N	2gram	Tiupa_Anal	FransuaR
1309	единая и	1	2
1310	если не	1	2
1311	мертвые души	1	2
1312	не более	2	2
1313	до этого	2	2
1314	принадлежит и	1	2
1315	здесь выступает	2	2
1316	играет в	1	2
1317	совпадает с	4	2
1318	бы карнавал	1	2
1319	но лишь	2	2
1320	в современном	1	2
1321	в итоге	4	2
1322	две части	1	2
1323	о своем	4	2
1324	соответствии с	3	2
1325	смысле и	1	2
1326	мрачный и	1	2
1327	в итальянской	1	2
1328	и служит	1	2
1329	мог бы	3	2
1330	он все	1	2
1331	при котором	1	2
1332	лишь один	1	2
1333	мира где	1	2
1334	границы и	1	2
1335	со словом	1	2
1336	отречение от	1	2
1337	работы мы	1	2
1338	имени в	1	2
1339	общения между	1	2
1340	они принадлежат	1	2
1341	многих других	1	2
1342	бы на	1	2
1343	лишь тем	1	2
1344	выход в	1	2
1345	указание на	3	2
1346	лицом к	1	2
1347	на помощь	1	2
1348	в церковь	2	2
1349	затем и	1	2
1350	а о	2	2
1351	в глубине	3	2
1352	этом что	2	2
1353	не тот	2	2
1354	случае не	1	2
1355	фольклора и	1	2
1356	не столь	1	2
1357	эти стороны	1	2
1358	остается вне	1	2
1359	известном смысле	2	2
1360	может иметь	1	2
1361	только к	2	2
1362	они обладают	1	2
1363	свободы но	2	2
1364	слова с	1	2
1365	есть как	1	2
1366	к тем	1	2
1367	целого в	3	2
1368	чудесным образом	1	2
1369	таких случаях	1	2
1370	время они	1	2
1371	и всех	1	2
1372	и самой	1	2
1373	тот кто	2	2
1374	при таком	1	2
1375	себе самому	2	2
1376	ее содержание	1	2
1377	что мотив	1	2
1378	ни был	1	2
1379	дело обстоит	1	2
1380	или точнее	2	2
1381	за чтением	1	2
1382	было показано	1	1
1383	могут иметь	1	1
1384	всеми людьми	1	1
1385	переживаемый в	1	1
1386	он обнаруживает	1	1
1387	для меня	1	1
1388	и символической	1	1
1389	то от	1	1
1390	готового и	1	1
1391	ему о	1	1
1392	а у	1	1
1393	является в	1	1
1394	оно становится	1	1
1395	сам автор	2	1
1396	входил в	1	1
1397	принадлежности к	1	1
1398	или защита	1	1
1399	же году	1	1
1400	как было	1	1
1401	комический эффект	1	1
1402	было чрезвычайно	1	1
1403	видеть себя	1	1
1404	к тебе	1	1
1405	по пути	4	1
1406	одновременно не	1	1
1407	в мифе	1	1
1408	от одного	1	1
1409	на примере	2	1
1410	в эпиграфе	1	1
1411	каким образом	1	1
1412	зато в	1	1
1413	своей роли	2	1
1414	надежды не	1	1
1415	уже на	1	1
1416	как целому	1	1
1417	лично для	2	1
1418	развития но	1	1
1419	автор в	1	1
1420	всего с	1	1
1421	в соответствии	5	1
1422	обретаются в	1	1
1423	жизнь на	1	1
1424	от мая	1	1
1425	смешно как	3	1
1426	за ней	1	1
1427	включающее в	1	1
1428	о будущем	1	1
1429	и смехом	1	1
1430	мире это	1	1
1431	карнавальным лоном	1	1
1432	с некоторой	1	1
1433	и дело	1	1
1434	на природу	1	1
1435	отца в	1	1
1436	требует для	1	1
1437	одного текста	2	1
1438	она же	1	1
1439	преображается в	1	1
1440	и комедия	1	1
1441	вопрос о	1	1
1442	особая роль	1	1
1443	соткан из	1	1
1444	мире но	1	1
1445	своей глубоко	1	1
1446	работу в	1	1
1447	служит для	1	1
1448	смерти но	1	1
1449	она названа	1	1
1450	именно этим	1	1
1451	и каждое	2	1
1452	т.п как	1	1
1453	представляет собой	7	1
1454	к глубоко	1	1
1455	двух правд	1	1
1456	а всего	4	1
1457	арлекин или	1	1
1458	и литературная	1	1
1459	солнце и	1	1
1460	существенная сторона	1	1
1461	и вторая	1	1
1462	а между	1	1
1463	и сюжет	1	1
1464	что же	1	1
1465	которому впервые	1	1
1466	другого миропорядка	1	1
1467	же его	1	1
1468	здесь несколько	1	1
1469	литературного творчества	1	1
1470	с другим	1	1
1471	утверждал что	1	1
1472	жизнью но	1	1
1473	отдельности и	1	1
1474	на себе	1	1
1475	и писать	1	1
1476	здесь входит	1	1
1477	и вступает	1	1
1478	из трех	2	1
1479	жизни за	1	1
1480	ее карнавальным	1	1
1481	не формальный	1	1
1482	не два	1	1
1483	для более	1	1
1484	и большим	1	1
1485	распадается на	1	1
1486	например смерть	1	1
1487	чем это	1	1
1488	писал в	1	1
1489	и иной	1	1
1490	перед нею	1	1
1491	пристрастие к	2	1
1492	или иным	2	1
1493	его мира	1	1
1494	не за	1	1
1495	его эстетическую	1	1
1496	по природе	3	1
1497	нами не	1	1
1498	нашем контексте	1	1
1499	возвращение к	1	1
1500	а наоборот	1	1
1501	под маской	2	1
1502	могут нести	1	1
1503	юности и	2	1
1504	в единое	3	1
1505	эту минуту	1	1
1506	текстом и	1	1
1507	при переходе	1	1
1508	еще больше	1	1
1509	с новой	1	1
1510	античности в	1	1
1511	всех остальных	1	1
1512	занимает место	1	1
1513	однако этот	1	1
1514	с тех	1	1
1515	фольклорного дурака	1	1
1516	которой пользуется	1	1
1517	присуще и	1	1
1518	два эпизода	2	1
1519	важнейшие события	1	1
1520	дураки и	1	1
1521	умения отрешиться	1	1
1522	стремится к	1	1
1523	не ограничивается	1	1
1524	например так	1	1
1525	ярко выраженный	1	1
1526	как можно	1	1
1527	сторону его	1	1
1528	слиться в	1	1
1529	эта история	1	1
1530	и позволяет	1	1
1531	его веселым	1	1
1532	романа а	1	1
1533	и гамлета	1	1
1534	на характер	1	1
1535	эту свободу	1	1
1536	менее он	1	1
1537	карнавале все	1	1
1538	из характерных	1	1
1539	или иная	1	1
1540	как говорит	4	1
1541	лишь на	3	1
1542	с отцом	1	1
1543	по одному	1	1
1544	с изображением	2	1
1545	больше и	1	1
1546	хвалы или	1	1
1547	последние и	1	1
1548	романе в	1	1
1549	частной жизни	2	1
1550	и мотив	2	1
1551	бог не	1	1
1552	его эстетической	2	1
1553	при каких	1	1
1554	войне и	3	1
1555	существующего мира	1	1
1556	без видимой	1	1
1557	к судьбе	1	1
1558	во-вторых они	1	1
1559	нами как	1	1
1560	только путем	1	1
1561	причастности к	2	1
1562	становится и	1	1
1563	всех театральных	1	1
1564	был назван	1	1
1565	героя и	7	1
1566	этой своей	1	1
1567	подробностями и	1	1
1568	не готовая	1	1
1569	как до	1	1
1570	к последующему	1	1
1571	произведения то	1	1
1572	рожденного от	1	1
1573	от содержания	1	1
1574	которые и	1	1
1575	субъективного сознания	1	1
1576	этих трех	1	1
1577	в рассказе	1	1
1578	остается на	1	1
1579	ни была	1	1
1580	жизни включая	1	1
1581	отвлеченный характер	1	1
1582	и последовательность	1	1
1583	в остальных	1	1
1584	неотделимо от	1	1
1585	оказывается как	2	1
1586	руку а	1	1
1587	старый год	1	1
1588	этой темы	1	1
1589	которой состоит	1	1
1590	отношения с	1	1
1591	искупительной жертвы	1	1
1592	себя за	1	1
1593	вечера на	1	1
1594	начале года	1	1
1595	того кто	1	1
1596	а тем	2	1
1597	же самого	1	1
1598	действующего лица	2	1
1599	подход к	2	1
1600	его личности	1	1
1601	так уж	1	1
1602	ряде произведений	1	1
1603	этой фразы	1	1
1604	постоянного обновления	1	1
1605	с комической	1	1
1606	помимо своей	1	1
1607	неразрывно связана	1	1
1608	жизни ибо	1	1
1609	отнюдь не	7	1
1610	с с	1	1
1611	года год	1	1
1612	употребления в	1	1
1613	можно с	1	1
1614	в сюжете	1	1
1615	традиции поэтому	1	1
1616	еще одно	1	1
1617	лишь его	1	1
1618	где мы	1	1
1619	который выставляет	1	1
1620	модель в	1	1
1621	доказывает что	2	1
1622	слово о	1	1
1623	по причине	1	1
1624	утверждать что	1	1
1625	на деле	1	1
1626	так ли	1	1
1627	максимальной близости	1	1
1628	и против	1	1
1629	и шутка	1	1
1630	этом ряду	2	1
1631	европейской традиции	1	1
1632	первому эпизоду	1	1
1633	и viii	1	1
1634	по определению	1	1
1635	и омоложения	1	1
1636	условие ее	1	1
1637	явственно обнаруживается	2	1
1638	характерно и	1	1
1639	к художественному	1	1
1640	как условие	1	1
1641	течение двадцати	1	1
1642	событиями жизни	1	1
1643	связей с	1	1
1644	другого человека	1	1
1645	это весьма	1	1
1646	единственности непререкаемости	1	1
1647	и романа	1	1
1648	возвращения жизни	1	1
1649	воображения и	1	1
1650	с ума	1	1
1651	в живых	1	1
1652	это их	1	1
1653	к читателю	1	1
1654	литературного произведения	8	1
1655	сводится к	5	1
1656	же самой	1	1
1657	второй части	1	1
1658	под этим	1	1
1659	они прибыли	1	1
1660	не случайна	1	1
1661	с политической	1	1
1662	в исконном	1	1
1663	этого письма	1	1
1664	имеющие никакого	1	1
1665	фигуры и	1	1
1666	жизненного процесса	2	1
1667	библии ведь	1	1
1668	обойтись и	1	1
1669	на четвертую	1	1
1670	с целью	1	1
1671	его характеризует	1	1
1672	на месте	2	1
1673	во-вторых он	1	1
1674	особенности с	1	1
1675	полной и	1	1
1676	о судьбе	1	1
1677	арлекина в	1	1
1678	по собственному	1	1
1679	души это	1	1
1680	в смерти	1	1
1681	церковный обряд	1	1
1682	монолог в	1	1
1683	не приводит	1	1
1684	и т	1	1
1685	который не	2	1
1686	роли в	6	1
1687	был первым	1	1
1688	эта внутренняя	1	1
1689	в стихах	2	1
1690	не подвергается	1	1
1691	к другому	1	1
1692	в дальнейшей	1	1
1693	ценностей жизни	2	1
1694	отчасти в	1	1
1695	проходит как	1	1
1696	новыми и	1	1
1697	то я	1	1
1698	всю систему	1	1
1699	как имя	1	1
1700	типов но	1	1
1701	в прозе	1	1
1702	в предромантизме	1	1
1703	есть от	1	1
1704	и состоит	1	1
1705	доводятся до	1	1
1706	профанация священного	1	1
1707	теме и	1	1
1708	более чем	2	1
1709	на какие-то	1	1
1710	осенью года	1	1
1711	во мне	1	1
1712	тех пор	2	1
1713	как маска	1	1
1714	и теперь	1	1
1715	от морального	1	1
1716	в вечной	1	1
1717	и читателей	1	1
1718	божественной комедии	1	1
1719	обе эти	2	1
1720	вступает в	5	1
1721	хоронит и	1	1
1722	обращении к	1	1
1723	но сам	2	1
1724	они остаются	1	1
1725	как если	1	1
1726	от других	1	1
1727	дня и	1	1
1728	ни были	1	1
1729	как смерть	3	1
1730	здесь по	1	1
1731	это образная	1	1
1732	реальности в	1	1
1733	это имеет	1	1
1734	тогда как	37	1
1735	никаких оснований	1	1
1736	состоит в	14	1
1737	свободу от	3	1
1738	неотделима от	1	1
1739	эту концепцию	1	1
1740	всего один	1	1
1741	другая в	1	1
1742	его внешними	1	1
1743	самого героя	1	1
1744	притча о	7	1
1745	в глазах	6	1
1746	бы сказать	1	1
1747	удовольствием и	1	1
1748	к истории	1	1
1749	сказано что	1	1
1750	достаточно напомнить	2	1
1751	как предмет	1	1
1752	по этой	1	1
1753	так называемое	1	1
1754	на поиски	1	1
1755	как формы	2	1
1756	в год	1	1
1757	и арлекин	1	1
1758	моментов в	1	1
1759	а напротив	3	1
1760	другого и	1	1
1761	в простой	1	1
1762	пределы кажущейся	1	1
1763	чисто литературная	1	1
1764	в лоне	1	1
1765	указанием на	1	1
1766	ее постоянного	1	1
1767	как основной	1	1
1768	к лицу	1	1
1769	и каким	1	1
1770	хранится в	1	1
1771	нам известно	1	1
1772	и произведение	1	1
1773	возвращает нас	2	1
1774	начале этого	2	1
1775	конца и	1	1
1776	категорий и	1	1
1777	внутренняя граница	2	1
1778	этим можно	1	1
1779	оживает и	1	1
1780	мог быть	1	1
1781	была чужда	1	1
1782	автору и	2	1
1783	ложной единственности	1	1
1784	время все	1	1
1785	иметь дело	2	1
1786	в художественной	1	1
1787	в целое	1	1
1788	веселую относительность	1	1
1789	эта встреча	1	1
1790	своей не	1	1
1791	кажущейся ложной	1	1
1792	об игре	1	1
1793	ее необходимый	1	1
1794	нам еще	1	1
1795	видит что	1	1
1796	и многообразии	1	1
1797	в широком	1	1
1798	а все	1	1
1799	и ценностей	1	1
1800	есть люди	2	1
1801	с чисто	1	1
1802	что является	1	1
1803	так когда	1	1
1804	кладет начало	1	1
1805	в присутствии	1	1
1806	быть ни	1	1
1807	в стране	1	1
1808	ей не	1	1
1809	она-то и	1	1
1810	внешних и	1	1
1811	и многообразно	1	1
1812	внутренний и	1	1
1813	совпадения с	1	1
1814	искусства как	1	1
1815	более что	1	1
1816	матери в	1	1
1817	ничего более	1	1
1818	нас к	2	1
1819	что им	1	1
1820	по тем	1	1
1821	не принимает	1	1
1822	значимость и	2	1
1823	действующие лица	1	1
1824	бы это	2	1
1825	развит в	1	1
1826	человека не	1	1
1827	это остается	1	1
1828	наконец особое	1	1
1829	с фигурой	1	1
1830	того или	6	1
1831	план в	1	1
1832	и происходит	1	1
1833	ей в	1	1
1834	каждом из	2	1
1835	и героев	1	1
1836	время рабле	1	1
1837	чистом виде	3	1
1838	раз не	1	1
1839	единую систему	1	1
1840	традиции однако	2	1
1841	непосредственно после	1	1
1842	и изображается	1	1
1843	выше в	1	1
1844	для поддержания	1	1
1845	всего только	1	1
1846	отношении является	1	1
1847	нашли свое	1	1
1848	на меня	3	1
1849	чем речь	2	1
1850	а по	1	1
1851	одежду и	1	1
1852	о подлинном	1	1
1853	исключительно важный	1	1
1854	более серьезную	1	1
1855	к анализу	1	1
1856	прибегать к	1	1
1857	двадцати лет	1	1
1858	оно никогда	1	1
1859	достигается не	1	1
1860	поскольку их	1	1
1861	смысл его	1	1
1862	границ и	2	1
1863	одни из	1	1
1864	тем или	2	1
1865	идет о	2	1
1866	загробного мира	2	1
1867	и риторика	1	1
1868	и носил	1	1
1869	в большой	1	1
1870	в противовес	2	1
1871	своей цели	1	1
1872	в ходе	3	1
1873	художественного произведения	1	1
1874	основания для	1	1
1875	не отделен	1	1
1876	далека от	1	1
1877	в голову	1	1
1878	все еще	2	1
1879	речевыми жанрами	1	1
1880	вольный фамильярный	1	1
1881	себя а	1	1
1882	по законам	1	1
1883	когда для	1	1
1884	стороне его	1	1
1885	а другому	1	1
1886	после своего	1	1
1887	роль этого	1	1
1888	веселому пиру	1	1
1889	любви и	2	1
1890	или напротив	1	1
1891	мы обратимся	1	1
1892	люди которые	1	1
1893	несомненно что	1	1
1894	в единую	1	1
1895	на жизнь	2	1
1896	энтузиазма и	1	1
1897	в момент	3	1
1898	всему произведению	1	1
1899	и мотивы	1	1
1900	той стороне	1	1
1901	случае мы	1	1
1902	что подчеркивается	1	1
1903	что был	1	1
1904	ибо так	1	1
1905	и взаимодействие	1	1
1906	глаза и	1	1
1907	его культурной	1	1
1908	не вызывает	1	1
1909	по общему	1	1
1910	ты не	2	1
1911	требует от	1	1
1912	далее в	2	1
1913	забавы в	1	1
1914	по способу	1	1
1915	в первоначальной	1	1
1916	из многочисленных	2	1
1917	собою весь	1	1
1918	среди других	1	1
1919	этой последней	1	1
1920	из характернейших	1	1
1921	целом как	1	1
1922	особенно продуктивной	1	1
1923	мыслится как	2	1
1924	и соответствующими	1	1
1925	на конец	1	1
1926	не следует	5	1
1927	мысль о	3	1
1928	а того	1	1
1929	говоря языком	2	1
1930	здесь далеко	1	1
1931	и превращает	1	1
1932	близ диканьки	1	1
1933	частью и	1	1
1934	целым рядом	1	1
1935	миропорядка другого	1	1
1936	для их	1	1
1937	выходит далеко	1	1
1938	защита гротескно-комического	1	1
1939	здесь первая	1	1
1940	в письме	1	1
1941	обратное влияние	1	1
1942	напомним в	1	1
1943	в божественной	1	1
1944	время с	1	1
1945	всего они	1	1
1946	за рамки	1	1
1947	с позиций	1	1
1948	когда на	1	1
1949	лицом и	1	1
1950	всегда с	1	1
1951	с циклом	1	1
1952	восходит к	4	1
1953	однако его	1	1
1954	значимости в	1	1
1955	своей отъединенности	1	1
1956	как жанр	1	1
1957	иной мере	1	1
1958	события как	1	1
1959	и неизбежно	2	1
1960	одной общей	1	1
1961	берет себе	1	1
1962	уже о	2	1
1963	себя со	1	1
1964	строго отграниченная	1	1
1965	приходит к	1	1
1966	и должно	1	1
1967	уже как	1	1
1968	устного источника	1	1
1969	о своеобразном	1	1
1970	пока еще	3	1
1971	убедиться в	1	1
1972	его собственной	1	1
1973	мы привыкли	1	1
1974	из виду	1	1
1975	дистанция между	3	1
1976	сторону бытия	1	1
1977	не становится	1	1
1978	и отвечает	1	1
1979	сатирического осмеяния	1	1
1980	здесь пока	1	1
1981	по случаю	1	1
1982	и будем	1	1
1983	тех случаях	1	1
1984	как правило	6	1
1985	одном слове	1	1
1986	не оспаривает	1	1
1987	жизнь вплоть	1	1
1988	в сцене	2	1
1989	и стилю	1	1
1990	еще одна	1	1
1991	исходит из	2	1
1992	с именем	1	1
1993	них мне	1	1
1994	речь о	1	1
1995	в литературоведении	1	1
1996	из самой	1	1
1997	не получает	1	1
1998	интересных и	1	1
1999	только усиливают	1	1
2000	едва ли	6	1
2001	и санчо	1	1
2002	большинстве своем	1	1
2003	в подобных	1	1
2004	внутренней жизни	1	1
2005	к общему	1	1
2006	связан со	1	1
2007	силой здесь	1	1
2008	не противоречит	1	1
2009	в христианском	1	1
2010	лица самого	1	1
2011	героев в	1	1
2012	одного элемента	1	1
2013	нет разделения	1	1
2014	до эпохи	1	1
2015	не лишено	1	1
2016	отзывается в	1	1
2017	народной жизни	1	1
2018	обычно не	1	1
2019	него самого	1	1
2020	внутренней стороны	1	1
2021	женскому полу	2	1
2022	тем не	3	1
2023	происходит с	1	1
2024	по мнению	1	1
2025	глубине своей	2	1
2026	пройти через	1	1
2027	могилы и	1	1
2028	многих отношениях	2	1
2029	он любил	1	1
2030	даже на	1	1
2031	и развитие	1	1
2032	серьезен и	1	1
2033	в одиночку	1	1
2034	все прочие	1	1
2035	внешнего мира	3	1
2036	речи также	1	1
2037	к живой	1	1
2038	в зависимости	1	1
2039	внутреннее единство	1	1
2040	личности к	1	1
2041	в ожидании	1	1
2042	в литературоведческой	1	1
2043	к чему	2	1
2044	не говорит	1	1
2045	серьезного отношения	1	1
2046	незыблемости существующего	1	1
2047	тоже можно	1	1
2048	доверие к	1	1
2049	преимущественно на	1	1
2050	смысле он	1	1
2051	дальнейшем мы	1	1
2052	с сохранением	1	1
2053	миру но	1	1
2054	неразрывное единство	1	1
2055	текстов и	1	1
2056	как видим	1	1
2057	заполнить собою	1	1
2058	себе не	1	1
2059	слово здесь	1	1
2060	чем иным	1	1
2061	акте смерти	1	1
2062	именно такова	3	1
2063	иным как	1	1
2064	которых для	1	1
2065	он лишь	1	1
2066	текста но	3	1
2067	и героем	3	1
2068	же касается	1	1
2069	не мыслится	1	1
2070	например как	2	1
2071	собою и	1	1
2072	не узнал	2	1
2073	породившим ее	1	1
2074	смысловой значимости	1	1
2075	евангельский текст	1	1
2076	могло бы	1	1
2077	с острым	1	1
2078	судьбы можно	1	1
2079	пронизана вся	1	1
2080	ли что	1	1
2081	принадлежат и	1	1
2082	литературу в	1	1
2083	вопроса о	2	1
2084	пребывания в	1	1
2085	как покойника	1	1
2086	что время	1	1
2087	в поход	2	1
2088	не имеющие	1	1
2089	первой строфе	4	1
2090	к литературе	1	1
2091	интерес самого	1	1
2092	лишь ее	1	1
2093	которых в	1	1
2094	не одного	1	1
2095	кто видит	1	1
2096	со многими	1	1
2097	ему на	1	1
2098	новеллы и	1	1
2099	природе своей	4	1
2100	через царство	1	1
2101	в поступках	1	1
2102	цвет и	1	1
2103	было только	1	1
2104	как сам	4	1
2105	видом и	1	1
2106	об арлекине	1	1
2107	и точность	1	1
2108	лицом был	2	1
2109	внутренняя форма	1	1
2110	vii и	1	1
2111	смешно и	1	1
2112	к ее	2	1
2113	в соответствующей	1	1
2114	чтобы их	1	1
2115	второму изданию	1	1
2116	из традиционных	1	1
2117	да да	1	1
2118	дать ей	1	1
2119	таит в	1	1
2120	на свои	1	1
2121	героя есть	1	1
2122	так называемого	1	1
2123	ни имя	2	1
2124	а живое	1	1
2125	о самом	1	1
2126	оба они	1	1
2127	и каждый	1	1
2128	силу своей	1	1
2129	говорил об	1	1
2130	одиночку с	1	1
2131	с которым	1	1
2132	столь же	7	1
2133	хомы брута	1	1
2134	существенная особенность	1	1
2135	функции они	1	1
2136	чаще всего	1	1
2137	целых два	1	1
2138	и гибели	1	1
2139	слова как	2	1
2140	юмора и	1	1
2141	есть одна	1	1
2142	за себя	1	1
2143	смех этот	1	1
2144	кто знает	1	1
2145	или иного	5	1
2146	с породившим	1	1
2147	чем и	1	1
2148	центральное место	1	1
2149	и миру	1	1
2150	то для	1	1
2151	были бы	3	1
2152	эдипа и	1	1
2153	выше с	1	1
2154	не позволяет	2	1
2155	этого мотива	1	1
2156	прибыли в	1	1
2157	от жизни	2	1
2158	смех по	1	1
2159	видит здесь	1	1
2160	он стремится	1	1
2161	сатиры как	1	1
2162	поскольку мы	1	1
2163	забывать о	1	1
2164	но едва	1	1
2165	живет в	1	1
2166	и прочих	1	1
2167	пока же	2	1
2168	в литературной	1	1
2169	для себя	2	1
2170	литературой в	1	1
2171	и конца	1	1
2172	ни единого	1	1
2173	глубине души	2	1
2174	нашего времени	5	1
2175	истории в	2	1
2176	все пять	1	1
2177	мог иметь	1	1
2178	целое жизни	1	1
2179	первых же	1	1
2180	выступает не	1	1
2181	себе оба	1	1
2182	этом как	2	1
2183	т.д в	1	1
2184	серьезное слово	1	1
2185	мы понимаем	1	1
2186	оказывается в	2	1
2187	самого рассказчика	1	1
2188	есть лишь	1	1
2189	однако что	4	1
2190	времени особенно	1	1
2191	из евангелия	2	1
2192	претендует на	2	1
2193	кажется не	1	1
2194	своей ограниченности	1	1
2195	и незыблемости	1	1
2196	судить по	1	1
2197	их взаимная	1	1
2198	ним не	1	1
2199	с целым	1	1
2200	представления об	2	1
2201	целое как	1	1
2202	единственной в	1	1
2203	и позволило	1	1
2204	возвращение в	1	1
2205	как нам	6	1
2206	однозначности и	1	1
2207	собою в	1	1
2208	в аспекте	1	1
2209	имена в	2	1
2210	они по	1	1
2211	лишь те	1	1
2212	пытается придать	1	1
2213	который и	1	1
2214	картина жизни	1	1
2215	только одно	1	1
2216	другого строя	1	1
2217	свое внимание	1	1
2218	второго порядка	2	1
2219	художественный образ	1	1
2220	юмором в	1	1
2221	функцию в	1	1
2222	жизнь второй	1	1
2223	к счастью	2	1
2224	vi vii	1	1
2225	непререкаемости и	1	1
2226	приобретает и	1	1
2227	элементы и	1	1
2228	это нечто	1	1
2229	не имеют	1	1
2230	чего она	1	1
2231	оно далеко	1	1
2232	его традиционного	1	1
2233	и другой	1	1
2234	и сюжеты	1	1
2235	этой смены	1	1
2236	зависимости от	1	1
2237	этим углом	1	1
2238	но о	1	1
2239	в рамках	10	1
2240	принципиальный и	1	1
2241	в сне	1	1
2242	литературных произведений	3	1
2243	этим словом	1	1
2244	есть одновременно	1	1
2245	нимало не	1	1
2246	иные моменты	1	1
2247	что сама	1	1
2248	весь смысл	1	1
2249	что произведение	1	1
2250	руках и	1	1
2251	почти одновременно	1	1
2252	судя по	2	1
2253	потому и	1	1
2254	автора в	1	1
2255	это разделение	1	1
2256	к третьему	2	1
2257	имею в	1	1
2258	человек должен	1	1
2259	к однозначности	1	1
2260	с текстом	1	1
2261	и многих	1	1
2262	во внешней	1	1
2263	с весны	1	1
2264	существенно и	1	1
2265	же слова	1	1
2266	обнаруживает тот	1	1
2267	за два	1	1
2268	сына и	1	1
2269	то она	1	1
2270	является весьма	1	1
2271	забывать что	2	1
2272	понятия о	1	1
2273	не ищет	1	1
2274	культуре слова	1	1
2275	данном контексте	1	1
2276	видел в	1	1
2277	не забвение	1	1
2278	имени и	2	1
2279	перенесено в	1	1
2280	с художественным	1	1
2281	лет после	2	1
2282	и завершенность	1	1
2283	его можно	1	1
2284	этого героя	1	1
2285	выступают с	1	1
2286	что автор	2	1
2287	и поведение	1	1
2288	справедливо полагает	1	1
2289	в гораздо	1	1
2290	где мир	1	1
2291	я так	1	1
2292	содержания а	1	1
2293	с подлинной	1	1
2294	и привычного	1	1
2295	произведения как	4	1
2296	не понимал	1	1
2297	его анализа	1	1
2298	прежнего времени	1	1
2299	голоса в	1	1
2300	сколько в	1	1
2301	ли ты	1	1
2302	носит ярко	1	1
2303	связи между	1	1
2304	у тебя	1	1
2305	на роль	1	1
2306	своей причастности	1	1
2307	это верно	1	1
2308	здесь остается	1	1
2309	возвращается в	1	1
2310	поднимается на	1	1
2311	литературе не	1	1
2312	следует однако	1	1
2313	преимуществу ночной	1	1
2314	скрытые в	1	1
2315	день и	1	1
2316	случае его	1	1
2317	не одни	1	1
2318	в полном	2	1
2319	первый момент	1	1
2320	с той	3	1
2321	за какие	1	1
2322	на исключительную	1	1
2323	кто бы	1	1
2324	о ее	3	1
2325	к определенному	1	1
2326	слова не	1	1
2327	отвлечься от	1	1
2328	нуждающимся в	1	1
2329	отказаться от	1	1
2330	и внутренних	1	1
2331	подтверждается и	2	1
2332	выведена из	1	1
2333	ибо как	1	1
2334	частности с	1	1
2335	к г	1	1
2336	ссылка на	1	1
2337	стихи и	1	1
2338	перестают быть	1	1
2339	несовместимое с	1	1
2340	и непристойность	1	1
2341	случаях когда	1	1
2342	более определенного	1	1
2343	ли не	5	1
2344	мук и	1	1
2345	он же	2	1
2346	войти в	1	1
2347	с внешним	1	1
2348	бы действительно	1	1
2349	работы по	1	1
2350	путь к	4	1
2351	фигуры арлекина	2	1
2352	культуры он	1	1
2353	этом контексте	3	1
2354	военные действия	1	1
2355	произведения с	2	1
2356	и тех	2	1
2357	когда по	1	1
2358	что имя	1	1
2359	карнавальных мотивов	1	1
2360	тут и	1	1
2361	и неверно	1	1
2362	комедия дель	1	1
2363	является к	1	1
2364	и утверждение	1	1
2365	не выдерживает	1	1
2366	лишь моменты	1	1
2367	замечательный образец	1	1
2368	автора к	1	1
2369	образ представляется	1	1
2370	мире есть	1	1
2371	как уже	4	1
2372	и между	1	1
2373	а от	1	1
2374	этом мире	1	1
2375	он выступает	1	1
2376	обстоит дело	1	1
2377	просто не	1	1
2378	однако все	2	1
2379	идет уже	1	1
2380	служить и	1	1
2381	которые освящены	1	1
2382	века не	1	1
2383	резко отличается	1	1
2384	доме и	1	1
2385	и своя	1	1
2386	до появления	1	1
2387	ослабляет и	1	1
2388	но напротив	1	1
2389	с человеком	1	1
2390	является одновременно	1	1
2391	во всю	1	1
2392	его а	1	1
2393	чужим и	1	1
2394	над собою	1	1
2395	иначе в	1	1
2396	как роман	1	1
2397	само по	1	1
2398	и мире	2	1
2399	казался мне	1	1
2400	года не	1	1
2401	в категориях	1	1
2402	только по	2	1
2403	каких обстоятельствах	1	1
2404	этом и	1	1
2405	которыми он	1	1
2406	которого является	1	1
2407	всегда оказывается	1	1
2408	карнавал переживаемый	1	1
2409	его глазах	1	1
2410	как целого	1	1
2411	возможна только	1	1
2412	по нашему	3	1
2413	части этого	1	1
2414	его обычной	1	1
2415	нигде и	1	1
