N	2gram	Propp_Isto	Problema
1325	выясняется что	1	2
1326	и вот	3	2
1327	такое же	4	2
1328	как у	2	2
1329	что каждый	1	2
1330	другой же	1	2
1331	а на	5	2
1332	этого не	1	2
1333	как этот	1	2
1334	однако несомненно	2	2
1335	и один	3	2
1336	в глубине	1	2
1337	что представление	2	2
1338	чтобы быть	3	2
1339	это происходит	2	2
1340	может рассматриваться	1	2
1341	то можно	1	2
1342	его же	1	2
1343	весьма близко	1	2
1344	человека к	1	2
1345	ко всему	1	2
1346	эти функции	1	2
1347	и необходима	1	2
1348	подготовка к	1	2
1349	еще сильнее	1	2
1350	образ то	1	2
1351	здесь это	1	2
1352	исследования в	1	2
1353	этого брака	2	2
1354	говоря о	1	2
1355	это однако	1	2
1356	что такие	1	2
1357	вы не	1	2
1358	него и	2	2
1359	в который	1	2
1360	и пытается	1	2
1361	отношению к	2	2
1362	в материалах	2	2
1363	слова в	1	2
1364	же можно	2	2
1365	в узком	1	2
1366	к новому	1	2
1367	людей на	1	2
1368	чем та	1	2
1369	других случаях	2	2
1370	а я	3	2
1371	и совершенно	1	2
1372	понял что	1	1
1373	они имеют	2	1
1374	сказок является	1	1
1375	был и	1	1
1376	или он	2	1
1377	в центре	1	1
1378	не считает	1	1
1379	что огонь	1	1
1380	с момента	1	1
1381	матерью всех	1	1
1382	что почти	1	1
1383	теперь что	1	1
1384	древнее и	1	1
1385	было обнаружить	1	1
1386	можно встретить	1	1
1387	нечто подобное	1	1
1388	забывает о	2	1
1389	они у	1	1
1390	и получает	1	1
1391	а затем	6	1
1392	и налил	1	1
1393	которая только	1	1
1394	вывод о	1	1
1395	между ними	1	1
1396	думать о	1	1
1397	с действительностью	1	1
1398	его тело	2	1
1399	которое выражается	1	1
1400	на смену	7	1
1401	их похожими	1	1
1402	сущность этого	1	1
1403	внимание еще	1	1
1404	в англии	1	1
1405	похожими на	1	1
1406	больше за	1	1
1407	понятным почему	2	1
1408	змей и	1	1
1409	каким образом	1	1
1410	от каждого	2	1
1411	не хотят	1	1
1412	это те	1	1
1413	самый акт	3	1
1414	как царство	1	1
1415	что весь	2	1
1416	более развит	1	1
1417	сказка или	1	1
1418	из всего	1	1
1419	мифе о	1	1
1420	земля и	1	1
1421	эти черты	2	1
1422	можно поставить	1	1
1423	случаях в	1	1
1424	всего с	1	1
1425	только через	1	1
1426	другое место	1	1
1427	приходит в	3	1
1428	здесь дело	2	1
1429	образы эти	1	1
1430	случайно и	1	1
1431	слова часто	1	1
1432	но меняется	1	1
1433	не его	1	1
1434	людей с	1	1
1435	другу но	1	1
1436	выражены в	1	1
1437	его мать	1	1
1438	и наоборот	2	1
1439	реально как	1	1
1440	некоторые ее	1	1
1441	и дело	1	1
1442	он сын	1	1
1443	следовало бы	1	1
1444	я жил	1	1
1445	еще другим	3	1
1446	не видели	1	1
1447	в преисподнюю	1	1
1448	словами к	1	1
1449	выросшая из	1	1
1450	всей той	1	1
1451	и должна	1	1
1452	честности и	1	1
1453	это очевидно	1	1
1454	эта свойственная	1	1
1455	к своей	4	1
1456	вид что	2	1
1457	видит перед	1	1
1458	слова при	1	1
1459	предмет или	1	1
1460	несколько примеров	3	1
1461	многих местах	1	1
1462	на ногах	1	1
1463	их значение	1	1
1464	что делается	2	1
1465	здесь несколько	2	1
1466	он содержит	1	1
1467	на ней	5	1
1468	языка не	1	1
1469	мифов и	2	1
1470	и стали	1	1
1471	во-вторых и	1	1
1472	нам право	2	1
1473	такая же	1	1
1474	будем говорить	1	1
1475	ли она	1	1
1476	дьявол есть	1	1
1477	ли такое	1	1
1478	дом на	3	1
1479	необходимо изучить	1	1
1480	жену и	1	1
1481	превратился в	1	1
1482	к ее	1	1
1483	попадается в	2	1
1484	восходят к	1	1
1485	в некоторых	9	1
1486	не происходит	2	1
1487	глава iv	1	1
1488	ярче всего	1	1
1489	знал о	1	1
1490	ней а	1	1
1491	или наоборот	2	1
1492	и скажет	1	1
1493	своей дочери	1	1
1494	о наличии	1	1
1495	похожи на	1	1
1496	или какой-нибудь	1	1
1497	об одном	1	1
1498	мы ничего	1	1
1499	к себе	3	1
1500	мы знаем	11	1
1501	в теле	1	1
1502	это происходило	1	1
1503	берутся в	1	1
1504	своей матери	2	1
1505	с тех	1	1
1506	гл iii	2	1
1507	до ног	1	1
1508	целом но	1	1
1509	дочь в	2	1
1510	шар и	1	1
1511	с нашей	1	1
1512	для объяснения	1	1
1513	приходили в	1	1
1514	даже сами	1	1
1515	как можно	1	1
1516	у этого	1	1
1517	другое обстоятельство	1	1
1518	был свойствен	1	1
1519	как жена	1	1
1520	в народных	1	1
1521	одного человека	1	1
1522	ее от	1	1
1523	есть явление	1	1
1524	для историка	1	1
1525	этим и	1	1
1526	а орел	1	1
1527	напомним что	1	1
1528	ли было	1	1
1529	с водой	1	1
1530	оставался жить	2	1
1531	ее себе	1	1
1532	мышления есть	1	1
1533	рода с	1	1
1534	очень ясно	1	1
1535	мы встретимся	1	1
1536	их от	2	1
1537	на волю	4	1
1538	которое и	1	1
1539	одном из	3	1
1540	ее сердце	1	1
1541	данного типа	1	1
1542	родов и	1	1
1543	на смерть	3	1
1544	к вопросу	1	1
1545	в упомянутой	1	1
1546	человеческое сознание	1	1
1547	в сторону	3	1
1548	должен в	1	1
1549	однако так	2	1
1550	довольно много	1	1
1551	и быть	1	1
1552	разрушения и	1	1
1553	этой фигуре	1	1
1554	с золотыми	3	1
1555	тебя не	2	1
1556	героя и	1	1
1557	дана в	1	1
1558	средние века	2	1
1559	историческую действительность	2	1
1560	он ничего	2	1
1561	нас также	1	1
1562	мощный властелин	1	1
1563	же процесс	1	1
1564	сюда же	2	1
1565	называет его	1	1
1566	в работе	3	1
1567	с какой	1	1
1568	не один	2	1
1569	близкими к	1	1
1570	он находится	1	1
1571	мы опять	2	1
1572	есть так	1	1
1573	человека как	1	1
1574	речи и	1	1
1575	еще яснее	2	1
1576	домой но	1	1
1577	и хотят	1	1
1578	в городе	1	1
1579	не были	1	1
1580	же герой	4	1
1581	этого здесь	1	1
1582	лет и	1	1
1583	соединении с	1	1
1584	не могла	3	1
1585	уже потому	1	1
1586	им самим	1	1
1587	что некоторые	3	1
1588	также не	1	1
1589	и другая	1	1
1590	имеет тенденцию	1	1
1591	как один	1	1
1592	могла бы	1	1
1593	того кто	1	1
1594	несколько лет	3	1
1595	они находятся	1	1
1596	возможно что	7	1
1597	и предложение	1	1
1598	оно имеет	1	1
1599	с кем-нибудь	1	1
1600	слишком далеко	2	1
1601	но прежде	1	1
1602	отправляется на	1	1
1603	к груди	1	1
1604	стоит а	1	1
1605	помещения в	2	1
1606	упорно не	1	1
1607	на весь	1	1
1608	воды или	1	1
1609	не сразу	2	1
1610	особенно ясным	1	1
1611	путь и	1	1
1612	своих детей	2	1
1613	и морском	1	1
1614	из-за этого	1	1
1615	на место	1	1
1616	земли а	1	1
1617	нельзя говорить	1	1
1618	случае это	1	1
1619	это он	1	1
1620	еще одно	1	1
1621	он действительно	1	1
1622	в особенности	3	1
1623	его состав	1	1
1624	так всегда	1	1
1625	и бессмертие	1	1
1626	с полной	1	1
1627	то нам	1	1
1628	часто оказываются	1	1
1629	цвет во	1	1
1630	но часто	2	1
1631	также что	2	1
1632	который уже	1	1
1633	характерно и	1	1
1634	надо сказать	1	1
1635	которые он	1	1
1636	бы составить	2	1
1637	ним и	1	1
1638	на иконах	1	1
1639	говорит а	1	1
1640	поиски и	1	1
1641	лесу он	1	1
1642	остановимся только	1	1
1643	всегда были	1	1
1644	в другой	6	1
1645	смерть и	2	1
1646	дает и	1	1
1647	ответ на	1	1
1648	социального положения	1	1
1649	в огне	2	1
1650	и огонь	1	1
1651	его таким	1	1
1652	брак в	1	1
1653	а кто	1	1
1654	своим конем	1	1
1655	основные вехи	1	1
1656	мотив в	1	1
1657	овидия он	1	1
1658	он обладает	1	1
1659	с этого	1	1
1660	слово со	1	1
1661	нами действительно	1	1
1662	вступает с	1	1
1663	мысль что	1	1
1664	мы остановимся	1	1
1665	был связан	1	1
1666	предполагать что	1	1
1667	в саду	2	1
1668	но никогда	1	1
1669	другой вопрос	1	1
1670	забыл о	1	1
1671	целью его	1	1
1672	для сознания	1	1
1673	к таким	1	1
1674	те же	2	1
1675	и герой	3	1
1676	с животными	2	1
1677	на коне	8	1
1678	или выражаясь	1	1
1679	мир для	1	1
1680	думают что	1	1
1681	что черты	1	1
1682	они говорят	1	1
1683	убить орла	1	1
1684	очень любят	1	1
1685	пр но	1	1
1686	что вообще	1	1
1687	это может	1	1
1688	жизни является	1	1
1689	рядом частностей	1	1
1690	времени он	1	1
1691	его и	6	1
1692	достаточно изучили	1	1
1693	и многое	1	1
1694	в главе	2	1
1695	был только	1	1
1696	религии но	1	1
1697	огонь есть	1	1
1698	или этот	1	1
1699	один образ	1	1
1700	один к	1	1
1701	несомненно в	1	1
1702	тогда я	2	1
1703	в течение	6	1
1704	с нами	1	1
1705	магическое средство	1	1
1706	в науку	1	1
1707	ночи у	1	1
1708	из его	2	1
1709	эти деньги	1	1
1710	по разным	1	1
1711	народов и	1	1
1712	на небесах	1	1
1713	в указанных	1	1
1714	но сам	1	1
1715	далее если	1	1
1716	этой стороны	2	1
1717	получает от	1	1
1718	если здесь	1	1
1719	еще один	1	1
1720	против другого	1	1
1721	меняется и	1	1
1722	связанных с	4	1
1723	он весь	2	1
1724	вот этот	1	1
1725	свое существование	1	1
1726	состоит в	4	1
1727	потом в	2	1
1728	сестра и	1	1
1729	не случаен	1	1
1730	которые очень	1	1
1731	нас важно	1	1
1732	он никак	1	1
1733	в религии	3	1
1734	после такого	1	1
1735	небом и	1	1
1736	мать и	2	1
1737	говорится в	1	1
1738	же такие	1	1
1739	это сделать	1	1
1740	не видит	2	1
1741	в особом	3	1
1742	известных нам	1	1
1743	огне и	1	1
1744	плен и	2	1
1745	поводом к	1	1
1746	характерные для	1	1
1747	волю и	1	1
1748	с каким	1	1
1749	свою старую	1	1
1750	как к	2	1
1751	хочет убить	2	1
1752	и также	1	1
1753	здесь есть	2	1
1754	слова именно	1	1
1755	в последней	1	1
1756	это вызывает	1	1
1757	происходит диалог	1	1
1758	к величайшему	1	1
1759	которых он	1	1
1760	этой мысли	1	1
1761	в согласии	1	1
1762	нашей точки	1	1
1763	кто он	1	1
1764	не из-за	1	1
1765	также имеет	1	1
1766	он становится	2	1
1767	легенды о	2	1
1768	смысле этого	3	1
1769	есть акт	1	1
1770	это здесь	1	1
1771	не связано	1	1
1772	к ночи	1	1
1773	них и	1	1
1774	те члены	1	1
1775	и помогают	1	1
1776	содержат в	1	1
1777	сказать не	1	1
1778	своего мужа	2	1
1779	всем богам	1	1
1780	материалами очень	1	1
1781	огонь это	1	1
1782	появление его	1	1
1783	будет дано	1	1
1784	некоторых случаях	6	1
1785	и тому	1	1
1786	за тем	1	1
1787	за свою	1	1
1788	огня но	1	1
1789	в познании	1	1
1790	долгое время	2	1
1791	и полубоги	1	1
1792	в сборнике	1	1
1793	к горе	1	1
1794	и связь	1	1
1795	почти во	1	1
1796	к нашей	2	1
1797	чем что	1	1
1798	говорит у	2	1
1799	что им	3	1
1800	в какой-нибудь	1	1
1801	поставить в	1	1
1802	связаны с	1	1
1803	от огня	1	1
1804	определенном направлении	1	1
1805	ему не	1	1
1806	под тем	1	1
1807	с ног	1	1
1808	отношений которые	1	1
1809	герой говорит	1	1
1810	но этим	1	1
1811	интересный случай	2	1
1812	имеет своей	2	1
1813	перед тем	1	1
1814	образом мы	2	1
1815	и образом	1	1
1816	на задний	1	1
1817	содержится для	1	1
1818	являясь ее	1	1
1819	показывает что	13	1
1820	очень близкими	1	1
1821	этими указаниями	1	1
1822	он окружен	1	1
1823	здесь однако	1	1
1824	совершается не	1	1
1825	случае можно	2	1
1826	на другое	1	1
1827	в античности	4	1
1828	с каким-нибудь	1	1
1829	и приводят	1	1
1830	самое что	1	1
1831	он за	1	1
1832	стали приписывать	1	1
1833	в пути	1	1
1834	этот факт	1	1
1835	не следует	2	1
1836	нечто что	1	1
1837	но вместе	1	1
1838	меняются и	1	1
1839	к которой	1	1
1840	и умер	1	1
1841	возразить что	3	1
1842	имеем например	1	1
1843	обычно имеется	1	1
1844	становится его	2	1
1845	кроется нечто	1	1
1846	он их	1	1
1847	явление в	1	1
1848	и белая	1	1
1849	своей цели	2	1
1850	только постепенно	1	1
1851	не верит	1	1
1852	здесь к	1	1
1853	это видно	1	1
1854	наук в	1	1
1855	в браке	1	1
1856	действительно не	1	1
1857	так нам	1	1
1858	здесь опять	1	1
1859	исторически и	1	1
1860	имеются не	1	1
1861	здесь имеем	2	1
1862	из другой	1	1
1863	представляется как	1	1
1864	времена и	1	1
1865	будет предполагать	1	1
1866	конь и	3	1
1867	или при	1	1
1868	из-за стола	1	1
1869	главным образом	3	1
1870	всякий предмет	1	1
1871	виду то	1	1
1872	всего дома	1	1
1873	на большую	1	1
1874	к такого	1	1
1875	нет необходимости	3	1
1876	невозможно здесь	2	1
1877	е с	1	1
1878	случае в	2	1
1879	чтобы дать	1	1
1880	по-видимому он	1	1
1881	путем трения	1	1
1882	к вечеру	1	1
1883	только создает	1	1
1884	средних веков	1	1
1885	случаях мы	3	1
1886	исходя из	2	1
1887	через несколько	1	1
1888	это лишь	1	1
1889	с солнцем	1	1
1890	цветы в	1	1
1891	или нет	2	1
1892	есть один	1	1
1893	однако еще	1	1
1894	которое может	1	1
1895	всего мы	1	1
1896	ты не	3	1
1897	в беотии	1	1
1898	и постоянных	1	1
1899	что имеются	1	1
1900	по мере	2	1
1901	впрочем это	1	1
1902	отношений в	1	1
1903	меня а	1	1
1904	причем эта	1	1
1905	он имеет	1	1
1906	это должно	1	1
1907	на свой	1	1
1908	а она	3	1
1909	чтобы эти	1	1
1910	где они	2	1
1911	становится весьма	1	1
1912	к более	2	1
1913	ясным представляется	1	1
1914	ведет к	2	1
1915	этого мотива	9	1
1916	найти еще	1	1
1917	показаться что	1	1
1918	в представлениях	1	1
1919	самое интересное	1	1
1920	но далеко	1	1
1921	мужа в	3	1
1922	начинается с	3	1
1923	к небу	1	1
1924	совершенно одинаково	1	1
1925	дома и	4	1
1926	жили в	2	1
1927	может оказаться	1	1
1928	прочим и	2	1
1929	или другая	2	1
1930	он по	2	1
1931	которые ему	1	1
1932	знак того	1	1
1933	же говорить	1	1
1934	я буду	2	1
1935	и относится	1	1
1936	этих пунктов	1	1
1937	во-первых в	1	1
1938	так если	1	1
1939	и уход	2	1
1940	впрочем для	1	1
1941	которая имеется	1	1
1942	у которых	1	1
1943	при всей	1	1
1944	случай когда	4	1
1945	всего изложенного	1	1
1946	нет данных	1	1
1947	в основном	1	1
1948	д здесь	1	1
1949	и медный	1	1
1950	где-то в	3	1
1951	восходит к	1	1
1952	сам не	1	1
1953	отсюда и	1	1
1954	на очень	2	1
1955	который будет	1	1
1956	представления о	2	1
1957	в русских	5	1
1958	его своей	1	1
1959	очень близок	1	1
1960	цель его	1	1
1961	в руках	1	1
1962	отмечает что	1	1
1963	а когда	2	1
1964	во-вторых в	1	1
1965	же реально	1	1
1966	представлением о	1	1
1967	в различных	1	1
1968	связь между	2	1
1969	и проводит	1	1
1970	людям и	1	1
1971	в соединении	1	1
1972	море на	1	1
1973	что еще	2	1
1974	а свое	2	1
1975	она говорит	1	1
1976	комнат в	1	1
1977	перед ним	1	1
1978	очень многих	1	1
1979	вдруг видит	1	1
1980	в средние	2	1
1981	установить что	4	1
1982	отношений и	1	1
1983	пределах этого	1	1
1984	это разнообразие	1	1
1985	они состоят	1	1
1986	ней и	1	1
1987	что тот	1	1
1988	по которой	2	1
1989	это несомненно	1	1
1990	для слушателя	1	1
1991	можно составить	1	1
1992	ничего нельзя	1	1
1993	следующим образом	3	1
1994	замечать что	1	1
1995	тогда он	1	1
1996	можно привести	1	1
1997	входят в	1	1
1998	могилу своей	1	1
1999	вернее будет	2	1
2000	здесь ничего	1	1
2001	имеем и	4	1
2002	мастер и	1	1
2003	на свадьбе	7	1
2004	и входит	1	1
2005	главе о	2	1
2006	вещей которые	1	1
2007	но конечно	2	1
2008	и становится	2	1
2009	начало и	1	1
2010	ли эта	1	1
2011	за огнем	1	1
2012	вопрос может	1	1
2013	героев то	1	1
2014	нам важно	3	1
2015	героя не	2	1
2016	надо понимать	1	1
2017	к общему	1	1
2018	помощи этого	1	1
2019	где как	1	1
2020	факт но	1	1
2021	и столь	1	1
2022	к одному	1	1
2023	на стене	1	1
2024	он соответствует	1	1
2025	убиение орла	1	1
2026	не принадлежит	1	1
2027	собой в	1	1
2028	или нескольких	1	1
2029	и заставляет	1	1
2030	есть одно	1	1
2031	в сказании	1	1
2032	есть у	2	1
2033	это человеческая	1	1
2034	как нет	2	1
2035	представления об	2	1
2036	и указывает	1	1
2037	в работах	1	1
2038	довольно ясно	1	1
2039	не соответствует	1	1
2040	и этим	1	1
2041	мне ты	1	1
2042	он встречает	1	1
2043	не от	1	1
2044	от такого	1	1
2045	так не	1	1
2046	лежит в	1	1
2047	не была	1	1
2048	говорит он	1	1
2049	или несколько	2	1
2050	с представлением	1	1
2051	всему миру	1	1
2052	это даже	1	1
2053	здесь же	1	1
2054	белый цвет	6	1
2055	в мире	1	1
2056	не существенно	1	1
2057	из четырех	1	1
2058	века в	1	1
2059	должно было	2	1
2060	чем здесь	1	1
2061	брать не	1	1
2062	в греческом	1	1
2063	божественных существ	1	1
2064	пребывания в	7	1
2065	бы каким-нибудь	1	1
2066	она или	2	1
2067	другу и	1	1
2068	это были	1	1
2069	действия в	1	1
2070	земле и	2	1
2071	песне о	1	1
2072	нет но	1	1
2073	в быту	1	1
2074	убивает орла	1	1
2075	говорит ему	2	1
2076	б не	1	1
2077	частью это	1	1
2078	земле в	2	1
2079	но самый	1	1
2080	в форме	1	1
2081	здесь этим	1	1
2082	силен и	1	1
2083	в современной	2	1
2084	несколько иначе	1	1
2085	он оставался	1	1
2086	исследования на	1	1
2087	зрелости а	1	1
2088	будет интересовать	1	1
2089	потом стали	1	1
2090	как эта	1	1
2091	в гости	1	1
2092	всегда имеет	1	1
2093	оба они	1	1
2094	найти в	1	1
2095	это делает	2	1
2096	в доме	14	1
2097	женщиной и	1	1
2098	и почему	1	1
2099	форм в	1	1
2100	он пытается	1	1
2101	разумеется мы	1	1
2102	представлением об	2	1
2103	временно и	1	1
2104	который к	1	1
2105	мифа но	1	1
2106	отношении он	1	1
2107	гораздо важнее	1	1
2108	центральное место	1	1
2109	означает что	1	1
2110	каждого из	1	1
2111	которого она	1	1
2112	какой же	1	1
2113	превращаются в	2	1
2114	а более	1	1
2115	из возможных	1	1
2116	у овидия	1	1
2117	глава v	1	1
2118	с душой	2	1
2119	только те	1	1
2120	такова же	1	1
2121	которого есть	1	1
2122	прямо говорит	1	1
2123	те моменты	1	1
2124	который очень	1	1
2125	здесь сам	1	1
2126	образ так	1	1
2127	с развитием	1	1
2128	подробнее мы	2	1
2129	еще фигурирует	1	1
2130	этом в	1	1
2131	но такая	1	1
2132	не помню	1	1
2133	может выполнять	1	1
2134	носа не	1	1
2135	представляют собой	5	1
2136	же образом	1	1
2137	особенности этого	2	1
2138	является если	1	1
2139	не исчерпывается	1	1
2140	рождение ребенка	3	1
2141	отрицательное отношение	1	1
2142	и вновь	2	1
2143	и сердце	1	1
2144	как не	2	1
2145	сад в	1	1
2146	и хотел	1	1
2147	двух сторон	1	1
2148	не входили	1	1
2149	показать что	1	1
2150	как при	1	1
2151	разложения этой	1	1
2152	русской и	1	1
2153	в союзе	1	1
2154	это сообщение	1	1
2155	очень важный	1	1
2156	они его	1	1
2157	меня я	2	1
2158	в лесе	1	1
2159	определенном месте	1	1
2160	никакой связи	1	1
2161	не знать	1	1
2162	можем здесь	1	1
2163	была у	1	1
2164	не видно	4	1
2165	имеется целая	1	1
2166	ли здесь	3	1
2167	в следующей	1	1
2168	них же	1	1
2169	эта двойственность	1	1
2170	своей жизни	1	1
2171	которую обычно	1	1
2172	и установить	1	1
2173	было у	1	1
2174	мифы в	1	1
2175	что эту	1	1
2176	после рассмотрения	2	1
2177	особенность этого	1	1
2178	как целое	1	1
2179	является также	1	1
2180	было а	1	1
2181	важный для	1	1
2182	тех же	2	1
2183	разнообразны и	1	1
2184	в земле	4	1
2185	по воздуху	1	1
2186	задний план	1	1
2187	отношение как	1	1
2188	можно установить	5	1
2189	но здесь	2	1
2190	связана с	4	1
2191	не знаю	9	1
2192	он к	3	1
2193	и золотой	1	1
2194	бы ему	1	1
2195	получают от	1	1
2196	свойств и	1	1
2197	где ты	2	1
2198	этот переход	1	1
2199	своей работе	1	1
2200	ее с	1	1
2201	как бог	1	1
2202	живущей в	1	1
2203	и находит	1	1
2204	только это	1	1
2205	воровство и	1	1
2206	через него	1	1
2207	это показывает	2	1
2208	нас пока	1	1
2209	ко всей	1	1
2210	мы устанавливаем	1	1
2211	в проблему	2	1
2212	далеко в	1	1
2213	тебе и	2	1
2214	не находятся	1	1
2215	наоборот это	1	1
2216	должны изучить	1	1
2217	наконец что	1	1
2218	что указывает	1	1
2219	он мог	1	1
2220	другим способом	1	1
2221	этого же	1	1
2222	силу того	1	1
2223	стороны не	1	1
2224	нам необходимо	2	1
2225	помощь от	1	1
2226	неотделимо от	1	1
2227	все с	1	1
2228	действительно в	1	1
2229	предметов от	1	1
2230	потому все	1	1
2231	нее и	2	1
2232	лет после	1	1
2233	толстой в	1	1
2234	этого момента	1	1
2235	представления и	2	1
2236	из этой	2	1
2237	очень древний	1	1
2238	об огне	1	1
2239	стал его	1	1
2240	в лесном	4	1
2241	близок к	1	1
2242	или просто	2	1
2243	из человеческих	2	1
2244	более поздним	1	1
2245	когда речь	1	1
2246	дом но	1	1
2247	и было	2	1
2248	на тех	1	1
2249	переносится на	3	1
2250	этого она	1	1
2251	ли ты	1	1
2252	в указанном	1	1
2253	с очень	2	1
2254	ее из	1	1
2255	остается то	1	1
2256	я теперь	2	1
2257	плодородия и	1	1
2258	функцию в	1	1
2259	имеем у	1	1
2260	считает их	1	1
2261	выше не	1	1
2262	и мне	1	1
2263	тихо и	1	1
2264	не берет	1	1
2265	кто бы	1	1
2266	когда оно	1	1
2267	есть разновидность	1	1
2268	основаны на	1	1
2269	не везде	1	1
2270	человека при	1	1
2271	слова на	1	1
2272	к жизни	2	1
2273	так часто	4	1
2274	им и	2	1
2275	но больше	1	1
2276	в новом	1	1
2277	возвращения домой	3	1
2278	человеком и	2	1
2279	то хотя	1	1
2280	выходит и	1	1
2281	руки и	2	1
2282	за этой	1	1
2283	умирания и	1	1
2284	отличается своей	1	1
2285	идет к	1	1
2286	и стала	1	1
2287	этого он	1	1
2288	иную форму	1	1
2289	они стали	1	1
2290	они обладают	2	1
2291	случаях можно	2	1
2292	понятно почему	1	1
2293	выйти за	2	1
2294	настоящем смысле	1	1
2295	диалог между	1	1
2296	одно обстоятельство	1	1
2297	или портрет	1	1
2298	может возникнуть	1	1
2299	в руки	3	1
2300	а от	2	1
2301	менее они	1	1
2302	обстоит дело	1	1
2303	это для	1	1
2304	могут дать	1	1
2305	вопрос как	1	1
2306	более общего	1	1
2307	пришло время	1	1
2308	но нечто	1	1
2309	к совершенно	1	1
2310	к тем	2	1
2311	ему коня	1	1
2312	пор не	1	1
2313	есть показатель	1	1
2314	говорит я	2	1
2315	толстой не	1	1
2316	что образ	1	1
2317	что данный	1	1
2318	только у	1	1
2319	и обратно	1	1
2320	я иду	1	1
2321	дать ему	1	1
2322	число этих	1	1
2323	в большинстве	2	1
2324	почти никогда	2	1
2325	которых они	1	1
2326	как из	1	1
2327	совершенно то	3	1
2328	благодарю тебя	1	1
2329	которой можно	1	1
2330	и понятным	2	1
2331	его тела	1	1
2332	менее если	1	1
2333	считает что	1	1
2334	часто можно	1	1
2335	означало бы	2	1
2336	тем чтобы	1	1
2337	он приносит	1	1
2338	если на	1	1
2339	а жизнь	1	1
2340	в эти	1	1
2341	материалах по	1	1
2342	что мотив	1	1
2343	или понимать	1	1
2344	таким же	5	1
2345	дело обстоит	1	1
2346	на войне	1	1
2347	нас это	1	1
2348	на ту	2	1
2349	дом мы	2	1
2350	они отвечают	1	1
