N	2gram	Vygotskiy_	KulturaY
1305	что подобная	1	1
1306	из этой	2	1
1307	стороны в	1	1
1308	я могу	1	1
1309	является с	2	1
1310	автор в	1	1
1311	против тех	1	1
1312	классу к	1	1
1313	и внутренне	1	1
1314	показал что	4	1
1315	их в	6	1
1316	называет и	1	1
1317	понимания и	1	1
1318	переломного момента	1	1
1319	создает в	1	1
1320	является для	6	1
1321	в природе	4	1
1322	человеческой речи	12	1
1323	жизнью в	1	1
1324	другого то	1	1
1325	относящихся сюда	1	1
1326	мир и	1	1
1327	можно возразить	1	1
1328	является то	4	1
1329	одна форма	1	1
1330	смысле путь	1	1
1331	на первый	3	1
1332	гораздо больше	1	1
1333	относиться к	1	1
1334	остается во	1	1
1335	для исследования	1	1
1336	человека о	1	1
1337	содержания его	1	1
1338	самого начала	9	1
1339	если с	1	1
1340	сказано это	1	1
1341	сделать в	1	1
1342	моменты которые	3	1
1343	перестает быть	1	1
1344	как таковому	2	1
1345	известная форма	1	1
1346	известном возрасте	1	1
1347	в центр	1	1
1348	в силе	1	1
1349	которые мы	2	1
1350	же следует	1	1
1351	когда на	1	1
1352	знал что	1	1
1353	оно позволяет	1	1
1354	выше мы	1	1
1355	которой он	2	1
1356	стал бы	1	1
1357	это последнее	1	1
1358	зависимости и	1	1
1359	зависимость между	1	1
1360	эти проблемы	1	1
1361	в понимании	1	1
1362	по возможности	1	1
1363	для разрешения	1	1
1364	развития с	2	1
1365	ii и	1	1
1366	бы даже	2	1
1367	у самого	2	1
1368	мышления когда	1	1
1369	речи являются	1	1
1370	и другой	1	1
1371	переводе на	1	1
1372	как проблему	1	1
1373	вопроса об	2	1
1374	своим собственным	1	1
1375	не сама	1	1
1376	своих опытах	1	1
1377	вопросом об	1	1
1378	о совершенно	1	1
1379	есть прежде	2	1
1380	что интерес	1	1
1381	если так	1	1
1382	между двумя	2	1
1383	следует отнести	1	1
1384	путь для	1	1
1385	пониманию и	2	1
1386	мы все	1	1
1387	тем именно	1	1
1388	только на	1	1
1389	каждое слово	1	1
1390	и вторая	1	1
1391	решение задачи	1	1
1392	также на	1	1
1393	образом что	3	1
1394	его основное	1	1
1395	самого понятия	1	1
1396	невозможно с	1	1
1397	условий в	2	1
1398	то как	1	1
1399	что ее	1	1
1400	последнюю роль	1	1
1401	элементы не	1	1
1402	от той	2	1
1403	мы тоже	1	1
1404	является как	2	1
1405	направленное на	1	1
1406	целей и	1	1
1407	как таковую	1	1
1408	то его	1	1
1409	языков в	2	1
1410	процессе развития	7	1
1411	эта проблема	5	1
1412	но этот	3	1
1413	зависит прежде	1	1
1414	нами для	1	1
1415	однако ясно	1	1
1416	отношений и	1	1
1417	тенденцию к	3	1
1418	собой проблему	1	1
1419	вернуться к	2	1
1420	к великому	1	1
1421	чтобы они	1	1
1422	тезис о	1	1
1423	по которым	1	1
1424	когда человек	1	1
1425	слово без	1	1
1426	и вместо	1	1
1427	сдвиг в	1	1
1428	но разве	2	1
1429	мы примем	1	1
1430	в основу	3	1
1431	следующим образом	2	1
1432	за него	1	1
1433	просто в	1	1
1434	сущности и	1	1
1435	истолковать его	1	1
1436	к фактам	1	1
1437	книге или	1	1
1438	же формы	1	1
1439	отношения в	2	1
1440	о причинах	1	1
1441	во всей	8	1
1442	речи путем	2	1
1443	также по	1	1
1444	все без	1	1
1445	следовательно это	1	1
1446	это что	1	1
1447	как результат	1	1
1448	каком отношении	1	1
1449	из трех	1	1
1450	теории и	4	1
1451	указывают на	1	1
1452	которыми мы	1	1
1453	не удивительно	5	1
1454	логически мыслить	1	1
1455	тем это	1	1
1456	из окружающего	1	1
1457	этими элементарными	1	1
1458	от другой	1	1
1459	он сам	3	1
1460	на общее	2	1
1461	речи все	1	1
1462	нам остается	2	1
1463	до какой	1	1
1464	какой степени	1	1
1465	можно без	2	1
1466	лежащим в	1	1
1467	коем случае	1	1
1468	совсем недавно	1	1
1469	его отдельных	1	1
1470	шаг вперед	1	1
1471	однако несмотря	2	1
1472	относящееся к	1	1
1473	можно сомневаться	1	1
1474	к этим	3	1
1475	стороны а	1	1
1476	теоретические взгляды	1	1
1477	прочим в	1	1
1478	к ее	2	1
1479	эти звуки	1	1
1480	основное и	1	1
1481	ни даже	1	1
1482	этих последних	1	1
1483	же сколько	1	1
1484	значение которых	1	1
1485	в какую-то	1	1
1486	научного мышления	2	1
1487	во внутреннюю	2	1
1488	между фактом	2	1
1489	что обычно	1	1
1490	эта работа	1	1
1491	к решению	2	1
1492	речи если	5	1
1493	чем более	1	1
1494	о ней	1	1
1495	внутри одной	1	1
1496	и связей	1	1
1497	представления которые	1	1
1498	является наиболее	3	1
1499	и логического	1	1
1500	и значением	4	1
1501	к общему	1	1
1502	происходит по	1	1
1503	и всецело	1	1
1504	он когда	1	1
1505	во всех	4	1
1506	равной мере	2	1
1507	сущность его	1	1
1508	звука но	1	1
1509	мы видим	7	1
1510	еще одну	1	1
1511	все его	1	1
1512	что то	1	1
1513	или речи	1	1
1514	является определяющим	1	1
1515	сейчас в	2	1
1516	что учение	1	1
1517	где его	1	1
1518	так можно	1	1
1519	а наоборот	1	1
1520	от его	5	1
1521	и лингвистики	1	1
1522	здесь могут	1	1
1523	его работы	1	1
1524	слабая и	1	1
1525	определяет как	1	1
1526	над проблемой	1	1
1527	этом ее	2	1
1528	такого рода	1	1
1529	она в	1	1
1530	нам удалось	1	1
1531	самый язык	2	1
1532	для индивидуального	1	1
1533	при переходе	2	1
1534	принципиально нового	1	1
1535	если к	2	1
1536	зрения а	1	1
1537	есть речь	2	1
1538	самых различных	1	1
1539	сравнить с	1	1
1540	отдельные функции	1	1
1541	мере связано	1	1
1542	считается с	1	1
1543	значения есть	1	1
1544	и самым	2	1
1545	показать ниже	2	1
1546	исследования не	3	1
1547	одной своей	1	1
1548	большое количество	1	1
1549	этих категорий	1	1
1550	для звуков	1	1
1551	мы конечно	1	1
1552	по мнению	2	1
1553	лучше чем	1	1
1554	после этого	1	1
1555	дело шло	1	1
1556	чем у	1	1
1557	к необходимости	2	1
1558	будем говорить	1	1
1559	или иную	1	1
1560	которыми она	1	1
1561	отказывается от	1	1
1562	есть с	1	1
1563	без преувеличения	2	1
1564	своей точки	1	1
1565	и развитие	1	1
1566	противоречие между	1	1
1567	есть простой	1	1
1568	что а	1	1
1569	конкретного действия	1	1
1570	между речью	1	1
1571	являются в	2	1
1572	проще и	1	1
1573	в контекст	3	1
1574	работы и	2	1
1575	который делает	1	1
1576	что составляет	1	1
1577	бы только	1	1
1578	или не	1	1
1579	столько же	1	1
1580	и заменить	1	1
1581	без другой	1	1
1582	он может	2	1
1583	фактов которые	2	1
1584	от тех	1	1
1585	не очень	1	1
1586	основанных на	1	1
1587	к чему	1	1
1588	определяющим для	1	1
1589	в изложении	2	1
1590	в представлении	1	1
1591	вообще в	1	1
1592	посмотреть в	1	1
1593	следует рассматривать	1	1
1594	или несколько	1	1
1595	что связь	2	1
1596	к возникновению	1	1
1597	как его	2	1
1598	с представлением	1	1
1599	его мысли	5	1
1600	книги или	1	1
1601	чтобы определить	1	1
1602	легко становится	1	1
1603	в совокупности	1	1
1604	выражения но	1	1
1605	бы сделать	1	1
1606	здесь же	1	1
1607	и связи	3	1
1608	и такими	1	1
1609	очевидно на	1	1
1610	этом последнем	1	1
1611	как говорит	2	1
1612	теоретические основания	1	1
1613	как видим	3	1
1614	типа и	2	1
1615	первое что	1	1
1616	в установлении	1	1
1617	к книге	1	1
1618	из главных	1	1
1619	которой она	2	1
1620	всякую возможность	1	1
1621	нового для	1	1
1622	само это	1	1
1623	для решения	1	1
1624	наблюдается в	2	1
1625	перехода от	1	1
1626	совершенно отличных	1	1
1627	понимание и	2	1
1628	того и	1	1
1629	говорят не	1	1
1630	между собой	5	1
1631	он знал	1	1
1632	и представить	2	1
1633	в первые	2	1
1634	воздействия на	1	1
1635	такое объяснение	3	1
1636	как показали	2	1
1637	полагает что	7	1
1638	к охоте	1	1
1639	в эту	4	1
1640	общем понятии	1	1
1641	теперь и	1	1
1642	звука и	1	1
1643	весь вопрос	1	1
1644	но к	1	1
1645	не иначе	1	1
1646	действительности и	4	1
1647	здесь с	1	1
1648	книги он	1	1
1649	понятий и	4	1
1650	предполагает известную	1	1
1651	будет находиться	1	1
1652	только от	2	1
1653	и назвать	1	1
1654	к речи	2	1
1655	из ничего	1	1
1656	которая является	1	1
1657	подобными же	1	1
1658	несколько более	2	1
1659	из только	1	1
1660	о происхождении	1	1
1661	нашу работу	2	1
1662	уже сказано	8	1
1663	который является	2	1
1664	во главу	1	1
1665	совершенно ясной	1	1
1666	вытекают из	1	1
1667	области изучения	1	1
1668	при чтении	1	1
1669	в живой	1	1
1670	за этими	1	1
1671	узком кругу	1	1
1672	фактов с	1	1
1673	и нам	2	1
1674	наблюдал в	1	1
1675	мы говорили	4	1
1676	прямую связь	1	1
1677	речи необходимо	1	1
1678	фактов в	2	1
1679	самый процесс	2	1
1680	как единство	3	1
1681	когда я	1	1
1682	для правильной	1	1
1683	на другой	1	1
1684	и речи	45	1
1685	остается положение	1	1
1686	но до	2	1
1687	предостерегает от	1	1
1688	в характеристике	1	1
1689	вывод который	2	1
1690	еще яснее	1	1
1691	единство звука	1	1
1692	в ответ	1	1
1693	а ее	1	1
1694	материала так	1	1
1695	бы сравнить	1	1
1696	возвращаясь к	2	1
1697	одно и	2	1
1698	и та	1	1
1699	сущности говоря	3	1
1700	хотя в	1	1
1701	сюда относятся	1	1
1702	один раз	1	1
1703	между обоими	1	1
1704	проблем в	2	1
1705	аналогии со	1	1
1706	и другая	1	1
1707	в настоящий	1	1
1708	по своей	9	1
1709	со слов	1	1
1710	выделения и	1	1
1711	исторические и	1	1
1712	их помощью	1	1
1713	совершенно независимо	1	1
1714	должны были	6	1
1715	помощью которых	2	1
1716	в какое-то	1	1
1717	вперед в	2	1
1718	и возникает	3	1
1719	своего материала	1	1
1720	последнюю с	1	1
1721	основных законов	1	1
1722	единицы и	1	1
1723	как эта	1	1
1724	первую часть	1	1
1725	реальной мысли	1	1
1726	не связаны	2	1
1727	центр тяжести	1	1
1728	в связь	2	1
1729	вторая часть	1	1
1730	но без	1	1
1731	непосредственного и	1	1
1732	для той	1	1
1733	параллельно и	1	1
1734	основанное на	1	1
1735	что во	1	1
1736	и никогда	1	1
1737	простое историческое	1	1
1738	к элементам	1	1
1739	чрезвычайно важный	1	1
1740	и никакого	1	1
1741	части в	1	1
1742	когда нужно	1	1
1743	но нет	1	1
1744	обратимся к	1	1
1745	и ты	1	1
1746	силу своей	1	1
1747	кажется ему	1	1
1748	мысль в	2	1
1749	эта черта	1	1
1750	слова что	1	1
1751	в первой	3	1
1752	роль играет	1	1
1753	настолько очевидно	2	1
1754	этих словах	1	1
1755	как обе	1	1
1756	до наших	1	1
1757	бы быть	1	1
1758	языка у	1	1
1759	значило бы	1	1
1760	это проблема	1	1
1761	этот анализ	2	1
1762	для построения	1	1
1763	есть все	2	1
1764	отрицательный ответ	1	1
1765	значение как	2	1
1766	дальше по	1	1
1767	только такое	1	1
1768	что кроме	2	1
1769	дела не	2	1
1770	явления в	1	1
1771	обоих его	1	1
1772	точно в	2	1
1773	которого мы	1	1
1774	усилия которые	1	1
1775	остановиться на	1	1
1776	была совершенно	2	1
1777	не имеющих	1	1
1778	охарактеризовать как	1	1
1779	есть ли	1	1
1780	которое им	1	1
1781	в один	4	1
1782	которых на	1	1
1783	каждого из	2	1
1784	обозначить как	1	1
1785	и особенно	1	1
1786	процесса образования	1	1
1787	раньше чем	3	1
1788	с речью	2	1
1789	что до	1	1
1790	сделано в	1	1
1791	вопроса для	1	1
1792	должны сказать	1	1
1793	не выдерживает	2	1
1794	большим основанием	1	1
1795	как теперь	1	1
1796	против этого	1	1
1797	самое понятие	1	1
1798	социальной средой	2	1
1799	здесь-то и	1	1
1800	образом и	4	1
1801	от до	4	1
1802	общего учения	2	1
1803	ни малейшего	1	1
1804	и этот	1	1
1805	вопросы о	1	1
1806	и самостоятельной	1	1
1807	постановке вопроса	2	1
1808	тенденции и	1	1
1809	от жизни	2	1
1810	этой проблемы	10	1
1811	психологической теории	3	1
1812	этого периода	1	1
1813	учением о	1	1
1814	факта что	4	1
1815	с и	3	1
1816	и который	4	1
1817	рассматриваться и	1	1
1818	представлению о	1	1
1819	его с	2	1
1820	живет в	3	1
1821	вопрос который	4	1
1822	для себя	7	1
1823	на первом	2	1
1824	эти отдельные	1	1
1825	эти особенности	1	1
1826	теперь в	2	1
1827	первого взгляда	1	1
1828	он несомненно	1	1
1829	речь как	3	1
1830	переносится в	1	1
1831	установить что	1	1
1832	бы одно	1	1
1833	чтобы стать	1	1
1834	вот как	1	1
1835	он что	3	1
1836	тяжести всей	1	1
1837	одном и	1	1
1838	от самых	2	1
1839	они возникли	1	1
1840	зависит не	1	1
1841	оно заключается	2	1
1842	утверждает что	3	1
1843	к выводу	10	1
1844	гораздо раньше	2	1
1845	и слов	1	1
1846	оторванной от	1	1
1847	науки и	1	1
1848	фактов но	1	1
1849	основной и	2	1
1850	постольку поскольку	2	1
1851	целом ряде	2	1
1852	речи от	4	1
1853	сообщает ей	1	1
1854	особую функцию	1	1
1855	намерения и	1	1
1856	она становится	2	1
1857	вращались в	1	1
1858	необходимо должна	1	1
1859	этого единства	1	1
1860	эти понятия	2	1
1861	не исчезнет	1	1
1862	все то	1	1
1863	прямо к	1	1
1864	до этого	1	1
1865	оказывается в	2	1
1866	функции и	7	1
1867	и делают	1	1
1868	аналогично тому	1	1
1869	к общей	1	1
1870	вскрыть и	1	1
1871	наблюдений над	1	1
1872	совершенно несомненно	1	1
1873	могло не	1	1
1874	следовательно в	1	1
1875	вместо этого	1	1
1876	оно есть	2	1
1877	месте и	2	1
1878	подходе к	1	1
1879	самое существенное	1	1
1880	странах с	1	1
1881	еще с	1	1
1882	или наоборот	1	1
1883	и будет	1	1
1884	языка нам	1	1
1885	но никогда	1	1
1886	значения и	2	1
1887	он я	1	1
1888	к которым	3	1
1889	к работам	1	1
1890	из тех	3	1
1891	изменяется в	1	1
1892	речью не	1	1
1893	к таким	1	1
1894	но задача	1	1
1895	мы встречаемся	2	1
1896	к нам	1	1
1897	речевые навыки	1	1
1898	настоящей книги	1	1
1899	которые могут	1	1
1900	жизни в	1	1
1901	дело идет	1	1
1902	речи из	1	1
1903	между и	4	1
1904	оказалось что	1	1
1905	не последнюю	1	1
1906	явлений и	1	1
1907	недостаточно еще	1	1
1908	в механизме	1	1
1909	не видно	1	1
1910	здесь может	1	1
1911	в традиционной	1	1
1912	мы имели	1	1
1913	игры и	1	1
1914	этого звука	1	1
1915	в итоге	1	1
1916	из которого	2	1
1917	отчасти и	1	1
1918	хотел бы	1	1
1919	от всей	1	1
1920	непременно предполагает	1	1
1921	на их	2	1
1922	своей жизни	1	1
1923	первого из	1	1
1924	мы однако	1	1
1925	вторая стадия	1	1
1926	сейчас же	1	1
1927	положительный ответ	1	1
1928	не входит	2	1
1929	в любой	1	1
1930	бы нас	1	1
1931	мысль от	2	1
1932	сдвигов в	1	1
1933	того на	1	1
1934	что признание	1	1
1935	нас интересует	1	1
1936	с восприятием	1	1
1937	но их	1	1
1938	основе которой	1	1
1939	корень и	2	1
1940	как часть	1	1
1941	к нашему	1	1
1942	функцию в	1	1
1943	влечет за	2	1
1944	свои внутренние	1	1
1945	просто если	1	1
1946	одно лишь	1	1
1947	всему этому	1	1
1948	бы наше	1	1
1949	в основе	9	1
1950	слова которое	1	1
1951	возможность положительного	1	1
1952	системы которая	1	1
1953	падает на	1	1
1954	думается что	7	1
1955	не везде	1	1
1956	говорить особо	1	1
1957	исключает всякую	1	1
1958	значение на	1	1
1959	в очень	1	1
1960	общественного договора	1	1
1961	находит свое	1	1
1962	это явление	1	1
1963	наталкиваешься на	1	1
1964	обнаруживает свою	1	1
1965	первая из	1	1
1966	тотчас же	1	1
1967	такой случай	1	1
1968	его деятельности	4	1
1969	истинное значение	1	1
1970	ясности и	1	1
1971	совпадает с	1	1
1972	и между	1	1
1973	как мне	1	1
1974	в значительной	2	1
1975	думал что	1	1
1976	наконец в	2	1
1977	скажем несколько	1	1
1978	в науку	2	1
1979	мы уже	7	1
1980	слово которое	1	1
1981	не мышление	1	1
1982	которое не	2	1
1983	если для	1	1
1984	этом пути	1	1
1985	речи я	1	1
1986	поскольку с	1	1
1987	чем именно	1	1
1988	и независимо	1	1
1989	следует различать	1	1
1990	задача стоявшая	1	1
1991	уверенным что	1	1
1992	мы хотели	5	1
1993	есть путь	1	1
1994	с подобными	2	1
1995	зрения с	2	1
1996	в середине	1	1
1997	развития и	3	1
1998	социальной функции	1	1
1999	и больше	1	1
2000	и лишь	1	1
2001	со всей	7	1
2002	целым рядом	2	1
2003	занимает в	2	1
2004	и вся	2	1
2005	ни для	1	1
2006	рассмотрению вопроса	1	1
2007	возможно более	1	1
2008	его делает	1	1
2009	в приложении	2	1
2010	к внешней	1	1
2011	умом с	1	1
2012	впрочем и	1	1
2013	этим словом	1	1
2014	силы в	1	1
2015	играет в	1	1
2016	нас с	2	1
2017	как если	3	1
2018	зато с	1	1
2019	нас особенно	1	1
2020	имеет никакого	1	1
2021	мы хотим	2	1
2022	более и	3	1
2023	как невозможно	2	1
2024	что такая	1	1
2025	стороны если	1	1
2026	в новых	3	1
2027	при помощи	2	1
2028	должна уступить	1	1
2029	влияет на	2	1
2030	и наоборот	1	1
2031	ином виде	1	1
2032	им в	1	1
2033	входить в	1	1
2034	вот этот	1	1
2035	силу этой	1	1
2036	по линии	2	1
2037	это сближение	2	1
2038	случаях где	1	1
2039	эти факты	1	1
2040	целое в	1	1
2041	среды и	1	1
2042	так мало	1	1
2043	на две	3	1
2044	к следующему	1	1
2045	таков должен	1	1
2046	к созданию	1	1
2047	и во	1	1
2048	принадлежит к	2	1
2049	имеет своим	1	1
2050	исключительно на	1	1
2051	и словом	4	1
2052	которым мы	3	1
2053	их с	1	1
2054	приложении к	2	1
2055	целом в	2	1
2056	говорить языком	1	1
2057	дают повод	1	1
2058	что самый	1	1
2059	легко заметить	1	1
2060	функции речи	4	1
2061	стороны слова	2	1
2062	и обобщения	3	1
2063	в сознании	2	1
2064	которых говорит	2	1
2065	если ее	1	1
2066	следует дать	1	1
2067	в понятиях	1	1
2068	более сложным	1	1
2069	здесь и	3	1
2070	закономерностей в	1	1
2071	духовного развития	1	1
2072	мышление в	5	1
2073	будь то	1	1
2074	свою силу	1	1
2075	столько в	1	1
2076	этой науки	1	1
2077	для этих	1	1
2078	стоявшая перед	1	1
2079	оказалось в	1	1
2080	оставляет сомнений	1	1
2081	стороны не	1	1
2082	воспитания и	1	1
2083	не видит	1	1
2084	того факта	3	1
2085	предполагалось что	2	1
2086	первый вопрос	2	1
2087	при автоматическом	1	1
2088	это одно	1	1
2089	еще в	1	1
2090	проблем которые	1	1
2091	из него	1	1
2092	от высших	1	1
2093	гораздо важнее	2	1
2094	быть поставлены	1	1
2095	если только	1	1
2096	мысли с	5	1
2097	не будучи	1	1
2098	в повседневных	1	1
2099	дальнейшего развития	1	1
2100	моментов в	2	1
2101	указанием на	1	1
2102	сомнений в	2	1
2103	же ли	2	1
2104	постановки вопроса	1	1
2105	обратиться к	4	1
2106	человека но	1	1
2107	и том	1	1
2108	о функции	3	1
2109	всего того	2	1
2110	которому он	1	1
2111	речь есть	2	1
2112	к началу	1	1
2113	это речь	2	1
2114	ли эти	1	1
2115	действительно стоит	2	1
2116	что автор	1	1
2117	уже самый	1	1
2118	пользу того	4	1
2119	и идет	1	1
2120	этот верхний	1	1
2121	как со	1	1
2122	находятся в	1	1
2123	отличную от	1	1
2124	или к	3	1
2125	и развивается	2	1
2126	оправдание в	1	1
2127	и писать	1	1
2128	нам еще	1	1
2129	логические формы	2	1
2130	ли все	1	1
2131	слово но	1	1
2132	приводят к	1	1
2133	любой из	1	1
2134	может не	4	1
2135	в коем	1	1
2136	ряд других	1	1
2137	нам предстоит	2	1
2138	правильно указывает	1	1
2139	ли они	1	1
2140	лишь одну	1	1
2141	который может	2	1
2142	отправную точку	1	1
2143	однако как	1	1
2144	сколько в	1	1
2145	материала и	1	1
2146	к сокращению	1	1
2147	которых он	3	1
2148	или с	1	1
2149	ничего кроме	3	1
2150	этого определения	1	1
2151	что принцип	3	1
2152	и новой	1	1
2153	вопрос из	1	1
2154	переход к	1	1
2155	речи всегда	1	1
2156	другие проявления	1	1
2157	две основные	1	1
2158	быть чрезвычайно	1	1
2159	кому не	1	1
2160	законами развития	1	1
2161	не считается	1	1
2162	но опять	1	1
2163	кто его	1	1
2164	бы у	1	1
2165	специфических свойств	1	1
2166	и целый	1	1
2167	и логическим	1	1
2168	нуждающихся в	2	1
2169	способности к	1	1
2170	руссо и	1	1
2171	на одной	2	1
2172	первом месте	2	1
2173	с определенным	1	1
2174	линия нашего	1	1
2175	чем он	3	1
2176	сообразно с	2	1
2177	развития речи	7	1
2178	а другое	1	1
2179	только звук	1	1
2180	эта функция	1	1
2181	социальной среды	6	1
2182	доказательство того	1	1
2183	можно легко	1	1
2184	не существует	4	1
2185	с утверждением	1	1
2186	что мне	1	1
2187	эта речь	3	1
2188	раз в	3	1
2189	психологии как	1	1
2190	составным моментом	1	1
2191	содержат в	1	1
2192	с которым	1	1
2193	свойства в	1	1
2194	здесь нет	1	1
2195	на каком	1	1
2196	средства языка	1	1
2197	первая проблема	1	1
2198	его развитие	1	1
2199	бы для	1	1
2200	себе что	1	1
2201	своей книге	3	1
2202	говорят в	2	1
2203	другу так	1	1
2204	слова которые	1	1
2205	что к	1	1
2206	на бумагу	1	1
2207	вопрос если	1	1
2208	работы с	1	1
2209	речи ее	4	1
2210	в такую	1	1
2211	привести нас	3	1
2212	же по	1	1
2213	которая так	1	1
2214	том виде	1	1
2215	раз навсегда	1	1
2216	в германии	1	1
2217	он видел	1	1
2218	что представление	1	1
2219	своей функции	1	1
2220	для науки	1	1
2221	словом и	3	1
2222	положение в	1	1
2223	из конкретных	1	1
2224	науку в	1	1
2225	далее мы	1	1
2226	главу угла	1	1
2227	долгое время	1	1
2228	более широкую	1	1
2229	как она	1	1
2230	истины и	1	1
2231	этот раз	1	1
2232	но по	1	1
2233	между звуком	1	1
2234	не заслуживает	1	1
2235	в переводе	1	1
2236	что звук	2	1
2237	не дают	1	1
2238	однако это	1	1
2239	которые являются	1	1
2240	своим происхождением	1	1
2241	и утверждается	1	1
2242	при соответствующих	1	1
2243	и конкретной	1	1
2244	не относится	1	1
2245	остановимся на	1	1
2246	может рассматриваться	4	1
2247	в действительной	1	1
2248	с основного	1	1
2249	впечатления от	1	1
2250	того целого	1	1
2251	в новом	3	1
2252	новое социальное	1	1
2253	когда же	1	1
2254	и оно	1	1
2255	две или	1	1
2256	и смысловой	1	1
2257	звук как	1	1
2258	dans les	1	1
2259	к любому	1	1
2260	свет на	2	1
2261	говорит об	1	1
2262	чем наша	1	1
2263	что тот	2	1
2264	и таким	2	1
2265	первостепенное значение	1	1
2266	научных и	1	1
2267	это факт	1	1
2268	мысли в	6	1
2269	говорили выше	4	1
2270	нового в	1	1
2271	о теоретической	1	1
2272	чтобы сделать	1	1
2273	этой формы	2	1
2274	как правильно	1	1
2275	как звук	1	1
2276	интересующих нас	3	1
2277	и других	4	1
2278	оба эти	3	1
2279	с самого	9	1
2280	к продуктам	1	1
2281	выше и	2	1
2282	и социального	1	1
2283	которые могли	1	1
2284	быть может	1	1
2285	в предисловии	5	1
2286	борьбу с	1	1
2287	вот еще	1	1
2288	значит что	1	1
2289	быть сделаны	1	1
2290	что действительно	1	1
2291	на пороге	3	1
2292	которую мы	6	1
2293	переходе от	2	1
2294	их развития	1	1
2295	мысли потому	1	1
2296	может возникнуть	1	1
2297	он принадлежит	1	1
2298	как показывают	1	1
2299	основной вывод	2	1
2300	его не	3	1
2301	всегда останется	1	1
2302	как уже	9	1
2303	ту или	2	1
2304	выше в	1	1
2305	звуковой стороны	5	1
2306	его мнению	1	1
2307	высказывания и	1	1
2308	бы назвать	2	1
2309	бы речь	1	1
2310	нас вопросов	1	1
2311	в ход	1	1
2312	может представить	1	1
2313	в противоположность	3	1
2314	внутренняя речь	7	1
2315	иное чем	1	1
2316	так хорошо	1	1
2317	мы наблюдали	1	1
2318	позволяет нам	1	1
2319	входит в	1	1
2320	и понять	1	1
2321	здесь это	1	1
2322	во второй	1	1
2323	не оставляет	1	1
2324	понятии которое	1	1
2325	эта сторона	1	1
2326	поворота в	1	1
2327	что внутренняя	1	1
2328	с ее	3	1
2329	в нескольких	1	1
2330	его речи	1	1
2331	самое что	1	1
2332	всякое слово	1	1
2333	логического мышления	4	1
2334	на новом	1	1
2335	этот факт	1	1
2336	речи причем	1	1
2337	вплотную к	2	1
2338	в развитии	31	1
2339	к проблемам	2	1
2340	этого конечно	1	1
2341	что отдельные	2	1
2342	человека с	3	1
2343	что из	1	1
2344	и всегда	1	1
2345	на данных	1	1
2346	был подвергнут	1	1
2347	подражания и	1	1
2348	как совершенно	3	1
2349	функция и	1	1
2350	которых они	1	1
2351	другой форме	1	1
2352	к мысли	3	1
2353	как выражение	1	1
2354	всего то	1	1
2355	верно в	1	1
2356	поэтому если	1	1
2357	этом на	1	1
2358	с так	1	1
2359	которых в	2	1
2360	всего от	1	1
2361	же самое	4	1
2362	совершенно последовательно	2	1
2363	ведь это	1	1
2364	частный случай	1	1
2365	в книге	3	1
2366	по всей	2	1
2367	бы здесь	1	1
2368	находиться в	2	1
2369	с которой	2	1
2370	вопросе и	1	1
2371	оно должно	1	1
2372	нас прежде	1	1
2373	и каждая	1	1
2374	и самого	1	1
2375	действительности не	1	1
2376	все больше	1	1
2377	о которой	2	1
2378	степени к	1	1
2379	и ее	9	1
2380	бы он	3	1
2381	можно быть	1	1
2382	связи между	3	1
2383	основания для	1	1
2384	возникающей в	1	1
2385	что возникновение	1	1
2386	самого последнего	1	1
2387	может показаться	2	1
2388	пишет что	1	1
2389	действительно не	4	1
2390	нашей проблемы	1	1
2391	место в	1	1
2392	которые дают	2	1
2393	целом от	1	1
2394	по законам	1	1
2395	истолковать их	1	1
2396	чем к	2	1
2397	можно так	1	1
2398	и субъективные	1	1
2399	все другие	2	1
2400	речью в	2	1
2401	само собой	1	1
2402	же момента	1	1
2403	сообщения и	1	1
2404	же успехом	2	1
2405	это более	1	1
2406	и обратно	1	1
2407	иногда даже	1	1
2408	этому вопросу	1	1
2409	себя но	1	1
2410	стадию в	1	1
2411	ничего принципиально	1	1
2412	могло быть	1	1
2413	совершается в	1	1
2414	являются наиболее	1	1
2415	которой так	1	1
