N	2gram	Vygotskiy_	Marksizm
1296	не соответствует	1	1
1297	концов к	1	1
1298	совершается на	2	1
1299	мышления то	2	1
1300	в буквальном	1	1
1301	человека во	1	1
1302	и через	1	1
1303	образом каждый	1	1
1304	не способны	1	1
1305	значением слова	5	1
1306	является совершенно	1	1
1307	они напоминают	1	1
1308	к конкретному	1	1
1309	это слово	1	1
1310	внутреннее противоречие	2	1
1311	свет и	1	1
1312	к чистому	1	1
1313	одними и	1	1
1314	на данной	4	1
1315	и свободно	1	1
1316	что между	1	1
1317	какие мы	1	1
1318	и развития	3	1
1319	подходит к	2	1
1320	процессе своего	1	1
1321	не опирается	1	1
1322	отношения между	6	1
1323	в конечном	2	1
1324	в единый	1	1
1325	мы на	1	1
1326	или не	1	1
1327	отчетливостью и	1	1
1328	с процессом	1	1
1329	в интересах	1	1
1330	от тех	2	1
1331	к чему	1	1
1332	ее развития	1	1
1333	себе их	1	1
1334	не выражает	1	1
1335	задачах которые	1	1
1336	звеном между	2	1
1337	во внимание	2	1
1338	т.е чисто	1	1
1339	необходимы для	1	1
1340	которое в	1	1
1341	на себя	2	1
1342	каком случае	1	1
1343	развития как	2	1
1344	увидели бы	1	1
1345	внутреннюю речь	1	1
1346	данной ситуации	1	1
1347	т.е от	1	1
1348	как говорит	7	1
1349	характер и	2	1
1350	в деле	7	1
1351	я не	1	1
1352	указывает что	3	1
1353	встречается в	5	1
1354	этапом в	1	1
1355	чем иным	1	1
1356	в мире	2	1
1357	он для	1	1
1358	мышление мы	1	1
1359	этот вывод	3	1
1360	частному и	3	1
1361	уже давно	1	1
1362	отдельные слова	2	1
1363	становятся как	1	1
1364	в единой	1	1
1365	больше и	1	1
1366	выше мы	1	1
1367	представляется нам	1	1
1368	данной стадии	2	1
1369	о которых	1	1
1370	ибо они	1	1
1371	его практического	1	1
1372	благодаря тому	1	1
1373	возможности для	1	1
1374	сложилась на	1	1
1375	в себя	3	1
1376	границ между	1	1
1377	связанный с	1	1
1378	к вопросу	1	1
1379	точек зрения	1	1
1380	в эту	3	1
1381	что их	1	1
1382	могло бы	4	1
1383	типа в	1	1
1384	совершенно прав	2	1
1385	свое место	2	1
1386	она просто	1	1
1387	отношениями которые	1	1
1388	языке слово	1	1
1389	различное значение	1	1
1390	внешней и	3	1
1391	к речи	1	1
1392	к частному	6	1
1393	вошел в	1	1
1394	слова то	3	1
1395	не совершается	2	1
1396	исторического материализма	1	1
1397	тесно связаны	1	1
1398	для развития	5	1
1399	не сводится	1	1
1400	фактический материал	1	1
1401	здесь господствуют	1	1
1402	не означает	2	1
1403	на этом	3	1
1404	перехода от	1	1
1405	в исторической	1	1
1406	основным и	1	1
1407	предполагает что	1	1
1408	может совершаться	1	1
1409	может принять	1	1
1410	они становятся	1	1
1411	очень часто	4	1
1412	него есть	1	1
1413	или во	1	1
1414	дополняющих друг	3	1
1415	это чрезвычайно	1	1
1416	близко к	1	1
1417	чтобы он	1	1
1418	за порогом	1	1
1419	и процессы	2	1
1420	взятая в	1	1
1421	спор в	1	1
1422	помощью которых	8	1
1423	положение не	1	1
1424	являются для	2	1
1425	нашего языка	2	1
1426	является общим	2	1
1427	языком и	1	1
1428	не стоят	2	1
1429	не над	1	1
1430	не заставляет	1	1
1431	можно сделать	1	1
1432	всей этой	1	1
1433	процессов и	1	1
1434	ни кажется	1	1
1435	содержания и	1	1
1436	предшествующим и	1	1
1437	это или	1	1
1438	для человека	2	1
1439	совершенно так	2	1
1440	все согласны	2	1
1441	в приведенном	1	1
1442	людьми в	2	1
1443	почти всегда	1	1
1444	включается в	3	1
1445	тем и	5	1
1446	на каждой	3	1
1447	момент развития	1	1
1448	такое что	1	1
1449	сомнению что	2	1
1450	ряд слов	1	1
1451	и хотя	1	1
1452	независимое от	1	1
1453	доходит до	1	1
1454	сотрудничестве с	1	1
1455	и затем	1	1
1456	в древних	1	1
1457	проникнуть в	1	1
1458	т.е все	2	1
1459	или выражение	1	1
1460	с целым	3	1
1461	не сами	1	1
1462	говорили что	3	1
1463	бы формулировать	2	1
1464	исторического характера	1	1
1465	вперед в	1	1
1466	признаков которые	2	1
1467	появляется впервые	2	1
1468	как известно	7	1
1469	к каждому	1	1
1470	в школе	1	1
1471	другом как	1	1
1472	между словом	3	1
1473	он в	1	1
1474	на который	2	1
1475	но столь	1	1
1476	однако в	2	1
1477	уводит нас	1	1
1478	что для	1	1
1479	внутри а	1	1
1480	методологическое положение	1	1
1481	в необходимости	1	1
1482	приводят к	1	1
1483	и объединены	1	1
1484	легко и	1	1
1485	лучше сказать	1	1
1486	стоит только	1	1
1487	дает возможность	1	1
1488	и понятием	2	1
1489	и внутренним	1	1
1490	мы будем	4	1
1491	теми же	1	1
1492	в силу	9	1
1493	чем теснее	1	1
1494	бы быть	2	1
1495	бы оно	1	1
1496	языка у	2	1
1497	для построения	2	1
1498	бы далеко	1	1
1499	значение как	3	1
1500	ибо в	1	1
1501	те кто	1	1
1502	процесса и	1	1
1503	бы ни	2	1
1504	на место	2	1
1505	слова нельзя	1	1
1506	слово так	1	1
1507	появляется у	1	1
1508	различны а	1	1
1509	знаем по	1	1
1510	значит что	6	1
1511	иначе как	2	1
1512	задачу не	1	1
1513	задачи не	1	1
1514	и чем	1	1
1515	мы пытаемся	1	1
1516	внешним и	1	1
1517	в один	4	1
1518	пришел к	1	1
1519	лишь по	1	1
1520	не отличается	2	1
1521	эти корни	1	1
1522	для самого	1	1
1523	это внутреннее	1	1
1524	комплекса это	1	1
1525	его состав	4	1
1526	мире и	1	1
1527	это говорит	2	1
1528	стадии своего	3	1
1529	первую очередь	2	1
1530	средством для	2	1
1531	связи и	4	1
1532	эти методы	1	1
1533	виду одно	1	1
1534	никак нельзя	2	1
1535	образом и	1	1
1536	здесь на	1	1
1537	мы увидели	1	1
1538	является здесь	1	1
1539	за ним	1	1
1540	форм которые	1	1
1541	отношению ко	1	1
1542	качественно различных	1	1
1543	и образуют	1	1
1544	если в	3	1
1545	в случаях	1	1
1546	переходит в	1	1
1547	с и	2	1
1548	значение этой	1	1
1549	его с	1	1
1550	и свое	1	1
1551	которых мы	2	1
1552	на ее	1	1
1553	ним и	1	1
1554	с развитием	5	1
1555	которых каждая	2	1
1556	отличное от	1	1
1557	трудности и	1	1
1558	оно было	1	1
1559	взаимно дополняющих	3	1
1560	связан с	2	1
1561	вырабатывается в	1	1
1562	в противоречие	1	1
1563	не чем	1	1
1564	говорит нам	1	1
1565	и закон	1	1
1566	следующий случай	1	1
1567	сменяют друг	1	1
1568	говорит и	2	1
1569	этого мало	1	1
1570	связанное с	2	1
1571	и из	1	1
1572	план не	1	1
1573	сам по	2	1
1574	ситуацией и	1	1
1575	думается нам	2	1
1576	и этого	1	1
1577	и языком	2	1
1578	эти законы	1	1
1579	бы привести	1	1
1580	его во	1	1
1581	о которой	1	1
1582	мы в	3	1
1583	человека не	1	1
1584	из того	4	1
1585	с внешней	2	1
1586	мышления он	1	1
1587	противоречие которое	1	1
1588	зрения ее	1	1
1589	нельзя объяснить	1	1
1590	и делает	1	1
1591	основной и	3	1
1592	будет иметь	1	1
1593	знания в	1	1
1594	подобно тому	1	1
1595	себе не	1	1
1596	он тем	1	1
1597	в переходе	1	1
1598	как основного	1	1
1599	понимание с	1	1
1600	она становится	1	1
1601	не исходящая	1	1
1602	его функцию	1	1
1603	одну и	1	1
1604	если не	1	1
1605	этой точки	4	1
1606	группе в	1	1
1607	функции и	2	1
1608	путям и	1	1
1609	однако мы	1	1
1610	с ней	4	1
1611	с таким	4	1
1612	и последующим	1	1
1613	подходим к	1	1
1614	так называемый	1	1
1615	что у	3	1
1616	мы говорим	1	1
1617	вещь которая	1	1
1618	сущность этой	1	1
1619	и столь	1	1
1620	мышления мы	8	1
1621	а вне	1	1
1622	в различные	1	1
1623	уже говорили	6	1
1624	же самый	1	1
1625	то время	5	1
1626	особенность мышления	2	1
1627	выходит за	1	1
1628	оба автора	1	1
1629	всего по	1	1
1630	к действительному	1	1
1631	речь с	1	1
1632	самая постановка	1	1
1633	эти исследования	3	1
1634	остается не	1	1
1635	только то	1	1
1636	возникает как	1	1
1637	связанные с	3	1
1638	достижения в	1	1
1639	что иное	2	1
1640	такого предположения	1	1
1641	правда не	1	1
1642	приводя их	1	1
1643	к какому	1	1
1644	связаны между	2	1
1645	он есть	1	1
1646	построено на	1	1
1647	мыслятся им	1	1
1648	ключом к	4	1
1649	и активно	1	1
1650	сравнению с	4	1
1651	бы сказать	5	1
1652	вследствие этого	1	1
1653	между ним	1	1
1654	камень и	1	1
1655	в известном	6	1
1656	которая не	5	1
1657	такой комплекс	5	1
1658	на каждом	4	1
1659	чтобы прийти	1	1
1660	историческую перспективу	1	1
1661	и было	1	1
1662	стороны с	1	1
1663	не входит	1	1
1664	оформившиеся и	1	1
1665	эта особенность	1	1
1666	все они	2	1
1667	только одно	1	1
1668	можно в	1	1
1669	в наиболее	1	1
1670	ни на	3	1
1671	орудия в	1	1
1672	этого явления	3	1
1673	всем этом	2	1
1674	могут считаться	1	1
1675	является так	3	1
1676	слово или	1	1
1677	гораздо большей	1	1
1678	человек говорит	1	1
1679	восприятия а	1	1
1680	другого знака	1	1
1681	сливается с	1	1
1682	и видит	1	1
1683	знак равенства	2	1
1684	играет существенную	1	1
1685	мышления имеет	3	1
1686	и заключается	2	1
1687	в роли	4	1
1688	а чисто	1	1
1689	в течение	2	1
1690	о котором	2	1
1691	может проявиться	1	1
1692	таком виде	1	1
1693	на друга	3	1
1694	лежат в	1	1
1695	таком смысле	1	1
1696	по сравнению	6	1
1697	этого сравнения	1	1
1698	расширения и	1	1
1699	и независимо	1	1
1700	не дана	1	1
1701	нам для	1	1
1702	может войти	1	1
1703	те случаи	1	1
1704	являются как	3	1
1705	то все	1	1
1706	со всей	5	1
1707	что уже	3	1
1708	значение для	4	1
1709	снова и	1	1
1710	результате чего	1	1
1711	в которую	1	1
1712	в это	1	1
1713	другими элементами	2	1
1714	на основании	11	1
1715	речь на	1	1
1716	имеет никакого	1	1
1717	эти связи	4	1
1718	и различные	2	1
1719	переносном смысле	1	1
1720	весь процесс	6	1
1721	тому или	4	1
1722	не видим	1	1
1723	получает в	1	1
1724	случае с	1	1
1725	видим таким	5	1
1726	эти условия	1	1
1727	образом по	3	1
1728	при помощи	3	1
1729	цели и	2	1
1730	в обоих	2	1
1731	и принцип	1	1
1732	только это	1	1
1733	действия и	2	1
1734	а лишь	1	1
1735	никаких оснований	1	1
1736	ее помощью	1	1
1737	значение она	1	1
1738	собой никакой	1	1
1739	явления если	1	1
1740	образом не	2	1
1741	и там	1	1
1742	среды и	1	1
1743	деле как	2	1
1744	смысле и	2	1
1745	время был	1	1
1746	словами и	1	1
1747	комплекс лишен	1	1
1748	ею и	1	1
1749	в развитом	1	1
1750	позитивной и	1	1
1751	которым мы	2	1
1752	речи говорит	1	1
1753	может оказаться	1	1
1754	слова он	2	1
1755	именно то	1	1
1756	в конкретной	2	1
1757	котором мы	1	1
1758	то она	1	1
1759	том же	3	1
1760	же самого	3	1
1761	на ряд	3	1
1762	одна в	1	1
1763	словом благодаря	1	1
1764	еще дальше	1	1
1765	со словом	2	1
1766	в высокой	1	1
1767	вчерашнего дня	1	1
1768	т.е именно	1	1
1769	по отдельным	1	1
1770	определенное значение	2	1
1771	материал и	2	1
1772	речи однако	1	1
1773	развития именно	1	1
1774	во времени	1	1
1775	из психологии	1	1
1776	на момент	1	1
1777	если только	2	1
1778	только наиболее	1	1
1779	стороны он	2	1
1780	жизни не	1	1
1781	последнего времени	1	1
1782	слова от	2	1
1783	сомнения в	1	1
1784	эту форму	1	1
1785	они были	1	1
1786	характер что	3	1
1787	речь это	1	1
1788	рождается и	1	1
1789	как основной	1	1
1790	языком как	1	1
1791	из реальных	1	1
1792	с предшествующим	2	1
1793	как особой	1	1
1794	которые в	5	1
1795	существует ни	1	1
1796	именно к	1	1
1797	нам известно	2	1
1798	но на	3	1
1799	значение может	1	1
1800	мышления в	29	1
1801	мы могли	14	1
1802	своего анализа	1	1
1803	ничем не	2	1
1804	смысле что	2	1
1805	многих других	3	1
1806	аналогии с	2	1
1807	значения оно	1	1
1808	словом не	1	1
1809	котором говорил	1	1
1810	на три	1	1
1811	общего и	1	1
1812	же этот	2	1
1813	о значении	1	1
1814	однако как	1	1
1815	и форма	1	1
1816	они совершенно	1	1
1817	опыта к	1	1
1818	но продукт	1	1
1819	который мог	1	1
1820	которых он	2	1
1821	речь совершенно	1	1
1822	или с	1	1
1823	он начинает	2	1
1824	протекает и	1	1
1825	и общей	1	1
1826	речи так	1	1
1827	в соответствующих	1	1
1828	время рядом	1	1
1829	имеет совершенно	1	1
1830	активно стремится	1	1
1831	или выражения	1	1
1832	как у	2	1
1833	этих слов	1	1
1834	которые с	1	1
1835	неизвестно как	1	1
1836	не способен	1	1
1837	процесса а	1	1
1838	от конкретной	2	1
1839	на которой	2	1
1840	силу и	1	1
1841	от речи	4	1
1842	этого пути	1	1
1843	в каком-либо	1	1
1844	речи по	1	1
1845	без этого	2	1
1846	мы находим	3	1
1847	различаются не	1	1
1848	исходного пункта	1	1
1849	для применения	1	1
1850	речи становится	1	1
1851	и слова	1	1
1852	и существенным	1	1
1853	новой и	1	1
1854	когда оно	2	1
1855	по типу	5	1
1856	речи ее	1	1
1857	поставить знак	1	1
1858	в другую	3	1
1859	же по	2	1
1860	это еще	1	1
1861	внутри каждой	1	1
1862	по существу	4	1
1863	с теми	2	1
1864	характер его	1	1
1865	последнем счете	1	1
1866	в обычном	1	1
1867	реального процесса	1	1
1868	развивает и	1	1
1869	было выработано	1	1
1870	зрения действительного	1	1
1871	и новую	1	1
1872	в ряде	4	1
1873	также чрезвычайно	1	1
1874	структура его	1	1
1875	что перед	4	1
1876	является по	2	1
1877	не подлежит	2	1
1878	цель и	2	1
1879	этой цели	1	1
1880	не хуже	1	1
1881	той конкретной	2	1
1882	мышления которые	3	1
1883	исходящая из	1	1
1884	для внутренней	1	1
1885	другом месте	3	1
1886	однако это	1	1
1887	являющаяся одним	1	1
1888	знаком можно	1	1
1889	и понимания	1	1
1890	расчленение и	1	1
1891	по своему	14	1
1892	мышлении и	2	1
1893	словом как	2	1
1894	и я	1	1
1895	чем мы	1	1
1896	столько слов	1	1
1897	аналогию тем	1	1
1898	все равно	4	1
1899	не создает	3	1
1900	утверждения что	2	1
1901	нисколько не	3	1
1902	и отношений	1	1
1903	это хорошо	1	1
1904	изучать в	1	1
1905	и другим	2	1
1906	процесса его	1	1
1907	исторической формы	1	1
1908	дело и	1	1
1909	является еще	1	1
1910	слова т.е	2	1
1911	и представляют	1	1
1912	готовый продукт	1	1
1913	особенно в	2	1
1914	приобретает значение	1	1
1915	слова тем	1	1
1916	совпадает со	2	1
1917	этот заключается	1	1
1918	и конец	1	1
1919	известное значение	1	1
1920	и тенденцией	1	1
1921	ему не	1	1
1922	восприятия или	1	1
1923	для мышления	3	1
1924	звуковой комплекс	3	1
1925	моментом для	2	1
1926	принципиальное значение	1	1
1927	данной конкретной	2	1
1928	всем их	2	1
1929	с областью	1	1
1930	для целого	1	1
1931	может иметь	1	1
1932	и внутреннее	1	1
1933	и снова	4	1
1934	речью в	3	1
1935	и эти	2	1
1936	только к	2	1
1937	естественной связи	1	1
1938	план в	1	1
1939	речи насколько	1	1
1940	он говорит	1	1
1941	известном отношении	1	1
1942	оно в	1	1
1943	лежит не	3	1
1944	на один	5	1
1945	нами особенности	1	1
1946	которую мы	5	1
1947	переходе от	1	1
1948	определяют и	2	1
1949	страх и	1	1
1950	философской и	1	1
1951	эта роль	1	1
1952	всю свою	1	1
1953	в основных	1	1
1954	привело бы	1	1
1955	чистом виде	1	1
1956	не выдерживает	1	1
1957	может возникнуть	2	1
1958	каждого слова	1	1
1959	явлениям в	1	1
1960	ни один	5	1
1961	учении о	1	1
1962	принадлежали к	1	1
1963	очень близко	1	1
1964	обусловлены прежде	1	1
1965	тому как	2	1
1966	но всегда	2	1
1967	в акте	1	1
1968	степени не	1	1
1969	состоящее из	1	1
1970	исследования в	2	1
1971	и во-вторых	1	1
1972	и может	4	1
1973	различия и	1	1
1974	характерно для	1	1
1975	другим и	1	1
1976	в человеческом	2	1
1977	самое что	1	1
1978	к области	2	1
1979	или другого	2	1
1980	так чтобы	2	1
1981	ее формы	1	1
1982	в действительном	2	1
1983	показали что	9	1
1984	вопроса но	1	1
1985	не объединены	1	1
1986	время они	1	1
1987	т.п но	1	1
1988	в восприятии	3	1
1989	несколько подробнее	1	1
1990	этих случаях	1	1
1991	и способы	1	1
1992	человека и	6	1
1993	речь вовсе	2	1
1994	для различных	1	1
1995	из элементов	1	1
1996	слова если	1	1
1997	еще на	1	1
1998	скажем что	1	1
1999	каковы бы	1	1
2000	значение слова	7	1
2001	или еще	1	1
2002	допустить что	1	1
2003	иным путем	1	1
2004	он их	1	1
2005	что можно	1	1
2006	им за	1	1
2007	вступают в	2	1
2008	или но	1	1
2009	человеческого общества	1	1
2010	отношение к	1	1
2011	к ней	2	1
2012	которой можно	2	1
2013	орудий и	2	1
2014	этому возникает	3	1
2015	для обозначения	4	1
2016	наших слов	1	1
2017	в плане	2	1
2018	пути к	3	1
2019	опирающееся на	1	1
2020	отрывается от	1	1
2021	а часто	1	1
2022	анализа и	2	1
2023	вызвать в	1	1
2024	речи оно	1	1
2025	на следующее	1	1
2026	не поддаются	1	1
2027	ситуации не	1	1
2028	как увидим	1	1
2029	всей нашей	1	1
2030	становлении и	1	1
2031	к новому	1	1
2032	только после	2	1
2033	реакций в	2	1
2034	т.д и	1	1
2035	все другие	2	1
2036	переход в	1	1
2037	является ли	1	1
2038	ли может	1	1
2039	сообщения и	1	1
2040	для этого	3	1
2041	не появляется	2	1
2042	и обратно	2	1
2043	других языках	1	1
2044	именно это	3	1
2045	и совершенно	2	1
2046	как для	1	1
2047	не можем	4	1
2048	мышление о	1	1
2049	для овладения	1	1
2050	в чисто	2	1
2051	жизнью и	1	1
2052	анализа мы	2	1
2053	степени и	1	1
2054	себе а	1	1
