N	2gram	Propp_Isto	Myslijsy
1320	представления с	1	1
1321	которой он	1	1
1322	он был	3	1
1323	и составляют	2	1
1324	не чувствует	1	1
1325	она названа	1	1
1326	не простое	1	1
1327	материал но	1	1
1328	что ощущение	1	1
1329	в лесу	21	1
1330	чтобы объяснить	1	1
1331	в понимании	1	1
1332	не должен	8	1
1333	слово остается	1	1
1334	ничто не	1	1
1335	и дают	1	1
1336	формы его	2	1
1337	вот почему	2	1
1338	где не	1	1
1339	буйные ветры	1	1
1340	миф о	2	1
1341	которыми он	1	1
1342	может вызвать	1	1
1343	в психологическом	1	1
1344	так оно	3	1
1345	в этот	1	1
1346	действительно так	1	1
1347	видит перед	1	1
1348	должна была	1	1
1349	того она	1	1
1350	в изучении	1	1
1351	исследования и	1	1
1352	куда же	1	1
1353	приходит к	2	1
1354	женщины с	1	1
1355	собой что	1	1
1356	говорит что	1	1
1357	задачи и	1	1
1358	дошли до	1	1
1359	за неимением	1	1
1360	для которого	1	1
1361	его по	2	1
1362	это значило	1	1
1363	в чистом	2	1
1364	когда ей	1	1
1365	всего этого	1	1
1366	всего что	1	1
1367	второй половины	1	1
1368	пути от	2	1
1369	мы превращаем	1	1
1370	на одну	1	1
1371	именно такого	1	1
1372	она вполне	1	1
1373	необходимо сделать	1	1
1374	эти действия	2	1
1375	ее как	1	1
1376	народов не	1	1
1377	еще ничего	1	1
1378	тождества с	1	1
1379	которое я	1	1
1380	пространственных представлений	1	1
1381	к двум	1	1
1382	нигде не	2	1
1383	имеют не	1	1
1384	связи со	2	1
1385	для сравнительной	1	1
1386	тот что	1	1
1387	каком отношении	1	1
1388	и дошли	1	1
1389	до ее	1	1
1390	и внутренняя	1	1
1391	в царстве	1	1
1392	узнает что	1	1
1393	какой степени	1	1
1394	бы так	2	1
1395	друг с	4	1
1396	имеем и	3	1
1397	не будут	1	1
1398	власть не	1	1
1399	себя что	1	1
1400	сказке говорится	1	1
1401	вопрос и	1	1
1402	во-вторых и	1	1
1403	другого не	1	1
1404	других явлений	1	1
1405	о ней	1	1
1406	проявления ее	1	1
1407	напряженности и	1	1
1408	света то	1	1
1409	гораздо более	1	1
1410	же было	1	1
1411	прогресса в	1	1
1412	мы привели	2	1
1413	явления подлежащие	1	1
1414	предприятии и	1	1
1415	представления которые	1	1
1416	их мысли	1	1
1417	на ту	1	1
1418	мало того	1	1
1419	считать не	1	1
1420	но едва	1	1
1421	она имеет	1	1
1422	которую они	1	1
1423	действительно ли	1	1
1424	взятый из	1	1
1425	где как	1	1
1426	действует в	1	1
1427	еще одну	3	1
1428	и он	4	1
1429	животным и	1	1
1430	этой задачи	1	1
1431	оно совершенно	1	1
1432	здесь так	1	1
1433	мышления и	1	1
1434	к сравнению	1	1
1435	как нам	2	1
1436	уже без	1	1
1437	развилась из	1	1
1438	но из	1	1
1439	и эту	1	1
1440	вообще а	1	1
1441	поэтому в	2	1
1442	ты мы	1	1
1443	или нескольких	1	1
1444	знали что	1	1
1445	в явлениях	1	1
1446	такого рода	1	1
1447	имеет такое	1	1
1448	к себе	2	1
1449	мы читаем	1	1
1450	но менее	1	1
1451	его себе	1	1
1452	прийти к	1	1
1453	освобождает нас	1	1
1454	между образом	1	1
1455	формы этого	1	1
1456	каждое такое	2	1
1457	его но	3	1
1458	в общей	1	1
1459	лучше чем	1	1
1460	уста и	1	1
1461	как показывает	1	1
1462	в качестве	8	1
1463	это верно	1	1
1464	пути по	1	1
1465	в тот	3	1
1466	мы например	1	1
1467	для объяснения	2	1
1468	они в	1	1
1469	природе не	1	1
1470	свойственна не	1	1
1471	два раза	1	1
1472	жизни она	1	1
1473	есть с	1	1
1474	основная задача	1	1
1475	эта форма	1	1
1476	как можно	2	1
1477	по некоторым	2	1
1478	тем больше	1	1
1479	такое изучение	1	1
1480	словом в	1	1
1481	в зависимости	3	1
1482	во всей	2	1
1483	находятся и	1	1
1484	бы думать	1	1
1485	в полной	1	1
1486	в народных	1	1
1487	и найти	1	1
1488	из приведенных	1	1
1489	как по	1	1
1490	развились из	1	1
1491	к миру	1	1
1492	слова могут	1	1
1493	что под	1	1
1494	будто бы	4	1
1495	и посмотрим	1	1
1496	что связь	1	1
1497	на себя	2	1
1498	чтобы определить	1	1
1499	мы это	1	1
1500	дано в	1	1
1501	здесь же	2	1
1502	связанными с	1	1
1503	факт тот	1	1
1504	нее мы	1	1
1505	все виды	1	1
1506	происходит и	1	1
1507	ее себе	1	1
1508	не остается	1	1
1509	который дает	1	1
1510	но ведь	1	1
1511	следует понимать	1	1
1512	встречается в	3	1
1513	вытекает что	1	1
1514	и именно	2	1
1515	себя как	1	1
1516	поэтому его	1	1
1517	на земле	1	1
1518	не означает	2	1
1519	место и	1	1
1520	животное или	2	1
1521	есть изучение	1	1
1522	связь образа	1	1
1523	уже давно	1	1
1524	между собой	4	1
1525	найти примеры	1	1
1526	связанным с	1	1
1527	в сторону	1	1
1528	хотя оно	1	1
1529	указывает ему	1	1
1530	быть очень	1	1
1531	а другой	2	1
1532	но все-таки	2	1
1533	не пропустить	1	1
1534	то именно	1	1
1535	что их	3	1
1536	оставляя в	1	1
1537	обращается в	1	1
1538	что страх	1	1
1539	всех народов	1	1
1540	с вопросом	1	1
1541	а для	2	1
1542	из другого	1	1
1543	нас есть	1	1
1544	гораздо чаще	1	1
1545	это могло	1	1
1546	есть а	1	1
1547	остается в	1	1
1548	как мифы	1	1
1549	именно как	1	1
1550	или за	1	1
1551	нами как	2	1
1552	утверждая что	1	1
1553	словом это	1	1
1554	есть цвет	1	1
1555	спросим себя	1	1
1556	возникает из	2	1
1557	бы к	1	1
1558	тесно связаны	4	1
1559	заключена не	1	1
1560	отнестись к	1	1
1561	есть признак	1	1
1562	случаях как	3	1
1563	почему именно	2	1
1564	факт не	1	1
1565	религиозных верований	1	1
1566	так одна	1	1
1567	предполагается что	1	1
1568	случаев в	1	1
1569	не наблюдал	1	1
1570	говорит если	2	1
1571	дух на	1	1
1572	так мы	1	1
1573	сказке о	1	1
1574	именно потому	2	1
1575	знает но	1	1
1576	не видят	4	1
1577	для наших	2	1
1578	мы всегда	1	1
1579	с какой	1	1
1580	чем дальше	1	1
1581	будем иметь	1	1
1582	и прочно	1	1
1583	была для	1	1
1584	две формы	2	1
1585	в детстве	1	1
1586	можно сделать	1	1
1587	а у	1	1
1588	мы начнем	1	1
1589	огромное количество	1	1
1590	имеем их	1	1
1591	в тех	4	1
1592	отвечают что	1	1
1593	где же	1	1
1594	делится на	1	1
1595	б в	1	1
1596	зрения так	2	1
1597	относится и	2	1
1598	чтобы сказать	1	1
1599	это может	2	1
1600	как один	2	1
1601	и ночь	1	1
1602	мы здесь	8	1
1603	стоящих на	1	1
1604	эмпиризма и	1	1
1605	не раз	1	1
1606	нем быть	1	1
1607	сомнения что	1	1
1608	не само	1	1
1609	д а	1	1
1610	народа поэтому	1	1
1611	или меньшей	2	1
1612	не подтверждается	1	1
1613	в пещере	1	1
1614	по небу	1	1
1615	между словом	1	1
1616	до известного	1	1
1617	с людьми	1	1
1618	но чем	1	1
1619	всегда имеет	1	1
1620	это правило	1	1
1621	след в	1	1
1622	вера в	1	1
1623	и глубокое	1	1
1624	найти в	1	1
1625	это приводит	2	1
1626	вот несколько	4	1
1627	тех действий	1	1
1628	такой форме	1	1
1629	эта черта	2	1
1630	не ест	1	1
1631	связь в	1	1
1632	что характер	1	1
1633	стоит только	1	1
1634	человека этой	1	1
1635	имя не	1	1
1636	показывают что	7	1
1637	тесно связан	2	1
1638	важной и	1	1
1639	чаще всего	1	1
1640	значение как	1	1
1641	происходит так	1	1
1642	из связи	1	1
1643	многое не	1	1
1644	представляют для	1	1
1645	можно с	1	1
1646	но они	6	1
1647	иначе не	1	1
1648	меньшей степени	1	1
1649	ее так	2	1
1650	происходит именно	1	1
1651	коровы в	1	1
1652	можно указать	2	1
1653	было что	1	1
1654	который здесь	1	1
1655	следовательно не	1	1
1656	можно сравнивать	1	1
1657	к сожалению	3	1
1658	своего рода	2	1
1659	можно получить	1	1
1660	утверждать что	3	1
1661	связи и	3	1
1662	его со	1	1
1663	его образе	1	1
1664	бывает и	2	1
1665	он лишен	1	1
1666	не скажет	1	1
1667	однако с	1	1
1668	органов не	1	1
1669	представлениями а	1	1
1670	и этот	1	1
1671	как одна	1	1
1672	одном случае	1	1
1673	они и	1	1
1674	и связанные	1	1
1675	на небе	1	1
1676	что сказать	1	1
1677	не входить	1	1
1678	человеческого тела	1	1
1679	жизни а	1	1
1680	черты общие	1	1
1681	которые он	1	1
1682	других и	1	1
1683	это следующим	1	1
1684	из таких	2	1
1685	оно было	1	1
1686	время сна	1	1
1687	порах кажется	1	1
1688	с миром	1	1
1689	и дает	2	1
1690	переносится в	1	1
1691	которого оно	1	1
1692	поэтому совершенно	1	1
1693	солнечного света	2	1
1694	природе и	1	1
1695	божество или	1	1
1696	том мире	1	1
1697	думает что	1	1
1698	так тесно	2	1
1699	из двенадцати	1	1
1700	он на	1	1
1701	этой работе	1	1
1702	формы мышления	1	1
1703	по таким	1	1
1704	в область	4	1
1705	и выйти	1	1
1706	объеме и	1	1
1707	свое горе	1	1
1708	бы показать	1	1
1709	воду из	1	1
1710	с рук	1	1
1711	когда его	1	1
1712	это или	1	1
1713	не считаем	1	1
1714	она нигде	2	1
1715	посмотрим что	1	1
1716	сводится к	1	1
1717	но чтобы	1	1
1718	нет никакого	1	1
1719	чтоб не	1	1
1720	степени это	1	1
1721	найдем и	1	1
1722	он слышит	1	1
1723	нас от	1	1
1724	там в	1	1
1725	что всегда	1	1
1726	тот способ	1	1
1727	значение которое	1	1
1728	пути или	1	1
1729	не ясно	1	1
1730	о природе	1	1
1731	один вопрос	1	1
1732	нам в	1	1
1733	никакого сомнения	1	1
1734	уже довольно	1	1
1735	и переход	1	1
1736	которое как	1	1
1737	однако что	1	1
1738	каких именно	1	1
1739	первый шаг	1	1
1740	на данном	1	1
1741	может не	1	1
1742	с целью	2	1
1743	животное в	1	1
1744	себе такие	1	1
1745	меньшей мере	2	1
1746	этого отражения	1	1
1747	он будет	1	1
1748	мысль также	1	1
1749	сказанного видно	1	1
1750	е при	1	1
1751	не делает	2	1
1752	быть понят	1	1
1753	но об	1	1
1754	это однако	1	1
1755	его мы	1	1
1756	стремятся к	1	1
1757	что это?	1	1
1758	который сам	1	1
1759	не знал	1	1
1760	наша цель	1	1
1761	с такими	2	1
1762	что такой	1	1
1763	это время	3	1
1764	на эту	3	1
1765	проникнуть в	3	1
1766	труднее чем	1	1
1767	эта сила	1	1
1768	приводит к	3	1
1769	форме а	1	1
1770	эту сторону	1	1
1771	связаны между	2	1
1772	его может	1	1
1773	так называемая	3	1
1774	ли он	3	1
1775	ступени развития	1	1
1776	можно найти	2	1
1777	думают что	1	1
1778	здесь будет	3	1
1779	лес на	1	1
1780	с огнем	1	1
1781	в душу	1	1
1782	его пути	3	1
1783	происходит когда	1	1
1784	вследствие этого	2	1
1785	здесь нет	2	1
1786	тот кто	3	1
1787	жизни мы	1	1
1788	другом другая	1	1
1789	смысл этих	1	1
1790	тому кто	2	1
1791	в известных	1	1
1792	можно вывести	1	1
1793	но их	2	1
1794	всяком отдельном	1	1
1795	можно в	1	1
1796	есть два	1	1
1797	явлениями языка	1	1
1798	сама не	2	1
1799	совершенно не	1	1
1800	этого явления	4	1
1801	представления но	1	1
1802	собраны все	1	1
1803	истории не	1	1
1804	по этим	1	1
1805	которые связаны	1	1
1806	от сравнительно	1	1
1807	как говорит	1	1
1808	главы книги	1	1
1809	в очень	4	1
1810	туда по	1	1
1811	смерти и	7	1
1812	на известном	1	1
1813	связи а	1	1
1814	в круг	2	1
1815	от ветра	1	1
1816	такой случай	1	1
1817	в земле	1	1
1818	такие люди	1	1
1819	но здесь	1	1
1820	большую роль	3	1
1821	один только	2	1
1822	на основе	6	1
1823	по сравнению	1	1
1824	это все	1	1
1825	что формы	3	1
1826	каждый в	1	1
1827	не должны	1	1
1828	в непосредственном	1	1
1829	людей как	1	1
1830	этим она	1	1
1831	нужно уметь	1	1
1832	гораздо труднее	1	1
1833	и вся	1	1
1834	она начинает	1	1
1835	в которую	3	1
1836	очень хорошо	1	1
1837	не видано	1	1
1838	на столе	2	1
1839	лес не	1	1
1840	и наша	1	1
1841	нет никакой	1	1
1842	собою что	1	1
1843	а при	1	1
1844	и исчезает	1	1
1845	в мир	2	1
1846	если этот	1	1
1847	сверху и	1	1
1848	большинство их	1	1
1849	необходимо указать	1	1
1850	принимают в	1	1
1851	в совершенно	2	1
1852	что рука	1	1
1853	от животного	2	1
1854	вопрос можно	1	1
1855	нет в	2	1
1856	знает что	1	1
1857	жизни что	1	1
1858	связанных с	2	1
1859	возвращаются в	1	1
1860	это показывает	1	1
1861	из остальных	1	1
1862	подлежащие ее	1	1
1863	в отличие	3	1
1864	ним но	1	1
1865	без его	1	1
1866	в сказке	63	1
1867	ее только	1	1
1868	откуда только	1	1
1869	видим в	1	1
1870	связана с	7	1
1871	событий в	1	1
1872	к следующему	1	1
1873	в народную	1	1
1874	и вне	1	1
1875	можно спросить	1	1
1876	примеров можно	1	1
1877	что ее	2	1
1878	от которой	1	1
1879	сил которые	1	1
1880	непременное условие	2	1
1881	отрывок из	1	1
1882	из первых	1	1
1883	телу или	1	1
1884	заключаются в	1	1
1885	вопрос мы	2	1
1886	лучше всего	2	1
1887	это кажется	1	1
1888	чтобы все	1	1
1889	нами на	2	1
1890	однако хотя	1	1
1891	мать и	1	1
1892	при каких	1	1
1893	если уже	1	1
1894	увидим ниже	5	1
1895	появляется в	1	1
1896	такое знание	1	1
1897	это впечатление	1	1
1898	одну сторону	2	1
1899	по отдельным	3	1
1900	у них	2	1
1901	это одно	2	1
1902	не своего	1	1
1903	многие из	1	1
1904	нас может	1	1
1905	к какой	1	1
1906	более это	1	1
1907	своей форме	1	1
1908	который и	1	1
1909	сторону от	1	1
1910	пришлось бы	1	1
1911	ставит его	1	1
1912	другого и	1	1
1913	есть производное	2	1
1914	соприкосновение с	1	1
1915	общие для	1	1
1916	скажем только	1	1
1917	люди стоящие	1	1
1918	другими признаками	1	1
1919	корни его	1	1
1920	высшей степени	1	1
1921	которой начинается	1	1
1922	на время	1	1
1923	здесь найдем	2	1
1924	мертвое тело	1	1
1925	бессознательном состоянии	1	1
1926	не знают	5	1
1927	новый и	1	1
1928	будет сделано	1	1
1929	объяснение этого	1	1
1930	влечет за	2	1
1931	поэтому уже	1	1
1932	стоит на	2	1
1933	и развивается	1	1
1934	которым он	1	1
1935	на необходимость	1	1
1936	и иначе	1	1
1937	его нельзя	1	1
1938	никакого объяснения	1	1
1939	но нигде	1	1
1940	в ущерб	1	1
1941	свидетельствует о	1	1
1942	было окружено	1	1
1943	и вот	2	1
1944	необходимости а	1	1
1945	я видел	1	1
1946	а такие	1	1
1947	ведьма и	1	1
1948	как смерть	1	1
1949	исследования мы	1	1
1950	при встрече	1	1
1951	рассматриваются в	1	1
1952	мы нашли	3	1
1953	сторона в	1	1
1954	что самые	1	1
1955	с нашей	1	1
1956	нам еще	1	1
1957	день и	1	1
1958	для истории	1	1
1959	одном месте	2	1
1960	многое в	1	1
1961	мышления в	1	1
1962	на одной	1	1
1963	здесь в	4	1
1964	голову и	2	1
1965	нет мы	1	1
1966	со словами	1	1
1967	с определенным	1	1
1968	из форм	1	1
1969	чем он	1	1
1970	если сравнить	1	1
1971	представление которое	1	1
1972	основана на	1	1
1973	них и	1	1
1974	xix века	2	1
1975	видим не	1	1
1976	и смысл	1	1
1977	развития не	1	1
1978	быть вполне	1	1
1979	же именно	1	1
1980	которому она	2	1
1981	дают нам	1	1
1982	себе но	1	1
1983	века и	2	1
1984	ее нельзя	2	1
1985	иногда и	1	1
1986	и представления	1	1
1987	и другую	1	1
1988	а также	2	1
1989	другу не	1	1
1990	к заключению	1	1
1991	самые разнообразные	1	1
1992	за этим	1	1
1993	животных но	2	1
1994	об этих	1	1
1995	же чем	1	1
1996	всегда есть	2	1
1997	что историческое	1	1
1998	даже из	1	1
1999	раз навсегда	1	1
2000	но впоследствии	1	1
2001	этого нельзя	1	1
2002	средство или	1	1
2003	исходят из	1	1
2004	ей достаточно	1	1
2005	ней в	1	1
2006	никаких следов	1	1
2007	мы ждем	1	1
2008	основные черты	1	1
2009	в страну	1	1
2010	взятой из	1	1
2011	далее мы	1	1
2012	ни есть	1	1
2013	нас к	2	1
2014	другие более	1	1
2015	в объяснении	1	1
2016	или наконец	1	1
2017	но нельзя	1	1
2018	говорят о	3	1
2019	бы нам	1	1
2020	а люди	1	1
2021	однако это	3	1
2022	мира и	1	1
2023	исследовать не	1	1
2024	этим самым	1	1
2025	перед собой	1	1
2026	а иногда	2	1
2027	целого на	1	1
2028	и со	2	1
2029	видим что	13	1
2030	и беглого	1	1
2031	ее частей	1	1
2032	через них	1	1
2033	исследования но	1	1
2034	с животным	2	1
2035	чаще других	1	1
2036	то ясно	2	1
2037	с другом	3	1
2038	их имена	1	1
2039	из разных	1	1
2040	которые с	1	1
2041	на руку	1	1
2042	может следовательно	1	1
2043	при его	1	1
2044	время он	1	1
2045	знает еще	1	1
2046	с какими	1	1
2047	деле мы	1	1
2048	связаны с	1	1
2049	совершенно ясно	3	1
2050	отражением в	2	1
2051	раньше и	1	1
2052	это явление	4	1
2053	находится под	1	1
2054	он прежде	1	1
2055	отношений которые	1	1
2056	это средство	1	1
2057	ко мне	4	1
2058	бы его	2	1
2059	стоит и	1	1
2060	но его	3	1
2061	от первого	1	1
2062	достаточно для	1	1
2063	того или	1	1
2064	с областью	1	1
2065	а переходит	1	1
2066	при ближайшем	1	1
2067	нее все	1	1
2068	за то	3	1
2069	они стали	1	1
2070	быть объяснены	1	1
2071	покажет нам	1	1
2072	известного возраста	1	1
2073	этом а	1	1
2074	а просто	1	1
2075	заставляют нас	3	1
2076	в поле	2	1
2077	например у	2	1
2078	страх и	1	1
2079	если один	1	1
2080	уже раньше	1	1
2081	это как	1	1
2082	явление это	1	1
2083	могут служить	1	1
2084	не решает	1	1
2085	или короче	1	1
2086	дело когда	1	1
2087	ребенка в	1	1
2088	как уже	2	1
2089	однако если	1	1
2090	он объясняет	1	1
2091	хлеба и	2	1
2092	один в	1	1
2093	но должны	1	1
2094	такой видимой	1	1
2095	которые были	1	1
2096	что нужно	2	1
2097	это для	2	1
2098	еще менее	1	1
2099	особое значение	1	1
2100	е и	1	1
2101	такой способ	1	1
2102	везде где	1	1
2103	в частности	3	1
2104	своего мира	1	1
2105	что внешнее	1	1
2106	и образуют	1	1
2107	а по	3	1
2108	составные части	2	1
2109	принятое в	1	1
2110	взглядов на	1	1
2111	или другого	1	1
2112	что образ	2	1
2113	оказывается что	1	1
2114	всего народа	1	1
2115	или его	1	1
2116	еще в	2	1
2117	приведенных нами	1	1
2118	в пределах	4	1
2119	как явление	2	1
2120	дать ему	2	1
2121	части которая	1	1
2122	из своей	1	1
2123	историческое исследование	1	1
2124	нем но	1	1
2125	на всю	1	1
2126	при всем	1	1
2127	на смерть	4	1
2128	этому поводу	2	1
2129	было указано	1	1
2130	входить в	1	1
2131	к понятию	1	1
2132	еще на	1	1
2133	в каких	3	1
2134	рассматривать как	2	1
2135	это знание	1	1
2136	стоящие на	1	1
2137	это происходит	3	1
2138	иначе в	1	1
2139	образом они	1	1
2140	должен знать	2	1
2141	дело вовсе	1	1
2142	и приобретает	1	1
2143	со своими	1	1
2144	сразу это	1	1
2145	очень часто	7	1
2146	своей цели	1	1
2147	всякое явление	1	1
2148	нельзя точно	1	1
2149	можно ограничиться	1	1
2150	это видно	2	1
2151	то состояние	1	1
2152	его хотя	1	1
2153	чтобы оправдать	1	1
2154	же можно	3	1
2155	к пониманию	1	1
2156	связь эта	1	1
2157	читаем в	1	1
2158	мы этого	3	1
2159	подчинить ее	1	1
2160	было невозможно	1	1
2161	право на	5	1
2162	об этой	2	1
2163	при изучении	1	1
2164	очень трудно	1	1
2165	не получили	1	1
2166	этой силы	1	1
2167	явление которое	2	1
2168	на чужих	1	1
2169	или при	1	1
2170	надо было	1	1
2171	к работе	1	1
2172	это доказывается	1	1
2173	три пары	1	1
2174	которых не	1	1
2175	не сам	2	1
2176	он с	1	1
2177	с соответствующими	1	1
2178	жизнью и	1	1
2179	ли тогда	1	1
2180	совершается в	2	1
2181	здесь видим	1	1
