N	2gram	Propp_Isto	Problema
1322	работ в	1	2
1323	нами еще	1	2
1324	который с	1	2
1325	сливается с	2	2
1326	с переходом	3	2
1327	можно усмотреть	1	2
1328	здесь очень	1	2
1329	ли вы	1	2
1330	среди которых	1	2
1331	быть это	1	2
1332	это сделал	1	2
1333	особенно ярко	2	2
1334	по линии	1	2
1335	на более	2	2
1336	сравнивается с	1	2
1337	животные в	1	2
1338	только одна	3	2
1339	нам и	1	2
1340	обычно не	1	2
1341	огонь в	2	2
1342	же он	2	2
1343	в другое	2	2
1344	выясняется что	1	2
1345	таком положении	1	2
1346	и вот	4	2
1347	обе эти	1	2
1348	вы меня	1	2
1349	на одно	1	2
1350	при встрече	1	2
1351	такое же	3	2
1352	как у	2	2
1353	с богом	1	2
1354	из числа	1	2
1355	а на	2	2
1356	этого не	2	2
1357	как этот	1	2
1358	еще пока	1	2
1359	и один	1	2
1360	в глубине	1	2
1361	своего брата	1	2
1362	нужно и	1	2
1363	где нет	2	2
1364	что представление	2	2
1365	чтобы быть	1	2
1366	последние два	1	2
1367	что звук	1	2
1368	близких к	1	2
1369	это происходит	3	2
1370	то можно	1	2
1371	в уже	1	2
1372	области и	1	2
1373	мы же	1	2
1374	это заставляет	1	2
1375	которые требуют	1	2
1376	здесь очевидно	1	2
1377	частности в	1	2
1378	имеет свое	1	2
1379	на друга	1	2
1380	даже при	1	2
1381	что такие	1	2
1382	него и	6	2
1383	в который	2	2
1384	отношению к	2	2
1385	в материалах	2	2
1386	слова в	1	2
1387	же можно	4	2
1388	их можно	1	2
1389	уже никто	1	2
1390	смысле мы	1	2
1391	а я	1	2
1392	понял что	2	1
1393	они имеют	1	1
1394	или он	3	1
1395	знаем как	1	1
1396	что огонь	1	1
1397	и животных	1	1
1398	не изображается	1	1
1399	можно встретить	1	1
1400	которых идет	1	1
1401	и убивает	2	1
1402	нечто подобное	1	1
1403	уничтожить и	1	1
1404	следует что	1	1
1405	здесь что	1	1
1406	на другую	1	1
1407	теряет своей	1	1
1408	а затем	7	1
1409	а превращается	1	1
1410	истории этого	2	1
1411	силой и	1	1
1412	только за	1	1
1413	нужно однако	1	1
1414	между ними	2	1
1415	его тело	2	1
1416	стихий это	1	1
1417	оно уже	2	1
1418	но некоторые	1	1
1419	на смену	4	1
1420	и самые	1	1
1421	в стеклянный	1	1
1422	предметов в	1	1
1423	именно и	1	1
1424	некоторые другие	1	1
1425	или от	2	1
1426	и внутри	1	1
1427	змей и	5	1
1428	с подъемом	1	1
1429	это те	1	1
1430	зато в	1	1
1431	как царство	1	1
1432	которое по	1	1
1433	человека для	1	1
1434	мир как	1	1
1435	о небе	1	1
1436	мифе о	3	1
1437	мира это	1	1
1438	случаях в	1	1
1439	работы в	1	1
1440	предметы могут	1	1
1441	другое место	1	1
1442	приходит в	1	1
1443	здесь дело	1	1
1444	случайно и	1	1
1445	по своим	1	1
1446	вывода из	1	1
1447	вносят в	1	1
1448	оттуда же	2	1
1449	картина боя	1	1
1450	сообщает что	3	1
1451	отражается в	1	1
1452	кругом и	1	1
1453	что тело	2	1
1454	и наоборот	1	1
1455	книге о	1	1
1456	знаем о	2	1
1457	доходят до	1	1
1458	не видели	1	1
1459	в преисподнюю	4	1
1460	всегда может	1	1
1461	был тот	2	1
1462	из их	1	1
1463	слов но	1	1
1464	вид что	3	1
1465	в риме	1	1
1466	однако нет	1	1
1467	с проблемой	1	1
1468	же говорит	1	1
1469	на пути	2	1
1470	было то	1	1
1471	в герб	1	1
1472	на ногах	1	1
1473	к мысли	1	1
1474	ты дал	1	1
1475	энгельс говорит	1	1
1476	где и	1	1
1477	боя в	1	1
1478	на ней	2	1
1479	этого мы	2	1
1480	греции и	1	1
1481	животных вовсе	1	1
1482	известным образом	1	1
1483	земной и	1	1
1484	переход от	2	1
1485	и стали	2	1
1486	и мотив	1	1
1487	мирового фольклора	1	1
1488	поэме о	1	1
1489	почти нет	1	1
1490	гл мы	1	1
1491	необходимости приводить	2	1
1492	жену и	1	1
1493	есть человек	1	1
1494	имели бы	1	1
1495	к этим	3	1
1496	превратился в	2	1
1497	к ее	1	1
1498	что едва	1	1
1499	или три	1	1
1500	в некоторых	6	1
1501	говорит пусть	1	1
1502	и представляет	1	1
1503	она имеет	2	1
1504	ней а	1	1
1505	или наоборот	1	1
1506	змеи и	1	1
1507	своей дочери	1	1
1508	с более	1	1
1509	боя эта	2	1
1510	дальше будет	1	1
1511	и змея	1	1
1512	об одном	2	1
1513	к себе	3	1
1514	мы знаем	12	1
1515	это происходило	2	1
1516	вопрос мы	1	1
1517	которых как	1	1
1518	которые некогда	1	1
1519	я взял	1	1
1520	не отрицает	1	1
1521	согласно которому	1	1
1522	делает вид	3	1
1523	строятся на	1	1
1524	как можно	2	1
1525	у этого	1	1
1526	земледелия в	2	1
1527	не путем	1	1
1528	и рассказ	1	1
1529	в самые	1	1
1530	словом в	1	1
1531	своим значением	1	1
1532	отсюда видно	1	1
1533	природой и	1	1
1534	некоторые подробности	1	1
1535	есть явление	1	1
1536	на которое	1	1
1537	имели но	1	1
1538	того он	1	1
1539	этим и	1	1
1540	например у	2	1
1541	по аналогии	1	1
1542	напомним что	1	1
1543	человек по	1	1
1544	еще при	1	1
1545	нужно думать	1	1
1546	другое не	1	1
1547	с водой	6	1
1548	самым важным	1	1
1549	ее себе	1	1
1550	очень ясно	2	1
1551	от какой	1	1
1552	эти три	1	1
1553	их от	1	1
1554	требует в	1	1
1555	ее сердце	1	1
1556	дерево в	1	1
1557	на вершину	1	1
1558	во главе	1	1
1559	два мира	1	1
1560	своей первоначальной	1	1
1561	и освобождает	2	1
1562	в упомянутой	1	1
1563	и кони	1	1
1564	от предмета	1	1
1565	встрече с	1	1
1566	употребляются в	1	1
1567	по имени	2	1
1568	всего этот	1	1
1569	представляется и	1	1
1570	мыслится как	1	1
1571	вверх и	1	1
1572	с новой	1	1
1573	имеются у	1	1
1574	однако так	1	1
1575	довольно много	1	1
1576	и быть	2	1
1577	был богом	1	1
1578	в лодке	7	1
1579	идет по	1	1
1580	этой главы	1	1
1581	и горы	1	1
1582	тебя не	1	1
1583	героя и	3	1
1584	него есть	1	1
1585	и одним	1	1
1586	в наше	2	1
1587	сюда же	3	1
1588	из лука	1	1
1589	впоследствии стал	1	1
1590	когда нам	1	1
1591	то отсюда	1	1
1592	которые и	1	1
1593	он находится	1	1
1594	мы опять	3	1
1595	в ответ	1	1
1596	он стал	2	1
1597	домой но	2	1
1598	в городе	2	1
1599	как объект	1	1
1600	он нашел	1	1
1601	его освобождает	1	1
1602	не были	1	1
1603	же герой	1	1
1604	лет и	1	1
1605	и просят	1	1
1606	уже потому	1	1
1607	также не	2	1
1608	и другая	1	1
1609	как один	1	1
1610	его так	2	1
1611	или наконец	1	1
1612	где каждый	1	1
1613	не само	1	1
1614	несколько лет	1	1
1615	превращается только	1	1
1616	возможно что	2	1
1617	он встречается	1	1
1618	еще новые	1	1
1619	отправляется на	2	1
1620	из огромного	1	1
1621	всегда остается	2	1
1622	вещи все	1	1
1623	в сердце	1	1
1624	не сразу	2	1
1625	за нее	2	1
1626	своих детей	2	1
1627	те кто	1	1
1628	время он	1	1
1629	на место	2	1
1630	в глубину	1	1
1631	это он	2	1
1632	еще одно	1	1
1633	в особенности	6	1
1634	поля зрения	1	1
1635	его состав	1	1
1636	проследить как	2	1
1637	и бессмертие	1	1
1638	с полной	1	1
1639	том чем	1	1
1640	таковое ясно	1	1
1641	это одна	2	1
1642	луны а	1	1
1643	то за	1	1
1644	также что	3	1
1645	который уже	1	1
1646	бы составить	1	1
1647	ним и	2	1
1648	ожидали от	1	1
1649	говорит а	1	1
1650	потом и	1	1
1651	другого человека	1	1
1652	на те	1	1
1653	остановимся только	1	1
1654	чтобы стать	1	1
1655	она основана	1	1
1656	это она	1	1
1657	благодарность за	1	1
1658	руках на	1	1
1659	в другой	5	1
1660	смерть и	2	1
1661	бы привести	1	1
1662	ответ на	1	1
1663	нас однако	1	1
1664	из нескольких	1	1
1665	в огне	1	1
1666	оттого что	4	1
1667	они на	1	1
1668	и огонь	1	1
1669	и наш	1	1
1670	имеет отношение	2	1
1671	один человек	2	1
1672	касается и	1	1
1673	теперь на	1	1
1674	не ясно	3	1
1675	он обладает	2	1
1676	с этого	2	1
1677	с некоторыми	2	1
1678	руку на	1	1
1679	есть абстрактное	1	1
1680	мысль что	1	1
1681	мы остановимся	1	1
1682	был связан	1	1
1683	в саду	2	1
1684	самое обыкновенное	1	1
1685	же еще	1	1
1686	и соответственно	1	1
1687	словами если	1	1
1688	который сам	1	1
1689	те же	1	1
1690	и представляя	1	1
1691	ушли в	1	1
1692	не соответствуют	1	1
1693	и герой	2	1
1694	с животными	2	1
1695	на коне	2	1
1696	думают что	2	1
1697	говорить и	1	1
1698	считал что	1	1
1699	все будет	1	1
1700	героя мы	1	1
1701	это может	1	1
1702	на другие	1	1
1703	выступает как	1	1
1704	этот огонь	2	1
1705	есть какая-то	1	1
1706	можно в	2	1
1707	его и	2	1
1708	в главе	1	1
1709	и переводчик	1	1
1710	с места	2	1
1711	перейти в	1	1
1712	который всегда	1	1
1713	делали в	1	1
1714	вспомним что	2	1
1715	бог и	1	1
1716	в течение	2	1
1717	магическое средство	1	1
1718	целое с	1	1
1719	быть не	1	1
1720	этом рассказе	1	1
1721	из его	2	1
1722	в образах	1	1
1723	народов и	1	1
1724	в которую	2	1
1725	приводит в	1	1
1726	пел и	1	1
1727	иначе мы	2	1
1728	которую он	1	1
1729	у других	1	1
1730	этой стороны	1	1
1731	получает от	1	1
1732	мотив очень	1	1
1733	которая конечно	1	1
1734	которые ничего	1	1
1735	что хотел	1	1
1736	еще один	3	1
1737	над собой	1	1
1738	к сопоставлению	1	1
1739	и освобождение	1	1
1740	связанных с	1	1
1741	вот этот	1	1
1742	состоит в	1	1
1743	потом в	1	1
1744	которые очень	1	1
1745	далее есть	2	1
1746	предполагают существование	1	1
1747	общего характера	1	1
1748	в самую	2	1
1749	о смысле	1	1
1750	места все	1	1
1751	лучше всего	1	1
1752	бросаются в	1	1
1753	небом и	1	1
1754	говорится в	2	1
1755	над землей	1	1
1756	в систему	1	1
1757	нет во	1	1
1758	известных нам	2	1
1759	категории и	1	1
1760	плен и	1	1
1761	извне в	1	1
1762	деревьях или	1	1
1763	носит название	1	1
1764	с каким	1	1
1765	как к	1	1
1766	и такой	1	1
1767	форме мы	1	1
1768	его мы	1	1
1769	и также	1	1
1770	образом к	1	1
1771	и строить	1	1
1772	в последней	1	1
1773	легенде о	1	1
1774	уходя в	1	1
1775	нет например	1	1
1776	не без	1	1
1777	существа и	2	1
1778	народов как	1	1
1779	которых он	1	1
1780	находится у	1	1
1781	мало того	1	1
1782	нам еще	1	1
1783	в специальных	1	1
1784	случайно но	1	1
1785	и вслед	1	1
1786	случае этот	1	1
1787	нам нет	1	1
1788	д мы	3	1
1789	также имеет	2	1
1790	все а	1	1
1791	интересно не	1	1
1792	смысле этого	1	1
1793	когда во	1	1
1794	в движение	1	1
1795	не связано	1	1
1796	два примера	1	1
1797	на север	1	1
1798	собой он	1	1
1799	приводит нас	5	1
1800	имеется так	1	1
1801	этом не	1	1
1802	некоторых случаях	4	1
1803	о геракле	2	1
1804	вершину горы	1	1
1805	он один	1	1
1806	синее море	2	1
1807	борьбы и	1	1
1808	не содержащий	1	1
1809	сейчас видно	1	1
1810	и связь	1	1
1811	которая при	1	1
1812	обречены на	1	1
1813	стремление к	1	1
1814	что им	1	1
1815	других местах	2	1
1816	связаны с	3	1
1817	голове и	1	1
1818	не привели	1	1
1819	под тем	1	1
1820	интересный случай	1	1
1821	перестала быть	1	1
1822	и живой	1	1
1823	образом мы	3	1
1824	в народе	1	1
1825	на задний	3	1
1826	понятием так	1	1
1827	также только	1	1
1828	показывает что	7	1
1829	могут служить	1	1
1830	других элементов	1	1
1831	основной вывод	1	1
1832	водой а	1	1
1833	уже забыл	1	1
1834	не по	3	1
1835	как самостоятельное	1	1
1836	в античности	3	1
1837	подземного мира	1	1
1838	одежду и	1	1
1839	чего мы	1	1
1840	и красоты	1	1
1841	не через	1	1
1842	обязательно существует	1	1
1843	в пути	1	1
1844	этот факт	1	1
1845	но дело	2	1
1846	людей он	1	1
1847	но вместе	4	1
1848	несколько подробнее	1	1
1849	к которой	1	1
1850	или сына	1	1
1851	подробном анализе	1	1
1852	возразить что	1	1
1853	пространства и	1	1
1854	всякого кто	1	1
1855	становится его	1	1
1856	трения двух	1	1
1857	что можно	1	1
1858	явление в	2	1
1859	на путь	1	1
1860	картину борьбы	1	1
1861	они тоже	1	1
1862	ясна и	1	1
1863	это видно	2	1
1864	это означает	2	1
1865	исторически и	1	1
1866	имеются не	1	1
1867	авторы этих	1	1
1868	здесь имеем	2	1
1869	воды не	1	1
1870	представляется как	1	1
1871	небе и	1	1
1872	этой силы	1	1
1873	конь и	4	1
1874	в мышлении	2	1
1875	вокруг тебя	1	1
1876	главным образом	2	1
1877	дальше в	1	1
1878	всякий предмет	1	1
1879	вопросом о	1	1
1880	человек или	1	1
1881	совместно с	1	1
1882	нет необходимости	5	1
1883	с основным	1	1
1884	видели в	2	1
1885	указать еще	1	1
1886	как форма	1	1
1887	чтобы дать	1	1
1888	и огромная	1	1
1889	путем трения	2	1
1890	случаях мы	3	1
1891	самого человека	1	1
1892	очень высокой	1	1
1893	все люди	2	1
1894	совершенно очевидно	1	1
1895	глава vi	1	1
1896	это лишь	1	1
1897	с солнцем	3	1
1898	под ним	1	1
1899	глаза и	1	1
1900	в противоречие	1	1
1901	они уже	2	1
1902	что ныне	1	1
1903	или нет	1	1
1904	в море	5	1
1905	есть один	1	1
1906	вид здесь	1	1
1907	всего мы	1	1
1908	речь только	1	1
1909	и постоянных	1	1
1910	противоречие с	1	1
1911	за которым	2	1
1912	по мере	4	1
1913	водой и	1	1
1914	из чаши	1	1
1915	между небом	1	1
1916	и соответствующими	2	1
1917	или во	1	1
1918	он имеет	4	1
1919	на свой	1	1
1920	он призывает	1	1
1921	жизни или	1	1
1922	ней уже	1	1
1923	на дыбы	1	1
1924	не нарушают	1	1
1925	в азии	1	1
1926	было очень	1	1
1927	этого мотива	9	1
1928	и связанные	1	1
1929	давно уже	1	1
1930	стороны в	1	1
1931	в представлениях	2	1
1932	самое интересное	1	1
1933	приехал сюда	1	1
1934	злой дух	1	1
1935	на ноги	1	1
1936	такие формы	1	1
1937	к небу	5	1
1938	выйти из	1	1
1939	показывает также	1	1
1940	совершенно одинаково	1	1
1941	может оказаться	1	1
1942	дремучий лес	1	1
1943	это дало	1	1
1944	на следующий	2	1
1945	может дать	1	1
1946	он по	2	1
1947	жизни на	1	1
1948	связанного с	1	1
1949	на таком	1	1
1950	я буду	1	1
1951	действительности что	1	1
1952	большей части	1	1
1953	у которых	2	1
1954	одно время	1	1
1955	случай когда	1	1
1956	вообще они	1	1
1957	общества как	1	1
1958	и неизменно	1	1
1959	у исследователей	1	1
1960	случае они	1	1
1961	нами выше	1	1
1962	в основном	5	1
1963	д здесь	1	1
1964	и длинный	1	1
1965	восходит к	1	1
1966	не упоминается	1	1
1967	слов на	1	1
1968	представления о	7	1
1969	i ii	1	1
1970	его своей	1	1
1971	еще одного	2	1
1972	наиболее древние	1	1
1973	тело и	1	1
1974	убедить его	1	1
1975	есть соответствующая	1	1
1976	мощью и	1	1
1977	вдруг откуда	1	1
1978	в руках	1	1
1979	а когда	2	1
1980	и три	3	1
1981	представлением о	5	1
1982	людей то	1	1
1983	в различных	3	1
1984	и проводит	1	1
1985	обращаясь к	1	1
1986	за ней	2	1
1987	чем его	1	1
1988	такие предметы	3	1
1989	море на	1	1
1990	бы два	1	1
1991	имелось в	1	1
1992	верили в	1	1
1993	перед ним	1	1
1994	очень многих	1	1
1995	пор говорили	1	1
1996	в картину	1	1
1997	знает о	1	1
1998	ней и	1	1
1999	что тот	1	1
2000	себя ее	1	1
2001	по которой	2	1
2002	это несомненно	1	1
2003	для слушателя	1	1
2004	еще ничего	1	1
2005	следующим образом	1	1
2006	тогда он	4	1
2007	можно привести	2	1
2008	представлениях о	1	1
2009	какая бы	1	1
2010	они сами	2	1
2011	насколько она	1	1
2012	все виды	1	1
2013	еще нельзя	1	1
2014	подошли и	1	1
2015	абстрактное понятие	1	1
2016	всех людей	3	1
2017	из самой	1	1
2018	были в	1	1
2019	имеем и	4	1
2020	но вода	1	1
2021	и входит	1	1
2022	главе о	1	1
2023	так у	4	1
2024	души из	1	1
2025	над рекой	2	1
2026	что жизнь	1	1
2027	же было	1	1
2028	его свойства	1	1
2029	здесь всюду	1	1
2030	цели мы	1	1
2031	он имел	1	1
2032	действительно ли	1	1
2033	воду из	1	1
2034	тебя и	1	1
2035	главную роль	1	1
2036	к одному	1	1
2037	эта настолько	1	1
2038	неверно уже	1	1
2039	человек этот	1	1
2040	то любое	1	1
2041	еще позже	2	1
2042	не видел	2	1
2043	собой в	1	1
2044	и заставляет	2	1
2045	есть одно	2	1
2046	смысле в	1	1
2047	случае совершенно	1	1
2048	именно из	1	1
2049	становится ясной	1	1
2050	существует целая	1	1
2051	запад и	1	1
2052	дне моря	1	1
2053	не соответствует	1	1
2054	реки и	1	1
2055	стороны их	2	1
2056	в стадии	1	1
2057	и этим	6	1
2058	пройти через	1	1
2059	в тот	1	1
2060	велико что	1	1
2061	многих отношениях	1	1
2062	не под	1	1
2063	ноги и	1	1
2064	говорит он	2	1
2065	он отправляется	1	1
2066	они между	1	1
2067	как видно	1	1
2068	нем самом	1	1
2069	с представлением	4	1
2070	здесь обычно	1	1
2071	здесь же	2	1
2072	на колеснице	1	1
2073	и создает	1	1
2074	из мифа	1	1
2075	для души	1	1
2076	себя как	1	1
2077	вне всякого	1	1
2078	в мире	1	1
2079	в легенде	1	1
2080	постановка вопроса	1	1
2081	именно эту	1	1
2082	должно было	3	1
2083	работ даже	1	1
2084	якобы в	1	1
2085	словами мы	1	1
2086	его значение	1	1
2087	в греческом	1	1
2088	то эти	1	1
2089	случаях является	1	1
2090	время быть	1	1
2091	пребывания в	1	1
2092	последнем случае	1	1
2093	лес или	1	1
2094	муки и	1	1
2095	вошел в	2	1
2096	что говорилось	2	1
2097	который выше	1	1
2098	его развития	2	1
2099	однако сказать	1	1
2100	в уме	1	1
2101	нет но	1	1
2102	к образу	2	1
2103	так называемые	1	1
2104	это самый	1	1
2105	легко можно	1	1
2106	и картина	1	1
2107	кто же	1	1
2108	в форме	5	1
2109	здесь этим	1	1
2110	в современной	1	1
2111	особого внимания	2	1
2112	несколько иначе	1	1
2113	все вещи	1	1
2114	разнообразных функций	1	1
2115	более подробном	1	1
2116	в землю	2	1
2117	и выше	1	1
2118	как эта	1	1
2119	было законом	1	1
2120	в пещеру	2	1
2121	в гости	1	1
2122	найти в	2	1
2123	в доме	3	1
2124	женщиной и	1	1
2125	и почему	1	1
2126	форм в	1	1
2127	бога и	1	1
2128	с идеями	1	1
2129	он пытается	1	1
2130	ей не	1	1
2131	отражается и	2	1
2132	говорится но	1	1
2133	чаще всего	3	1
2134	очевидно в	1	1
2135	себя он	1	1
2136	центральное место	1	1
2137	означает что	3	1
2138	заменено другими	1	1
2139	каждого из	1	1
2140	до его	2	1
2141	и получить	1	1
2142	превращаются в	2	1
2143	почему он	1	1
2144	внимание также	1	1
2145	жизни народов	1	1
2146	что наряду	2	1
2147	из животных	1	1
2148	и превращения	1	1
2149	тысячи лет	1	1
2150	существования и	1	1
2151	с душой	1	1
2152	вне себя	1	1
2153	только те	1	1
2154	такова же	2	1
2155	почти не	1	1
2156	чтобы научить	1	1
2157	погружается в	1	1
2158	же является	1	1
2159	с развитием	1	1
2160	подробнее мы	1	1
2161	бросить его	1	1
2162	и движения	1	1
2163	отражение или	1	1
2164	представляют собой	6	1
2165	же образом	1	1
2166	должны иметь	1	1
2167	и из	3	1
2168	о типичных	1	1
2169	действительно можно	1	1
2170	что сам	1	1
2171	достаточно и	1	1
2172	и землей	1	1
2173	связывается с	1	1
2174	и вновь	4	1
2175	него нет	1	1
2176	этом как	1	1
2177	самая обыкновенная	1	1
2178	сад в	1	1
2179	много материалов	1	1
2180	он отражает	2	1
2181	здесь всякая	1	1
2182	не свойственно	1	1
2183	и мертвая	4	1
2184	этой теорией	1	1
2185	русской и	1	1
2186	он пел	1	1
2187	лес только	1	1
2188	они его	1	1
2189	где имеется	1	1
2190	при более	1	1
2191	а образ	1	1
2192	фигурируют в	2	1
2193	них он	1	1
2194	не знать	1	1
2195	можем здесь	2	1
2196	не видно	2	1
2197	пока он	2	1
2198	от образа	1	1
2199	есть она	1	1
2200	и полетел	2	1
2201	вода не	1	1
2202	дальше и	2	1
2203	них же	1	1
2204	есть вопрос	1	1
2205	и связи	1	1
2206	который при	2	1
2207	то всегда	1	1
2208	тому кто	1	1
2209	страны и	2	1
2210	мифы в	1	1
2211	мифа у	1	1
2212	что эту	1	1
2213	прямо то	1	1
2214	на деревьях	2	1
2215	соответствует действительности	1	1
2216	в дереве	1	1
2217	ни у	1	1
2218	тех же	2	1
2219	смерти и	3	1
2220	в земле	2	1
2221	туда и	2	1
2222	по воздуху	5	1
2223	идет о	1	1
2224	задний план	3	1
2225	можно установить	1	1
2226	но здесь	1	1
2227	связана с	1	1
2228	в древней	2	1
2229	нас очень	1	1
2230	по полю	1	1
2231	вступление в	1	1
2232	утверждают что	1	1
2233	скале за	1	1
2234	уже встречались	1	1
2235	притом не	1	1
2236	что однажды	2	1
2237	своей работе	1	1
2238	ее с	1	1
2239	мы постарались	1	1
2240	человека что	1	1
2241	народов но	1	1
2242	нет места	1	1
2243	и находит	1	1
2244	же время	1	1
2245	ее уже	1	1
2246	ногами и	1	1
2247	только это	1	1
2248	через него	3	1
2249	она все	1	1
2250	это показывает	2	1
2251	во сне	5	1
2252	к следующему	1	1
2253	мы устанавливаем	1	1
2254	это установлено	1	1
2255	что видели	1	1
2256	распространение в	1	1
2257	легко может	1	1
2258	отсюда становится	1	1
2259	не делают	1	1
2260	нам необходимо	2	1
2261	предметов которые	1	1
2262	мифе мы	1	1
2263	богом или	1	1
2264	точность и	1	1
2265	категория в	1	1
2266	но которые	1	1
2267	оно входит	1	1
2268	этого момента	1	1
2269	представления и	2	1
2270	поздно и	1	1
2271	выше о	1	1
2272	стал его	1	1
2273	близок к	1	1
2274	или просто	2	1
2275	проникает в	1	1
2276	даже когда	1	1
2277	сами себя	1	1
2278	когда речь	1	1
2279	уже сейчас	1	1
2280	аналогии с	1	1
2281	на тех	2	1
2282	переносится на	1	1
2283	с землей	1	1
2284	д конечно	1	1
2285	в указанном	1	1
2286	и носят	1	1
2287	возвращается в	1	1
2288	может фигурировать	1	1
2289	переход к	1	1
2290	чтобы обеспечить	1	1
2291	искусству и	1	1
2292	прямо в	1	1
2293	ясной форме	1	1
2294	никакого дела	1	1
2295	со словами	1	1
2296	о герое	2	1
2297	понятие для	1	1
2298	на запад	1	1
2299	приведенные выше	1	1
2300	эта функция	1	1
2301	не развивается	1	1
2302	этой воды	1	1
2303	в благодарность	1	1
2304	антропоморфными богами	1	1
2305	и множество	1	1
2306	основаны на	1	1
2307	орел не	1	1
2308	все вместе	2	1
2309	и начинается	1	1
2310	превращает его	1	1
2311	вошли в	1	1
2312	во всю	1	1
2313	мира а	2	1
2314	непонятным и	1	1
2315	к жизни	1	1
2316	один момент	1	1
2317	им и	2	1
2318	не переставал	1	1
2319	это соответствует	1	1
2320	на юг	1	1
2321	в теплых	1	1
2322	заставить забыть	1	1
2323	и оно	2	1
2324	упирается в	1	1
2325	из мифов	1	1
2326	человеком и	2	1
2327	целого и	1	1
2328	вода и	2	1
2329	руки и	2	1
2330	войны и	1	1
2331	и бросает	1	1
2332	и стала	2	1
2333	в юности	1	1
2334	они часто	1	1
2335	в стиле	1	1
2336	гораздо шире	1	1
2337	целое в	1	1
2338	выше то	1	1
2339	они стали	3	1
2340	они обладают	1	1
2341	скале это	1	1
2342	понятно почему	1	1
2343	он это	2	1
2344	преимущественно в	1	1
2345	покажет нам	1	1
2346	там мы	1	1
2347	он ни	1	1
2348	его тем	1	1
2349	гораздо меньше	1	1
2350	три царства	1	1
2351	в руки	3	1
2352	не могу	1	1
2353	доброе дело	1	1
2354	как уже	1	1
2355	она во	1	1
2356	это для	2	1
2357	для таких	1	1
2358	мы наблюдали	1	1
2359	к совершенно	1	1
2360	на синее	2	1
2361	к тем	1	1
2362	выражением этого	1	1
2363	разработан в	1	1
2364	этих работ	2	1
2365	пор не	1	1
2366	что образ	2	1
2367	что данный	1	1
2368	напоминает нам	1	1
2369	только у	2	1
2370	это также	1	1
2371	морской и	1	1
2372	с земли	1	1
2373	из видов	1	1
2374	этого образа	1	1
2375	почти никогда	1	1
2376	по окончании	1	1
2377	его а	1	1
2378	которых они	1	1
2379	предупреждает что	1	1
2380	как из	1	1
2381	нами и	2	1
2382	по всей	1	1
2383	другое название	1	1
2384	те предметы	1	1
2385	делает уже	1	1
2386	он знает	1	1
2387	его тела	1	1
2388	считает что	2	1
2389	речь и	1	1
2390	и происхождение	1	1
2391	он приносит	1	1
2392	сердце и	1	1
2393	уже много	1	1
2394	если на	1	1
2395	дел и	1	1
2396	в эти	1	1
2397	что мотив	8	1
2398	грудь и	1	1
2399	таким же	5	1
2400	мертвого но	1	1
2401	и живых	1	1
2402	нас это	1	1
2403	на ту	1	1
2404	дается как	1	1
