N	2gram	Vygotskiy_	formyVre
1309	мы всегда	2	1
1310	человека как	1	1
1311	сравнения и	1	1
1312	соответствует и	1	1
1313	обычно на	1	1
1314	в рассказе	2	1
1315	так называемые	1	1
1316	на самый	1	1
1317	это произведение	1	1
1318	действующих лиц	9	1
1319	и тем	6	1
1320	бы они	1	1
1321	не будет	3	1
1322	все дано	1	1
1323	и смысла	1	1
1324	оказывается в	1	1
1325	надо сказать	2	1
1326	исчезает и	1	1
1327	всех других	1	1
1328	не приходится	1	1
1329	все те	3	1
1330	из него	1	1
1331	и что	45	1
1332	и уйти	1	1
1333	вспомним что	1	1
1334	к ее	1	1
1335	тем и	1	1
1336	видимо и	1	1
1337	содержание но	1	1
1338	никогда нельзя	1	1
1339	бы уже	1	1
1340	этом смысле	4	1
1341	несколько иначе	1	1
1342	оборот в	1	1
1343	с определенными	1	1
1344	служат как	1	1
1345	в нее	3	1
1346	из общего	1	1
1347	внешнее выражение	1	1
1348	изображение у	1	1
1349	самому существу	1	1
1350	жизни оно	1	1
1351	и выше	1	1
1352	умирает и	2	1
1353	бы было	1	1
1354	могла бы	4	1
1355	форме они	1	1
1356	они находятся	1	1
1357	ко времени	1	1
1358	ни одной	2	1
1359	но без	1	1
1360	не говорится	1	1
1361	он в	3	1
1362	однако в	1	1
1363	энергии и	3	1
1364	и никогда	1	1
1365	время на	2	1
1366	и философской	1	1
1367	строится на	1	1
1368	это делает	3	1
1369	что может	2	1
1370	одновременно в	1	1
1371	они всецело	1	1
1372	это ощущение	1	1
1373	в первой	1	1
1374	вне этого	1	1
1375	все одинаково	1	1
1376	все остальное	2	1
1377	с которым	5	1
1378	здесь ясно	1	1
1379	всю жизнь	1	1
1380	к полноте	1	1
1381	всех предыдущих	1	1
1382	бы быть	1	1
1383	есть все	1	1
1384	момент который	1	1
1385	есть одна	2	1
1386	независимо от	1	1
1387	он произносит	1	1
1388	и охотно	1	1
1389	и помимо	1	1
1390	и чем	1	1
1391	должны будем	3	1
1392	это лучше	1	1
1393	из этой	2	1
1394	раскрытие характера	2	1
1395	каждого из	1	1
1396	всякое произведение	1	1
1397	и случайных	1	1
1398	самое основное	2	1
1399	вообще нет	1	1
1400	эта переработка	1	1
1401	он этот	1	1
1402	что до	1	1
1403	существовать как	1	1
1404	не оправдывается	3	1
1405	анализ которой	1	1
1406	вопросом о	1	1
1407	в гамлете	8	1
1408	были бы	3	1
1409	не ту	1	1
1410	в речи	1	1
1411	на деле	9	1
1412	существует вовсе	1	1
1413	вступить в	1	1
1414	к другим	2	1
1415	самому герою	1	1
1416	и конечно	3	1
1417	бы дело	1	1
1418	не предметом	1	1
1419	характера а	1	1
1420	и музыка	1	1
1421	есть точка	1	1
1422	на совершенно	1	1
1423	и свою	1	1
1424	но за	1	1
1425	почти не	2	1
1426	которые он	4	1
1427	роман с	1	1
1428	то специфическое	1	1
1429	этом сочетании	1	1
1430	и смертей	1	1
1431	своих героев	1	1
1432	но такая	1	1
1433	образа и	1	1
1434	коллективный труд	1	1
1435	объявляют что	1	1
1436	ведет себя	1	1
1437	уже знаем	1	1
1438	никакого определенного	2	1
1439	что это	15	1
1440	нем как	1	1
1441	свою судьбу	1	1
1442	она дана	1	1
1443	и из	3	1
1444	никак не	10	1
1445	в другой	1	1
1446	из которых	5	1
1447	первых двух	1	1
1448	в тесной	1	1
1449	о которой	1	1
1450	этот принцип	1	1
1451	здесь с	1	1
1452	чем если	1	1
1453	автора который	1	1
1454	действий и	1	1
1455	время имеет	1	1
1456	для человека	1	1
1457	два типа	2	1
1458	это есть	3	1
1459	и наш	1	1
1460	сводится к	7	1
1461	же самой	1	1
1462	деле и	1	1
1463	подобно тому	1	1
1464	этом образе	1	1
1465	под этим	1	1
1466	значение например	1	1
1467	этот смысл	1	1
1468	и первый	2	1
1469	такого же	2	1
1470	должен был	7	1
1471	не завершается	1	1
1472	этого процесса	1	1
1473	психологии и	2	1
1474	этой точки	3	1
1475	вместо того	1	1
1476	двух сторон	1	1
1477	с неизбежностью	1	1
1478	отличаются от	1	1
1479	литературы но	1	1
1480	изображения в	2	1
1481	с ней	1	1
1482	в моем	1	1
1483	следовательно в	2	1
1484	и вперед	1	1
1485	любовь и	1	1
1486	постараемся показать	1	1
1487	имеет дело	4	1
1488	какая же	1	1
1489	не делает	1	1
1490	так вот	2	1
1491	и действительно	2	1
1492	реакции в	1	1
1493	ряду мы	1	1
1494	виде как	1	1
1495	и роль	1	1
1496	ему что	2	1
1497	она и	1	1
1498	которые при	1	1
1499	может включать	1	1
1500	состоит из	1	1
1501	острием шпаги	1	1
1502	как не	1	1
1503	есть нечто	3	1
1504	возможности и	1	1
1505	основных типов	1	1
1506	можно даже	1	1
1507	произведение в	2	1
1508	и просто	3	1
1509	in adjecto	1	1
1510	и торжество	1	1
1511	в словах	3	1
1512	перенести и	1	1
1513	приводит к	2	1
1514	же мало	1	1
1515	быть выделена	1	1
1516	может не	1	1
1517	стороны мы	3	1
1518	построено на	1	1
1519	говорили о	1	1
1520	страсти и	1	1
1521	не до	1	1
1522	при всех	1	1
1523	стало быть	1	1
1524	для читателя	2	1
1525	низменном и	1	1
1526	словами и	1	1
1527	к созданию	1	1
1528	тесной связи	1	1
1529	необходимых для	1	1
1530	принадлежит ему	1	1
1531	только одно	1	1
1532	который он	3	1
1533	попал в	1	1
1534	не нужен	1	1
1535	образом все	2	1
1536	поэтому не	1	1
1537	может состояться	1	1
1538	же функции	1	1
1539	и хлеб	1	1
1540	и композиционного	1	1
1541	тотчас же	1	1
1542	на самой	1	1
1543	на той	1	1
1544	отношение как	1	1
1545	хоть сколько-нибудь	1	1
1546	связана с	1	1
1547	не статически	1	1
1548	в отдельности	1	1
1549	этой двойственности	1	1
1550	быть не	2	1
1551	героем и	1	1
1552	них как	1	1
1553	в стихотворении	1	1
1554	из его	4	1
1555	тех пор	2	1
1556	своего происхождения	1	1
1557	как вещь	2	1
1558	нормальной жизни	1	1
1559	и яркой	1	1
1560	остается только	1	1
1561	не у	1	1
1562	для нее	1	1
1563	что если	9	1
1564	каждой из	1	1
1565	всего на	1	1
1566	исходный пункт	1	1
1567	из которого	1	1
1568	и вся	4	1
1569	совпадают с	2	1
1570	не меньше	1	1
1571	введения в	1	1
1572	смысл который	1	1
1573	в особую	1	1
1574	слов и	2	1
1575	его характер	1	1
1576	и различные	1	1
1577	ее с	1	1
1578	в поэтическом	1	1
1579	принимают в	1	1
1580	времени отсюда	1	1
1581	тот факт	6	1
1582	всю полноту	1	1
1583	при помощи	5	1
1584	центральным и	1	1
1585	это имеет	2	1
1586	цели и	1	1
1587	совсем другую	1	1
1588	что можно	1	1
1589	при анализе	2	1
1590	еще один	2	1
1591	связанной с	1	1
1592	всех трех	3	1
1593	он дает	2	1
1594	должны еще	1	1
1595	образами и	1	1
1596	важно было	1	1
1597	видим в	2	1
1598	она может	1	1
1599	у женщин	1	1
1600	ход событий	1	1
1601	от которой	1	1
1602	что действия	1	1
1603	самой природе	1	1
1604	самого героя	1	1
1605	смертей мы	1	1
1606	в пяти	1	1
1607	конца и	2	1
1608	что тут	2	1
1609	целом в	1	1
1610	характера и	8	1
1611	бы известное	1	1
1612	на этот	7	1
1613	бы как	2	1
1614	его силы	1	1
1615	же самого	1	1
1616	как во	1	1
1617	смерти он	2	1
1618	имеет и	2	1
1619	утверждая что	1	1
1620	в понимании	2	1
1621	есть к	2	1
1622	это просто	1	1
1623	какие бы	1	1
1624	легенды и	1	1
1625	только с	3	1
1626	мы берем	1	1
1627	взгляде на	1	1
1628	как все	4	1
1629	к полному	1	1
1630	можем поставить	1	1
1631	есть тот	1	1
1632	исключительно в	1	1
1633	стороны он	4	1
1634	и искусства	1	1
1635	дальнейшего развития	1	1
1636	формы как	1	1
1637	но есть	1	1
1638	к содержанию	1	1
1639	пример в	1	1
1640	уже с	2	1
1641	жизнь его	1	1
1642	истории литературы	1	1
1643	как к	1	1
1644	от труда	1	1
1645	форм и	1	1
1646	что единство	1	1
1647	что оно	12	1
1648	что ему	4	1
1649	со времен	2	1
1650	формы которые	2	1
1651	которым он	1	1
1652	жизнь это	1	1
1653	и идиллическим	1	1
1654	исполнения и	1	1
1655	видим как	1	1
1656	благодаря этому	1	1
1657	отличает его	1	1
1658	нас не	2	1
1659	этого она	1	1
1660	имеет еще	1	1
1661	вкладывает в	1	1
1662	на гибель	1	1
1663	ни единой	1	1
1664	трагедии в	5	1
1665	что значит	1	1
1666	человека за	1	1
1667	для всякого	1	1
1668	из основных	1	1
1669	поэтому новые	1	1
1670	и борьбы	1	1
1671	безразлична для	1	1
1672	и сильно	1	1
1673	не решается	1	1
1674	мы нашли	3	1
1675	трагедии и	5	1
1676	такое же	1	1
1677	столько сколько	1	1
1678	о нем	3	1
1679	в формы	1	1
1680	части романа	2	1
1681	произведения мы	1	1
1682	на самом	9	1
1683	на которой	1	1
1684	в новелле	5	1
1685	смысле этого	1	1
1686	на драму	1	1
1687	роль играет	1	1
1688	отступление от	1	1
1689	в виде	3	1
1690	к самой	1	1
1691	ко второму	1	1
1692	он конечно	1	1
1693	их так	1	1
1694	причин и	1	1
1695	как этот	1	1
1696	на несколько	1	1
1697	есть с	1	1
1698	своей воле	1	1
1699	за этим	2	1
1700	о характере	1	1
1701	на нее	2	1
1702	своем роде	1	1
1703	всегда есть	1	1
1704	в ту	2	1
1705	уже совершенно	4	1
1706	перед смертью	1	1
1707	указывает на	8	1
1708	сама по	3	1
1709	и без	1	1
1710	это очень	2	1
1711	не имеющего	2	1
1712	лица как	1	1
1713	из различных	1	1
1714	страха и	1	1
1715	на войне	1	1
1716	бы нам	2	1
1717	главы и	1	1
1718	чумы и	1	1
1719	он никогда	1	1
1720	подходящие для	1	1
1721	этой новой	1	1
1722	чем мы	1	1
1723	вероятно не	1	1
1724	и глубже	1	1
1725	по его	5	1
1726	его текст	1	1
1727	нисколько не	3	1
1728	и оно	1	1
1729	и лежат	1	1
1730	короля и	4	1
1731	применении к	1	1
1732	высшей точки	1	1
1733	для нашей	2	1
1734	этих элементов	1	1
1735	а он	1	1
1736	что тот	2	1
1737	или менее	1	1
1738	времени так	1	1
1739	самое замечательное	3	1
1740	отличную от	1	1
1741	сцене с	2	1
1742	совершенно ясно	13	1
1743	природы с	1	1
1744	эти же	1	1
1745	были связаны	1	1
1746	то удовольствие	1	1
1747	этих вещей	1	1
1748	общественной жизни	1	1
1749	в области	2	1
1750	этих двух	8	1
1751	ряда и	1	1
1752	основе его	1	1
1753	впечатление от	2	1
1754	это до	1	1
1755	что эти	4	1
1756	но его	2	1
1757	совершенно определенных	1	1
1758	человек весь	1	1
1759	ко всему	1	1
1760	когда по	1	1
1761	совершенно понятно	4	1
1762	в эти	1	1
1763	что от	2	1
1764	за то	3	1
1765	указывали на	1	1
1766	в полной	2	1
1767	принадлежит только	1	1
1768	как ни	4	1
1769	вырождается в	1	1
1770	действительности но	1	1
1771	в прямой	1	1
1772	встречаемся с	1	1
1773	хода событий	1	1
1774	ему нужно	3	1
1775	же к	1	1
1776	построен на	1	1
1777	которую мы	2	1
1778	эти последние	1	1
1779	с гениальной	2	1
1780	мы воспринимаем	8	1
1781	научной и	1	1
1782	с других	1	1
1783	это как	2	1
1784	жизни для	1	1
1785	свои чувства	1	1
1786	выхода за	1	1
1787	связь и	2	1
1788	в комедии	3	1
1789	тем лучше	1	1
1790	тому как	3	1
1791	здесь можно	1	1
1792	не по	1	1
1793	но всегда	1	1
1794	с полным	1	1
1795	бы назвать	1	1
1796	что всякий	2	1
1797	в теории	2	1
1798	остановимся прежде	1	1
1799	и чистое	1	1
1800	обстоит дело	4	1
1801	на такие	1	1
1802	с совершенно	3	1
1803	как основа	1	1
1804	конце концов	6	1
1805	местах своей	1	1
1806	может изображать	1	1
1807	по прямой	1	1
1808	работу и	1	1
1809	юмора и	1	1
1810	есть как	2	1
1811	быть сведены	1	1
1812	когда он	10	1
1813	с высокой	1	1
1814	к известной	1	1
1815	что касается	4	1
1816	ничего для	1	1
1817	пор не	1	1
1818	жизней в	1	1
1819	толстой не	2	1
1820	вперед по	2	1
1821	быть как	1	1
1822	говоря о	1	1
1823	в нашей	5	1
1824	факт что	8	1
1825	например и	1	1
1826	ним не	1	1
1827	только то	1	1
1828	останавливаться на	2	1
1829	ослабляет и	1	1
1830	от того	6	1
1831	но вместе	1	1
1832	поэтому для	1	1
1833	новое что	1	1
1834	и часто	1	1
1835	гете и	1	1
1836	начала в	1	1
1837	встречаем и	1	1
1838	рассматривать как	3	1
1839	как некие	1	1
1840	в макбете	1	1
1841	что будет	1	1
1842	этого нет	1	1
1843	где эта	1	1
1844	человека из	1	1
1845	в литературном	1	1
1846	содержанием и	1	1
1847	литературное произведение	1	1
1848	и борьба	1	1
1849	и нельзя	1	1
1850	художественного произведения	3	1
1851	людей все	1	1
1852	все содержание	1	1
1853	применительно к	1	1
1854	произведения не	1	1
1855	в высшей	1	1
1856	в характере	1	1
1857	остается все	1	1
1858	иначе он	1	1
1859	в знаменитом	1	1
1860	то новое	1	1
1861	только недавно	1	1
1862	никому не	2	1
1863	такой же	2	1
1864	в рыцарских	1	1
1865	были совершенно	1	1
1866	и дальше	3	1
1867	жизнь такого	1	1
1868	смерти о	1	1
1869	на то	27	1
1870	их на	1	1
1871	нуждается в	3	1
1872	это в	5	1
1873	когда наконец	1	1
1874	действие на	2	1
1875	трех глав	1	1
1876	всякое литературное	1	1
1877	и аффектов	1	1
1878	может и	2	1
1879	лежит и	1	1
1880	ведь и	1	1
1881	лучшем случае	3	1
1882	сильное и	1	1
1883	когда пушкин	2	1
1884	день после	1	1
1885	им не	1	1
1886	эта любовь	1	1
1887	слова в	1	1
1888	месте где	1	1
1889	совершается в	3	1
1890	и никак	2	1
