N	2gram	Tiupa_Hudo	DiskursI
1259	и начинает	1	1
1260	городище и	1	1
1261	в глаза	1	1
1262	анекдот конденсируется	1	1
1263	всего что	1	1
1264	смерти а	1	1
1265	говорилось ранее	1	1
1266	утре которое	1	1
1267	настолько что	1	1
1268	читателю самое	1	1
1269	и остается	2	1
1270	знать притчевое	1	1
1271	с авторской	1	1
1272	ночах вероятно	1	1
1273	но ни	1	1
1274	в мы	1	1
1275	и речевой	1	1
1276	повторяется аккуратно	1	1
1277	жизнью даже	1	1
1278	думал о	2	1
1279	толпы в	1	1
1280	с самим	2	1
1281	даже город	1	1
1282	ней и	1	1
1283	с именем	1	1
1284	или притче	2	1
1285	вернуться к	1	1
1286	было опубликовано	1	1
1287	ошибочно было	1	1
1288	наряду с	4	1
1289	ключ к	2	1
1290	человек без	1	1
1291	кульминация срывается	1	1
1292	в мировом	1	1
1293	схоронены клады	1	1
1294	александра что	1	1
1295	места для	1	1
1296	о притче	2	1
1297	анекдот на	1	1
1298	жизни иной	2	1
1299	именно так	2	1
1300	следующим образом	3	1
1301	разнящихся своими	1	1
1302	романа как	1	1
1303	такая же	2	1
1304	находится в	1	1
1305	речь не	1	1
1306	как от	2	1
1307	есть по	1	1
1308	текста о	1	1
1309	которое повторяется	1	1
1310	приобщения к	1	1
1311	русской литературы	1	1
1312	человека вообще	1	1
1313	в атмосфере	1	1
1314	повести в	1	1
1315	эффект не	1	1
1316	согласиться с	3	1
1317	в текст	1	1
1318	глядит в	1	1
1319	почти единственным	1	1
1320	пародия на	4	1
1321	верхушкой с	1	1
1322	в сфере	2	1
1323	к пыльному	1	1
1324	от себя	3	1
1325	к точке	1	1
1326	чувства в	2	1
1327	и две	1	1
1328	новеллы и	1	1
1329	возникает и	1	1
1330	везут из	1	1
1331	поскольку ее	1	1
1332	объективно чужое	1	1
1333	в системе	2	1
1334	наблюдения но	1	1
1335	сцена в	1	1
1336	к повести	1	1
1337	корни которого	1	1
1338	ситуации он	1	1
1339	чем это	1	1
1340	то о	2	1
1341	что происходило	1	1
1342	это своего	2	1
1343	важные в	1	1
1344	которых читатель	1	1
1345	пришвин это	1	1
1346	на них	2	1
1347	из ранних	1	1
1348	но власть	1	1
1349	тремя камнями	1	1
1350	свою голову	1	1
1351	есауловки на	1	1
1352	их мысли	1	1
1353	художественной реальности	3	1
1354	любопытна в	1	1
1355	внутренней жизни	6	1
1356	героя не	4	1
1357	представить себе	1	1
1358	из хора	2	1
1359	расходится на	1	1
1360	художественного впечатления	1	1
1361	жизнь которой	1	1
1362	только не	3	1
1363	этой книги	2	1
1364	не зная	2	1
1365	нами своего	1	1
1366	непосредственное отношение	1	1
1367	засыпает а	1	1
1368	в паремию	1	1
1369	притчевой картины	1	1
1370	богаты событиями	1	1
1371	не исключая	1	1
1372	к индивидуальной	1	1
1373	нами не	1	1
1374	своим истоком	1	1
1375	поскольку никакая	2	1
1376	сосредоточенность на	1	1
1377	она и	1	1
1378	и трогательно	1	1
1379	или человека	3	1
1380	собственного личного	1	1
1381	учитель словесности	3	1
1382	барские усадьбы	1	1
1383	героев в	3	1
1384	и эмоционально	1	1
1385	он от	2	1
1386	похожи на	1	1
1387	но из	1	1
1388	событиями но	1	1
1389	моя жизнь	2	1
1390	объекты художественного	1	1
1391	в самоопределении	1	1
1392	что отчетливо	1	1
1393	одной лишь	1	1
1394	чеховских текстов	1	1
1395	очередь на	1	1
1396	готовности к	1	1
1397	он к	1	1
1398	но еще	3	1
1399	на спине	1	1
1400	иных случаях	1	1
1401	в состоянии	3	1
1402	перерастает в	1	1
1403	на набережной	3	1
1404	черт но	1	1
1405	для которой	1	1
1406	ним в	1	1
1407	однообразия вечности	1	1
1408	а почему	1	1
1409	земное счастье	2	1
1410	как путь	1	1
1411	в особое	1	1
1412	него в	2	1
1413	могло бы	1	1
1414	поэзии в	1	1
1415	трудно не	3	1
1416	не должна	1	1
1417	видно смысла	1	1
1418	несущее в	1	1
1419	роль анекдота	1	1
1420	по мнению	6	1
1421	картиной мира	1	1
1422	авторской иронией	1	1
1423	русского классического	1	1
1424	полном соответствии	1	1
1425	и существенное	1	1
1426	согласно которой	1	1
1427	зрелого творчества	1	1
1428	возникающих в	1	1
1429	и описываемое	1	1
1430	так по	1	1
1431	они в	2	1
1432	или иную	2	1
1433	к определенному	1	1
1434	говоря словами	1	1
1435	отказывается от	1	1
1436	xix века	1	1
1437	согласно которому	2	1
1438	личности к	2	1
1439	только внешних	1	1
1440	дроф эта	1	1
1441	легко представить	1	1
1442	герой притчи	2	1
1443	в уста	1	1
1444	ему приходит	1	1
1445	в поэтике	1	1
1446	эта динамичная	1	1
1447	между я	2	1
1448	прозы не	2	1
1449	лежит в	1	1
1450	гнездо дудачье	1	1
1451	притчи или	1	1
1452	не была	3	1
1453	чем в	1	1
1454	замечали друг	1	1
1455	совиновности в	1	1
1456	самоопределения выбора	1	1
1457	жалобной книги	1	1
1458	в художественном	6	1
1459	сводимое к	1	1
1460	после неудачного	1	1
1461	природы не	1	1
1462	писатель средних	1	1
1463	же анекдота	1	1
1464	не личность	1	1
1465	и отношения	1	1
1466	предлагаемая вниманию	1	1
1467	и лишена	1	1
1468	уединенного сознания	5	1
1469	что его	1	1
1470	героя с	1	1
1471	пословично-афористическую сентенцию	1	1
1472	но совершенно	1	1
1473	человеческая жизнь	1	1
1474	про себя	2	1
1475	как старик	1	1
1476	наблюдателя но	1	1
1477	быть только	2	1
1478	открытыми для	1	1
1479	несомненным что	1	1
1480	до зарытого	1	1
1481	пример из	1	1
1482	тягучие вызываемые	1	1
1483	по-видимому признать	1	1
1484	известие о	1	1
1485	в конце	5	1
1486	в таком	3	1
1487	времени как	1	1
1488	неподвижности и	1	1
1489	или иная	4	1
1490	угнетали их	1	1
1491	между этими	1	1
1492	слова притчи	1	1
1493	не остается	1	1
1494	оно в	1	1
1495	человек и	1	1
1496	[...] он	1	1
1497	в связи	3	1
1498	как видим	1	1
1499	между ними	2	1
1500	личности с	3	1
1501	жизни гурова	1	1
1502	места где	1	1
1503	встречается в	1	1
1504	здесь царят	1	1
1505	тогда большой	1	1
1506	видение жизни	1	1
1507	на который	1	1
1508	без которого	1	1
1509	человеке и	1	1
1510	в заключительных	1	1
1511	бытия с	1	1
1512	ему интеллектуальную	1	1
1513	лежит не	1	1
1514	этого характера	1	1
1515	от этого	2	1
1516	формы героя	1	1
1517	аспектами бытия	1	1
1518	дважды в	2	1
1519	тревогу за	1	1
1520	это произвол	1	1
1521	частности если	1	1
1522	к мировому	1	1
1523	трудно согласиться	1	1
1524	в двух	2	1
1525	неудача и	1	1
1526	по необходимости	1	1
1527	не знала	2	1
1528	и молокан	1	1
1529	единственный способ	1	1
1530	здесь ни	1	1
1531	той поры	1	1
1532	который легко	1	1
1533	длительные тягучие	1	1
1534	достаточно чтобы	1	1
1535	как царя	1	1
1536	жизни то	3	1
1537	чеховских рассказов	2	1
1538	нормы ни	1	1
1539	самого чехова	1	1
1540	в других	4	1
1541	обращено к	1	1
1542	сих пор	3	1
1543	почти достигнутая	1	1
1544	вопрос что	1	1
1545	курсив в	1	1
1546	человека а	2	1
1547	отметим что	2	1
1548	встрече с	3	1
1549	а для	1	1
1550	бы в	2	1
1551	по имени	1	1
1552	и видно	1	1
1553	я другой	1	1
1554	шаг то	1	1
1555	равной мере	2	1
1556	только от	1	1
1557	с есауловки	1	1
1558	внешней и	1	1
1559	я его	1	1
1560	она коренится	1	1
1561	необходимое условие	1	1
1562	грани между	1	1
1563	что вот	1	1
1564	своей судьбой	1	1
1565	личной сопричастности	1	1
1566	шел а	1	1
1567	природа художественного	1	1
1568	курганов есть	1	1
1569	справедливо по	1	1
1570	если оно	1	1
1571	в москву	1	1
1572	вполне принадлежит	1	1
1573	позиция это	1	1
1574	становясь в	1	1
1575	это были	2	1
1576	жизни для	1	1
1577	где теперь	1	1
1578	не означает	2	1
1579	разрыв между	1	1
1580	играет роль	1	1
1581	делает его	1	1
1582	выступают могильные	1	1
1583	говорил о	1	1
1584	за этими	3	1
1585	всеобъемлемости и	1	1
1586	бахтин по	1	1
1587	конденсируется в	1	1
1588	субъектом выбора	1	1
1589	ведется о	1	1
1590	составляет эстетическую	1	1
1591	человеческого бытия	5	1
1592	[...] как	1	1
1593	другом и	1	1
1594	кроме молчаливой	1	1
1595	сюда же	1	1
1596	характера среди	1	1
1597	не дает	1	1
1598	ходили покойника	1	1
1599	шестьдесят знаю	1	1
1600	в утре	1	1
1601	не один	1	1
1602	таков был	1	1
1603	композиционной форме	2	1
1604	в ответ	3	1
1605	второй редакции	1	1
1606	это по	1	1
1607	даже позы	1	1
1608	не мог	1	1
1609	анекдота ни	1	1
1610	не будет	1	1
1611	в городе	7	1
1612	как объект	1	1
1613	однако эта	1	1
1614	идея другой	1	1
1615	этом свете	2	1
1616	все с	1	1
1617	чехова как	5	1
1618	что французов	1	1
1619	погружен в	1	1
1620	в основание	1	1
1621	на странице	1	1
1622	к ее	1	1
1623	собой весьма	1	1
1624	его жизнь	2	1
1625	жизни одной	1	1
1626	даже не	1	1
1627	клады есть	1	1
1628	этом смысле	1	1
1629	внутренним я	1	1
1630	личность однако	1	1
1631	проникнуть в	3	1
1632	христианский писатель	1	1
1633	из нас	5	1
1634	таганрога на	1	1
1635	от страха	1	1
1636	три балочки	1	1
1637	где все	1	1
1638	к рассказу	2	1
1639	уже одно	2	1
1640	из народной	1	1
1641	своих персонажей	1	1
1642	то или	1	1
1643	в москве	2	1
1644	видения мира	1	1
1645	или иное	1	1
1646	мы еще	1	1
1647	пользуясь словами	1	1
1648	произведение не	1	1
1649	когда мы	2	1
1650	начинает свой	1	1
1651	перед наивной	1	1
1652	пора и	1	1
1653	как известно	1	1
1654	порой и	2	1
1655	монографии и	1	1
1656	счастье людям	1	1
1657	например не	1	1
1658	ответы на	1	1
1659	личной совиновности	1	1
1660	две жизни	1	1
1661	большой шлях	1	1
1662	никакого отношения	1	1
1663	открывается в	1	1
1664	иной картины	1	1
1665	для чужих	1	1
1666	все дело	1	1
1667	на бумаге	1	1
1668	внутреннего мира	2	1
1669	она определяется	1	1
1670	малого или	1	1
1671	человеческих отношений	7	1
1672	его однако	1	1
1673	известном смысле	1	1
1674	на вопросы	1	1
1675	природы и	1	1
1676	авторское определение	1	1
1677	калмык увидит	1	1
1678	действующего лица	2	1
1679	к человеческому	1	1
1680	зрелый чехов	1	1
1681	любви в	1	1
1682	и тоже	1	1
1683	после публикации	1	1
1684	и ты	2	1
1685	в крепости	1	1
1686	о других	1	1
1687	истории русской	1	1
1688	на низменное	1	1
1689	героя притчи	2	1
1690	мировому добру	1	1
1691	это ощущение	1	1
1692	между романом	1	1
1693	и письма	1	1
1694	художественности не	1	1
1695	анекдотического слова	1	1
1696	так что	3	1
1697	и сказочность	1	1
1698	видна равнина	1	1
1699	к медитации	1	1
1700	жизни с	3	1
1701	образом в	1	1
1702	в человеческой	1	1
1703	хутора немцев	1	1
1704	днях и	1	1
1705	именно ему	1	1
1706	в общем	1	1
1707	своего героя	1	1
1708	этой фразы	1	1
1709	к самоопределению	1	1
1710	дама с	4	1
1711	сохраните черты	1	1
1712	сведения о	1	1
1713	притчевое мышление	2	1
1714	это побудило	1	1
1715	своей и	1	1
1716	[...] такой	1	1
1717	формы и	1	1
1718	своей тональности	1	1
1719	из этого	1	1
1720	к человеку	1	1
1721	автора как	1	1
1722	там где	2	1
1723	внушить ему	1	1
1724	и тайным	2	1
1725	но служит	1	1
1726	собственным смыслом	1	1
1727	полное равнодушие	1	1
1728	ту внутреннюю	1	1
1729	царя александра	1	1
1730	направление дорог	1	1
1731	этом не	1	1
1732	захочет нечистая	1	1
1733	и чем	1	1
1734	чьей неподвижности	1	1
1735	он его	1	1
1736	означает что	1	1
1737	художественного события	1	1
1738	всеобъемлющий взгляд	1	1
1739	не случайным	1	1
1740	всякое произведение	1	1
1741	к истокам	1	1
1742	интересующего нас	1	1
1743	где мы	1	1
1744	не подменяет	1	1
1745	самим собою	2	1
1746	обращается к	1	1
1747	искусства в	1	1
1748	замкнутой комбинации	1	1
1749	то самого	1	1
1750	невозможно рассказать	1	1
1751	по причине	2	1
1752	для многих	1	1
1753	анекдота так	1	1
1754	небе о	1	1
1755	для зрелого	1	1
1756	были бы	1	1
1757	москву везли	1	1
1758	субъекты этического	1	1
1759	притчевого мышления	4	1
1760	активизировать мысль	1	1
1761	от нее	2	1
1762	жизненная позиция	3	1
1763	однако он	1	1
1764	связи и	1	1
1765	человеческой личности	1	1
1766	образом и	1	1
1767	до сих	3	1
1768	существования и	1	1
1769	миропорядок в	1	1
1770	существования не	1	1
1771	явно не	2	1
1772	он уже	4	1
1773	его нет	1	1
1774	достаточно четко	1	1
1775	немцев и	1	1
1776	и здесь	1	1
1777	строй текста	1	1
1778	личной тайны	22	1
1779	достоевского в	1	1
1780	степи ни	1	1
1781	анекдота жанровая	1	1
1782	как таковой	1	1
1783	чувствовались века	1	1
1784	аккуратно каждые	1	1
1785	возникать и	1	1
1786	такова же	1	1
1787	уверенность в	1	1
1788	героини оказывается	1	1
1789	в остроту	1	1
1790	выявляется в	1	1
1791	кладоискательских анекдотов	1	1
1792	читателю не	1	1
1793	если же	1	1
1794	уж и	1	1
1795	оно было	2	1
1796	сказки в	1	1
1797	рассказа и	2	1
1798	к сфере	1	1
1799	[...] с	3	1
1800	мира полемически	1	1
1801	колдуне не	1	1
1802	организации художественного	1	1
1803	самих до	1	1
1804	вековых курганов	1	1
1805	уходит своими	1	1
1806	среди любых	1	1
1807	безграничная как	1	1
1808	обращенным к	1	1
1809	что это	2	1
1810	балочки и	1	1
1811	это уже	2	1
1812	же ровная	1	1
1813	вот как	1	1
1814	не смеет	1	1
1815	никак не	3	1
1816	человеческие судьбы	1	1
1817	предстают перед	1	1
1818	и безграничная	1	1
1819	ее объект	1	1
1820	человека [...]	1	1
1821	не исчерпывается	1	1
1822	этот не	1	1
1823	о которой	3	1
1824	мы в	1	1
1825	необходимость решения	1	1
1826	как объекты	1	1
1827	не претендуя	1	1
1828	отходу от	1	1
1829	притча же	3	1
1830	их как	2	1
1831	специальном значении	1	1
1832	строя художественности	6	1
1833	принципиальные различия	1	1
1834	смысле можно	1	1
1835	эстетически не	1	1
1836	для них	1	1
1837	связующее звено	1	1
1838	где как	2	1
1839	связывается с	1	1
1840	притчевого мировидения	1	1
1841	уже следующей	1	1
1842	и глядит	1	1
1843	внутреннюю свободу	1	1
1844	к единичному	1	1
1845	мере и	1	1
1846	можно было	6	1
1847	к постановке	1	1
1848	следующими словами	1	1
1849	размышлениями о	1	1
1850	только еще	1	1
1851	этой позиции	1	1
1852	как о	3	1
1853	один человек	2	1
1854	этих текстов	1	1
1855	разговора о	2	1
1856	собственной жизнью	1	1
1857	овец их	1	1
1858	жанровый импульс	1	1
1859	поэтому и	2	1
1860	вопросов бытия	1	1
1861	так или	3	1
1862	а фантастичность	1	1
1863	начинается с	2	1
1864	застает героев	1	1
1865	с ними	3	1
1866	центром притчевой	1	1
1867	самой земле	1	1
1868	ровная и	1	1
1869	субъекта к	1	1
1870	фантастикой и	1	1
1871	приобретает в	1	1
1872	внушить своему	1	1
1873	без заглавия	3	1
1874	что у	4	1
1875	глубоко чужда	1	1
1876	внутренняя заданность	4	1
1877	повествователем и	1	1
1878	следующей фразой	2	1
1879	в саду	2	1
1880	противоположные ориентации	1	1
1881	дальнозоркий калмык	1	1
1882	тоже не	2	1
1883	например и	1	1
1884	же о	2	1
1885	это время	2	1
1886	анекдота оно	1	1
1887	на наш	6	1
1888	и личной	2	1
1889	низменное многообразие	1	1
1890	меняется направление	1	1
1891	них складывается	1	1
1892	некий нравственный	1	1
1893	отдельного человека	2	1
1894	в в	1	1
1895	может стать	1	1
1896	солнца и	1	1
1897	сутки ни	1	1
1898	в молчание	1	1
1899	и так	3	1
1900	с будущим	1	1
1901	героя на	2	1
1902	в слове	1	1
1903	последующее развитие	1	1
1904	о двух	4	1
1905	анекдотическими ситуациями	1	1
1906	своей внешней	3	1
1907	не тип	1	1
1908	в словах	1	1
1909	в восприятии	1	1
1910	инертно закономерной	1	1
1911	он ее	2	1
1912	бы не	3	1
1913	принципиальная роль	1	1
1914	установкой на	3	1
1915	нечто большее	1	1
1916	сопричастности к	1	1
1917	собою в	1	1
1918	встречать а	1	1
1919	том как	5	1
1920	именно поэтому	1	1
1921	в родном	2	1
1922	в ленивом	1	1
1923	в известном	1	1
1924	говорить и	1	1
1925	друг от	2	1
1926	которая не	3	1
1927	описываемое как	1	1
1928	вечности на	1	1
1929	по отдельности	1	1
1930	для читателя	1	1
1931	своей жизни	6	1
1932	и читатель	2	1
1933	отношения но	1	1
1934	на другие	1	1
1935	выступает как	1	1
1936	притчи это	1	1
1937	говорится что	1	1
1938	на рассвете	3	1
1939	чехов не	1	1
1940	который и	1	1
1941	к богу	1	1
1942	является для	1	1
1943	эта особенность	1	1
1944	каждые сутки	1	1
1945	в общении	1	1
1946	смертью в	1	1
1947	нет ничего	4	1
1948	в небо	1	1
1949	в безграничной	1	1
1950	но тут	1	1
1951	его и	2	1
1952	вообще по	1	1
1953	со временем	1	1
1954	где клады	1	1
1955	[...] то	1	1
1956	бахмут шел	1	1
1957	и мне	3	1
1958	как гусиная	1	1
1959	за необходимость	1	1
1960	проблематики в	1	1
1961	бы и	2	1
1962	чеховская поэтика	1	1
1963	нужно и	1	1
1964	железных дорог	1	1
1965	литературного героя	2	1
1966	камне свистеть	1	1
1967	где по	1	1
1968	не перед	1	1
1969	превратны человеческие	1	1
1970	становится героем	1	1
1971	спине и	1	1
1972	произведение искусства	1	1
1973	чувствовал себя	1	1
1974	их самих	1	1
1975	во введении	3	1
1976	наивной фантастикой	1	1
1977	совершенно иной	2	1
1978	день могут	1	1
1979	субъектом надчеловеческих	1	1
1980	гурова в	4	1
1981	эпизода в	1	1
1982	анекдотического мировосприятия	1	1
1983	отчетливо проступает	1	1
1984	[...] к	1	1
1985	и заключается	1	1
1986	или нескольких	1	1
1987	мировидения но	1	1
1988	то и	5	1
1989	старик начинает	1	1
1990	нет у	1	1
1991	мы ничего	1	1
1992	фрагмент из	1	1
1993	связана с	1	1
1994	уже подчеркивалось	1	1
1995	наконец в	2	1
1996	того чтобы	6	1
1997	и непонятно	1	1
1998	них жил	1	1
1999	к чужой	5	1
2000	это то	1	1
2001	подорожнику к	1	1
2002	это только	1	1
2003	где балка	1	1
2004	авантюрностью кладоискательских	1	1
2005	рассказа о	4	1
2006	зле [...]	1	1
2007	фразой почти	1	1
2008	гнезда дроф	1	1
2009	этом пути	1	1
2010	себя знать	1	1
2011	и второй	1	1
2012	крепости [...]	1	1
2013	общий исток	1	1
2014	из его	1	1
2015	а через	1	1
2016	царя встречать	1	1
2017	ядра личности	1	1
2018	ковыли дудачьи	1	1
2019	как вещь	1	1
2020	общение с	1	1
2021	личности но	1	1
2022	произведениях этого	1	1
2023	обойтись без	1	1
2024	многообразие человеческой	1	1
2025	[...] это	1	1
2026	то все	1	1
2027	самоопределения этот	1	1
2028	героя а	1	1
2029	только отсюда	1	1
2030	письма и	1	1
2031	не замечали	1	1
2032	добру и	1	1
2033	этого как	1	1
2034	молокан деревни	1	1
2035	я это	2	1
2036	авторитарное назидательное	1	1
2037	общие черты	1	1
2038	слов и	1	1
2039	не наделен	2	1
2040	о своем	2	1
2041	диаметрально противоположные	1	1
2042	главным героем	1	1
2043	представляется излишне	1	1
2044	счастья именно	1	1
2045	сдалось земное	1	1
2046	в мир	1	1
2047	мысль человека	1	1
2048	только тем	2	1
2049	друга и	1	1
2050	здесь по	1	1
2051	обычно как	1	1
2052	перед глазами	1	1
2053	надчеловеческих раздумий	1	1
2054	жил своей	1	1
2055	и наоборот	1	1
2056	то гнездо	1	1
2057	везли мы	1	1
2058	под которым	1	1
2059	как например	2	1
2060	искусства слова	1	1
2061	определение жанра	1	1
2062	новое качество	1	1
2063	непонятно а	1	1
2064	текста то	1	1
2065	свое существование	1	1
2066	не сводимое	1	1
2067	человеческого поведения	1	1
2068	и рассказом	1	1
2069	мне не	1	1
2070	и быта	1	1
2071	вместе ходили	1	1
2072	от героя	2	1
2073	нет и	2	1
2074	о днях	1	1
2075	он в	2	1
2076	в споре	1	1
2077	непосредственно из	1	1
2078	имеют не	1	1
2079	на две	1	1
2080	чехова было	1	1
2081	в деревне	1	1
2082	и служит	1	1
2083	мог бы	1	1
2084	он все	2	1
2085	в самую	1	1
2086	какая была	1	1
2087	анализ художественного	1	1
2088	самого героя	1	1
2089	произведения и	2	1
2090	своего я	6	1
2091	здесь со	1	1
2092	что подобно	1	1
2093	но именно	3	1
2094	птиц ни	1	1
2095	в образе	1	1
2096	мира где	1	1
2097	корнями в	1	1
2098	в глазах	11	1
2099	в текстах	1	1
2100	точке этого	1	1
2101	характера и	2	1
2102	двух противоположных	1	1
2103	земле где	1	1
2104	в каждый	1	1
2105	внешнее по	1	1
2106	произвол захочет	1	1
2107	этом так	1	1
2108	поры как	1	1
2109	камнями или	1	1
2110	том же	1	1
2111	полемически противостоит	1	1
2112	звено между	1	1
2113	повествователем в	1	1
2114	каждый день	1	1
2115	характерное для	2	1
2116	литературы не	1	1
2117	здесь и	1	1
2118	свойств они	1	1
2119	город и	1	1
2120	отдельной личности	1	1
2121	и овечьих	1	1
2122	связано с	1	1
2123	счастья и	3	1
2124	другой личности	2	1
2125	в произведениях	2	1
2126	рассказ и	2	1
2127	узнаем из	1	1
2128	взгляде на	2	1
2129	только потому	2	1
2130	состава действующих	1	1
2131	литературе в	2	1
2132	и небе	1	1
2133	они предстают	1	1
2134	контакта с	1	1
2135	в классической	1	1
2136	не претендующим	1	1
2137	точку зрения	1	1
2138	лицо обращено	1	1
2139	нет дела	1	1
2140	в даме	4	1
2141	тот же	1	1
2142	человеческого я	7	1
2143	деревни а	2	1
2144	внешнее и	1	1
2145	этому ряду	1	1
2146	поражали и	1	1
2147	человека но	1	1
2148	он должен	1	1
2149	чему сдалось	1	1
2150	и каждый	2	1
2151	мире я	1	1
2152	в дальнейшем	2	1
2153	а притча	1	1
2154	удача либо	1	1
2155	этой вершины	1	1
2156	сильно билось	1	1
2157	им как	1	1
2158	вместе со	2	1
2159	проникает в	1	1
2160	шлях не	1	1
2161	начальных фразах	1	1
2162	вниманию читателя	1	1
2163	пастух санька	1	1
2164	по строю	1	1
2165	а.п чудакова	1	1
2166	содержания а	1	1
2167	вершины видна	1	1
2168	весьма проблематичной	1	1
2169	непосредственное ощущение	1	1
2170	ничем не	3	1
2171	так как	2	1
2172	паремию пословично-афористическую	1	1
2173	все еще	3	1
2174	было уже	1	1
2175	могильные курганы	1	1
2176	резко очерченный	1	1
2177	не во	3	1
2178	бытия она	1	1
2179	возвышенного однообразия	1	1
2180	христианскому читателю	1	1
2181	а тогда	1	1
2182	сущность и	1	1
2183	на три	1	1
2184	однако их	1	1
2185	второй половине	2	1
2186	все лица	1	1
2187	стратегии художественного	2	1
2188	гнезда были	1	1
2189	авторской позиции	2	1
2190	и за	1	1
2191	который бы	1	1
2192	вероятно поражали	1	1
2193	из ключевых	2	1
2194	же речь	1	1
2195	чеховский рассказ	3	1
2196	жизни здесь	1	1
2197	эстетическая природа	1	1
2198	покойника царя	1	1
2199	она его	1	1
2200	однако здесь	2	1
2201	же мере	2	1
2202	бы на	2	1
2203	в определенном	1	1
2204	легко заметить	2	1
2205	для всего	3	1
2206	концентрирует в	1	1
2207	хотел внушить	1	1
2208	героев не	1	1
2209	он и	2	1
2210	сознания это	1	1
2211	я теперь	2	1
2212	факторов художественного	1	1
2213	этом он	2	1
2214	динамичная чреватая	1	1
2215	для искусства	1	1
2216	видя в	1	1
2217	для нас	4	1
2218	[...] должен	1	1
2219	в русскую	1	1
2220	и всегда	1	1
2221	широкой степи	1	1
2222	душевных свойств	1	1
2223	личностью в	2	1
2224	на самом	2	1
2225	мысли длительные	1	1
2226	в новелле	1	1
2227	вопросы не	1	1
2228	из всякого	1	1
2229	это именно	1	1
2230	видны барские	1	1
2231	зрителя а	1	1
2232	о ее	1	1
2233	в заключительной	3	1
2234	таком случае	1	1
2235	выступает своего	1	1
2236	в начальных	1	1
2237	искусно сохраните	1	1
2238	диалог в	1	1
2239	благодаря жанровому	1	1
2240	в виде	2	1
2241	раз в	5	1
2242	письме однако	1	1
2243	было видно	3	1
2244	но с	3	1
2245	комбинации душевных	1	1
2246	себе но	1	1
2247	одного текста	1	1
2248	века и	1	1
2249	от друга	2	1
2250	реальной действительности	1	1
2251	художественных текстов	1	1
2252	и существенным	1	1
2253	сюжета а	1	1
2254	жизни это	1	1
2255	этого не	1	1
2256	персонажа в	2	1
2257	притчу о	3	1
2258	и поезда	1	1
2259	личности по	1	1
2260	похожая на	2	1
2261	к иллюзии	1	1
2262	не иметь	1	1
2263	же в	3	1
2264	и тому	1	1
2265	в камне	1	1
2266	жизненные позиции	2	1
2267	человека внушить	1	1
2268	не одной	1	1
2269	параллель в	1	1
2270	перед смертью	2	1
2271	сила так	1	1
2272	о жизни	1	1
2273	находит свою	1	1
2274	не со	1	1
2275	себе в	2	1
2276	интерпретации в	1	1
2277	равнина такая	1	1
2278	образе мыслящих	1	1
2279	старый пастух	1	1
2280	чреватая анекдотическими	1	1
2281	той самой	1	1
2282	в нашей	1	1
2283	что этот	1	1
2284	изображенного слова	1	1
2285	истины и	1	1
2286	или где	1	1
2287	эти две	1	1
2288	достигнутая кульминация	1	1
2289	а дальнозоркий	1	1
2290	человек с	2	1
2291	смысле замкнутой	1	1
2292	наследия чехова	1	1
2293	самоактуализации а	1	1
2294	ориентации человека	2	1
2295	равнодушие к	2	1
2296	в еще	1	1
2297	и я	1	1
2298	сколь бы	1	1
2299	остановимся на	3	1
2300	собственной жизни	1	1
2301	второго из	1	1
2302	своей всеобъемлемости	1	1
2303	к личности	2	1
2304	о колдуне	1	1
2305	героя субъекта	1	1
2306	лица не	1	1
2307	по самой	1	1
2308	в условиях	1	1
2309	от личности	2	1
2310	центральное событие	2	1
2311	человеческое я	2	1
2312	как ключевой	1	1
2313	нечистая сила	2	1
2314	его же	2	1
2315	если первая	1	1
2316	и ночах	1	1
2317	и таким	1	1
2318	упорядоченность текста	1	1
2319	где схоронены	1	1
2320	действующие лица	2	1
2321	этом контексте	1	1
2322	мысли в	2	1
2323	не все	2	1
2324	бахтин не	1	1
2325	дела до	1	1
2326	он предполагает	1	1
2327	предстает в	1	1
2328	следующей главе	3	1
2329	людей в	1	1
2330	позы в	1	1
2331	как слово	1	1
2332	человека к	1	1
2333	которая как	1	1
2334	читателя в	6	1
2335	интересовало его	1	1
2336	о месте	1	1
2337	от первого	1	1
2338	его художественности	2	1
2339	сострадания и	2	1
2340	имеет право	1	1
2341	рассказов чехова	1	1
2342	и произвол	1	1
2343	бытия как	3	1
2344	и внутреннее	1	1
2345	за то	1	1
2346	же из	2	1
2347	автора не	1	1
2348	и других	1	1
2349	антоши чехонте	3	1
2350	балка как	1	1
2351	[...] под	1	1
2352	неожиданный вопрос	1	1
2353	классического реализма	1	1
2354	субъектом самоопределения	1	1
2355	фантастичность и	1	1
2356	что свойственно	2	1
2357	облако саур-могила	1	1
2358	чистом виде	1	1
2359	то чего	2	1
2360	не могу	3	1
2361	на мысль	1	1
2362	читателя слушателя	1	1
2363	ту или	2	1
2364	были что	1	1
2365	однако если	2	1
2366	следует помнить	1	1
2367	жизни персонажа	1	1
2368	настаивал на	1	1
2369	с совершенно	1	1
2370	пыльному подорожнику	1	1
2371	где впервые	1	1
2372	в отношениях	1	1
2373	мы узнаем	5	1
2374	нельзя назвать	1	1
2375	отклонения от	1	1
2376	независимо от	1	1
2377	полете этих	1	1
2378	в искусстве	1	1
2379	казалось бы	12	1
2380	на меня	1	1
2381	например к	1	1
2382	наконец для	1	1
