N	2gram	Losev_Dial	Problemy
1326	что кроме	1	1
1327	по типу	1	1
1328	не от	2	1
1329	не больше	4	1
1330	если есть	3	1
1331	возникает вопрос	1	1
1332	вы только	1	1
1333	его становление	1	1
1334	весь мир	3	1
1335	в каждый	1	1
1336	и всякой	2	1
1337	как таковым	2	1
1338	и притом	10	1
1339	видит в	1	1
1340	есть еще	4	1
1341	мировоззрения и	1	1
1342	только к	3	1
1343	которые именно	2	1
1344	существует только	1	1
1345	в мысли	2	1
1346	бы только	3	1
1347	вне времени	1	1
1348	только она	1	1
1349	не делая	1	1
1350	такое понимание	2	1
1351	сознания на	1	1
1352	ее от	2	1
1353	не говорит	6	1
1354	отца что	1	1
1355	вносить в	1	1
1356	это мы	1	1
1357	и чисто	6	1
1358	жизни очень	1	1
1359	ряд и	1	1
1360	о внутреннем	1	1
1361	в непрерывном	1	1
1362	вещей и	6	1
1363	ничего и	2	1
1364	и сводится	3	1
1365	или иная	3	1
1366	его пусть	1	1
1367	он берет	1	1
1368	становления но	1	1
1369	первый план	4	1
1370	учение о	11	1
1371	в связи	3	1
1372	случайным и	1	1
1373	ясно что	16	1
1374	ясным и	1	1
1375	она а	1	1
1376	и дух	1	1
1377	пожалуй если	1	1
1378	с отцом	1	1
1379	по одному	3	1
1380	времени что	1	1
1381	есть та	1	1
1382	ряд примеров	1	1
1383	чем иным	1	1
1384	и вместе	1	1
1385	место и	1	1
1386	что никто	1	1
1387	своего признания	1	1
1388	иным как	1	1
1389	говорят не	1	1
1390	уже давно	1	1
1391	и жизнь	1	1
1392	вещью он	1	1
1393	больше и	1	1
1394	должно было	1	1
1395	природа и	1	1
1396	а только	2	1
1397	как ряд	2	1
1398	есть своя	1	1
1399	целое не	2	1
1400	это определение	1	1
1401	принадлежат и	1	1
1402	чтобы его	1	1
1403	явления с	1	1
1404	личности если	1	1
1405	вопроса о	1	1
1406	из другого	2	1
1407	всего этот	1	1
1408	вопрос об	3	1
1409	что время	2	1
1410	всех своих	1	1
1411	совершенно другой	1	1
1412	проявляет себя	1	1
1413	всей их	1	1
1414	я сказал	1	1
1415	смысл и	2	1
1416	от их	1	1
1417	не имея	2	1
1418	нами как	1	1
1419	момент во	1	1
1420	ибо только	1	1
1421	пошел да	1	1
1422	него есть	1	1
1423	необходимостью и	1	1
1424	какие существуют	1	1
1425	две категории	1	1
1426	и глубине	1	1
1427	в абстракции	1	1
1428	мир он	1	1
1429	как факт	1	1
1430	становится и	2	1
1431	она на	1	1
1432	сил на	1	1
1433	говорил о	2	1
1434	в философии	1	1
1435	внешний мир	4	1
1436	в обычных	1	1
1437	сюда же	2	1
1438	у них	1	1
1439	еще только	1	1
1440	достаточно глубоко	1	1
1441	исторически а	1	1
1442	и необходимость	2	1
1443	рефлексии но	1	1
1444	развернуть его	1	1
1445	личности и	15	1
1446	чтобы он	1	1
1447	котором я	1	1
1448	языком и	1	1
1449	общего не	2	1
1450	было только	1	1
1451	и тем	3	1
1452	знаете что	5	1
1453	как это	8	1
1454	не будет	5	1
1455	на нем	3	1
1456	я говорит	1	1
1457	надо чтобы	4	1
1458	не тем	1	1
1459	не приходится	2	1
1460	никто не	4	1
1461	такие факты	1	1
1462	дает в	3	1
1463	и взаимно	1	1
1464	тут мы	4	1
1465	от самого	3	1
1466	ни одна	1	1
1467	которые сами	1	1
1468	даже не	8	1
1469	словом все	1	1
1470	и знает	1	1
1471	как одно	1	1
1472	вопрос что	1	1
1473	проникнуть в	1	1
1474	это может	1	1
1475	что бы	2	1
1476	может уже	1	1
1477	европейского искусства	1	1
1478	в москве	1	1
1479	но тут	2	1
1480	на свое	1	1
1481	когда мы	3	1
1482	меняется и	1	1
1483	значит быть	1	1
1484	себе такая	1	1
1485	требует чтобы	2	1
1486	борьба в	1	1
1487	ни другого	1	1
1488	оно вообще	3	1
1489	того кто	4	1
1490	не утверждение	1	1
1491	вопрос в	2	1
1492	вся жизнь	1	1
1493	жизнь как	1	1
1494	это потому	1	1
1495	слова из	1	1
1496	и никогда	1	1
1497	или о	1	1
1498	ибо нет	1	1
1499	что есть	6	1
1500	их к	1	1
1501	и вещей	1	1
1502	когда они	1	1
1503	но прежде	1	1
1504	всех сторон	1	1
1505	что только	1	1
1506	даже если	3	1
1507	аналогию с	1	1
1508	или может	1	1
1509	уже перед	1	1
1510	об этих	1	1
1511	это третье	1	1
1512	в сердце	1	1
1513	вовсе еще	1	1
1514	сознание но	2	1
1515	одной стороны	3	1
1516	то вы	2	1
1517	он мне	1	1
1518	утверждения себя	1	1
1519	смысл т	1	1
1520	есть одна	1	1
1521	тут была	1	1
1522	следы и	1	1
1523	или иного	3	1
1524	вообще во	1	1
1525	которого мы	1	1
1526	же необходимо	1	1
1527	зрения воли	1	1
1528	и чем	1	1
1529	бы я	1	1
1530	и нельзя	1	1
1531	и вопреки	1	1
1532	пришел к	1	1
1533	не отличается	5	1
1534	бы тогда	1	1
1535	и ничего	5	1
1536	таков например	1	1
1537	от всякого	5	1
1538	ведет к	1	1
1539	хорошо и	2	1
1540	нет а	1	1
1541	трудно сказать	1	1
1542	к такому	1	1
1543	собственном смысле	1	1
1544	в частности	3	1
1545	взгляд на	1	1
1546	как одна	1	1
1547	является здесь	1	1
1548	ходит по	1	1
1549	всеми ее	1	1
1550	и должны	1	1
1551	прислушаться к	1	1
1552	д он	1	1
1553	социологическое объяснение	1	1
1554	одного или	1	1
1555	на дороге	1	1
1556	которые он	1	1
1557	образа в	1	1
1558	из таких	1	1
1559	самостоятельности и	1	1
1560	не чем	1	1
1561	явление но	2	1
1562	больше ничего	6	1
1563	до некоторой	1	1
1564	уже говорить	1	1
1565	и из	2	1
1566	глубине души	1	1
1567	они только	1	1
1568	имеет с	1	1
1569	определяется своим	2	1
1570	не знаете	3	1
1571	самой жизни	1	1
1572	первых двух	2	1
1573	из отдельных	1	1
1574	утверждает что	3	1
1575	их как	1	1
1576	пор не	1	1
1577	это есть	19	1
1578	богу как	1	1
1579	на минуту	1	1
1580	нельзя ни	3	1
1581	она становится	2	1
1582	как идея	2	1
1583	другое что	1	1
1584	менее чем	1	1
1585	функциями но	1	1
1586	за что	1	1
1587	могут стать	1	1
1588	так или	2	1
1589	не ясно	1	1
1590	где же	4	1
1591	что должно	2	1
1592	сознание не	1	1
1593	в миру	1	1
1594	именно оно	2	1
1595	однако что	2	1
1596	как личность	1	1
1597	ни о	8	1
1598	е как	2	1
1599	его собственная	1	1
1600	смысла и	3	1
1601	сказать по	1	1
1602	земля в	1	1
1603	заключается в	3	1
1604	вера и	2	1
1605	вас в	1	1
1606	оно есть	4	1
1607	с целью	1	1
1608	в нас	2	1
1609	есть или	1	1
1610	но вот	3	1
1611	ведь она	1	1
1612	нет он	1	1
1613	тела и	3	1
1614	если это	2	1
1615	итак ни	1	1
1616	еще с	1	1
1617	на месте	1	1
1618	последней основе	1	1
1619	своей последней	1	1
1620	ничего я	1	1
1621	категорию и	3	1
1622	мы как	2	1
1623	жизнь это	1	1
1624	можно назвать	3	1
1625	все на	5	1
1626	но почти	1	1
1627	если принять	1	1
1628	таких которые	1	1
1629	имеет как	1	1
1630	вот все	1	1
1631	нам хочется	1	1
1632	которые могут	1	1
1633	исключительно как	1	1
1634	мы но	1	1
1635	объективны и	1	1
1636	становится тем	1	1
1637	влияния на	1	1
1638	ли он	1	1
1639	своего предмета	1	1
1640	думают что	3	1
1641	о котором	4	1
1642	сравнению с	1	1
1643	предмету но	1	1
1644	со стороны	5	1
1645	далек от	1	1
1646	в известном	1	1
1647	эта последняя	1	1
1648	чтобы убедиться	1	1
1649	этом его	1	1
1650	все будет	1	1
1651	в воздухе	1	1
1652	в каком	9	1
1653	на своем	1	1
1654	ничего общего	2	1
1655	сейчас же	1	1
1656	степени с	1	1
1657	кого и	1	1
1658	самое это	1	1
1659	сразу и	1	1
1660	нею в	1	1
1661	того на	1	1
1662	его я	1	1
1663	только одно	4	1
1664	нет ничего	14	1
1665	наконец и	1	1
1666	вот почему	3	1
1667	но тот	1	1
1668	зрения могут	1	1
1669	очевидно и	1	1
1670	можно сводить	1	1
1671	близости к	1	1
1672	где нет	1	1
1673	и разным	1	1
1674	что мы	10	1
1675	из системы	1	1
1676	и видит	1	1
1677	для всякой	1	1
1678	иное проявление	1	1
1679	его содержания	1	1
1680	двух основных	1	1
1681	ними как	1	1
1682	таковы что	1	1
1683	не дал	1	1
1684	явление ибо	1	1
1685	и поэтому	1	1
1686	это только	1	1
1687	том как	2	1
1688	которое не	2	1
1689	бы ему	1	1
1690	не должны	1	1
1691	и независимо	1	1
1692	и тогда	6	1
1693	частичное совпадение	1	1
1694	он просто	4	1
1695	нем мы	1	1
1696	остается только	1	1
1697	раз говорил	1	1
1698	для нее	1	1
1699	для меня	2	1
1700	только один	1	1
1701	явления но	2	1
1702	но о	4	1
1703	идея не	1	1
1704	где вы	1	1
1705	духа как	1	1
1706	что дано	1	1
1707	с очень	1	1
1708	он пришел	1	1
1709	даже слово	1	1
1710	бесконечности и	1	1
1711	истории и	6	1
1712	вне своей	1	1
1713	держится не	1	1
1714	об идее	1	1
1715	знает отсюда	1	1
1716	исключить из	1	1
1717	в совершенно	1	1
1718	и церковь	1	1
1719	тогда как	1	1
1720	идея есть	4	1
1721	только это	1	1
1722	быть также	1	1
1723	связанных с	1	1
1724	потому и	1	1
1725	рассказ мы	1	1
1726	имеем в	1	1
1727	так значит	1	1
1728	его цель	1	1
1729	остается как	1	1
1730	может ли	4	1
1731	где эта	1	1
1732	характерен для	1	1
1733	сложнее и	1	1
1734	мира где	2	1
1735	корнями в	1	1
1736	только при	1	1
1737	глубже чем	1	1
1738	говорил что	2	1
1739	только здесь	1	1
1740	не знаем	1	1
1741	показал как	1	1
1742	но должна	1	1
1743	вероятно только	1	1
1744	или более	1	1
1745	просто на	1	1
1746	они еще	1	1
1747	в свой	1	1
1748	но если	11	1
1749	и цельный	1	1
1750	реальность и	2	1
1751	событий как	1	1
1752	нет то	1	1
1753	как тут	2	1
1754	кроме этого	2	1
1755	влиять на	2	1
1756	именно этот	1	1
1757	и после	1	1
1758	и углубленной	1	1
1759	вера в	1	1
1760	и диалектической	1	1
1761	мы еще	2	1
1762	часто и	1	1
1763	заставляя его	1	1
1764	д и	8	1
1765	нельзя говорить	1	1
1766	обратиться к	1	1
1767	бывает в	1	1
1768	без которого	1	1
1769	одних и	2	1
1770	или просто	1	1
1771	личности что	1	1
1772	тут есть	2	1
1773	прорыв в	1	1
1774	на других	1	1
1775	находятся в	1	1
1776	иной чем	1	1
1777	и всякий	4	1
1778	что ему	1	1
1779	мы могли	1	1
1780	диалектика и	1	1
1781	говоря нет	1	1
1782	своей любви	1	1
1783	может не	4	1
1784	ни с	4	1
1785	с своей	2	1
1786	даны не	1	1
1787	его утверждения	1	1
1788	то я	1	1
1789	нас не	1	1
1790	зависит от	4	1
1791	итак в	1	1
1792	не всякая	1	1
1793	у тебя	1	1
1794	для всякого	1	1
1795	отворачивается от	1	1
1796	мы имеем	3	1
1797	речь именно	2	1
1798	на что	2	1
1799	образ и	1	1
1800	быть отнесены	1	1
1801	процессе всего	2	1
1802	или с	1	1
1803	ничего кроме	1	1
1804	бы на	1	1
1805	время перед	1	1
1806	каких-то новых	1	1
1807	к истории	2	1
1808	явления что	1	1
1809	мне это	1	1
1810	в вечности	6	1
1811	всего нашего	1	1
1812	а предмет	1	1
1813	которых каждый	1	1
1814	и последнем	1	1
1815	кто его	1	1
1816	мы совершенно	2	1
1817	и точно	1	1
1818	в полном	1	1
1819	указание на	1	1
1820	то мы	3	1
1821	нет это	2	1
1822	и любить	2	1
1823	раз все	3	1
1824	это именно	1	1
1825	очень долго	1	1
1826	таком случае	11	1
1827	первом плане	1	1
1828	не развивается	1	1
1829	есть уже	2	1
1830	мы находим	5	1
1831	видим не	1	1
1832	в ином	1	1
1833	даже самая	1	1
1834	целиком в	1	1
1835	ни тем	1	1
1836	что ни	1	1
1837	силу и	1	1
1838	что совершенно	1	1
1839	пределах одной	1	1
1840	просто как	3	1
1841	свою философскую	1	1
1842	и более	1	1
1843	в свои	1	1
1844	как этот	1	1
1845	или иначе	2	1
1846	входить в	1	1
1847	что будет	1	1
1848	становления и	3	1
1849	и которая	1	1
1850	же такое	3	1
1851	нему можно	1	1
1852	быть настоящим	2	1
1853	о каком	1	1
1854	раз навсегда	2	1
1855	всегда лежит	1	1
1856	они могли	2	1
1857	и понятиями	1	1
1858	сказать вот	1	1
1859	и другое	2	1
1860	знающего и	1	1
1861	чтобы быть	5	1
1862	очень много	3	1
1863	бы эти	1	1
1864	мира а	1	1
1865	нас к	2	1
1866	отношении не	1	1
1867	его душевный	1	1
1868	говорить об	2	1
1869	может только	1	1
1870	эти две	5	1
1871	говорят о	2	1
1872	ли не	1	1
1873	видах и	1	1
1874	на все	1	1
1875	без этого	1	1
1876	этого вопроса	1	1
1877	со своей	1	1
1878	сразу же	2	1
1879	или что	1	1
1880	по его	2	1
1881	в новом	1	1
1882	именно эта	1	1
1883	новых точек	1	1
1884	и оно	1	1
1885	бы просто	1	1
1886	идеи и	2	1
1887	его игру	1	1
1888	чтобы эта	2	1
1889	бы действительно	1	1
1890	бы совершенно	1	1
1891	говорит об	1	1
1892	тем более	5	1
1893	разные степени	1	1
1894	стремлений и	1	1
1895	этот опыт	2	1
1896	своем существе	1	1
1897	руки и	2	1
1898	бы это	3	1
1899	эти же	1	1
1900	человека к	1	1
1901	что эти	1	1
1902	сказать и	1	1
1903	чем же	3	1
1904	в юности	1	1
1905	же деле	1	1
1906	итак мир	1	1
1907	вам и	1	1
1908	на всем	1	1
1909	равно что	1	1
1910	оценка личности	1	1
1911	это конечно	2	1
1912	за то	1	1
1913	как ни	1	1
1914	пр в	2	1
1915	а где	1	1
1916	выше и	2	1
1917	такие же	1	1
1918	в разных	2	1
1919	функции этого	1	1
1920	которая для	1	1
1921	ибо они	2	1
1922	или прямо	1	1
1923	на свои	3	1
1924	с первым	2	1
1925	вполне можно	1	1
1926	другими словами	8	1
1927	видит и	1	1
1928	и воспринимать	2	1
1929	необходимо должен	1	1
1930	его не	3	1
1931	д как	1	1
1932	начиная от	1	1
1933	этом мире	1	1
1934	не созерцает	1	1
1935	но этой	1	1
1936	ни их	2	1
1937	на другое	5	1
1938	в искусстве	1	1
1939	и может	2	1
1940	как таковые	2	1
1941	есть субъект	1	1
1942	все не	1	1
1943	есть прежде	4	1
1944	всего его	1	1
1945	тех же	2	1
1946	совершенно невозможно	1	1
1947	церковь как	1	1
1948	не видим	2	1
1949	оказывается что	5	1
1950	субъекта а	1	1
1951	другого я	1	1
1952	но дело	1	1
1953	и фактически	1	1
1954	это однако	1	1
1955	в это	4	1
1956	свобода и	1	1
1957	и знать	2	1
1958	и противопоставить	2	1
1959	личность как	5	1
1960	чего же	1	1
1961	самосознания о	1	1
1962	слова об	1	1
1963	с кем	1	1
1964	при всем	5	1
1965	и всякая	2	1
1966	и часто	3	1
1967	это его	1	1
1968	смысле т	1	1
1969	идет речь	4	1
1970	и самой	2	1
1971	чего она	1	1
1972	и утвердить	1	1
1973	те которые	1	1
1974	стороны по	1	1
1975	почему не	1	1
1976	к событию	1	1
1977	они тоже	1	1
1978	возможна и	1	1
1979	где на	1	1
1980	та или	4	1
1981	был он	1	1
1982	них нет	1	1
1983	нас самих	2	1
1984	и нами	1	1
1985	опять-таки как	1	1
1986	считает что	1	1
1987	его возможность	1	1
1988	оно живет	1	1
1989	он вообще	1	1
1990	место в	2	1
1991	их можно	1	1
1992	них как	2	1
1993	вдруг как	1	1
1994	значит есть	2	1
1995	никто и	1	1
1996	происходит в	1	1
1997	суда и	1	1
1998	лишь чисто	1	1
1999	то стало	1	1
2000	людей на	1	1
2001	об этой	1	1
2002	должны признать	1	1
2003	идея и	5	1
2004	очень трудно	1	1
2005	же может	1	1
2006	тех или	6	1
2007	быть только	2	1
2008	своим собственным	3	1
2009	в бытии	2	1
2010	явлениями и	1	1
2011	бы от	1	1
2012	в глубине	3	1
2013	таковой и	1	1
2014	как совокупность	1	1
2015	виду что	2	1
2016	именно это	2	1
2017	идею и	1	1
2018	она действительно	2	1
2019	эпохи и	1	1
2020	не надо	3	1
2021	к богу	1	1
2022	в который	3	1
2023	нему с	1	1
2024	есть не	11	1
2025	говорит не	1	1
2026	на ту	2	1
