N	2gram	Vygotskiy_	Istorich
1318	все люди	1	2
1319	сама по	1	2
1320	которые по	1	2
1321	самом же	1	2
1322	не простой	1	2
1323	от этих	1	2
1324	развития оно	1	2
1325	обращаясь к	1	2
1326	ступенях развития	2	2
1327	входящий в	2	2
1328	эту точку	2	2
1329	к более	3	2
1330	свете наших	1	2
1331	одновременно и	3	2
1332	выйти из	1	2
1333	легче всего	1	2
1334	относящихся сюда	1	2
1335	указание что	1	2
1336	них в	1	2
1337	гораздо больше	3	2
1338	мы с	1	2
1339	весь круг	1	2
1340	природа этого	1	2
1341	случае они	2	2
1342	которые мы	4	2
1343	и наиболее	2	2
1344	рассматриваться как	1	2
1345	начиная от	1	2
1346	и другой	3	2
1347	с развитием	6	2
1348	земли до	1	2
1349	поэтому мы	5	2
1350	с помощью	18	2
1351	говорить о	1	2
1352	специального исследования	2	2
1353	то чтобы	1	2
1354	уже как	1	2
1355	ребенок не	3	2
1356	в учение	1	2
1357	то к	1	2
1358	поля зрения	1	2
1359	быть в	1	2
1360	в нашем	6	2
1361	нам как	1	2
1362	нам остается	2	2
1363	напоминает о	2	2
1364	бы так	1	2
1365	и входит	1	2
1366	если верно	1	2
1367	еще резче	1	2
1368	она представляет	4	2
1369	и функции	2	2
1370	еще позже	1	2
1371	же деле	1	2
1372	эти изменения	1	2
1373	от друга	3	2
1374	в работах	2	2
1375	этот пример	1	2
1376	и современная	1	2
1377	и вопрос	1	2
1378	и можно	1	2
1379	полной ясностью	1	2
1380	изменения и	2	2
1381	между этими	3	2
1382	связаны друг	1	2
1383	себя как	1	2
1384	долго и	1	2
1385	при ближайшем	1	2
1386	которой она	3	2
1387	когда с	1	2
1388	но все-таки	1	2
1389	на себе	1	2
1390	я был	1	2
1391	остается в	2	2
1392	такого же	1	2
1393	или за	1	2
1394	для его	2	2
1395	настолько тесно	1	2
1396	бы показать	2	2
1397	как следует	1	2
1398	что исследователи	1	2
1399	именно потому	1	2
1400	в овладении	2	2
1401	за столом	1	2
1402	мысль что	2	2
1403	до лет	1	2
1404	в приведенном	1	2
1405	вопрос можно	1	2
1406	что дает	1	2
1407	не находят	1	2
1408	общего с	1	2
1409	речь может	1	2
1410	роль при	1	2
1411	по направлению	1	2
1412	основываясь на	1	2
1413	покрывают друг	1	2
1414	и ничего	2	2
1415	к целому	2	2
1416	как одна	1	2
1417	уяснить себе	3	2
1418	внести в	1	2
1419	для каждой	3	2
1420	мы назвали	1	2
1421	других и	1	2
1422	которых мы	5	2
1423	на ее	2	2
1424	впрочем в	1	2
1425	поэтому совершенно	1	2
1426	учение о	3	2
1427	же образом	1	2
1428	в сущности	16	2
1429	связывается с	1	2
1430	основной вопрос	1	2
1431	падает в	1	2
1432	верно что	2	2
1433	и приобретает	2	2
1434	в самой	3	2
1435	есть нечто	1	2
1436	дома но	1	2
1437	как при	1	2
1438	нет он	1	2
1439	в процессе	12	2
1440	его очень	1	2
1441	центре внимания	1	2
1442	никем не	2	2
1443	не знать	1	2
1444	делает он	1	2
1445	выражается в	2	2
1446	у одного	2	2
1447	друг от	3	2
1448	всей своей	1	2
1449	ничего общего	1	2
1450	в любой	2	2
1451	и установить	1	2
1452	уже к	1	2
1453	только одно	2	2
1454	ни у	1	2
1455	вне поля	1	2
1456	к отдельным	1	2
1457	совпадает с	5	2
1458	не должно	1	2
1459	на самых	3	2
1460	соответствие между	1	2
1461	находящихся в	1	2
1462	здесь очень	1	2
1463	он хочет	1	2
1464	а о	1	2
1465	мы хотим	1	2
1466	видим таким	1	2
1467	друга и	2	2
1468	и находит	1	2
1469	себя от	2	2
1470	мы узнали	1	2
1471	а во	1	2
1472	а и	2	2
1473	верят что	1	2
1474	показал как	1	2
1475	в сознании	11	2
1476	позволяют сделать	1	2
1477	силу того	6	2
1478	вопрос в	1	2
1479	в и	1	2
1480	нее и	1	2
1481	суть дела	1	2
1482	обе стороны	2	2
1483	от более	4	2
1484	живущих в	1	2
1485	когда речь	1	2
1486	положение что	1	2
1487	и иначе	2	2
1488	этот процесс	1	2
1489	о человеке	2	2
1490	таком положении	1	2
1491	не для	2	2
1492	в определенных	4	2
1493	на одно	2	2
1494	несколько человек	1	2
1495	его связь	1	2
1496	как представление	1	2
1497	привели нас	1	2
1498	возможность такого	1	2
1499	чем же	1	2
1500	же именно	1	2
1501	присущих ему	1	2
1502	ступени к	6	2
1503	оно только	1	2
1504	они будут	2	2
1505	что к	1	2
1506	до ее	1	2
1507	случае не	2	2
1508	является также	1	2
1509	но я	1	2
1510	этой системы	1	2
1511	жизнь и	1	2
1512	развития если	3	2
1513	первый план	1	2
1514	он это	1	2
1515	бы объяснить	1	2
1516	ее он	1	2
1517	нас вопрос	2	2
1518	другого и	1	2
1519	нельзя не	2	2
1520	в новый	2	2
1521	и во-вторых	4	2
1522	нужно было	4	2
1523	этих работ	1	2
1524	от земли	1	2
1525	напоминает нам	1	2
1526	если она	1	2
1527	более поздней	1	2
1528	из своей	1	2
1529	развивается в	1	2
1530	лишь в	3	2
1531	нами и	1	2
1532	и понятным	1	2
1533	этом и	2	2
1534	связаны со	1	2
1535	в понятие	1	2
1536	детей не	1	2
1537	чем к	2	2
1538	все более	2	2
1539	явление которое	1	2
1540	напомним что	1	2
1541	она могла	1	2
1542	совершается в	5	2
1543	не к	1	2
1544	все было	1	2
1545	как новый	1	2
1546	от изучения	2	1
1547	пределах одного	1	1
1548	и объяснить	2	1
1549	как самая	1	1
1550	его связей	1	1
1551	не дифференцирует	1	1
1552	еще раз	1	1
1553	от необходимости	1	1
1554	что всякая	1	1
1555	языке и	2	1
1556	предметов а	2	1
1557	знать и	1	1
1558	соображения и	1	1
1559	некоторой степени	1	1
1560	себя у	2	1
1561	и относящиеся	1	1
1562	эта новая	1	1
1563	ребенок как	1	1
1564	речи эта	1	1
1565	которой приходит	1	1
1566	какой бы	1	1
1567	она проявляется	1	1
1568	принадлежности к	1	1
1569	в общей	1	1
1570	внутри которой	1	1
1571	другое в	1	1
1572	видеть не	1	1
1573	более широкий	1	1
1574	и второй	1	1
1575	связь двух	1	1
1576	в изображении	1	1
1577	из ее	3	1
1578	предстоит еще	1	1
1579	основывается на	1	1
1580	него с	1	1
1581	и самые	2	1
1582	чтобы в	1	1
1583	нами уже	1	1
1584	предметов в	2	1
1585	на каждой	11	1
1586	сделать некоторые	1	1
1587	каким образом	3	1
1588	вывести из	1	1
1589	которые она	1	1
1590	в новую	2	1
1591	сам собой	1	1
1592	что представления	1	1
1593	которая однако	1	1
1594	иначе как	10	1
1595	развития но	1	1
1596	в порядке	3	1
1597	мысли о	1	1
1598	эти исследования	1	1
1599	мы выяснили	1	1
1600	собой между	1	1
1601	собой не	1	1
1602	других признаков	1	1
1603	этом примере	2	1
1604	ступени на	1	1
1605	начала не	1	1
1606	мы сразу	1	1
1607	не меняются	1	1
1608	до самых	1	1
1609	есть то	4	1
1610	при развитии	1	1
1611	наблюдается в	2	1
1612	никаких сомнений	2	1
1613	скрывается в	1	1
1614	объясняется то	1	1
1615	наоборот у	1	1
1616	единственная форма	1	1
1617	которая будет	1	1
1618	в морфологии	1	1
1619	данном этапе	1	1
1620	говорится о	1	1
1621	тот не	1	1
1622	нам не	1	1
1623	говорящих на	1	1
1624	общее достояние	1	1
1625	или другим	1	1
1626	да все	1	1
1627	только две	1	1
1628	от целого	1	1
1629	человека не	1	1
1630	языка в	2	1
1631	нас и	2	1
1632	два момента	1	1
1633	вообще невозможно	1	1
1634	другу и	2	1
1635	поэтому если	1	1
1636	факт а	1	1
1637	своим собственным	1	1
1638	слов но	1	1
1639	вообще как	1	1
1640	должна была	1	1
1641	путь для	3	1
1642	не исключает	2	1
1643	для данного	3	1
1644	было то	1	1
1645	для своей	1	1
1646	в отсутствие	1	1
1647	специфического в	1	1
1648	стороны как	2	1
1649	рассказывает о	1	1
1650	от своей	1	1
1651	это значило	2	1
1652	формах и	1	1
1653	процессе развития	1	1
1654	других что	1	1
1655	ситуации с	1	1
1656	одним на	1	1
1657	в значительной	3	1
1658	отдельности и	1	1
1659	ее но	1	1
1660	этих типов	1	1
1661	замечает что	1	1
1662	быть уже	1	1
1663	так все	1	1
1664	необходимо внести	1	1
1665	основой и	1	1
1666	мы взяли	1	1
1667	его потому	1	1
1668	своем развитии	1	1
1669	каком отношении	1	1
1670	иным как	2	1
1671	сказано выше	1	1
1672	с вопросом	1	1
1673	и слышать	1	1
1674	понятие о	1	1
1675	но самый	1	1
1676	ничего специфического	4	1
1677	и иной	2	1
1678	говорит как	1	1
1679	их мысли	1	1
1680	путь не	1	1
1681	иначе говоря	3	1
1682	и представляет	1	1
1683	лишь тогда	1	1
1684	и оба	1	1
1685	первый и	1	1
1686	возвращение к	1	1
1687	как такового	2	1
1688	есть главное	1	1
1689	своему содержанию	1	1
1690	нам удалось	1	1
1691	если у	1	1
1692	образом если	1	1
1693	которые господствуют	2	1
1694	в ситуации	7	1
1695	глаза на	1	1
1696	целом но	1	1
1697	развития не	2	1
1698	это слово	1	1
1699	иного рода	1	1
1700	уже один	1	1
1701	не переставал	1	1
1702	тем больше	1	1
1703	случилось с	1	1
1704	ясным если	1	1
1705	мы вправе	3	1
1706	возрасте и	1	1
1707	что высказано	1	1
1708	те стороны	1	1
1709	пути и	3	1
1710	из важнейших	4	1
1711	ее развития	2	1
1712	ко всем	6	1
1713	по аналогии	1	1
1714	была в	2	1
1715	интимным образом	1	1
1716	пример из	1	1
1717	другое не	1	1
1718	развитие в	1	1
1719	и связи	1	1
1720	оно совершается	1	1
1721	которые еще	1	1
1722	ребенка его	1	1
1723	одно только	3	1
1724	отношений в	1	1
1725	рядом с	2	1
1726	к прежнему	1	1
1727	этого вида	1	1
1728	внешним формам	1	1
1729	положения вещей	1	1
1730	предмет а	1	1
1731	именно этого	1	1
1732	перехода от	10	1
1733	и научных	5	1
1734	может привести	1	1
1735	того и	2	1
1736	то явление	1	1
1737	сравнение или	1	1
1738	из записей	1	1
1739	в двух	2	1
1740	бы поставить	1	1
1741	свою силу	4	1
1742	от предмета	2	1
1743	действительности и	1	1
1744	основные группы	1	1
1745	по внешним	1	1
1746	если далее	1	1
1747	не сумел	1	1
1748	трех слов	1	1
1749	утверждая что	1	1
1750	словом это	1	1
1751	слово есть	1	1
1752	если оно	2	1
1753	стоит как	1	1
1754	мы говорили	3	1
1755	центральный момент	1	1
1756	факт не	1	1
1757	что общность	2	1
1758	же говорят	1	1
1759	этой главы	1	1
1760	образом это	1	1
1761	нашего сознания	1	1
1762	другом и	1	1
1763	это должно	1	1
1764	только каждый	1	1
1765	и собственно	2	1
1766	возникает вместе	1	1
1767	остается на	1	1
1768	речи и	36	1
1769	а ее	1	1
1770	бы они	1	1
1771	новых и	2	1
1772	на всяком	1	1
1773	ничего нового	3	1
1774	и является	5	1
1775	огромную и	1	1
1776	время когда	1	1
1777	и узнать	1	1
1778	этим вопросом	2	1
1779	еще два	1	1
1780	верно и	1	1
1781	в мешок	1	1
1782	этот период	2	1
1783	встать на	1	1
1784	вниз в	2	1
1785	в специфических	1	1
1786	же а	1	1
1787	целом и	1	1
1788	к первому	1	1
1789	заставляет нас	1	1
1790	конца и	2	1
1791	совершенно особый	1	1
1792	в систему	1	1
1793	о каких	1	1
1794	этот путь	3	1
1795	связь по	1	1
1796	но прежде	1	1
1797	этой действительности	1	1
1798	что только	1	1
1799	не исчерпывает	2	1
1800	вывод который	1	1
1801	не вижу	1	1
1802	однако по	1	1
1803	заставить нас	1	1
1804	момент является	1	1
1805	она оказывается	1	1
1806	о предметах	1	1
1807	высшей степени	1	1
1808	он действительно	1	1
1809	и сами	1	1
1810	себя действительно	1	1
1811	не скажет	1	1
1812	от до	1	1
1813	отражения действительности	2	1
1814	мы сравним	1	1
1815	необходимо было	1	1
1816	жизни а	1	1
1817	своего собственного	1	1
1818	он только	1	1
1819	отличное от	1	1
1820	ними существует	2	1
1821	идет путем	1	1
1822	но могут	1	1
1823	как легко	1	1
1824	предметов или	1	1
1825	третий вдруг	1	1
1826	к выводу	4	1
1827	невозможно и	1	1
1828	он остался	1	1
1829	в отношении	9	1
1830	этапы в	1	1
1831	но этого	1	1
1832	же двух	1	1
1833	и создает	1	1
1834	развитие на	1	1
1835	со всеми	2	1
1836	если попытаться	3	1
1837	не случайна	1	1
1838	этого процесса	3	1
1839	с данным	1	1
1840	обеспечивает ему	1	1
1841	подробно остановимся	1	1
1842	целого но	1	1
1843	понятия но	3	1
1844	мы начинаем	1	1
1845	прямо а	1	1
1846	к исследованию	3	1
1847	еще с	1	1
1848	и будет	1	1
1849	значения и	3	1
1850	теснейшим образом	1	1
1851	смысле что	3	1
1852	относящиеся к	2	1
1853	вопроса не	1	1
1854	носят чисто	1	1
1855	и соответственно	1	1
1856	случае чисто	1	1
1857	для каждого	2	1
1858	ли не	3	1
1859	сам с	1	1
1860	очевидно это	1	1
1861	человека на	1	1
1862	ближайшем рассмотрении	1	1
1863	явлений и	1	1
1864	имеет своих	1	1
1865	до конца	8	1
1866	мышление не	1	1
1867	говорить и	1	1
1868	языка так	2	1
1869	возникает вопрос	2	1
1870	ничего нет	1	1
1871	представляется в	2	1
1872	внешним выражением	1	1
1873	огромную роль	1	1
1874	сперва на	1	1
1875	чтобы изучить	1	1
1876	остается неизменной	1	1
1877	как часть	1	1
1878	перехода из	1	1
1879	с детьми	1	1
1880	перейти в	1	1
1881	уже из	1	1
1882	и состоит	3	1
1883	из функций	1	1
1884	своей собственной	2	1
1885	слова может	3	1
1886	более сложные	1	1
1887	оба эти	10	1
1888	тотчас же	1	1
1889	ряд отдельных	1	1
1890	предмет в	1	1
1891	них самих	1	1
1892	этой работы	3	1
1893	этом пути	1	1
1894	ли у	1	1
1895	на два	1	1
1896	исследование и	1	1
1897	в образах	1	1
1898	связь но	1	1
1899	что новая	3	1
1900	каждой из	5	1
1901	ряд в	1	1
1902	может входить	1	1
1903	то все	1	1
1904	увидел что	1	1
1905	не связаны	1	1
1906	всего этого	1	1
1907	эти связи	2	1
1908	может выйти	1	1
1909	так иногда	1	1
1910	более как	1	1
1911	и освобождение	1	1
1912	который позволяет	1	1
1913	ее свойств	2	1
1914	решает задачи	1	1
1915	приблизительно в	1	1
1916	впервые в	1	1
1917	исходила из	1	1
1918	в развитом	1	1
1919	тот самый	1	1
1920	из первых	1	1
1921	того места	1	1
1922	и природу	1	1
1923	к объяснению	2	1
1924	он никак	1	1
1925	мысли не	1	1
1926	что вносит	1	1
1927	и производит	1	1
1928	до известной	2	1
1929	языка но	2	1
1930	впервые здесь	1	1
1931	появляется в	1	1
1932	для ясности	1	1
1933	скажем только	3	1
1934	как основной	1	1
1935	своей будущей	1	1
1936	стадию как	1	1
1937	об их	1	1
1938	как нельзя	1	1
1939	это видеть	1	1
1940	два разных	1	1
1941	мышления в	6	1
1942	и подчинить	1	1
1943	мы вынуждены	1	1
1944	есть такой	2	1
1945	может не	1	1
1946	в ущерб	1	1
1947	перехода к	1	1
1948	наших глазах	4	1
1949	развивались и	1	1
1950	в определенном	2	1
1951	от основного	2	1
1952	которых каждый	1	1
1953	с достаточной	1	1
1954	чтобы ее	1	1
1955	если там	1	1
1956	первом месте	1	1
1957	года до	1	1
1958	показывает исследование	5	1
1959	к ночи	1	1
1960	с процессами	1	1
1961	раз в	4	1
1962	все остальное	1	1
1963	и сумел	1	1
1964	от родного	1	1
1965	вещи все	1	1
1966	перед исследователем	1	1
1967	и положили	1	1
1968	перенося ее	1	1
1969	затем к	1	1
1970	более что	1	1
1971	гораздо ярче	1	1
1972	идет снизу	1	1
1973	в переводе	1	1
1974	знал что	1	1
1975	на фоне	3	1
1976	зрения не	1	1
1977	за другим	2	1
1978	делается в	3	1
1979	приблизительно так	1	1
1980	в условиях	1	1
1981	что раньше	1	1
1982	и без	2	1
1983	иной тип	2	1
1984	к самой	1	1
1985	другой но	2	1
1986	и другого	2	1
1987	определенном направлении	1	1
1988	мере в	2	1
1989	как формы	1	1
1990	возникают и	1	1
1991	а те	1	1
1992	от первого	1	1
1993	последнего звена	1	1
1994	понимает что	1	1
1995	бы продолжить	1	1
1996	ведь это	2	1
1997	как ни	1	1
1998	действительности но	2	1
1999	ему нужно	2	1
2000	лежит не	1	1
2001	и встал	1	1
2002	это наблюдается	1	1
2003	последствий для	1	1
2004	была сделана	1	1
2005	но всегда	2	1
2006	все развитие	1	1
2007	соответствующих ему	1	1
2008	поймет что	1	1
2009	чтобы убедить	1	1
2010	не через	1	1
2011	но такое	1	1
2012	кто не	1	1
2013	за спиной	1	1
2014	пошли дальше	1	1
2015	особый вид	1	1
2016	знаем не	1	1
2017	стоят и	1	1
2018	поставлены в	1	1
2019	всем этим	3	1
2020	случай более	2	1
2021	как совершенно	3	1
2022	идет о	3	1
2023	с возвращением	1	1
2024	в плане	3	1
2025	и способ	1	1
2026	совершенно иначе	2	1
2027	и кричит	1	1
2028	эту мысль	3	1
2029	или иной	2	1
2030	то новое	3	1
2031	откроется перед	1	1
2032	установить как	1	1
2033	как фигура	1	1
2034	каком направлении	1	1
2035	остановимся в	1	1
2036	могут не	4	1
2037	образом оказывается	2	1
2038	само собой	2	1
2039	два основных	1	1
2040	возвращением в	1	1
2041	определить эти	1	1
2042	и обратно	6	1
2043	которых одна	1	1
2044	в той	7	1
2045	ничего иного	1	1
2046	это на	1	1
2047	находим в	2	1
2048	объединения в	1	1
2049	что один	1	1
2050	если наше	1	1
2051	но вопрос	1	1
2052	в возможности	2	1
2053	что несколько	1	1
2054	ней не	1	1
2055	выводу что	3	1
2056	предыдущей главе	1	1
2057	пор в	1	1
2058	форм социальной	1	1
2059	из авторов	1	1
2060	из всей	1	1
2061	как показывает	7	1
2062	в глазах	1	1
2063	что делает	2	1
2064	основных момента	2	1
2065	для возникновения	2	1
2066	же мысль	1	1
2067	самое важное	1	1
2068	нечто такое	2	1
2069	нашли в	1	1
2070	жить и	2	1
2071	что то	4	1
2072	сторона этой	1	1
2073	с более	2	1
2074	выше с	1	1
2075	и свой	2	1
2076	случае он	1	1
2077	как таковых	1	1
2078	иначе чем	3	1
2079	будет более	1	1
2080	увидели что	1	1
2081	мы поймем	1	1
2082	в первом	6	1
2083	они относятся	1	1
2084	значения но	1	1
2085	то вместе	1	1
2086	наличие определенной	1	1
2087	напомнить о	1	1
2088	высшей ступени	2	1
2089	и полагает	1	1
2090	они по-видимому	1	1
2091	при том	1	1
2092	друг к	3	1
2093	что жена	1	1
2094	и символических	1	1
2095	все особенности	1	1
2096	гипотезы о	2	1
2097	в детских	1	1
2098	всегда в	2	1
2099	согласно которому	1	1
2100	хорошо известно	1	1
2101	мы только	1	1
2102	свою особую	2	1
2103	них мы	1	1
2104	этот закон	2	1
2105	сами собой	1	1
2106	а последний	1	1
2107	только частный	1	1
2108	же самая	2	1
2109	и свою	1	1
2110	обращение к	1	1
2111	тенденция к	6	1
2112	действительности в	3	1
2113	выше а	1	1
2114	точно как	1	1
2115	которое содержится	1	1
2116	третий в	1	1
2117	при наличии	1	1
2118	и перенося	1	1
2119	это с	2	1
2120	не прямо	2	1
2121	вытекающий из	1	1
2122	к понятию	4	1
2123	видеть и	1	1
2124	говорит по	1	1
2125	по тем	3	1
2126	к воображаемому	1	1
2127	показано в	1	1
2128	убедиться что	2	1
2129	палки и	1	1
2130	выше но	1	1
2131	являются не	1	1
2132	новую работу	1	1
2133	и включить	1	1
2134	которыми он	2	1
2135	с нашим	1	1
2136	отношений это	1	1
2137	в случае	5	1
2138	анализ этого	1	1
2139	которых является	1	1
2140	отмечает что	1	1
2141	оно так	1	1
2142	во-первых ни	1	1
2143	исследования и	6	1
2144	этими последними	1	1
2145	не чем	2	1
2146	расти но	1	1
2147	но имеют	1	1
2148	мы таким	1	1
2149	не содержат	3	1
2150	как возникает	1	1
2151	имелось в	1	1
2152	разными путями	1	1
2153	даже с	2	1
2154	так мы	1	1
2155	что те	1	1
2156	означает не	1	1
2157	любое другое	1	1
2158	ней с	1	1
2159	сказать относительно	1	1
2160	в обе	1	1
2161	уже более	1	1
2162	самом начале	5	1
2163	совершенно иным	1	1
2164	отношений и	2	1
2165	детей с	1	1
2166	себя ее	1	1
2167	подтверждают это	1	1
2168	в самое	1	1
2169	осветить и	1	1
2170	это отношение	3	1
2171	параллельно с	1	1
2172	их сознания	1	1
2173	и значении	1	1
2174	научных и	3	1
2175	отличается тем	1	1
2176	и внутренняя	1	1
2177	однажды в	1	1
2178	меня за	1	1
2179	с ребенком	1	1
2180	нас остановиться	1	1
2181	по поводу	3	1
2182	что отношение	3	1
2183	когда между	1	1
2184	разницей что	1	1
2185	образом развитие	2	1
2186	проходит через	1	1
2187	в заключение	2	1
2188	эта работа	1	1
2189	от ее	3	1
2190	гораздо более	4	1
2191	прогресса в	1	1
2192	видели не	1	1
2193	совсем один	1	1
2194	все известные	1	1
2195	надо понимать	1	1
2196	к общему	4	1
2197	рассказывается о	1	1
2198	и судьбе	2	1
2199	одну линию	2	1
2200	место на	1	1
2201	стороны к	1	1
2202	возникнуть в	1	1
2203	и столь	3	1
2204	мы как	2	1
2205	к сравнению	1	1
2206	и одну	1	1
2207	первом случае	5	1
2208	не принадлежит	1	1
2209	имеют в	1	1
2210	как идет	1	1
2211	общение с	1	1
2212	сделана попытка	1	1
2213	или трех	1	1
2214	его значения	3	1
2215	из моментов	1	1
2216	известных случаях	1	1
2217	на этих	2	1
2218	выше о	1	1
2219	резче чем	1	1
2220	значительной степени	1	1
2221	обратил внимание	1	1
2222	аналогии с	1	1
2223	делать в	1	1
2224	и сама	1	1
2225	специфичным для	1	1
2226	хотя это	2	1
2227	нашем исследовании	1	1
2228	себе труда	1	1
2229	но сами	1	1
2230	примере мы	1	1
2231	есть первый	1	1
2232	и притом	4	1
2233	для социальных	1	1
2234	но совершенно	2	1
2235	не осуществляется	1	1
2236	пришла к	1	1
2237	вещи не	1	1
2238	самое последнее	1	1
2239	частные случаи	1	1
2240	значение так	1	1
2241	он ни	1	1
2242	но ведь	1	1
2243	рода может	1	1
2244	поэтому его	1	1
2245	о которой	2	1
2246	чем иным	2	1
2247	и характер	1	1
2248	следовательно и	1	1
2249	противоположность в	1	1
2250	и жизнь	1	1
2251	говоря следовало	1	1
2252	в психологическом	1	1
2253	не мыслится	1	1
2254	к мысли	5	1
2255	его значение	2	1
2256	достигает своего	2	1
2257	например как	1	1
2258	по характеру	1	1
2259	поэтому у	1	1
2260	тезис что	1	1
2261	будто его	1	1
2262	по внутреннему	1	1
2263	она становится	1	1
2264	совершенно прав	1	1
2265	их со	1	1
2266	вопроса о	2	1
2267	не был	1	1
2268	сказал он	2	1
2269	всех видов	1	1
2270	которая является	3	1
2271	находит свое	3	1
2272	того в	1	1
2273	что отношения	2	1
2274	как происходит	1	1
2275	он приобрел	2	1
2276	действия в	1	1
2277	собой такое	1	1
2278	она маленькая	1	1
2279	эта гипотеза	1	1
2280	мысль и	3	1
2281	при превращении	1	1
2282	в уме	4	1
2283	с новыми	1	1
2284	приводит и	1	1
2285	отвечают что	1	1
2286	и функцией	1	1
2287	согласуется с	1	1
2288	другому есть	1	1
2289	другим видам	1	1
2290	отношение между	7	1
2291	представляя собой	1	1
2292	показывает с	1	1
2293	за ними	1	1
2294	другим в	1	1
2295	не приходится	1	1
2296	которое как	1	1
2297	явлений это	1	1
2298	для установления	1	1
2299	должны также	1	1
2300	но только	5	1
2301	есть две	1	1
2302	такое что	3	1
2303	этом смысле	2	1
2304	короткого замыкания	1	1
2305	позже и	1	1
2306	с визгом	1	1
2307	свой путь	1	1
2308	какой мере	2	1
2309	легко показать	1	1
2310	как известно	6	1
2311	с торжеством	1	1
2312	обычно стоит	1	1
2313	с легкостью	1	1
2314	между словом	8	1
2315	быть установлены	1	1
2316	сделать еще	1	1
2317	он вдруг	1	1
2318	нам представляются	1	1
2319	речь есть	7	1
2320	которое мы	4	1
2321	силу своей	1	1
2322	бы сейчас	1	1
2323	в первой	3	1
2324	над другим	2	1
2325	действительно в	1	1
2326	и непонятной	1	1
2327	подтверждаются слова	1	1
2328	какой и	1	1
2329	в немецком	1	1
2330	ни одно	1	1
2331	к кругу	1	1
2332	за себя	1	1
2333	речи о	4	1
2334	причем это	1	1
2335	а более	1	1
2336	свое особое	1	1
2337	и ту	1	1
2338	один шаг	1	1
2339	его образе	1	1
2340	во втором	5	1
2341	не нашел	1	1
2342	этой линии	1	1
2343	мы ожидаем	2	1
2344	по общим	1	1
2345	развития начиная	1	1
2346	мимо этого	1	1
2347	по форме	1	1
2348	он схватил	1	1
2349	друга в	1	1
2350	сравнению со	3	1
2351	она с	1	1
2352	для себя	24	1
2353	собой возникает	1	1
2354	тем они	1	1
2355	связь может	1	1
2356	и старый	1	1
2357	до некоторой	1	1
2358	природе и	2	1
2359	эти отношения	7	1
2360	от социального	1	1
2361	этой работе	1	1
2362	переходит от	2	1
2363	их себе	1	1
2364	утверждает что	1	1
2365	нам осветить	1	1
2366	всякой связи	1	1
2367	этот пробел	1	1
2368	первых же	1	1
2369	и редко	1	1
2370	же два	1	1
2371	уже это	1	1
2372	поэтому она	4	1
2373	это есть	6	1
2374	к области	1	1
2375	знания в	2	1
2376	под этими	1	1
2377	чтобы это	1	1
2378	двух сторон	2	1
2379	нами случае	1	1
2380	которые следует	1	1
2381	между которыми	2	1
2382	в моем	1	1
2383	заключается в	14	1
2384	месте и	1	1
2385	оно всегда	1	1
2386	из тех	2	1
2387	сторона должна	1	1
2388	непосредственно а	1	1
2389	вступал в	1	1
2390	из такого	1	1
2391	самая постановка	1	1
2392	может стать	2	1
2393	нам возможность	1	1
2394	различные виды	1	1
2395	которого является	1	1
2396	дело идет	1	1
2397	и функций	2	1
2398	функции в	2	1
2399	самым интимным	1	1
2400	наперед что	1	1
2401	которая не	1	1
2402	и переход	1	1
2403	из области	1	1
2404	они по	1	1
2405	развития по	1	1
2406	не пошло	1	1
2407	слова для	1	1
2408	развития этот	2	1
2409	вместе из	1	1
2410	не является	4	1
2411	того самого	1	1
2412	это понятие	1	1
2413	они ведут	1	1
2414	если таким	2	1
2415	на известном	1	1
2416	что самое	1	1
2417	неверно как	1	1
2418	стадии развития	1	1
2419	силы которые	1	1
2420	истории но	1	1
2421	того даже	1	1
2422	ее до	1	1
2423	он исходит	1	1
2424	не до	2	1
2425	с внутренней	8	1
2426	иного типа	1	1
2427	должны перейти	1	1
2428	сейчас мы	1	1
2429	словами на	1	1
2430	социальной функции	1	1
2431	свойств и	1	1
2432	не связанных	1	1
2433	которые должны	1	1
2434	этот переход	1	1
2435	в известном	2	1
2436	о своем	2	1
2437	мы постарались	1	1
2438	времени и	1	1
2439	ли вы	1	1
2440	функциональную роль	1	1
2441	же время	1	1
2442	цели и	1	1
2443	целом мы	1	1
2444	силу но	1	1
2445	это сделал	1	1
2446	образом не	1	1
2447	сохраняет свою	2	1
2448	известной степени	2	1
2449	а путем	1	1
2450	их значение	1	1
2451	но дальше	2	1
2452	чтобы сохранить	1	1
2453	стороны ее	1	1
2454	той ситуации	1	1
2455	которая называется	1	1
2456	ко всей	1	1
2457	изучение этих	1	1
2458	из подчиненных	1	1
2459	это установлено	1	1
2460	не абсолютно	1	1
2461	его отношения	2	1
2462	но именно	3	1
2463	для уяснения	2	1
2464	того с	1	1
2465	положение о	1	1
2466	которой как	1	1
2467	гипотеза о	1	1
2468	который по	2	1
2469	слово и	10	1
2470	окончательное решение	1	1
2471	этого же	1	1
2472	в понимании	2	1
2473	ситуации в	4	1
2474	когда нам	1	1
2475	будет в	2	1
2476	очень большом	1	1
2477	дает в	1	1
2478	быть поставлены	2	1
2479	есть связь	1	1
2480	в классической	1	1
2481	но которые	1	1
2482	для дальнейшего	1	1
2483	дальнейшего развития	1	1
2484	изменению и	1	1
2485	оторванное от	1	1
2486	тогда мы	2	1
