N	2gram	Losev_Prob	Literetu
1307	хаосом но	1	1
1308	оказывается на	1	1
1309	все на	1	1
1310	в союзе	1	1
1311	свой собственный	2	1
1312	вышла из	1	1
1313	есть нечто	1	1
1314	это время	3	1
1315	за свое	1	1
1316	и так	3	1
1317	же остается	1	1
1318	с собою	2	1
1319	состоит из	1	1
1320	и герой	1	1
1321	создает и	1	1
1322	никто не	1	1
1323	что иное	3	1
1324	правда не	1	1
1325	о любви	1	1
1326	основные моменты	1	1
1327	который я	1	1
1328	что несомненно	1	1
1329	ему и	1	1
1330	о котором	4	1
1331	каждого кто	1	1
1332	том как	2	1
1333	художественной рефлексии	1	1
1334	в те	2	1
1335	в известном	2	1
1336	искусства но	2	1
1337	если брать	1	1
1338	к другому	5	1
1339	это самое	1	1
1340	выступает как	1	1
1341	он мог	1	1
1342	то здесь	1	1
1343	к какой	1	1
1344	творчества она	1	1
1345	только одно	1	1
1346	тому кто	1	1
1347	одним и	1	1
1348	в диалоге	1	1
1349	и мне	1	1
1350	особенность этого	1	1
1351	с места	1	1
1352	тот кто	2	1
1353	знает как	1	1
1354	когда те	1	1
1355	что мы	4	1
1356	сознание что	1	1
1357	на какой	2	1
1358	задний план	1	1
1359	с нами	1	1
1360	путь он	1	1
1361	мы его	3	1
1362	нас будут	1	1
1363	земли и	2	1
1364	это все	2	1
1365	художественных произведений	1	1
1366	автора так	1	1
1367	в новой	3	1
1368	остается только	1	1
1369	в середине	2	1
1370	место у	1	1
1371	те или	1	1
1372	именно на	2	1
1373	к давнему	1	1
1374	и вся	1	1
1375	которого не	2	1
1376	они все	1	1
1377	в ночь	2	1
1378	и наиболее	3	1
1379	россии в	2	1
1380	пока он	1	1
1381	ее с	1	1
1382	в мир	3	1
1383	ни были	1	1
1384	борьбу и	1	1
1385	времени и	1	1
1386	только тем	1	1
1387	более и	1	1
1388	и земли	2	1
1389	и находит	1	1
1390	он есть	1	1
1391	в новых	2	1
1392	среди которых	1	1
1393	в каком	1	1
1394	было и	1	1
1395	этой страшной	1	1
1396	свободу от	1	1
1397	что здесь	8	1
1398	ее не	1	1
1399	если мы	2	1
1400	и во	2	1
1401	не слышали	1	1
1402	же мере	1	1
1403	но именно	2	1
1404	самого в	1	1
1405	в концепции	1	1
1406	человека из	5	1
1407	только при	1	1
1408	для уяснения	1	1
1409	и мире	1	1
1410	для всего	2	1
1411	котором мы	1	1
1412	в ряд	3	1
1413	весьма глубокий	1	1
1414	во-первых этот	1	1
1415	не снаружи	1	1
1416	этот последний	2	1
1417	впечатлений в	1	1
1418	же автора	2	1
1419	мать и	1	1
1420	огромного числа	1	1
1421	у которого	2	1
1422	себя с	1	1
1423	писателя и	1	1
1424	воспитания и	1	1
1425	культурной жизни	1	1
1426	над землей	1	1
1427	лишь за	1	1
1428	в произведениях	1	1
1429	только потому	1	1
1430	который и	2	1
1431	жизни вытекает	1	1
1432	толстой в	1	1
1433	с мастерством	1	1
1434	людей не	3	1
1435	поэтому он	1	1
1436	и последовательной	1	1
1437	об их	1	1
1438	уже для	1	1
1439	не знают	1	1
1440	в любви	1	1
1441	поэтому что	1	1
1442	говорил в	1	1
1443	откровения не	1	1
1444	и прямо	1	1
1445	даже когда	1	1
1446	после которого	1	1
1447	это такая	1	1
1448	ничем не	1	1
1449	о помощи	1	1
1450	рода и	2	1
1451	который уже	1	1
1452	нет ни	4	1
1453	м булгакова	2	1
1454	пришли к	1	1
1455	с начала	2	1
1456	надежду на	2	1
1457	сам собою	1	1
1458	что несмотря	1	1
1459	того как	5	1
1460	нас не	3	1
1461	который всегда	1	1
1462	в последней	1	1
1463	однако как	2	1
1464	мысль моя	1	1
1465	всякий человек	1	1
1466	только своей	1	1
1467	всего мира	2	1
1468	всякого человека	1	1
1469	в предыдущем	1	1
1470	как сама	1	1
1471	он называл	1	1
1472	от которого	1	1
1473	которых он	1	1
1474	за горами	1	1
1475	и познаваемый	1	1
1476	ни на	2	1
1477	мне это	1	1
1478	быть вместе	1	1
1479	все это	8	1
1480	то самое	1	1
1481	указание на	2	1
1482	но одна	1	1
1483	в первую	1	1
1484	силу и	1	1
1485	и страшной	2	1
1486	кто бы	1	1
1487	а все	1	1
1488	это именно	1	1
1489	этого пути	1	1
1490	с разными	1	1
1491	слова не	1	1
1492	страсть к	1	1
1493	когда же	1	1
1494	на север	1	1
1495	в виде	25	1
1496	в таких	2	1
1497	что выше	1	1
1498	данной художественной	1	1
1499	что ни	1	1
1500	себе но	2	1
1501	каковы бы	1	1
1502	или в	7	1
1503	в войне	1	1
1504	жизни это	2	1
1505	начала в	1	1
1506	своей воле	1	1
1507	который как	2	1
1508	всей вселенной	1	1
1509	но эта	2	1
1510	в силах	3	1
1511	в эпоху	5	1
1512	превращает его	1	1
1513	о нет	1	1
1514	вообще не	1	1
1515	чтобы быть	1	1
1516	сама по	2	1
1517	борьбы и	1	1
1518	в стороне	1	1
1519	случае не	2	1
1520	и единственным	1	1
1521	что перед	2	1
1522	за которым	1	1
1523	не подлежит	1	1
1524	есть способ	1	1
1525	поведения и	1	1
1526	имя в	1	1
1527	которого нет	1	1
1528	которого уже	1	1
1529	или даже	4	1
1530	говорят о	1	1
1531	в литературный	1	1
1532	апрель и	1	1
1533	иной раз	4	1
1534	основана на	1	1
1535	переходящими в	1	1
1536	других художественных	1	1
1537	есть только	4	1
1538	по нашим	1	1
1539	перейти к	3	1
1540	последнее время	1	1
1541	на одном	2	1
1542	на все	1	1
1543	говорит у	1	1
1544	не столь	3	1
1545	и со	1	1
1546	и всякой	1	1
1547	полноте и	2	1
1548	света и	1	1
1549	по его	2	1
1550	в новом	1	1
1551	мы находим	9	1
1552	только и	9	1
1553	нисколько не	7	1
1554	имя той	1	1
1555	это было	2	1
1556	не стал	1	1
1557	людям в	1	1
1558	но особенно	1	1
1559	его же	1	1
1560	сама личность	1	1
1561	говорит об	1	1
1562	или менее	1	1
1563	в одной	2	1
1564	при виде	1	1
1565	мысли в	2	1
1566	не все	3	1
1567	бы ни	1	1
1568	бы это	1	1
1569	у н	2	1
1570	свидетельствует что	1	1
1571	за этой	1	1
1572	человека к	1	1
1573	не единственное	1	1
1574	что эти	1	1
1575	за свою	1	1
1576	духом своим	1	1
1577	только лишь	1	1
1578	сказали бы	1	1
1579	изобразительного искусства	1	1
1580	что от	3	1
1581	о революции	1	1
1582	впрочем у	2	1
1583	отсюда и	1	1
1584	прибегают к	1	1
1585	на задний	1	1
1586	которая может	1	1
1587	объективного мира	2	1
1588	слово это	1	1
1589	жизни нет	1	1
1590	божество и	1	1
1591	огонь и	5	1
1592	с полным	2	1
1593	от античности	1	1
1594	требуют от	1	1
1595	у того	2	1
1596	утешение и	1	1
1597	быть и	1	1
1598	андрей болконский	1	1
1599	в эпилоге	1	1
1600	и их	7	1
1601	художественная модель	1	1
1602	о подлинном	1	1
1603	что образ	1	1
1604	существа в	2	1
1605	оказывается что	5	1
1606	бы весьма	3	1
1607	в трех	2	1
1608	само имя	1	1
1609	я иду	1	1
1610	иной мере	2	1
1611	у поэта	2	1
1612	начале стихотворения	1	1
1613	на всю	1	1
1614	как то	1	1
1615	песни о	1	1
1616	этому поводу	4	1
1617	нам о	1	1
1618	разумеется в	1	1
1619	и всех	2	1
1620	молодые люди	1	1
1621	исканий в	1	1
1622	становится его	1	1
1623	индивидуальной души	1	1
1624	где прежде	1	1
1625	к ней	2	1
1626	по всей	1	1
1627	в трудах	1	1
1628	данного произведения	1	1
1629	литература является	1	1
1630	года не	1	1
1631	стороны однако	2	1
1632	вообще является	1	1
1633	однако для	2	1
1634	трилогии в	1	1
1635	у меня	2	1
1636	делает уже	1	1
1637	он знает	1	1
1638	является той	1	1
1639	дня и	1	1
1640	в библии	1	1
1641	которой уже	1	1
1642	же можно	1	1
1643	исторического процесса	1	1
1644	отождествляется с	1	1
1645	момент в	1	1
1646	писателей и	1	1
1647	мировой революции	1	1
1648	г на	1	1
1649	о каком	1	1
1650	до ее	1	1
1651	для своих	1	1
1652	к новому	1	1
1653	но я	2	1
1654	в период	4	1
1655	людей на	1	1
1656	только после	1	1
1657	об этой	2	1
1658	даже к	1	1
1659	человеческого но	1	1
1660	жизни их	1	1
1661	в создании	1	1
1662	в теле	1	1
1663	этой силы	1	1
1664	конце концов	7	1
1665	будущей жизни	1	1
1666	как ему	1	1
1667	вы с	1	1
1668	красоты и	2	1
1669	по причине	1	1
1670	он с	2	1
1671	иное как	3	1
1672	все дары	1	1
1673	себе а	3	1
