N	2gram	Bakhtin_Fr	Problemy
1304	мысли к	1	1
1305	и объективно	1	1
1306	восприятия мира	1	1
1307	и чисто	5	1
1308	xviii века	2	1
1309	в непрерывном	1	1
1310	и непосредственное	1	1
1311	или хотя	1	1
1312	фигурирует и	1	1
1313	на тот	1	1
1314	первый план	1	1
1315	была не	1	1
1316	учение о	2	1
1317	мы дали	1	1
1318	в связи	2	1
1319	ясно что	1	1
1320	особенно резко	1	1
1321	как вечная	1	1
1322	чем иным	1	1
1323	место и	1	1
1324	своей идее	1	1
1325	они как	1	1
1326	иным как	1	1
1327	особенности в	1	1
1328	до известной	2	1
1329	он вовсе	1	1
1330	уже давно	1	1
1331	и являются	1	1
1332	должно было	2	1
1333	самая же	1	1
1334	этой концепции	1	1
1335	за маской	2	1
1336	того он	1	1
1337	разделения на	1	1
1338	в другие	1	1
1339	человеческое сознание	1	1
1340	разумеется не	1	1
1341	к некоторым	4	1
1342	пародии на	6	1
1343	это определение	2	1
1344	чтобы его	1	1
1345	характере и	1	1
1346	вдруг в	1	1
1347	от чисто	2	1
1348	правда несколько	1	1
1349	в индивидуальном	1	1
1350	и стремятся	2	1
1351	же характер	1	1
1352	всей их	4	1
1353	не знаешь	1	1
1354	покаяние и	1	1
1355	с образом	1	1
1356	смысл и	1	1
1357	момент во	1	1
1358	подобные же	1	1
1359	литературной пародии	1	1
1360	и принципиальным	1	1
1361	и привычной	1	1
1362	очень показательное	1	1
1363	к тебе	1	1
1364	таковы три	2	1
1365	этой своей	1	1
1366	бы она	1	1
1367	еще только	2	1
1368	в работе	1	1
1369	по одной	1	1
1370	осталась не	1	1
1371	но вовсе	1	1
1372	материале других	1	1
1373	прошлого и	1	1
1374	и весьма	1	1
1375	резком выражении	1	1
1376	все основные	1	1
1377	как это	1	1
1378	понимает и	1	1
1379	недаром его	1	1
1380	всех других	2	1
1381	нужно сказать	7	1
1382	не были	4	1
1383	за свои	2	1
1384	никто не	1	1
1385	дает в	3	1
1386	существенная связь	1	1
1387	и миром	1	1
1388	в тех	5	1
1389	уже указывали	1	1
1390	и оценками	1	1
1391	и создавать	1	1
1392	важно лишь	1	1
1393	проникнуть в	3	1
1394	выше в	1	1
1395	жан-поля и	1	1
1396	неотделимы друг	1	1
1397	литературы и	7	1
1398	понимает что	1	1
1399	пределы нашей	2	1
1400	и лишено	1	1
1401	он еще	3	1
1402	могла бы	2	1
1403	почти каждый	1	1
1404	очень характерное	1	1
1405	центр тяжести	1	1
1406	не сливаются	1	1
1407	так называемого	1	1
1408	выходят за	1	1
1409	вопрос в	1	1
1410	вся жизнь	1	1
1411	и далеко	1	1
1412	жизнь как	1	1
1413	являются лишь	1	1
1414	известном смысле	1	1
1415	главным образом	6	1
1416	мы дадим	2	1
1417	но несмотря	3	1
1418	и вещей	1	1
1419	когда они	1	1
1420	но прежде	3	1
1421	это ощущение	3	1
1422	что только	2	1
1423	был в	1	1
1424	и пародийных	1	1
1425	значение этих	1	1
1426	по улицам	1	1
1427	одной стороны	2	1
1428	сказать но	1	1
1429	этой правды	1	1
1430	время он	1	1
1431	которому и	1	1
1432	по первому	1	1
1433	который был	3	1
1434	это совершенно	1	1
1435	последние слова	1	1
1436	или иного	1	1
1437	отрешиться от	1	1
1438	которого мы	2	1
1439	определяется прежде	1	1
1440	и чем	1	1
1441	уходит в	1	1
1442	мы коснемся	1	1
1443	процесс постепенного	1	1
1444	отклоняется от	1	1
1445	мира его	1	1
1446	откровенностью и	1	1
1447	очень важная	1	1
1448	отлично понимает	1	1
1449	и самый	2	1
1450	и ничего	1	1
1451	эту задачу	1	1
1452	правды но	1	1
1453	от всякого	3	1
1454	тон его	1	1
1455	не делает	1	1
1456	своей отдельности	1	1
1457	в кругу	1	1
1458	часто просто	1	1
1459	собственном смысле	3	1
1460	относится ко	1	1
1461	в частности	6	1
1462	в последующих	7	1
1463	речи здесь	1	1
1464	каждому из	1	1
1465	является здесь	2	1
1466	что-то сказать	1	1
1467	аналогичные явления	1	1
1468	приближается к	1	1
1469	всеми ее	1	1
1470	и должны	1	1
1471	в план	1	1
1472	удалении от	1	1
1473	них в	1	1
1474	его из	1	1
1475	в языке	1	1
1476	на ее	1	1
1477	и стиль	1	1
1478	образа в	1	1
1479	слово для	1	1
1480	мировоззрении и	1	1
1481	и религиозных	1	1
1482	оно было	2	1
1483	вот его	1	1
1484	не чем	1	1
1485	образа и	1	1
1486	сложное и	1	1
1487	и менее	1	1
1488	очень важна	1	1
1489	на те	1	1
1490	даже частично	1	1
1491	и другим	1	1
1492	завершено не	1	1
1493	не находим	1	1
1494	становится человеком	1	1
1495	от нас	1	1
1496	до некоторой	1	1
1497	со второй	2	1
1498	и единый	1	1
1499	мысли а	1	1
1500	самой жизни	4	1
1501	первых двух	1	1
1502	этот не	1	1
1503	в тесной	1	1
1504	конкретном материале	1	1
1505	из существеннейших	1	1
1506	здесь следовательно	1	1
1507	утверждает что	1	1
1508	их как	1	1
1509	сколько-нибудь полного	1	1
1510	к читателю	1	1
1511	они на	1	1
1512	нем скрещиваются	1	1
1513	этого типа	1	1
1514	для классицизма	1	1
1515	это есть	1	1
1516	вопреки им	1	1
1517	время сохраняя	1	1
1518	же самыми	1	1
1519	в переходе	1	1
1520	к постановке	1	1
1521	власти и	2	1
1522	связанная с	3	1
1523	она становится	1	1
1524	и строго	1	1
1525	у жан-поля	1	1
1526	его образ	1	1
1527	должен был	2	1
1528	и приобретает	1	1
1529	могут стать	1	1
1530	которому принадлежит	1	1
1531	я имею	1	1
1532	этого процесса	4	1
1533	и ложь	1	1
1534	своего романа	1	1
1535	строгом смысле	1	1
1536	нашла свое	3	1
1537	смысла и	2	1
1538	это положение	1	1
1539	миром и	3	1
1540	им во	1	1
1541	сознании в	1	1
1542	развития в	2	1
1543	нет он	1	1
1544	тела и	7	1
1545	если это	1	1
1546	превращаются в	1	1
1547	истины в	1	1
1548	за свое	1	1
1549	характер этого	1	1
1550	но почти	1	1
1551	этому как	1	1
1552	его основным	1	1
1553	вот все	1	1
1554	момент и	2	1
1555	сочетается здесь	1	1
1556	она определяет	1	1
1557	ли он	1	1
1558	сравнению с	2	1
1559	важное значение	1	1
1560	именно поэтому	1	1
1561	характерна для	1	1
1562	в те	1	1
1563	эта внутренняя	1	1
1564	со стороны	1	1
1565	далек от	2	1
1566	в известном	1	1
1567	чтобы убедиться	1	1
1568	на своем	1	1
1569	важна здесь	1	1
1570	на тех	2	1
1571	степени с	1	1
1572	он мог	1	1
1573	стилем и	1	1
1574	самое это	1	1
1575	жизни является	1	1
1576	из области	1	1
1577	строится в	1	1
1578	и видеть	1	1
1579	уже вне	1	1
1580	это тело	2	1
1581	элементами ее	1	1
1582	нет ничего	3	1
1583	не учитывает	1	1
1584	хотя этот	1	1
1585	здесь тот	1	1
1586	наконец и	1	1
1587	вот почему	1	1
1588	и сочетаются	1	1
1589	где почти	1	1
1590	мыслью и	1	1
1591	перейти в	1	1
1592	близости к	1	1
1593	и будто	1	1
1594	где нет	1	1
1595	что мы	2	1
1596	в очень	2	1
1597	знали и	1	1
1598	несколько иной	1	1
1599	из потребности	1	1
1600	относится к	4	1
1601	только такие	1	1
1602	лежат в	1	1
1603	на основе	1	1
1604	он часто	1	1
1605	это только	1	1
1606	здесь особенно	1	1
1607	ценный материал	1	1
1608	наш анализ	1	1
1609	на народной	3	1
1610	сами с	1	1
1611	в менее	2	1
1612	всюду где	1	1
1613	и теперь	1	1
1614	только один	1	1
1615	в итоге	1	1
1616	явления но	1	1
1617	занимает в	1	1
1618	и нового	5	1
1619	этим явлениям	1	1
1620	часто вопреки	1	1
1621	ощущается как	1	1
1622	в письмах	1	1
1623	с первой	1	1
1624	от других	1	1
1625	организации и	2	1
1626	ближе всего	1	1
1627	у других	2	1
1628	не смеются	1	1
1629	тому или	1	1
1630	еще больше	1	1
1631	истории и	2	1
1632	более и	1	1
1633	выражения как	1	1
1634	мы упоминали	3	1
1635	в совершенно	2	1
1636	типы и	1	1
1637	в форму	1	1
1638	и церковь	1	1
1639	у данте	1	1
1640	и воспринимали	1	1
1641	время одной	1	1
1642	пародия как	2	1
1643	связанных с	4	1
1644	имеем в	2	1
1645	на что-то	1	1
1646	элемента в	1	1
1647	между людьми	5	1
1648	и превращается	1	1
1649	и роста	1	1
1650	на две	1	1
1651	в данной	1	1
1652	произведение построено	1	1
1653	функционирует в	1	1
1654	принадлежит к	1	1
1655	в самую	1	1
1656	характерен для	1	1
1657	конца и	1	1
1658	здесь остаются	1	1
1659	то она	1	1
1660	мысли не	1	1
1661	чужим и	1	1
1662	или иными	1	1
1663	выход за	2	1
1664	характерное для	1	1
1665	формы для	1	1
1666	просто на	1	1
1667	они еще	2	1
1668	в свой	2	1
1669	этот последний	2	1
1670	не имел	1	1
1671	определяет и	1	1
1672	для достижения	1	1
1673	интриги и	1	1
1674	глаза в	1	1
1675	реализма в	2	1
1676	именно этот	1	1
1677	своем стремлении	1	1
1678	это произведение	2	1
1679	и углубленной	1	1
1680	период своего	1	1
1681	своего становления	1	1
1682	вера в	1	1
1683	мы еще	1	1
1684	рассказчика в	1	1
1685	даже вопреки	1	1
1686	и глубокое	1	1
1687	подойти к	2	1
1688	они были	6	1
1689	в прокрустово	1	1
1690	их а	1	1
1691	людей не	1	1
1692	традиций в	1	1
1693	всего того	2	1
1694	своим предметом	1	1
1695	на других	2	1
1696	стоит на	1	1
1697	или другому	1	1
1698	в более	4	1
1699	идеологической жизни	1	1
1700	необходимый момент	2	1
1701	с известными	1	1
1702	степени в	1	1
1703	о его	1	1
1704	сказать в	1	1
1705	характер носит	1	1
1706	из новых	1	1
1707	над всем	1	1
1708	ведь именно	1	1
1709	улицам и	1	1
1710	ни с	3	1
1711	то я	1	1
1712	о человеке	2	1
1713	итак в	3	1
1714	объяснения из	1	1
1715	том числе	10	1
1716	для всякого	1	1
1717	он становится	1	1
1718	специфические явления	1	1
1719	мы имеем	1	1
1720	жизни здесь	3	1
1721	на что	3	1
1722	образ и	1	1
1723	они входят	1	1
1724	он начинает	1	1
1725	к истории	1	1
1726	чисто отрицательными	1	1
1727	весь образ	1	1
1728	суждение о	1	1
1729	как вечное	1	1
1730	теоретические проблемы	1	1
1731	нам еще	1	1
1732	и довольно	1	1
1733	в полном	1	1
1734	в-третьих наконец	1	1
1735	первом плане	4	1
1736	мы находим	4	1
1737	различия между	2	1
1738	с соответствующим	1	1
1739	к самой	1	1
1740	рядом друг	1	1
1741	в таких	2	1
1742	и некоторых	1	1
1743	становящегося мира	1	1
1744	ее нельзя	1	1
1745	силу и	1	1
1746	пределах одной	2	1
1747	просто как	1	1
1748	а о	2	1
1749	и более	4	1
1750	особого типа	1	1
1751	в свои	1	1
1752	три основных	2	1
1753	понимает как	1	1
1754	что будет	1	1
1755	становления и	1	1
1756	прокрустово ложе	1	1
1757	и которая	1	1
1758	было для	1	1
1759	реакция на	1	1
1760	же по	1	1
1761	тенденции здесь	1	1
1762	всегда лежит	1	1
1763	единой и	1	1
1764	в ту	2	1
1765	этих произведений	3	1
1766	этом мотиве	1	1
1767	ими как	1	1
1768	полный и	1	1
1769	здесь господствует	1	1
1770	очень много	1	1
1771	мира эти	1	1
1772	направленность на	1	1
1773	начала ее	1	1
1774	случаях когда	1	1
1775	лежит на	1	1
1776	и полный	1	1
1777	страх и	1	1
1778	этих явлений	4	1
1779	свои пределы	2	1
1780	стремление к	2	1
1781	заставить его	1	1
1782	не собираемся	1	1
1783	ли не	1	1
1784	на все	5	1
1785	без этого	1	1
1786	нет у	1	1
1787	именно благодаря	1	1
1788	со своей	1	1
1789	по его	3	1
1790	не создает	1	1
1791	именно эта	2	1
1792	условности и	1	1
1793	пор остается	1	1
1794	бы действительно	1	1
1795	человеком и	1	1
1796	пойти к	1	1
1797	говорит об	1	1
1798	целого и	1	1
1799	бы это	1	1
1800	людей в	1	1
1801	а на	1	1
1802	что эти	1	1
1803	свой мир	2	1
1804	чем же	1	1
1805	без всякой	1	1
1806	духовную установку	1	1
1807	же деле	3	1
1808	ко всему	2	1
1809	в резкий	1	1
1810	я вот	1	1
1811	становятся теперь	1	1
1812	данную эпоху	1	1
1813	всего необходимо	2	1
1814	это конечно	1	1
1815	в данную	1	1
1816	и человека	2	1
1817	как ни	1	1
1818	развиваться в	1	1
1819	образа как	1	1
1820	родились из	1	1
1821	мышления и	1	1
1822	план в	1	1
1823	пр в	1	1
1824	возвращается к	1	1
1825	не ограничен	1	1
1826	выше и	1	1
1827	правда о	3	1
1828	в разных	2	1
1829	является и	1	1
1830	которую мы	1	1
1831	границами между	1	1
1832	власти он	1	1
1833	правильного понимания	1	1
1834	получили в	1	1
1835	не своею	1	1
1836	другими словами	2	1
1837	так называемой	1	1
1838	не остаются	1	1
1839	и воспринимать	1	1
1840	не простое	1	1
1841	как уже	1	1
1842	здесь только	2	1
1843	так резко	1	1
1844	почти полностью	4	1
1845	на всех	5	1
1846	остановимся прежде	1	1
1847	определение его	1	1
1848	выходить за	2	1
1849	части и	1	1
1850	важна не	1	1
1851	своего творчества	1	1
1852	в искусстве	3	1
1853	своей книге	3	1
1854	в несколько	1	1
1855	смехе и	2	1
1856	и может	1	1
1857	на стиль	1	1
1858	не находит	1	1
1859	не существовало	1	1
1860	и улавливает	1	1
1861	разработан в	1	1
1862	тех же	3	1
1863	от земли	1	1
1864	не видим	1	1
1865	прибегать к	1	1
1866	смотрит на	1	1
1867	и переживается	1	1
1868	но дело	1	1
1869	дать ему	1	1
1870	чисто художественной	1	1
1871	в это	2	1
1872	и глубину	1	1
1873	свобода и	1	1
1874	пародийные и	1	1
1875	из своей	2	1
1876	свое значение	1	1
1877	он фигурирует	1	1
1878	с кем	1	1
1879	но напротив	1	1
1880	при всем	1	1
1881	и всякая	2	1
1882	утрачивают свою	1	1
1883	и часто	3	1
1884	это его	2	1
1885	и всех	1	1
1886	уже очень	2	1
1887	и самой	1	1
1888	начала в	5	1
1889	еще на	2	1
1890	которых они	2	1
1891	на это	2	1
1892	и удалось	1	1
1893	и грубо	1	1
1894	числе и	7	1
1895	но эту	1	1
1896	показывает как	1	1
1897	за этим	1	1
1898	эта как	1	1
1899	человеческих отношений	2	1
1900	явление в	2	1
1901	не эта	1	1
1902	стиле и	1	1
1903	самом его	2	1
1904	что за	1	1
1905	возможна и	1	1
1906	к произведениям	1	1
1907	наконец третий	1	1
1908	даже как	1	1
1909	считает что	1	1
1910	по плечу	1	1
1911	углубленной форме	1	1
1912	есть его	2	1
1913	пор еще	4	1
1914	место в	4	1
1915	далека от	1	1
1916	их можно	1	1
1917	них как	2	1
1918	конечно совершенно	1	1
1919	исканий и	1	1
1920	и художественной	1	1
1921	этих форм	6	1
1922	и дальше	2	1
1923	и теоретические	1	1
1924	заявляет что	1	1
1925	в создании	1	1
1926	о своих	1	1
1927	в области	10	1
1928	тех или	1	1
1929	быть только	3	1
1930	своему материалу	1	1
1931	темы по	1	1
1932	явлениями и	1	1
1933	и новые	1	1
1934	эти новые	1	1
1935	из библии	1	1
1936	эпохи и	1	1
1937	художественное творчество	2	1
1938	особенно у	2	1
1939	в известной	7	1
1940	есть не	1	1
1941	образов и	5	1
1942	совершается в	1	1
1943	элементов как	1	1
1944	мира с	1	1
1945	здесь этот	1	1
