N	2gram	Propp_Isto	VeschiIm
1312	магическую силу	2	1
1313	и часто	4	1
1314	входить в	1	1
1315	уже у	2	1
1316	факты не	1	1
1317	вопрос можно	1	1
1318	идет речь	2	1
1319	таит в	1	1
1320	еще на	1	1
1321	из своей	1	1
1322	или наконец	1	1
1323	жизнь в	1	1
1324	природы эта	1	1
1325	меня то	1	1
1326	это знание	1	1
1327	нам теперь	1	1
1328	вдаваясь в	2	1
1329	как из	1	1
1330	нечто вроде	1	1
1331	могло быть	1	1
1332	что дает	1	1
1333	почему же	1	1
1334	вот когда	1	1
1335	должен знать	2	1
1336	же самое	3	1
1337	скажем что	1	1
1338	религия есть	1	1
1339	вопрос в	2	1
1340	в книге	4	1
1341	явление в	1	1
1342	него и	1	1
1343	с большой	1	1
1344	со своими	1	1
1345	один в	1	1
1346	тех пор	1	1
1347	это потому	1	1
1348	оно должно	1	1
1349	природы и	1	1
1350	и глубокое	1	1
1351	но есть	3	1
1352	этот путь	1	1
1353	эту схему	1	1
1354	это приводит	2	1
1355	и строит	1	1
1356	их к	1	1
1357	могут быть	5	1
1358	в зависимости	3	1
1359	бы он	1	1
1360	этом они	1	1
1361	одним из	2	1
1362	можно ограничиться	1	1
1363	сам в	1	1
1364	вопроса в	1	1
1365	д а	1	1
1366	источник силы	1	1
1367	von der	1	1
1368	подойти к	2	1
1369	это отнюдь	1	1
1370	стоит только	1	1
1371	еще одно	1	1
1372	значение этих	1	1
1373	мы отличаем	1	1
1374	руки палку	1	1
1375	никого и	1	1
1376	особым образом	1	1
1377	из анализа	1	1
1378	к исследованию	1	1
1379	но сейчас	1	1
1380	д если	2	1
1381	в эти	1	1
1382	их здесь	1	1
1383	а как	2	1
1384	они так	1	1
1385	надо было	1	1
1386	еще менее	1	1
1387	в него	2	1
1388	только одну	1	1
1389	всех этих	4	1
1390	доказывает что	2	1
1391	таким же	1	1
1392	именно это	2	1
1393	которой мы	1	1
1394	имеет свою	2	1
1395	о различии	1	1
1396	в один	1	1
1397	он с	1	1
1398	было что	1	1
1399	должен заставить	1	1
1400	и наконец	5	1
1401	целей это	1	1
1402	сейчас мы	1	1
1403	кажется что	1	1
1404	себе а	2	1
