N	2gram	Tiupa_Narr	Narrotol
1195	герое которого	1	1
1196	риторическими модальностями	1	1
1197	архиерей впервые	1	1
1198	весьма различно	1	1
1199	находился при	2	1
1200	нарратора в	4	1
1201	же принципу	1	1
1202	мать в	1	1
1203	явственно редуцирована	1	1
1204	как именует	1	1
1205	не падает	1	1
1206	двадцать четыре	1	1
1207	белая зубчатая	1	1
1208	с ним	6	1
1209	боль в	1	1
1210	эпизодов что	1	1
1211	сопровождается хотя	1	1
1212	ни единого	1	1
1213	состояние не	1	1
1214	он и	2	1
1215	возможна не	1	1
1216	воскрес знаменательно	1	1
1217	вспоминает как	1	1
1218	повествующего голоса	1	1
1219	самом верю	1	1
1220	является в	1	1
1221	экзистенциально павел	1	1
1222	именно восемь	1	1
1223	строго говоря	2	1
1224	причиной болезни	1	1
1225	поднимались из-за	1	1
1226	вечерне надо	1	1
1227	актуализирует в	1	1
1228	боли в	1	1
1229	олицетворением интенциональности	1	1
1230	вас чаю	1	1
1231	локализованного пространственно-временного	1	1
1232	двойной структуре	2	1
1233	единственно допустимым	1	1
1234	голосом иначе	1	1
1235	назначен последний	1	1
1236	лейтмотив каменных	1	1
1237	на статус	1	1
1238	понятие точки	1	1
1239	мысли и	1	1
1240	сам по	1	1
1241	обремененного должностными	1	1
1242	усиливает зеркальный	1	1
1243	его собственным	1	1
1244	рассказа оказывается	1	1
1245	рассказчик цитирует	1	1
1246	героя чего	1	1
1247	лиминальной фазой	1	1
1248	персонажа продолжает	1	1
1249	волею жизни	1	1
1250	явную антитезу	1	1
1251	какой бы	1	1
1252	ведь чехов	1	1
1253	сисоя к	1	1
1254	следующий характерный	1	1
1255	фрагмента характерные	1	1
1256	кэте фридеманн	2	1
1257	данный аспект	2	1
1258	которыми к	1	1
1259	шумно если	1	1
1260	матери материнского	1	1
1261	уподобления чуду	1	1
1262	в комнату	1	1
1263	параллелизма если	1	1
1264	всенощной в	1	1
1265	девятого эпизода	1	1
1266	камень совершенно	1	1
1267	времени когда	1	1
1268	матери а	1	1
1269	окружающие называют	1	1
1270	с умиранием	1	1
1271	семантическая опустошенность	1	1
1272	соотносимы с	1	1
1273	многообразно переклички	1	1
1274	введение новой	1	1
1275	по обыкновению	2	1
1276	мальчика ветхого	1	1
1277	жизни архиерей	1	1
1278	рассказа вторая	1	1
1279	достаточно одного	1	1
1280	прозу чехова	1	1
1281	подтверждается что	1	1
1282	детали как	2	1
1283	эпизод вечером	1	1
1284	может иметь	1	1
1285	а ван	2	1
1286	истории как	2	1
1287	имплицитного адресата	1	1
1288	как нулевая	1	1
1289	понимает смысла	1	1
1290	и то	3	1
1291	двух предыдущих	1	1
1292	и сама	2	1
1293	предпасхальных днях	1	1
1294	из сумерек	1	1
1295	принадлежности к	1	1
1296	где он	1	1
1297	в герое	4	1
1298	это пока	1	1
1299	и через	2	1
1300	смерть архиерея	1	1
1301	тимофеевне говорится	1	1
1302	фаза существенно	1	1
1303	читателя оказывается	1	1
1304	в году	2	1
1305	с собачкой	17	1
1306	состоящий в	1	1
1307	восьми часов	1	1
1308	будет сказано	1	1
1309	за всех	1	1
1310	всю церковь	1	1
1311	посланник иного	1	1
1312	неразрывность прошлого	1	1
1313	нас в	2	1
1314	оказывается центральный	1	1
1315	оказывается противопоставленной	1	1
1316	этот итеративный	1	1
1317	что произошло	1	1
1318	бодрого здорового	1	1
1319	эпизодов и	1	1
1320	и моментами	1	1
1321	строй нарративного	1	1
1322	или социальной	1	1
1323	одному из	1	1
1324	то ударили	1	1
1325	естественного процесса	1	1
1326	просто несобственно-прямая	1	1
1327	только шире	1	1
1328	двадцать первого	1	1
1329	настроений в	1	1
1330	времени существенную	1	1
1331	когда-то отграниченность	1	1
1332	двух наиболее	1	1
1333	помнила что	1	1
1334	при такой	3	1
1335	с детской	2	1
1336	персонажной фигуре	1	1
1337	и кажется	1	1
1338	как единого	1	1
1339	стороны свою	1	1
1340	оно дважды	1	1
1341	единого художественного	2	1
1342	скажем с	1	1
1343	ход естественного	1	1
1344	обретает сын	1	1
1345	душ то	1	1
1346	тоже так	1	1
1347	об усопших	1	1
1348	из природной	1	1
1349	цикла когда	1	1
1350	противоположно ему	1	1
1351	братьев и	1	1
1352	с кристаллизацией	1	1
1353	пространстве преосвященный	1	1
1354	фактов жизни	1	1
1355	умирающий герой	1	1
1356	жизни литературного	1	1
1357	вторая на	1	1
1358	без вас	1	1
1359	и незначительности	1	1
1360	существование какое	1	1
1361	у нас	4	1
1362	нарративике хх	1	1
1363	существует сам	1	1
1364	предыдущих при	1	1
1365	своего дядю	2	1
1366	уже была	1	1
1367	существует просто	1	1
1368	несет в	1	1
1369	вынуждает задуматься	1	1
1370	что каждый	1	1
1371	между голосами	1	1
1372	роли преосвященного	1	1
1373	больших глаз	1	1
1374	присутствии родительницы	1	1
1375	этом свидетельствует	1	1
1376	границу а	1	1
1377	творческой интуиции	1	1
1378	сисоя натирающего	1	1
1379	не воскрес	1	1
1380	рассказано в	1	1
1381	полном его	1	1
1382	что и	3	1
1383	бы между	1	1
1384	ненавязчивый эффект	1	1
1385	эпилоговой нулевой	1	1
1386	с другими	1	1
1387	задумавшись то	1	1
1388	максимуме его	1	1
1389	риторические модальности	1	1
1390	картине мира	1	1
1391	отграниченная система	1	1
1392	увиденный матерью	1	1
1393	назад она	1	1
1394	его от	1	1
1395	наличие хотя	1	1
1396	чехова как	1	1
1397	забвение постигает	1	1
1398	роли предсмертного	1	1
1399	кумулятивность рассматриваемой	1	1
1400	этого момента	1	1
1401	давящих героя	1	1
1402	портретной зарисовки	1	1
1403	первая дюжина	1	1
1404	и придает	1	1
1405	участвуем как	2	1
1406	пробегает один	1	1
1407	образован присоединением	1	1
1408	нового эпизода	1	1
1409	чувствовал не	1	1
1410	коммуникативного поведения	3	1
1411	и от	3	1
1412	с появлением	2	1
1413	чем он	3	1
1414	схематизму повествования	1	1
1415	некоторой конфигурации	1	1
1416	в виду	2	1
1417	знания убеждения	1	1
1418	умирающего героя	1	1
1419	должен не	1	1
1420	утром пришла	1	1
1421	он жизнь	1	1
1422	смеховая реакция	1	1
1423	вторник после	1	1
1424	не спал	1	1
1425	эпизода уединение	1	1
1426	героя о	1	1
1427	окружающих его	1	1
1428	не ограничивается	1	1
1429	мотивами покоя	1	1
1430	здесь также	1	1
1431	героя тогда	1	1
1432	событийный статус	6	1
1433	жизни? к	1	1
1434	референтную компетенцию	1	1
1435	устранения из	1	1
1436	значении придаваемом	1	1
1437	посидел немного	1	1
1438	рисунка очерчивания	1	1
1439	пасхального празднества	1	1
1440	монастыря давящих	1	1
1441	словами он	1	1
1442	слова а	1	1
1443	о ее	1	1
1444	начинает означать	1	1
1445	духовное хотение	1	1
1446	знает преосвященный	1	1
1447	трагической иронии	1	1
1448	в грехах	1	1
1449	игнорирующую смерть	1	1
1450	к жизни	3	1
1451	бы событийного	1	1
1452	своей последовательности	1	1
1453	события однако	2	1
1454	собственным голосом	1	1
1455	три доктора	1	1
1456	круг начальные	1	1
1457	весело интеллигибельная	1	1
1458	присущи не	1	1
1459	ночь а	1	1
1460	уже говорилось	2	1
1461	карету незначительный	1	1
1462	юродивый странник	1	1
1463	полное забвение	1	1
1464	ярко светило	1	1
1465	тематическим нарастанием	2	1
1466	настоящим временем	1	1
1467	духовное воскрешение	1	1
1468	любопытно что	1	1
1469	самое происходит	1	1
1470	соответствует предпасхальной	1	1
1471	в следующем	2	1
1472	сверхсобытия и	1	1
1473	это воскресение	1	1
1474	волосы как	1	1
1475	детство это	1	1
1476	абзац несомненно	1	1
1477	не могут	1	1
1478	и братьев	1	1
1479	в их	1	1
1480	легли преосвященнейший?	1	1
1481	фитили нагорели	1	1
1482	он почувствовал	1	1
1483	же рубежом	1	1
1484	актуализируя момент	1	1
1485	эпилоговым заключительную	1	1
1486	проведенных за	1	1
1487	предлога чтобы	1	1
1488	стать таковым	1	1
1489	момент преображения	1	1
1490	от окружающего	1	1
1491	дополнительного персонажа	1	1
1492	это вынуждает	1	1
1493	не страны	1	1
1494	а таким	1	1
1495	дней своей	1	1
1496	например обед	1	1
1497	от других	1	1
1498	эпизода суть	1	1
1499	вечно живого	1	1
1500	миру детства	1	1
1501	причиной тихого	1	1
1502	его мысленного	1	1
1503	событие рассказывания	2	1
1504	церковь и	1	1
1505	событие о	1	1
1506	граница повествовательного	1	1
1507	в церковь	1	1
1508	видит в	3	1
1509	как недавним	1	1
1510	собой интрига	1	1
1511	и строго	1	1
1512	весеннее солнышко	2	1
1513	членения несколько	1	1
1514	героя низких	1	1
1515	тексте отсутствует	1	1
1516	новейшее время	1	1
1517	сияние тихо	1	1
1518	со всеми	3	1
1519	полунощи и	1	1
1520	устремленного к	1	1
1521	отмеченных перекличек	1	1
1522	преображения служит	1	1
1523	повествовательного переноса	1	1
1524	вы уже	1	1
1525	чехова усмотреть	1	1
1526	отношения между	1	1
1527	выглядит еще	1	1
1528	фазу сюжетного	1	1
1529	эпизодов занимает	1	1
1530	самого архиерея	1	1
1531	как слушатели-читатели	2	1
1532	обретает символическую	1	1
1533	а на	2	1
1534	основывается на	1	1
1535	всех прочих	1	1
1536	его собственными	1	1
1537	его жизненной	1	1
1538	мнимо интермедийном	1	1
1539	должен был	1	1
1540	как часовая	1	1
1541	ряда соответствует	1	1
1542	писателя ведь	1	1
1543	связь с	1	1
1544	будто и	1	1
1545	никаких формальных	1	1
1546	литературного героя	1	1
1547	докторов но	1	1
1548	микрособытия например	1	1
1549	что отчасти	1	1
1550	третий оценивающий	1	1
1551	в ногах	1	1
1552	тихо робко	2	1
1553	юродивый но	1	1
1554	в этнографии	1	1
1555	славы забвение	1	1
1556	купец еракин	1	1
1557	что возраст	1	1
1558	под вербное	1	1
1559	неприятно волновало	1	1
1560	из переломного	1	1
1561	преосвященство ваша	1	1
1562	этих сегментов	1	1
1563	обнаруживаемые между	1	1
1564	прошел через	1	1
1565	было причинно-следственной	1	1
1566	он прошел	1	1
1567	семантической параллели	1	1
1568	пополам переломами	1	1
1569	выгоне не	1	1
1570	сего времени	1	1
1571	границы между	2	1
1572	пара начальных	1	1
1573	как же	1	1
1574	закрепленным в	1	1
1575	думает и	1	1
1576	убеждения мнения	1	1
1577	чьи волосы	1	1
1578	птица это	1	1
1579	его своею	1	1
1580	единого слова	1	1
1581	предстает очевидной	1	1
1582	матери сообщают	1	1
1583	он стоит	1	1
1584	нулевой фазой	1	1
1585	тексте эпизода	1	1
1586	в повествовательном	1	1
1587	однако он	1	1
1588	суть возвращения	1	1
1589	рифмы обнаруживаемые	1	1
1590	и предполагающем	1	1
1591	уже легли	1	1
1592	лишена неожиданности	1	1
1593	сразу а	1	1
1594	переносом во	1	1
1595	старческого сморщенного	1	1
1596	с характеристикой	1	1
1597	павел есть	2	1
1598	неочевидный но	1	1
1599	забыт и	1	1
1600	углубляется как	1	1
1601	самого персонажа	1	1
1602	что ни	1	1
1603	эпизода мы	1	1
1604	менее фраза	1	1
1605	характерные образцы	1	1
1606	две другие	1	1
1607	ветхости петра	1	1
1608	павла преосвященного	1	1
1609	от друга	1	1
1610	охватившего всю	1	1
1611	второй практически	1	1
1612	но он	2	1
1613	архиерея ни	1	1
1614	в разные	1	1
1615	появление дополнительного	1	1
1616	здесь мы	1	1
1617	матери то	1	1
1618	страдает от	1	1
1619	если бы	9	1
1620	катастрофой в	2	1
1621	нами одно	1	1
1622	начальной фразе	1	1
1623	деталь как	1	1
1624	на разных	1	1
1625	вместо славы	1	1
1626	свидетеля и	4	1
1627	эпизод был	1	1
1628	нежна и	1	1
1629	эпизод беседы	1	1
1630	не знает	2	1
1631	в конфигурации	1	1
1632	эпизода только	1	1
1633	он приходится	1	1
1634	волхвов после	1	1
1635	эпизод обособления	1	1
1636	последней главы	1	1
1637	сисоя преосвященный	1	1
1638	нормы а	1	1
1639	событий представляется	1	1
1640	момент единения	1	1
1641	а за	2	1
1642	кладет начало	1	1
1643	идти в	1	1
1644	зеркало как	1	1
1645	живет в	1	1
1646	звучать и	1	1
1647	только прямыми	1	1
1648	скоро и	1	1
1649	господнем парадоксальное	1	1
1650	временем и	1	1
1651	а о	2	1
1652	времен старуха	1	1
1653	сюжетную схему	1	1
1654	стен вдруг	1	1
1655	приобретает в	2	1
1656	натирающего тело	1	1
1657	фигуры и	1	1
1658	отграниченность этого	1	1
1659	утрачивает свою	2	1
1660	в русской	3	1
1661	когда архиерей	1	1
1662	ведома не	1	1
1663	что актуализирует	1	1
1664	смыслосообразную событийность	1	1
1665	дальнего монастыря	1	1
1666	художественно концептуален	1	1
1667	нам впервые	1	1
1668	ни одна	1	1
1669	огни потускнели	1	1
1670	отсутствуют однако	1	1
1671	от церкви	1	1
1672	существо наррации	1	1
1673	только когда	1	1
1674	кати именно	1	1
1675	как ребенка	1	1
1676	и сам	4	1
1677	его настроений	1	1
1678	остальные двадцать	1	1
1679	с сисоем	1	1
1680	закономерный ход	1	1
1681	гостиной голоса	1	1
1682	персонажа нестерпимо	1	1
1683	матери архиерей	1	1
1684	появление персонажа	1	1
1685	внимание такая	1	1
1686	речи хотя	1	1
1687	между настоящим	1	1
1688	временная локализация	1	1
1689	две богатые	1	1
1690	когда рассказчик	1	1
1691	артикулирующую историю	1	1
1692	предсмертным видением	1	1
1693	герой окончательно	1	1
1694	мог выговорить	1	1
1695	себя больше	2	1
1696	на мир	1	1
1697	пасхе игнорирующую	1	1
1698	природной неизбежности	1	1
1699	эпизоды представляют	1	1
1700	пуанту и	1	1
1701	парадоксальное сочетание	1	1
1702	в начале	4	1
1703	начальным словам	1	1
1704	неоднократно и	1	1
1705	два фрагмента	1	1
1706	с доброй	1	1
1707	но мотивировка	1	1
1708	вообще чувствовала	1	1
1709	он оделся	1	1
1710	главное действующее	2	1
1711	хотела искала	1	1
1712	по двенадцать	1	1
1713	три слова	1	1
1714	подлежит сомнению	1	1
1715	следующую весьма	1	1
1716	лично в	1	1
1717	принадлежащей детству	1	1
1718	в предпоследнем	1	1
1719	окружающими ничего	1	1
1720	дискурсии в	1	1
1721	занимает точку	1	1
1722	в изложении	1	1
1723	восьмое евангелие	1	1
1724	связаны фигурой	1	1
1725	солнцем неба	1	1
1726	и где	1	1
1727	благости весеннего	1	1
1728	она уехала	1	1
1729	личная память	1	1
1730	впечатление чуда	1	1
1731	теперь? но	1	1
1732	усиливается явлением	1	1
1733	абзаца что	1	1
1734	внешней а	1	1
1735	разумеется усиливает	1	1
1736	способности прослеживать	1	1
1737	этот участок	1	1
1738	окончательно ослабевает	1	1
1739	и персонажа	2	1
1740	хх столетия	1	1
1741	который свободен	2	1
1742	вытекает из	1	1
1743	ни коим	1	1
1744	встречи двух	1	1
1745	наррация и	1	1
1746	и каменных	1	1
1747	старухи специально	1	1
1748	прозрачно связывающая	1	1
1749	эпизод создается	2	1
1750	стрелка дважды	1	1
1751	начальный фрагмент	1	1
1752	его противостояние	1	1
1753	молчание бахтин	1	1
1754	знакомимся с	1	1
1755	мы постигаем	1	1
1756	их одиннадцать	2	1
1757	дело в	2	1
1758	полный старик	1	1
1759	даме с	7	1
1760	служба в	1	1
1761	принцип системы	1	1
1762	было для	1	1
1763	мысль о	1	1
1764	собой лишь	1	1
1765	своему коммуникативному	1	1
1766	по аналогии	2	1
1767	бы двумя	1	1
1768	сделать не	1	1
1769	повествования образует	1	1
1770	это еще	1	1
1771	восьмых эпизода	1	1
1772	составляет явную	1	1
1773	ослабевает утрачивает	1	1
1774	обесцениваются единством	1	1
1775	в некотором	2	1
1776	в старо-петровском	1	1
1777	последний из	1	1
1778	и общечеловеческой	1	1
1779	была в	1	1
1780	героя она	1	1
1781	коммуникативную ситуацию	2	1
1782	зато в	1	1
1783	из выделяемых	1	1
1784	бытия и	1	1
1785	и затрагивает	1	1
1786	за человек	3	1
1787	пор ракурсы	1	1
1788	себя с	1	1
1789	в архиерей	1	1
1790	глаза то	1	1
1791	как славу	1	1
1792	материнского рода	1	1
1793	эта девочка	1	1
1794	не поддается	1	1
1795	побуждают в	1	1
1796	архиерей уносился	1	1
1797	чехова от	1	1
1798	быть только	1	1
1799	героя продолжает	1	1
1800	претендует на	1	1
1801	так появление	1	1
1802	речи повествователя	2	1
1803	впервые будто	1	1
1804	себе вы	1	1
1805	парадигмой такого	1	1
1806	тексте а	1	1
1807	неощутим он	1	1
1808	настроения героя	1	1
1809	эпизода отрезку	1	1
1810	следующее место	1	1
1811	сознания однако	1	1
1812	указания времени	1	1
1813	безотносительными рядоположными	1	1
1814	он вот-вот	1	1
1815	такое слово	1	1
1816	очевидной лиминальной	1	1
1817	от всего	1	1
1818	архиереях и	2	1
1819	отцом сисоем	1	1
1820	этом что	1	1
1821	которых весело	1	1
1822	и оцененном	1	1
1823	моментами обратной	1	1
1824	текста если	2	1
1825	открывающего событийную	1	1
1826	кумулятивной катастрофе	1	1
1827	за стеной	1	1
1828	перекликающихся эпизодов	1	1
1829	приобщения к	1	1
1830	а страны	1	1
1831	неким побочным	1	1
1832	умирающий развернута	1	1
1833	апостольское число	1	1
1834	обращается к	3	1
1835	писал ю.м	1	1
1836	и многообразно	1	1
1837	концом в	1	1
1838	докторов перед	1	1
1839	продуктом жестом	1	1
1840	согласия героя	1	1
1841	перед смертью	1	1
1842	которое кончается	1	1
1843	своего материнского	1	1
1844	полудремотным состоянием	1	1
1845	этой нарративной	1	1
1846	одного персонажа	1	1
1847	графически реплика	1	1
1848	а то	2	1
1849	такого высказывания	1	1
1850	целый день	1	1
1851	слов с	1	1
1852	о жизни	2	1
1853	и собирающиеся	1	1
1854	же о	1	1
1855	возвращение героя	1	1
1856	составляющих нарративное	1	1
1857	лег в	1	1
1858	интермедийном эпизоде	1	1
1859	четвертая в	1	1
1860	в речи	5	1
1861	персонажа сопровождается	1	1
1862	последней в	1	1
1863	от полюса	1	1
1864	высказывания как	1	1
1865	качестве одной	1	1
1866	героя единственно	1	1
1867	организации кадров	1	1
1868	и ненужному	1	1
1869	в восьми	1	1
1870	всем миром	1	1
1871	или хотя	1	1
1872	как духовного	1	1
1873	интерпретации в	1	1
1874	быть рассказано	2	1
1875	созерцающего ума	1	1
1876	качестве указания	1	1
1877	выстроен аналогично	1	1
1878	это живет	1	1
1879	легкой руки	1	1
1880	но сменяющая	1	1
1881	иной жизни	1	1
1882	переломами настроения	1	1
1883	в конце	4	1
1884	но сложном	1	1
1885	сверхсобытия телесной	1	1
1886	матери если	1	1
1887	в процессе	2	1
1888	что угнетало	1	1
1889	эпизода достаточно	1	1
1890	об интриге	1	1
1891	интеллигибельная стройность	1	1
1892	как рассказчик	1	1
1893	фрагмент повествования	1	1
1894	обратная симметрия	1	1
1895	после него	1	1
1896	из дольней	1	1
1897	разгадать что	2	1
1898	самостоятельный абзац	1	1
1899	куда угодно	1	1
1900	что побуждают	1	1
1901	чуду реверсивного	1	1
1902	и пережил	2	1
1903	структуру в	1	1
1904	каменных монастырских	1	1
1905	него приезжала	1	1
1906	на свет	1	1
1907	качестве чуда	1	1
1908	контрасту с	1	1
1909	принадлежат к	1	1
1910	общая неловкость	1	1
1911	видением героя	1	1
1912	в единство	2	1
1913	думая о	1	1
1914	наступает почти	1	1
1915	детей и	1	1
1916	верят его	1	1
1917	радостной улыбкой	1	1
1918	или попросту	1	1
1919	неестественной маловероятной	1	1
1920	детства что	1	1
1921	затем следует	1	1
1922	и активизированной	1	1
1923	и делает	1	1
1924	преображения освобождения	1	1
1925	мира это	1	1
1926	оба восьмых	1	1
1927	над зеленоватой	1	1
1928	петра в	3	1
1929	поиск обретение	2	1
1930	персонажа на	1	1
1931	стороны писателя	1	1
1932	качестве нарративного	1	1
1933	странность состоит	1	1
1934	нарратор в	2	1
1935	уже умер	1	1
1936	человеку павлу	1	1
1937	человек и	2	1
1938	нарастания наступает	1	1
1939	ему что	1	1
1940	артикулированных разрывов	1	1
1941	и у	4	1
1942	рецептивного сознания	2	1
1943	переосмысления тональности	1	1
1944	и неуверенность	1	1
1945	евангелия ныне	1	1
1946	находится внутри	1	1
1947	три следующих	1	1
1948	этом последнем	2	1
1949	от классического	1	1
1950	архиерей вспоминает	1	1
1951	нарратологии с	1	1
1952	ниже здесь	1	1
1953	предыдущих парах	1	1
1954	ван геннепа	1	1
1955	действие может	1	1
1956	длинной седой	1	1
1957	видение повествуемого	1	1
1958	сам ребенком	1	1
1959	есть умирающий	1	1
1960	употребления настоящего	1	1
1961	актуальное членение	1	1
1962	смерти преосвященного	1	1
1963	зародившееся в	1	1
1964	сочетание старческого	1	1
1965	таковых рассмотреть	1	1
1966	сравним три	1	1
1967	к закрепленным	1	1
1968	без которого	1	1
1969	мотивов в	1	1
1970	возник непредвзято	1	1
1971	резкими переломами	1	1
1972	воскресенье в	1	1
1973	себе с	1	1
1974	христианской культуры	1	1
1975	это сообщение	1	1
1976	за которым	2	1
1977	вставать и	1	1
1978	момента более	1	1
1979	значимость оно	1	1
1980	как горькую	1	1
1981	ненужному что	1	1
1982	обязанностями и	1	1
1983	жизненным опытом	1	1
1984	лишний раз	1	1
1985	и внутреннего	3	1
1986	детскому младенческому	1	1
1987	как о	2	1
1988	и взаимодействия	1	1
1989	глубокая обратная	1	1
1990	текстуально манифестированный	1	1
1991	события данным	1	1
1992	смерть как	1	1
1993	тематически неразрывность	1	1
1994	с бывшим	1	1
1995	согласно классификации	1	1
1996	ракурс повествования	1	1
1997	как не	1	1
1998	что соответствовало	1	1
1999	его призывают	1	1
2000	следует понимать	1	1
2001	к его	5	1
2002	не подлежит	3	1
2003	преосвященный входил	1	1
2004	с ними	5	1
2005	этой старухи	1	1
2006	частности такой	1	1
2007	отличающая прозу	1	1
2008	в соответствии	8	1
2009	любимого им	1	1
2010	с отцом	1	1
2011	т.п за	1	1
2012	уносился мыслями	1	1
2013	неизбежности или	1	1
2014	угнетает и	1	1
2015	от первой	2	1
2016	ему казалось	1	1
2017	жизни по-матерински	1	1
2018	рассказа реверсивная	1	1
2019	закономерностей текста	1	1
2020	случаях когда	1	1
2021	их в	4	1
2022	такой строй	1	1
2023	циклами при	1	1
2024	у читателя	1	1
2025	ними не	1	1
2026	архиерея обратно	1	1
2027	своеобразного эпилога	1	1
2028	а.п чехова	1	1
2029	парадоксальное референтное	1	1
2030	сверхсобытия входит	1	1
2031	преображения героя	3	1
2032	процессов состояний	1	1
2033	нас нет	2	1
2034	нарастание семантического	1	1
2035	сюжетного партнерства	1	1
2036	настаивает на	1	1
2037	как оказывается	1	1
2038	но по	1	1
2039	на земле	1	1
2040	сисоя столь	1	1
2041	исходное для	1	1
2042	церкви вокруг	1	1
2043	ним искренне	1	1
2044	бывшим мальчиком	1	1
2045	сыне тем	1	1
2046	коим образом	1	1
2047	следующем эпизоде	1	1
2048	оказываются в	1	1
2049	и чутка	1	1
2050	с еще	1	1
2051	не таким	1	1
2052	мотивом светлой	1	1
2053	из двадцать	1	1
2054	была мать	2	1
2055	ним широкое	1	1
2056	напротив они	2	1
2057	интриги? или	1	1
2058	и адресата	2	1
2059	был моментом	1	1
2060	он архиерей	1	1
2061	и со	1	1
2062	историю приобретенной	1	1
2063	мысли о	1	1
2064	вербное воскресенье	1	1
2065	детстве а	1	1
2066	локализация повествуемого	1	1
2067	отрезку времени	1	1
2068	усмотреть смыслосообразную	1	1
2069	является цитатными	1	1
2070	в чеховском	3	1
2071	порой в	2	1
2072	доброй радостной	1	1
2073	ндравится нечего	1	1
2074	себе момент	1	1
2075	покидая жизнь	1	1
2076	произведение в	1	1
2077	начальные главы	1	1
2078	неявным для	1	1
2079	нет переносов	1	1
2080	ни слова	2	1
2081	в слове	4	1
2082	образом восходит	1	1
2083	третьего типа	1	1
2084	вспомнил что	1	1
2085	главы и	1	1
2086	манифестирована не	1	1
2087	же словами	1	1
2088	а над	1	1
2089	мальчиком павлушей	1	1
2090	чтобы встать	1	1
2091	доносятся из	1	1
2092	донарративных структур	1	1
2093	быть воспринята	1	1
2094	часов утра	1	1
2095	сюжетологическом значении	1	1
2096	краткости и	1	1
2097	три начальные	1	1
2098	в которых	1	1
2099	самого рассказывания	4	1
2100	день эпизод	1	1
2101	параллельных эпизодов	1	1
2102	участников коммуникативного	1	1
2103	сменяющая внешнюю	1	1
2104	персонажа если	1	1
2105	не обладают	1	1
2106	сообщение о	1	1
2107	нею никакого	1	1
2108	зарисовки взглядом	1	1
2109	были слабые	1	1
2110	сморщенного лица	1	1
2111	катя не	3	1
2112	самую ткань	1	1
2113	второй уксусом	1	1
2114	евангелий наконец	1	1
2115	живет не	1	1
2116	на фоне	2	1
2117	кем-то жизни?	1	1
2118	мыслями в	1	1
2119	появлением дорогих	1	1
2120	келейник когда	1	1
2121	хоть и	1	1
2122	пересечение семантической	1	1
2123	биографической личности	1	1
2124	эпизоду нежданного	1	1
2125	будучи непосредственной	1	1
2126	завершенная и	1	1
2127	к своему	2	1
2128	очевидным что	1	1
2129	героя без	1	1
2130	внимание что	1	1
2131	идет быстро	1	1
2132	на четвертую	1	1
2133	на одном	2	1
2134	по своему	3	1
2135	при соотнесении	1	1
2136	более глубоким	1	1
2137	хвалу пасхе	1	1
2138	церковной службе	1	1
2139	мамаша без	1	1
2140	ходе литургии	1	1
2141	говоря и	2	1
2142	о марии	1	1
2143	ему было	2	1
2144	поскольку лишена	1	1
2145	вольфа шмида	3	1
2146	петре уже	1	1
2147	дважды упоминаемое	1	1
2148	способность вставать	1	1
2149	ее продуктом	1	1
2150	человека есть	2	1
2151	детских больших	1	1
2152	эксплицировано в	1	1
2153	с чудотворной	1	1
2154	данной истории	1	1
2155	ног на	1	1
2156	физически мучительной	1	1
2157	противопоставленной забвению	1	1
2158	ее принадлежности	1	1
2159	значении термина	1	1
2160	в далекое	1	1
2161	никто не	1	1
2162	дважды встречается	1	1
2163	внутри абзаца	1	1
2164	текста здесь	1	1
2165	для нас	2	1
2166	непосредственно волею	1	1
2167	нагорели все	1	1
2168	пространстве без	1	1
2169	небезосновательны достаточно	1	1
2170	связаны между	1	1
2171	прошлое в	1	1
2172	все равно	2	1
2173	смерти актуализируя	1	1
2174	телесной смерти	1	1
2175	концептуален эпизоды	1	1
2176	сообщение составляет	1	1
2177	манифестированный отъездом	1	1
2178	несколько повседневных	1	1
2179	по его	3	1
2180	в онемевших	1	1
2181	отчего не	1	1
2182	удается хотя	1	1
2183	и молитвы	1	1
2184	эпизод в	1	1
2185	который не	2	1
2186	дольней жизни	1	1
2187	цветана тодорова	1	1
2188	явного преображения	1	1
2189	достоевского и	2	1
2190	посредство некоего	1	1
2191	иронии со	1	1
2192	только лейтмотив	1	1
2193	и уподобляется	1	1
2194	в новом	1	1
2195	две половины	1	1
2196	обращения к	1	1
2197	подобно крестным	1	1
2198	когда же	2	1
2199	старуха которая	1	1
2200	сисой всю	2	1
2201	перспективу события	1	1
2202	что хотела	1	1
2203	стоит читателю	1	1
2204	открывает причину	1	1
2205	ключом к	1	1
2206	общая естественность	1	1
2207	о котором	4	1
2208	готовом стабильно	1	1
2209	рода тематическое	1	1
2210	качестве события	1	1
2211	такой детали	1	1
2212	евангельского манифестирована	1	1
2213	ключевой как	1	1
2214	может существовать	1	1
2215	открыл глаза	1	1
2216	тематического нарастания	1	1
2217	следует иметь	1	1
2218	к вечерне	1	1
2219	которое не	2	1
2220	сестер если	1	1
2221	архиерея залитого	1	1
2222	и оно	1	1
2223	собой нарративную	1	1
2224	лишь для	1	1
2225	с героем	1	1
2226	события с	1	1
2227	когда в	4	1
2228	где инспективный	1	1
2229	что чеховский	1	1
2230	его признаков	1	1
2231	их друг	1	1
2232	это было	3	1
2233	техники нарратологического	1	1
2234	различные и	1	1
2235	эпизода нет	1	1
2236	изыскания в	1	1
2237	уподобляется кумулятивной	1	1
2238	громко обращаются	1	1
2239	далек от	1	1
2240	из-за гребенки	1	1
2241	к эквивалентности	1	1
