N	2gram	Bakhtin_Pr	Mirosoze
1290	на себя	3	1
1291	быть только	3	1
1292	как его	2	1
1293	мне в	1	1
1294	тут как	2	1
1295	в таком	2	1
1296	или иная	1	1
1297	в последних	1	1
1298	с одним	2	1
1299	личности от	1	1
1300	отличие от	3	1
1301	в изображении	2	1
1302	лишь на	3	1
1303	звучит как	2	1
1304	как во	1	1
1305	четко и	1	1
1306	себя как	5	1
1307	на всякую	1	1
1308	рядом с	16	1
1309	одном из	3	1
1310	оценок и	1	1
1311	следовательно и	2	1
1312	слишком много	1	1
1313	зрения и	2	1
1314	письме к	1	1
1315	представляется нам	2	1
1316	вот на	1	1
1317	человека является	2	1
1318	мира нет	1	1
1319	выпуклой форме	1	1
1320	и мировой	2	1
1321	в себя	3	1
1322	точек зрения	5	1
1323	в сторону	1	1
1324	из одного	4	1
1325	насилие и	1	1
1326	есть своя	1	1
1327	на себе	2	1
1328	но сердце	1	1
1329	под влиянием	1	1
1330	что как	1	1
1331	в других	1	1
1332	в противоречии	1	1
1333	жизнь не	1	1
1334	той или	3	1
1335	формы в	1	1
1336	вдруг в	1	1
1337	святые и	1	1
1338	его художественный	1	1
1339	ее свободу	1	1
1340	всех своих	1	1
1341	в мою	1	1
1342	духа вообще	1	1
1343	достоевского должно	1	1
1344	братьев карамазовых	1	1
1345	все романы	1	1
1346	не встречает	1	1
1347	с образом	3	1
1348	сами не	1	1
1349	к лицу	1	1
1350	находит свое	2	1
1351	своей книги	1	1
1352	если оно	1	1
1353	в вечность	2	1
1354	он отразился	1	1
1355	он дал	1	1
1356	человеку то	1	1
1357	как факт	1	1
1358	а следовательно	1	1
1359	чтобы в	2	1
1360	друг с	4	1
1361	в философии	1	1
1362	ответом на	1	1
1363	достоевского оно	1	1
1364	мы уже	4	1
1365	значение и	1	1
1366	в высшем	2	1
1367	достоевском нельзя	1	1
1368	все остальные	1	1
1369	по отдельным	1	1
1370	свидригайлова и	2	1
1371	был так	1	1
1372	имеет смысл	2	1
1373	не дает	4	1
1374	этой идеи	1	1
1375	исключительное значение	1	1
1376	к какому-то	1	1
1377	и речи	1	1
1378	к идеям	1	1
1379	к образу	1	1
1380	котором я	1	1
1381	романы и	2	1
1382	если и	2	1
1383	с болью	1	1
1384	к становящемуся	1	1
1385	романа но	3	1
1386	для художника	1	1
1387	кажется что	4	1
1388	в развитии	1	1
1389	само содержание	1	1
1390	свобода его	1	1
1391	если же	3	1
1392	для творческой	1	1
1393	не преодолевается	1	1
1394	хотя в	1	1
1395	все те	2	1
1396	в тех	1	1
1397	не христианское	1	1
1398	такая мысль	1	1
1399	сознания что	1	1
1400	в героях	1	1
1401	точка зрения	14	1
1402	достоевский все	1	1
1403	в нас	1	1
1404	его жизнь	2	1
1405	его ибо	1	1
1406	бы уже	2	1
1407	также не	2	1
1408	слов не	1	1
1409	глубине и	1	1
1410	этот вопрос	3	1
1411	вот в	1	1
1412	в нее	1	1
1413	с чертом	1	1
1414	над ним	1	1
1415	в новое	1	1
1416	ведь в	1	1
1417	вперед в	1	1
1418	не совпадает	2	1
1419	у которого	1	1
1420	этот период	1	1
1421	могла бы	1	1
1422	того кто	1	1
1423	нас перед	1	1
1424	нем и	2	1
1425	герой из	1	1
1426	я в	1	1
1427	являются все	1	1
1428	так называемого	1	1
1429	дмитрия и	2	1
1430	только может	1	1
1431	и глубоко	1	1
1432	ту сторону	2	1
1433	свою идею	1	1
1434	человеческих отношений	1	1
1435	достоевского остается	1	1
1436	ставит вопрос	1	1
1437	показать что	1	1
1438	что для	4	1
1439	достоевский начинает	1	1
1440	но есть	2	1
1441	и др	1	1
1442	подход к	2	1
1443	подполья в	1	1
1444	это делает	2	1
1445	нет этой	1	1
1446	сам в	1	1
1447	было дано	1	1
1448	них не	2	1
1449	что может	2	1
1450	соприкосновение с	1	1
1451	лучше сказать	1	1
1452	но сознание	1	1
1453	я но	1	1
1454	идея на	1	1
1455	весь свой	1	1
1456	сама идея	1	1
1457	пределы своего	1	1
1458	ней в	1	1
1459	из очень	1	1
1460	платоновском смысле	1	1
1461	своими слезами	1	1
1462	его ум	1	1
1463	же мы	2	1
1464	есть все	1	1
1465	писателя в	1	1
1466	в другое	3	1
1467	из этого	1	1
1468	ценность личности	1	1
1469	процесса и	2	1
1470	вовлекает в	1	1
1471	которые были	3	1
1472	плача рыдая	1	1
1473	достоевский часто	1	1
1474	сказать о	1	1
1475	на мир	10	1
1476	отдельные мысли	1	1
1477	за себя	2	1
1478	обливая своими	1	1
1479	раскольников и	2	1
1480	исступленно клялся	1	1
1481	это раскрывается	1	1
1482	независимо от	1	1
1483	с ее	5	1
1484	всех этих	3	1
1485	не соглашается	1	1
1486	не сказал	1	1
1487	и чем	1	1
1488	он его	1	1
1489	с идеей	4	1
1490	и аглая	1	1
1491	я сам	1	1
1492	мира его	1	1
1493	в пространстве	3	1
1494	я ты	2	1
1495	живет на	1	1
1496	пришел к	1	1
1497	к более	2	1
1498	только их	1	1
1499	живая жизнь	1	1
1500	быть он	1	1
1501	своего рода	1	1
1502	целом мире	1	1
1503	была основная	1	1
1504	люди в	1	1
1505	построен так	1	1
1506	как теперь	1	1
1507	слова это	1	1
1508	к такому	1	1
1509	нему нельзя	1	1
1510	в содержании	1	1
1511	разрешить ее	1	1
1512	достоевского становится	3	1
1513	идей достоевского	1	1
1514	за ним	2	1
1515	и навсегда	2	1
1516	идея у	1	1
1517	природы из	1	1
1518	как с	1	1
1519	его уже	1	1
1520	и свою	2	1
1521	по замыслу	1	1
1522	также что	1	1
1523	вступил в	1	1
1524	к одной	1	1
1525	не поглощает	1	1
1526	одного или	1	1
1527	оформления в	1	1
1528	встретился с	1	1
1529	кризис и	1	1
1530	остались одни	1	1
1531	выйти за	3	1
1532	в бессмертие	2	1
1533	с миром	2	1
1534	дороги и	1	1
1535	да или	1	1
1536	мысль не	3	1
1537	переносится в	1	1
1538	потому они	1	1
1539	человеке достоевский	1	1
1540	понимал и	1	1
1541	него мысль	1	1
1542	и души	2	1
1543	нужно сказать	2	1
1544	никак не	3	1
1545	из тех	3	1
1546	в другой	4	1
1547	и творческого	1	1
1548	знает и	2	1
1549	поэтому в	2	1
1550	что сам	1	1
1551	ответ на	2	1
1552	рыдая и	1	1
1553	он мыслится	1	1
1554	и наказании	2	1
1555	не подозревает	1	1
1556	которая утверждает	1	1
1557	да ведь	4	1
1558	лишь из	1	1
1559	слезами и	1	1
1560	и делает	1	1
1561	сложность и	1	1
1562	поэтому она	1	1
1563	узнать все	1	1
1564	не на	6	1
1565	нас удовлетворить	1	1
1566	слова достоевский	2	1
1567	и форм	1	1
1568	творчества и	2	1
1569	он предвидел	1	1
1570	и хотел	1	1
1571	внутренние противоречия	1	1
1572	все то	5	1
1573	у меня	4	1
1574	самим собой	1	1
1575	от идеи	1	1
1576	имеет значение	2	1
1577	заключается в	3	1
1578	стороны его	3	1
1579	достоевскому дано	1	1
1580	нему как	2	1
1581	сознании в	1	1
1582	в романе	12	1
1583	вихревое движение	2	1
1584	русской и	1	1
1585	переживает кризис	1	1
1586	судьбу его	1	1
1587	правда у	1	1
1588	есть что	1	1
1589	преступлении и	2	1
1590	как момент	1	1
1591	приблизиться к	1	1
1592	с ними	3	1
1593	смерть не	1	1
1594	многих других	1	1
1595	подхода к	2	1
1596	способна на	1	1
1597	в творческом	1	1
1598	в слове	1	1
1599	достоевского хотя	1	1
1600	достоевского глубоко	3	1
1601	проникнуть в	2	1
1602	не приводит	1	1
1603	тезис достоевского	1	1
1604	смертной казни	1	1
1605	души все	1	1
1606	есть на	1	1
1607	к героям	1	1
1608	мыслей и	1	1
1609	достоевского имеют	1	1
1610	правде правда	1	1
1611	дает никакой	1	1
1612	его творений	2	1
1613	своего отца	1	1
1614	зависимости от	5	1
1615	человека очень	1	1
1616	знает что	1	1
1617	он от	1	1
1618	свой дух	1	1
1619	на их	1	1
1620	суждений о	1	1
1621	духа поэтому	1	1
1622	замкнутым в	1	1
1623	ничего общего	1	1
1624	слова о	1	1
1625	в словах	2	1
1626	во всеобъемлющем	1	1
1627	нему и	2	1
1628	слова для	1	1
1629	все они	4	1
1630	как последняя	1	1
1631	который он	1	1
1632	и резко	1	1
1633	ни на	2	1
1634	признать что	1	1
1635	чем же	2	1
1636	порядка как	1	1
1637	не является	2	1
1638	не допускает	1	1
1639	своих романах	1	1
1640	в главе	1	1
1641	и истину	1	1
1642	значение не	1	1
1643	очень глубоко	1	1
1644	или этот	1	1
1645	нас потому	1	1
1646	это художественное	1	1
1647	смерти и	1	1
1648	смотря на	1	1
1649	и заключается	1	1
1650	знал бы	1	1
1651	почти все	1	1
1652	то и	2	1
1653	не любил	1	1
1654	он еще	2	1
1655	и великого	1	1
1656	наконец в	2	1
1657	не хочу	2	1
1658	путь которым	1	1
1659	в платоновском	1	1
1660	а может	3	1
1661	он во	1	1
1662	возможны лишь	1	1
1663	образа человека	2	1
1664	остается только	1	1
1665	сознании и	3	1
1666	и теперь	1	1
1667	творчество не	1	1
1668	с большей	1	1
1669	не могло	1	1
1670	значение для	2	1
1671	достоевский это	3	1
1672	у шекспира	2	1
1673	вступает в	5	1
1674	и ему	1	1
1675	впрочем и	1	1
1676	человека до	1	1
1677	ответной любви	1	1
1678	и наиболее	1	1
1679	вслед за	1	1
1680	идет не	6	1
1681	он по	1	1
1682	она допускает	1	1
1683	борьбу и	1	1
1684	идеи в	12	1
1685	всеми своими	2	1
1686	раскрыть и	2	1
1687	в совершенно	2	1
1688	друга и	2	1
1689	же время	10	1
1690	он есть	5	1
1691	тогда как	1	1
1692	литературы в	1	1
1693	как например	2	1
1694	она все	1	1
1695	замкнутость и	1	1
1696	несмотря на	7	1
1697	в какие	2	1
1698	имеем в	2	1
1699	и идеи	6	1
1700	выбора в	1	1
1701	между людьми	1	1
1702	в отличие	3	1
1703	на две	1	1
1704	впервые в	1	1
1705	видим в	1	1
1706	осуществляется эта	1	1
1707	действие романа	2	1
1708	тем же	1	1
1709	что совершается	1	1
1710	принять участие	1	1
1711	замыслу достоевского	1	1
1712	и да	1	1
1713	него все	1	1
1714	она неизбежно	1	1
1715	одной из	1	1
1716	бы свою	1	1
1717	с нею	1	1
1718	правды и	1	1
1719	лучше всего	1	1
1720	показал как	1	1
1721	пути своего	1	1
1722	своей личности	2	1
1723	в сознании	4	1
1724	выход за	1	1
1725	внешних условий	1	1
1726	к прошлому	1	1
1727	до известной	1	1
1728	эпохи достоевского	4	1
1729	и версилов	1	1
1730	и шекспира	1	1
1731	а вовсе	1	1
1732	не жизнь	1	1
1733	сама она	1	1
1734	видел в	2	1
1735	на этих	1	1
1736	материал и	2	1
1737	все с	1	1
1738	не из	3	1
1739	бы тот	2	1
1740	его творческой	1	1
1741	точку зрения	9	1
1742	иногда в	1	1
1743	подойти к	1	1
1744	не люблю	1	1
1745	словом о	2	1
1746	и смерти	7	1
1747	формы и	1	1
1748	а что	2	1
1749	меня не	1	1
1750	есть правда	1	1
1751	изменения в	1	1
1752	всего творчества	1	1
1753	уже с	1	1
1754	в великую	1	1
1755	мире так	1	1
1756	слова так	1	1
1757	связан с	1	1
1758	может найти	1	1
1759	эти миры	2	1
1760	как объективный	1	1
1761	все-таки на	1	1
1762	как со	1	1
1763	форме мы	1	1
1764	то они	2	1
1765	и устойчивого	1	1
1766	значение в	1	1
1767	и неопределенное	1	1
1768	трактуется в	1	1
1769	сам себя	1	1
1770	и наказание	2	1
1771	хоть и	3	1
1772	его героев	6	1
1773	с начала	2	1
1774	не во	3	1
1775	ли бы	1	1
1776	на вопрос	2	1
1777	ее на	1	1
1778	писателя не	1	1
1779	за собою	1	1
1780	в первый	1	1
1781	душу человека	1	1
1782	очень характерно	1	1
1783	для третьих	1	1
1784	для всякого	1	1
1785	высшей и	1	1
1786	он становится	1	1
1787	мы имеем	2	1
1788	этом новом	1	1
1789	и хоть	1	1
1790	еще большую	1	1
1791	этой мысли	1	1
1792	мира но	2	1
1793	и сознание	2	1
1794	его остались	1	1
1795	своей не	1	1
1796	и разные	1	1
1797	будет ли	1	1
1798	в жизнь	1	1
1799	из души	1	1
1800	годов и	1	1
1801	что только	1	1
1802	ушли в	1	1
1803	новый тип	1	1
1804	раскрыть в	1	1
1805	отразился в	1	1
1806	на которой	2	1
1807	лицом к	1	1
1808	его сознание	1	1
1809	и сделало	1	1
1810	возможно только	1	1
1811	по ту	2	1
1812	слово в	3	1
1813	слова а	3	1
1814	материалистическим социализмом	1	1
1815	участие в	1	1
1816	не превращает	2	1
1817	клялся любить	1	1
1818	гофмана но	1	1
1819	в виде	1	1
1820	зрения его	1	1
1821	целиком в	1	1
1822	а на	1	1
1823	ум его	1	1
1824	что ни	1	1
1825	и любить	1	1
1826	соня мармеладова	1	1
1827	ее нельзя	2	1
1828	бы для	1	1
1829	эту исключительную	1	1
1830	иногда и	1	1
1831	а о	4	1
1832	как этот	1	1
1833	для других	2	1
1834	к окончательному	2	1
1835	остается и	1	1
1836	герой записок	1	1
1837	у толстого	3	1
1838	ибо все	1	1
1839	как другое	1	1
1840	есть если	2	1
1841	на нее	1	1
1842	по существу	5	1
1843	достоевского человек	2	1
1844	всего романа	3	1
1845	он видел	2	1
1846	раскрывает себя	1	1
1847	противоречит самым	1	1
1848	между собою	1	1
1849	чтобы быть	2	1
1850	в сферу	1	1
1851	сама по	3	1
1852	идеи достоевский	3	1
1853	мира эти	1	1
1854	иван и	3	1
1855	лежит на	1	1
1856	человеком в	1	1
1857	была для	3	1
1858	перестать быть	1	1
1859	иной раз	1	1
1860	так в	1	1
1861	является лишь	5	1
1862	же идея	2	1
1863	это происходит	1	1
1864	на одном	1	1
1865	и могут	2	1
1866	прошлое настоящее	1	1
1867	в новом	1	1
1868	человека или	1	1
1869	были не	1	1
1870	начале романа	2	1
1871	и оно	2	1
1872	достоевский может	1	1
1873	с другом	4	1
1874	нелюбовь к	1	1
1875	говорит об	2	1
1876	эту атмосферу	1	1
1877	вовсе не	13	1
1878	в одной	9	1
1879	мысли в	2	1
1880	тем более	2	1
1881	меня была	1	1
1882	мере в	1	1
1883	только он	2	1
1884	чтобы сделать	1	1
1885	всем им	1	1
1886	на свете	1	1
1887	но те	1	1
1888	нее нет	1	1
1889	в плену	1	1
1890	но сколько	2	1
1891	искать в	2	1
1892	может иметь	1	1
1893	перед тем	1	1
1894	и эти	1	1
1895	на них	1	1
1896	это свое	1	1
1897	он говорит	3	1
1898	которые могли	1	1
1899	правда о	2	1
1900	борьбы за	1	1
1901	ибо они	1	1
1902	ивана и	1	1
1903	сам его	1	1
1904	если достоевский	2	1
1905	и утверждение	1	1
1906	идей или	1	1
1907	значение но	1	1
1908	голос самого	1	1
1909	видит и	5	1
1910	церкви и	1	1
1911	это за	1	1
1912	до предела	1	1
1913	такова концепция	1	1
1914	этим он	1	1
1915	выходящим за	1	1
1916	в новый	1	1
1917	самой жизни	2	1
1918	может понять	2	1
1919	в искусстве	2	1
1920	ищет не	1	1
1921	во второй	1	1
1922	в частности	2	1
1923	русский и	1	1
1924	ставрогин иван	1	1
1925	свою жизнь	2	1
1926	сознания на	1	1
1927	глубинные и	1	1
1928	в нескольких	1	1
1929	личности они	1	1
1930	идей достоевский	1	1
1931	к области	1	1
1932	от земли	1	1
1933	что образ	2	1
1934	ним как	1	1
1935	которой должен	1	1
1936	не преодолевает	1	1
1937	только у	4	1
1938	встреча с	1	1
1939	совершенно новый	1	1
1940	ним не	1	1
1941	его личность	1	1
1942	как явление	1	1
1943	поэтому для	1	1
1944	или как	5	1
1945	или наташи	1	1
1946	и всех	2	1
1947	связано не	1	1
1948	идет о	5	1
1949	на это	2	1
1950	последнее слово	10	1
1951	и всякое	1	1
1952	мне нет	1	1
1953	и гибель	1	1
1954	самой своей	1	1
1955	почувствовал себя	1	1
1956	царство царство	1	1
1957	та или	1	1
1958	для такого	2	1
1959	сказать в	1	1
1960	сознание а	1	1
1961	знает он	1	1
1962	сказать ни	1	1
1963	нужно признать	1	1
1964	мира иного	1	1
1965	с раскольниковым	4	1
1966	может показаться	1	1
1967	слова в	4	1
1968	личности его	1	1
1969	человек идеи	2	1
1970	души достоевский	2	1
1971	в голову	1	1
1972	вдруг как	1	1
1973	не поддаются	1	1
1974	она очень	1	1
1975	же в	3	1
1976	и прежде	2	1
1977	говорить об	2	1
1978	идиоте мышкин	1	1
1979	себе он	1	1
1980	в области	3	1
1981	правильного сознания	1	1
1982	романа он	2	1
1983	же это	2	1
1984	которая и	1	1
1985	это в	3	1
1986	в разговоре	1	1
1987	ставрогина ивана	1	1
1988	что вся	1	1
1989	в мышлении	1	1
1990	бытия в	3	1
1991	ни был	2	1
1992	достоевского так	2	1
1993	лишь с	1	1
1994	достоевского идея	2	1
1995	твердое и	1	1
1996	лицу и	1	1
1997	становится в	1	1
1998	эпохи и	1	1
1999	в целом	8	1
2000	или точнее	2	1
2001	достоевского они	1	1
2002	мысли достоевского	2	1
2003	самосознания в	5	1
2004	и наконец	5	1
2005	что на	1	1
2006	говорит не	1	1
2007	за их	1	1
2008	возможна только	1	1
2009	можно только	1	1
2010	и решал	1	1
