N	2gram	Bakhtin_Pr	slovoVRo
1286	тех же	1	1
1287	и является	1	1
1288	совершенно невозможно	3	1
1289	в применении	3	1
1290	и определяет	2	1
1291	до чисто	1	1
1292	самый момент	1	1
1293	своеобразие как	1	1
1294	к данному	1	1
1295	уже указывали	1	1
1296	неотделим от	1	1
1297	данности и	1	1
1298	за каждым	1	1
1299	который мы	1	1
1300	пределах той	1	1
1301	конечно все	1	1
1302	большое значение	1	1
1303	как явление	2	1
1304	в действительном	1	1
1305	тем самым	4	1
1306	глубине и	1	1
1307	миру и	2	1
1308	как чисто	2	1
1309	человека с	1	1
1310	существенное отличие	2	1
1311	из общего	1	1
1312	очень мало	1	1
1313	в которое	1	1
1314	то ни	3	1
1315	равной степени	1	1
1316	произведение не	3	1
1317	какой мере	2	1
1318	тем или	1	1
1319	материал как	2	1
1320	или наконец	1	1
1321	могла бы	1	1
1322	уверенного и	1	1
1323	иным путем	2	1
1324	в целое	1	1
1325	в художественный	1	1
1326	этого мышления	1	1
1327	но главное	1	1
1328	вступают в	1	1
1329	смысл слова	1	1
1330	определенного и	1	1
1331	покаяние в	1	1
1332	лингвистически и	1	1
1333	на их	1	1
1334	и собственно	1	1
1335	живет на	1	1
1336	литературное произведение	1	1
1337	фоне которых	1	1
1338	все словесные	1	1
1339	лингвистики в	1	1
1340	и нельзя	1	1
1341	как вещи	3	1
1342	о других	1	1
1343	художественной жизни	1	1
1344	по аналогии	1	1
1345	есть его	3	1
1346	предметом и	2	1
1347	в общем	1	1
1348	оно способно	1	1
1349	происходит в	1	1
1350	говорить об	1	1
1351	как таковое	1	1
1352	иной раз	1	1
1353	же мы	1	1
1354	и указаний	1	1
1355	поэтического творчества	1	1
1356	момент слова	2	1
1357	от единого	1	1
1358	свободной и	1	1
1359	невозможно в	1	1
1360	говорить уже	1	1
1361	нас за	3	1
1362	отнюдь не	19	1
1363	эти два	1	1
1364	всех моментов	1	1
1365	здесь же	2	1
1366	бытия в	3	1
1367	форм лингвистических	1	1
1368	процессе работы	1	1
1369	именно это	1	1
1370	уходит в	1	1
1371	мы коснемся	1	1
1372	себе а	1	1
1373	второстепенное значение	1	1
1374	поэзия и	1	1
1375	или точнее	2	1
1376	случаев не	2	1
1377	на слова	1	1
1378	говорящего к	1	1
1379	таких же	1	1
1380	является конечно	2	1
1381	где мы	1	1
1382	этический момент	6	1
1383	на эту	1	1
1384	за их	2	1
1385	художественное значение	1	1
1386	искусства в	2	1
1387	конкретное высказывание	1	1
1388	следовательно не	2	1
1389	и ничего	1	1
1390	словом на	1	1
1391	можно только	6	1
