N	2gram	Bakhtin_Pr	StatiiOP
1307	между ними	14	1
1308	встречается в	1	1
1309	себе не	1	1
1310	опираются на	2	1
1311	человек в	2	1
1312	по одному	2	1
1313	себя как	2	1
1314	большинстве случаев	9	1
1315	и последующего	1	1
1316	всеми его	1	1
1317	именно такова	1	1
1318	и характер	2	1
1319	образа героя	1	1
1320	отвечать на	1	1
1321	о более	1	1
1322	в целях	1	1
1323	века в	4	1
1324	основным источником	1	1
1325	высшим достижением	1	1
1326	в себя	8	1
1327	в резких	1	1
1328	точек зрения	1	1
1329	из одного	2	1
1330	например как	2	1
1331	делает его	1	1
1332	быть очень	1	1
1333	жизни то	1	1
1334	типа в	3	1
1335	свое место	1	1
1336	тенденции в	1	1
1337	жизнь не	2	1
1338	слово как	1	1
1339	важно знать	1	1
1340	для правильного	3	1
1341	только во	1	1
1342	традиция в	2	1
1343	характерная особенность	1	1
1344	всей их	2	1
1345	здесь как	3	1
1346	точкой зрения	1	1
1347	с образом	1	1
1348	прежде но	1	1
1349	материалом для	1	1
1350	это вполне	1	1
1351	инстанцией в	1	1
1352	если оно	3	1
1353	превращаясь в	1	1
1354	об особенностях	1	1
1355	его развития	1	1
1356	как они	1	1
1357	границы между	1	1
1358	но между	1	1
1359	и внешнюю	1	1
1360	в исторической	1	1
1361	время широко	1	1
1362	для ее	3	1
1363	близко к	1	1
1364	такую большую	1	1
1365	с традициями	2	1
1366	именно потому	1	1
1367	других произведениях	1	1
1368	на другой	1	1
1369	его творчества	12	1
1370	оснований для	1	1
1371	человека как	1	1
1372	не верить	1	1
1373	человека который	1	1
1374	обязывает нас	1	1
1375	речи и	3	1
1376	эстетическое отношение	1	1
1377	и общественного	1	1
1378	под углом	3	1
1379	какой-то мере	5	1
1380	к самому	5	1
1381	героиня повести	1	1
1382	от которых	2	1
1383	содержания и	1	1
1384	одно и	1	1
1385	и та	1	1
1386	и является	1	1
1387	отдельных образов	3	1
1388	в приведенном	1	1
1389	неотделим от	1	1
1390	является одним	2	1
1391	бы уже	1	1
1392	в современной	1	1
1393	он пользовался	1	1
1394	перед лицом	1	1
1395	а вполне	1	1
1396	резких и	1	1
1397	первого и	2	1
1398	над ним	1	1
1399	но тут	1	1
1400	мы здесь	4	1
1401	не совпадает	1	1
1402	зрения своей	1	1
1403	почти каждый	2	1
1404	пушкина бориса	1	1
1405	и несколько	3	1
1406	отрицательную оценку	1	1
1407	ряда поколений	1	1
1408	но без	1	1
1409	всего образ	1	1
1410	для той	1	1
1411	и глубоко	2	1
1412	он в	2	1
1413	жизнь как	1	1
1414	первого типа	1	1
1415	художественной ценности	1	1
1416	и никогда	2	1
1417	этой форме	1	1
1418	внимание и	1	1
1419	друг другу	1	1
1420	подход к	1	1
1421	его личности	1	1
1422	искусства но	1	1
1423	отдельных произведений	1	1
1424	о его	1	1
1425	бы конечно	1	1
1426	условиях и	2	1
1427	ее а	1	1
1428	нашей точки	1	1
1429	это те	1	1
1430	и есть	1	1
1431	мы будем	3	1
1432	в некотором	1	1
1433	в силу	1	1
1434	своего героя	1	1
1435	определения и	1	1
1436	вовсе еще	1	1
1437	этого нового	1	1
1438	бы оно	1	1
1439	мы теперь	1	1
1440	этот элемент	1	1
1441	же мы	1	1
1442	всей мировой	3	1
1443	традиции и	2	1
1444	требуют совершенно	1	1
1445	пушкина мы	1	1
1446	свободной и	1	1
1447	сказать о	1	1
1448	ни за	1	1
1449	но кроме	1	1
1450	это совершенно	1	1
1451	что главное	1	1
1452	для чего	1	1
1453	которого мы	1	1
1454	а главное	3	1
1455	нам кажется	4	1
1456	жанровых особенностей	3	1
1457	свой рассказ	1	1
1458	например слова	1	1
1459	и сами	1	1
1460	можно только	1	1
1461	собственном смысле	3	1
1462	в последующих	3	1
1463	образом и	3	1
1464	того чем	1	1
1465	которые звучат	1	1
1466	и конечно	2	1
1467	друг к	1	1
1468	опирается на	2	1
1469	они и	3	1
1470	как с	1	1
1471	что этим	1	1
1472	них в	3	1
1473	но за	1	1
1474	себе представить	1	1
1475	на анализе	1	1
1476	в основном	1	1
1477	произведений которые	1	1
1478	что вое	1	1
1479	которые он	1	1
1480	на ее	2	1
1481	героя в	2	1
1482	освободиться от	1	1
1483	человек с	1	1
1484	чтобы стать	1	1
1485	по принципу	1	1
1486	романа и	4	1
1487	с ним	3	1
1488	романа в	2	1
1489	в наиболее	1	1
1490	в большом	1	1
1491	он на	1	1
1492	нашего времени	1	1
1493	было связано	1	1
1494	характер и	1	1
1495	не исчерпывается	1	1
1496	пор еще	2	1
1497	в науке	1	1
1498	более глубокое	3	1
1499	в живых	1	1
1500	на определенной	1	1
1501	на опыт	2	1
1502	с каждым	1	1
1503	творчества с	1	1
1504	я прежде	1	1
1505	и делает	1	1
1506	они в	1	1
1507	то с	1	1
1508	кроме одного	1	1
1509	и автор	1	1
1510	исключительно большое	1	1
1511	и создает	3	1
1512	для творчества	2	1
1513	князя и	1	1
1514	значительное влияние	1	1
1515	него нет	1	1
1516	только одного	1	1
1517	власти и	2	1
1518	скупого рыцаря	1	1
1519	там в	1	1
1520	связанная с	2	1
1521	один человек	1	1
1522	зрения этого	1	1
1523	творчества и	1	1
1524	и самая	1	1
1525	всеми их	1	1
1526	всех сил	1	1
1527	все то	4	1
1528	с некоторыми	1	1
1529	в соответствии	3	1
1530	почти всегда	6	1
1531	самим собой	1	1
1532	смысла и	1	1
1533	о самом	1	1
1534	конкретном и	1	1
1535	мы говорим	2	1
1536	был связан	1	1
1537	эстетики и	1	1
1538	кажется не	1	1
1539	еще с	1	1
1540	v в	1	1
1541	быть даже	2	1
1542	высота и	1	1
1543	и действительно	3	1
1544	прикреплены к	1	1
1545	действительно были	1	1
1546	говорить в	1	1
1547	тему об	2	1
1548	что могло	2	1
1549	об ней	1	1
1550	к самым	1	1
1551	очень важный	1	1
1552	жизни были	1	1
1553	есть нечто	1	1
1554	весь город	1	1
1555	подхода к	1	1
1556	можно даже	1	1
1557	с собою	1	1
1558	и отдельных	2	1
1559	не знать	1	1
1560	и звучит	1	1
1561	правда не	1	1
1562	о единстве	1	1
1563	тем которые	1	1
1564	со всею	1	1
1565	только себя	1	1
1566	сцены и	1	1
1567	мыслей и	1	1
1568	сравнению с	6	1
1569	положений в	1	1
1570	своего отца	1	1
1571	при всех	2	1
1572	известная доля	1	1
1573	литературе о	2	1
1574	знает что	2	1
1575	чтобы убедиться	1	1
1576	этом его	1	1
1577	возникает вопрос	1	1
1578	быть конечно	1	1
1579	множественном числе	1	1
1580	их во	1	1
1581	и обратно	1	1
1582	автор не	2	1
1583	смысле это	1	1
1584	и острой	2	1
1585	в конкретном	1	1
1586	строится в	1	1
1587	например мне	1	1
1588	автора но	1	1
1589	но оно	1	1
1590	при всем	3	1
1591	конечно все	1	1
1592	нас интересует	4	1
1593	нет ничего	3	1
1594	во множественном	1	1
1595	можно сделать	1	1
1596	и объединяет	1	1
1597	что эту	1	1
1598	должно быть	4	1
1599	истории не	1	1
1600	по этим	1	1
1601	время оно	1	1
1602	своей собственной	1	1
1603	дошедшие до	1	1
1604	с разнообразными	1	1
1605	не говорим	1	1
1606	этой традиции	1	1
1607	даже сказать	1	1
1608	такую же	1	1
1609	к отдельным	1	1
1610	первой книге	1	1
1611	этих жанрах	3	1
1612	зрения как	1	1
1613	в роли	2	1
1614	но здесь	2	1
1615	резкими контрастами	2	1
1616	касается литературных	1	1
1617	он часто	2	1
1618	все бы	1	1
1619	знать и	1	1
1620	бы ему	1	1
1621	а может	1	1
1622	речи не	1	1
1623	тот и	2	1
1624	характер это	1	1
1625	в те	1	1
1626	в образах	1	1
1627	и больше	1	1
1628	только один	1	1
1629	шел от	1	1
1630	был знаком	3	1
1631	на старости	1	1
1632	не интересует	1	1
1633	атмосферу в	1	1
1634	к одному	2	1
1635	и придает	1	1
1636	с первой	2	1
1637	вопроса и	1	1
1638	и различные	1	1
1639	этой жизни	1	1
1640	друг от	2	1
1641	перед глазами	1	1
1642	еще один	1	1
1643	каждый из	1	1
1644	нуждаются в	1	1
1645	а лишь	2	1
1646	автора в	2	1
1647	все как	1	1
1648	мне не	2	1
1649	на более	1	1
1650	писатель с	1	1
1651	стать простым	1	1
1652	и там	1	1
1653	данного автора	1	1
1654	это позволяет	2	1
1655	самый жанр	1	1
1656	романтизма но	1	1
1657	как человека	1	1
1658	если мы	5	1
1659	что совершается	1	1
1660	при котором	1	1
1661	значение имеет	2	1
1662	слов в	1	1
1663	всегда в	1	1
1664	и смерть	1	1
1665	характерен для	1	1
1666	безусловно был	1	1
1667	нет этого	2	1
1668	автор может	1	1
1669	а становится	1	1
1670	в определенном	1	1
1671	человечества и	1	1
1672	его современниками	1	1
1673	и глубоким	1	1
1674	существенным в	1	1
1675	самый сюжет	1	1
1676	более глубокого	1	1
1677	языка а	2	1
1678	его литературной	1	1
1679	имеет и	2	1
1680	здесь и	7	1
1681	его пристальное	1	1
1682	до ссылки	1	1
1683	это значение	1	1
1684	а они	1	1
1685	смерти у	1	1
1686	именно этот	1	1
1687	друг друга	7	1
1688	же он	2	1
1689	возможности но	1	1
1690	показать как	1	1
1691	в самой	2	1
1692	жизни не	2	1
1693	могут дать	1	1
1694	совпадать с	1	1
1695	протяжении всего	1	1
1696	характерные для	1	1
1697	формы и	3	1
1698	они были	1	1
1699	человека но	1	1
1700	высшей степени	1	1
1701	почве этого	1	1
1702	на время	2	1
1703	же языком	1	1
1704	не знают	2	1
1705	всегда была	1	1
1706	верхом и	1	1
1707	оно дано	1	1
1708	то они	1	1
1709	этот термин	1	1
1710	в более	5	1
1711	и прямо	2	1
1712	в исключительных	1	1
1713	на какой-то	1	1
1714	ему в	1	1
1715	таков первый	1	1
1716	ничем не	3	1
1717	и также	1	1
1718	создать образ	1	1
1719	столкновение двух	2	1
1720	на тех	1	1
1721	в последней	1	1
1722	эпизода в	1	1
1723	события эпохи	1	1
1724	тем он	1	1
1725	не будем	4	1
1726	с очень	1	1
1727	сценах и	1	1
1728	лишь то	1	1
1729	брань и	1	1
1730	или стилизация	1	1
1731	именно тем	2	1
1732	и прямое	1	1
1733	себя самого	3	1
1734	в формах	2	1
1735	себя на	1	1
1736	о нем	2	1
1737	и тут	2	1
1738	одной реплики	1	1
1739	то мы	1	1
1740	здесь в	11	1
1741	стали чем-то	1	1
1742	для испытания	1	1
1743	в осуществлении	1	1
1744	другого но	1	1
1745	к месту	1	1
1746	слова не	2	1
1747	должно стать	1	1
1748	все равно	6	1
1749	разумеется все	1	1
1750	в повести	3	1
1751	от своих	2	1
1752	к самой	2	1
1753	быть еще	1	1
1754	однако не	1	1
1755	и литературной	1	1
1756	читателя в	1	1
1757	до второй	1	1
1758	исключает возможности	1	1
1759	ней на	1	1
1760	такова его	1	1
1761	от друга	2	1
1762	от всех	2	1
1763	а о	1	1
1764	этого не	1	1
1765	с ними	2	1
1766	сложная и	1	1
1767	и берет	1	1
1768	наших дней	3	1
1769	xviii и	3	1
1770	входить в	1	1
1771	и где	1	1
1772	и которая	2	1
1773	ему самому	1	1
1774	исторической действительности	1	1
1775	и начинается	1	1
1776	жизни слова	4	1
1777	даже прямо	2	1
1778	путешествие в	1	1
1779	героями он	1	1
1780	вот это	1	1
1781	история и	1	1
1782	нет надобности	1	1
1783	которое было	1	1
1784	в плоскость	1	1
1785	очень много	1	1
1786	до наших	3	1
1787	стихи и	1	1
1788	этих авторов	1	1
1789	слова на	2	1
1790	положение в	2	1
1791	были ему	2	1
1792	продолжается так	1	1
1793	к жизни	2	1
1794	не смущает	1	1
1795	очень давно	1	1
1796	он работал	1	1
1797	поведения и	1	1
1798	времени как	1	1
1799	его творчестве	4	1
1800	на фоне	1	1
1801	это но	1	1
1802	и понимания	1	1
1803	перейти к	2	1
1804	он никогда	1	1
1805	двух центральных	1	1
1806	и со	1	1
1807	и могут	2	1
1808	сюжетной ситуации	1	1
1809	своими именами	1	1
1810	показывает его	1	1
1811	и художественного	1	1
1812	в условиях	7	1
1813	до отдельных	1	1
1814	значительности в	1	1
1815	вследствие чего	1	1
1816	и глубиной	1	1
1817	дело и	2	1
1818	симпатии к	1	1
1819	первостепенное значение	2	1
1820	путешествие по	1	1
1821	он заявляет	1	1
1822	как все	1	1
1823	и довольно	1	1
1824	связаны с	3	1
1825	этого места	1	1
1826	смерти и	4	1
1827	хвала и	1	1
1828	которая как	1	1
1829	начале своего	1	1
1830	этого он	1	1
1831	ко всему	1	1
1832	более свободной	1	1
1833	отличается резко	1	1
1834	обычно в	3	1
1835	и снова	1	1
1836	и живой	2	1
1837	которого и	1	1
1838	целое в	1	1
1839	но сами	1	1
1840	тяготеет к	1	1
1841	же из	1	1
1842	указывали на	1	1
1843	к их	1	1
1844	и народа	1	1
1845	первая часть	1	1
1846	он ни	1	1
1847	ко второму	2	1
1848	переворот в	1	1
1849	ведь именно	1	1
1850	за сценой	1	1
1851	на один	1	1
1852	такой вывод	1	1
1853	каждом из	3	1
1854	например у	3	1
1855	и органическим	1	1
1856	с какой-то	1	1
1857	но при	2	1
1858	характера в	1	1
1859	этого последнего	1	1
1860	автора к	1	1
1861	и почти	3	1
1862	себя здесь	1	1
1863	литературе но	1	1
1864	как уже	1	1
1865	своеобразное и	1	1
1866	и образов	2	1
1867	эти проблемы	1	1
1868	здесь можно	1	1
1869	в разной	1	1
1870	и ликование	1	1
1871	на всех	1	1
1872	же цели	1	1
1873	степени не	1	1
1874	важна не	1	1
1875	и одной	1	1
1876	и особый	1	1
1877	и родственных	1	1
1878	в так	1	1
1879	характерно для	1	1
1880	тема в	1	1
1881	то ее	1	1
1882	своей родины	1	1
1883	образа в	1	1
1884	не с	1	1
1885	всего его	2	1
1886	есть и	4	1
1887	общем не	1	1
1888	его речи	1	1
1889	в селе	1	1
1890	что образ	1	1
1891	оказывается что	1	1
1892	вот для	1	1
1893	пор они	1	1
1894	но дело	1	1
1895	например и	1	1
1896	стороны и	1	1
1897	и времени	2	1
1898	и жизни	3	1
1899	здесь еще	3	1
1900	европе и	1	1
1901	не найдет	1	1
1902	суда над	2	1
1903	мне сердце	1	1
1904	на всю	1	1
1905	у нее	1	1
1906	или как	1	1
1907	по сравнению	6	1
1908	в большинстве	9	1
1909	уходит в	1	1
1910	связано и	1	1
1911	почти никогда	1	1
1912	знать все	1	1
1913	это один	2	1
1914	этом произведении	3	1
1915	и т.д	5	1
1916	рассматривать как	1	1
1917	с различными	2	1
1918	известен в	1	1
1919	по всей	1	1
1920	него и	1	1
1921	к произведениям	1	1
1922	того именно	1	1
1923	изобразить и	1	1
1924	самый термин	1	1
1925	роман а	1	1
1926	не писал	1	1
1927	так но	1	1
1928	в высшей	1	1
1929	очень резко	1	1
1930	в узком	1	1
1931	отметим еще	1	1
1932	всей нашей	1	1
1933	остается один	1	1
1934	общества и	1	1
1935	все еще	3	1
1936	дела это	1	1
1937	включает в	1	1
1938	центра и	1	1
1939	всем мире	2	1
1940	только эти	1	1
1941	является почти	2	1
1942	человек не	1	1
1943	некоторых из	2	1
1944	ни был	1	1
1945	исходным пунктом	1	1
1946	его творчество	2	1
1947	им не	1	1
1948	не можем	1	1
1949	с соответствующими	1	1
1950	за счет	1	1
1951	самым простым	1	1
1952	плана не	1	1
1953	есть не	1	1
1954	совершается в	2	1
1955	степени и	1	1
1956	а я	3	1
1957	лестнице в	1	1
1958	более того	9	1
1959	распространенный в	1	1
1960	ярким примером	1	1
