N	2gram	Vygotskiy_	Analitik
1301	уже на	3	1
1302	и постепенное	1	1
1303	эта фраза	2	1
1304	от нее	1	1
1305	самую позицию	1	1
1306	на деле	1	1
1307	определить и	1	1
1308	связи и	2	1
1309	собственном смысле	2	1
1310	а потому	3	1
1311	фразы в	1	1
1312	от до	2	1
1313	бы мало	1	1
1314	он уже	1	1
1315	вопрос почему	1	1
1316	из собственного	1	1
1317	и отношениях	1	1
1318	обоих этих	6	1
1319	мы встречаем	2	1
1320	к единой	1	1
1321	существенным для	1	1
1322	этой проблемы	1	1
1323	представить себе	2	1
1324	нескольких лет	1	1
1325	мысли так	1	1
1326	он стремится	1	1
1327	до окончания	1	1
1328	в самый	1	1
1329	происходит нечто	1	1
1330	в основном	2	1
1331	которой не	1	1
1332	другой а	1	1
1333	итак мы	1	1
1334	существенным образом	2	1
1335	этому мы	2	1
1336	говорит нам	1	1
1337	теперь в	1	1
1338	уровень его	1	1
1339	иметь возможность	2	1
1340	двумя крайними	1	1
1341	и оставляет	1	1
1342	ведет себя	1	1
1343	подлежит никакому	1	1
1344	к установлению	1	1
1345	из одних	1	1
1346	целого ряда	1	1
1347	способно к	1	1
1348	в область	2	1
1349	задолго до	4	1
1350	этот принцип	1	1
1351	речи как	4	1
1352	различных сторон	1	1
1353	к выводу	3	1
1354	происходит с	1	1
1355	интеллектуальной операции	1	1
1356	что начальные	1	1
1357	и делает	2	1
1358	положения является	1	1
1359	мере и	2	1
1360	мы встречаемся	1	1
1361	не на	5	1
1362	как с	5	1
1363	что всегда	1	1
1364	из сказанного	2	1
1365	задачи как	1	1
1366	эти понятия	2	1
1367	этого процесса	2	1
1368	о природе	1	1
1369	функции и	3	1
1370	приобретает в	1	1
1371	с ней	3	1
1372	в наших	2	1
1373	их и	2	1
1374	в соответствующей	1	1
1375	сложного и	1	1
1376	одновременно с	4	1
1377	том виде	1	1
1378	между естественным	1	1
1379	развития в	14	1
1380	части нашей	1	1
1381	что ничто	2	1
1382	функцией в	1	1
1383	уже говорили	2	1
1384	же самый	2	1
1385	и будет	1	1
1386	то время	4	1
1387	и хотя	2	1
1388	особенности с	1	1
1389	другой как	1	1
1390	к которым	2	1
1391	относятся к	1	1
1392	что состояние	1	1
1393	самую идею	2	1
1394	знаний и	3	1
1395	прибавим к	1	1
1396	быть понято	2	1
1397	меньшей мере	1	1
1398	и так	1	1
1399	глубине и	1	1
1400	в которых	2	1
1401	том смысле	1	1
1402	у одного	3	1
1403	том как	3	1
1404	внешняя речь	1	1
1405	в различении	1	1
1406	на завтрашний	1	1
1407	ориентированная на	1	1
1408	на их	3	1
1409	же есть	1	1
1410	выступает как	1	1
1411	аналогии с	2	1
1412	слов которые	2	1
1413	фразы и	1	1
1414	к той	1	1
1415	без которых	1	1
1416	показать как	1	1
1417	над ним	1	1
1418	их внутренней	1	1
1419	смысле что	1	1
1420	он выступает	1	1
1421	является для	2	1
1422	появляется и	1	1
1423	одним и	1	1
1424	ни на	3	1
1425	не бесконечно	1	1
1426	возможно не	1	1
1427	вытекает из	4	1
1428	этому что	1	1
1429	а если	2	1
1430	вопроса мы	1	1
1431	сливается с	1	1
1432	это понятие	3	1
1433	видим что	3	1
1434	оба эти	5	1
1435	всеми остальными	1	1
1436	чего нет	1	1
1437	связь этих	1	1
1438	и между	7	1
1439	своем внутреннем	1	1
1440	на том	4	1
1441	только мы	1	1
1442	совершается как	1	1
1443	понятия это	1	1
1444	а другой	3	1
1445	достаточной мере	1	1
1446	было ожидать	1	1
1447	не до	2	1
1448	слова и	3	1
1449	и уже	1	1
1450	всего на	2	1
1451	только один	4	1
1452	не могло	1	1
1453	совпадают с	1	1
1454	значение для	4	1
1455	нами как	1	1
1456	отношении к	2	1
1457	завтрашний день	1	1
1458	этим словом	1	1
1459	вопроса и	1	1
1460	и наиболее	2	1
1461	в следующей	4	1
1462	рода на	2	1
1463	а при	1	1
1464	контакте с	1	1
1465	целый ряд	5	1
1466	ни были	1	1
1467	к совершенно	2	1
1468	в совершенно	2	1
1469	в истории	3	1
1470	всю полноту	2	1
1471	играть в	1	1
1472	почти одновременно	1	1
1473	разговор с	1	1
1474	в каком	2	1
1475	еще один	1	1
1476	вопрос можно	1	1
1477	принципиально иной	1	1
1478	возвращаясь к	1	1
1479	связанных с	1	1
1480	потому и	4	1
1481	всех трех	1	1
1482	это разделение	1	1
1483	имеем в	1	1
1484	на что	1	1
1485	и там	1	1
1486	переход от	7	1
1487	психический процесс	1	1
1488	не совсем	2	1
1489	в данной	2	1
1490	в сфере	9	1
1491	привел к	2	1
1492	если мы	9	1
1493	представляющего собой	1	1
1494	которые уже	1	1
1495	всех остальных	1	1
1496	звуковую структуру	1	1
1497	может оказаться	2	1
1498	только при	1	1
1499	на улице	2	1
1500	к объяснению	2	1
1501	рода в	2	1
1502	бы сказать	4	1
1503	же самого	4	1
1504	содержащиеся в	1	1
1505	отношения то	1	1
1506	языка но	1	1
1507	обращение к	1	1
1508	со словом	1	1
1509	мышление в	2	1
1510	свою силу	2	1
1511	а вовсе	1	1
1512	не видит	1	1
1513	состоящая в	1	1
1514	даже для	2	1
1515	друг друга	1	1
1516	и после	1	1
1517	из него	3	1
1518	исключительно в	1	1
1519	точку зрения	1	1
1520	и сложного	1	1
1521	обнаруживают себя	1	1
1522	указанием на	1	1
1523	постановки вопроса	1	1
1524	за центральное	1	1
1525	единство в	1	1
1526	он должен	9	1
1527	сопряжено с	1	1
1528	прийти к	1	1
1529	последовательности которая	1	1
1530	бывает в	1	1
1531	по мнению	2	1
1532	связан с	1	1
1533	умственные способности	1	1
1534	нам известно	3	1
1535	они возникают	4	1
1536	состоит почти	1	1
1537	но на	2	1
1538	в более	2	1
1539	в гораздо	1	1
1540	менее чем	1	1
1541	что оно	9	1
1542	и многие	1	1
1543	мышления в	4	1
1544	этим можно	1	1
1545	на трех	1	1
1546	как внешнее	1	1
1547	но прежде	2	1
1548	этот процесс	5	1
1549	предпосылки в	1	1
1550	по сходству	1	1
1551	того как	6	1
1552	второй половине	1	1
1553	слово а	1	1
1554	оно само	1	1
1555	их результатов	1	1
1556	это свойственно	1	1
1557	не станем	2	1
1558	которых он	2	1
1559	естественно что	4	1
1560	к первой	1	1
1561	должно существовать	1	1
1562	или человек	1	1
1563	не значит	1	1
1564	деле не	1	1
1565	не достигает	1	1
1566	и новое	1	1
1567	столько сколько	1	1
1568	нее как	1	1
1569	исследователей в	1	1
1570	форму в	1	1
1571	мере ее	1	1
1572	и последующие	1	1
1573	и систематизацию	1	1
1574	может остаться	1	1
1575	то мы	1	1
1576	сознания и	3	1
1577	первом месте	1	1
1578	с чистым	1	1
1579	этим именем	1	1
1580	чем он	5	1
1581	возможно только	2	1
1582	слова а	1	1
1583	что каждый	1	1
1584	поэтому оно	1	1
1585	согласно которому	9	1
1586	сказанного выше	2	1
1587	к внутренней	3	1
1588	этого знания	1	1
1589	бы для	1	1
1590	от друга	5	1
1591	с чисто	1	1
1592	внутренняя речь	7	1
1593	значение только	1	1
1594	является таким	1	1
1595	когда оно	2	1
1596	на передний	1	1
1597	на нее	2	1
1598	и развитие	20	1
1599	места в	1	1
1600	и другое	5	1
1601	сознания но	1	1
1602	не могли	1	1
1603	из общей	2	1
1604	тем оказывается	1	1
1605	и давно	1	1
1606	бы оно	3	1
1607	как такая	1	1
1608	и осознает	1	1
1609	в уме	5	1
1610	как она	3	1
1611	не подлежит	2	1
1612	этот раз	1	1
1613	по смыслу	3	1
1614	может только	1	1
1615	говоря мы	1	1
1616	виде в	1	1
1617	но по	1	1
1618	является не	2	1
1619	как можно	1	1
1620	это происходит	2	1
1621	он состоит	1	1
1622	следует сказать	2	1
1623	в ссср	2	1
1624	мы находим	1	1
1625	нисколько не	2	1
1626	именно эта	1	1
1627	на помощь	1	1
1628	предмета но	1	1
1629	делает и	2	1
1630	потребности и	1	1
1631	но уже	2	1
1632	поставить в	1	1
1633	говорит об	2	1
1634	увидим далее	1	1
1635	справедливо говорит	2	1
1636	в динамике	1	1
1637	настоящего исследования	5	1
1638	за этой	1	1
1639	готовность к	1	1
1640	чтобы увидеть	1	1
1641	высокой ступени	2	1
1642	показывает анализ	1	1
1643	самый предмет	1	1
1644	предположить что	3	1
1645	он указывает	1	1
1646	одновременно из	1	1
1647	реагирует на	1	1
1648	одному этому	3	1
1649	подумать что	1	1
1650	этого единого	1	1
1651	сам не	2	1
1652	не изменится	1	1
1653	и других	7	1
1654	план в	2	1
1655	встречаемся с	1	1
1656	чужого языка	1	1
1657	могут служить	1	1
1658	в самых	4	1
1659	в каких-то	1	1
1660	предметом нашего	1	1
1661	единую систему	1	1
1662	автора к	1	1
1663	если понятие	1	1
1664	который мы	2	1
1665	знакомства с	1	1
1666	силе и	1	1
1667	что является	2	1
1668	на периферии	1	1
1669	есть нечто	1	1
1670	есть как	1	1
1671	и во-вторых	1	1
1672	связана с	2	1
1673	в него	1	1
1674	есть ситуация	3	1
1675	а по	1	1
1676	но она	1	1
1677	меняет свою	1	1
1678	могли не	1	1
1679	наоборот в	1	1
1680	дает им	1	1
1681	самое что	2	1
1682	отношений между	4	1
1683	ним как	1	1
1684	оказывается что	1	1
1685	в трех	1	1
1686	этот факт	3	1
1687	факт что	1	1
1688	что нам	3	1
1689	стороны и	3	1
1690	это первый	1	1
1691	только то	4	1
1692	останавливаться на	1	1
1693	а этот	2	1
1694	чтобы прийти	1	1
1695	слова или	1	1
1696	на всю	2	1
1697	признать что	1	1
1698	слова если	1	1
1699	сказать на	1	1
1700	этого не	1	1
1701	знаки и	1	1
1702	к отвлеченной	1	1
1703	продолжение и	1	1
1704	себе этот	1	1
1705	знает и	1	1
1706	ту самую	1	1
1707	по той	1	1
1708	числе и	2	1
1709	сознанию такое	1	1
1710	в ядре	1	1
1711	что можно	1	1
1712	как их	1	1
1713	сохраняет свою	1	1
1714	частный случай	4	1
1715	к ней	1	1
1716	что если	6	1
1717	самой своей	2	1
1718	требует для	1	1
1719	где на	1	1
1720	в понимании	1	1
1721	в плане	2	1
1722	к моменту	3	1
1723	в другую	3	1
1724	этом и	2	1
1725	связи между	1	1
1726	таков же	1	1
1727	обращаться к	1	1
1728	эту мысль	2	1
1729	понять что	2	1
1730	друг от	5	1
1731	его до	1	1
1732	происходит в	3	1
1733	язык в	1	1
1734	в виде	3	1
1735	и отношений	7	1
1736	к каждой	1	1
1737	нам как	1	1
1738	ибо как	1	1
1739	это в	2	1
1740	само собой	3	1
1741	же самые	6	1
1742	ли может	1	1
1743	эти два	1	1
1744	конце концов	2	1
1745	не появляется	1	1
1746	знания не	1	1
1747	само по	2	1
1748	включающий в	1	1
1749	они приобретают	1	1
1750	и конец	1	1
1751	в воображении	1	1
1752	знания и	2	1
1753	для другого	4	1
1754	из двух	2	1
1755	степени и	1	1
1756	себе а	1	1
1757	момент этой	1	1
