N	2gram	Vygotskiy_	Freidism
1293	эту борьбу	1	1
1294	нам совершенно	2	1
1295	в ужас	1	1
1296	внутренними раздражителями	1	1
1297	которое должно	1	1
1298	мы старались	1	1
1299	не хочет	1	1
1300	не соответствует	1	1
1301	души и	1	1
1302	для искусства	1	1
1303	познакомимся с	1	1
1304	почему бы	1	1
1305	нашей души	1	1
1306	он идет	1	1
1307	заставить ее	1	1
1308	и точно	1	1
1309	и принципиально	1	1
1310	со своим	2	1
1311	для объяснения	1	1
1312	мы легко	5	1
1313	из своих	1	1
1314	является совершенно	1	1
1315	взаимодействия а	1	1
1316	отказывается от	1	1
1317	его сознание	1	1
1318	два раза	1	1
1319	но что	3	1
1320	деле если	2	1
1321	внутреннее противоречие	3	1
1322	и подчиняется	1	1
1323	которые несомненно	1	1
1324	смысле этого	1	1
1325	души а	1	1
1326	вытекает из	2	1
1327	основана на	2	1
1328	для его	2	1
1329	противоположность и	1	1
1330	на нескольких	1	1
1331	и смысл	3	1
1332	в виде	3	1
1333	и постоянно	1	1
1334	куда он	1	1
1335	можем конечно	1	1
1336	рая и	1	1
1337	который делает	1	1
1338	чем в	3	1
1339	вопрос но	1	1
1340	у такого	1	1
1341	критики и	2	1
1342	мы на	1	1
1343	без всяких	1	1
1344	организма в	1	1
1345	он конечно	1	1
1346	же не	2	1
1347	бы для	2	1
1348	или в	6	1
1349	к некоторому	1	1
1350	искусства если	2	1
1351	пути и	3	1
1352	сила которая	1	1
1353	не говорит	1	1
1354	без остатка	1	1
1355	некоторые типические	1	1
1356	подвести итоги	1	1
1357	есть там	1	1
1358	в шуточном	1	1
1359	на которое	2	1
1360	что его	2	1
1361	которого она	1	1
1362	осуществляется в	2	1
1363	и приводит	1	1
1364	них несколько	1	1
1365	про себя	1	1
1366	во внимание	5	1
1367	но эта	1	1
1368	на нее	2	1
1369	это мы	2	1
1370	то вероятно	2	1
1371	эти образы	1	1
1372	кроме его	1	1
1373	которые как	1	1
1374	и эта	2	1
1375	с теми	3	1
1376	вот если	1	1
1377	о смерти	9	1
1378	вот это	1	1
1379	дано в	1	1
1380	начал с	1	1
1381	его концепция	1	1
1382	на тот	1	1
1383	и своего	1	1
1384	и форму	1	1
1385	может в	1	1
1386	он берет	1	1
1387	это второе	2	1
1388	решение этой	1	1
1389	есть психология	1	1
1390	борьбы и	1	1
1391	она стремится	1	1
1392	противоречия с	1	1
1393	как говорит	6	1
1394	которая могла	1	1
1395	с той	2	1
1396	и без	1	1
1397	совершенно точно	2	1
1398	чтобы ответить	1	1
1399	следует понимать	2	1
1400	теория является	1	1
1401	та борьба	1	1
1402	и вовсе	1	1
1403	по смыслу	2	1
1404	страха и	1	1
1405	эти две	4	1
1406	язык и	1	1
1407	из той	2	1
1408	раньше всего	1	1
1409	видим мы	1	1
1410	основано на	2	1
1411	и которые	1	1
1412	при таком	4	1
1413	души в	1	1
1414	меньше всего	4	1
1415	этим самым	1	1
1416	на события	1	1
1417	а иногда	1	1
1418	эта трагедия	1	1
1419	последнее время	1	1
1420	он никогда	1	1
1421	особенности в	1	1
1422	того и	1	1
1423	не на	1	1
1424	именно эту	1	1
1425	от обычного	1	1
1426	понимать под	1	1
1427	станет совершенно	1	1
1428	зрения и	1	1
1429	существуют только	1	1
1430	здесь не	1	1
1431	же к	1	1
1432	и глубже	1	1
1433	у лица	1	1
1434	в свете	1	1
1435	мы склонны	1	1
1436	являются различные	1	1
1437	в двух	9	1
1438	факт этот	1	1
1439	действии и	1	1
1440	моментов и	1	1
1441	для современной	1	1
1442	и это	13	1
1443	совершенно аналогично	1	1
1444	в сторону	2	1
1445	с другом	6	1
1446	в смысле	1	1
1447	строится все	1	1
1448	в каждой	3	1
1449	за существование	1	1
1450	не принимает	1	1
1451	которые с	3	1
1452	бы совершенно	1	1
1453	полагает что	9	1
1454	это так	2	1
1455	нескольких примерах	1	1
1456	нельзя не	1	1
1457	тем более	1	1
1458	говорили выше	2	1
1459	дана в	1	1
1460	вопросе о	1	1
1461	не все	3	1
1462	подтверждение этого	1	1
1463	она только	1	1
1464	совершенно ясно	13	1
1465	не был	1	1
1466	только он	2	1
1467	той или	2	1
1468	чтобы понять	3	1
1469	внешняя и	1	1
1470	жизнь и	2	1
1471	мы указывали	1	1
1472	иметь в	3	1
1473	что хотя	1	1
1474	впечатление от	2	1
1475	уже сказали	1	1
1476	в русской	1	1
1477	но его	2	1
1478	в каждом	2	1
1479	не говоря	1	1
1480	говорит он	2	1
1481	в ненависть	1	1
1482	отношении совершенно	1	1
1483	предположить что	2	1
1484	того или	1	1
1485	даже находили	1	1
1486	гораздо шире	1	1
1487	не имея	2	1
1488	нами как	3	1
1489	материалом для	1	1
1490	поэтому и	1	1
1491	их борьбы	1	1
1492	находит свое	2	1
1493	в опыте	1	1
1494	реальным и	1	1
1495	психологической стороны	1	1
1496	спросить в	1	1
1497	за то	3	1
1498	и других	2	1
1499	как ни	4	1
1500	радости или	1	1
1501	в прямой	1	1
1502	поведения которые	1	1
1503	не помнит	1	1
1504	тут и	1	1
1505	и очищение	2	1
1506	действия в	2	1
1507	данный момент	1	1
1508	оно конечно	1	1
1509	которую мы	2	1
1510	образом оказывается	1	1
1511	с основной	1	1
1512	надо было	2	1
1513	мы воспринимаем	8	1
1514	связи с	2	1
1515	показывает что	3	1
1516	научной и	1	1
1517	совершенно непонятным	1	1
1518	независим от	1	1
1519	в объект	1	1
1520	все остальные	1	1
1521	принцип экономии	5	1
1522	называет его	1	1
1523	в нормальной	1	1
1524	душу но	1	1
1525	но при	1	1
1526	так мы	4	1
1527	чтобы он	2	1
1528	и чувства	2	1
1529	другом и	1	1
1530	процессом и	1	1
1531	явного содержания	1	1
1532	как уже	1	1
1533	т д	6	1
1534	выше в	1	1
1535	можно назвать	1	1
1536	ту же	3	1
1537	тому как	3	1
1538	не по	1	1
1539	от содержания	1	1
1540	по этой	1	1
1541	всего показать	1	1
1542	поступки и	1	1
1543	что всякий	2	1
1544	в теории	2	1
1545	этих трех	1	1
1546	же заметить	1	1
1547	и всюду	1	1
1548	взглянуть на	3	1
1549	работу и	1	1
1550	он стал	1	1
1551	это по	2	1
1552	кажется что	2	1
1553	тоном и	1	1
1554	на чем	1	1
1555	не будет	3	1
1556	с ужасом	1	1
1557	не оставляет	1	1
1558	но она	3	1
1559	составные части	1	1
1560	реакции на	1	1
1561	их с	1	1
1562	не с	2	1
1563	что эта	8	1
1564	одно и	3	1
1565	только одним	1	1
1566	пор не	1	1
1567	можно с	1	1
1568	как он	6	1
1569	опереться на	1	1
1570	отказ от	1	1
1571	в тех	3	1
1572	для человека	1	1
1573	как всякая	1	1
1574	до чего	2	1
1575	можно было	6	1
1576	других людей	1	1
1577	не видим	1	1
1578	в форме	2	1
1579	др в	1	1
1580	оказывается что	2	1
1581	кто не	1	1
1582	есть лишь	1	1
1583	этого факта	1	1
1584	вот что	2	1
1585	в начале	1	1
1586	говоря о	1	1
1587	что нам	3	1
1588	в учении	3	1
1589	содержание но	1	1
1590	еще в	2	1
1591	поступка и	1	1
1592	книг и	1	1
1593	и хотя	3	1
1594	даже не	1	1
1595	стороны и	5	1
1596	только частично	1	1
1597	и времени	2	1
1598	для других	1	1
1599	как же	1	1
1600	в нее	3	1
1601	реакции и	3	1
1602	которая с	1	1
1603	сама она	1	1
1604	борьбе за	1	1
1605	его теорию	1	1
1606	каждый акт	1	1
1607	внешнее выражение	1	1
1608	это основано	1	1
1609	и всех	1	1
1610	особенно легко	2	1
1611	умирает и	2	1
1612	и т.д	1	1
1613	мысль о	5	1
1614	другой и	1	1
1615	могла бы	4	1
1616	своего материала	2	1
1617	основе своей	1	1
1618	рассматривать как	3	1
1619	и совершенно	8	1
1620	начала до	1	1
1621	значение и	2	1
1622	за нею	1	1
1623	ее жизнь	1	1
1624	о ней	2	1
1625	но всегда	1	1
1626	ни одной	2	1
1627	я в	1	1
1628	всех его	1	1
1629	истории и	1	1
1630	тем как	2	1
1631	что можно	1	1
1632	мы всегда	2	1
1633	все дело	1	1
1634	что если	9	1
1635	него и	1	1
1636	и очевидно	1	1
1637	со своими	1	1
1638	путем она	1	1
1639	конца и	2	1
1640	одного из	1	1
1641	своей задачей	1	1
1642	впечатление которое	1	1
1643	общего с	1	1
1644	мысль так	1	1
1645	в понимании	2	1
1646	что во	1	1
1647	и никогда	1	1
1648	целого как	1	1
1649	и борьба	1	1
1650	для такого	1	1
1651	и каждый	2	1
1652	которые в	2	1
1653	какой именно	1	1
1654	все содержание	1	1
1655	помогает нам	1	1
1656	и чувствуем	1	1
1657	это делает	3	1
1658	когда они	2	1
1659	благодаря этому	1	1
1660	только по	1	1
1661	психологии что	1	1
1662	которое мы	3	1
1663	к чисто	1	1
1664	элементов из	1	1
1665	материал из	1	1
1666	для каждого	1	1
1667	же явление	1	1
1668	еще одно	1	1
1669	слова в	1	1
1670	содержания и	4	1
1671	в первой	1	1
1672	это означает	2	1
1673	роль играет	1	1
1674	по этому	5	1
1675	прямо противоположного	1	1
1676	мы будем	3	1
1677	и изжить	1	1
1678	что половое	1	1
1679	же в	3	1
1680	действительно в	1	1
1681	совершенно непонятно	1	1
1682	в явном	1	1
1683	мы теперь	1	1
1684	свидетельствуют о	1	1
1685	общества и	1	1
1686	иной раз	1	1
1687	как будто	7	1
1688	этой же	1	1
1689	на то	27	1
1690	мы слышим	1	1
1691	должны признать	2	1
1692	чувство не	3	1
1693	из глубины	1	1
1694	и характеристики	2	1
1695	нам как	2	1
1696	нее нет	1	1
1697	формы он	1	1
1698	здесь мы	2	1
1699	в неудачном	1	1
1700	события в	3	1
1701	есть одна	2	1
1702	за себя	1	1
1703	искать совершенно	1	1
1704	это двойное	1	1
1705	мы различаем	1	1
1706	это требуется	1	1
1707	они утверждают	1	1
1708	мог сделать	1	1
1709	и аффектов	1	1
1710	или иного	1	1
1711	может и	2	1
1712	себе как	1	1
1713	и охотно	1	1
1714	случае это	1	1
1715	переживания которые	1	1
1716	и чем	1	1
1717	нет не	1	1
1718	мы пытаемся	2	1
1719	изменениям и	1	1
1720	означает что	1	1
1721	этому вопросу	1	1
1722	отмечает эту	1	1
1723	в один	1	1
1724	дает ему	2	1
1725	нам кажется	6	1
1726	им не	1	1
1727	каждого из	1	1
1728	в лице	1	1
1729	происходит в	1	1
1730	дело здесь	2	1
1731	за счет	1	1
1732	что на	6	1
1733	психической энергии	6	1
1734	со всяким	1	1
1735	есть не	7	1
1736	где мы	3	1
1737	поэтому мы	1	1
1738	вопрос нам	1	1
1739	искусства в	7	1
1740	иное как	2	1
1741	и самый	2	1
1742	нашем сознании	1	1
1743	эта теория	6	1
1744	он действительно	1	1
1745	в знаменитом	1	1
1746	джемса и	1	1
1747	но вместо	1	1
1748	с принципом	1	1
1749	с этих	1	1
