N	3gram	Tiupa_Narr	Narrotol
958	начало эпизоду нежданного	1	1
959	забвение в таком	1	1
960	стройность актуального членения	1	1
961	три доктора а	1	1
962	но в своем	1	1
963	выгоне не верят	1	1
964	лишена неожиданности да	1	1
965	героя с умиранием	1	1
966	и будущего ни	1	1
967	раньше тоже так	1	1
968	своей последовательности не	1	1
969	о матери архиерей	1	1
970	событие самого рассказывания	2	1
971	воскресении простого обыкновенного	1	1
972	протяжении двадцати эпизодов	1	1
973	что возраст пока	1	1
974	сочетание старческого сморщенного	1	1
975	во втором эпизоде	2	1
976	общая неловкость поведения	1	1
977	процитированному выше но	1	1
978	о смерти очередного	1	1
979	жизни не только	1	1
980	может идти куда	1	1
981	и братьев и	1	1
982	мысль о том	1	1
983	ему владыка преосвященнейший	1	1
984	не в его	1	1
985	устремленного к пуанту	1	1
986	единения личности героя	1	1
987	без помощи зеркала	1	1
988	бы жизненной позиции	1	1
989	влекущего архиерея залитого	1	1
990	перемещение персонажа из	1	1
991	до нас в	1	1
992	к вечерне надо	1	1
993	полунощи и про	1	1
994	начинает означать время	1	1
995	недавним пребыванием архиерея	1	1
996	непредвзято как результат	1	1
997	пусты они сводятся	1	1
998	омовение ног на	1	1
999	в своего рода	2	1
1000	россию после восьми	1	1
1001	в тексте случай	1	1
1002	в двенадцатом эпизоде	1	1
1003	называют владыкой волнует	1	1
1004	воскресного дня столь	1	1
1005	владыка преосвященнейший как	1	1
1006	лишены необходимого роста	1	1
1007	прочитано как символ	1	1
1008	звеном интриги? или	1	1
1009	детских больших глаз	1	1
1010	в половине второго	1	1
1011	в юность когда	1	1
1012	момент единения личности	1	1
1013	картина душевной угнетенности	1	1
1014	креативного и рецептивного	1	1
1015	стоит читателю задать	1	1
1016	по себе а	1	1
1017	угнетенности от которой	1	1
1018	торопливо помолился лег	1	1
1019	последних днях жизни	2	1
1020	слушая про жениха	1	1
1021	локализованного пространственно-временного единства	1	1
1022	визитам игуменьи и	1	1
1023	хотя они и	1	1
1024	должна обратиться к	1	1
1025	герой рассказа оказывается	1	1
1026	по своей природе	1	1
1027	переносов во внешнем	1	1
1028	эпизоде в лунном	1	1
1029	отвлечении от повествовательного	1	1
1030	из монастыря впрочем	1	1
1031	главы отмеченном к	1	1
1032	переход от первой	1	1
1033	лично в небесследность	1	1
1034	преображения служит исходное	1	1
1035	рассмотреть промежуточные микрособытия	1	1
1036	и не обрели	1	1
1037	четкая граница повествовательного	1	1
1038	в художественных текстах	3	1
1039	далекое прошлое в	1	1
1040	и в коммуникативном	1	1
1041	смысловую перспективу события	1	1
1042	неприятно волновало что	1	1
1043	роста напряженности устремленного	1	1
1044	в грехах невинному	1	1
1045	причину их приезда	1	1
1046	просто несобственно-прямая речь	1	1
1047	бы но мотивировка	1	1
1048	окружающего мира архиерей	1	1
1049	обыкновенный человек идет	1	1
1050	на две половины	1	1
1051	самого иисуса христа	1	1
1052	обремененного должностными обязанностями	1	1
1053	матери архиерей вспоминает	1	1
1054	три следующих осколка	1	1
1055	детству кати именно	1	1
1056	из персонажей рефлектирующего	1	1
1057	еракин становится незначительнее	1	1
1058	слабо локализованного пространственно-временного	1	1
1059	как глазами окружающих	1	1
1060	зрения внешне отсутствующего	1	1
1061	нас в двуголосой	1	1
1062	говорится вдруг отчужденно	1	1
1063	четыре эпизода четко	1	1
1064	воскресения утрачивает свою	1	1
1065	речи повествователя может	1	1
1066	неизбежности или социальной	1	1
1067	оба смеются над	1	1
1068	и конца текста	1	1
1069	когда слушает пение	1	1
1070	какой-нибудь юродивый странник	1	1
1071	обособления текстуально манифестированный	1	1
1072	внуков что актуализирует	1	1
1073	и после смерти	1	1
1074	и вообще чувствовала	1	1
1075	только священнослужителя но	1	1
1076	его собственным голосом	1	1
1077	этот статус и	1	1
1078	а в тех	1	1
1079	единого художественного высказывания	1	1
1080	бывшим мальчиком павлушей	1	1
1081	читателя предстает только	1	1
1082	своего рода ключом	1	1
1083	тем самым создающего	1	1
1084	или иной степени	1	1
1085	зеленоватой бородой сисоя	1	1
1086	наконец отец сисой	1	1
1087	рода помазание а	1	1
1088	живет не по	1	1
1089	неявным для окружающих	1	1
1090	по аналогии с	1	1
1091	соответствует предпасхальной субботе	1	1
1092	из текстуальной данности	1	1
1093	связи с кристаллизацией	1	1
1094	человек идет по	1	1
1095	после ухода сисоя	1	1
1096	пара двенадцатых эпизодов	1	1
1097	домой преосвященный петр	1	1
1098	смерть как возвращение	1	1
1099	которыми к нему	1	1
1100	организующий принцип системы	1	1
1101	с внучкой а	1	1
1102	момента более не	1	1
1103	оговаривается словно мы	1	1
1104	архиерея в россию	1	1
1105	контрасту с начальным	1	1
1106	его признаков а	1	1
1107	завершается медитацией героя	1	1
1108	воспоминаниям героя до	1	1
1109	смыслосообразную событийность излагаемых	1	1
1110	которое мы можем	1	1
1111	в рамках лиминальной	1	1
1112	лиминальную событийность и	1	1
1113	качестве таковых рассмотреть	1	1
1114	эпилоговым заключительную главу	1	1
1115	выделяемых эпизодов занимает	1	1
1116	архиерея но зато	1	1
1117	духовное воскрешение героя	1	1
1118	беседы с отцом	1	1
1119	интермедийном эпизоде увидеть	1	1
1120	речь центрального героя	1	1
1121	огни потускнели фитили	1	1
1122	про жениха грядущего	1	1
1123	церковной службе шестые	1	1
1124	не подвергается глоссализационному	1	1
1125	само по себе	1	1
1126	согласованность перекликающихся эпизодов	1	1
1127	уксусом еще одна	1	1
1128	за сутки пробегает	1	1
1129	местах и в	1	1
1130	фрагмент повествования образует	1	1
1131	отмеченных перекличек в	1	1
1132	катастрофе однако кумулятивность	1	1
1133	как самостоятельный эпизод	1	1
1134	возвращение героя к	1	1
1135	и событие самого	1	1
1136	продолжает звучать и	1	1
1137	в той мере	1	1
1138	никакого явного преображения	1	1
1139	персонажной фигуре этот	1	1
1140	отсутствует тем не	1	1
1141	каким он прошел	1	1
1142	эпизоде она сама	1	1
1143	случае купец еракин	1	1
1144	кумулятивной интриги чеховскому	1	1
1145	богатые дамы после	1	1
1146	далее выходила сходилась	1	1
1147	доставляет герою искренне	1	1
1148	второго ударили к	1	1
1149	своего рода возвратном	1	1
1150	может быть воспринята	1	1
1151	еракина после него	1	1
1152	рассказчик цитирует прямую	1	1
1153	внимание что возраст	1	1
1154	оснований для такого	1	1
1155	не подлежит сомнению	1	1
1156	возвращения сообщение о	1	1
1157	зарисовки взглядом в	1	1
1158	племянницы в начальной	1	1
1159	во втором всем	1	1
1160	обращается к нему	1	1
1161	следует признать что	1	1
1162	около сорока внуков	1	1
1163	один из этих	1	1
1164	дорогое незабвенное детство	1	1
1165	достоевского и свидетельствующая	1	1
1166	материнского рода но	1	1
1167	уходом матери и	1	1
1168	тематическое нарастание семантического	1	1
1169	случае уединившимся в	1	1
1170	еще одной эпилоговой	1	1
1171	фрагменте о марии	1	1
1172	бы существенной ошибкой	1	1
1173	событий осуществляется данным	1	1
1174	до известной степени	1	1
1175	в качестве дискурса	1	1
1176	предсмертном видении опять	1	1
1177	ниже здесь также	1	1
1178	предпасхальных днях то	1	1
1179	авторской позицией эту	1	1
1180	слова длинный и	1	1
1181	многообразно переклички между	1	1
1182	именуют владыкой но	1	1
1183	и после его	1	1
1184	частности такой детали	1	1
1185	по обыкновению поднимались	1	1
1186	ракурс повествования когда	1	1
1187	и поехал в	1	1
1188	третьем эпизоде герою	1	1
1189	пополам переломами настроения	1	1
1190	помнила что он	1	1
1191	на хорах изредка	1	1
1192	в соответствии с	7	1
1193	повествуемого мира в	2	1
1194	рассказа оказывается двенадцатым	1	1
1195	нового эпизода достаточно	1	1
1196	девочки чьи волосы	1	1
1197	она не подвергается	1	1
1198	празднества после смерти	1	1
1199	эта девочка к	1	1
1200	смертью архиерея обратно	1	1
1201	героя к детскому	1	1
1202	по контрасту с	1	1
1203	внешней а он	1	1
1204	ангелоподобной рыжие волосы	1	1
1205	состоит в обнаружении	1	1
1206	фраза построена таким	1	1
1207	эпизод был моментом	1	1
1208	видением героя и	1	1
1209	естественность взгляда на	1	1
1210	этой нарративной матрицы	1	1
1211	нарративной матрицы предстает	1	1
1212	много-много лет назад	1	1
1213	одной из этих	1	1
1214	не только внешняя	1	1
1215	неочевидный но существенный	1	1
1216	сохраняет этот статус	1	1
1217	реакция оба смеются	1	1
1218	украшенный чувствовал не	1	1
1219	эпизод отмеченный перерывом	1	1
1220	вообще чувствовала себя	1	1
1221	преосвященный узнает о	1	1
1222	воспринята и истолкована	1	1
1223	в качестве одной	1	1
1224	этой старухи специально	1	1
1225	выделенность некоторой конфигурации	1	1
1226	по мысли бахтина	2	1
1227	может быть прочитано	1	1
1228	жизни? к тому	1	1
1229	терминологией а ван	1	1
1230	увидим впоследствии картину	1	1
1231	своего материнского рода	1	1
1232	встать и вообще	1	1
1233	уже обращается к	1	1
1234	радостной улыбкой стало	1	1
1235	прослеженный циклический параллелизм	1	1
1236	наступает смерть архиерея	1	1
1237	волхвов после рождения	1	1
1238	а на другой	1	1
1239	непонятно ему было	1	1
1240	стрелка дважды за	1	1
1241	пор ракурсы нарратора	1	1
1242	пробегает один и	1	1
1243	не о том	1	1
1244	как хорошо теми	1	1
1245	память читателя оказывается	1	1
1246	события данным нарративным	1	1
1247	чувствует и знает	1	1
1248	бывает у чехова	1	1
1249	о роли предсмертного	1	1
1250	в пространстве на	1	1
1251	не в рассказе	1	1
1252	голоса в тексте	1	1
1253	обнаруживаемые между первыми	1	1
1254	столь очевидны что	1	1
1255	приезда в четвертом	1	1
1256	жизни но имеется	1	1
1257	говорила и ей	1	1
1258	временной границы актуального	1	1
1259	начальным единением наступает	1	1
1260	сомнению и отсутствие	1	1
1261	приехав домой преосвященный	1	1
1262	тому мелкому и	1	1
1263	и как оказывается	1	1
1264	сливаются в один	1	1
1265	дело не с	1	1
1266	и затрагивает только	1	1
1267	своею массою с	1	1
1268	пели про жениха	1	1
1269	начале девятого эпизода	1	1
1270	вы уже легли	1	1
1271	сисоя к тому	1	1
1272	преобразило бы сюжетную	1	1
1273	с появлением фоновых	1	1
1274	рыжие волосы в	1	1
1275	тринадцатым эпилоговым заключительную	1	1
1276	его собственными ключевой	1	1
1277	краткости и незначительности	1	1
1278	эпизода четко делятся	1	1
1279	под вербное воскресенье	1	1
1280	случайно того кого	1	1
1281	принадлежащей детству кати	1	1
1282	марии тимофеевне говорится	1	1
1283	болезни епархиального архиерея	1	1
1284	плача архиерея охватившего	1	1
1285	а также повторами	1	1
1286	сисоем после ухода	1	1
1287	это воскресение столь	1	1
1288	может ощущаться завершенная	1	1
1289	сейчас и ответ	1	1
1290	телесной смерти как	1	1
1291	поскольку вслед за	1	1
1292	тематического нарастания наступает	1	1
1293	с его собственным	1	1
1294	какое угнетает и	1	1
1295	ударили к заутрене	1	1
1296	взглядом в зеркало	1	1
1297	пересечение семантической границы	1	1
1298	эпизодов разумеется усиливает	1	1
1299	самого нарратора в	1	1
1300	и на чем	1	1
1301	повествования доминирует на	1	1
1302	углубляется как недавним	1	1
1303	не обрели бы	1	1
1304	только потому что	1	1
1305	живет теперь единственный	1	1
1306	обозначить как произведение	1	1
1307	чуда сверхсобытия телесной	1	1
1308	целовала его как	1	1
1309	в качестве нарративного	1	1
1310	от конца матери	1	1
1311	намеренности этого построения	1	1
1312	ракурсом захотелось вдруг	1	1
1313	зеркало как это	1	1
1314	евангелий наконец отец	1	1
1315	сегментов нарративного ряда	1	1
1316	невольного вопроса а	1	1
1317	а во второй	1	1
1318	и в двенадцатом	1	1
1319	картину глава первая	1	1
1320	начальных связана мотивом	1	1
1321	о воскресении господнем	1	1
1322	после обозначения временной	1	1
1323	рассказа перемещение персонажа	1	1
1324	очевидным образом восходит	1	1
1325	легли преосвященнейший? спросил	1	1
1326	день была пасха	1	1
1327	парадигмой такого ухода	1	1
1328	двадцать первого эпизода	1	1
1329	персонажа глава третья	1	1
1330	до сего времени	1	1
1331	двуголосой форме несобственно-прямой	1	1
1332	сюжета относительно евангельского	1	1
1333	настроению любимого героем	1	1
1334	фитили нагорели все	1	1
1335	отец сисой всю	1	1
1336	приезжала игуменья из	1	1
1337	себе момент единения	1	1
1338	вскрикивал юродивый но	1	1
1339	глядела на своего	2	1
1340	причиной болезни архиерея	1	1
1341	с легкой руки	1	1
1342	и три слова	1	1
1343	эпизодов что преобразило	1	1
1344	закономерностей текста глубокая	1	1
1345	остальные двадцать четыре	1	1
1346	фокализация третьего типа	1	1
1347	появление трех докторов	1	1
1348	повествователя? как это	1	1
1349	он может квалифицироваться	1	1
1350	уносился мыслями в	1	1
1351	меняет смысловую перспективу	1	1
1352	причиной его мысленного	1	1
1353	на некоторые коммуникативно	1	1
1354	и в то	2	1
1355	нему входит и	1	1
1356	и его голос	1	1
1357	дискурс в частности	1	1
1358	молился оба восьмых	1	1
1359	между собой неоднократно	1	1
1360	самостоятельный абзац при	1	1
1361	покидая жизнь он	1	1
1362	было скажем с	1	1
1363	меньшей степени здесь	1	1
1364	или нарастания которое	1	1
1365	бы слабо локализованного	1	1
1366	эпизода во вторник	1	1
1367	бы двумя безотносительными	1	1
1368	формальных оснований для	1	1
1369	целый день душа	1	1
1370	к себе вы	1	1
1371	третья епархиальный архиерей	1	1
1372	стена и т.п	1	1
1373	мертвых а страны	1	1
1374	а в пятнадцатом	1	1
1375	двенадцатых эпизодов вновь	1	1
1376	уходом из жизни	1	1
1377	них согласно все	1	1
1378	в разные времена	1	1
1379	но сменяющая внешнюю	1	1
1380	примеров рассмотрим следующий	1	1
1381	открывающего событийную сторону	1	1
1382	он вот-вот упадет	1	1
1383	несут в себе	1	1
1384	за границу а	1	1
1385	эта фаза существенно	1	1
1386	именно в рамках	1	1
1387	где огни потускнели	1	1
1388	тимофеевне говорится вдруг	1	1
1389	никто не вспоминал	1	1
1390	второй практически неощутим	1	1
1391	внутренняя точка зрения	1	1
1392	несколько повседневных фактов	1	1
1393	карета с архиереем	1	1
1394	смеховая реакция оба	1	1
1395	так и его	1	1
1396	статусом эпизода во	1	1
1397	как раз строгая	1	1
1398	рассмотрим следующий характерный	1	1
1399	явлением нового персонажа	1	1
1400	т.п то они	1	1
1401	собирающиеся на выгоне	1	1
1402	дней своей жизни	1	1
1403	конца текста если	1	1
1404	место для невольного	1	1
1405	длинный и три	1	1
1406	сюжетную структуру в	1	1
1407	докторов но во	1	1
1408	отчасти же усиливает	1	1
1409	то что каждый	1	1
1410	простому человеку павлу	1	1
1411	церковь благодаря временным	1	1
1412	повествовательный кадр со	1	1
1413	рода но и	1	1
1414	архиерея обнаружить не	1	1
1415	настроения шестые эпизоды	1	1
1416	родился монахом не	1	1
1417	дано увидеть внешний	1	1
1418	в эпизоде первого	1	1
1419	голос сравним три	1	1
1420	неотделимость события от	1	1
1421	постукивая палочкой словно	1	1
1422	и символическую фигуру	1	1
1423	можем обозначить как	1	1
1424	смерти архиерея ни	1	1
1425	пасха через месяц	1	1
1426	выглядит еще одной	1	1
1427	призывают к страстям	1	1
1428	указания времени существенную	1	1
1429	смеются над зеленоватой	1	1
1430	к чуду реверсивного	1	1
1431	моментами обратной симметрии	1	1
1432	в напряжении событийного	1	1
1433	оказывается противопоставленной забвению	1	1
1434	если же в	1	1
1435	выросла перед глазами	1	1
1436	хорах изредка вскрикивал	1	1
1437	глава четвертая в	1	1
1438	отнюдь не разрушают	1	1
1439	страдает от боли	1	1
1440	эпизода демонстративно пусты	1	1
1441	попросту по-человечески то	1	1
1442	того кого окружающие	1	1
1443	материнство этой старухи	1	1
1444	сказано далее выходила	1	1
1445	необходимого роста напряженности	1	1
1446	процесса и является	1	1
1447	экзистенциально павел есть	1	1
1448	двух или нескольких	1	1
1449	временная локализация кладет	1	1
1450	зеркальность литературного сюжета	1	1
1451	одна деталь прозрачно	1	1
1452	с умиранием христа	1	1
1453	столь же очевидным	2	1
1454	с собачкой здесь	1	1
1455	он существует сам	1	1
1456	плачущего архиерея то	1	1
1457	прочли уже восьмое	1	1
1458	быть не только	1	1
1459	теперь как сказано	1	1
1460	к детскому младенческому	1	1
1461	служит исходное для	1	1
1462	стать логикой рассказа	1	1
1463	коммуникативно значимые странности	1	1
1464	и незначительности следует	1	1
1465	чертог украшенный чувствовал	1	1
1466	нарратологического описания текста	1	1
1467	хотя и незначительным	1	1
1468	временем и прошедшим	1	1
1469	матери с внучкой	1	1
1470	первого евангелия ныне	1	1
1471	он уже не	1	1
1472	в постель к	1	1
1473	ход естественного процесса	1	1
1474	введение новой фигуры	1	1
1475	мысли о детях	1	1
1476	портретной зарисовки взглядом	1	1
1477	как омовение ног	1	1
1478	одиночеством после возвращения	1	1
1479	ребенка называя вновь	1	1
1480	радости переживаемой в	1	1
1481	массою с этого	1	1
1482	вторых эпизода суть	1	1
1483	центрального персонажа если	1	1
1484	в себе момент	1	1
1485	теперь? но стоит	1	1
1486	параллельных эпизодов что	1	1
1487	преосвященного тогда как	1	1
1488	следующих осколка анализируемого	1	1
1489	архиереем перемещается в	1	1
1490	о внуках поскольку	1	1
1491	он прошел через	1	1
1492	находился при архиереях	2	1
1493	пятнадцатом эта девочка	1	1
1494	за пределами изображенного	1	1
1495	него приходится искать	1	1
1496	фраза не отделена	1	1
1497	как возвращение героя	1	1
1498	рода возвратном преображении	1	1
1499	монастыре локализация повествуемого	1	1
1500	несогласованность между настоящим	1	1
1501	героя единственно допустимым	1	1
1502	не было и	2	1
1503	архиерея состоит в	1	1
1504	в присутствии родительницы	1	1
1505	с тринадцатым эпилоговым	1	1
1506	гостиной эпизод создается	1	1
1507	фразе из двадцать	1	1
1508	эту хвалу пасхе	1	1
1509	многочисленных примеров рассмотрим	1	1
1510	то есть последних	1	1
1511	событийность и уподобляется	1	1
1512	полудремотным состоянием героя	1	1
1513	девочка к нему	1	1
1514	матерью предсмертный лик	1	1
1515	обратим внимание на	2	1
1516	позицией эту хвалу	1	1
1517	по крайней мере	1	1
1518	по-матерински соборной человеческой	1	1
1519	трех докторов перед	1	1
1520	здесь также не	1	1
1521	во внешнем времени	1	1
1522	в комнате катю	1	1
1523	ногах и только	1	1
1524	способности прослеживать историю	1	1
1525	и содержательнее она	1	1
1526	болезни то в	1	1
1527	нулевой фазой по	1	1
1528	незначительным но все	1	1
1529	лица и детских	1	1
1530	сестер если за	1	1
1531	служба в церкви	1	1
1532	симметрично поклонению волхвов	1	1
1533	не случайно того	1	1
1534	из двух циклов	1	1
1535	эпизодов имеет место	1	1
1536	нарративной дискурсии в	1	1
1537	глоссализационному размежеванию с	1	1
1538	сверхсобытийности текста повествующего	1	1
1539	допустимым для автора	1	1
1540	следующем эпизоде точка	1	1
1541	возила и его	1	1
1542	эпизод образован присоединением	1	1
1543	данным нарративным актом	1	1
1544	интриги? или неким	1	1
1545	голосами повествователя и	1	1
1546	в мифологическую более	1	1
1547	развитии сюжета затем	1	1
1548	а в ходе	1	1
1549	субботе называемой в	1	1
1550	любимого героем первого	1	1
1551	в роли преосвященного	1	1
1552	пока еще принадлежащей	1	1
1553	утром пришла старуха	1	1
1554	и до сего	1	1
1555	что каждый из	1	1
1556	рода тематическое нарастание	1	1
1557	преображении петра в	1	1
1558	каждый из двух	1	1
1559	передача событий осуществляется	1	1
1560	игнорирующую смерть героя	1	1
1561	это преображение опознается	1	1
1562	в данный момент	1	1
1563	также не случаен	1	1
1564	собственным голосом иначе	1	1
1565	не вглядеться в	1	1
1566	начинается речью повествователя	1	1
1567	умирающего и воскресающего	1	1
1568	несобственно-прямой речи главного	1	1
1569	а когда она	1	1
1570	восемь лет а	1	1
1571	присоединением к главному	1	1
1572	купец еракин а	1	1
1573	самого коммуникативного события	1	1
1574	архиерея охватившего всю	1	1
1575	павлом он идет	1	1
1576	было и не	1	1
1577	культуре конфигурациям к	1	1
1578	нумерологические изыскания в	1	1
1579	если начальный эпизод	1	1
1580	купца еракина после	1	1
1581	в его призывают	1	1
1582	видение повествуемого мира	1	1
1583	светилось весеннее солнышко	1	1
1584	в этом смысле	1	1
1585	вошел отец сисой	1	1
1586	аксиологических расхождений между	1	1
1587	чеховском тексте небезосновательны	1	1
1588	как это было	1	1
1589	что доставляет герою	1	1
1590	мог выговорить ни	1	1
1591	себя в комнате	1	1
1592	организации кадров внутреннего	1	1
1593	верстах от церкви	1	1
1594	что видит слышит	1	1
1595	мальчиком павлушей их	1	1
1596	тем никаких формальных	1	1
1597	пение монахов о	1	1
1598	отсутствуют однако эта	1	1
1599	половины по двенадцать	1	1
1600	оценивающий ситуацию пасхального	1	1
1601	противостояние тому мелкому	1	1
1602	же принципу тематического	1	1
1603	как слушатели-читатели события	1	1
1604	или социальной ритуальности	1	1
1605	архиерея к себе	1	1
1606	редуцирована после обеда	1	1
1607	отрешенный от окружающего	1	1
1608	будто бы умирающий	1	1
1609	петра а непосредственно	1	1
1610	чувствовала себя больше	2	1
1611	сообщение составляет явную	1	1
1612	худобу и умаление	1	1
1613	фактов жизни героя	1	1
1614	освобождается умирающий развернута	1	1
1615	часов утра герой	1	1
1616	себе появление дополнительного	1	1
1617	двоится читатель имеет	1	1
1618	неклассической нарративике хх	1	1
1619	более не будет	1	1
1620	внутренняя до сих	1	1
1621	делятся на две	1	1
1622	и воскресающего бога	1	1
1623	а с другой	2	1
1624	за освобождение из	1	1
1625	из жизни литературного	1	1
1626	очевидной лиминальной фазой	1	1
1627	повествовательного рисунка очерчивания	1	1
1628	когда рассказчик цитирует	1	1
1629	и непонятно ему	1	1
1630	братьев и сестер	1	1
1631	всенепременнейше владыко преосвященнейший	1	1
1632	совпадениями но и	1	1
1633	пространственно-временного единства наделяет	1	1
1634	отъездом из монастыря	1	1
1635	которому ведома не	1	1
1636	усмотреть смыслосообразную событийность	1	1
1637	с этой точки	1	1
1638	объединены мотивами покоя	1	1
1639	изображенного времени эта	1	1
1640	всенощной в подлинное	1	1
1641	понимает смысла тех	1	1
1642	как горькую иронию	1	1
1643	последняя служба в	1	1
1644	ряда соответствует предпасхальной	1	1
1645	в чеховском тексте	1	1
1646	словами он думает	1	1
1647	фрагмент статусом эпизода	1	1
1648	же переносом во	1	1
1649	не разрушают повествовательного	1	1
1650	этих сегментов нарративного	1	1
1651	петре уже никто	1	1
1652	кумулятивной катастрофе однако	1	1
1653	как мы видели	1	1
1654	цитирует прямую речь	1	1
1655	существенную роль в	3	1
1656	их циклами при	1	1
1657	дважды упоминаемое в	1	1
1658	со стороны свою	1	1
1659	несет в себе	1	1
1660	скажем с гуровым	1	1
1661	третий оценивающий ситуацию	1	1
1662	его настроений в	1	1
1663	точка зрения внешне	1	1
1664	не поддается аннулированию	1	1
1665	входит и открывает	1	1
1666	мы и сами	2	1
1667	умирающий герой рассказа	1	1
1668	сверхсобытия телесной смерти	1	1
1669	цикла когда слушает	1	1
1670	из-за гребенки как	1	1
1671	зеркальный эффект семантической	1	1
1672	ракурсы нарратора и	1	1
1673	личности героя с	1	1
1674	чехова как правило	1	1
1675	же несомненна сколько	1	1
1676	увидеть своего рода	1	1
1677	и прошедшим оставляет	1	1
1678	участвуем как слушатели-читатели	2	1
1679	себе самом верю	1	1
1680	единства наделяет этот	1	1
1681	ударили к вечерне	1	1
1682	эпизода нет переносов	1	1
1683	этом последнем мы	2	1
1684	обыкновению поднимались из-за	1	1
1685	абзаца что отчасти	1	1
1686	не могло быть	2	1
1687	подобный вопрос как	1	1
1688	в ходе литургии	1	1
1689	и сейчас и	1	1
1690	мать в обоих	1	1
1691	же рубежом восьми	1	1
1692	своего рода семантические	1	1
1693	знаменательно что один	1	1
1694	от церкви с	1	1
1695	душ то есть	1	1
1696	службе шестые эпизоды	1	1
1697	самое происходит и	1	1
1698	третьем от конца	1	1
1699	нарративное движение чеховского	1	1
1700	ветхого человека в	1	1
1701	быть прочитано как	1	1
1702	нечего там чего	1	1
1703	архиерея обратно симметрично	1	1
1704	прожитой кем-то жизни?	1	1
1705	эпизоды анализируемого нарративного	1	1
1706	писал ю.м лотман	1	1
1707	точки зрения начальный	1	1
1708	в самую ткань	1	1
1709	втором мать в	1	1
1710	о приезде своей	1	1
1711	такого переосмысления тональности	1	1
1712	предстали бы двумя	1	1
1713	в нем не	2	1
1714	термина поскольку лишена	1	1
1715	которых он жизнь	1	1
1716	к закрепленным в	1	1
1717	нет переносов во	1	1
1718	мотивами покоя благости	1	1
1719	если бы между	1	1
1720	восьми лет проведенных	1	1
1721	и давит павла-петра	1	1
1722	случае смерть героя	1	1
1723	действующее лицо события	2	1
1724	евангелия ныне прославися	1	1
1725	онемевших ногах седьмые	1	1
1726	днях жизни не	1	1
1727	применяется выявленный строй	1	1
1728	задуматься о роли	1	1
1729	архиереях и пережил	2	1
1730	этом мнимо интермедийном	1	1
1731	симметрии так появление	1	1
1732	впервые двоится читатель	1	1
1733	событие архиерея состоит	1	1
1734	персонажей глава четвертая	1	1
1735	но во втором	1	1
1736	алтаре архиереем а	1	1
1737	в соборе приехав	1	1
1738	мир не таким	1	1
1739	своего дядю преосвященного	2	1
1740	юродивый но в	1	1
1741	не существует просто	1	1
1742	в карету незначительный	1	1
1743	персонажа и перенос	1	1
1744	девятого эпизода мы	1	1
1745	бы сюжетную структуру	1	1
1746	церкви в монастырь	1	1
1747	петр и когда	1	1
1748	в онемевших ногах	1	1
1749	рисунка очерчивания эпизодов	1	1
1750	и является в	1	1
1751	вторник после обедни	1	1
1752	умирающего уже не	1	1
1753	циклическая согласованность перекликающихся	1	1
1754	юность когда также	1	1
1755	архиерея не является	1	1
1756	в слове писал	1	1
1757	событийной цепи эпизодов	1	1
1758	ключ к проникновению	1	1
1759	в тумане в	1	1
1760	способу присутствия в	1	1
1761	означающее как известно	1	1
1762	бодрого здорового настроения	1	1
1763	и с героем	1	1
1764	да и умирание	1	1
1765	ярко светило солнце	1	1
1766	уже была оспорена	1	1
1767	этот участок текста	1	1
1768	следующий характерный абзац	1	1
1769	без точки зрения	1	1
1770	в полном его	1	1
1771	еракина всенепременнейше владыко	1	1
1772	эпизодах внутренне отрешенный	1	1
1773	но мать уже	1	1
1774	на одном полюсе	1	1
1775	об ее сыне	1	1
1776	смерть центрального персонажа	1	1
1777	литературного сюжета относительно	1	1
1778	эпизоде герой думает	1	1
1779	глубокая обратная симметрия	1	1
1780	с отцом сисоем	1	1
1781	как недавним пребыванием	1	1
1782	себе а таким	1	1
1783	но переход от	1	1
1784	на выгоне не	1	1
1785	донарративных структур реального	1	1
1786	детства что похоже	1	1
1787	речи имитируя непосредственное	1	1
1788	и уединением главного	1	1
1789	что именно в	1	1
1790	и на разных	1	1
1791	фаза в развитии	1	1
1792	у нее по	1	1
1793	людей так и	1	1
1794	небо залитое солнцем	2	1
1795	существенный сдвиг в	1	1
1796	помощи зеркала сделать	1	1
1797	ни стилистических ни	1	1
1798	во времени организован	1	1
1799	анализируемого нарративного построения	1	1
1800	выявленный строй нарративного	1	1
1801	ключевой повествовательный кадр	1	1
1802	перекликающихся эпизодов напоминающая	1	1
1803	здесь отсутствует тем	1	1
1804	в начале девятого	1	1
1805	его в пространстве	1	1
1806	преосвященный посидел немного	1	1
1807	вошла мать и	1	1
1808	конфигурациям к схематизму	1	1
1809	небезосновательны достаточно напомнить	1	1
1810	что у нее	3	1
1811	это существенно меняет	1	1
1812	с архиереем перемещается	1	1
1813	посидел немного в	1	1
1814	из которых он	1	1
1815	втором всем миром	1	1
1816	и главное действующее	1	1
1817	впервые будто и	1	1
1818	нарратор занимает точку	1	1
1819	искать в себе	1	1
1820	в двух предыдущих	1	1
1821	здесь не только	2	1
1822	в ногах и	1	1
1823	восприятие происходящего в	1	1
1824	внешний облик героя	1	1
1825	предвидеть той техники	1	1
1826	центрального героя она	1	1
1827	ни тематически неразрывность	1	1
1828	про чертог украшенный	1	1
1829	преимущественно в форме	1	1
1830	со сменой ракурса	1	1
1831	бытия нуждалась в	1	1
1832	а таким каким	1	1
