N	3gram	Tiupa_Disk	Analitik
978	притчевые персонажи истории	1	1
979	индивида и его	1	1
980	самому тогда как	1	1
981	да бархате а	1	1
982	том случае если	1	1
983	по сути своей	2	1
984	притчи владимир развивающий	1	1
985	приличный юноше но	1	1
986	взаимодействия трех говорящего	1	1
987	хотят и свершают	1	1
988	того о ком	1	1
989	к лицу с	2	1
990	детей становится героем	1	1
991	осуществить с машей	1	1
992	и строго отграниченная	2	1
993	литературного дискурса как	1	1
994	при-общения раз-общения которое	1	1
995	в ходе которого	2	1
996	по-русски хоть сыты	1	1
997	женщине обязан он	1	1
998	совпадают с теми	1	1
999	вольному воля а	1	1
1000	отца к сыну	1	1
1001	его вступление в	1	1
1002	больной минский сквозь	1	1
1003	историческую действительность с	1	1
1004	речевой акт притчевого	1	1
1005	и на языке	1	1
1006	но прежде всего	1	1
1007	теми же деталями	1	1
1008	я и ты	1	1
1009	вместе с тем	1	1
1010	сказание в известном	1	1
1011	композиционным костяком так	1	1
1012	разоряться были бы	1	1
1013	готовом стабильно дифференцированном	2	1
1014	не помещаем полагая	2	1
1015	еще преждевременно поскольку	1	1
1016	что он ничего	2	1
1017	аномалий который окружал	1	1
1018	сказания это позиция	1	1
1019	землемер шмит в	1	1
1020	говорящего автора слушающего	1	1
1021	в коммуникативное событие	1	1
1022	сердце при слове	1	1
1023	принципиально не может	1	1
1024	и оденьте его	1	1
1025	для поэтики обоих	1	1
1026	в пушкинском сознании	1	1
1027	могла бы быть	2	1
1028	к анекдоту и	2	1
1029	но в качестве	2	1
1030	может быть редуцирован	1	1
1031	реализма голы как-то	1	1
1032	совести предаю тебя	1	1
1033	бутылку или из	1	1
1034	к чему не	1	1
1035	инициативное слово анекдота	1	1
1036	и притче это	1	1
1037	не от своея	1	1
1038	героями анекдота граф	1	1
1039	пассивным как к	1	1
1040	их внутреннюю обособленность	1	1
1041	определенные задания реализуют	1	1
1042	поучаемого это разделение	1	1
1043	в большинстве случаев	2	1
1044	машей на практике	1	1
1045	ни для рассказчика	1	1
1046	сторону индивида и	1	1
1047	ни прибавить ни	2	1
1048	на бутылку или	1	1
1049	сорокалетнего корнета младший	1	1
1050	запечатленного в притче	1	1
1051	под углом зрения	1	1
1052	того что здесь	1	1
1053	слова в слове	1	1
1054	повести с позиций	1	1
1055	притча живой без	1	1
1056	индивидуальной жизненной практике	1	1
1057	креативной и рецептивной	3	1
1058	и может быть	3	1
1059	до сего времени	2	1
1060	можно утверждать что	1	1
1061	требует для себя	1	1
1062	профанация священного новелла	1	1
1063	несут в себе	2	1
1064	этих повестей а	1	1
1065	вместе с голью	1	1
1066	является своего рода	1	1
1067	и описаний акцентированная	2	1
1068	астероидные жанровые образования	1	1
1069	как субъекты этического	1	1
1070	раз-общения которое не	1	1
1071	марьи гавриловны колпак	1	1
1072	ничего предосудительного памяти	2	1
1073	и вольфа шмида	1	1
1074	не от отца	1	1
1075	как сладки были	1	1
1076	два события событие	1	1
1077	но при этом	3	1
1078	обойдется а мертвый	1	1
1079	не заключает и	1	1
1080	может быть ни	1	1
1081	не ценностно дистанцированной	1	1
1082	выбор лексики например	1	1
1083	почти отроками возвращались	1	1
1084	в этом же	1	1
1085	строгость композиции неразвернутость	2	1
1086	и до сего	1	1
1087	ситуации лаконичная строгость	1	1
1088	фигуры цикла обрамляя	1	1
1089	что из нас	1	1
1090	достоверным но не	1	1
1091	анекдота ни столь	1	1
1092	имеют немало общего	1	1
1093	притчи и анекдота	1	1
1094	чем говорят героя	1	1
1095	суть внесюжетные фигуры	1	1
1096	не было и	1	1
1097	в некое интерсубъективное	1	1
1098	от своей судьбы	1	1
1099	войти в некое	1	1
1100	возникает в результате	1	1
1101	бытия с малым	1	1
1102	юмором так беспрецедентно	1	1
1103	событием самого рассказывания	2	1
1104	наиболее очевидным образом	1	1
1105	и в особенности	2	1
1106	том что суженого	1	1
1107	пока еще преждевременно	1	1
1108	в эстетический объект	1	1
1109	как одеяние родителей	1	1
1110	существенно связаны с	1	1
1111	к однозначности и	1	1
1112	представляет собой некий	1	1
1113	бурмин героем притчи	1	1
1114	владимир планирует осуществить	1	1
1115	оригинальная повествовательная форма	1	1
1116	нудительной серьезности бахтин	1	1
1117	в готовом стабильно	2	1
1118	наизнанку глупость неуместность	1	1
1119	в чем и	1	1
1120	приложение запечатленного в	1	1
1121	объедешь типично притчевые	1	1
1122	б с его	1	1
1123	являет собой лишь	1	1
1124	да и персонажи	1	1
1125	говорящего и слушающих	2	1
1126	к собственной ситуации	1	1
1127	скупость деталей отсутствие	1	1
1128	явлениях а о	1	1
1129	вследствие которого пушкинские	1	1
1130	художественного целого это	1	1
1131	конденсируется в остроту	1	1
1132	предносится целое нашего	1	1
1133	собственно и составляющий	1	1
1134	в нарративном дискурсе	1	1
1135	жизнь глазами анекдота	1	1
1136	интерсубъективное пространство общения	1	1
1137	как уже было	2	1
1138	бархате а завтра	1	1
1139	одному из этих	1	1
1140	рассказывания а не	2	1
1141	граф б с	1	1
1142	в новелле есть	1	1
1143	улицу вместе с	1	1
1144	преждевременно поскольку мы	1	1
1145	поистине двуголосый в	1	1
1146	тебя твоей совести	1	1
1147	ни столь свободным	1	1
1148	ср кто из	1	1
1149	высказывания жанр в	1	1
1150	не выбирают а	1	1
1151	слове отечество как	1	1
1152	и композиция и	1	1
1153	собственно художественными а	1	1
1154	стороны адресата притчи	1	1
1155	жанры существенно связаны	1	1
1156	ту или иную	1	1
1157	аспекты социальной ситуации	1	1
1158	к этим моментам	1	1
1159	нами поистине двуголосый	1	1
1160	может реализоваться и	1	1
1161	посрамление словесное кощунство	1	1
1162	мышления позволяет пушкину	1	1
1163	ком или о	1	1
1164	выхожу один я	1	1
1165	ср из станционного	1	1
1166	предначертанность судьбы а	1	1
1167	содержанию анекдота ни	1	1
1168	от отца к	1	1
1169	и языковые с	1	1
1170	к общенародной хвале	1	1
1171	глазами анекдота это	1	1
1172	в метели халат	1	1
1173	субъект объект и	1	1
1174	обязан он был	1	1
1175	быть сведена к	1	1
1176	ни столь пассивным	1	1
1177	убавить ни изменить	1	1
1178	целого следовательно предметно-смысловые	1	1
1179	необходимо войти в	1	1
1180	только в качестве	1	1
1181	тебя брат рука	1	1
1182	к одному из	1	1
1183	безымянного шестнадцатилетнего улана	1	1
1184	бытуют как слухи	1	1
1185	но и к	1	1
1186	пушкину сопрягать историческую	1	1
1187	том что бывает	1	1
1188	фактический слушатель читатель	1	1
1189	ощущаться завершенная и	1	1
1190	диалог заблудившегося жениха	1	1
1191	впрочем уверяем читателя	2	1
1192	создают уникальный контрапункт	1	1
1193	или иной род	1	1
1194	шестнадцатилетнего улана между	1	1
1195	сознании выступали атрибутами	1	1
1196	определенное в сущности	1	1
1197	была минута тогда	1	1
1198	только в том	2	1
1199	а дорога мирская	1	1
1200	практике притчевую схему	1	1
1201	некое интерсубъективное пространство	1	1
1202	гегель именовал веком	1	1
1203	остроты редуцированный анекдот	1	1
1204	жизни но и	1	1
1205	и сами участвуем	1	1
1206	оправдан существованием человека	1	1
1207	выражает внеличную сторону	1	1
1208	знать у тебя	1	1
1209	в притче о	1	1
1210	и шпорах демонстративно	1	1
1211	и ситуацией высказывания	3	1
1212	стратегия анекдотичности сопрягает	1	1
1213	жанровой схемы и	1	1
1214	являлись они трактовали	1	1
1215	был лучшей драгоценнейшей	1	1
1216	их общим эффектом	1	1
1217	строго отграниченная система	2	1
1218	усах и шпорах	1	1
1219	есть нарушение запрета	1	1
1220	стремится к однозначности	2	1
1221	для притчи иносказательность	1	1
1222	двуголосый в жанровом	1	1
1223	быть определена как	3	1
1224	сюжетов гробовщика и	1	1
1225	судьбы они едины	1	1
1226	сыне офицеры ушедшие	1	1
1227	осуществляется или преступается	1	1
1228	из барышни-крестьянки вольному	1	1
1229	изменить ничего нельзя	1	1
1230	жанра высказывания жанр	1	1
1231	цели и ситуации	1	1
1232	кабацкою или из	1	1
1233	они едины судьба	1	1
1234	в нем звучит	2	1
1235	в новейшее время	1	1
1236	какое гегель именовал	1	1
1237	с емкостью ситуации	1	1
1238	который окружал человека	1	1
1239	не могло и	1	1
1240	котором рассказано в	1	1
1241	позиций классического реализма	1	1
1242	можно припоминая и	1	1
1243	а не как	2	1
1244	закон собственно и	1	1
1245	офицеры ушедшие в	1	1
1246	предполагает внутренне свободного	1	1
1247	роль в становлении	1	1
1248	при этом и	1	1
1249	для него отца-государя	1	1
1250	смешное но обязательно	1	1
1251	в притче универсального	1	1
1252	ван дейк четко	1	1
1253	типическим ситуациям речевого	2	1
1254	недостаточность психологических мотивировок	1	1
1255	хранения и передачи	1	1
1256	притча в паремию	1	1
1257	сказания еще не	1	1
1258	может претендовать на	3	1
1259	пушкинские повести с	1	1
1260	активизации воспринимающего сознания	1	1
1261	отроками возвращались возмужав	1	1
1262	слова говорящий здесь	1	1
1263	таком случае его	1	1
1264	паремию пословично-афористическую сентенцию	1	1
1265	подход к жизни	1	1
1266	блудных детей становится	1	1
1267	бахтин может ощущаться	1	1
1268	почти одновременно с	1	1
1269	как бы укрупненных	2	1
1270	акт притчевого типа	1	1
1271	не развившимся твердым	1	1
1272	в большей или	1	1
1273	пределах же самого	1	1
1274	притчевая символика актуализируемая	1	1
1275	зрелому мужчине и	1	1
1276	не об однократных	1	1
1277	мужчине и безымянного	1	1
1278	в своих историях	1	1
1279	реальной единицы речевого	1	1
1280	тогда как притчу	1	1
1281	судьбы а некий	1	1
1282	повествовательная форма воплощает	1	1
1283	мира которая своей	1	1
1284	себе не заключает	2	1
1285	нечто смешное но	1	1
1286	вынуждают вспомнить о	1	1
1287	рука не поднимается	1	1
1288	символика актуализируемая эпиграфами	1	1
1289	из барышни-крестьянки куда	1	1
1290	взаимопроникновение анекдота и	1	1
1291	ни изменить ничего	1	1
1292	жанр в свою	1	1
1293	нем определенные возможности	1	1
1294	же деталями повторенными	1	1
1295	автора слушающего читателя	1	1
1296	то что они	1	1
1297	психологических мотивировок в	1	1
1298	острота или острота	1	1
1299	оказывается героем анекдота	1	1
1300	это по общему	1	1
1301	вы смеетесь графиня?	1	1
1302	русское сердце при	1	1
1303	притчи о том	1	1
1304	дважды в описании	1	1
1305	остроту ср из	1	1
1306	его поступки только	1	1
1307	у-влекать слушателей преодолевая	1	1
1308	последнем мы и	1	1
1309	двоякое эстетическое завершение	1	1
1310	некий нравственный закон	1	1
1311	содержание к собственной	1	1
1312	отношение слушателя к	1	1
1313	должен не у-влекать	1	1
1314	не предначертанность судьбы	1	1
1315	в пределе своем	1	1
1316	пересказанным анекдотам назидательность	1	1
1317	анекдота выбор лексики	1	1
1318	равно как и	1	1
1319	а герой анекдота	1	1
1320	сопрягает большое время	1	1
1321	прибавить ни убавить	2	1
1322	анекдотичности сопрягает большое	1	1
1323	на самом деле	1	1
1324	в форме индивидуального	1	1
1325	в рамках которого	2	1
1326	повторенными дважды в	1	1
1327	а своего рода	1	1
1328	форма воплощает художественную	1	1
1329	притчевые герои сильвио	1	1
1330	к тому или	1	1
1331	событий тогда как	1	1
1332	и должно было	1	1
1333	план побега и	1	1
1334	чтобы воцариться в	1	1
1335	я думал о	1	1
1336	даже будучи порой	1	1
1337	вырин со всей	1	1
1338	родину чтобы воцариться	1	1
1339	один я на	1	1
1340	а завтра метут	1	1
1341	есть принадлежат самой	1	1
1342	столь пассивным как	1	1
1343	большое время общенародного	1	1
1344	одним и тем	1	1
1345	и персонажи сказания	1	1
1346	минский сквозь явную	1	1
1347	о случайном венчании	1	1
1348	чьи жанровые стратегии	1	1
1349	речь нам всегда	1	1
1350	связаны с языком	1	1
1351	и не занять	1	1
1352	у тебя брат	1	1
1353	далеко не все	1	1
1354	анекдота диалог заблудившегося	1	1
1355	были слезы свидания	1	1
1356	роль в этом	1	1
1357	только раскрывают содержание	1	1
1358	жанров художественной словесности	1	1
1359	не есть она	1	1
1360	состоит не только	1	1
1361	мы того или	1	1
1362	нужды в покаянии	1	1
1363	в усах и	1	1
1364	себя героем притчи	1	1
1365	отставного сорокалетнего корнета	1	1
1366	сыты а притча	1	1
1367	шлафорк упоминаемые в	1	1
1368	этом последнем мы	1	1
1369	роль в организации	1	1
1370	анекдоту их общим	1	1
1371	время жанры существенно	1	1
1372	быта ср кто	1	1
1373	так сказать первофеномены	1	1
1374	нормативное приложение запечатленного	1	1
1375	общими для поэтики	1	1
1376	уверяем читателя что	2	1
1377	притчи иносказательность является	1	1
1378	примечании издателя читаем	1	1
1379	составляющий морализаторскую премудрость	1	1
1380	автор стирает указующий	1	1
1381	слушающих их личностные	1	1
1382	автора и читателей	1	1
1383	данность чьего-то высказывания	1	1
1384	указующий перст своего	1	1
1385	ни убавить ни	1	1
1386	может быть определена	2	1
1387	своей судьбы они	1	1
1388	сюжетных сами по	1	1
1389	сюжета поскольку вполне	1	1
1390	а некий нравственный	1	1
1391	именовал веком героев	1	1
1392	чувства юмора умения	1	1
1393	не сделав хуже	1	1
1394	о царских детях	1	1
1395	воцариться в чужой	1	1
1396	гавриловны колпак и	1	1
1397	не твое горе	1	1
1398	или меньшей степени	1	1
1399	деталями повторенными дважды	1	1
1400	вненациональному общечеловеческому бытию	1	1
1401	словесное кощунство и	1	1
1402	рассказчика ни для	1	1
1403	как сам владимир	1	1
1404	однократных и внезакономерных	1	1
1405	от жанра высказывания	1	1
1406	героем анекдота о	1	1
1407	выступали атрибутами анекдотичности	1	1
1408	науке о литературе	2	1
1409	о стрелке-мухобое вы	1	1
1410	вполне принадлежат первый	1	1
1411	что бывает всегда	1	1
1412	эпических жанрах а	1	1
1413	также и в	1	1
1414	может ощущаться завершенная	1	1
1415	чисто внешним объективным	1	1
1416	пределах одной фразы	1	1
1417	языком ставят перед	1	1
1418	система смыслов оно	1	1
1419	из нас самих	1	1
1420	ни о чем	2	1
1421	поступки только раскрывают	1	1
1422	здесь только исполнитель	1	1
1423	свою речь нам	1	1
1424	с позиций классического	1	1
1425	оно живет в	2	1
1426	и потому нейтральное	1	1
1427	в рамках единой	1	1
1428	трактовали не об	1	1
1429	белкина в себе	2	1
1430	в этом качестве	1	1
1431	притчу в принципе	1	1
1432	иерархично оно не	1	1
1433	общим эффектом оказывается	1	1
1434	референтной и коммуникативной	1	1
1435	читаем следует анекдот	1	1
1436	из тогдашних офицеров	1	1
1437	анекдота это игра	1	1
1438	и скуфья минского	1	1
1439	композиции неразвернутость характеристик	2	1
1440	приобщения к общенародной	1	1
1441	и кому говорят	1	1
1442	апофегма то есть	1	1
1443	он ничего предосудительного	2	1
1444	не зрелому мужчине	1	1
1445	оно не предполагает	1	1
1446	например в значительной	1	1
1447	анекдот легко может	1	1
1448	содержанию сказания это	1	1
1449	свойственны притче как	1	1
1450	с малым временем	1	1
1451	сами участвуем как	1	1
1452	включающее в себя	1	1
1453	анекдот коего мы	2	1
1454	несет в себе	3	1
1455	зародыши тематические и	1	1
1456	форме определенной жанровой	1	1
1457	же самого сюжета	1	1
1458	механизмом активизации воспринимающего	1	1
1459	лаконичная строгость композиции	2	1
1460	равной степени как	1	1
1461	премудрость притчевого назидания	1	1
1462	таковыми не являлись	1	1
1463	образования возникающие на	1	1
1464	в принципе можно	1	1
1465	они же в	1	1
1466	что очевидным образом	1	1
1467	языка и дискурс	1	1
1468	и притчи может	1	1
1469	блудном сыне офицеры	1	1
1470	непристойность необыкновенное в	1	1
1471	о нем а	1	1
1472	какая была минута	1	1
1473	есть она сама	1	1
1474	в первую очередь	3	1
1475	внимание не только	1	1
1476	например скупость деталей	1	1
1477	опыта к индивидуальной	1	1
1478	характеристики другие аспекты	1	1
1479	междуязычны интернациональны в	1	1
1480	об однократных и	1	1
1481	стратегии создают уникальный	1	1
1482	продуктивный тип высказывания	1	1
1483	иной жанровой стратегии	1	1
1484	человека к норме	1	1
1485	одежду и оденьте	1	1
1486	схеме блудных детей	1	1
1487	между автором и	1	1
1488	не сознается что	1	1
1489	постановки вопроса о	1	1
1490	смотрителя сегодня в	1	1
1491	схемы и в	1	1
1492	что жанр это	1	1
1493	дейк четко разграничивая	1	1
1494	гробовщика и барышни-крестьянки	1	1
1495	обрамляя вымышленную реальность	1	1
1496	быть осуществлено только	1	1
1497	непреложный и неоспоримый	1	1
1498	представляет собой исторически	1	1
1499	тогдашних офицеров не	1	1
1500	с позиций исторической	1	1
1501	но в равной	1	1
1502	скуфья минского эквивалентны	1	1
1503	следовательно предметно-смысловые формы	1	1
1504	с мужиком в	1	1
1505	сознаний встречающихся в	1	1
1506	коммуникативного события на	1	1
1507	тематические и языковые	1	1
1508	так и в	4	1
1509	описаний закрытость характеров	1	1
1510	голью кабацкою или	1	1
1511	мифом и литературой	1	1
1512	дискурса в качестве	1	1
1513	следует анекдот коего	2	1
1514	диалогической ситуации рассказывания	1	1
1515	едины судьба выражает	1	1
1516	принадлежат первый национально-историческому	1	1
1517	поступках героев а	1	1
1518	анекдота о стрелке-мухобое	1	1
1519	священного новелла ночной	1	1
1520	на примере такой	1	1
1521	в исходном значении	1	1
1522	строим свою речь	1	1
1523	но не зрелому	1	1
1524	метут улицу вместе	1	1
1525	при встрече сознания	1	1
1526	литературного развития в	1	1
1527	рассказ в рассказе	1	1
1528	пословично-афористическую сентенцию ср	1	1
1529	собственной ситуации жизненного	1	1
1530	поучающего и поучаемого	1	1
1531	их предлагая адресату	1	1
1532	им совпадают с	1	1
1533	самого сюжета герой	1	1
1534	внеязыковое и потому	1	1
1535	языку поэтому жанры	1	1
1536	универсальными общечеловеческими ценностями	1	1
1537	от мастерства рассказчика	1	1
1538	времени и действия	1	1
1539	памяти ивана петровича	2	1
1540	легко может быть	1	1
1541	развернутых описаний закрытость	1	1
1542	нами не как	1	1
1543	это отнюдь не	2	1
1544	явилась едва ли	1	1
1545	образом ориентировано на	1	1
1546	внешнее и внутреннее	1	1
1547	пределе своем анекдот	1	1
1548	ни к чему	1	1
1549	языковые с еще	1	1
1550	новелла ночной жанр	1	1
1551	лучшую одежду и	1	1
1552	с языком ставят	1	1
1553	быть продемонстрировано и	1	1
1554	рассказано в произведении	1	1
1555	нейтральное к языку	1	1
1556	самых событий вследствие	1	1
1557	офицерский чин приличный	1	1
1558	вовлечение адресата в	1	1
1559	одна из них	1	1
1560	гробовщика разве гробовщик	1	1
1561	сильвио или самсон	1	1
1562	о муках совести	1	1
1563	укрупненных деталей краткость	2	1
1564	картине мира и	1	1
1565	роль немногочисленных и	2	1
1566	его событийной полноте	1	1
1567	улана между тем	1	1
1568	не отделен от	1	1
1569	из уст в	1	1
1570	как притчу в	1	1
1571	качестве коммуникативного события	1	1
1572	эстетическое завершение белкин	1	1
1573	владимир развивающий план	1	1
1574	атрибутами гусарства отставного	1	1
1575	и барышни-крестьянки отчетливо	1	1
1576	придать пересказанным анекдотам	1	1
1577	сапог обойдется а	1	1
1578	анекдота о случайном	1	1
1579	слово сказания еще	1	1
1580	внутренняя активность адресата	1	1
1581	данного цикла в	1	1
1582	по аналогии с	2	1
1583	тому как мы	1	1
1584	хотим мы того	1	1
1585	офицеров не сознается	1	1
1586	включающего в себя	1	1
1587	как уже неоднократно	1	1
1588	его и дайте	1	1
1589	сильно билось русское	1	1
1590	притчи о муках	1	1
1591	демонстративно дополняет этими	1	1
1592	монолог в чистом	1	1
1593	жанровая стратегия притчевого	1	1
1594	тогда как жанровая	1	1
1595	к числу нарративных	1	1
1596	с машей на	1	1
1597	действительность с универсальными	1	1
1598	социальные характеристики другие	1	1
1599	хотя в современной	1	1
1600	как на языке	1	1
1601	перстень на руку	1	1
1602	типа есть монолог	1	1
1603	сознания к другому	1	1
1604	кощунство и непристойность	1	1
1605	значительной степени зависим	1	1
1606	слово анекдота уже	1	1
1607	это позиция активного	1	1
1608	том числе и	3	1
1609	на поучающего и	1	1
1610	обратить внимание на	2	1
1611	предстают перед нами	1	1
1612	ее содержание к	1	1
1613	тогда как предметом	1	1
1614	завершение белкин пытается	1	1
1615	коммуникативное событие которое	1	1
1616	окружал человека к	1	1
1617	исторического бытия с	1	1
1618	гусарства отставного сорокалетнего	1	1
1619	раз-влекать их предлагая	1	1
1620	практике может быть	1	1
1621	или самсон вырин	1	1
1622	детях покидающих свою	1	1
1623	произведении и событие	1	1
1624	а подлинный автор	1	1
1625	обладает достоверным но	1	1
1626	здесь пока еще	1	1
1627	эквивалентны им совпадают	1	1
1628	его излишним впрочем	2	1
1629	того или нет	1	1
1630	случайном венчании бурмин	1	1
1631	бы мы по-русски	1	1
1632	другие аспекты социальной	1	1
1633	по-английски разоряться были	1	1
1634	адресата занимающего позицию	1	1
1635	воззрения на мир	1	1
1636	слухи или сплетни	1	1
1637	объективным ни чисто	1	1
1638	притчи может быть	2	1
1639	предполагающий возможность одновременного	1	1
1640	события событие о	1	1
1641	дискурсе речевой акт	1	1
1642	рассматривать его как	1	1
1643	морализаторскую премудрость притчевого	1	1
1644	герой притчи владимир	1	1
1645	отчетливо проступает притчевая	1	1
1646	в своего рода	1	1
