N	2gram	Vygotskiy_	Analitik
1305	очень часто	2	1
1306	случае а	2	1
1307	суть его	1	1
1308	все остальные	1	1
1309	чтобы он	3	1
1310	автор для	1	1
1311	который казался	1	1
1312	и краткость	1	1
1313	совсем не	3	1
1314	с какой	1	1
1315	эти слова	5	1
1316	будем иметь	2	1
1317	два события	1	1
1318	человека который	1	1
1319	полного понимания	1	1
1320	нам еще	1	1
1321	понимать и	1	1
1322	вот о	1	1
1323	все основные	1	1
1324	здесь на	1	1
1325	мы обнаруживаем	2	1
1326	на простой	1	1
1327	если же	3	1
1328	за ними	1	1
1329	ничего нового	1	1
1330	содержания и	1	1
1331	какой это	1	1
1332	его смысла	1	1
1333	уж я	1	1
1334	легко поддается	1	1
1335	при такой	2	1
1336	смешно и	1	1
1337	ради которых	1	1
1338	но только	10	1
1339	тем и	2	1
1340	как автор	2	1
1341	его жизнь	1	1
1342	доходит до	1	1
1343	человек который	2	1
1344	и затем	3	1
1345	решение вопроса	2	1
1346	он спрашивает	1	1
1347	в историческом	1	1
1348	в ничто	1	1
1349	в нее	3	1
1350	как один	1	1
1351	о мире	2	1
1352	литературы и	1	1
1353	имеет значение	1	1
1354	должны были	2	1
1355	она была	5	1
1356	не совпадает	2	1
1357	рассказывает не	1	1
1358	естественно обращает	1	1
1359	оно приобретает	1	1
1360	где каждый	1	1
1361	из нее	3	1
1362	два плана	7	1
1363	превратилась в	3	1
1364	в связь	1	1
1365	если исходить	1	1
1366	своего апогея	1	1
1367	нельзя не	2	1
1368	человеческих отношений	1	1
1369	мы их	1	1
1370	на словах	3	1
1371	и никогда	2	1
1372	что для	6	1
1373	это правило	1	1
1374	внимание и	1	1
1375	сущности это	1	1
1376	и каждый	2	1
1377	но наоборот	1	1
1378	это приводит	1	1
1379	в достаточной	1	1
1380	в новый	1	1
1381	материала в	3	1
1382	и ты	1	1
1383	роль при	1	1
1384	одновременно в	1	1
1385	так уж	1	1
1386	читателя он	2	1
1387	был в	1	1
1388	произведения представляет	1	1
1389	у разных	1	1
1390	с которым	2	1
1391	мы помним	2	1
1392	этой фразы	3	1
1393	воспроизводит эту	1	1
1394	же мы	2	1
1395	с с	2	1
1396	рассказ в	4	1
1397	можно с	1	1
1398	иначе не	1	1
1399	в какой-то	1	1
1400	каждого из	4	1
1401	с апологом	1	1
1402	действующих лиц	6	1
1403	со всяким	1	1
1404	где мы	1	1
1405	действием и	1	1
1406	что до	2	1
1407	сюжет который	1	1
1408	по причине	1	1
1409	уже на	1	1
1410	уже с	2	1
1411	не ту	1	1
1412	эта фраза	2	1
1413	согласно приведенному	1	1
1414	нет на	1	1
1415	теперь я	1	1
1416	на деле	4	1
1417	связи и	1	1
1418	быть только	1	1
1419	вопрос почему	1	1
1420	ни малейшего	1	1
1421	мы встречаем	1	1
1422	в последнем	1	1
1423	представить себе	2	1
1424	котором не	1	1
1425	он стремится	1	1
1426	я здесь	2	1
1427	две части	3	1
1428	в самый	1	1
1429	и сейчас	2	1
1430	прямо говорит	1	1
1431	жизни а	1	1
1432	этого и	1	1
1433	он только	1	1
1434	представлял собой	1	1
1435	общим смыслом	1	1
1436	его с	1	1
1437	всякого смысла	1	1
1438	на ее	2	1
1439	самая существенная	1	1
1440	говорит нам	2	1
1441	на известную	1	1
1442	с каким-то	2	1
1443	до некоторой	1	1
1444	не позволил	1	1
1445	события на	1	1
1446	меня в	1	1
1447	целого ряда	1	1
1448	конечно же	3	1
1449	здесь он	1	1
1450	скрытое под	1	1
1451	вся соль	1	1
1452	мы захотели	1	1
1453	в область	1	1
1454	одну минуту	1	1
1455	все те	5	1
1456	их как	1	1
1457	к выводу	1	1
1458	что реплика	1	1
1459	для них	1	1
1460	трагизма в	1	1
1461	однако он	2	1
1462	то с	1	1
1463	во-первых это	1	1
1464	мы встречаемся	1	1
1465	вне всякого	1	1
1466	акта в	1	1
1467	в темноте	1	1
1468	за это	1	1
1469	не на	1	1
1470	они как	2	1
1471	как с	2	1
1472	разговора о	1	1
1473	события или	2	1
1474	капитанской дочке	1	1
1475	мы понимаем	1	1
1476	только способ	1	1
1477	даже у	2	1
1478	однако мы	3	1
1479	выше следует	1	1
1480	благодаря своей	1	1
1481	с ней	1	1
1482	их и	1	1
1483	три слова	1	1
1484	что описание	1	1
1485	в соответствующей	1	1
1486	вместо этого	2	1
1487	этом месте	1	1
1488	одновременно с	1	1
1489	основанием для	1	1
1490	том виде	2	1
1491	вот и	1	1
1492	мог найти	1	1
1493	уже говорили	4	1
1494	же самый	2	1
1495	и будет	1	1
1496	то время	4	1
1497	же место	1	1
1498	к которым	7	1
1499	относятся к	1	1
1500	присутствует в	1	1
1501	из тех	1	1
1502	от художественного	1	1
1503	всякий другой	1	1
1504	сюжета но	1	1
1505	как момент	1	1
1506	как не	3	1
1507	прибавим к	1	1
1508	быть понято	1	1
1509	что такой	2	1
1510	несколько времени	1	1
1511	и так	4	1
1512	словесного искусства	2	1
1513	в которых	9	1
1514	том смысле	2	1
1515	слова это	1	1
1516	непременно должен	1	1
1517	говорили о	1	1
1518	собою в	1	1
1519	том как	5	1
1520	жизни если	1	1
1521	хотел бы	2	1
1522	на их	3	1
1523	заставит нас	1	1
1524	аналогии с	2	1
1525	слов которые	1	1
1526	к той	1	1
1527	ниже что	2	1
1528	показать как	1	1
1529	над ним	2	1
1530	то я	1	1
1531	два стилистически	1	1
1532	смысле что	1	1
1533	дает понять	1	1
1534	что искусство	1	1
1535	начале но	1	1
1536	ни на	1	1
1537	или иное	1	1
1538	в прозе	1	1
1539	сказано что	1	1
1540	виду не	1	1
1541	вытекает из	2	1
1542	есть от	1	1
1543	этому что	1	1
1544	а если	1	1
1545	взятое в	1	1
1546	это понятие	2	1
1547	видим что	8	1
1548	писателя на	1	1
1549	всей серьезностью	1	1
1550	об одном	1	1
1551	оба эти	4	1
1552	тогда я	1	1
1553	всеми остальными	1	1
1554	на той	2	1
1555	и между	4	1
1556	познание как	1	1
1557	не дал	1	1
1558	это все	2	1
1559	разговор о	3	1
1560	рассказа о	2	1
1561	себя еще	1	1
1562	с а	1	1
1563	достаточной мере	1	1
1564	наш анализ	1	1
1565	не до	2	1
1566	и сказать	1	1
1567	перейдем к	1	1
1568	слова и	3	1
1569	и уже	5	1
1570	всего на	1	1
1571	для меня	1	1
1572	только один	2	1
1573	то все	1	1
1574	и вся	2	1
1575	не могло	1	1
1576	и два	1	1
1577	в это	1	1
1578	вы говорите	1	1
1579	отношении к	1	1
1580	чаще всего	1	1
1581	мы читаем	4	1
1582	и об	1	1
1583	есть одновременно	1	1
1584	в действие	1	1
1585	играет в	1	1
1586	составляет основу	1	1
1587	вопроса и	1	1
1588	нимало не	1	1
1589	смысл в	1	1
1590	идет не	1	1
1591	целый ряд	6	1
1592	этой жизни	4	1
1593	заключительная фраза	1	1
1594	к совершенно	2	1
1595	тот факт	3	1
1596	в совершенно	3	1
1597	в истории	3	1
1598	звуков в	1	1
1599	идет об	1	1
1600	это имеет	2	1
1601	разговор с	2	1
1602	в каком	8	1
1603	слов его	1	1
1604	вопрос можно	1	1
1605	над собой	1	1
1606	непосредственного отношения	1	1
1607	вот этот	1	1
1608	всех трех	1	1
1609	заключительных стихов	1	1
1610	имеем в	3	1
1611	событие которое	1	1
1612	есть его	1	1
1613	что здесь	2	1
1614	и там	2	1
1615	совпадают и	1	1
1616	и делается	1	1
1617	на внешние	1	1
1618	подробности и	1	1
1619	ее не	3	1
1620	событий в	3	1
1621	если мы	19	1
1622	что ты	1	1
1623	он все	4	1
1624	то для	1	1
1625	не за	1	1
1626	всех остальных	2	1
1627	они оказываются	1	1
1628	конца и	1	1
1629	сложнее и	1	1
1630	может оказаться	1	1
1631	только при	1	1
1632	этой истории	2	1
1633	бы сказать	4	1
1634	мире в	2	1
1635	бы как	1	1
1636	же самого	2	1
1637	или читатель	1	1
1638	говоря не	1	1
1639	своей цели	2	1
1640	а вовсе	2	1
1641	внимания заслуживает	1	1
1642	даже для	1	1
1643	оба они	1	1
1644	так называемое	1	1
1645	друг друга	1	1
1646	из него	4	1
1647	то или	1	1
1648	обеих частей	1	1
1649	исключительно в	1	1
1650	это случилось	1	1
1651	точку зрения	1	1
1652	сомнения в	1	1
1653	формы и	1	1
1654	указанием на	1	1
1655	героев на	1	1
1656	из этой	2	1
1657	он должен	2	1
1658	последовательности которая	1	1
1659	бывает в	1	1
1660	она приобретает	2	1
1661	по мнению	2	1
1662	ритмический строй	1	1
1663	во внешних	1	1
1664	их последовательность	1	1
1665	и такой	1	1
1666	в любви	1	1
1667	в более	1	1
1668	в гораздо	1	1
1669	если с	1	1
1670	что оно	5	1
1671	и всякий	2	1
1672	со времен	1	1
1673	случаях и	1	1
1674	равно и	1	1
1675	вокруг него	1	1
1676	когда речь	2	1
1677	у гоголя	1	1
1678	ничем не	3	1
1679	любой из	1	1
1680	на тех	1	1
1681	принадлежит и	1	1
1682	того как	4	1
1683	мне не	1	1
1684	своих читателей	1	1
1685	второй половине	1	1
1686	чем объясняется	1	1
1687	что одна	2	1
1688	что самая	3	1
1689	одна и	2	1
1690	материала и	2	1
1691	и милостиво	1	1
1692	которых он	1	1
1693	заранее известным	2	1
1694	и другая	2	1
1695	естественно что	1	1
1696	бы на	2	1
1697	к первой	2	1
1698	она будет	1	1
1699	и новое	1	1
1700	тут не	1	1
1701	и тут	2	1
1702	этих слов	1	1
1703	казака а	1	1
1704	ли от	1	1
1705	писал что	1	1
1706	то мы	2	1
1707	несет в	3	1
1708	в-третьих эта	1	1
1709	силу и	1	1
1710	подробная характеристика	1	1
1711	чем он	1	1
1712	слова а	2	1
1713	что каждый	1	1
1714	всех героев	1	1
1715	самом убийстве	1	1
1716	который необходимо	1	1
1717	это неожиданное	1	1
1718	страсть к	3	1
1719	есть уже	1	1
1720	этого разговора	1	1
1721	в повести	2	1
1722	за которой	2	1
1723	сказанного выше	1	1
1724	не исчерпывает	1	1
1725	развитию и	1	1
1726	что действительно	1	1
1727	перед читателем	1	1
1728	бы для	2	1
1729	отказаться от	2	1
1730	содержание в	1	1
1731	с чисто	1	1
1732	героев или	2	1
1733	когда оно	1	1
1734	слова которые	1	1
1735	указывает и	1	1
1736	за этим	3	1
1737	даже на	1	1
1738	объект его	1	1
1739	равным правом	1	1
1740	на нее	1	1
1741	было в	1	1
1742	места в	2	1
1743	других к	1	1
1744	это возможно	1	1
1745	и другое	6	1
1746	не могли	5	1
1747	всех предыдущих	2	1
1748	бы оно	1	1
1749	ничего более	2	1
1750	участие в	1	1
1751	в уме	1	1
1752	как она	8	1
1753	и вовсе	1	1
1754	по смыслу	2	1
1755	говоря мы	4	1
1756	виде в	1	1
1757	но по	2	1
1758	и следовало	1	1
1759	почти до	1	1
1760	что ж	1	1
1761	это происходит	1	1
1762	к концу	4	1
1763	и впоследствии	1	1
1764	смерти в	1	1
1765	как ее	1	1
1766	рассказанная в	1	1
1767	мы находим	1	1
1768	нисколько не	3	1
1769	именно эта	1	1
1770	но уже	1	1
1771	для которого	1	1
1772	в каждой	1	1
1773	степени что	1	1
1774	бы действительно	2	1
1775	ему как	1	1
1776	рассказе бунина	1	1
1777	действующие лица	1	1
1778	как все	4	1
1779	и вообще	1	1
1780	ряда в	1	1
1781	это явление	1	1
1782	за этой	1	1
1783	чтобы увидеть	5	1
1784	сказать и	1	1
1785	в стиле	1	1
1786	предположить что	1	1
1787	он указывает	1	1
1788	том случае	4	1
1789	могилы и	1	1
1790	которого и	1	1
1791	каково же	1	1
1792	нас и	1	1
1793	и чему	1	1
1794	и других	5	1
1795	вероятно не	1	1
1796	план в	1	1
1797	она составляет	1	1
1798	встречаемся с	1	1
1799	в предисловии	2	1
1800	жизненный путь	1	1
1801	я начинаю	1	1
1802	она должна	3	1
1803	случае если	4	1
1804	мы сделали	1	1
1805	это нечто	1	1
1806	могут служить	1	1
1807	в самых	1	1
1808	дело когда	1	1
1809	который мы	4	1
1810	выше в	1	1
1811	достигает в	1	1
1812	тоже самое	1	1
1813	что является	1	1
1814	этом мы	1	1
1815	ее никто	1	1
1816	есть как	2	1
1817	быть и	1	1
1818	исследователями как	1	1
1819	связана с	1	1
1820	характерно для	1	1
1821	каждого такого	1	1
1822	есть и	1	1
1823	говорит я	1	1
1824	самое что	2	1
1825	ним как	1	1
1826	к смерти	2	1
1827	к анализу	2	1
1828	оказывается что	2	1
1829	в трех	1	1
1830	повести от	1	1
1831	факт что	3	1
1832	что нам	1	1
1833	совершенно новый	2	1
1834	это первый	1	1
1835	только то	3	1
1836	останавливаться на	1	1
1837	которую я	1	1
1838	эти авторы	1	1
1839	к которой	1	1
1840	с кем	2	1
1841	но напротив	1	1
1842	слова или	1	1
1843	на всю	2	1
1844	у нее	2	1
1845	или как	2	1
1846	вы видите	1	1
1847	признать что	2	1
1848	разумеется в	1	1
1849	это его	1	1
1850	и всех	1	1
1851	элементы и	1	1
1852	слова если	1	1
1853	характер героя	1	1
1854	имело бы	1	1
1855	или еще	2	1
1856	ту самую	1	1
1857	что можно	1	1
1858	частный случай	3	1
1859	типичности и	1	1
1860	к ней	3	1
1861	определена как	1	1
1862	что если	6	1
1863	самой своей	1	1
1864	требует для	1	1
1865	в понимании	1	1
1866	в плане	4	1
1867	все больше	2	1
1868	в другую	1	1
1869	этом и	1	1
1870	они суть	1	1
1871	произошло на	1	1
1872	этом понимании	1	1
1873	жизни тогда	1	1
1874	эту мысль	2	1
1875	действительно не	3	1
1876	понять что	1	1
1877	и точно	2	1
1878	той точки	2	1
1879	и комическое	1	1
1880	в виде	5	1
1881	рассказывает о	3	1
1882	заключен в	1	1
1883	и отношений	1	1
1884	больше не	3	1
1885	другими звуками	1	1
1886	и эта	3	1
1887	только эти	1	1
1888	нам как	1	1
1889	общественной и	1	1
1890	это в	3	1
1891	само собой	3	1
1892	же самые	1	1
1893	эти два	4	1
1894	всего романа	2	1
1895	дело обстоит	1	1
1896	он с	2	1
1897	смысл что	1	1
1898	событие это	1	1
1899	вытекают из	1	1
1900	говорит не	2	1
1901	из двух	4	1
1902	перед смертью	1	1
1903	а я	5	1
