N	2gram	Bakhtin_Pr	Problema
1315	все оттенки	1	2
1316	ней не	1	2
1317	в момент	1	2
1318	символов в	1	2
1319	всех случаях	1	2
1320	этот момент	1	2
1321	строго говоря	2	2
1322	одно это	1	2
1323	жить и	4	2
1324	что человек	1	2
1325	здесь под	1	2
1326	или иному	1	2
1327	исторического развития	1	2
1328	и творчески	1	2
1329	в средневековой	2	2
1330	в предыдущей	1	2
1331	не сказано	1	2
1332	его по	2	2
1333	но пока	1	2
1334	всегда в	1	2
1335	роль в	1	2
1336	но у	1	2
1337	время это	1	2
1338	почти все	1	2
1339	могут как	1	2
1340	и стал	2	2
1341	но за	1	2
1342	ли не	1	2
1343	моменты в	1	2
1344	на все	4	2
1345	и сейчас	1	2
1346	именно такие	1	2
1347	силы и	2	2
1348	не должен	1	2
1349	скупой рыцарь	2	2
1350	что люди	1	2
1351	самый факт	1	2
1352	ни одного	1	2
1353	разных сторон	1	2
1354	в абсолютном	1	2
1355	даже с	1	2
1356	в настоящей	1	2
1357	и остается	1	2
1358	уже более	1	2
1359	о тех	2	2
1360	жизни как	4	2
1361	за него	2	2
1362	есть это	1	2
1363	этих категорий	1	2
1364	же она	1	2
1365	это а	1	2
1366	идея в	1	2
1367	для понимания	3	2
1368	от себя	1	2
1369	являются уже	1	2
1370	о великом	1	2
1371	они могут	3	2
1372	основное и	1	2
1373	еще достаточно	1	2
1374	несколько слов	3	2
1375	на почве	1	2
1376	этого и	1	2
1377	не возникает	1	2
1378	существу и	1	2
1379	элемент в	1	2
1380	конечно есть	1	2
1381	на язык	4	2
1382	в братьях	4	2
1383	вполне понятно	2	2
1384	понимая под	1	2
1385	смысле то	1	2
1386	узком смысле	1	2
1387	то у	1	2
1388	есть его	1	2
1389	имеется и	1	2
1390	подчеркнуть что	4	2
1391	они в	1	2
1392	которая уже	1	2
1393	два раза	1	2
1394	и никакой	1	2
1395	наше внимание	1	2
1396	являются в	1	2
1397	всеми другими	2	2
1398	ли мы	1	2
1399	и говорят	1	2
1400	что за	1	2
1401	при изучении	1	2
1402	или хотя	1	2
1403	человек в	2	2
1404	и вещи	1	2
1405	он вовсе	1	2
1406	и жизнь	2	2
1407	собою а	1	2
1408	например как	2	2
1409	типа в	3	2
1410	остается в	2	2
1411	не дает	3	2
1412	слова мы	1	2
1413	ту же	2	2
1414	широкое и	2	2
1415	какой-то мере	5	2
1416	является одним	2	2
1417	при первом	1	2
1418	их и	1	2
1419	с большой	3	2
1420	всего образ	1	2
1421	нашего анализа	1	2
1422	человека то	1	2
1423	знаком но	1	2
1424	здесь также	2	2
1425	деле это	1	2
1426	всей мировой	3	2
1427	ни за	1	2
1428	отношении является	1	2
1429	такие образы	1	2
1430	в один	3	2
1431	дает ему	1	2
1432	что об	1	2
1433	то перед	5	2
1434	в окончательном	1	2
1435	мы встречаем	1	2
1436	они и	3	2
1437	как с	1	2
1438	а по	1	2
1439	здесь с	1	2
1440	он несет	1	2
1441	этих отношений	1	2
1442	власти и	2	2
1443	только они	2	2
1444	к самым	1	2
1445	определения и	1	2
1446	например и	1	2
1447	и личной	1	2
1448	может стать	4	2
1449	с собою	1	2
1450	и отдельных	2	2
1451	правда не	1	2
1452	зрения логики	1	2
1453	самое это	1	2
1454	жизни так	1	2
1455	тоже как	1	2
1456	именно тем	2	2
1457	самое главное	1	2
1458	совпадает с	1	2
1459	и между	5	2
1460	наш анализ	1	2
1461	пространстве и	1	2
1462	символика не	1	2
1463	здесь очень	2	2
1464	и два	1	2
1465	здесь о	2	2
1466	этой жизни	1	2
1467	более и	1	2
1468	ли вы	1	2
1469	друга и	1	2
1470	на каждом	1	2
1471	образом у	1	2
1472	в обоих	1	2
1473	быть это	1	2
1474	а во	3	2
1475	автора в	2	2
1476	особенно ярко	3	2
1477	на более	1	2
1478	и под	4	2
1479	возможно было	1	2
1480	у кальдерона	1	2
1481	произведения и	1	2
1482	что я	2	2
1483	судьбы и	1	2
1484	в литературном	1	2
1485	ивана карамазова	4	2
1486	внутренняя сущность	1	2
1487	это значение	1	2
1488	в романах	5	2
1489	же он	2	2
1490	уже знаком	1	2
1491	другими людьми	1	2
1492	души и	1	2
1493	произведения как	1	2
1494	и вот	1	2
1495	на пол	2	2
1496	обе эти	3	2
1497	необходимо однако	1	2
1498	как у	5	2
1499	слово в	5	2
1500	а на	2	2
1501	этого не	1	2
1502	наших дней	3	2
1503	и элемент	2	2
1504	землю но	1	2
1505	и один	1	2
1506	где нет	1	2
1507	в обычном	1	2
1508	до ее	2	2
1509	словом и	2	2
1510	бы дать	1	2
1511	единство и	2	2
1512	его же	1	2
1513	главное здесь	1	2
1514	человека к	3	2
1515	ко всему	1	2
1516	возможны и	3	2
1517	на всех	1	2
1518	здесь это	1	2
1519	всей истории	1	2
1520	нужно было	1	2
1521	всего его	2	2
1522	литературе мы	1	2
1523	идею и	1	2
1524	этом произведении	3	2
1525	него и	1	2
1526	были и	1	2
1527	действительности не	1	2
1528	отношению к	5	2
1529	но пожалуй	1	2
1530	слова в	3	2
1531	их можно	1	2
1532	в узком	1	2
1533	и художественной	2	2
1534	все более	2	2
1535	такое огромное	1	2
1536	хотя здесь	1	2
1537	а я	3	2
1538	и совершенно	3	2
1539	его брать	1	2
1540	особенности и	1	1
1541	бы мир	1	1
1542	в центре	4	1
1543	и ничем	1	1
1544	и фантастического	1	1
1545	на мою	1	1
1546	этом уже	1	1
1547	и категорий	1	1
1548	как носитель	1	1
1549	всех европейских	1	1
1550	подходом к	1	1
1551	свое дело	1	1
1552	вопросу о	1	1
1553	достоевского можно	3	1
1554	реальной жизни	1	1
1555	ведь уже	1	1
1556	линии развития	4	1
1557	воспоминания о	1	1
1558	в разгаре	1	1
1559	правда это	2	1
1560	типа с	1	1
1561	так можно	2	1
1562	а затем	5	1
1563	литературном произведении	1	1
1564	это пока	1	1
1565	силой и	2	1
1566	между ними	14	1
1567	был знаком	3	1
1568	перешел на	1	1
1569	значение что	1	1
1570	своей специфической	1	1
1571	но некоторые	1	1
1572	на смену	1	1
1573	и самые	2	1
1574	в драматическом	1	1
1575	властей и	1	1
1576	особой точки	1	1
1577	некоторые другие	1	1
1578	ставрогина в	1	1
1579	все моменты	1	1
1580	это те	1	1
1581	мир как	1	1
1582	прямо сказать	1	1
1583	земля и	1	1
1584	развития но	2	1
1585	работы в	1	1
1586	бы стать	1	1
1587	у чернышевского	1	1
1588	покончить с	1	1
1589	отношений не	1	1
1590	собой не	1	1
1591	и сделал	1	1
1592	герой повести	1	1
1593	по своим	2	1
1594	на самой	4	1
1595	гораздо сильнее	1	1
1596	не его	1	1
1597	к цепи	1	1
1598	отражается в	1	1
1599	перечислять все	1	1
1600	выражены в	1	1
1601	опирающийся на	1	1
1602	понятно что	1	1
1603	все и	1	1
1604	знаем о	1	1
1605	я жил	1	1
1606	нашел у	2	1
1607	сам и	1	1
1608	если понимать	1	1
1609	жизни кроме	1	1
1610	в преисподнюю	3	1
1611	этого последнего	1	1
1612	эти проблемы	1	1
1613	другие но	1	1
1614	идеей и	2	1
1615	образ ее	1	1
1616	существенным и	1	1
1617	у самого	1	1
1618	также ее	1	1
1619	перед всем	1	1
1620	к своей	1	1
1621	в риме	2	1
1622	всеми ее	1	1
1623	слова если	1	1
1624	она еще	1	1
1625	но сначала	1	1
1626	когда еще	1	1
1627	а имеют	1	1
1628	идеи то	1	1
1629	к мысли	1	1
1630	и судьбы	1	1
1631	рассказывает о	1	1
1632	от своей	2	1
1633	верх и	1	1
1634	на практике	1	1
1635	любовь к	4	1
1636	отметить что	3	1
1637	человек мы	1	1
1638	целей и	1	1
1639	всегда будет	1	1
1640	здесь несколько	1	1
1641	с xviii	1	1
1642	и формы	2	1
1643	свои лучшие	1	1
1644	слов о	3	1
1645	этого мы	1	1
1646	иногда до	1	1
1647	поэтому все	2	1
1648	кроме конечно	1	1
1649	и стали	1	1
1650	для всей	1	1
1651	этот человек	1	1
1652	в основу	1	1
1653	с крайним	1	1
1654	есть конечно	1	1
1655	области от	1	1
1656	будем говорить	2	1
1657	как от	1	1
1658	это что	1	1
1659	ведь здесь	1	1
1660	ведь так	1	1
1661	можем сказать	1	1
1662	мной и	1	1
1663	не исчерпали	1	1
1664	человек они	1	1
1665	определенный предмет	1	1
1666	к этим	1	1
1667	слово как	1	1
1668	превратился в	1	1
1669	видения мира	1	1
1670	обобщения в	1	1
1671	восходят к	1	1
1672	которая обладает	1	1
1673	или три	2	1
1674	с разных	1	1
1675	или иным	1	1
1676	в некоторых	7	1
1677	всего в	1	1
1678	которую можно	4	1
1679	этих моментов	1	1
1680	этого требовал	1	1
1681	она имеет	1	1
1682	ярче всего	1	1
1683	как обозначение	2	1
1684	или наоборот	3	1
1685	сущность его	1	1
1686	именно об	1	1
1687	литературы до	1	1
1688	логическим и	1	1
1689	представлен в	2	1
1690	труда может	1	1
1691	всей их	2	1
1692	к себе	8	1
1693	нашей работы	3	1
1694	осел и	1	1
1695	объективный мир	1	1
1696	это я	1	1
1697	к творчеству	2	1
1698	или иными	1	1
1699	не должна	2	1
1700	осмысление в	1	1
1701	всех представителей	1	1
1702	под разными	4	1
1703	творчества но	1	1
1704	не имея	1	1
1705	отличие в	1	1
1706	с нашей	1	1
1707	и перехода	1	1
1708	как можно	1	1
1709	этим текстам	1	1
1710	ума и	2	1
1711	и рассказ	1	1
1712	человек во	1	1
1713	одного момента	1	1
1714	алеши и	1	1
1715	это один	2	1
1716	ее развития	1	1
1717	на которое	1	1
1718	его романов	1	1
1719	того он	1	1
1720	для историка	1	1
1721	проблем и	1	1
1722	например у	3	1
1723	есть являются	1	1
1724	напомним что	2	1
1725	погруженный в	1	1
1726	xviii века	3	1
1727	всем миром	1	1
1728	оно достаточно	1	1
1729	характер и	1	1
1730	без него	1	1
1731	а здесь	1	1
1732	рядом с	2	1
1733	существует можно	1	1
1734	одном из	1	1
1735	время правда	1	1
1736	сознания как	1	1
1737	и изображать	1	1
1738	так сказать	8	1
1739	своей художественной	1	1
1740	которые имеют	3	1
1741	в двух	3	1
1742	к вопросу	1	1
1743	иван карамазов	1	1
1744	в сторону	1	1
1745	хотя оно	1	1
1746	из одного	2	1
1747	ее внешние	1	1
1748	пародии на	2	1
1749	разнообразные формы	1	1
1750	и называем	1	1
1751	и чувствовать	2	1
1752	на площади	7	1
1753	поэтому при	1	1
1754	братьев карамазовых	2	1
1755	довольно много	1	1
1756	разных периодов	1	1
1757	понимать этот	1	1
1758	превращаясь в	1	1
1759	его творчестве	4	1
1760	другим людям	1	1
1761	форме этого	1	1
1762	и пространства	2	1
1763	героя и	3	1
1764	средние века	12	1
1765	человеческих дел	1	1
1766	в наше	1	1
1767	он ничего	1	1
1768	отличен от	2	1
1769	xvii века	3	1
1770	близкими к	1	1
1771	он находится	1	1
1772	человека как	1	1
1773	характерны для	5	1
1774	я все-таки	1	1
1775	речи и	3	1
1776	языке как	1	1
1777	романы достоевского	3	1
1778	нашего рассмотрения	1	1
1779	как объект	1	1
1780	сирано де	2	1
1781	через нее	1	1
1782	в безвыходном	1	1
1783	отдельных образов	3	1
1784	главного героя	2	1
1785	других людей	2	1
1786	особенно глубоко	1	1
1787	которые сами	1	1
1788	поэтому даже	1	1
1789	человека по	1	1
1790	вот для	1	1
1791	с прямым	1	1
1792	та которая	1	1
1793	как один	1	1
1794	самих и	1	1
1795	и какое	2	1
1796	почти каждый	2	1
1797	и оскорбленных	2	1
1798	его поведение	1	1
1799	мы их	1	1
1800	конечно тоже	1	1
1801	такой который	1	1
1802	отдельных произведений	1	1
1803	но прежде	1	1
1804	существовать и	1	1
1805	горация в	1	1
1806	то ведь	1	1
1807	человека мы	1	1
1808	но вовсе	1	1
1809	на весь	2	1
1810	только можно	2	1
1811	и xix	3	1
1812	не сразу	1	1
1813	ее основные	1	1
1814	пределы его	1	1
1815	пушкина мы	1	1
1816	художественной литературе	1	1
1817	его сущности	1	1
1818	события в	1	1
1819	условность и	1	1
1820	в глубину	1	1
1821	жизни таким	1	1
1822	случае это	1	1
1823	античностью и	1	1
1824	строится то	1	1
1825	с идеей	2	1
1826	в особенности	2	1
1827	с полной	1	1
1828	шекспира и	2	1
1829	это одна	1	1
1830	и способен	1	1
1831	рождение и	2	1
1832	опирается на	2	1
1833	ii но	1	1
1834	результате которого	1	1
1835	них в	3	1
1836	на анализе	1	1
1837	характерно и	1	1
1838	которые он	1	1
1839	и стиль	1	1
1840	есть без	1	1
1841	и отражает	1	1
1842	обобщения то	1	1
1843	другого человека	1	1
1844	уходит своими	1	1
1845	мысль не	1	1
1846	изо всей	1	1
1847	остановимся только	1	1
1848	чтобы стать	1	1
1849	романа и	4	1
1850	уже становится	1	1
1851	смерть и	2	1
1852	двух разных	2	1
1853	эти законы	1	1
1854	более глубокое	3	1
1855	в человеке	1	1
1856	социального положения	1	1
1857	с каждым	1	1
1858	и слов	1	1
1859	более четко	1	1
1860	один человек	1	1
1861	европейской литературе	3	1
1862	творчества и	1	1
1863	как-то вдруг	1	1
1864	и одной	1	1
1865	но функция	1	1
1866	с этого	1	1
1867	с некоторыми	1	1
1868	их рассмотрении	1	1
1869	и соответствующего	1	1
1870	и одновременно	6	1
1871	остается но	1	1
1872	они здесь	1	1
1873	строгом смысле	2	1
1874	философской позиции	1	1
1875	мы остановимся	5	1
1876	был связан	1	1
1877	развития в	1	1
1878	этот тип	1	1
1879	раннего периода	1	1
1880	он хотел	1	1
1881	преступлении и	4	1
1882	те же	1	1
1883	и представляя	1	1
1884	прошлого в	1	1
1885	что текст	1	1
1886	а вполне	1	1
1887	оригинальной и	1	1
1888	все элементы	1	1
1889	и герой	1	1
1890	я хочу	1	1
1891	современности в	1	1
1892	пределу который	1	1
1893	ведь именно	1	1
1894	мыслей и	1	1
1895	но раз	1	1
1896	и подняться	1	1
1897	речи сократа	1	1
1898	которую она	1	1
1899	их художественной	1	1
1900	содержание здесь	1	1
1901	очень ярко	2	1
1902	и резко	1	1
1903	можно в	1	1
1904	все философские	1	1
1905	порок и	1	1
1906	в диалоге	1	1
1907	интересует здесь	1	1
1908	отношений эта	1	1
1909	в главе	1	1
1910	был только	1	1
1911	с гордостью	1	1
1912	перейти в	1	1
1913	сознание о	1	1
1914	черт возьми	1	1
1915	возвращаемся к	1	1
1916	мы два	1	1
1917	виду мы	1	1
1918	как сон	1	1
1919	из его	1	1
1920	глубже и	3	1
1921	по разным	1	1
1922	в образах	1	1
1923	и теперь	1	1
1924	народов и	1	1
1925	в которую	1	1
1926	логическом отношении	1	1
1927	отношении к	2	1
1928	никакой человеческой	1	1
1929	но сам	1	1
1930	которую он	3	1
1931	художественной литературы	2	1
1932	уж я	1	1
1933	истории и	2	1
1934	только элементы	1	1
1935	и принцип	1	1
1936	еще один	1	1
1937	вне всех	1	1
1938	над собой	2	1
1939	вне его	1	1
1940	связанных с	2	1
1941	но без	1	1
1942	состоит в	1	1
1943	предмет но	1	1
1944	потом в	1	1
1945	глубокое и	1	1
1946	впервые в	3	1
1947	достоевского нет	1	1
1948	в самую	1	1
1949	значение имеет	2	1
1950	она имела	1	1
1951	только здесь	1	1
1952	конкретной жизни	1	1
1953	жизнь идет	1	1
1954	жизни поэтому	1	1
1955	невозможны без	1	1
1956	смысла не	1	1
1957	небом и	2	1
1958	это сделать	1	1
1959	самих же	1	1
1960	именно этот	1	1
1961	многочисленных и	1	1
1962	его моментов	1	1
1963	в особом	2	1
1964	во времени	1	1
1965	при изображении	2	1
1966	категории и	1	1
1967	в первых	1	1
1968	родины и	1	1
1969	конечно с	1	1
1970	характерные для	1	1
1971	такая жизнь	1	1
1972	понять и	2	1
1973	к лицу	1	1
1974	в преступлении	4	1
1975	только предметом	1	1
1976	мир в	1	1
1977	и также	1	1
1978	создать образ	1	1
1979	для нового	1	1
1980	здесь есть	1	1
1981	записках из	1	1
1982	в последней	1	1
1983	за собою	1	1
1984	и социальных	1	1
1985	народных масс	1	1
1986	всякий человек	1	1
1987	делает возможным	1	1
1988	жизни здесь	1	1
1989	всех возможных	1	1
1990	существа и	1	1
1991	которых он	1	1
1992	на службу	2	1
1993	ней только	1	1
1994	нашей точки	1	1
1995	не голое	1	1
1996	кто он	1	1
1997	в сфере	1	1
1998	романах достоевского	7	1
1999	уже приходилось	2	1
2000	для автора	1	1
2001	сама является	1	1
2002	смысле этого	3	1
2003	определенного человеческого	1	1
2004	различия между	1	1
2005	в пиковой	1	1
2006	быть еще	1	1
2007	собой он	2	1
2008	и побуждает	1	1
2009	этом не	2	1
2010	целях и	1	1
2011	и тому	2	1
2012	такое слово	1	1
2013	слова слово	1	1
2014	он один	1	1
2015	конечно далеко	1	1
2016	и xviii	1	1
2017	главное внимание	1	1
2018	себе я	1	1
2019	стремление к	1	1
2020	почти во	3	1
2021	он никогда	1	1
2022	и человеческой	2	1
2023	что им	1	1
2024	анализировать и	1	1
2025	по самой	1	1
2026	в гостиной	1	1
2027	многочисленными и	1	1
2028	более широкое	2	1
2029	и глубиной	1	1
2030	дело и	2	1
2031	как все	1	1
2032	другой но	1	1
2033	тончайшие и	1	1
2034	связаны с	3	1
2035	под тем	1	1
2036	свобода и	1	1
2037	словом или	1	1
2038	которая как	1	1
2039	с низким	1	1
2040	и живой	2	1
2041	но сами	1	1
2042	перед тем	1	1
2043	от античных	1	1
2044	план в	1	1
2045	выше и	2	1
2046	своей природе	4	1
2047	с первым	1	1
2048	сходство но	1	1
2049	показывает что	1	1
2050	божество и	1	1
2051	образов то	1	1
2052	в акте	1	1
2053	истину в	1	1
2054	повторяем в	1	1
2055	здесь кроме	1	1
2056	выше всего	2	1
2057	на другое	1	1
2058	карамазовых в	2	1
2059	в античности	6	1
2060	широко пользуются	1	1
2061	других писателей	1	1
2062	при любом	1	1
2063	но дело	1	1
2064	нет не	1	1
2065	несколько подробнее	2	1
2066	и римской	1	1
2067	явления то	1	1
2068	типичность для	1	1
2069	пространства и	1	1
2070	бы по	1	1
2071	и натуралистическая	1	1
2072	что можно	1	1
2073	сатиры и	4	1
2074	мир или	1	1
2075	на огромное	1	1
2076	явление в	1	1
2077	у толстого	1	1
2078	типа но	1	1
2079	униженных и	2	1
2080	нас прежде	2	1
2081	например его	1	1
2082	того именно	1	1
2083	слова она	1	1
2084	целая система	2	1
2085	в строгих	1	1
2086	своей философской	1	1
2087	бытия и	5	1
2088	отметим еще	1	1
2089	для своих	2	1
2090	этим как	1	1
2091	говорим об	1	1
2092	по законам	1	1
2093	автора к	1	1
2094	замысел автора	1	1
2095	с олимпа	1	1
2096	главным образом	3	1
2097	степени и	1	1
2098	человеческой природы	1	1
2099	на марсе	1	1
2100	строя и	1	1
2101	тон его	1	1
2102	будем называть	2	1
2103	свое начало	1	1
2104	собой никаких	1	1
2105	это тот	1	1
2106	уж не	1	1
2107	эдгара по	2	1
2108	слова здесь	2	1
2109	приравнивается к	3	1
2110	средних веков	1	1
2111	все люди	1	1
2112	я знаю	1	1
2113	к числу	1	1
2114	реальные символы	1	1
2115	они уже	1	1
2116	или нет	1	1
2117	от отдельных	1	1
2118	всех ее	1	1
2119	смерти или	1	1
2120	всем и	1	1
2121	он совершенно	1	1
2122	стать не	1	1
2123	важный момент	1	1
2124	далее в	1	1
2125	как своего	2	1
2126	людьми при	1	1
2127	он опять	1	1
2128	по мере	3	1
2129	области чисто	1	1
2130	контекст в	1	1
2131	нельзя жить	1	1
2132	среди других	2	1
2133	всей художественной	1	1
2134	не изображал	1	1
2135	был человек	1	1
2136	не абстрактная	1	1
2137	близкого человека	1	1
2138	или во	1	1
2139	а между	3	1
2140	истины и	3	1
2141	причем эта	1	1
2142	это должно	1	1
2143	обладает своей	1	1
2144	на свой	2	1
2145	этих героев	1	1
2146	элементы в	2	1
2147	входящим в	1	1
2148	для осуществления	1	1
2149	в метаморфозах	1	1
2150	наглядностью и	1	1
2151	смысле вообще	1	1
2152	к более	1	1
2153	ведет к	3	1
2154	правда эта	1	1
2155	не поддающееся	1	1
2156	но самое	1	1
2157	вся его	1	1
2158	показаться что	1	1
2159	но далеко	1	1
2160	в многочисленных	1	1
2161	и внутренне	1	1
2162	высокого и	1	1
2163	в точном	1	1
2164	веры и	1	1
2165	жизнь все	1	1
2166	населения и	1	1
2167	жили в	1	1
2168	он перестает	1	1
2169	обладает и	1	1
2170	и слово	2	1
2171	жизни на	2	1
2172	глубину и	1	1
2173	конечно гораздо	2	1
2174	глубоким и	1	1
2175	в записках	1	1
2176	достоевский здесь	1	1
2177	делать потому	1	1
2178	бы сказали	1	1
2179	сделать в	1	1
2180	при всей	3	1
2181	он изображает	1	1
2182	реальности и	2	1
2183	человеческой мысли	4	1
2184	ней на	1	1
2185	в основном	1	1
2186	речь то	1	1
2187	где-то в	1	1
2188	восходит к	1	1
2189	не боится	2	1
2190	это последнее	2	1
2191	духовной жизни	1	1
2192	представления о	3	1
2193	значение то	1	1
2194	не мертвая	1	1
2195	той линии	1	1
2196	художественные функции	1	1
2197	еще одного	3	1
2198	где приводятся	1	1
2199	тело и	2	1
2200	отношения эти	1	1
2201	очень близок	1	1
2202	вещей то	1	1
2203	в руках	1	1
2204	во-вторых в	2	1
2205	бесконечную смысловую	1	1
2206	в различных	1	1
2207	людям и	2	1
2208	ее по	1	1
2209	что еще	1	1
2210	и внутренней	2	1
2211	проповедью с	1	1
2212	без труда	1	1
2213	оно полно	1	1
2214	второй половины	2	1
2215	ему угодно	1	1
2216	из виду	1	1
2217	когда-то было	1	1
2218	в средние	11	1
2219	отношений и	1	1
2220	или если	1	1
2221	ней и	1	1
2222	на невском	1	1
2223	по которой	1	1
2224	человечества поэтому	1	1
2225	в самое	3	1
2226	по контрасту	1	1
2227	отсюда возникает	1	1
2228	из самой	1	1
2229	времени а	1	1
2230	охватить и	1	1
2231	со второй	1	1
2232	эпоху возрождения	6	1
2233	и внешней	1	1
2234	одной точке	1	1
2235	тождества между	1	1
2236	сцена в	3	1
2237	направленность и	1	1
2238	но конечно	3	1
2239	свои собственные	1	1
2240	своей философии	1	1
2241	того о	1	1
2242	нам важно	1	1
2243	себе самом	2	1
2244	свой художественный	1	1
2245	тон и	2	1
2246	еще ниже	1	1
2247	от автора	2	1
2248	на протяжении	5	1
2249	мы как	1	1
2250	князя мышкина	4	1
2251	к одному	2	1
2252	и творческий	1	1
2253	к человеку	2	1
2254	элевсинских мистерий	1	1
2255	имеют в	1	1
2256	очень далеко	1	1
2257	его у	1	1
2258	какой-то другой	1	1
2259	есть у	1	1
2260	получает в	1	1
2261	в подростке	1	1
2262	как нет	1	1
2263	речи как	2	1
2264	второй план	1	1
2265	и небытия	1	1
2266	читатель всегда	1	1
2267	это их	1	1
2268	на этих	1	1
2269	не соответствует	1	1
2270	и художественно	1	1
2271	мудреца и	1	1
2272	чем у	1	1
2273	римской литературе	1	1
2274	и этим	3	1
2275	слово не	1	1
2276	художественной и	1	1
2277	от языка	1	1
2278	этой литературе	1	1
2279	в европейской	2	1
2280	народных массах	1	1
2281	это очень	5	1
2282	лежит в	1	1
2283	и человек	1	1
2284	не была	2	1
2285	однако к	1	1
2286	заключение о	1	1
2287	о возможности	1	1
2288	таков этот	1	1
2289	всех его	3	1
2290	и последняя	1	1
2291	в глубокую	1	1
2292	легенда о	1	1
2293	этого я	2	1
2294	все последующее	1	1
2295	здесь же	1	1
2296	и создает	3	1
2297	первой любви	1	1
2298	притом тоже	1	1
2299	себя как	2	1
2300	из той	1	1
2301	в мире	8	1
2302	в пределы	1	1
2303	позиции в	1	1
2304	мы пытались	1	1
2305	зрения и	2	1
2306	века в	4	1
2307	прозаической и	2	1
2308	лишь для	1	1
2309	в римской	1	1
2310	что ведь	1	1
2311	людьми и	1	1
2312	большого города	1	1
2313	ее использование	1	1
2314	достоевского но	4	1
2315	предмете в	1	1
2316	уже ни	1	1
2317	для правильного	3	1
2318	никакого натурализма	1	1
2319	внешней и	2	1
2320	других сторон	1	1
2321	выражение в	1	1
2322	вошел в	1	1
2323	других богов	1	1
2324	сознания а	1	1
2325	сказать с	1	1
2326	это были	2	1
2327	его развития	1	1
2328	проявляется не	1	1
2329	приходит и	1	1
2330	земле и	2	1
2331	образов которые	1	1
2332	человека однако	1	1
2333	и событиями	1	1
2334	мы думаем	1	1
2335	деяния апостолов	1	1
2336	другой тип	1	1
2337	греческой и	1	1
2338	другими художественными	1	1
2339	личности и	2	1
2340	все то	4	1
2341	золотого века	1	1
2342	под ней	1	1
2343	себя внимание	2	1
2344	на олимпе	3	1
2345	если б	7	1
2346	и существенно	1	1
2347	свой предмет	3	1
2348	земле в	1	1
2349	но самый	1	1
2350	уже указывали	1	1
2351	в форме	6	1
2352	ее художественного	1	1
2353	его жизнь	2	1
2354	большое значение	1	1
2355	драматическом диалоге	1	1
2356	города и	1	1
2357	в современной	1	1
2358	глубине и	1	1
2359	произведение это	3	1
2360	на луну	3	1
2361	стиль и	1	1
2362	в землю	1	1
2363	разной степени	1	1
2364	философа iii	1	1
2365	в последний	4	1
2366	форме идея	1	1
2367	дан с	1	1
2368	де бержерака	2	1
2369	а живое	1	1
2370	элемента являются	1	1
2371	время на	1	1
2372	условия для	1	1
2373	пиковой даме	1	1
2374	лжи и	2	1
2375	в доме	1	1
2376	пушкина в	1	1
2377	мысль в	1	1
2378	эта черта	1	1
2379	мы уж	1	1
2380	почти всех	1	1
2381	бога и	2	1
2382	в жанре	3	1
2383	боится никаких	1	1
2384	чаще всего	1	1
2385	есть все	1	1
2386	в немецком	1	1
2387	мир к	1	1
2388	очень важным	1	1
2389	каждого из	2	1
2390	и получить	1	1
2391	познания в	1	1
2392	в пространстве	1	1
2393	его форму	1	1
2394	наше время	1	1
2395	только их	1	1
2396	не самостоятельно	1	1
2397	достоевского в	12	1
2398	той ее	1	1
2399	самым существенным	1	1
2400	достоевского и	8	1
2401	поскольку мы	1	1
2402	наблюдаемых явлений	1	1
2403	почти не	2	1
2404	место среди	1	1
2405	рассказа и	1	1
2406	подробнее мы	1	1
2407	но такая	1	1
2408	особенности этого	5	1
2409	и из	3	1
2410	имеет с	1	1
2411	нашего времени	1	1
2412	первых двух	1	1
2413	не исчерпывается	1	1
2414	от этой	1	1
2415	их как	1	1
2416	все действие	1	1
2417	он почти	1	1
2418	значение все	1	1
2419	и наказании	4	1
2420	и стабильные	1	1
2421	зрения истории	1	1
2422	кроме одного	1	1
2423	и автор	1	1
2424	него нет	1	1
2425	этой позиции	1	1
2426	она становится	1	1
2427	в двойнике	1	1
2428	могут стать	1	1
2429	к пределу	1	1
2430	дух и	1	1
2431	литературы но	1	1
2432	два месяца	2	1
2433	показать что	1	1
2434	эстетики и	1	1
2435	взятые вместе	1	1
2436	что когда-то	1	1
2437	содержание а	1	1
2438	только указывает	1	1
2439	высокое с	1	1
2440	очень важный	1	1
2441	логических и	1	1
2442	отсюда ясно	1	1
2443	типа или	1	1
2444	следовательно уже	1	1
2445	в xix	3	1
2446	представить и	1	1
2447	не знать	1	1
2448	эта тема	1	1
2449	время об	1	1
2450	ее понимает	1	1
2451	в следующей	1	1
2452	от образа	1	1
2453	самый образ	1	1
2454	своей жизни	3	1
2455	с криком	1	1
2456	из области	1	1
2457	в любой	1	1
2458	свое время	4	1
2459	автора но	1	1
2460	само же	1	1
2461	со смертью	3	1
2462	что эту	1	1
2463	фантастических образов	1	1
2464	как целое	1	1
2465	ни у	3	1
2466	вернемся к	1	1
2467	даже к	2	1
2468	и главное	2	1
2469	смерти и	4	1
2470	но здесь	2	1
2471	достоевского конечно	2	1
2472	связана с	3	1
2473	не хочу	1	1
2474	лежат в	1	1
2475	относится только	1	1
2476	бы ему	1	1
2477	план и	1	1
2478	очень хорошо	3	1
2479	или еще	1	1
2480	лежащего в	1	1
2481	слов и	1	1
2482	свою специфику	1	1
2483	периода и	1	1
2484	есть известная	1	1
2485	и исчезает	1	1
