N	2gram	Vygotskiy_	FransuaR
1318	творчество и	1	2
1319	это все	2	2
1320	и поэтому	3	2
1321	прямой и	1	2
1322	что если	6	2
1323	только один	2	2
1324	то все	1	2
1325	кажется нам	1	2
1326	и посвящена	1	2
1327	ином виде	1	2
1328	вот этот	1	2
1329	элемента в	1	2
1330	в споре	1	2
1331	автор ссылается	1	2
1332	новые и	1	2
1333	как только	4	2
1334	самой природе	1	2
1335	сложнее и	1	2
1336	ли можно	1	2
1337	затем они	1	2
1338	знаком с	1	2
1339	деле в	1	2
1340	видят в	1	2
1341	моменты в	1	2
1342	часто и	1	2
1343	был подготовлен	1	2
1344	которому он	1	2
1345	этом случае	1	2
1346	находятся в	2	2
1347	и радость	1	2
1348	рода и	1	2
1349	чтобы выразить	1	2
1350	что одна	2	2
1351	одна и	2	2
1352	и точно	2	2
1353	то мы	2	2
1354	имел в	1	2
1355	смысл этой	3	2
1356	играет на	1	2
1357	однако не	3	2
1358	всего сказанного	1	2
1359	борьбу с	4	2
1360	что ни	3	2
1361	теми же	1	2
1362	иногда и	1	2
1363	и глубокой	1	2
1364	который как	2	2
1365	в другую	1	2
1366	с теми	4	2
1367	он один	1	2
1368	своей речи	1	2
1369	отнесена к	1	2
1370	в стороне	1	2
1371	бы быть	2	2
1372	долгое время	1	2
1373	сейчас увидим	1	2
1374	в сборнике	4	2
1375	бы нам	2	2
1376	что ж	1	2
1377	характера не	1	2
1378	эти четыре	1	2
1379	нет у	1	2
1380	и я	3	2
1381	в такой	5	2
1382	своем роде	2	2
1383	бы мы	1	2
1384	король и	2	2
1385	которые с	2	2
1386	бы совершенно	6	2
1387	и таким	1	2
1388	как все	4	2
1389	из-за этого	1	2
1390	раз как	1	2
1391	не все	1	2
1392	тем сильнее	2	2
1393	серьезный и	1	2
1394	достаточно назвать	1	2
1395	в знаменитой	1	2
1396	в самых	1	2
1397	части и	2	2
1398	мы должны	3	2
1399	не с	2	2
1400	к которой	1	2
1401	или как	2	2
1402	этому поводу	1	2
1403	нам о	3	2
1404	встречаем и	1	2
1405	могло быть	1	2
1406	и всякое	1	2
1407	человеческих отношений	1	2
1408	дело вовсе	1	2
1409	стиле и	2	2
1410	и своим	2	2
1411	это можно	2	2
1412	может показаться	1	2
1413	действительно не	3	2
1414	мы сейчас	2	2
1415	находилась в	1	2
1416	может и	1	2
1417	в каком-то	1	2
1418	если она	2	2
1419	последовательности в	1	2
1420	не надо	2	2
1421	не можем	4	2
1422	больше того	1	2
1423	перед смертью	1	2
1424	как два	2	2
1425	когда все	1	2
1426	их из	1	2
1427	перед собою	1	2
1428	ко второй	2	2
1429	на многих	1	2
1430	это лишь	1	2
1431	и другую	2	2
1432	происходит как	1	2
1433	можно определить	1	2
1434	никак нельзя	2	2
1435	намека на	1	2
1436	в какой	8	2
1437	еще очень	1	2
1438	по мере	1	2
1439	на свой	1	2
1440	значении и	1	2
1441	если он	5	2
1442	том или	1	2
1443	оказываются в	1	2
1444	вольтер в	1	2
1445	свою особую	2	2
1446	отличается от	2	2
1447	к своим	2	2
1448	речь идет	7	2
1449	он по	1	2
1450	вслед за	4	2
1451	лишенный всякой	1	2
1452	тем в	3	2
1453	он изображает	1	2
1454	которые мы	2	2
1455	силы и	3	2
1456	была его	1	2
1457	мудрости и	1	2
1458	и оно	1	2
1459	у другого	1	2
1460	с в	1	2
1461	его была	1	2
1462	здравого смысла	2	2
1463	до некоторой	1	2
1464	говорит сам	1	2
1465	так у	1	2
1466	значение которых	1	2
1467	связей в	1	2
1468	гораздо более	2	2
1469	которую они	2	2
1470	ее и	1	2
1471	и столь	2	2
1472	не принадлежит	1	2
1473	есть его	1	2
1474	ним в	2	2
1475	второй план	6	2
1476	эту борьбу	2	2
1477	что такое	2	2
1478	не от	2	2
1479	по содержанию	1	2
1480	что вы	1	2
1481	рассказ об	2	2
1482	рта в	1	2
1483	такое понимание	2	2
1484	этот характер	1	2
1485	что под	4	2
1486	и вместе	3	2
1487	и жизнь	1	2
1488	а только	1	2
1489	именно как	3	2
1490	они действительно	1	2
1491	которая является	1	2
1492	в пьесе	1	2
1493	древних авторов	1	2
1494	образ не	1	2
1495	на той	2	2
1496	глазах и	1	2
1497	они свидетельствуют	1	2
1498	помощью которого	1	2
1499	ни одно	2	2
1500	шахматные фигуры	1	2
1501	на стороне	1	2
1502	умирает и	1	2
1503	на костер	1	2
1504	что может	1	2
1505	что всякий	2	2
1506	общего с	2	2
1507	бы его	2	2
1508	найти в	1	2
1509	части в	1	2
1510	это делает	2	2
1511	которое мы	4	2
1512	одновременно в	1	2
1513	с совершенно	3	2
1514	и намека	1	2
1515	плане и	2	2
1516	теперь я	1	2
1517	как с	2	2
1518	см с	2	2
1519	мы назвали	1	2
1520	его с	1	2
1521	и чтобы	1	2
1522	дан в	1	2
1523	своей сущности	1	2
1524	в комментариях	1	2
1525	одном и	1	2
1526	что сам	2	2
1527	никогда еще	1	2
1528	однако он	2	2
1529	нас от	2	2
1530	чтобы превратить	1	2
1531	к смерти	2	2
1532	если не	1	2
1533	не более	3	2
1534	до этого	1	2
1535	своим особым	1	2
1536	и чрезвычайно	1	2
1537	и придает	2	2
1538	и действительно	2	2
1539	принадлежит и	1	2
1540	присутствует в	1	2
1541	лежащие в	1	2
1542	знает что	1	2
1543	ничего общего	3	2
1544	что вам	1	2
1545	литературе мы	1	2
1546	играет в	1	2
1547	деле здесь	2	2
1548	совпадает с	2	2
1549	знали что	1	2
1550	в итоге	1	2
1551	с большей	1	2
1552	две части	3	2
1553	он именно	2	2
1554	при помощи	7	2
1555	лишь бы	1	2
1556	действия и	3	2
1557	это же	2	2
1558	тогда и	1	2
1559	этого нет	1	2
1560	мог бы	1	2
1561	он все	4	2
1562	где эта	1	2
1563	и самым	1	2
1564	от смерти	2	2
1565	выходить за	1	2
1566	более и	4	2
1567	дела но	1	2
1568	силы но	1	2
1569	было у	1	2
1570	и законы	1	2
1571	о человеке	2	2
1572	части его	1	2
1573	бы на	2	2
1574	что теперь	1	2
1575	узнаем что	2	2
1576	указание на	1	2
1577	этот реальный	1	2
1578	как ни	1	2
1579	она никогда	1	2
1580	отправной точкой	1	2
1581	акт в	1	2
1582	а о	1	2
1583	в глубине	1	2
1584	уже совершенно	1	2
1585	понимать как	1	2
1586	этими двумя	2	2
1587	случае не	1	2
1588	подводя итоги	1	2
1589	с историей	2	2
1590	это так	1	2
1591	мысли в	1	2
1592	говорили выше	1	2
1593	внутренне противоречивое	1	2
1594	лежат на	1	2
1595	но разумеется	1	2
1596	другом случае	1	2
1597	что от	1	2
1598	только к	1	2
1599	же с	2	2
1600	и новым	1	2
1601	как же	2	2
1602	история о	1	2
1603	то чего	1	2
1604	так называемой	4	2
1605	довольно часто	1	2
1606	по прямой	2	2
1607	есть как	2	2
1608	здесь это	1	2
1609	момент когда	1	2
1610	к тем	3	2
1611	плана в	4	2
1612	пор не	1	2
1613	целого в	1	2
1614	в нашей	2	2
1615	уже видели	1	2
1616	с кем	2	2
1617	имеет свои	1	2
1618	и всех	1	2
1619	и грубо	1	2
1620	тот кто	1	2
1621	при таком	4	2
1622	действительные события	1	2
1623	и дальше	3	2
1624	только после	4	2
1625	иногда даже	1	2
1626	дело обстоит	1	2
1627	говорит не	2	2
1628	было так	1	1
1629	они имеют	1	1
1630	всему остальному	1	1
1631	к действительности	3	1
1632	на так	1	1
1633	мере он	1	1
1634	в душе	1	1
1635	совершенно другом	1	1
1636	и ничем	1	1
1637	никогда и	1	1
1638	своему значению	2	1
1639	что почти	1	1
1640	для меня	1	1
1641	только что	10	1
1642	чем сильнее	4	1
1643	эту историю	1	1
1644	и глубины	1	1
1645	и имеет	1	1
1646	что два	1	1
1647	а у	2	1
1648	следует что	2	1
1649	это значит	4	1
1650	образа в	1	1
1651	является в	1	1
1652	оно становится	1	1
1653	видов и	1	1
1654	сам автор	5	1
1655	осел и	1	1
1656	он всецело	2	1
1657	и понимали	2	1
1658	а другие	1	1
1659	общественного человека	1	1
1660	но что	3	1
1661	кошка и	1	1
1662	всей ее	2	1
1663	обстоятельство что	1	1
1664	этим объясняется	1	1
1665	люди эти	1	1
1666	стоит в	2	1
1667	это делают	1	1
1668	и вводится	1	1
1669	именно он	1	1
1670	мы начнем	1	1
1671	от одного	1	1
1672	и чувством	1	1
1673	с соответствующим	1	1
1674	вот что	1	1
1675	на примере	3	1
1676	и опять	3	1
1677	каким образом	1	1
1678	я эту	1	1
1679	показаны здесь	1	1
1680	что форма	2	1
1681	от могилы	1	1
1682	них уже	1	1
1683	уже на	1	1
1684	из всего	3	1
1685	исходить из	1	1
1686	так это	1	1
1687	я от	1	1
1688	мысли мы	1	1
1689	самая эта	1	1
1690	здесь дело	3	1
1691	драмы в	1	1
1692	с истиной	1	1
1693	его последнее	1	1
1694	в какое	1	1
1695	собой не	1	1
1696	и разобранным	1	1
1697	этом примере	2	1
1698	мы сразу	2	1
1699	и служило	1	1
1700	за ней	2	1
1701	пожара и	1	1
1702	смысл этого	3	1
1703	в древности	1	1
1704	ход действия	3	1
1705	всем его	1	1
1706	еще много	1	1
1707	взятый сам	1	1
1708	первый взгляд	1	1
1709	очень большую	1	1
1710	трагедия не	2	1
1711	с необычайной	5	1
1712	совершенно в	3	1
1713	творчества в	1	1
1714	требует для	1	1
1715	называть в	2	1
1716	изображает как	1	1
1717	нашел в	1	1
1718	можно не	1	1
1719	различные жанры	1	1
1720	ясное и	1	1
1721	исключительно для	1	1
1722	гонится за	1	1
1723	дело только	1	1
1724	что мне	1	1
1725	как описывает	2	1
1726	и каждое	1	1
1727	она могла	2	1
1728	его утверждение	1	1
1729	собой здесь	1	1
1730	которых я	1	1
1731	представляет собой	3	1
1732	мы почти	1	1
1733	мы обязаны	1	1
1734	где не	1	1
1735	плане это	1	1
1736	с традиционными	1	1
1737	изо рта	2	1
1738	с самой	2	1
1739	истины для	1	1
1740	для защиты	1	1
1741	увидим что	11	1
1742	быть названо	1	1
1743	него было	1	1
1744	а между	1	1
1745	сцену на	1	1
1746	литературе нет	1	1
1747	и сюжет	1	1
1748	что же	3	1
1749	от той	2	1
1750	же его	1	1
1751	природы но	1	1
1752	здесь несколько	2	1
1753	с другим	2	1
1754	утверждал что	2	1
1755	является конечно	1	1
1756	казалось что	1	1
1757	же так	1	1
1758	чувств в	1	1
1759	нас на	2	1
1760	говорит с	1	1
1761	по которым	2	1
1762	вместе и	2	1
1763	признания и	2	1
1764	самой сущности	1	1
1765	а сам	1	1
1766	понимали что	1	1
1767	рассказывает он	1	1
1768	и мою	1	1
1769	и вступает	1	1
1770	это что	1	1
1771	разыгрывается как	1	1
1772	не одно	1	1
1773	говорят на	1	1
1774	причины и	1	1
1775	и описанием	1	1
1776	даже у	2	1
1777	время мы	1	1
1778	имели бы	1	1
1779	того можно	1	1
1780	но так	2	1
1781	событие с	1	1
1782	лет а	1	1
1783	чем это	1	1
1784	мысли об	1	1
1785	и поэзию	1	1
1786	этом плане	1	1
1787	и которое	1	1
1788	не за	1	1
1789	которая определяет	1	1
1790	по-своему и	1	1
1791	сюжет в	1	1
1792	под маской	3	1
1793	воздух и	2	1
1794	он к	1	1
1795	она в	4	1
1796	правильнее было	1	1
1797	который часто	1	1
1798	продолжают развивать	2	1
1799	еще больше	1	1
1800	с новой	1	1
1801	его другой	1	1
1802	образом его	1	1
1803	всех остальных	2	1
1804	будем признать	1	1
1805	занимает место	1	1
1806	художественной формы	1	1
1807	не должна	2	1
1808	объединены в	1	1
1809	большой бокал	1	1
1810	становится здесь	1	1
1811	создается впечатление	2	1
1812	и кажется	2	1
1813	согласии с	2	1
1814	гибели и	5	1
1815	они будут	1	1
1816	не ограничивается	1	1
1817	этом романе	1	1
1818	совершенно ясно	19	1
1819	тем больше	2	1
1820	рассказу о	1	1
1821	они занимают	1	1
1822	и всюду	1	1
1823	за основу	1	1
1824	уж верно	1	1
1825	каждой его	1	1
1826	ее развития	1	1
1827	о загробных	1	1
1828	видели на	1	1
1829	этим и	1	1
1830	помощи которого	2	1
1831	по аналогии	2	1
1832	упомянуть о	1	1
1833	на характер	1	1
1834	этого события	2	1
1835	и отказывается	1	1
1836	этом последнем	1	1
1837	как говорит	2	1
1838	классической и	1	1
1839	а здесь	1	1
1840	по одному	2	1
1841	он для	1	1
1842	характерная черта	1	1
1843	автор рассказывает	2	1
1844	если я	1	1
1845	того и	1	1
1846	больше и	3	1
1847	находится и	1	1
1848	романе в	2	1
1849	играет роль	1	1
1850	где такая	1	1
1851	при ее	1	1
1852	она требует	2	1
1853	что как	4	1
1854	не производит	1	1
1855	которые применяются	1	1
1856	имеет ничего	1	1
1857	в рассуждениях	2	1
1858	и изображает	1	1
1859	воды и	1	1
1860	что хотя	1	1
1861	что та	2	1
1862	от событий	1	1
1863	риторической и	1	1
1864	люди как	1	1
1865	не создал	1	1
1866	оно состоит	1	1
1867	с здесь	2	1
1868	говоря в	1	1
1869	и изображены	1	1
1870	этой своей	1	1
1871	бы она	2	1
1872	новизны и	1	1
1873	подробностями и	1	1
1874	в наше	2	1
1875	как всякий	1	1
1876	это чрезвычайно	1	1
1877	чтобы он	3	1
1878	на построение	1	1
1879	и которая	4	1
1880	не один	2	1
1881	поясняет это	1	1
1882	этих трех	1	1
1883	имеют ничего	1	1
1884	в рассказе	9	1
1885	на самый	1	1
1886	в заключении	1	1
1887	реакции на	2	1
1888	это или	1	1
1889	он придал	1	1
1890	самый лучший	1	1
1891	житейских дел	1	1
1892	нем же	1	1
1893	которых один	1	1
1894	верно и	1	1
1895	или иное	1	1
1896	собой разумеющегося	1	1
1897	не совпадает	2	1
1898	или от	2	1
1899	имеют существенное	1	1
1900	деле он	2	1
1901	и возбуждали	1	1
1902	где каждый	1	1
1903	этим конечно	1	1
1904	своего духа	1	1
1905	бороться с	1	1
1906	после своей	1	1
1907	же самого	2	1
1908	это приводит	1	1
1909	узнаем в	1	1
1910	так уж	1	1
1911	он до	2	1
1912	определить ее	1	1
1913	вне и	1	1
1914	чувства к	1	1
1915	этой фразы	3	1
1916	всю жизнь	1	1
1917	остается никаких	1	1
1918	для построения	1	1
1919	отнюдь не	2	1
1920	с с	2	1
1921	события в	3	1
1922	неожиданной и	1	1
1923	рассказ в	4	1
1924	то место	1	1
1925	до начала	1	1
1926	новое в	1	1
1927	можно с	1	1
1928	в сюжете	1	1
1929	вызвать у	1	1
1930	очень сильное	1	1
1931	еще одно	1	1
1932	со всяким	1	1
1933	историю но	1	1
1934	раньше чем	1	1
1935	где мы	1	1
1936	явствует что	1	1
1937	ты еще	1	1
1938	он действительно	2	1
1939	доказывает что	1	1
1940	на слово	1	1
1941	по причине	1	1
1942	кульминационный момент	1	1
1943	в час	1	1
1944	было на	1	1
1945	нигде эта	1	1
1946	превращена в	1	1
1947	утверждать что	2	1
1948	на деле	4	1
1949	так ли	2	1
1950	речи здесь	1	1
1951	построена так	1	1
1952	что заключенный	1	1
1953	остается совершенно	1	1
1954	жанра и	2	1
1955	и материал	1	1
1956	те элементы	1	1
1957	прием и	1	1
1958	к художественному	2	1
1959	который утверждал	2	1
1960	другой его	1	1
1961	отдельных элементов	1	1
1962	неизмеримо больше	1	1
1963	который дал	1	1
1964	и клянется	1	1
1965	всё не	1	1
1966	целого ряда	1	1
1967	мне и	1	1
1968	все может	1	1
1969	сводится к	1	1
1970	от чтения	1	1
1971	разговоре с	1	1
1972	своих рассуждениях	1	1
1973	под этим	2	1
1974	конца а	1	1
1975	один человек	2	1
1976	и сложных	1	1
1977	с он	1	1
1978	сами по	3	1
1979	и вокруг	1	1
1980	как образец	2	1
1981	вымысла и	1	1
1982	по сторонам	1	1
1983	чтобы рассказать	1	1
1984	с целью	1	1
1985	эта жизнь	1	1
1986	напротив мы	1	1
1987	и будет	1	1
1988	от тени	1	1
1989	и какая	2	1
1990	же слово	1	1
1991	он хотел	1	1
1992	о судьбе	1	1
1993	заключительная фраза	1	1
1994	можно назвать	2	1
1995	для спасения	1	1
1996	к которым	7	1
1997	к таким	1	1
1998	это относится	2	1
1999	с такими	2	1
2000	будем еще	1	1
2001	тон всему	1	1
2002	следующее все	1	1
2003	существовало до	1	1
2004	и т	19	1
2005	с животными	2	1
2006	не будь	1	1
2007	поэзии и	3	1
2008	который не	7	1
2009	считают это	1	1
2010	а под	2	1
2011	в стихах	3	1
2012	только ее	1	1
2013	к другому	1	1
2014	и было	2	1
2015	к гибели	1	1
2016	оно означает	1	1
2017	то здесь	2	1
2018	его более	1	1
2019	основания и	1	1
2020	то я	1	1
2021	смотреть как	2	1
2022	как некий	1	1
2023	сопоставить эти	1	1
2024	ведь оно	1	1
2025	который он	1	1
2026	с нашими	1	1
2027	смешиваться с	1	1
2028	смерти то	1	1
2029	всем этом	1	1
2030	в прозе	1	1
2031	драмы и	2	1
2032	есть от	1	1
2033	он представляет	1	1
2034	и воображения	1	1
2035	в круг	2	1
2036	более чем	2	1
2037	первая из	1	1
2038	тогда я	1	1
2039	рассказ про	1	1
2040	может его	2	1
2041	рта и	1	1
2042	осмыслить и	1	1
2043	и независимо	1	1
2044	они видят	1	1
2045	оно является	2	1
2046	тех пор	2	1
2047	самая сущность	1	1
2048	я называю	1	1
2049	итоги мы	1	1
2050	приводит в	1	1
2051	обе эти	1	1
2052	вступает в	1	1
2053	отношении к	1	1
2054	в приложении	1	1
2055	но сам	2	1
2056	как если	3	1
2057	от других	2	1
2058	на основании	2	1
2059	имеет никакого	3	1
2060	тогда начинается	1	1
2061	они получают	1	1
2062	что когда	2	1
2063	это имеет	2	1
2064	и наоборот	1	1
2065	будет уже	1	1
2066	он весь	2	1
2067	состоит в	4	1
2068	вкус это	1	1
2069	произошло и	1	1
2070	был весьма	1	1
2071	тому чтобы	4	1
2072	автором как	1	1
2073	к двум	1	1
2074	своему назначению	1	1
2075	всю картину	1	1
2076	по другой	1	1
2077	другие элементы	1	1
2078	той художественной	1	1
2079	каким-нибудь определенным	1	1
2080	в глазах	1	1
2081	бы сказать	4	1
2082	он никак	1	1
2083	чувством и	1	1
2084	может нам	1	1
2085	переход к	2	1
2086	еще дальше	1	1
2087	этот второй	3	1
2088	сказано что	1	1
2089	в высокой	1	1
2090	дело именно	1	1
2091	она может	4	1
2092	это просто	1	1
2093	пользуется и	1	1
2094	так называемое	1	1
2095	другой раз	1	1
2096	в согласии	1	1
2097	себе автор	2	1
2098	этими словами	3	1
2099	то или	1	1
2100	исключительно в	1	1
2101	моментов в	1	1
2102	конечно с	1	1
2103	указанием на	1	1
2104	этим еще	1	1
2105	с каким	1	1
2106	и каким	1	1
2107	поэтому было	1	1
2108	есть много	1	1
2109	уже самый	1	1
2110	то они	1	1
2111	мы встретили	1	1
2112	конца и	1	1
2113	ягненка и	3	1
2114	вот например	1	1
2115	в оправе	1	1
2116	пришли к	1	1
2117	толпы народа	3	1
2118	иметь дело	3	1
2119	чем объясняется	1	1
2120	тристрам шенди	1	1
2121	как простой	1	1
2122	в определенном	1	1
2123	месте своей	1	1
2124	которого я	2	1
2125	нам еще	1	1
2126	имеет совершенно	1	1
2127	означает одновременно	1	1
2128	стоит только	3	1
2129	и римлян	1	1
2130	но никто	1	1
2131	нет мы	1	1
2132	нет это	1	1
2133	силу и	1	1
2134	им с	1	1
2135	течения и	1	1
2136	который необходимо	1	1
2137	основана на	1	1
2138	все равно	1	1
2139	себе место	1	1
2140	прямо заявляет	1	1
2141	всех прочих	2	1
2142	она играет	2	1
2143	материалом как	1	1
2144	мы рассмотрим	2	1
2145	совершенно верно	3	1
2146	нечто совершенно	1	1
2147	нашу мысль	2	1
2148	же цели	1	1
2149	с чисто	1	1
2150	что является	1	1
2151	в свои	1	1
2152	слова которые	1	1
2153	в такую	2	1
2154	что ничего	2	1
2155	с них	1	1
2156	которые как	1	1
2157	о жизни	1	1
2158	искусства как	1	1
2159	на высоту	1	1
2160	шуток и	1	1
2161	ничего более	2	1
2162	к системе	1	1
2163	на подробном	1	1
2164	совершенно точно	1	1
2165	форму их	1	1
2166	нас к	1	1
2167	которого нет	1	1
2168	становится понятным	1	1
2169	и событий	1	1
2170	и этих	1	1
2171	перейти к	3	1
2172	в кульминационный	1	1
2173	и высшее	1	1
2174	вино так	1	1
2175	и людей	1	1
2176	света и	1	1
2177	двух вещах	1	1
2178	не подлежат	1	1
2179	по самой	1	1
2180	комментариях к	1	1
2181	котором все	1	1
2182	действующие лица	1	1
2183	бы это	5	1
2184	это остается	1	1
2185	того или	2	1
2186	это объясняется	1	1
2187	с концом	1	1
2188	действительности но	1	1
2189	план в	1	1
2190	образом мы	4	1
2191	почти с	1	1
2192	и всеми	1	1
2193	это мне	1	1
2194	он выражает	1	1
2195	без всяких	3	1
2196	он развивает	1	1
2197	случае если	4	1
2198	писатели имеют	1	1
2199	и ко	1	1
2200	и оценка	1	1
2201	выше в	1	1
2202	как готовое	1	1
2203	ее жизни	1	1
2204	отвращение к	3	1
2205	то обстоятельство	1	1
2206	этой пьесе	1	1
2207	других авторов	2	1
2208	лучше и	1	1
2209	самое что	2	1
2210	описаний в	1	1
2211	ним как	1	1
2212	к анализу	2	1
2213	прибегать к	3	1
2214	что нам	1	1
2215	своей основе	1	1
2216	хотя она	1	1
2217	слова или	1	1
2218	эту природу	1	1
2219	это единственная	1	1
2220	смысл его	2	1
2221	означает что	1	1
2222	идет о	8	1
2223	или еще	2	1
2224	люди не	2	1
2225	животных в	3	1
2226	страшное и	1	1
2227	рядом других	1	1
2228	своей цели	2	1
2229	ясна и	1	1
2230	нам необходимо	1	1
2231	стал в	1	1
2232	художественного произведения	2	1
2233	реакция на	1	1
2234	этом понимании	1	1
2235	приложении к	1	1
2236	это означает	1	1
2237	здесь опять	1	1
2238	иначе он	1	1
2239	те самые	2	1
2240	человека это	1	1
2241	этот рассказ	5	1
2242	все еще	1	1
2243	по величине	1	1
2244	по законам	1	1
2245	они совершают	1	1
2246	он пытался	1	1
2247	в разговоре	1	1
2248	концу он	1	1
2249	к совершенно	2	1
2250	приведенное выше	1	1
2251	героического эпоса	1	1
2252	им не	1	1
2253	мечты и	2	1
2254	любви и	1	1
2255	как воздух	1	1
2256	положенные в	1	1
2257	мы обратимся	1	1
2258	они продолжают	1	1
2259	ребенка и	1	1
2260	и содержания	1	1
2261	этого в	1	1
2262	тему о	2	1
2263	мы нигде	1	1
2264	этих событий	2	1
2265	в момент	1	1
2266	как здесь	1	1
2267	стать только	1	1
2268	если вы	1	1
2269	случае мы	1	1
2270	торжествует победу	1	1
2271	она всегда	1	1
2272	так один	1	1
2273	который должен	1	1
2274	под ним	1	1
2275	которой они	1	1
2276	значение этой	1	1
2277	по общему	1	1
2278	время играет	2	1
2279	каждое слово	1	1
2280	например с	1	1
2281	остановиться на	3	1
2282	требует от	1	1
2283	совершенно ясен	1	1
2284	художественную форму	1	1
2285	от этих	1	1
2286	и море	1	1
2287	которые будут	1	1
2288	вошла в	1	1
2289	а там	1	1
2290	итоги всему	1	1
2291	характера своих	1	1
2292	и другом	2	1
2293	не следует	3	1
2294	имеет для	1	1
2295	мысль о	1	1
2296	они начинают	1	1
2297	только можно	1	1
2298	возможно и	1	1
2299	он обещает	2	1
2300	он полагает	1	1
2301	следует писать	1	1
2302	и превращает	1	1
2303	необходимый для	1	1
2304	самих событий	1	1
2305	в точном	2	1
2306	и спокойным	1	1
2307	мясом в	2	1
2308	по плечу	1	1
2309	их за	1	1
2310	хороши с	1	1
2311	внешнюю оболочку	1	1
2312	чтобы вскрыть	1	1
2313	и сильное	1	1
2314	целым рядом	4	1
2315	позволяет себе	2	1
2316	в обстановке	1	1
2317	ней как	1	1
2318	своего имени	2	1
2319	время с	2	1
2320	и сознательно	1	1
2321	и эстетики	1	1
2322	серьезностью и	1	1
2323	представляла собой	1	1
2324	всего они	1	1
2325	тому какой	1	1
2326	аналогию с	1	1
2327	не наоборот	1	1
2328	лицом и	1	1
2329	животных с	1	1
2330	дан весь	1	1
2331	однако его	1	1
2332	на короля	2	1
2333	доказать что	2	1
2334	над ними	1	1
2335	у древних	2	1
2336	начиная от	1	1
2337	последние три	1	1
2338	ни по	2	1
2339	выходит из	1	1
2340	эти обвинения	1	1
2341	одной общей	1	1
2342	представлено в	1	1
2343	следует остановиться	1	1
2344	отнять у	2	1
2345	анализ этого	1	1
2346	задом в	1	1
2347	бедствия и	1	1
2348	он получает	1	1
2349	отмечает что	1	1
2350	наконец как	1	1
2351	самый факт	1	1
2352	задачи и	1	1
2353	уже как	2	1
2354	почти совершенно	1	1
2355	действительностью в	1	1
2356	то как	4	1
2357	этой картины	1	1
2358	значения этого	1	1
2359	пределы этого	1	1
2360	стал бы	1	1
2361	пока еще	1	1
2362	в пятом	1	1
2363	его собственной	1	1
2364	нам что	2	1
2365	мы привыкли	1	1
2366	я думаю	2	1
2367	хуже чем	1	1
2368	на наших	2	1
2369	у себя	1	1
2370	силой но	1	1
2371	или если	2	1
2372	и будем	1	1
2373	дает такое	1	1
2374	тех случаях	1	1
2375	назидательной целью	1	1
2376	он ссылается	2	1
2377	одном слове	1	1
2378	в сцене	1	1
2379	и аргументация	1	1
2380	есть по	2	1
2381	существу она	1	1
2382	материал в	1	1
2383	как результат	1	1
2384	уже выяснили	1	1
2385	с именем	4	1
2386	единичный факт	1	1
2387	основу этого	1	1
2388	согласиться с	4	1
2389	воли и	2	1
2390	к настоящей	1	1
2391	этот краткий	1	1
2392	какой степени	1	1
2393	здесь эта	1	1
2394	и другого	1	1
2395	под каждым	2	1
2396	не имеющая	1	1
2397	же выводу	1	1
2398	в обращении	1	1
2399	даже самому	1	1
2400	если хотите	1	1
2401	на словах	3	1
2402	характер ее	1	1
2403	едва ли	4	1
2404	смысле как	1	1
2405	следовательно самое	1	1
2406	построения и	2	1
2407	все мы	1	1
2408	из-за которого	1	1
2409	он сравнивает	1	1
2410	чтобы это	1	1
2411	него как	1	1
2412	существу и	1	1
2413	самая игра	1	1
2414	героев в	2	1
2415	которые оказались	1	1
2416	непосредственно за	1	1
2417	превращает их	3	1
2418	сам начинает	1	1
2419	и основной	1	1
2420	резче и	1	1
2421	он позволяет	1	1
2422	этого плана	1	1
2423	уже с	2	1
2424	и указывает	1	1
2425	души и	1	1
2426	по мнению	2	1
2427	древности и	1	1
2428	любит и	1	1
2429	она жила	1	1
2430	аналогии с	2	1
2431	и нужно	1	1
2432	могилы и	1	1
2433	был сам	1	1
2434	даже на	1	1
2435	она осталась	1	1
2436	все прочие	2	1
2437	большего и	1	1
2438	лежит в	4	1
2439	нельзя согласиться	1	1
2440	в зависимости	1	1
2441	хлеба и	1	1
2442	исследователи в	1	1
2443	ли мы	1	1
2444	они представляют	1	1
2445	в ожидании	1	1
2446	сильное чувство	1	1
2447	к чему	6	1
2448	не говорит	1	1
2449	сторону мы	1	1
2450	это мы	2	1
2451	самое ужасное	1	1
2452	же для	1	1
2453	его имеет	1	1
2454	или хотя	1	1
2455	на тот	1	1
2456	на мировую	1	1
2457	происходит и	1	1
2458	какой характер	1	1
2459	и философа	1	1
2460	как особый	1	1
2461	художественном произведении	1	1
2462	себя как	3	1
2463	поэтому его	1	1
2464	от одной	2	1
2465	если эти	1	1
2466	и которому	1	1
2467	уже были	1	1
2468	которых для	1	1
2469	это одно	3	1
2470	лежащее в	1	1
2471	привлекать внимание	1	1
2472	характер на	1	1
2473	что исторический	1	1
2474	вот на	1	1
2475	с назидательной	1	1
2476	евангельский текст	1	1
2477	могло бы	4	1
2478	менее важным	1	1
2479	совершенно прав	4	1
2480	ли что	2	1
2481	характере и	1	1
2482	два противоположных	1	1
2483	такое предположение	1	1
2484	и отсюда	2	1
2485	на которую	2	1
2486	борьба двух	1	1
2487	в заключительном	1	1
2488	не имеющие	1	1
2489	бы ее	2	1
2490	и назначение	1	1
2491	материалом для	2	1
2492	вошел в	2	1
2493	не годится	1	1
