N	2gram	Propp_Isto	KulturaY
1318	по своей	1	1
1319	что бы	1	1
1320	должны были	4	1
1321	и несколько	1	1
1322	нечто вроде	1	1
1323	как эта	1	1
1324	так он	2	1
1325	почему же	1	1
1326	в связь	2	1
1327	что ты	5	1
1328	всегда или	2	1
1329	отношении что	1	1
1330	всегда имеет	1	1
1331	оба они	1	1
1332	говорилось выше	4	1
1333	и каждый	1	1
1334	орел и	1	1
1335	по другим	2	1
1336	но нет	1	1
1337	с особой	1	1
1338	и почему	1	1
1339	нашей точки	1	1
1340	этого уже	1	1
1341	это для	1	1
1342	вполне возможно	1	1
1343	здесь также	1	1
1344	огромном большинстве	1	1
1345	не сразу	2	1
1346	бы быть	1	1
1347	союз с	1	1
1348	с сыном	1	1
1349	действительно есть	2	1
1350	которые были	1	1
1351	форму и	1	1
1352	сказать о	1	1
1353	словесное выражение	1	1
1354	форма этого	1	1
1355	таких примеров	2	1
1356	понимать язык	1	1
1357	остановиться на	1	1
1358	есть ли	4	1
1359	ни другой	1	1
1360	означает что	1	1
1361	бы я	1	1
1362	встречается и	1	1
1363	в один	1	1
1364	каждого из	1	1
1365	лицо и	2	1
1366	чем обычно	1	1
1367	раньше чем	6	1
1368	в малом	1	1
1369	превращаются в	2	1
1370	за уничтожение	1	1
1371	эту задачу	1	1
1372	таков например	1	1
1373	при жизни	1	1
1374	остановиться подробнее	1	1
1375	с полной	1	1
1376	можно проследить	3	1
1377	будем мы	1	1
1378	широки и	1	1
1379	по содержанию	1	1
1380	за ее	1	1
1381	доступ в	1	1
1382	не нашел	1	1
1383	обратной силы	1	1
1384	образом и	2	1
1385	от до	1	1
1386	указывающих на	1	1
1387	находят себе	1	1
1388	часто оказываются	1	1
1389	и этот	2	1
1390	совершенно правильно	1	1
1391	они и	3	1
1392	друга в	1	1
1393	время я	1	1
1394	формы оно	1	1
1395	но часто	2	1
1396	такова же	1	1
1397	но за	1	1
1398	понимать то	1	1
1399	к одной	1	1
1400	о той	1	1
1401	те моменты	1	1
1402	видел и	1	1
1403	его с	2	1
1404	живет в	8	1
1405	тем они	1	1
1406	еще фигурирует	1	1
1407	видно из	1	1
1408	б не	1	1
1409	и получают	1	1
1410	пр а	1	1
1411	установить что	4	1
1412	этого служит	2	1
1413	от таких	1	1
1414	связанное с	2	1
1415	вот как	2	1
1416	в большом	8	1
1417	не исчерпывается	1	1
1418	она знает	2	1
1419	дает и	1	1
1420	была очищена	1	1
1421	ну он	1	1
1422	но далеко	1	1
1423	ими не	1	1
1424	здесь были	3	1
1425	же два	1	1
1426	уже это	1	1
1427	два типа	2	1
1428	это ему	2	1
1429	на заре	1	1
1430	жить вместе	1	1
1431	упомянуть что	1	1
1432	этот же	2	1
1433	основные вехи	1	1
1434	и приобретает	1	1
1435	чтобы установить	2	1
1436	он так	1	1
1437	которых и	1	1
1438	и делают	1	1
1439	однако мы	1	1
1440	что некоторые	3	1
1441	б в	1	1
1442	слово со	1	1
1443	быть известным	1	1
1444	мы остановимся	1	1
1445	становится уже	1	1
1446	и показательно	1	1
1447	со мной	1	1
1448	мне будет	1	1
1449	какая же	1	1
1450	обращается к	1	1
1451	далеко что	1	1
1452	или наоборот	2	1
1453	но никогда	1	1
1454	можно еще	1	1
1455	эти поиски	1	1
1456	они связаны	1	1
1457	золу и	1	1
1458	к которым	3	1
1459	к таким	1	1
1460	чего совершенно	1	1
1461	не знал	2	1
1462	было одним	1	1
1463	к нам	1	1
1464	может стать	1	1
1465	берет на	2	1
1466	рода и	1	1
1467	как над	1	1
1468	всем известные	1	1
1469	этим в	1	1
1470	труднее чем	1	1
1471	оказалось что	2	1
1472	какую роль	1	1
1473	себя и	1	1
1474	не видно	4	1
1475	до посвящения	1	1
1476	здесь может	2	1
1477	д чтобы	1	1
1478	можно найти	8	1
1479	ему и	1	1
1480	характерное явление	1	1
1481	а под	1	1
1482	из которого	3	1
1483	отчасти и	1	1
1484	исследовать происхождение	1	1
1485	еще здесь	1	1
1486	своей жизни	1	1
1487	везде и	1	1
1488	он мог	1	1
1489	почему это	1	1
1490	тот случай	1	1
1491	не входит	1	1
1492	бы нас	1	1
1493	также то	2	1
1494	такое положение	1	1
1495	нет ничего	3	1
1496	но их	1	1
1497	функцию в	1	1
1498	становится ясным	2	1
1499	особенность этого	1	1
1500	был только	1	1
1501	лишая его	1	1
1502	знаем теперь	1	1
1503	не везде	1	1
1504	сказки и	2	1
1505	меня с	1	1
1506	один к	1	1
1507	в очень	2	1
1508	тотчас же	1	1
1509	своей целью	1	1
1510	следовательно на	1	1
1511	в роли	1	1
1512	совпадает с	1	1
1513	это за	1	1
1514	и между	1	1
1515	как мне	3	1
1516	в науку	1	1
1517	и поставил	1	1
1518	в умении	1	1
1519	мы уже	9	1
1520	этой работы	1	1
1521	из его	2	1
1522	а через	3	1
1523	предмета а	1	1
1524	не сам	1	1
1525	см наконец	1	1
1526	самых разнообразных	2	1
1527	в середине	1	1
1528	что новая	1	1
1529	герою или	1	1
1530	народов и	1	1
1531	которые должны	1	1
1532	материал не	1	1
1533	в приложении	1	1
1534	этот переход	1	1
1535	как если	1	1
1536	ее с	1	1
1537	себе ничего	1	1
1538	случае с	1	1
1539	не заметил	2	1
1540	при помощи	11	1
1541	и наоборот	2	1
1542	а во	1	1
1543	входить в	1	1
1544	вот этот	1	1
1545	он дает	1	1
1546	по линии	2	1
1547	показывает ему	1	1
1548	к двум	1	1
1549	объясняется та	1	1
1550	таких случаев	1	1
1551	и во	1	1
1552	только одна	3	1
1553	принадлежит к	4	1
1554	их с	2	1
1555	без всякой	1	1
1556	за пределами	1	1
1557	приложении к	1	1
1558	богу что	1	1
1559	на лет	1	1
1560	этих пунктов	1	1
1561	политическая роль	1	1
1562	он теряет	1	1
1563	или его	2	1
1564	они еще	1	1
1565	эта шляпа	1	1
1566	когда эти	1	1
1567	здесь и	2	1
1568	своей цели	2	1
1569	сосредоточивается на	1	1
1570	стороны не	1	1
1571	не видит	2	1
1572	и орел	1	1
1573	это сделано	1	1
1574	это одно	1	1
1575	значении в	1	1
1576	материал и	1	1
1577	оно имеет	1	1
1578	из него	3	1
1579	дает в	1	1
1580	же ты	2	1
1581	же он	3	1
1582	гораздо важнее	1	1
1583	не будучи	1	1
1584	лет после	1	1
1585	необходимо указать	1	1
1586	нельзя провести	2	1
1587	с каким	1	1
1588	меня не	4	1
1589	тогда мы	1	1
1590	суть дела	1	1
1591	уже с	3	1
1592	к началу	1	1
1593	что автор	1	1
1594	пример уже	1	1
1595	попадает в	14	1
1596	приобретает свое	1	1
1597	находятся в	1	1
1598	то они	1	1
1599	сказка не	2	1
1600	этого одного	1	1
1601	формы которые	1	1
1602	ему в	2	1
1603	многих других	2	1
1604	одном случае	5	1
1605	и восклицания	1	1
1606	приводят к	2	1
1607	есть такой	1	1
1608	кто такой	1	1
1609	но прежде	1	1
1610	все так	1	1
1611	было уже	1	1
1612	сам он	2	1
1613	в последней	1	1
1614	она сама	1	1
1615	который был	2	1
1616	случаев в	2	1
1617	что собственно	1	1
1618	которых он	1	1
1619	или с	1	1
1620	пор как	1	1
1621	за помощью	1	1
1622	в старину	1	1
1623	находим и	1	1
1624	и целый	1	1
1625	хорошо и	1	1
1626	выше не	1	1
1627	на одной	4	1
1628	что каждый	1	1
1629	с историческим	1	1
1630	из дальнейшего	1	1
1631	есть акт	1	1
1632	не существует	1	1
1633	этим мы	1	1
1634	содержат в	1	1
1635	оказаться весьма	1	1
1636	под тем	1	1
1637	оторванных от	1	1
1638	это всегда	1	1
1639	в главе	2	1
1640	бы для	1	1
1641	как указано	5	1
1642	себе что	1	1
1643	говорят в	1	1
1644	в свои	1	1
1645	возразить что	3	1
1646	можно обнаружить	1	1
1647	которая так	1	1
1648	глубоко в	1	1
1649	и тому	1	1
1650	они могли	1	1
1651	и эта	1	1
1652	в эпоху	1	1
1653	он видел	1	1
1654	за тем	1	1
1655	ничего удивительного	1	1
1656	такое же	4	1
1657	что представление	2	1
1658	далее мы	1	1
1659	долгое время	2	1
1660	как она	2	1
1661	как целое	1	1
1662	к источнику	1	1
1663	так часто	4	1
1664	но я	1	1
1665	по смыслу	1	1
1666	но по	4	1
1667	ясно из	1	1
1668	не внешнюю	1	1
1669	есть только	4	1
1670	однако это	4	1
1671	рассказывает что	1	1
1672	перед собой	1	1
1673	в соединении	1	1
1674	делается в	1	1
1675	средство в	1	1
1676	что им	3	1
1677	может рассматриваться	1	1
1678	видим что	7	1
1679	видели есть	1	1
1680	в новом	1	1
1681	приближения его	1	1
1682	форма в	1	1
1683	можно показать	1	1
1684	указано в	1	1
1685	свет на	1	1
1686	его же	1	1
1687	их значение	1	1
1688	дух если	1	1
1689	говорит об	1	1
1690	ему как	3	1
1691	что тот	1	1
1692	говорили выше	1	1
1693	главе о	2	1
1694	развит в	1	1
1695	но конечно	2	1
1696	другом случае	3	1
1697	значит в	1	1
1698	жизнь и	1	1
1699	ко мне	2	1
1700	обычно в	1	1
1701	имеет своей	2	1
1702	часто бывает	2	1
1703	и необходима	1	1
1704	брать не	1	1
1705	он был	1	1
1706	и немецкой	1	1
1707	вот он	1	1
1708	и других	1	1
1709	вне этой	1	1
1710	с самого	1	1
1711	значение так	1	1
1712	иногда бывают	1	1
1713	для рассмотрения	1	1
1714	предполагать что	1	1
1715	а его	1	1
1716	по рукам	1	1
1717	мы рассмотрели	1	1
1718	действительно как	3	1
1719	может возникнуть	1	1
1720	может даже	1	1
1721	то чего	2	1
1722	это наблюдается	1	1
1723	нас вопрос	1	1
1724	назвать его	1	1
1725	его не	3	1
1726	здесь однако	1	1
1727	случае можно	2	1
1728	по три	1	1
1729	есть чисто	1	1
1730	усмотреть в	1	1
1731	по очень	1	1
1732	что имеется	1	1
1733	уже только	2	1
1734	общеизвестно что	1	1
1735	бы назвать	1	1
1736	все тех	1	1
1737	обстоит дело	1	1
1738	что сопоставление	1	1
1739	в ход	1	1
1740	которого создается	1	1
1741	вопрос как	1	1
1742	тому времени	1	1
1743	входит в	1	1
1744	здесь это	1	1
1745	во второй	2	1
1746	что там	2	1
1747	ты знаешь	1	1
1748	е собственно	1	1
1749	эта сторона	2	1
1750	и некоторые	3	1
1751	следствие его	1	1
1752	показано как	1	1
1753	с ее	2	1
1754	самое что	1	1
1755	он за	1	1
1756	лес и	3	1
1757	кто не	1	1
1758	имеем далее	1	1
1759	этот факт	1	1
1760	принадлежит и	1	1
1761	это однако	1	1
1762	имеем здесь	1	1
1763	разве только	1	1
1764	из приведенных	3	1
1765	были найдены	1	1
1766	человека с	2	1
1767	меняются и	1	1
1768	вы не	1	1
1769	этому поводу	1	1
1770	аналогию со	1	1
1771	которых они	1	1
1772	как выражение	1	1
1773	всего то	1	1
1774	этот способ	1	1
1775	и попадает	1	1
1776	же самое	1	1
1777	вступают в	4	1
1778	частный случай	4	1
1779	в книге	1	1
1780	явление в	1	1
1781	этого нет	1	1
1782	и вне	1	1
1783	с которой	1	1
1784	сообщает о	2	1
1785	наконец что	1	1
1786	форма как	1	1
1787	и самого	1	1
1788	что изучение	1	1
1789	и ее	3	1
1790	бы он	1	1
1791	это видно	1	1
1792	так но	2	1
1793	имеет еще	1	1
1794	в материалах	2	1
1795	современной русской	1	1
1796	ее из	1	1
1797	бы ему	1	1
1798	действительно не	1	1
1799	означало бы	2	1
1800	в голову	1	1
1801	важнее что	1	1
1802	конечно совершенно	1	1
1803	явление он	1	1
1804	также как	1	1
1805	находящимся в	2	1
1806	он во	1	1
1807	такой вопрос	1	1
1808	все еще	7	1
1809	право на	2	1
1810	можно утверждать	2	1
1811	чем к	1	1
1812	если на	1	1
1813	эти новые	2	1
1814	со своими	2	1
1815	после смерти	2	1
1816	и обратно	1	1
1817	иногда даже	2	1
1818	тут же	4	1
1819	этому вопросу	1	1
1820	дело обстоит	1	1
1821	и совершенно	1	1
1822	в лице	2	1
1823	они приобретают	2	1
1824	просто более	1	1
1825	могло быть	3	1
1826	такие явления	1	1
1827	быть поставлен	3	1
