N	2gram	Ircho_Kome	StatiiOP
1312	себе не	2	1
1313	человек в	1	1
1314	себя как	1	1
1315	еще несколькими	1	1
1316	совсем иначе	1	1
1317	от слов	1	1
1318	на пир	1	1
1319	слишком много	1	1
1320	из комедии	2	1
1321	сначала он	2	1
1322	в себя	1	1
1323	сказать несколько	1	1
1324	не решится	1	1
1325	было видно	1	1
1326	из одного	1	1
1327	в бой	1	1
1328	свое место	1	1
1329	кого же	1	1
1330	для этих	1	1
1331	только во	1	1
1332	для анализа	1	1
1333	а потом	1	1
1334	число стихов	1	1
1335	на сцену	2	1
1336	у целого	1	1
1337	от их	1	1
1338	его появления	1	1
1339	и уходит	1	1
1340	в современном	1	1
1341	отнестись к	1	1
1342	говорил о	1	1
1343	узнав о	3	1
1344	не составляет	1	1
1345	описание этого	1	1
1346	не отличается	1	1
1347	для ее	1	1
1348	текста и	1	1
1349	войны здесь	1	1
1350	по не	1	1
1351	близко к	1	1
1352	так мы	1	1
1353	чтобы он	1	1
1354	именно потому	2	1
1355	иногда более	1	1
1356	всего лишь	2	1
1357	не один	1	1
1358	человека как	1	1
1359	чем другом	1	1
1360	на правах	1	1
1361	не испытывал	2	1
1362	и сыну	1	1
1363	человека который	3	1
1364	речи и	1	1
1365	найти себе	1	1
1366	на которых	1	1
1367	в ответ	4	1
1368	высказывает свою	1	1
1369	своих предшественников	1	1
1370	идет в	1	1
1371	в городе	2	1
1372	к самому	1	1
1373	ознакомления с	1	1
1374	никого не	1	1
1375	мысль что	1	1
1376	возвращаясь к	2	1
1377	кого из	1	1
1378	и та	1	1
1379	с годами	1	1
1380	в цельном	1	1
1381	и является	1	1
1382	один раз	2	1
1383	разговорной речи	1	1
1384	что дал	1	1
1385	несколько стихов	2	1
1386	ни одно	3	1
1387	и хотя	3	1
1388	человек который	1	1
1389	однако что	2	1
1390	на стороне	1	1
1391	в современной	1	1
1392	перед лицом	2	1
1393	особого внимания	1	1
1394	но так	1	1
1395	образом если	1	1
1396	из нас	1	1
1397	решение вопроса	1	1
1398	вот в	1	1
1399	это может	1	1
1400	отношения с	1	1
1401	первого и	1	1
1402	но тут	1	1
1403	следует признать	1	1
1404	должны были	2	1
1405	нас теперь	1	1
1406	этой группы	2	1
1407	он еще	1	1
1408	не иначе	2	1
1409	могла бы	1	1
1410	важно только	1	1
1411	того кто	2	1
1412	чувствует что	1	1
1413	несколько лет	1	1
1414	и объясняется	1	1
1415	я в	1	1
1416	так называемого	1	1
1417	под руку	2	1
1418	тот или	1	1
1419	он в	2	1
1420	чем она	1	1
1421	однако в	5	1
1422	и никогда	1	1
1423	друг другу	3	1
1424	всю глубину	1	1
1425	мольера скупой	1	1
1426	о его	4	1
1427	его отца	2	1
1428	основу сюжета	1	1
1429	был в	1	1
1430	себе дело	1	1
1431	вспомним с	1	1
1432	и есть	3	1
1433	мы будем	1	1
1434	г здесь	1	1
1435	него достаточно	1	1
1436	показывают что	1	1
1437	сомневаться что	2	1
1438	в силу	2	1
1439	своего героя	1	1
1440	ней в	2	1
1441	в оригинале	4	1
1442	которое имеет	1	1
1443	заставила его	1	1
1444	прямо противоположное	1	1
1445	сказать о	1	1
1446	эти качества	1	1
1447	нескольких стихов	1	1
1448	это совершенно	1	1
1449	таких примеров	1	1
1450	речи о	4	1
1451	вероятно в	1	1
1452	не соглашается	1	1
1453	самым ярким	1	1
1454	разве только	1	1
1455	чтобы не	3	1
1456	вызвать у	1	1
1457	понять что	1	1
1458	предположение о	1	1
1459	действующими лицами	1	1
1460	творчеством великого	1	1
1461	и сами	1	1
1462	брать за	1	1
1463	показателен для	1	1
1464	есть даже	1	1
1465	на деле	1	1
1466	собственном смысле	1	1
1467	поэта из	1	1
1468	образом и	2	1
1469	этому времени	2	1
1470	не позволяет	4	1
1471	которому они	1	1
1472	с тремя	1	1
1473	его мнению	2	1
1474	вот о	1	1
1475	как с	1	1
1476	для каждой	1	1
1477	них в	1	1
1478	который много	1	1
1479	его современники	1	1
1480	в основном	1	1
1481	качества не	1	1
1482	которой не	2	1
1483	которые он	1	1
1484	представлял собой	1	1
1485	представлению о	1	1
1486	чтобы утверждать	1	1
1487	на ее	4	1
1488	был бы	4	1
1489	вполне справедливо	1	1
1490	героя в	1	1
1491	была им	1	1
1492	судьба его	1	1
1493	речь как	1	1
1494	первый и	1	1
1495	своего образа	1	1
1496	каким он	3	1
1497	с ним	10	1
1498	этого мало	1	1
1499	уже говорить	1	1
1500	в наиболее	2	1
1501	никакому сомнению	1	1
1502	здесь он	1	1
1503	в другой	5	1
1504	нашего времени	1	1
1505	в действии	1	1
1506	пор еще	1	1
1507	в живых	1	1
1508	на опыт	1	1
1509	зрения ее	1	1
1510	с каждым	1	1
1511	здесь были	1	1
1512	для творчества	2	1
1513	душа моя	1	1
1514	том и	1	1
1515	нас от	1	1
1516	суд и	1	1
1517	всеми их	1	1
1518	теперь на	1	1
1519	принимает решение	2	1
1520	этой точки	1	1
1521	вместо того	1	1
1522	все то	1	1
1523	двух сторон	1	1
1524	в соответствии	1	1
1525	отличаются от	1	1
1526	ней совершенно	1	1
1527	каждая по	1	1
1528	дала ему	1	1
1529	подходим к	2	1
1530	вокруг него	1	1
1531	одновременно с	1	1
1532	вот и	1	1
1533	женится на	1	1
1534	зная о	2	1
1535	по каким-то	1	1
1536	кажется не	1	1
1537	из пяти	1	1
1538	v в	1	1
1539	быть даже	1	1
1540	на месте	3	1
1541	и действительно	1	1
1542	уже была	1	1
1543	виде как	1	1
1544	по собственному	3	1
1545	очень важный	1	1
1546	к комедии	1	1
1547	с такими	1	1
1548	довольно долго	1	1
1549	весь город	1	1
1550	для каждого	1	1
1551	эти события	1	1
1552	за свое	2	1
1553	город в	1	1
1554	по душе	1	1
1555	без проверки	1	1
1556	и звучит	1	1
1557	правда не	1	1
1558	драматический характер	1	1
1559	приводит к	4	1
1560	к какому	1	1
1561	отрывков из	1	1
1562	уважение к	1	1
1563	ему и	3	1
1564	сравнению с	3	1
1565	изображению характеров	1	1
1566	своего отца	2	1
1567	эта последняя	1	1
1568	знает что	2	1
1569	возникает вопрос	1	1
1570	на своем	1	1
1571	который до	1	1
1572	строчек из	1	1
1573	к другому	2	1
1574	жена и	1	1
1575	зрения что	1	1
1576	к какой	1	1
1577	я говорю	2	1
1578	обмен репликами	1	1
1579	при всем	5	1
1580	нет ничего	4	1
1581	вспоминать о	1	1
1582	помощь но	1	1
1583	не давая	1	1
1584	п поэтому	1	1
1585	ни к	1	1
1586	для сравнения	1	1
1587	его и	3	1
1588	попал в	1	1
1589	можно сделать	1	1
1590	двадцать лет	1	1
1591	и нуждается	1	1
1592	давно и	1	1
1593	другой известной	1	1
1594	о положении	1	1
1595	действия но	2	1
1596	своем роде	1	1
1597	и представляют	1	1
1598	сюжету и	1	1
1599	какие же	1	1
1600	своей собственной	1	1
1601	т а	1	1
1602	было сделать	1	1
1603	ли он	1	1
1604	такую же	3	1
1605	не дал	1	1
1606	это только	1	1
1607	знать и	1	1
1608	на два	1	1
1609	а может	1	1
1610	тот и	1	1
1611	мне представляется	1	1
1612	в образах	1	1
1613	не понимает	1	1
1614	только один	2	1
1615	со всей	1	1
1616	что лучше	2	1
1617	к одному	1	1
1618	о своем	1	1
1619	нет никакой	1	1
1620	на примере	2	1
1621	ее с	1	1
1622	эпизоды из	1	1
1623	по названию	1	1
1624	за своего	2	1
1625	не отдает	1	1
1626	сбивает с	1	1
1627	друг от	1	1
1628	теперь не	1	1
1629	знак в	1	1
1630	среди которых	4	1
1631	еще один	2	1
1632	каждый из	1	1
1633	и попадает	1	1
1634	не употребляет	1	1
1635	на которые	3	1
1636	из наиболее	1	1
1637	и там	3	1
1638	в поздней	1	1
1639	непосредственно из	1	1
1640	от современного	1	1
1641	если мы	2	1
1642	что совершается	1	1
1643	весь в	1	1
1644	при котором	1	1
1645	это тем	1	1
1646	слов в	2	1
1647	характерен для	1	1
1648	полным правом	2	1
1649	здесь и	3	1
1650	скрыть от	1	1
1651	понимания всего	1	1
1652	а они	1	1
1653	не видит	1	1
1654	внимания заслуживает	1	1
1655	собственному усмотрению	1	1
1656	сравнить эти	1	1
1657	друг друга	7	1
1658	и после	2	1
1659	ясное дело	1	1
1660	не из	1	1
1661	же он	1	1
1662	в самой	1	1
1663	за сто	1	1
1664	стороны он	1	1
1665	последнего времени	1	1
1666	традиции не	1	1
1667	характерные для	2	1
1668	которые они	2	1
1669	формы и	1	1
1670	они были	2	1
1671	в разработке	1	1
1672	обратиться к	1	1
1673	с просьбой	3	1
1674	высшей степени	2	1
1675	не выдерживает	1	1
1676	на время	1	1
1677	как сын	1	1
1678	к началу	3	1
1679	положение вещей	3	1
1680	так с	1	1
1681	положений а	1	1
1682	приобрели в	1	1
1683	не знают	1	1
1684	дело как	1	1
1685	из отдельных	1	1
1686	то они	1	1
1687	всегда можно	1	1
1688	пятом акте	1	1
1689	ему в	1	1
1690	ничем не	4	1
1691	отцу и	1	1
1692	переделать его	1	1
1693	спорить о	1	1
1694	малейшего намека	1	1
1695	время своего	1	1
1696	на три	1	1
1697	второй половине	1	1
1698	тем он	1	1
1699	в семью	1	1
1700	отрывке из	1	1
1701	шесть стихов	1	1
1702	не будем	1	1
1703	к соединению	2	1
1704	обращается с	1	1
1705	все таки	1	1
1706	тому чтобы	1	1
1707	сохранившемся тексте	2	1
1708	и новой	2	1
1709	речи так	1	1
1710	и прямое	1	1
1711	приходится уже	1	1
1712	себя самого	1	1
1713	которое должно	1	1
1714	себя на	1	1
1715	с дороги	1	1
1716	деле не	1	1
1717	о нем	1	1
1718	мало того	1	1
1719	дело если	1	1
1720	лиц и	1	1
1721	время было	1	1
1722	перемена в	1	1
1723	со своим	1	1
1724	к счастью	1	1
1725	то мы	2	1
1726	мы сталкиваемся	1	1
1727	в сохранившемся	1	1
1728	здесь в	2	1
1729	участие в	1	1
1730	вполне возможно	2	1
1731	все равно	3	1
1732	к самой	1	1
1733	однако не	1	1
1734	сказать не	1	1
1735	это предположение	1	1
1736	без внимания	1	1
1737	как эти	1	1
1738	бы отрицать	1	1
1739	от друга	1	1
1740	от всех	1	1
1741	чтобы я	1	1
1742	а о	2	1
1743	этого не	1	1
1744	с ними	1	1
1745	что к	4	1
1746	на счет	1	1
1747	что будет	1	1
1748	известной комедии	3	1
1749	главы из	1	1
1750	могут найти	1	1
1751	некоторых случаях	1	1
1752	же нет	1	1
1753	здесь все	1	1
1754	гораздо ближе	1	1
1755	путешествие в	1	1
1756	в ту	2	1
1757	виду что	1	1
1758	отрицать что	2	1
1759	первые десятилетия	1	1
1760	е из	1	1
1761	полного доверия	1	1
1762	для пресечения	1	1
1763	понимать как	1	1
1764	впрочем не	2	1
1765	не похож	2	1
1766	положение в	1	1
1767	к жизни	1	1
1768	и последующих	1	1
1769	пользовался не	1	1
1770	как первый	1	1
1771	случаях когда	1	1
1772	эти две	1	1
1773	не заслуживает	1	1
1774	сталкиваемся с	1	1
1775	на фоне	2	1
1776	на одном	1	1
1777	в еще	1	1
1778	и со	2	1
1779	сколь бы	1	1
1780	сюжетной ситуации	2	1
1781	своего пребывания	1	1
1782	право на	1	1
1783	лица не	1	1
1784	дело к	1	1
1785	не стал	2	1
1786	чем из	1	1
1787	уважением и	1	1
1788	вследствие чего	1	1
1789	кем иным	1	1
1790	свидетельствует не	1	1
1791	за его	1	1
1792	как все	1	1
1793	и довольно	1	1
1794	встречаем в	1	1
1795	в раннем	1	1
1796	бы его	1	1
1797	этого он	1	1
1798	ко всему	1	1
1799	в различном	1	1
1800	тем чем	1	1
1801	здесь история	1	1
1802	и снова	2	1
1803	которого и	2	1
1804	же из	1	1
1805	к их	2	1
1806	из следующего	1	1
1807	значение так	1	1
1808	он ни	1	1
1809	ко второму	1	1
1810	предполагать что	1	1
1811	если до	1	1
1812	у кого	2	1
1813	каждом из	2	1
1814	это как	1	1
1815	что пока	1	1
1816	в руки	2	1
1817	но при	2	1
1818	характера в	2	1
1819	позволяет ему	1	1
1820	на первое	1	1
1821	как уже	1	1
1822	одну из	1	1
1823	а из	1	1
1824	менее и	1	1
1825	тому как	1	1
1826	в разной	1	1
1827	дело но	1	1
1828	другой в	1	1
1829	своим первым	1	1
1830	эти утверждения	1	1
1831	е и	2	1
1832	на слова	1	1
1833	и родственных	1	1
1834	в так	1	1
1835	не находит	2	1
1836	то ее	2	1
1837	не с	2	1
1838	свою жизнь	1	1
1839	пор не	3	1
1840	его речи	1	1
1841	центре этой	1	1
1842	и причина	1	1
1843	пор они	1	1
1844	было еще	1	1
1845	середины х	1	1
1846	имел большое	1	1
1847	не следует	2	1
1848	стороны и	4	1
1849	в город	2	1
1850	ему было	1	1
1851	не найдет	1	1
1852	с кем	1	1
1853	у нее	2	1
1854	с двумя	1	1
1855	не нравится	1	1
1856	по сравнению	3	1
1857	в большинстве	1	1
1858	уходит в	1	1
1859	идет речь	2	1
1860	к трагической	1	1
1861	и недостатки	1	1
1862	скорее наоборот	1	1
1863	этом вопросе	1	1
1864	сказал что	1	1
1865	его судьба	1	1
1866	с различными	1	1
1867	со своими	1	1
1868	раза в	1	1
1869	своей цели	1	1
1870	в понимании	1	1
1871	вредно для	1	1
1872	публики и	1	1
1873	над его	2	1
1874	этим же	1	1
1875	в театре	2	1
1876	ее из	2	1
1877	в высшей	2	1
1878	брат и	1	1
1879	эту мысль	1	1
1880	заслуживает внимания	1	1
1881	и остальные	2	1
1882	себе гибель	1	1
1883	с таким	1	1
1884	память о	2	1
1885	же в	3	1
1886	же будет	1	1
1887	достаточного материала	1	1
1888	другой и	1	1
1889	том виде	1	1
1890	остается один	1	1
1891	все еще	2	1
1892	себя а	1	1
1893	только после	3	1
1894	комедии к	1	1
1895	достаточно вспомнить	2	1
1896	известной степени	2	1
1897	их на	1	1
1898	человек не	1	1
1899	является ли	3	1
1900	само собой	5	1
1901	он к	1	1
1902	в разговоре	1	1
1903	от ответственности	1	1
1904	важную роль	1	1
1905	ни был	2	1
1906	с подлинными	1	1
1907	сам а	2	1
1908	если она	2	1
1909	может побудить	1	1
1910	хорошо знает	1	1
1911	в лице	1	1
1912	не можем	1	1
1913	за счет	1	1
1914	больше того	2	1
1915	составу и	1	1
1916	момент его	1	1
1917	ярким примером	1	1
