N	2gram	Vygotskiy_	Problema
1315	не нуждается	1	2
1316	случае и	1	2
1317	этого можно	1	2
1318	и надо	1	2
1319	того если	1	2
1320	имеет очень	1	2
1321	слишком много	3	2
1322	не какой-нибудь	1	2
1323	составляющих ее	1	2
1324	был не	2	2
1325	для удобства	1	2
1326	ни при	1	2
1327	же все	1	2
1328	от читателя	1	2
1329	говоря в	1	2
1330	что чем	3	2
1331	бы она	2	2
1332	чтобы он	3	2
1333	в рассказе	9	2
1334	здесь на	1	2
1335	при такой	2	2
1336	так просто	1	2
1337	этого факта	1	2
1338	в нас	7	2
1339	уже одно	1	2
1340	не совпадает	2	2
1341	и глубоко	1	2
1342	бы ни	1	2
1343	с с	2	2
1344	прав в	1	2
1345	и чем	3	2
1346	по причине	1	2
1347	другой более	1	2
1348	своей поэме	1	2
1349	если вы	1	2
1350	и конечно	3	2
1351	вещи а	1	2
1352	в самый	1	2
1353	слов в	2	2
1354	теоретики литературы	1	2
1355	большую роль	1	2
1356	и дает	3	2
1357	никакому сомнению	1	2
1358	здесь он	1	2
1359	он на	1	2
1360	мы захотели	1	2
1361	во-первых это	1	2
1362	том и	3	2
1363	людей или	1	2
1364	иной как	1	2
1365	и событий	1	2
1366	одновременно с	1	2
1367	содержание и	1	2
1368	допустим что	1	2
1369	героев и	1	2
1370	к которым	7	2
1371	рода и	1	2
1372	есть на	1	2
1373	мы имели	1	2
1374	это вдруг	1	2
1375	везде и	1	2
1376	то здесь	2	2
1377	с удивлением	1	2
1378	бы о	1	2
1379	только все	1	2
1380	виду не	1	2
1381	образом ни	1	2
1382	есть от	1	2
1383	который может	1	2
1384	к своим	2	2
1385	себе никакого	1	2
1386	для всякой	1	2
1387	на основе	1	2
1388	у меня	2	2
1389	на два	1	2
1390	является именно	1	2
1391	тот и	1	2
1392	не понимает	1	2
1393	которые можно	1	2
1394	вступает в	1	2
1395	вслед за	4	2
1396	при анализе	2	2
1397	мне не	1	2
1398	и там	2	2
1399	ее только	1	2
1400	она может	4	2
1401	не худо	1	2
1402	конца и	1	2
1403	тот самый	1	2
1404	в глазах	1	2
1405	тем общим	1	2
1406	ли можно	1	2
1407	бы как	1	2
1408	не имел	1	2
1409	необходимые для	1	2
1410	так называемое	1	2
1411	не из	1	2
1412	исключительно в	1	2
1413	мы нашли	2	2
1414	аллегории не	1	2
1415	всего того	3	2
1416	не ради	1	2
1417	в свое	1	2
1418	ему что	1	2
1419	основе своей	1	2
1420	ее на	2	2
1421	зависит от	2	2
1422	нам не	2	2
1423	в определенном	1	2
1424	на одной	1	2
1425	силу и	1	2
1426	слова а	2	2
1427	участие в	1	2
1428	вовсе нет	2	2
1429	когда же	1	2
1430	и смысл	1	2
1431	к самой	2	2
1432	всех прочих	2	2
1433	от всех	1	2
1434	слова которые	1	2
1435	втором смысле	1	2
1436	и всякое	1	2
1437	за этим	3	2
1438	дошла до	1	2
1439	вот это	1	2
1440	в стороне	1	2
1441	говоря мы	4	2
1442	и этих	1	2
1443	нет у	1	2
1444	и я	3	2
1445	со своей	3	2
1446	именно эта	1	2
1447	то естественно	1	2
1448	на возможность	2	2
1449	что животные	1	2
1450	и таким	1	2
1451	как результат	1	2
1452	и другого	1	2
1453	бы это	5	2
1454	которого и	1	2
1455	и эти	2	2
1456	встречаемся с	1	2
1457	и всеми	1	2
1458	в предисловии	2	2
1459	такие же	1	2
1460	на один	1	2
1461	случае если	4	2
1462	и ко	1	2
1463	дело когда	1	2
1464	доказать что	2	2
1465	не с	2	2
1466	ним как	1	2
1467	слова или	1	2
1468	ведь мы	1	2
1469	свою роль	1	2
1470	а самый	1	2
1471	в плане	4	2
1472	все больше	2	2
1473	в другую	1	2
1474	которая так	1	2
1475	может показаться	1	2
1476	больше как	1	2
1477	такой же	2	2
1478	видели что	2	2
1479	и эта	3	2
1480	хотя он	1	2
1481	нам как	1	2
1482	совершенно разных	1	2
1483	доказывает что	1	2
1484	которой мы	4	2
1485	за счет	1	2
1486	больше того	1	2
1487	трагедии не	1	2
1488	почему в	1	2
1489	и содержания	1	2
1490	упоминания о	1	2
1491	в момент	1	2
1492	как здесь	1	2
1493	который ее	1	2
1494	роль и	2	2
1495	символов в	1	2
1496	той смысловой	1	2
1497	самое понятие	1	2
1498	случае мы	1	2
1499	жизнь которая	1	2
1500	до такой	3	2
1501	этот момент	1	2
1502	за последние	1	2
1503	строго говоря	1	2
1504	одно это	1	2
1505	что то	1	2
1506	что человек	1	2
1507	или иному	1	2
1508	может нас	1	2
1509	все необходимые	1	2
1510	над ними	1	2
1511	общем и	1	2
1512	собой все	2	2
1513	которого нет	1	2
1514	ее для	1	2
1515	считать что	1	2
1516	не сказано	1	2
1517	разговоре с	1	2
1518	но пока	1	2
1519	всех тех	1	2
1520	всегда в	1	2
1521	что по	3	2
1522	роль в	2	2
1523	только ее	1	2
1524	но у	1	2
1525	относиться к	1	2
1526	моменты в	1	2
1527	на все	2	2
1528	понятия с	1	2
1529	и сейчас	2	2
1530	тем в	3	2
1531	было не	1	2
1532	тургенева и	1	2
1533	именно такие	1	2
1534	силы и	3	2
1535	имеет в	2	2
1536	и формулировать	2	2
1537	мудрости и	1	2
1538	с нашим	1	2
1539	своих героев	4	2
1540	что люди	1	2
1541	самый факт	1	2
1542	ясно из	1	2
1543	ни одного	1	2
1544	что ее	3	2
1545	и остается	2	2
1546	бы совершенно	6	2
1547	бесчисленное количество	1	2
1548	свои особые	1	2
1549	заключенной в	1	2
1550	доказательств и	1	2
1551	это а	1	2
1552	чтобы при	2	2
1553	здравого смысла	2	2
1554	для понимания	1	2
1555	воли и	2	2
1556	от себя	1	2
1557	этом нам	1	2
1558	значит в	1	2
1559	этого и	1	2
1560	и вместо	3	2
1561	чтобы это	1	2
1562	существу и	1	2
1563	которое он	2	2
1564	в состоянии	1	2
1565	дошло до	1	2
1566	смысле то	1	2
1567	есть его	1	2
1568	ним в	2	2
1569	и самым	1	2
1570	значение которое	1	2
1571	том случае	4	2
1572	этого никак	1	2
1573	который составляет	1	2
1574	два раза	1	2
1575	установить и	1	2
1576	наше внимание	3	2
1577	действий и	2	2
1578	отметить то	1	2
1579	ли мы	1	2
1580	евгении онегине	2	2
1581	что за	4	2
1582	или хотя	1	2
1583	в изображении	1	2
1584	мы находили	1	2
1585	не кто	1	2
1586	и жизнь	1	2
1587	текст и	1	2
1588	сказали что	1	2
1589	есть мы	1	2
1590	оказалось бы	1	2
1591	или же	2	2
1592	понимать и	1	2
1593	действующих лиц	6	2
1594	и этой	1	2
1595	все те	5	2
1596	нас с	1	2
1597	их и	1	2
1598	соловья и	2	2
1599	т п	7	2
1600	и направляет	1	2
1601	что благодаря	2	2
1602	сведения о	1	2
1603	момент который	3	2
1604	в один	4	2
1605	имеет дело	2	2
1606	что до	2	2
1607	сказать так	1	2
1608	нас такое	1	2
1609	много говорить	1	2
1610	в окончательном	1	2
1611	мы встречаем	1	2
1612	от жизни	1	2
1613	значение если	1	2
1614	как с	2	2
1615	предметы и	1	2
1616	с и	6	2
1617	нас как	1	2
1618	самому своему	1	2
1619	форме как	1	2
1620	утверждает что	3	2
1621	здесь с	3	2
1622	является просто	1	2
1623	уже это	3	2
1624	нас от	2	2
1625	чувства и	3	2
1626	образом если	1	2
1627	при построении	2	2
1628	весь свой	1	2
1629	о своей	1	2
1630	с собою	1	2
1631	небе в	3	2
1632	говорили о	1	2
1633	в баснях	1	2
1634	жизни они	1	2
1635	самое это	1	2
1636	выходить за	1	2
1637	только одно	3	2
1638	признать что	2	2
1639	самое главное	1	2
1640	деле здесь	2	2
1641	который с	1	2
1642	борется с	1	2
1643	взятое в	1	2
1644	совпадает с	2	2
1645	и между	4	2
1646	сам за	1	2
1647	наш анализ	1	2
1648	и два	1	2
1649	тому или	1	2
1650	этой жизни	4	2
1651	более и	4	2
1652	на каждом	1	2
1653	в древности	1	2
1654	действия и	3	2
1655	это сделал	1	2
1656	автора в	2	2
1657	и под	1	2
1658	произведения и	1	2
1659	однако вовсе	1	2
1660	эта и	1	2
1661	нам и	1	2
1662	то она	1	2
1663	русском языке	1	2
1664	же он	1	2
1665	искусства в	1	2
1666	души и	1	2
1667	в прямом	2	2
1668	и вот	6	2
1669	обе эти	1	2
1670	тому чтобы	4	2
1671	такое же	3	2
1672	ясным что	1	2
1673	как у	2	2
1674	что каждый	1	2
1675	и ясно	2	2
1676	представлять себе	1	2
1677	слово в	2	2
1678	по словам	2	2
1679	а на	2	2
1680	отказаться от	2	2
1681	в глубине	1	2
1682	в обычном	2	2
1683	наша мысль	2	2
1684	это происходит	1	2
1685	каких других	1	2
1686	бы дать	1	2
1687	то можно	1	2
1688	его же	1	2
1689	ко всему	1	2
1690	можно очень	1	2
1691	просто не	1	2
1692	будет совершенно	1	2
1693	здесь это	1	2
1694	нечего и	1	2
1695	говоря о	1	2
1696	если взять	3	2
1697	литературе мы	1	2
1698	именно здесь	1	2
1699	слова в	1	2
1700	к новому	1	2
1701	свидетельствуют о	1	2
1702	и дальше	3	2
1703	все более	4	2
1704	других случаях	1	2
1705	а я	5	2
1706	и совершенно	9	2
1707	поэмы и	2	2
1708	они имеют	1	1
1709	одной точки	1	1
1710	же для	1	1
1711	рассказ который	1	1
1712	а другие	1	1
1713	знаем как	1	1
1714	будто к	1	1
1715	и ничем	1	1
1716	логического порядка	1	1
1717	что почти	1	1
1718	творчества в	1	1
1719	которых эта	1	1
1720	и глубины	1	1
1721	структуре и	1	1
1722	и великую	1	1
1723	мы тогда	1	1
1724	отношениях к	1	1
1725	на второй	1	1
1726	следует что	2	1
1727	с картины	1	1
1728	которые лежат	1	1
1729	отдельные черты	1	1
1730	она стала	2	1
1731	сам автор	5	1
1732	а затем	1	1
1733	не понимать	1	1
1734	для развертывания	2	1
1735	и понимали	2	1
1736	поэта как	1	1
1737	об идейной	1	1
1738	что тогда	2	1
1739	между ними	1	1
1740	случае то	1	1
1741	что лисица	1	1
1742	с действительностью	1	1
1743	но почему-то	1	1
1744	количество возможных	1	1
1745	окончательном виде	1	1
1746	люди эти	1	1
1747	подробнейшим образом	1	1
1748	значение это	1	1
1749	обобщения а	1	1
1750	понятным почему	1	1
1751	или от	2	1
1752	если исходить	1	1
1753	и опять	3	1
1754	каким образом	1	1
1755	я эту	1	1
1756	в новую	1	1
1757	самый акт	1	1
1758	басню в	6	1
1759	увидеть что	7	1
1760	отдельности а	1	1
1761	исключения из	1	1
1762	прямо сказать	1	1
1763	поэзии которая	1	1
1764	в речи	3	1
1765	из всего	3	1
1766	полной противоположностью	1	1
1767	точно формулирует	1	1
1768	кажется как	1	1
1769	нам нужно	1	1
1770	всякую возможность	1	1
1771	от радости	1	1
1772	здесь дело	3	1
1773	в какое	1	1
1774	собой не	1	1
1775	случайно и	1	1
1776	поводу этой	1	1
1777	этом можно	1	1
1778	они ни	1	1
1779	и сделал	1	1
1780	совершенно разное	2	1
1781	по своим	2	1
1782	на самой	2	1
1783	вывода из	1	1
1784	людей с	1	1
1785	вносят в	1	1
1786	же один	1	1
1787	еще много	1	1
1788	своей речью	1	1
1789	не прав	1	1
1790	и наоборот	1	1
1791	понятно что	1	1
1792	стрекоза и	2	1
1793	басне может	1	1
1794	если обратить	1	1
1795	скажем прямо	1	1
1796	ее своим	1	1
1797	следовало бы	2	1
1798	но нам	1	1
1799	доходят до	1	1
1800	убеждаемся что	2	1
1801	не видели	1	1
1802	обобщение из	1	1
1803	дело только	1	1
1804	все-таки от	1	1
1805	какого-нибудь определенного	1	1
1806	у самого	1	1
1807	плане это	1	1
1808	из их	1	1
1809	больше не	3	1
1810	видит перед	1	1
1811	из самого	1	1
1812	слова если	1	1
1813	чтобы иллюстрировать	1	1
1814	подобного в	1	1
1815	каждое слово	1	1
1816	содержание в	1	1
1817	на пути	1	1
1818	часть басни	1	1
1819	и другую	2	1
1820	и необходимую	1	1
1821	рассказывает о	3	1
1822	от своей	1	1
1823	на практике	1	1
1824	природы но	1	1
1825	здесь несколько	2	1
1826	чтобы без	1	1
1827	и формы	2	1
1828	в поэтический	2	1
1829	противоположностью тому	1	1
1830	тенденцию к	2	1
1831	является конечно	1	1
1832	тоже суть	1	1
1833	же так	1	1
1834	поэтому все	1	1
1835	придется говорить	1	1
1836	но разве	1	1
1837	самой сущности	1	1
1838	в основу	2	1
1839	с крайним	1	1
1840	известное количество	1	1
1841	есть конечно	3	1
1842	будем говорить	1	1
1843	иметь ничего	1	1
1844	противоположного характера	1	1
1845	следовательно это	1	1
1846	это что	1	1
1847	не одно	1	1
1848	басня есть	3	1
1849	можем сказать	2	1
1850	есть грех	1	1
1851	значимости каждого	1	1
1852	потому его	1	1
1853	после сообщения	1	1
1854	даже у	2	1
1855	имели бы	1	1
1856	к этим	2	1
1857	неодушевленные предметы	2	1
1858	к ее	1	1
1859	туда то	1	1
1860	идея или	1	1
1861	обобщения в	1	1
1862	что едва	1	1
1863	ясным становится	1	1
1864	говорит как	1	1
1865	в некоторых	2	1
1866	всего в	1	1
1867	которую можно	1	1
1868	ведь вся	1	1
1869	и представляет	1	1
1870	уже здесь	2	1
1871	на глазах	1	1
1872	назвать то	1	1
1873	не понимаю	1	1
1874	которая определяет	1	1
1875	обычном смысле	1	1
1876	с более	1	1
1877	представлен в	1	1
1878	об одном	1	1
1879	не имеющие	1	1
1880	к себе	2	1
1881	нам удалось	2	1
1882	мы знаем	3	1
1883	осел и	1	1
1884	это я	1	1
1885	другую как	1	1
1886	может рассчитывать	1	1
1887	форма является	1	1
1888	от басни	2	1
1889	что трагедия	1	1
1890	не должна	2	1
1891	именно те	1	1
1892	к изображению	1	1
1893	при чем	2	1
1894	и кажется	2	1
1895	для объяснения	1	1
1896	к чему-нибудь	1	1
1897	последовательности то	1	1
1898	элементы из	1	1
1899	отдельных словах	1	1
1900	о сократе	1	1
1901	у этого	1	1
1902	третий раз	1	1
1903	чем ты	1	1
1904	вокруг себя	1	1
1905	в самые	1	1
1906	словом в	1	1
1907	мы на	2	1
1908	басне как	3	1
1909	разве можно	1	1
1910	пути и	1	1
1911	ее от	1	1
1912	ее развития	1	1
1913	этим и	1	1
1914	помощи которого	2	1
1915	по аналогии	2	1
1916	противоречит тому	1	1
1917	которое характерно	1	1
1918	в третий	1	1
1919	еще при	1	1
1920	разбираться в	1	1
1921	и отказывается	1	1
1922	которая содержит	1	1
1923	не остается	1	1
1924	что евгений	1	1
1925	в евгении	2	1
1926	этом последнем	1	1
1927	характер и	2	1
1928	с жизнью	1	1
1929	без него	1	1
1930	эти три	2	1
1931	а здесь	1	1
1932	он для	1	1
1933	же точно	6	1
1934	так сказать	6	1
1935	эту истину	1	1
1936	в двух	11	1
1937	в сторону	2	1
1938	из одного	3	1
1939	но жизнь	1	1
1940	должен в	1	1
1941	эту новую	1	1
1942	ним или	1	1
1943	употребляются в	1	1
1944	создается и	1	1
1945	в одном-единственном	1	1
1946	его гибели	2	1
1947	и изображает	1	1
1948	когда под	2	1
1949	произведению искусства	1	1
1950	можно смотреть	1	1
1951	с новой	1	1
1952	свои права	1	1
1953	прилегли стада	1	1
1954	можем не	2	1
1955	толкование это	1	1
1956	дана в	1	1
1957	действия которое	1	1
1958	деле когда	3	1
1959	не дошло	1	1
1960	в наше	2	1
1961	и драмы	4	1
1962	которой ничего	1	1
1963	когда нам	1	1
1964	с какой	1	1
1965	не один	2	1
1966	мы опять	1	1
1967	характеры и	1	1
1968	мы вдруг	2	1
1969	с каждой	2	1
1970	легко поддается	1	1
1971	и известный	1	1
1972	не могла	2	1
1973	других людей	1	1
1974	этой сцене	2	1
1975	ради которых	1	1
1976	сознания что	1	1
1977	человек который	2	1
1978	такие художественные	1	1
1979	и другая	2	1
1980	решение вопроса	2	1
1981	общая идея	1	1
1982	с прямым	1	1
1983	как один	1	1
1984	что каждое	1	1
1985	могла бы	6	1
1986	где каждый	1	1
1987	как аллегория	1	1
1988	мы их	1	1
1989	бороться с	1	1
1990	же самого	2	1
1991	такой который	1	1
1992	трагедии шекспира	1	1
1993	сделать это	1	1
1994	но наоборот	1	1
1995	доказывают что	1	1
1996	все остальное	1	1
1997	тень отца	2	1
1998	теми же	1	1
1999	только можно	1	1
2000	нем то	1	1
2001	в сердце	1	1
2002	человека когда	1	1
2003	постоянного и	1	1
2004	из-за этого	1	1
2005	и насколько	1	1
2006	события в	3	1
2007	идущая по	1	1
2008	до начала	1	1
2009	случае это	1	1
2010	мы пытаемся	1	1
2011	еще одно	1	1
2012	жизни следовательно	1	1
2013	прямом смысле	2	1
2014	он действительно	2	1
2015	нашел нужным	1	1
2016	можно получить	1	1
2017	так ли	2	1
2018	шекспира и	2	1
2019	построена так	1	1
2020	ни малейшего	1	1
2021	он нисколько	1	1
2022	который уже	1	1
2023	к художественному	2	1
2024	надо сказать	4	1
2025	всякого смысла	1	1
2026	лежащий в	2	1
2027	то понятие	1	1
2028	и стиль	1	1
2029	ним и	1	1
2030	же быть?	1	1
2031	говорит нам	2	1
2032	что настоящий	1	1
2033	которым она	1	1
2034	на те	2	1
2035	нашего восприятия	1	1
2036	обобщение не	1	1
2037	не находим	2	1
2038	дела в	1	1
2039	это она	1	1
2040	грома и	1	1
2041	в другой	1	1
2042	эти законы	1	1
2043	ответ на	1	1
2044	другому от	1	1
2045	была названа	1	1
2046	этом изображении	1	1
2047	которые до	1	1
2048	с каждым	2	1
2049	оттого что	1	1
2050	совсем другом	1	1
2051	один человек	2	1
2052	более раннему	1	1
2053	события или	2	1
2054	можем легко	1	1
2055	не ясно	2	1
2056	такая басня	1	1
2057	и одновременно	2	1
2058	с таким	4	1
2059	которая действительно	1	1
2060	пушкин мы	1	1
2061	зрения тех	1	1
2062	мысль что	4	1
2063	видна вся	1	1
2064	мы придаем	1	1
2065	и какая	2	1
2066	чувство и	1	1
2067	он хотел	1	1
2068	заключительная фраза	1	1
2069	к таким	1	1
2070	всякий другой	1	1
2071	те же	2	1
2072	с животными	2	1
2073	его основе	4	1
2074	и мутное	2	1
2075	этому что	1	1
2076	поэзии и	3	1
2077	причину этого	1	1
2078	на их	3	1
2079	прозаическим языком	1	1
2080	для читателя	2	1
2081	словами и	2	1
2082	дыхания и	2	1
2083	которую она	2	1
2084	предыдущих трех	1	1
2085	это самое	1	1
2086	из общего	1	1
2087	как некий	1	1
2088	не подходит	1	1
2089	его и	1	1
2090	в поэзии	1	1
2091	и холодного	2	1
2092	представляет из	2	1
2093	он требует	1	1
2094	указали на	1	1
2095	это дело	1	1
2096	деле она	2	1
2097	в художественный	1	1
2098	что никаких	1	1
2099	все хотят	1	1
2100	первая из	1	1
2101	тогда я	1	1
2102	ней или	1	1
2103	роли и	1	1
2104	в течение	5	1
2105	творчество и	1	1
2106	целое с	1	1
2107	таком виде	2	1
2108	быть не	2	1
2109	напомним только	1	1
2110	по многим	1	1
2111	этом рассказе	3	1
2112	из его	1	1
2113	басни но	3	1
2114	а та	2	1
2115	самая сущность	1	1
2116	к высшим	1	1
2117	своему значению	2	1
2118	приемами и	1	1
2119	басне потому	1	1
2120	в которую	3	1
2121	приводит в	1	1
2122	смысл который	1	1
2123	отношении к	1	1
2124	но сам	2	1
2125	которую он	2	1
2126	на примере	3	1
2127	уж я	1	1
2128	этой стороны	1	1
2129	учит нас	1	1
2130	так легко	1	1
2131	и проще	1	1
2132	над собой	1	1
2133	он весь	2	1
2134	если их	1	1
2135	вот этот	1	1
2136	состоит в	4	1
2137	то общее	1	1
2138	которому мы	1	1
2139	следовательно он	1	1
2140	был весьма	1	1
2141	виду нечто	1	1
2142	какой угодно	1	1
2143	характер на	1	1
2144	самые различные	1	1
2145	чем она	1	1
2146	значение имеет	2	1
2147	самой природе	1	1
2148	роль не	1	1
2149	много или	1	1
2150	нас важно	1	1
2151	зачаточном виде	1	1
2152	бы сказать	4	1
2153	он никак	1	1
2154	необходимо перейти	1	1
2155	и сводится	1	1
2156	может нам	1	1
2157	как вечный	1	1
2158	романа или	1	1
2159	именно этот	1	1
2160	другой басне	2	1
2161	что относительно	1	1
2162	бы этих	1	1
2163	двух планов	2	1
2164	о начале	1	1
2165	по заслугам	1	1
2166	конечно с	1	1
2167	которые они	1	1
2168	с каким	1	1
2169	которому он	1	1
2170	заставляет его	3	1
2171	существовать вне	1	1
2172	мы эту	1	1
2173	как к	6	1
2174	и такой	1	1
2175	в любви	1	1
2176	понятие или	1	1
2177	решительно ни	1	1
2178	со времен	1	1
2179	тех конкретных	1	1
2180	сказать то	1	1
2181	пришли к	1	1
2182	прямо его	1	1
2183	акт есть	1	1
2184	которых он	1	1
2185	мы испытываем	1	1
2186	басни она	1	1
2187	он приехал	1	1
2188	в согласии	1	1
2189	нам еще	1	1
2190	для автора	2	1
2191	не самую	1	1
2192	раз о	1	1
2193	смысле этого	5	1
2194	в движение	1	1
2195	страсть к	3	1
2196	том в	1	1
2197	два примера	1	1
2198	собственное чувство	1	1
2199	что действительно	1	1
2200	когда говорил	1	1
2201	этой пьесе	1	1
2202	собой напрашивается	1	1
2203	имеет место	2	1
2204	своими глазами	1	1
2205	в естественных	1	1
2206	выше назвали	1	1
2207	за тем	1	1
2208	продолжает существовать	1	1
2209	что сами	1	1
2210	он один	1	1
2211	не горит	1	1
2212	при исследовании	1	1
2213	которую оно	1	1
2214	долгое время	1	1
2215	в сборнике	4	1
2216	сталкиваемся с	1	1
2217	к нашей	1	1
2218	он никогда	1	1
2219	вероятно не	1	1
2220	того целого	1	1
2221	а другого	1	1
2222	разницы между	1	1
2223	свое осуществление	1	1
2224	по самой	1	1
2225	дело и	3	1
2226	как все	4	1
2227	которые я	1	1
2228	и определенного	1	1
2229	чем может	2	1
2230	это засвидетельствовано	1	1
2231	план в	1	1
2232	образом мы	4	1
2233	не нужна	1	1
2234	своей природе	1	1
2235	а люди	1	1
2236	он выражает	1	1
2237	показывает что	4	1
2238	образом свидетельствует	1	1
2239	мы сделали	1	1
2240	нечто совершенно	1	1
2241	могут служить	1	1
2242	каждого слова	1	1
2243	он окружен	1	1
2244	орел это	1	1
2245	бы написать	1	1
2246	не по	3	1
2247	большее чем	1	1
2248	для употребления	2	1
2249	можно придумать	1	1
2250	или действия	1	1
2251	других авторов	2	1
2252	новое в	1	1
2253	самое что	2	1
2254	этими совершенно	1	1
2255	не следует	3	1
2256	иначе не	1	1
2257	своей основе	1	1
2258	к которой	1	1
2259	художественному произведению	1	1
2260	вы видите	1	1
2261	это единственная	1	1
2262	разумеется в	1	1
2263	чем сложнее	1	1
2264	бы по	2	1
2265	встречаем и	1	1
2266	что можно	1	1
2267	они тоже	1	1
2268	своей цели	2	1
2269	все пронизано	1	1
2270	ясна и	1	1
2271	ничем другим	1	1
2272	это видно	1	1
2273	которые заставили	1	1
2274	действительно не	3	1
2275	это означает	1	1
2276	здесь опять	1	1
2277	понять что	1	1
2278	мы отнюдь	1	1
2279	считает необходимым	1	1
2280	ясно проводится	1	1
2281	от морали	4	1
2282	заключен в	1	1
2283	по законам	1	1
2284	себе всю	1	1
2285	представьте себе	1	1
2286	ты пьешь	1	1
2287	аллегоричность и	1	1
2288	противоречии с	1	1
2289	относится не	1	1
2290	главным образом	6	1
2291	других которые	1	1
2292	мечты и	2	1
2293	в сборник	1	1
2294	человеческой природы	1	1
2295	к такого	1	1
2296	то этим	1	1
2297	строя и	1	1
2298	видели в	1	1
2299	они продолжают	1	1
2300	ребенка и	1	1
2301	есть существуют	1	1
2302	это тот	1	1
2303	мужества и	1	1
2304	как форма	1	1
2305	этого в	1	1
2306	перед собою	1	1
2307	картины в	1	1
2308	или свойство	1	1
2309	совершенно очевидно	3	1
2310	против кого	1	1
2311	и конца	1	1
2312	это лишь	1	1
2313	которой обладает	1	1
2314	а море	1	1
2315	под ним	1	1
2316	а вот	1	1
2317	в противоречие	3	1
2318	которым они	1	1
2319	или нет	1	1
2320	по выражению	2	1
2321	самой важной	1	1
2322	конца не	1	1
2323	в море	2	1
2324	намека на	1	1
2325	всего мы	1	1
2326	в день	3	1
2327	противоречие с	4	1
2328	лежащих в	1	1
2329	по мере	1	1
2330	на наше	1	1
2331	имел здесь	1	1
2332	или во	2	1
2333	а между	1	1
2334	иллюстрировать эту	1	1
2335	которые отсюда	1	1
2336	на свой	1	1
2337	ее свойствах	1	1
2338	этих героев	4	1
2339	словам как	1	1
2340	русской поэзии	2	1
2341	организация самой	1	1
2342	которые произведены	1	1
2343	вещами как	1	1
2344	значении и	1	1
2345	его смысл	1	1
2346	басни в	10	1
2347	имеет ли	1	1
2348	с предыдущим	1	1
2349	в музыке	2	1
2350	а такой	1	1
2351	много раз	2	1
2352	нуждается ни	1	1
2353	и превращает	1	1
2354	начинается с	1	1
2355	герои не	1	1
2356	в точном	2	1
2357	то сейчас	1	1
2358	себя к	1	1
2359	бессилия и	1	1
2360	вольтер в	1	1
2361	может оказаться	1	1
2362	указывает только	1	1
2363	этот закон	2	1
2364	что оба	2	1
2365	он по	1	1
2366	если поэт	1	1
2367	от реальных	1	1
2368	ней как	1	1
2369	вся картина	1	1
2370	находит нужным	1	1
2371	совершенно безразлично	1	1
2372	так если	1	1
2373	лишенный всякой	1	1
2374	самое относится	1	1
2375	он изображает	1	1
2376	совершенно другое	1	1
2377	все отдельные	1	1
2378	всякой другой	1	1
2379	не упоминается	1	1
2380	впечатления от	1	1
2381	это последнее	1	1
2382	тело и	1	1
2383	который конечно	1	1
2384	и ненужным	1	1
2385	заключается что	1	1
2386	которыми он	1	1
2387	эзопа из	1	1
2388	мы узнали	2	1
2389	которых не	1	1
2390	в руках	1	1
2391	отмечает что	1	1
2392	а когда	1	1
2393	развивают дальше	1	1
2394	не имеем	1	1
2395	существу своему	1	1
2396	за ней	2	1
2397	с в	1	1
2398	что речь	1	1
2399	этого небольшого	1	1
2400	этой картины	1	1
2401	основании этого	1	1
2402	она получила	1	1
2403	как таковую	1	1
2404	перед ним	1	1
2405	но скорее	1	1
2406	всяких других	1	1
2407	басне и	4	1
2408	у себя	1	1
2409	или если	2	1
2410	ней и	2	1
2411	собой если	1	1
2412	для слушателя	1	1
2413	не весь	1	1
2414	произведениями которые	1	1
2415	по контрасту	1	1
2416	насколько она	1	1
2417	до какой	1	1
2418	так у	1	1
2419	его формой	1	1
2420	вещей которые	1	1
2421	даже самому	1	1
2422	но конечно	1	1
2423	и становится	1	1
2424	свои собственные	1	1
2425	и муравей	3	1
2426	того о	1	1
2427	одно что	2	1
2428	цели мы	1	1
2429	свой художественный	1	1
2430	котором самое	1	1
2431	все тот	2	1
2432	построения и	2	1
2433	не замечают	1	1
2434	тон и	1	1
2435	надо понимать	1	1
2436	тебя и	1	1
2437	и столь	2	1
2438	а оно	1	1
2439	мы как	1	1
2440	что кто	1	1
2441	на стене	1	1
2442	на такую	1	1
2443	она как	1	1
2444	моралью с	1	1
2445	стрекозы и	3	1
2446	первом случае	1	1
2447	не принадлежит	1	1
2448	имеют в	1	1
2449	не видел	1	1
2450	очень далеко	1	1
2451	и заставляет	3	1
2452	от действительности	4	1
2453	превращает их	3	1
2454	какой-то другой	1	1
2455	весь смысл	2	1
2456	именно из	2	1
2457	его основная	1	1
2458	второй план	6	1
2459	и указывает	1	1
2460	и соловей	3	1
2461	художественного оформления	1	1
2462	что несмотря	1	1
2463	в тот	1	1
2464	о ком	1	1
2465	не от	2	1
2466	даже на	1	1
2467	свет и	1	1
2468	в европейской	2	1
2469	это очень	1	1
2470	так не	1	1
2471	и ясности	1	1
2472	лежит в	4	1
2473	которое она	4	1
2474	не была	1	1
2475	говорит он	3	1
2476	однако к	1	1
2477	произведения его	1	1
2478	так было	1	1
2479	такое понимание	2	1
2480	они сказали	1	1
2481	мы припомним	1	1
2482	случае есть	1	1
2483	сторону мы	1	1
2484	она содержит	1	1
2485	окончание в	1	1
2486	но совершенно	4	1
2487	произведении в	1	1
2488	или несколько	1	1
