N	2gram	Losev_Prob	Marksizm
1304	являются в	2	1
1305	быть достаточно	1	1
1306	и развития	1	1
1307	не была	1	1
1308	особенно если	1	1
1309	в единый	1	1
1310	существует только	1	1
1311	даже вовсе	2	1
1312	бы только	2	1
1313	самыми общими	1	1
1314	или не	1	1
1315	в разные	1	1
1316	от тех	3	1
1317	не дан	1	1
1318	только ради	1	1
1319	в редчайших	1	1
1320	только знак	1	1
1321	различать и	1	1
1322	это один	1	1
1323	знаков а	1	1
1324	ее развития	1	1
1325	возьмем какой-нибудь	1	1
1326	не выражает	1	1
1327	лингвистический вкус	1	1
1328	не нуждается	1	1
1329	во внимание	2	1
1330	которое в	3	1
1331	знак можно	2	1
1332	этих представителей	1	1
1333	как таковое	2	1
1334	другой же	1	1
1335	на себя	1	1
1336	быть только	1	1
1337	путем скачка	1	1
1338	потому в	1	1
1339	каком случае	5	1
1340	имеются в	1	1
1341	вещей и	2	1
1342	ничего и	2	1
1343	на тот	1	1
1344	с одним	1	1
1345	имеют никакого	2	1
1346	человек и	1	1
1347	мы дали	1	1
1348	я не	1	1
1349	и реалистического	2	1
1350	есть та	1	1
1351	от одной	2	1
1352	здесь перед	2	1
1353	чем иным	2	1
1354	можно прямо	1	1
1355	но когда	3	1
1356	а его	2	1
1357	этот вывод	1	1
1358	уже давно	3	1
1359	представляется нам	1	1
1360	о которых	3	1
1361	воплощена в	1	1
1362	благодаря тому	1	1
1363	мы делаем	1	1
1364	к вопросу	1	1
1365	выходящее за	2	1
1366	метафора и	2	1
1367	и всякого	2	1
1368	последняя в	1	1
1369	это тоже	4	1
1370	нам предстоит	1	1
1371	этот смысл	1	1
1372	жизни вообще	1	1
1373	что их	2	1
1374	могло бы	3	1
1375	типа в	1	1
1376	от предмета	1	1
1377	и понимание	1	1
1378	то эти	1	1
1379	ни художественной	1	1
1380	замечаем что	1	1
1381	мы приведем	1	1
1382	на которую	3	1
1383	вещь но	2	1
1384	образом с	1	1
1385	однако так	1	1
1386	причем этот	1	1
1387	не употребляется	2	1
1388	слова то	1	1
1389	такое в	1	1
1390	при полной	1	1
1391	значения данного	2	1
1392	не означает	1	1
1393	на этом	1	1
1394	перехода от	1	1
1395	или во	1	1
1396	для ее	3	1
1397	как систему	1	1
1398	он нашел	1	1
1399	взятая в	5	1
1400	очень хорошо	1	1
1401	не связанных	1	1
1402	бытием и	1	1
1403	ни была	2	1
1404	языком и	1	1
1405	пути этого	1	1
1406	было только	1	1
1407	однако эта	1	1
1408	на нем	3	1
1409	всей этой	1	1
1410	но зато	1	1
1411	содержания и	3	1
1412	себя свое	1	1
1413	для человека	1	1
1414	главного героя	1	1
1415	почти всегда	4	1
1416	входящих в	2	1
1417	сами эти	1	1
1418	такое что	3	1
1419	относится уже	1	1
1420	и хотя	3	1
1421	дела и	1	1
1422	доходит до	2	1
1423	то нельзя	1	1
1424	несколько иначе	1	1
1425	этим фигурам	1	1
1426	с целым	1	1
1427	не сами	1	1
1428	в едином	1	1
1429	говорили что	3	1
1430	должны были	1	1
1431	или иное	3	1
1432	какой мере	1	1
1433	участвующих в	1	1
1434	знак а	2	1
1435	как известно	1	1
1436	словесный знак	1	1
1437	весьма отчетливо	1	1
1438	почему же	1	1
1439	никакого отношения	4	1
1440	он в	3	1
1441	конца и	1	1
1442	это вовсе	5	1
1443	на который	1	1
1444	однако в	3	1
1445	что для	4	1
1446	образы и	6	1
1447	но есть	1	1
1448	из поля	1	1
1449	всей конкретной	1	1
1450	что есть	1	1
1451	условия для	1	1
1452	но наоборот	1	1
1453	как вещи	1	1
1454	о его	3	1
1455	о форме	1	1
1456	лучше сказать	2	1
1457	понимание этой	1	1
1458	отражение и	2	1
1459	и понятием	1	1
1460	мы будем	3	1
1461	целым и	1	1
1462	относящиеся сюда	2	1
1463	деле это	1	1
1464	за нее	1	1
1465	бы быть	5	1
1466	бы оно	1	1
1467	пушкина и	3	1
1468	если они	2	1
1469	иной раз	5	1
1470	осуществление и	1	1
1471	бы далеко	1	1
1472	значение как	1	1
1473	бы ни	1	1
1474	трактовке в	1	1
1475	не допускаются	1	1
1476	категории как	1	1
1477	значит что	13	1
1478	совершенно самостоятельное	1	1
1479	понимая под	1	1
1480	для чего	3	1
1481	еще менее	1	1
1482	едином и	1	1
1483	разве только	1	1
1484	чтобы не	2	1
1485	с идеей	1	1
1486	внешним и	1	1
1487	в один	1	1
1488	нам кажется	2	1
1489	которого она	1	1
1490	кажется что	2	1
1491	не отличается	1	1
1492	всякому знаку	1	1
1493	в те	1	1
1494	видим и	2	1
1495	здесь это	1	1
1496	для самого	2	1
1497	только их	1	1
1498	должен войти	1	1
1499	первую очередь	3	1
1500	этого произведения	4	1
1501	в анализе	1	1
1502	и будет	2	1
1503	прямо и	1	1
1504	отношении гораздо	1	1
1505	никак нельзя	4	1
1506	образом и	2	1
1507	здесь на	2	1
1508	знака есть	1	1
1509	можно понять	1	1
1510	является здесь	4	1
1511	за ним	2	1
1512	и явилось	1	1
1513	одном случае	4	1
1514	как таковой	2	1
1515	значение если	2	1
1516	если в	1	1
1517	переходит в	2	1
1518	случае уже	1	1
1519	своего собственного	1	1
1520	и свое	1	1
1521	анализа не	2	1
1522	которых мы	2	1
1523	на ее	2	1
1524	отличное от	2	1
1525	оно было	1	1
1526	связан с	2	1
1527	настоящего очерка	1	1
1528	не чем	2	1
1529	и закон	3	1
1530	какими бы	1	1
1531	синтеза и	1	1
1532	вообще без	1	1
1533	становление и	1	1
1534	можно поставить	1	1
1535	сам по	11	1
1536	значения того	1	1
1537	нашем понимании	1	1
1538	нашего времени	1	1
1539	самой жизни	2	1
1540	истории в	2	1
1541	бы привести	1	1
1542	о которой	2	1
1543	от этой	1	1
1544	мы в	6	1
1545	наполнения и	1	1
1546	от собственного	1	1
1547	из того	3	1
1548	ориентации в	2	1
1549	социального положения	1	1
1550	и слов	1	1
1551	этих способов	1	1
1552	и делает	1	1
1553	будет иметь	2	1
1554	нет никакого	4	1
1555	же самой	4	1
1556	подобно тому	3	1
1557	себе не	2	1
1558	как основного	1	1
1559	а отношение	1	1
1560	нельзя ни	1	1
1561	же знаки	1	1
1562	к самым	1	1
1563	между самыми	1	1
1564	сказать с	1	1
1565	если не	7	1
1566	особого рода	1	1
1567	этой точки	2	1
1568	конструкции но	1	1
1569	функции и	1	1
1570	наоборот она	1	1
1571	и элементарного	1	1
1572	однако мы	2	1
1573	строгом смысле	1	1
1574	они превращаются	1	1
1575	с ней	5	1
1576	с таким	1	1
1577	стороны это	1	1
1578	в реализме	2	1
1579	следовательно в	1	1
1580	что у	3	1
1581	произведения в	2	1
1582	контекста само	1	1
1583	это содержание	1	1
1584	мы говорим	8	1
1585	вещь которая	1	1
1586	знаком но	1	1
1587	был связан	1	1
1588	ведь для	1	1
1589	именно этой	1	1
1590	в саду	1	1
1591	ее является	1	1
1592	то время	6	1
1593	и какая	1	1
1594	только одной	2	1
1595	выходит за	2	1
1596	только оно	1	1
1597	мышление на	1	1
1598	на систему	1	1
1599	оно всегда	3	1
1600	для сознания	1	1
1601	случае нельзя	2	1
1602	который на	1	1
1603	их живого	1	1
1604	существует и	2	1
1605	знак является	3	1
1606	к пределу	1	1
1607	основе своей	1	1
1608	только то	4	1
1609	и каждая	1	1
1610	состоит из	6	1
1611	и вопрос	1	1
1612	нельзя разделить	1	1
1613	произведение в	2	1
1614	себе при	1	1
1615	связанные с	2	1
1616	что иное	6	1
1617	к какому	2	1
1618	связаны между	2	1
1619	он есть	2	1
1620	сравнению с	3	1
1621	бы сказать	1	1
1622	при всех	2	1
1623	в известном	3	1
1624	которая не	3	1
1625	на каждом	1	1
1626	сознательно и	1	1
1627	во сне	1	1
1628	уж тем	1	1
1629	же есть	2	1
1630	в которые	1	1
1631	не входит	1	1
1632	и научная	1	1
1633	но оно	3	1
1634	все они	5	1
1635	язык имеет	1	1
1636	и резко	1	1
1637	случае является	1	1
1638	как часть	1	1
1639	ни на	5	1
1640	знака а	2	1
1641	потому как	1	1
1642	является так	1	1
1643	слово или	1	1
1644	всякая абстракция	1	1
1645	а если	1	1
1646	сливается с	1	1
1647	взятое в	1	1
1648	вещь или	1	1
1649	же во	1	1
1650	ясно и	1	1
1651	говорить здесь	3	1
1652	бог и	1	1
1653	и заключается	1	1
1654	чего нет	1	1
1655	его исторического	1	1
1656	думал что	1	1
1657	возможно также	2	1
1658	о котором	1	1
1659	и какие	1	1
1660	по сравнению	3	1
1661	чем они	1	1
1662	бы общего	1	1
1663	как единое	1	1
1664	контекста то	2	1
1665	которое не	1	1
1666	на два	1	1
1667	бы ему	1	1
1668	а может	3	1
1669	и независимо	2	1
1670	не дана	2	1
1671	как самого	1	1
1672	глубже и	1	1
1673	в алгебре	1	1
1674	нам для	1	1
1675	остается только	2	1
1676	обойтись без	3	1
1677	только тогда	2	1
1678	не понимает	2	1
1679	то все	1	1
1680	со всей	1	1
1681	что уже	1	1
1682	является эта	1	1
1683	и два	1	1
1684	в это	1	1
1685	обычно называется	1	1
1686	спрашивается теперь	1	1
1687	на основании	2	1
1688	него с	2	1
1689	имеет никакого	3	1
1690	и соответствующих	1	1
1691	отдельные части	1	1
1692	тому или	1	1
1693	времени и	4	1
1694	получает в	1	1
1695	и существует	1	1
1696	областях науки	1	1
1697	если здесь	1	1
1698	образом по	1	1
1699	в предыдущем	2	1
1700	при помощи	13	1
1701	цели и	1	1
1702	и принцип	1	1
1703	действия и	2	1
1704	из действительности	1	1
1705	своего демона	1	1
1706	об этой	1	1
1707	образом не	1	1
1708	по линии	1	1
1709	образами и	1	1
1710	и там	2	1
1711	сознания но	1	1
1712	целое в	1	1
1713	основан на	1	1
1714	каждой из	2	1
1715	и типами	1	1
1716	смысле и	1	1
1717	категории не	1	1
1718	к следующему	1	1
1719	по нашей	1	1
1720	основной недостаток	1	1
1721	словами и	1	1
1722	которые уже	2	1
1723	образ чего-нибудь	1	1
1724	художественного вкуса	1	1
1725	далеко в	1	1
1726	относительно всех	1	1
1727	в образе	1	1
1728	в конкретной	1	1
1729	котором мы	1	1
1730	в аллегорию	1	1
1731	в каком-то	1	1
1732	произносится и	1	1
1733	же самого	1	1
1734	природы и	3	1
1735	одна в	1	1
1736	со словом	1	1
1737	здесь и	4	1
1738	формы то	1	1
1739	мы сразу	2	1
1740	а вовсе	3	1
1741	в произведениях	1	1
1742	какова его	1	1
1743	значение а	1	1
1744	серп и	1	1
1745	строится так	1	1
1746	в особом	1	1
1747	на момент	1	1
1748	то или	5	1
1749	если только	3	1
1750	мы вместо	1	1
1751	не будучи	1	1
1752	жизни не	2	1
1753	с художественным	1	1
1754	к окружающему	1	1
1755	как языковой	1	1
1756	всего является	1	1
1757	своим предметом	2	1
1758	языком как	1	1
1759	именно к	3	1
1760	дает нам	2	1
1761	или просто	1	1
1762	природе языка	1	1
1763	этот термин	2	1
1764	но на	2	1
1765	значение может	2	1
1766	для нашего	1	1
1767	всегда можно	2	1
1768	мы могли	4	1
1769	на какой-то	2	1
1770	категории мы	2	1
1771	тоже не	8	1
1772	ничем не	2	1
1773	смысле что	4	1
1774	многих других	2	1
1775	ведь именно	1	1
1776	образом к	1	1
1777	ее на	2	1
1778	общего и	8	1
1779	подходить к	1	1
1780	таком положении	1	1
1781	не давая	1	1
1782	он как	2	1
1783	для всякого	2	1
1784	всех возможных	1	1
1785	и носят	1	1
1786	только благодаря	2	1
1787	может фигурировать	1	1
1788	единства и	1	1
1789	и соответствующие	3	1
1790	и кажется	1	1
1791	значение диалектика	1	1
1792	этих слов	1	1
1793	уже приходилось	1	1
1794	самой этой	4	1
1795	со своим	2	1
1796	состоят из	1	1
1797	необходимым и	1	1
1798	на которой	1	1
1799	имел в	1	1
1800	к ночи	1	1
1801	ведь с	1	1
1802	здесь конечно	1	1
1803	от речи	1	1
1804	этого пути	1	1
1805	слова а	2	1
1806	без этого	3	1
1807	когда же	1	1
1808	мы находим	8	1
1809	отвлечься от	1	1
1810	уже самое	1	1
1811	этот ряд	1	1
1812	ее целостность	1	1
1813	природа знака	1	1
1814	понимает что	1	1
1815	реальной действительности	1	1
1816	просто как	2	1
1817	и представления	1	1
1818	мы пользуемся	1	1
1819	когда оно	1	1
1820	по типу	2	1
1821	наших дней	1	1
1822	субъекта но	1	1
1823	сопоставления и	1	1
1824	становления и	1	1
1825	на какую-то	1	1
1826	здесь имеется	2	1
1827	в другую	1	1
1828	же такое	3	1
1829	о каком	2	1
1830	является предметом	2	1
1831	по существу	2	1
1832	с теми	2	1
1833	как впрочем	1	1
1834	слово само	1	1
1835	характер его	1	1
1836	и индивидуального	1	1
1837	себе в	5	1
1838	очень много	4	1
1839	для науки	2	1
1840	нее только	1	1
1841	если идея	1	1
1842	которые более	1	1
1843	гоголя и	5	1
1844	и давно	1	1
1845	получил бы	1	1
1846	и без	9	1
1847	человеческом сознании	1	1
1848	и вовсе	7	1
1849	если и	2	1
1850	имеется в	7	1
1851	при таком	2	1
1852	этого человека	1	1
1853	однако это	6	1
1854	и понимания	1	1
1855	по своему	6	1
1856	не относится	1	1
1857	чем мы	2	1
1858	что им	1	1
1859	все равно	6	1
1860	ней нет	1	1
1861	смысле уже	1	1
1862	нисколько не	2	1
1863	именно эта	1	1
1864	и художественного	1	1
1865	предмета но	2	1
1866	в каждой	1	1
1867	звук как	1	1
1868	все категории	2	1
1869	ввиду их	1	1
1870	его же	1	1
1871	для знака	1	1
1872	является еще	1	1
1873	что тот	1	1
1874	эту действительность	2	1
1875	целого и	1	1
1876	общей и	2	1
1877	особенно в	2	1
1878	для языка	1	1
1879	в меру	2	1
1880	только та	2	1
1881	определенном направлении	1	1
1882	и конец	1	1
1883	другом случае	2	1
1884	этой функции	1	1
1885	звуковой комплекс	1	1
1886	друга но	1	1
1887	не говоря	2	1
1888	всякий акт	1	1
1889	которые находятся	2	1
1890	всем их	1	1
1891	двух моментов	1	1
1892	может иметь	4	1
1893	и эти	1	1
1894	только к	4	1
1895	какого-нибудь одного	1	1
1896	понимаем не	1	1
1897	честности и	1	1
1898	план в	1	1
1899	он говорит	1	1
1900	возможны и	1	1
1901	которую мы	1	1
1902	ради этой	1	1
1903	каждом из	1	1
1904	получили в	1	1
1905	мы же	1	1
1906	не имеется	1	1
1907	понимание знака	1	1
1908	жизни для	1	1
1909	других элементов	1	1
1910	привело бы	1	1
1911	чистом виде	3	1
1912	во избежание	1	1
1913	или совсем	1	1
1914	и слышит	1	1
1915	ни один	1	1
1916	разделить на	2	1
1917	однако если	3	1
1918	знак есть	12	1
1919	звукового комплекса	1	1
1920	тому как	2	1
1921	здесь можно	1	1
1922	он все-таки	1	1
1923	само собою	1	1
1924	и художественный	1	1
1925	итак всякий	2	1
1926	состоящее из	1	1
1927	мы наблюдали	1	1
1928	то эта	1	1
1929	отдельного слова	1	1
1930	является таким	1	1
1931	можно но	1	1
1932	и может	4	1
1933	в философском	1	1
1934	к тем	1	1
1935	но она	2	1
1936	образа в	2	1
1937	употребления данного	1	1
1938	в человеческом	2	1
1939	самое что	1	1
1940	к области	1	1
1941	или другого	3	1
1942	так чтобы	2	1
1943	случаях когда	1	1
1944	близкими и	1	1
1945	но дело	1	1
1946	такое которое	1	1
1947	три тысячи	1	1
1948	своей основе	1	1
1949	отличать от	2	1
1950	по новым	1	1
1951	этих случаях	1	1
1952	хотя она	1	1
1953	человека и	1	1
1954	на всю	1	1
1955	как то	1	1
1956	от художественной	3	1
1957	может образоваться	1	1
1958	и всех	1	1
1959	слова если	1	1
1960	ясности и	1	1
1961	еще на	2	1
1962	скажем что	2	1
1963	и соответствующая	1	1
1964	поскольку оно	1	1
1965	или еще	1	1
1966	в отрыве	1	1
1967	как физическое	1	1
1968	здесь одно	1	1
1969	нужно говорить	1	1
1970	он их	1	1
1971	что можно	1	1
1972	человеческого общества	1	1
1973	отношение к	1	1
1974	к ней	2	1
1975	дело вовсе	2	1
1976	твердого и	1	1
1977	имели в	2	1
1978	самой своей	1	1
1979	в литературном	1	1
1980	были и	1	1
1981	для обозначения	1	1
1982	наших слов	1	1
1983	самого гоголя	1	1
1984	дело здесь	4	1
1985	произведения не	1	1
1986	дело в	6	1
1987	даже для	1	1
1988	и определенной	1	1
1989	анализа и	1	1
1990	вообще приходится	1	1
1991	эту систему	1	1
1992	элемент речи	1	1
1993	и художественной	2	1
1994	изучаемой действительности	1	1
1995	и читателя	1	1
1996	плотина и	1	1
1997	как будто	11	1
1998	уже чисто	1	1
1999	языке именно	1	1
2000	соответствующие им	1	1
2001	все другие	1	1
2002	неразрывно связаны	1	1
2003	если на	1	1
2004	слишком уж	2	1
2005	ведь и	1	1
2006	для этого	9	1
2007	и обратно	1	1
2008	именно это	1	1
2009	нами именно	1	1
2010	о какой	1	1
2011	он с	1	1
2012	не можем	5	1
2013	же самым	1	1
2014	себе а	3	1
