N	2gram	Vygotskiy_	KulturaY
1312	проблемы в	1	1
1313	количестве слов	2	1
1314	им по	1	1
1315	и опять	1	1
1316	каким образом	2	1
1317	нам это	1	1
1318	не нова	1	1
1319	за ним	3	1
1320	весь этот	1	1
1321	что весь	3	1
1322	в ткань	1	1
1323	прямо сказать	1	1
1324	к другим	2	1
1325	если он	2	1
1326	то специфическое	1	1
1327	действия а	1	1
1328	наши рассуждения	1	1
1329	вот с	1	1
1330	из этой	2	1
1331	легко пояснить	1	1
1332	находит себе	5	1
1333	необходимо для	1	1
1334	но стоит	1	1
1335	равно не	1	1
1336	видим мы	1	1
1337	показал что	2	1
1338	что по	3	1
1339	их в	4	1
1340	мысли о	2	1
1341	одновременно и	1	1
1342	убеждает нас	1	1
1343	только те	1	1
1344	понимания и	1	1
1345	его все	1	1
1346	убеждения что	1	1
1347	они ни	1	1
1348	переходу в	1	1
1349	является для	1	1
1350	и сделал	1	1
1351	теперь не	1	1
1352	этом примере	1	1
1353	по признаку	1	1
1354	которые ему	1	1
1355	в поэтическом	1	1
1356	является то	2	1
1357	матери и	1	1
1358	отца и	2	1
1359	в письме	2	1
1360	сколько же	1	1
1361	поэтических форм	1	1
1362	есть точка	1	1
1363	что слова	1	1
1364	на первый	2	1
1365	не понимая	1	1
1366	быть дурно	1	1
1367	гораздо больше	1	1
1368	даже с	1	1
1369	какой он	1	1
1370	иметь никакого	1	1
1371	нахождение всех	1	1
1372	этого закона	3	1
1373	ставить вопрос	1	1
1374	самого начала	5	1
1375	у которых	1	1
1376	при тех	1	1
1377	шире и	1	1
1378	дают нам	2	1
1379	которые мы	1	1
1380	стороны эта	1	1
1381	уже до	1	1
1382	к простой	1	1
1383	выше мы	1	1
1384	то этот	1	1
1385	которой он	1	1
1386	в различном	1	1
1387	это последнее	1	1
1388	нас и	2	1
1389	к переходу	1	1
1390	еще должно	1	1
1391	что подобное	1	1
1392	в понимании	2	1
1393	происходящие в	1	1
1394	все свои	1	1
1395	заключено в	1	1
1396	часто в	1	1
1397	но во	2	1
1398	ему хочется	1	1
1399	искусства и	8	1
1400	и другой	1	1
1401	подошел к	1	1
1402	суждения и	1	1
1403	вопроса об	1	1
1404	существенное значение	1	1
1405	пушкин не	1	1
1406	к своей	3	1
1407	авторы совершенно	1	1
1408	но вся	1	1
1409	одному тому	1	1
1410	и действия	1	1
1411	у автора	1	1
1412	следует отнести	1	1
1413	а когда	2	1
1414	стороны она	1	1
1415	пониманию и	1	1
1416	жизни по	1	1
1417	мы все	8	1
1418	и формы	1	1
1419	только на	4	1
1420	же совершенно	1	1
1421	каждое слово	1	1
1422	и вторая	1	1
1423	поступки героев	1	1
1424	образом что	6	1
1425	о самой	2	1
1426	в искренности	1	1
1427	то как	1	1
1428	что ее	1	1
1429	от той	2	1
1430	целей и	1	1
1431	свой материал	1	1
1432	чем во	1	1
1433	перед ним	2	1
1434	характеры в	1	1
1435	собою и	1	1
1436	не упоминает	1	1
1437	обычно совершенно	1	1
1438	то чтобы	1	1
1439	он передает	1	1
1440	пока еще	1	1
1441	тенденцию к	1	1
1442	последней части	2	1
1443	нас на	1	1
1444	него не	1	1
1445	по которым	1	1
1446	одному только	1	1
1447	когда человек	1	1
1448	и вместо	1	1
1449	ли нам	1	1
1450	мы примем	3	1
1451	той обстановки	1	1
1452	над этим	1	1
1453	свое разрешение	2	1
1454	в основу	6	1
1455	следующим образом	2	1
1456	просто в	2	1
1457	по обычаю	1	1
1458	противоречие в	1	1
1459	каком отношении	5	1
1460	анализ и	1	1
1461	теории и	1	1
1462	указывают на	1	1
1463	как действие	1	1
1464	доказательством этого	1	1
1465	нашей речи	1	1
1466	речь о	1	1
1467	он сам	1	1
1468	нам остается	1	1
1469	эта заключается	1	1
1470	шаг вперед	1	1
1471	нужно для	1	1
1472	однако несмотря	1	1
1473	имели бы	1	1
1474	к этим	2	1
1475	мы к	1	1
1476	эта же	1	1
1477	к ее	1	1
1478	слова может	1	1
1479	суждения а	1	1
1480	которая известна	1	1
1481	через несколько	2	1
1482	эти звуки	2	1
1483	прав был	1	1
1484	основное и	1	1
1485	то о	2	1
1486	который они	1	1
1487	себя в	4	1
1488	этом несомненно	1	1
1489	составить предмет	1	1
1490	не найдем	2	1
1491	о ней	2	1
1492	вкладывал в	1	1
1493	предназначенный для	1	1
1494	от которой	1	1
1495	а кроме	1	1
1496	выводы для	1	1
1497	совершенно иными	1	1
1498	двух тем	1	1
1499	и всецело	1	1
1500	во всех	6	1
1501	автор что	1	1
1502	же должно	1	1
1503	упомянутый выше	1	1
1504	мы видим	13	1
1505	всех наших	1	1
1506	что то	2	1
1507	действия это	1	1
1508	и понятно	1	1
1509	при сохранении	1	1
1510	сейчас в	1	1
1511	он уж	1	1
1512	к их	1	1
1513	она и	1	1
1514	лучшим образом	1	1
1515	толстого и	1	1
1516	внутри одного	1	1
1517	она как	1	1
1518	здесь могут	1	1
1519	и управляется	1	1
1520	и эту	3	1
1521	это будет	2	1
1522	самых высоких	1	1
1523	она в	1	1
1524	факт как	1	1
1525	вот эти	1	1
1526	первый раз	1	1
1527	стилистических заданий	1	1
1528	речи поэт	1	1
1529	формы действительно	1	1
1530	есть просто	1	1
1531	форма является	2	1
1532	элементов и	1	1
1533	на нас	1	1
1534	и самым	2	1
1535	показать ниже	1	1
1536	в ресторане	1	1
1537	одной своей	1	1
1538	поэзии в	1	1
1539	смысл для	2	1
1540	к сложному	1	1
1541	внимание то	1	1
1542	по мнению	6	1
1543	после этого	1	1
1544	чем у	3	1
1545	нашей души	1	1
1546	не кажется	2	1
1547	роль которая	1	1
1548	состоящий в	1	1
1549	эта особенность	1	1
1550	который присущ	1	1
1551	для своего	2	1
1552	отказывается от	1	1
1553	два раза	1	1
1554	есть с	1	1
1555	или боевым	1	1
1556	здесь уже	2	1
1557	не станет	1	1
1558	противоречие между	1	1
1559	как есть	1	1
1560	есть простой	2	1
1561	поэзии не	1	1
1562	есть еще	1	1
1563	подходит к	1	1
1564	которое дает	1	1
1565	работы и	3	1
1566	который делает	1	1
1567	что составляет	4	1
1568	мы на	1	1
1569	случае к	1	1
1570	их разрешение	1	1
1571	том именно	1	1
1572	только она	1	1
1573	он может	3	1
1574	фактов которые	1	1
1575	по ложному	1	1
1576	такое понимание	2	1
1577	от тех	1	1
1578	события в	3	1
1579	некоторые типические	1	1
1580	что под	1	1
1581	contradictio in	1	1
1582	это мы	2	1
1583	важным для	1	1
1584	следует рассматривать	1	1
1585	но один	1	1
1586	от нее	2	1
1587	откуда же	1	1
1588	xviii века	1	1
1589	другое не	2	1
1590	здесь же	2	1
1591	сообщает нам	2	1
1592	критикам и	1	1
1593	с одним	1	1
1594	этом последнем	1	1
1595	как говорит	6	1
1596	стороны что	1	1
1597	на поверхности	2	1
1598	для всякого	1	1
1599	принято в	1	1
1600	же оно	1	1
1601	а со	1	1
1602	как вполне	1	1
1603	следует понимать	2	1
1604	по одному	1	1
1605	оно на	2	1
1606	из той	2	1
1607	который обычно	1	1
1608	виде так	1	1
1609	из четырех	2	1
1610	они как	1	1
1611	образом для	2	1
1612	в употреблении	1	1
1613	с задачей	1	1
1614	легко убедимся	1	1
1615	того и	1	1
1616	сильных и	2	1
1617	говорят не	1	1
1618	от обычного	1	1
1619	зрения и	1	1
1620	возникает целый	1	1
1621	между собой	2	1
1622	должно было	2	1
1623	в свой	1	1
1624	каждом данном	1	1
1625	которым не	1	1
1626	воздействия на	1	1
1627	как показали	1	1
1628	сомневаться в	1	1
1629	полагает что	9	1
1630	в эту	2	1
1631	разрешение и	3	1
1632	но никто	2	1
1633	деле есть	1	1
1634	но к	1	1
1635	и первый	2	1
1636	как искусства	1	1
1637	совершенно прав	9	1
1638	здесь с	1	1
1639	я был	1	1
1640	истинный смысл	1	1
1641	несколько иное	1	1
1642	только от	1	1
1643	и стоит	1	1
1644	искусства она	1	1
1645	которая является	1	1
1646	сошлюсь на	1	1
1647	о происхождении	1	1
1648	в уста	3	1
1649	если оно	1	1
1650	который является	1	1
1651	вытекают из	1	1
1652	законы которые	1	1
1653	реальный факт	1	1
1654	под этой	1	1
1655	уже говорил	1	1
1656	дана в	1	1
1657	фактов с	1	1
1658	вы услышите	1	1
1659	этом совершенно	1	1
1660	и нам	2	1
1661	мы говорили	4	1
1662	как единство	1	1
1663	что мешает	2	1
1664	до чего	2	1
1665	на другой	2	1
1666	не тот	1	1
1667	очевидно не	1	1
1668	бы она	1	1
1669	и речи	1	1
1670	совсем не	3	1
1671	многих случаях	1	1
1672	язык который	1	1
1673	будем иметь	3	1
1674	мы опять	1	1
1675	сравнения и	1	1
1676	от прежних	1	1
1677	дано совершенно	1	1
1678	языком и	1	1
1679	в ответ	2	1
1680	действующих лиц	9	1
1681	кажется что	2	1
1682	материала так	1	1
1683	были связаны	1	1
1684	имеет целью	2	1
1685	и смысла	1	1
1686	одно и	3	1
1687	только одним	1	1
1688	и та	5	1
1689	прозе и	1	1
1690	сущности говоря	8	1
1691	хотя в	1	1
1692	значении но	1	1
1693	один раз	2	1
1694	для человека	1	1
1695	вспомним что	1	1
1696	элементы в	1	1
1697	где же	1	1
1698	делают его	1	1
1699	мысль для	1	1
1700	что малейшее	1	1
1701	никогда нельзя	1	1
1702	соотносительности и	1	1
1703	из нас	1	1
1704	и другая	1	1
1705	по своей	1	1
1706	для наших	1	1
1707	внутреннего смыслового	1	1
1708	с нашими	1	1
1709	бы было	1	1
1710	анализ этот	1	1
1711	своего материала	2	1
1712	движения и	1	1
1713	нечто вроде	1	1
1714	как эта	1	1
1715	всякого другого	1	1
1716	истории и	1	1
1717	почему же	1	1
1718	вторая часть	1	1
1719	другому и	2	1
1720	но без	1	1
1721	заставляет нас	6	1
1722	чем вы	1	1
1723	конца и	2	1
1724	что во	1	1
1725	и никогда	1	1
1726	время на	2	1
1727	мы меньше	2	1
1728	действующего лица	2	1
1729	чрезвычайно важный	1	1
1730	и каждый	2	1
1731	что свои	1	1
1732	онегина и	3	1
1733	значения которое	2	1
1734	какой именно	1	1
1735	но нет	1	1
1736	фабула и	2	1
1737	обратимся к	1	1
1738	кажется ему	1	1
1739	материал из	1	1
1740	и почему	3	1
1741	отчетливо и	1	1
1742	заключающим в	1	1
1743	этого уже	1	1
1744	в первой	1	1
1745	роль играет	1	1
1746	настолько очевидно	1	1
1747	своего существа	1	1
1748	наша собственная	1	1
1749	в сердце	2	1
1750	чрезвычайно полезно	1	1
1751	деле это	2	1
1752	бы быть	1	1
1753	которое на	1	1
1754	значило бы	1	1
1755	из сопоставления	1	1
1756	к развязке	1	1
1757	мы смотрим	1	1
1758	если они	1	1
1759	этот анализ	1	1
1760	поводу но	1	1
1761	есть все	1	1
1762	отрицательный ответ	1	1
1763	и жизнью	1	1
1764	указывает нам	1	1
1765	не ее	1	1
1766	мысли на	1	1
1767	как система	1	1
1768	правильными и	1	1
1769	за себя	1	1
1770	таких примеров	1	1
1771	искусство которое	4	1
1772	которого мы	3	1
1773	внимание именно	1	1
1774	остановиться на	1	1
1775	может понять	1	1
1776	означает что	1	1
1777	в один	1	1
1778	каждого из	1	1
1779	смысле или	1	1
1780	лицо и	2	1
1781	имеет дело	4	1
1782	ней все	1	1
1783	вообще нет	1	1
1784	есть как	2	1
1785	что до	1	1
1786	почти ничего	1	1
1787	сделано в	1	1
1788	иллюстрируется на	1	1
1789	лежит именно	1	1
1790	любви и	3	1
1791	значит просто	2	1
1792	против этого	1	1
1793	до каких	1	1
1794	составить себе	1	1
1795	образом и	3	1
1796	взгляд на	2	1
1797	мы вовсе	1	1
1798	однако с	1	1
1799	нас те	1	1
1800	ни малейшего	1	1
1801	и этот	2	1
1802	совершенно правильно	3	1
1803	если за	2	1
1804	и конечно	3	1
1805	мы встречаем	1	1
1806	бы дело	1	1
1807	написать ничего	1	1
1808	смотреть на	3	1
1809	этой проблемы	1	1
1810	психологической теории	2	1
1811	учением о	1	1
1812	то есть	16	1
1813	но за	1	1
1814	мы при	1	1
1815	разительный пример	1	1
1816	заставляет их	2	1
1817	отношении тогда	1	1
1818	факта что	1	1
1819	о той	1	1
1820	с и	11	1
1821	и который	1	1
1822	он только	3	1
1823	его с	2	1
1824	нас как	1	1
1825	поэзии на	1	1
1826	в фактах	1	1
1827	этой постановки	1	1
1828	говорит нам	3	1
1829	объявляют что	1	1
1830	особенность эта	1	1
1831	возможно большее	2	1
1832	что цель	1	1
1833	установить что	1	1
1834	к вину	1	1
1835	справиться с	1	1
1836	развязке с	1	1
1837	что рядом	1	1
1838	нем как	1	1
1839	связанное с	1	1
1840	думает что	2	1
1841	вот как	2	1
1842	если содержание	1	1
1843	же невозможно	1	1
1844	и практических	1	1
1845	и посмотреть	1	1
1846	так будто	1	1
1847	утверждает что	6	1
1848	но далеко	1	1
1849	всего так	1	1
1850	тема эта	1	1
1851	же два	1	1
1852	другую и	1	1
1853	уже это	1	1
1854	два типа	2	1
1855	и принципы	1	1
1856	целом ряде	2	1
1857	и утверждает	1	1
1858	говорил по	1	1
1859	к составлению	1	1
1860	совершенно иное	1	1
1861	второй части	1	1
1862	как каждое	1	1
1863	и вызывает	1	1
1864	и несмотря	1	1
1865	они требуют	1	1
1866	совершенно несправедливо	1	1
1867	дать в	1	1
1868	поэтический язык	2	1
1869	вспомним как	1	1
1870	как акт	1	1
1871	сюжета и	2	1
1872	все то	6	1
1873	до этого	1	1
1874	оказывается в	1	1
1875	быть как	1	1
1876	и делают	1	1
1877	однако мы	3	1
1878	ни о	2	1
1879	вскрыть и	1	1
1880	следовательно в	2	1
1881	так называемый	1	1
1882	вместо этого	1	1
1883	оно есть	2	1
1884	который следует	1	1
1885	становится уже	1	1
1886	самое существенное	1	1
1887	какая же	1	1
1888	обращается к	1	1
1889	в составе	1	1
1890	так вот	2	1
1891	или наоборот	3	1
1892	но никогда	1	1
1893	и факт	1	1
1894	они связаны	1	1
1895	виде как	1	1
1896	к которым	3	1
1897	из тех	1	1
1898	поймем почему	1	1
1899	случае нельзя	1	1
1900	к таким	3	1
1901	самый характер	1	1
1902	может стать	1	1
1903	это чувство	2	1
1904	себе совершенно	1	1
1905	должна идти	1	1
1906	образом через	1	1
1907	не принимая	1	1
1908	которого является	1	1
1909	произведение в	2	1
1910	однако чтобы	1	1
1911	in adjecto	1	1
1912	нас принято	1	1
1913	ниже мы	1	1
1914	и подлинное	1	1
1915	себя и	3	1
1916	как наука	1	1
1917	непременно должен	1	1
1918	мы имели	2	1
1919	игры и	1	1
1920	из которого	1	1
1921	хотел бы	2	1
1922	не своим	1	1
1923	эта возможность	2	1
1924	очевидно потому	1	1
1925	везде и	1	1
1926	сейчас же	16	1
1927	года и	1	1
1928	он мог	3	1
1929	перенести и	1	1
1930	они по	1	1
1931	бы нас	1	1
1932	тесной связи	1	1
1933	автора но	1	1
1934	нет ничего	1	1
1935	когда утверждает	1	1
1936	в стихе	4	1
1937	изучение которой	1	1
1938	влечет за	2	1
1939	не сомневается	1	1
1940	в основе	9	1
1941	был только	1	1
1942	же я	1	1
1943	думается что	4	1
1944	и состоит	1	1
1945	в очень	1	1
1946	составляет основу	3	1
1947	находит свое	2	1
1948	как теория	1	1
1949	в степени	1	1
1950	критики но	1	1
1951	более сложные	1	1
1952	это явление	1	1
1953	искусства для	1	1
1954	тотчас же	1	1
1955	ясности и	1	1
1956	совпадает с	1	1
1957	и между	4	1
1958	в значительной	1	1
1959	пришлось на	1	1
1960	бы по	3	1
1961	то совершенно	1	1
1962	данной речи	1	1
1963	в умении	1	1
1964	мы уже	7	1
1965	только мы	1	1
1966	какие бы	1	1
1967	этой работы	1	1
1968	которое не	2	1
1969	в понятие	1	1
1970	из его	4	1
1971	а через	1	1
1972	не сам	1	1
1973	сейчас мы	1	1
1974	и никак	2	1
1975	не у	1	1
1976	всего на	1	1
1977	со всей	4	1
1978	целым рядом	2	1
1979	и вся	4	1
1980	совпадают с	2	1
1981	и два	2	1
1982	предлагает различать	1	1
1983	ни для	1	1
1984	художественного впечатления	1	1
1985	возможно более	1	1
1986	в приложении	2	1
1987	время что	1	1
1988	формой и	3	1
1989	нас с	2	1
1990	как если	1	1
1991	мнение о	1	1
1992	и наша	1	1
1993	художественной литературы	1	1
1994	нет никакой	2	1
1995	весьма вероятно	1	1
1996	разумно и	1	1
1997	к делу	2	1
1998	частности и	1	1
1999	ее с	1	1
2000	мы хотим	4	1
2001	находят свое	1	1
2002	принимают в	1	1
2003	что такая	1	1
2004	чем не	2	1
2005	своих частей	1	1
2006	я хотел	1	1
2007	при помощи	5	1
2008	это имеет	2	1
2009	это различие	2	1
2010	быть это	2	1
2011	и наоборот	2	1
2012	ином виде	2	1
2013	высокой степени	1	1
2014	она все	2	1
2015	вот этот	1	1
2016	он дает	2	1
2017	ход мысли	1	1
2018	есть основное	1	1
2019	статьи в	2	1
2020	способ выражения	1	1
2021	деле как	1	1
2022	имеет свойства	1	1
2023	на две	1	1
2024	ее не	2	1
2025	к следующему	2	1
2026	в деревне	1	1
2027	к созданию	1	1
2028	понять причины	1	1
2029	и во	2	1
2030	бы очень	1	1
2031	только одна	2	1
2032	значение имеет	2	1
2033	которые с	3	1
2034	исключительно на	1	1
2035	пушкин с	1	1
2036	которым мы	2	1
2037	их с	1	1
2038	но именно	1	1
2039	за пределами	1	1
2040	приложении к	2	1
2041	целом в	1	1
2042	именно то	5	1
2043	отсюда понятно	2	1
2044	на чем	1	1
2045	в сознании	2	1
2046	легко может	1	1
2047	системы которые	1	1
2048	каждый день	2	1
2049	и короче	1	1
2050	просто на	1	1
2051	как во	1	1
2052	при всякой	1	1
2053	содержанием и	1	1
2054	различие и	1	1
2055	выходит так	1	1
2056	свое содержание	1	1
2057	здесь и	1	1
2058	как-то не	1	1
2059	свою силу	1	1
2060	на примерах	1	1
2061	социальное значение	1	1
2062	это сделано	1	1
2063	к той	1	1
2064	достоевский под	1	1
2065	еще в	2	1
2066	оно имеет	1	1
2067	из него	1	1
2068	в остальных	1	1
2069	во времени	2	1
2070	если только	4	1
2071	очень невелик	1	1
2072	языком которым	1	1
2073	дальнейшего развития	1	1
2074	сделать это	3	1
2075	мы возьмем	1	1
2076	как выполнение	1	1
2077	указанием на	1	1
2078	с каким	1	1
2079	обратиться к	9	1
2080	в ухе	1	1
2081	тогда мы	1	1
2082	суть дела	1	1
2083	только язык	1	1
2084	уже с	2	1
2085	истории литературы	1	1
2086	же прием	1	1
2087	в психологической	1	1
2088	прав если	1	1
2089	находятся в	4	1
2090	отличную от	1	1
2091	стоит во	1	1
2092	два разных	1	1
2093	знать что	1	1
2094	оправдание в	1	1
2095	что ему	4	1
2096	этого одного	1	1
2097	для нашего	1	1
2098	применение в	1	1
2099	формы которые	2	1
2100	которым он	1	1
2101	как смысл	1	1
2102	приводят к	1	1
2103	образом к	1	1
2104	может не	1	1
2105	все так	1	1
2106	о принципе	1	1
2107	решительно не	3	1
2108	правильно указывает	1	1
2109	предмет его	1	1
2110	сам он	1	1
2111	не нужен	1	1
2112	как должны	1	1
2113	нас не	2	1
2114	размера и	1	1
2115	в последней	3	1
2116	уверен что	1	1
2117	отправную точку	1	1
2118	что существуют	1	1
2119	к смысловому	1	1
2120	иметь дело	1	1
2121	к чисто	1	1
2122	толстой когда	2	1
2123	материала и	6	1
2124	которой конечно	1	1
2125	уклоняется от	2	1
2126	которых он	3	1
2127	дошел до	1	1
2128	не способные	1	1
2129	или с	2	1
2130	других областей	1	1
2131	когда указывал	1	1
2132	примем во	1	1
2133	мы нашли	3	1
2134	можно на	3	1
2135	которых каждый	1	1
2136	с достаточной	2	1
2137	имеет совершенно	1	1
2138	не содержит	1	1
2139	годов и	1	1
2140	день и	1	1
2141	составляют почти	1	1
2142	в формы	1	1
2143	и точно	1	1
2144	которые никак	1	1
2145	кроме как	1	1
2146	части романа	2	1
2147	д мы	1	1
2148	образом ее	1	1
2149	на одной	1	1
2150	что каждый	1	1
2151	чем он	1	1
2152	доказательство того	1	1
2153	можно легко	2	1
2154	и конструкции	1	1
2155	и смысл	3	1
2156	не существует	3	1
2157	раз в	4	1
2158	с которым	5	1
2159	за которой	1	1
2160	здесь нет	1	1
2161	читателя в	1	1
2162	ко второму	1	1
2163	нечто совершенно	1	1
2164	он конечно	1	1
2165	это всегда	1	1
2166	бы для	2	1
2167	закона с	1	1
2168	себе что	1	1
2169	что совершенно	1	1
2170	же фразе	1	1
2171	и представления	1	1
2172	для других	1	1
2173	самые разнообразные	1	1
2174	и вы	1	1
2175	большее количество	2	1
2176	которые несомненно	1	1
2177	всегда есть	1	1
2178	том виде	1	1
2179	имеем много	1	1
2180	и эта	2	1
2181	с теми	3	1
2182	он видел	1	1
2183	как самостоятельная	1	1
2184	такое же	1	1
2185	все силы	1	1
2186	систему и	1	1
2187	выполняют в	1	1
2188	на тему	1	1
2189	общей системе	1	1
2190	развития действия	2	1
2191	ней лежит	1	1
2192	борьбы и	1	1
2193	такой мере	1	1
2194	из конкретных	1	1
2195	как она	9	1
2196	чтобы ответить	1	1
2197	нам на	1	1
2198	трудно придумать	1	1
2199	так часто	1	1
2200	по смыслу	2	1
2201	но по	1	1
2202	эту точку	1	1
2203	бы нам	2	1
2204	характера что	1	1
2205	есть только	3	1
2206	однако это	1	1
2207	перед собой	1	1
2208	ввел в	2	1
2209	английском языке	1	1
2210	и обратиться	1	1
2211	остановимся на	4	1
2212	что им	2	1
2213	вероятно не	1	1
2214	видим что	5	1
2215	впечатления от	1	1
2216	что например	1	1
2217	первой части	1	1
2218	когда указывает	3	1
2219	и оно	1	1
2220	действии и	1	1
2221	даже что	1	1
2222	можно показать	1	1
2223	в каждой	3	1
2224	котором все	1	1
2225	дело и	3	1
2226	говорит об	1	1
2227	что тот	2	1
2228	и таким	3	1
2229	чего в	1	1
2230	отношении и	1	1
2231	той областью	1	1
2232	мысли в	1	1
2233	говорили выше	2	1
2234	смыслового противоречия	1	1
2235	что часто	1	1
2236	жизнь и	2	1
2237	чтобы сделать	2	1
2238	в строении	3	1
2239	ряда и	1	1
2240	впечатление от	2	1
2241	бы сразу	2	1
2242	всю совокупность	1	1
2243	как правильно	1	1
2244	в самое	1	1
2245	обычно в	1	1
2246	он был	3	1
2247	и других	2	1
2248	в полной	2	1
2249	принцип и	1	1
2250	оба эти	3	1
2251	связываются с	1	1
2252	с самого	5	1
2253	которые могли	1	1
2254	встречаемся с	1	1
2255	и составляют	1	1
2256	быть может	1	1
2257	его тем	1	1
2258	а просто	1	1
2259	которую мы	2	1
2260	переходе от	1	1
2261	поэтому когда	1	1
2262	этой трагедии	5	1
2263	раз те	1	1
2264	жизни для	1	1
2265	но при	1	1
2266	необходимо только	1	1
2267	подчеркнуто что	2	1
2268	его не	2	1
2269	противоположность этому	1	1
2270	и ни	4	1
2271	стороны фактора	1	1
2272	как уже	1	1
2273	тем лучше	1	1
2274	выше в	1	1
2275	его мнению	4	1
2276	выражение и	1	1
2277	бы назвать	1	1
2278	языку и	1	1
2279	обстоит дело	4	1
2280	поводу этого	1	1
2281	берет свой	1	1
2282	в противоположность	3	1
2283	до которой	1	1
2284	нет пожалуй	1	1
2285	вопрос как	1	1
2286	на периферии	2	1
2287	работу и	1	1
2288	ярко и	1	1
2289	отдельного слова	1	1
2290	и понять	2	1
2291	не находит	1	1
2292	не оставляет	1	1
2293	эстетического переживания	1	1
2294	повести белкина	2	1
2295	словах а	1	1
2296	составные части	1	1
2297	с ее	1	1
2298	в нескольких	1	1
2299	совершенно невозможно	2	1
2300	сознание и	1	1
2301	их говорить	1	1
2302	письмо с	1	1
2303	именно язык	1	1
2304	других писателей	1	1
2305	сказывается и	1	1
2306	кто не	1	1
2307	совершенно новый	2	1
2308	это однако	1	1
2309	имеем здесь	1	1
2310	говорили о	1	1
2311	вплотную к	2	1
2312	нет не	1	1
2313	чрезвычайно слабой	1	1
2314	поэтому для	1	1
2315	эмоции но	2	1
2316	и всегда	1	1
2317	этому поводу	4	1
2318	поставлены в	1	1
2319	всегда на	1	1
2320	зависимость от	1	1
2321	всего ее	1	1
2322	о воображении	2	1
2323	функций которые	1	1
2324	не хотел	2	1
2325	слов он	1	1
2326	с так	3	1
2327	те которые	1	1
2328	этой новой	1	1
2329	же самое	13	1
2330	самую мысль	2	1
2331	вступают в	1	1
2332	частный случай	1	1
2333	явление в	1	1
2334	этого нет	1	1
2335	и вне	2	1
2336	с которой	2	1
2337	вопросе и	1	1
2338	замечательно что	2	1
2339	в литературном	1	1
2340	или так	1	1
2341	которые делают	1	1
2342	мысль так	1	1
2343	боится чтобы	1	1
2344	о которой	1	1
2345	в театре	1	1
2346	слов к	1	1
2347	он знает	3	1
2348	и ее	1	1
2349	бы он	1	1
2350	имеет еще	1	1
2351	означало бы	1	1
2352	нашей проблемы	1	1
2353	в эмпирической	1	1
2354	конечно совершенно	1	1
2355	возникает та	1	1
2356	другой и	1	1
2357	поэта но	1	1
2358	всякого затруднения	1	1
2359	своего рассмотрения	1	1
2360	понятно в	1	1
2361	должны признать	2	1
2362	которое заключается	1	1
2363	все другие	3	1
2364	себе еще	1	1
2365	к работе	1	1
2366	которая имеет	1	1
2367	со своими	1	1
2368	которой должно	1	1
2369	видел ее	1	1
2370	тут же	1	1
2371	этому вопросу	1	1
2372	когда пушкин	2	1
2373	и совершенно	8	1
2374	о какой	1	1
2375	звуковой формы	1	1
2376	это возможно	2	1
2377	в лице	1	1
2378	свое особое	1	1
2379	могло быть	2	1
2380	совершается в	3	1
