N	2gram	Vygotskiy_	Freidism
1279	связан с	5	1
1280	все мышление	1	1
1281	социальных форм	2	1
1282	нам известно	3	1
1283	оно в	1	1
1284	что они	5	1
1285	в свое	1	1
1286	знакомится с	1	1
1287	как со	1	1
1288	и всецело	1	1
1289	желаний интересов	1	1
1290	или наоборот	1	1
1291	сущность его	1	1
1292	или к	3	1
1293	но на	4	1
1294	еще одну	1	1
1295	и он	1	1
1296	ничего другого	2	1
1297	эти элементы	1	1
1298	чтобы с	2	1
1299	он разумеется	1	1
1300	судьбы в	1	1
1301	связи между	3	1
1302	и резкое	1	1
1303	личности мы	1	1
1304	в ребенке	1	1
1305	форм приспособления	1	1
1306	от его	5	1
1307	в коем	1	1
1308	не сознавая	1	1
1309	возникло в	1	1
1310	рядом новых	1	1
1311	нам предстоит	2	1
1312	на вопрос	6	1
1313	он последовательно	1	1
1314	и функции	4	1
1315	определяет как	1	1
1316	указать на	1	1
1317	три направления	1	1
1318	или другую	1	1
1319	при всей	1	1
1320	поэтому в	3	1
1321	он делает	1	1
1322	собой в	1	1
1323	пытается все	1	1
1324	речь внешняя	1	1
1325	возникает в	2	1
1326	другой мы	1	1
1327	она в	1	1
1328	внимание на	1	1
1329	делает возможным	1	1
1330	отражает и	1	1
1331	общение с	1	1
1332	нашей работы	8	1
1333	вывод что	1	1
1334	самый язык	2	1
1335	внешней речью	1	1
1336	научного объяснения	1	1
1337	именно для	1	1
1338	всего построения	1	1
1339	или с	1	1
1340	как нет	1	1
1341	и самым	2	1
1342	и новой	1	1
1343	хотя и	2	1
1344	речи так	4	1
1345	переход к	1	1
1346	а это	1	1
1347	близка к	1	1
1348	и восприятия	1	1
1349	и соответствующие	1	1
1350	и теория	2	1
1351	укажем еще	1	1
1352	мы старались	5	1
1353	не хочет	2	1
1354	не соответствует	1	1
1355	является чистым	1	1
1356	господствовать в	1	1
1357	лучше чем	1	1
1358	это ни	2	1
1359	отношении может	1	1
1360	его внутренняя	1	1
1361	зрения учения	1	1
1362	ребенка от	2	1
1363	ситуации в	1	1
1364	и ценность	1	1
1365	его системы	1	1
1366	и принципиально	1	1
1367	не способен	2	1
1368	может остаться	1	1
1369	со своим	1	1
1370	для объяснения	2	1
1371	человека говорит	1	1
1372	из своих	1	1
1373	раннего детства	1	1
1374	от сознания	1	1
1375	отказывается от	1	1
1376	камнем для	2	1
1377	с одного	1	1
1378	но что	3	1
1379	и подчиняется	1	1
1380	смысле этого	6	1
1381	слово в	1	1
1382	далее в	1	1
1383	различных направлений	2	1
1384	вытекает из	3	1
1385	даже сами	1	1
1386	все прочие	2	1
1387	основана на	1	1
1388	противоположность и	1	1
1389	другого как	2	1
1390	в ином	2	1
1391	в виде	3	1
1392	и постоянно	2	1
1393	не опирается	1	1
1394	эту личность	1	1
1395	принцип удовольствия	3	1
1396	один пример	1	1
1397	фрейдом и	2	1
1398	который делает	1	1
1399	чем в	1	1
1400	на каком	1	1
1401	критики и	1	1
1402	наконец мы	1	1
1403	что ребенок	11	1
1404	бы для	1	1
1405	что является	3	1
1406	этого рода	2	1
1407	истории философии	1	1
1408	или в	2	1
1409	и отражение	1	1
1410	пути и	2	1
1411	когда оно	1	1
1412	что к	1	1
1413	к чему	1	1
1414	сила которая	1	1
1415	не говорит	1	1
1416	зрения но	1	1
1417	подвести итоги	1	1
1418	на которое	1	1
1419	дальнейшее изложение	1	1
1420	что его	6	1
1421	в изложении	2	1
1422	про себя	2	1
1423	опыта но	2	1
1424	оторванный от	3	1
1425	во внимание	1	1
1426	но эта	3	1
1427	на нее	2	1
1428	новому методу	1	1
1429	отчета в	2	1
1430	является как	2	1
1431	которые как	1	1
1432	можно так	1	1
1433	ибо как	2	1
1434	там мы	2	1
1435	всегда оказывается	1	1
1436	т.е из	1	1
1437	чтобы узнать	1	1
1438	ни одному	1	1
1439	вот это	1	1
1440	бы сделать	1	1
1441	он один	1	1
1442	или хотя	1	1
1443	возможны только	1	1
1444	рождаются в	1	1
1445	внутреннюю речь	4	1
1446	приведенные нами	1	1
1447	может в	1	1
1448	в детскую	1	1
1449	решение этой	1	1
1450	она стремится	2	1
1451	по теории	1	1
1452	как говорит	2	1
1453	что поэтому	1	1
1454	с той	3	1
1455	и без	1	1
1456	как видим	3	1
1457	долгое время	1	1
1458	развития к	1	1
1459	объяснения человеческого	1	1
1460	поведения и	1	1
1461	и вовсе	1	1
1462	очередь является	1	1
1463	язык и	1	1
1464	в переводе	1	1
1465	раньше всего	5	1
1466	у животных	4	1
1467	не дают	1	1
1468	выделить в	1	1
1469	даже тогда	1	1
1470	результате получается	1	1
1471	случаев но	1	1
1472	мира и	2	1
1473	данными опыта	1	1
1474	этим самым	1	1
1475	а эта	1	1
1476	последнее время	3	1
1477	понимание и	2	1
1478	особенности в	1	1
1479	подразделить на	1	1
1480	того и	1	1
1481	не на	1	1
1482	должно стать	1	1
1483	он позволяет	1	1
1484	понимать под	1	1
1485	это общение	1	1
1486	с любым	2	1
1487	принципа удовольствия	3	1
1488	здесь не	1	1
1489	и глубже	1	1
1490	этой главы	2	1
1491	в свете	5	1
1492	мы склонны	3	1
1493	акта не	1	1
1494	в двух	3	1
1495	лишь для	1	1
1496	нечто принципиально	1	1
1497	в психологическом	4	1
1498	высшие формы	2	1
1499	в первые	2	1
1500	для современной	3	1
1501	первой стадии	1	1
1502	точек зрения	1	1
1503	и это	3	1
1504	словами мы	1	1
1505	в сторону	1	1
1506	с другом	6	1
1507	в смысле	2	1
1508	делает его	1	1
1509	бы совершенно	1	1
1510	сообщить ему	1	1
1511	полагает что	7	1
1512	свою противоположность	1	1
1513	того насколько	2	1
1514	который господствовал	1	1
1515	такой форме	1	1
1516	раскрыть не	1	1
1517	это так	1	1
1518	считая его	2	1
1519	как результат	1	1
1520	тем более	7	1
1521	говорили выше	4	1
1522	и обе	1	1
1523	вопросе о	1	1
1524	подтверждение этого	1	1
1525	она только	1	1
1526	и другого	1	1
1527	вмешивается в	1	1
1528	той или	3	1
1529	разумеется что	1	1
1530	функциональной психологии	2	1
1531	же на	1	1
1532	все стороны	1	1
1533	мы указывали	1	1
1534	иметь в	1	1
1535	вопрос не	2	1
1536	человека под	1	1
1537	говорит он	27	1
1538	отношении совершенно	1	1
1539	точкой зрения	1	1
1540	основное устремление	1	1
1541	предположить что	2	1
1542	того или	1	1
1543	но можно	1	1
1544	нами как	2	1
1545	может иметь	1	1
1546	сновидение и	2	1
1547	находит свое	1	1
1548	реальным и	1	1
1549	психологической стороны	1	1
1550	за то	2	1
1551	нашу работу	2	1
1552	того в	2	1
1553	и других	4	1
1554	а к	2	1
1555	уже сказано	8	1
1556	как ни	1	1
1557	структурной психологии	1	1
1558	поведения которые	1	1
1559	факторов как	1	1
1560	источник всех	1	1
1561	и социального	1	1
1562	он ни	1	1
1563	что перевод	1	1
1564	при чтении	1	1
1565	относящихся к	2	1
1566	борьбу с	1	1
1567	этом их	1	1
1568	истории детской	1	1
1569	данный момент	1	1
1570	которую мы	6	1
1571	образом оказывается	1	1
1572	связи с	7	1
1573	таковы три	1	1
1574	показывает что	4	1
1575	отвечает на	1	1
1576	и сообщает	1	1
1577	может возникнуть	1	1
1578	взрослого человека	9	1
1579	и подробно	1	1
1580	все остальные	5	1
1581	эту черту	1	1
1582	он принадлежит	1	1
1583	близко к	1	1
1584	так мы	1	1
1585	чтобы он	1	1
1586	зрения в	1	1
1587	и научно	1	1
1588	который мы	3	1
1589	как уже	9	1
1590	с определенной	1	1
1591	т д	1	1
1592	выше в	1	1
1593	можно назвать	2	1
1594	ту же	3	1
1595	или не	1	1
1596	тому как	3	1
1597	не по	1	1
1598	к новым	1	1
1599	психическую жизнь	1	1
1600	в теории	10	1
1601	образом только	1	1
1602	себя говорит	1	1
1603	нас то	1	1
1604	ребенка является	3	1
1605	и нигде	2	1
1606	с я	1	1
1607	его внешнюю	1	1
1608	не оставляет	1	1
1609	всей этой	2	1
1610	деле что	1	1
1611	их с	1	1
1612	не с	2	1
1613	что эта	7	1
1614	одно и	2	1
1615	из каких	1	1
1616	плана в	1	1
1617	можно с	1	1
1618	как он	7	1
1619	отказ от	1	1
1620	в тех	2	1
1621	как всякая	1	1
1622	становится на	2	1
1623	легко убедиться	2	1
1624	можно было	6	1
1625	других людей	1	1
1626	господствующих в	1	1
1627	в форме	1	1
1628	оказывается что	1	1
1629	этого факта	3	1
1630	вот что	2	1
1631	себя на	1	1
1632	и биологический	1	1
1633	в начале	2	1
1634	говоря о	1	1
1635	стороны его	1	1
1636	что нам	3	1
1637	в учении	7	1
1638	еще в	1	1
1639	стороны и	3	1
1640	в современной	3	1
1641	вот в	1	1
1642	в предшествующей	1	1
1643	выдерживает критики	1	1
1644	но этот	3	1
1645	эту идею	2	1
1646	выделения и	1	1
1647	речь или	3	1
1648	их помощью	1	1
1649	внешнее выражение	1	1
1650	нет нужды	1	1
1651	и т.д	15	1
1652	могла бы	2	1
1653	своего материала	1	1
1654	рассматривать как	1	1
1655	которые неизбежно	1	1
1656	это главное	1	1
1657	сознания от	1	1
1658	свою задачу	1	1
1659	можно подразделить	1	1
1660	занимает в	2	1
1661	в направлении	1	1
1662	о ней	1	1
1663	всех его	1	1
1664	и внутри	1	1
1665	другая форма	1	1
1666	всего от	1	1
1667	теоретической и	2	1
1668	что можно	4	1
1669	мы всегда	1	1
1670	социологической точки	1	1
1671	тот или	1	1
1672	что если	3	1
1673	это переживание	1	1
1674	фрейд он	1	1
1675	чем она	2	1
1676	основанное на	1	1
1677	здесь ребенок	1	1
1678	функций и	1	1
1679	одного из	4	1
1680	своей задачей	2	1
1681	ибо все	2	1
1682	в понимании	1	1
1683	что во	1	1
1684	и никогда	1	1
1685	и самого	1	1
1686	этом пути	1	1
1687	и социальные	1	1
1688	целого как	1	1
1689	все больше	1	1
1690	друг другу	4	1
1691	этот путь	2	1
1692	с самых	1	1
1693	которые в	2	1
1694	и последовательные	1	1
1695	когда они	1	1
1696	переведено на	1	1
1697	только по	1	1
1698	материала в	1	1
1699	которое мы	6	1
1700	т.е то	1	1
1701	анализа и	1	1
1702	всех основных	1	1
1703	мысль в	2	1
1704	группы в	1	1
1705	никакого смысла	1	1
1706	это дает	1	1
1707	по аналогии	1	1
1708	развития на	3	1
1709	еще одно	1	1
1710	слова в	2	1
1711	содержания и	1	1
1712	в первой	3	1
1713	длительного и	1	1
1714	роль играет	1	1
1715	по этому	4	1
1716	от второго	1	1
1717	мы будем	2	1
1718	я также	1	1
1719	т.е как	1	1
1720	нам все	1	1
1721	познание и	1	1
1722	человека определяется	1	1
1723	действительно в	1	1
1724	к пониманию	3	1
1725	случайных и	1	1
1726	как будто	1	1
1727	представление об	1	1
1728	социальной среде	5	1
1729	всю концепцию	1	1
1730	на то	11	1
1731	процесса и	1	1
1732	в данный	1	1
1733	возраста здесь	1	1
1734	мать но	1	1
1735	области которые	1	1
1736	сам называет	1	1
1737	же типа	1	1
1738	же это	2	1
1739	здесь мы	1	1
1740	ли может	1	1
1741	некоторых отношениях	1	1
1742	о детской	3	1
1743	при исследовании	1	1
1744	вся концепция	1	1
1745	себе как	1	1
1746	это более	1	1
1747	есть ли	1	1
1748	таким же	4	1
1749	длительных и	1	1
1750	человека но	1	1
1751	от всего	2	1
1752	мы пытаемся	2	1
1753	этому вопросу	1	1
1754	всякой теории	1	1
1755	животных и	2	1
1756	в один	4	1
1757	нам кажется	1	1
1758	каждого из	2	1
1759	следует за	2	1
1760	и особенно	1	1
1761	и целостности	1	1
1762	помощи и	1	1
1763	связать себя	1	1
1764	что на	2	1
1765	со всяким	1	1
1766	есть не	3	1
1767	поэтому мы	1	1
1768	и самый	2	1
1769	к современной	1	1
1770	эта теория	2	1
1771	являются наиболее	1	1
1772	с этих	1	1
