N	2gram	Vygotskiy_	Marksizm
1293	то вопрос	1	1
1294	только не	2	1
1295	и всецело	1	1
1296	или наоборот	1	1
1297	мы примем	1	1
1298	то очевидно	1	1
1299	эти элементы	1	1
1300	и мы	3	1
1301	примем это	1	1
1302	содержится в	2	1
1303	сам автор	2	1
1304	отношении в	1	1
1305	мы предпочитаем	1	1
1306	есть социально	1	1
1307	специальным исследованиям	1	1
1308	так можно	1	1
1309	а наоборот	1	1
1310	после того	1	1
1311	которая как	1	1
1312	зрения той	1	1
1313	определяет как	1	1
1314	в драме	1	1
1315	там нет	1	1
1316	из современных	2	1
1317	человеческой речи	12	1
1318	на том	2	1
1319	такого рода	1	1
1320	внимание на	1	1
1321	следует сказать	1	1
1322	основных и	1	1
1323	речи далее	1	1
1324	удовлетворительного ответа	1	1
1325	теории в	1	1
1326	автором если	1	1
1327	или они	2	1
1328	свою точку	1	1
1329	т.п то	1	1
1330	от знаковой	1	1
1331	прийти к	2	1
1332	а и	1	1
1333	слов в	1	1
1334	как нет	1	1
1335	и психические	1	1
1336	самим же	1	1
1337	процесс возникновения	1	1
1338	является наиболее	3	1
1339	близка к	1	1
1340	этот пример	1	1
1341	при разрешении	1	1
1342	речи обычно	1	1
1343	лишь после	3	1
1344	помощью старого	1	1
1345	мы старались	5	1
1346	между элементами	1	1
1347	не соответствует	1	1
1348	характер носит	1	1
1349	дело шло	1	1
1350	его внутренняя	1	1
1351	это изменение	1	1
1352	к необходимости	2	1
1353	должны подвергнуть	1	1
1354	и развитие	1	1
1355	делает это	1	1
1356	к чистому	1	1
1357	речи т.е	1	1
1358	в третьем	1	1
1359	еще никем	1	1
1360	что между	4	1
1361	внешнего мира	2	1
1362	и принципиальных	1	1
1363	к разложению	1	1
1364	являются в	2	1
1365	и развития	2	1
1366	процессе своего	1	1
1367	не опирается	1	1
1368	мировоззрения и	1	1
1369	отношения между	3	1
1370	и сознания	1	1
1371	работы и	2	1
1372	усвоения языка	1	1
1373	в конечном	4	1
1374	и последнее	1	1
1375	второй вопрос	1	1
1376	бы только	1	1
1377	идеализма но	1	1
1378	или не	1	1
1379	живет и	1	1
1380	от тех	1	1
1381	к чему	1	1
1382	деле всякий	1	1
1383	близостью к	1	1
1384	мысли к	9	1
1385	звеном между	1	1
1386	в изложении	2	1
1387	проблем и	1	1
1388	во внимание	1	1
1389	и чисто	1	1
1390	преимущественно на	1	1
1391	как таковое	1	1
1392	изменения и	2	1
1393	внутреннюю речь	4	1
1394	может в	1	1
1395	я и	1	1
1396	человек и	1	1
1397	как говорит	2	1
1398	от философии	1	1
1399	связаны друг	1	1
1400	я не	4	1
1401	и реалистического	1	1
1402	указывает что	1	1
1403	общение не	1	1
1404	мысли мы	1	1
1405	мышление мы	1	1
1406	особенности в	1	1
1407	этот вывод	2	1
1408	от социальной	4	1
1409	его исследовании	2	1
1410	больше и	1	1
1411	выше мы	1	1
1412	представляется нам	1	1
1413	о которых	4	1
1414	применить к	1	1
1415	благодаря тому	3	1
1416	в себя	2	1
1417	к вопросу	4	1
1418	выходящее за	1	1
1419	точек зрения	1	1
1420	играет роль	2	1
1421	данным моментом	1	1
1422	в эту	4	1
1423	нам предстоит	2	1
1424	что их	1	1
1425	могло бы	2	1
1426	под влиянием	3	1
1427	не иначе	1	1
1428	она просто	1	1
1429	проблема является	1	1
1430	вопроса о	3	1
1431	немногих словах	1	1
1432	на которую	1	1
1433	т.п эти	1	1
1434	шло о	1	1
1435	к речи	2	1
1436	к частному	1	1
1437	не понимают	2	1
1438	формы речи	4	1
1439	вопроса он	1	1
1440	для развития	1	1
1441	фактический материал	2	1
1442	значения данного	1	1
1443	приводит его	2	1
1444	рассматривает как	1	1
1445	на этом	3	1
1446	к слову	6	1
1447	перехода от	1	1
1448	основным и	1	1
1449	предполагает что	1	1
1450	он ничего	1	1
1451	или во	2	1
1452	действие в	1	1
1453	близко к	1	1
1454	чтобы он	1	1
1455	оно принадлежит	1	1
1456	он нашел	1	1
1457	этой идеи	1	1
1458	очень хорошо	2	1
1459	спор в	1	1
1460	помощью которых	2	1
1461	проблемы как	1	1
1462	с какой	1	1
1463	не связанных	1	1
1464	быть осуществлено	1	1
1465	он находится	2	1
1466	группы в	1	1
1467	с наукой	1	1
1468	о речи	3	1
1469	его внутренней	3	1
1470	является общим	1	1
1471	и обратное	1	1
1472	в ответ	1	1
1473	областях где	1	1
1474	дает для	1	1
1475	можно сделать	1	1
1476	всей этой	2	1
1477	в новых	3	1
1478	личность и	1	1
1479	содержания и	1	1
1480	предшествующим и	1	1
1481	является вовсе	2	1
1482	становится на	2	1
1483	совершенно так	1	1
1484	других людей	1	1
1485	в приведенном	1	1
1486	из труднейших	1	1
1487	языке этот	1	1
1488	и патологического	1	1
1489	почти всегда	2	1
1490	тем и	3	1
1491	организации в	1	1
1492	себя на	1	1
1493	входящих в	1	1
1494	такое что	1	1
1495	как автор	1	1
1496	времен и	1	1
1497	несколько иначе	1	1
1498	и другая	1	1
1499	мы по	1	1
1500	должны были	6	1
1501	вперед в	2	1
1502	какой мере	2	1
1503	как известно	8	1
1504	психологии так	1	1
1505	сущности ничего	2	1
1506	центр тяжести	1	1
1507	или меньшей	1	1
1508	ли для	1	1
1509	и независимость	1	1
1510	другая форма	1	1
1511	но без	1	1
1512	ту сторону	2	1
1513	между словом	2	1
1514	он в	6	1
1515	к французскому	1	1
1516	зрения она	1	1
1517	его теории	2	1
1518	однако в	1	1
1519	что для	8	1
1520	мысли как	4	1
1521	о сознании	1	1
1522	сущности это	2	1
1523	что есть	1	1
1524	условия для	1	1
1525	это приводит	1	1
1526	но нет	1	1
1527	о его	1	1
1528	появление и	1	1
1529	приводят к	1	1
1530	и ты	1	1
1531	в доме	1	1
1532	эпохи в	1	1
1533	мысль в	2	1
1534	эта черта	1	1
1535	с элементами	1	1
1536	он позволит	1	1
1537	стоит только	5	1
1538	слова что	1	1
1539	мы будем	2	1
1540	случае за	1	1
1541	т.е как	1	1
1542	которая на	1	1
1543	же индивид	1	1
1544	в силу	8	1
1545	и повторяя	1	1
1546	ней в	2	1
1547	до наших	1	1
1548	бы быть	1	1
1549	языка у	1	1
1550	он сознательно	1	1
1551	для построения	1	1
1552	представление об	1	1
1553	этом процессе	2	1
1554	значение как	2	1
1555	те кто	2	1
1556	самые основы	1	1
1557	процесса и	1	1
1558	лингвистика и	1	1
1559	это факт	1	1
1560	на место	2	1
1561	слова нельзя	1	1
1562	сам называет	1	1
1563	что наша	1	1
1564	появляется у	1	1
1565	значит что	1	1
1566	понимая под	1	1
1567	дела не	2	1
1568	явления в	1	1
1569	интерес к	1	1
1570	для чего	1	1
1571	иначе как	1	1
1572	задачи не	1	1
1573	и риск	1	1
1574	социальной природы	1	1
1575	мы пытаемся	2	1
1576	уходит в	1	1
1577	в один	4	1
1578	нам кажется	1	1
1579	а ее	1	1
1580	языка нам	1	1
1581	еще одно	1	1
1582	здесь это	1	1
1583	для самого	1	1
1584	только их	1	1
1585	как теперь	1	1
1586	стадии своего	2	1
1587	первую очередь	3	1
1588	в анализе	1	1
1589	и будет	1	1
1590	прямо и	2	1
1591	теории познания	6	1
1592	речью по	2	1
1593	образом и	4	1
1594	и возможно	1	1
1595	здесь на	1	1
1596	от сознания	1	1
1597	за ним	1	1
1598	и самостоятельной	1	1
1599	приближается к	1	1
1600	тенденции и	1	1
1601	как таковой	2	1
1602	его мнению	1	1
1603	тех авторов	1	1
1604	не пришел	1	1
1605	переходит в	1	1
1606	с и	3	1
1607	его с	2	1
1608	анализа не	1	1
1609	которых мы	2	1
1610	на ее	2	1
1611	ним и	1	1
1612	с развитием	4	1
1613	связан с	5	1
1614	речи ибо	2	1
1615	в противоречие	1	1
1616	и кто	1	1
1617	и должно	1	1
1618	и закон	1	1
1619	мысль не	3	1
1620	говорит и	1	1
1621	не знак	1	1
1622	не находим	1	1
1623	тогда он	1	1
1624	человек с	3	1
1625	вся работа	1	1
1626	чтобы стать	1	1
1627	этого мало	1	1
1628	дела в	1	1
1629	и из	2	1
1630	себе лишено	1	1
1631	сам по	3	1
1632	думается нам	1	1
1633	он на	3	1
1634	самой жизни	1	1
1635	основе тех	1	1
1636	эти законы	1	1
1637	о которой	2	1
1638	от этой	1	1
1639	из того	7	1
1640	более глубокое	1	1
1641	мышления он	3	1
1642	в работах	1	1
1643	здесь с	1	1
1644	и слов	1	1
1645	и сдвиги	1	1
1646	построения мы	2	1
1647	невозможно представить	1	1
1648	и делает	2	1
1649	но этого	1	1
1650	основной и	2	1
1651	то с	1	1
1652	будет иметь	1	1
1653	поэтому она	1	1
1654	проблема внутренней	1	1
1655	правда некоторые	1	1
1656	на известный	3	1
1657	и виды	1	1
1658	подобно тому	2	1
1659	себе не	1	1
1660	вне всякого	1	1
1661	она становится	2	1
1662	только внешнее	1	1
1663	крайних форм	1	1
1664	если не	3	1
1665	этой точки	2	1
1666	вместо того	3	1
1667	факторов и	1	1
1668	прямо к	1	1
1669	функции и	7	1
1670	самим собой	1	1
1671	именно оно	1	1
1672	знаменует собой	2	1
1673	строгом смысле	1	1
1674	выдерживает критики	1	1
1675	с ней	3	1
1676	с таким	8	1
1677	следовательно в	1	1
1678	и последующим	1	1
1679	что у	3	1
1680	и понять	1	1
1681	показать что	7	1
1682	это содержание	1	1
1683	всей современной	1	1
1684	мы говорим	2	1
1685	стороне и	1	1
1686	и столь	1	1
1687	подходе к	1	1
1688	мышления мы	2	1
1689	всем остальным	2	1
1690	пытались сделать	1	1
1691	сознании в	1	1
1692	уже говорили	3	1
1693	то время	5	1
1694	лишь к	1	1
1695	должно опираться	1	1
1696	мышление на	1	1
1697	и роль	1	1
1698	к действительному	1	1
1699	существует и	1	1
1700	эти исследования	3	1
1701	корней и	1	1
1702	только то	2	1
1703	и каждая	1	1
1704	и вопрос	1	1
1705	речи начинает	1	1
1706	связанные с	2	1
1707	отчасти и	1	1
1708	существует не	1	1
1709	до современных	1	1
1710	к какому	1	1
1711	связаны между	1	1
1712	ключом к	2	1
1713	говорит за	1	1
1714	сравнению с	9	1
1715	бы сказать	3	1
1716	на целом	1	1
1717	эта внутренняя	1	1
1718	в известном	4	1
1719	пытается в	1	1
1720	которая не	1	1
1721	на каждом	2	1
1722	сознательно и	2	1
1723	которое нашло	1	1
1724	к созданию	1	1
1725	мы однако	1	1
1726	же есть	1	1
1727	в которые	1	1
1728	общения а	1	1
1729	два слова	1	1
1730	он снова	1	1
1731	стороны с	1	1
1732	не входит	2	1
1733	в любой	1	1
1734	и научная	1	1
1735	непосредственного впечатления	1	1
1736	общения является	1	1
1737	процесса речевого	1	1
1738	сдвигов в	1	1
1739	оформившиеся и	1	1
1740	этому же	2	1
1741	ли они	1	1
1742	что наиболее	2	1
1743	действительность или	3	1
1744	как часть	1	1
1745	в наиболее	1	1
1746	этого явления	1	1
1747	действия но	2	1
1748	можем отметить	1	1
1749	языка конечно	1	1
1750	являются с	1	1
1751	результате получается	1	1
1752	переживание или	1	1
1753	взятое в	1	1
1754	совершенно иной	1	1
1755	вне поля	2	1
1756	и заключается	2	1
1757	в течение	4	1
1758	думал что	1	1
1759	о котором	3	1
1760	изучение звуковой	1	1
1761	на друга	1	1
1762	лежат в	1	1
1763	слово которое	1	1
1764	по сравнению	10	1
1765	фактов не	1	1
1766	которое не	2	1
1767	ни одному	1	1
1768	сторона вопроса	1	1
1769	на два	1	1
1770	связано со	1	1
1771	движение или	1	1
1772	а может	1	1
1773	и независимо	1	1
1774	в современном	1	1
1775	другой вопрос	2	1
1776	в середине	1	1
1777	сознании и	1	1
1778	только тогда	4	1
1779	являются как	1	1
1780	со всей	7	1
1781	значение для	3	1
1782	и нового	1	1
1783	результате чего	1	1
1784	в это	1	1
1785	мир и	1	1
1786	самого мышления	1	1
1787	для каузального	1	1
1788	у каждого	1	1
1789	для индивидуального	1	1
1790	на основании	6	1
1791	имеет никакого	1	1
1792	плоскости в	2	1
1793	как проблема	2	1
1794	весь процесс	2	1
1795	идеи в	1	1
1796	и целый	1	1
1797	видим таким	4	1
1798	при помощи	2	1
1799	цели и	1	1
1800	в обоих	1	1
1801	еще один	2	1
1802	только это	1	1
1803	действия и	4	1
1804	в обществе	1	1
1805	об этой	3	1
1806	в лингвистическом	1	1
1807	по линии	2	1
1808	проблемы и	4	1
1809	и там	1	1
1810	целое в	1	1
1811	среды и	1	1
1812	бы прийти	1	1
1813	мы отлично	1	1
1814	соответствии с	1	1
1815	его если	1	1
1816	о причинах	1	1
1817	к следующему	1	1
1818	мимику и	1	1
1819	двух различных	2	1
1820	разработка этой	1	1
1821	направлении и	2	1
1822	далеко в	1	1
1823	в развитом	1	1
1824	которым мы	3	1
1825	для изучения	1	1
1826	лишь о	1	1
1827	смотрят на	1	1
1828	что я	1	1
1829	основная ошибка	1	1
1830	к объяснению	4	1
1831	котором мы	1	1
1832	признать в	1	1
1833	том же	4	1
1834	стороны слова	2	1
1835	на ряд	1	1
1836	еще дальше	1	1
1837	с чужой	1	1
1838	здесь и	3	1
1839	в изолированном	1	1
1840	столько в	1	1
1841	социальное общение	1	1
1842	к книге	1	1
1843	с действительно	3	1
1844	почве на	1	1
1845	и обладает	1	1
1846	случаев и	1	1
1847	если только	1	1
1848	среде в	1	1
1849	не будучи	1	1
1850	последнего времени	1	1
1851	этой формулы	1	1
1852	слова между	1	1
1853	из этой	2	1
1854	независимой от	1	1
1855	как основной	1	1
1856	всего того	2	1
1857	сопровождает и	1	1
1858	с предшествующим	1	1
1859	общение в	2	1
1860	которые в	2	1
1861	именно к	1	1
1862	нам известно	3	1
1863	речи которую	1	1
1864	как со	1	1
1865	и основных	2	1
1866	но на	4	1
1867	момент единства	1	1
1868	мышления в	17	1
1869	короче говоря	2	1
1870	случаях и	1	1
1871	мы могли	11	1
1872	тоже не	1	1
1873	ничем не	3	1
1874	слово но	1	1
1875	чрезвычайно велик	1	1
1876	ее на	4	1
1877	мысли то	1	1
1878	все учение	2	1
1879	или другую	1	1
1880	о значении	1	1
1881	однако как	1	1
1882	сколько в	1	1
1883	же увидим	1	1
1884	одной плоскости	1	1
1885	практических и	1	1
1886	опыта к	1	1
1887	биологическим и	1	1
1888	он как	4	1
1889	в предшествующей	1	1
1890	которых он	3	1
1891	или с	1	1
1892	он начинает	1	1
1893	только благодаря	1	1
1894	речи так	4	1
1895	только его	3	1
1896	оно находит	1	1
1897	единства и	1	1
1898	и соответствующие	1	1
1899	собой или	1	1
1900	значений слов	1	1
1901	это дает	1	1
1902	речь которая	1	1
1903	бы у	1	1
1904	как у	1	1
1905	этих слов	1	1
1906	не способен	2	1
1907	со своим	1	1
1908	процесса а	1	1
1909	на которой	4	1
1910	от речи	5	1
1911	слова а	1	1
1912	речи по	2	1
1913	без этого	2	1
1914	когда же	1	1
1915	мы находим	7	1
1916	психологии на	1	1
1917	эта речь	3	1
1918	психологии как	1	1
1919	рядом друг	1	1
1920	как эти	1	1
1921	ее содержания	1	1
1922	мысль но	1	1
1923	речи столь	1	1
1924	и слова	1	1
1925	просто как	1	1
1926	когда оно	1	1
1927	таковы в	1	1
1928	отношении она	1	1
1929	наших дней	1	1
1930	речи ее	4	1
1931	в такую	1	1
1932	ибо все	2	1
1933	в другую	2	1
1934	же по	1	1
1935	в силах	1	1
1936	по существу	8	1
1937	ибо как	2	1
1938	как впрочем	2	1
1939	речь таким	1	1
1940	к современной	1	1
1941	исследованием в	1	1
1942	дано на	1	1
1943	он один	1	1
1944	по ту	2	1
1945	себе в	1	1
1946	чтобы быть	2	1
1947	и изучает	1	1
1948	для науки	1	1
1949	в равной	2	1
1950	сторон языка	1	1
1951	по теории	1	1
1952	что перед	3	1
1953	и без	1	1
1954	все теории	1	1
1955	им же	2	1
1956	и вовсе	1	1
1957	чем другие	2	1
1958	очередь является	1	1
1959	и силу	1	1
1960	мышления которые	3	1
1961	все особенности	1	1
1962	другом месте	6	1
1963	однако это	1	1
1964	речи таким	2	1
1965	становится все	1	1
1966	и понимания	2	1
1967	по своему	1	1
1968	мышлении и	8	1
1969	и конкретной	1	1
1970	словом как	1	1
1971	и со	2	1
1972	и я	2	1
1973	не относится	1	1
1974	говорить как	1	1
1975	чем мы	3	1
1976	нисколько не	2	1
1977	направлении в	1	1
1978	речь по	1	1
1979	и отношений	2	1
1980	предметом исследования	3	1
1981	одного предмета	1	1
1982	ибо и	1	1
1983	и другим	2	1
1984	звук как	1	1
1985	и осознать	1	1
1986	этих элементов	1	1
1987	является еще	1	1
1988	что тот	2	1
1989	первостепенное значение	1	1
1990	мышления проблема	1	1
1991	научных и	1	1
1992	ему не	1	1
1993	эти же	1	1
1994	этой функции	1	1
1995	чтобы сделать	1	1
1996	общественной жизни	3	1
1997	звуковой комплекс	1	1
1998	друга но	1	1
1999	стоит и	1	1
2000	мы попытаемся	3	1
2001	принципиальное значение	1	1
2002	он указывает	1	1
2003	и внешних	1	1
2004	всем их	1	1
2005	и психологических	1	1
2006	может иметь	1	1
2007	и мысли	2	1
2008	о примате	1	1
2009	речью в	2	1
2010	и эти	2	1
2011	только к	1	1
2012	первобытный человек	1	1
2013	там мы	2	1
2014	он говорит	2	1
2015	на элементы	6	1
2016	оно в	1	1
2017	и социального	1	1
2018	вот еще	1	1
2019	лежит не	1	1
2020	на один	1	1
2021	нами особенности	1	1
2022	которую мы	6	1
2023	переходе от	2	1
2024	речь почти	1	1
2025	чистом виде	1	1
2026	не выдерживает	2	1
2027	может возникнуть	1	1
2028	фактов в	2	1
2029	организации общества	1	1
2030	учении о	6	1
2031	факт сознания	1	1
2032	звуковой стороны	5	1
2033	наиболее важным	1	1
2034	тому как	3	1
2035	восприятие и	1	1
2036	и направления	1	1
2037	бы речь	1	1
2038	примыкающие к	1	1
2039	явлений а	2	1
2040	и нигде	2	1
2041	первое и	1	1
2042	основной функцией	1	1
2043	мы наблюдали	1	1
2044	то эта	1	1
2045	исследования в	5	1
2046	и во-вторых	3	1
2047	как тем	1	1
2048	личности в	1	1
2049	ни каким-либо	1	1
2050	мы снова	1	1
2051	отказ от	1	1
2052	самое что	1	1
2053	к области	1	1
2054	случаях когда	1	1
2055	но дело	1	1
2056	дать ему	1	1
2057	показали что	5	1
2058	слова речь	1	1
2059	т.п но	1	1
2060	от деятельности	1	1
2061	все авторы	1	1
2062	личность как	1	1
2063	к которой	1	1
2064	человека и	6	1
2065	принять его	1	1
2066	на всю	1	1
2067	входить в	1	1
2068	речь говорит	1	1
2069	ясности и	1	1
2070	еще на	4	1
2071	создает в	1	1
2072	значение слова	5	1
2073	последнее слово	1	1
2074	поскольку оно	1	1
2075	в отрыве	1	1
2076	этом на	1	1
2077	допустить что	2	1
2078	же на	1	1
2079	теоретической и	2	1
2080	что можно	4	1
2081	социологической точки	1	1
2082	речи правда	2	1
2083	к ней	1	1
2084	имели в	1	1
2085	орудий и	1	1
2086	самых тонких	1	1
2087	для обозначения	1	1
2088	примере еще	1	1
2089	в плане	1	1
2090	к моменту	1	1
2091	интересующем нас	1	1
2092	в звуке	1	1
2093	них между	1	1
2094	является той	2	1
2095	дело в	3	1
2096	отрывается от	2	1
2097	сюда относятся	1	1
2098	и определенной	1	1
2099	анализа и	1	1
2100	самого последнего	1	1
2101	эту мысль	1	1
2102	нашей проблемы	1	1
2103	как увидим	2	1
2104	всей нашей	1	1
2105	помощью ряда	1	1
2106	и переживаний	1	1
2107	как будто	1	1
2108	момента и	1	1
2109	грамматики и	1	1
2110	только после	1	1
2111	философских построений	1	1
2112	т.д и	2	1
2113	все другие	2	1
2114	совершенно иная	1	1
2115	образом оказывается	1	1
2116	ли может	1	1
2117	сообщения и	1	1
2118	она существует	1	1
2119	для этого	7	1
2120	и обратно	1	1
2121	речь или	3	1
2122	он с	1	1
2123	не можем	3	1
2124	быть выражено	1	1
2125	этого конечно	1	1
