N	2gram	Propp_Isto	Morfolog
1282	или чтобы	2	1
1283	наконец даже	1	1
1284	царство и	2	1
1285	кто в	1	1
1286	между ее	1	1
1287	бы быть	1	1
1288	конь не	1	1
1289	верхом на	3	1
1290	герой оказывает	1	1
1291	как условный	1	1
1292	в подвале	2	1
1293	способов какими	1	1
1294	три случая	1	1
1295	совершенно точно	1	1
1296	между ними	1	1
1297	видит портрет	1	1
1298	коня на	1	1
1299	и она	5	1
1300	можно предположить	1	1
1301	е не	1	1
1302	помощника но	2	1
1303	но по	4	1
1304	эти две	1	1
1305	у царя	1	1
1306	не есть	3	1
1307	говорят о	2	1
1308	здесь перед	1	1
1309	между прочим	4	1
1310	мнение что	1	1
1311	в мире	1	1
1312	становится понятным	3	1
1313	наконец есть	1	1
1314	дочь в	2	1
1315	так в	8	1
1316	внезапное исчезновение	1	1
1317	он состоит	1	1
1318	о помощнике	1	1
1319	разнообразны часто	1	1
1320	на все	2	1
1321	и могут	1	1
1322	тех которые	1	1
1323	средство в	1	1
1324	уже давно	2	1
1325	земле и	2	1
1326	со своей	2	1
1327	что им	3	1
1328	д такое	1	1
1329	может рассматриваться	1	1
1330	выше мы	5	1
1331	больше всего	1	1
1332	идет на	3	1
1333	нисколько не	1	1
1334	войти в	1	1
1335	это выполняет	1	1
1336	пока не	3	1
1337	различных народов	1	1
1338	возвращается с	1	1
1339	и это	5	1
1340	и царство	2	1
1341	с другом	2	1
1342	имеем то	1	1
1343	яги и	5	1
1344	сказках где	1	1
1345	в лесной	6	1
1346	вследствие чего	2	1
1347	и рыбке	1	1
1348	например как	1	1
1349	свет на	1	1
1350	по характеру	1	1
1351	выдержанное испытание	1	1
1352	в эту	1	1
1353	а он	6	1
1354	чаще однако	1	1
1355	в животное	7	1
1356	могло бы	2	1
1357	куда он	1	1
1358	тебе пригожусь	3	1
1359	ее искать	1	1
1360	сих пор	7	1
1361	некоторый свет	1	1
1362	другом случае	3	1
1363	эти же	1	1
1364	мать и	2	1
1365	целом не	2	1
1366	укажем что	1	1
1367	портит посев	1	1
1368	этих двух	2	1
1369	иван-царевич что	1	1
1370	в русской	5	1
1371	рублей и	1	1
1372	образе птицы	1	1
1373	его дочери	3	1
1374	ко всему	1	1
1375	в плену	4	1
1376	предположить что	11	1
1377	откуда они	1	1
1378	о себе	3	1
1379	братья и	1	1
1380	и хочет	1	1
1381	лесной избушке	3	1
1382	но можно	1	1
1383	более чем	1	1
1384	еще тем	1	1
1385	и эти	5	1
1386	д с	1	1
1387	тут и	1	1
1388	таким же	5	1
1389	с самого	1	1
1390	сказкой в	1	1
1391	ковер-самолет и	1	1
1392	часто встречается	3	1
1393	волшебную силу	3	1
1394	действия в	1	1
1395	а остальные	1	1
1396	мы выделяем	1	1
1397	она должна	1	1
1398	я тебе	6	1
1399	домой и	4	1
1400	связь сказки	2	1
1401	иногда на	1	1
1402	бы только	1	1
1403	и героев	1	1
1404	дана в	1	1
1405	этом нет	1	1
1406	отец и	2	1
1407	он ничего	2	1
1408	может возникнуть	1	1
1409	то чего	2	1
1410	все остальные	1	1
1411	нас также	1	1
1412	с избушкой	1	1
1413	на новый	1	1
1414	и животным	2	1
1415	с умершими	1	1
1416	на другой	3	1
1417	перенесены в	1	1
1418	важен как	1	1
1419	а от	2	1
1420	в течение	6	1
1421	д этим	1	1
1422	уже только	2	1
1423	иного характера	1	1
1424	с какой	1	1
1425	можем указать	1	1
1426	но он	8	1
1427	в быту	1	1
1428	трех коней	3	1
1429	обстоит дело	1	1
1430	мы опять	2	1
1431	так что	8	1
1432	можем наблюдать	1	1
1433	где герой	1	1
1434	мост к	2	1
1435	то серебринка	2	1
1436	на которых	2	1
1437	и помощник	1	1
1438	на другое	1	1
1439	это по	1	1
1440	материала можно	1	1
1441	что отец	2	1
1442	к тем	2	1
1443	его не	3	1
1444	надо сказать	1	1
1445	но она	2	1
1446	семь лет	1	1
1447	же герой	4	1
1448	как дарители	1	1
1449	пор не	1	1
1450	как он	1	1
1451	поставлен вопрос	2	1
1452	это или	1	1
1453	запрета не	1	1
1454	сказок в	1	1
1455	что данный	1	1
1456	не ешь	8	1
1457	не дает	3	1
1458	оказывается что	2	1
1459	исследователя но	1	1
1460	почти всегда	2	1
1461	у кого	1	1
1462	иметь в	1	1
1463	это наиболее	1	1
1464	же он	3	1
1465	в нашей	1	1
1466	в мужском	8	1
1467	это то	1	1
1468	принадлежит и	1	1
1469	имеем здесь	1	1
1470	доходит до	2	1
1471	еще упомянуть	1	1
1472	они хотят	1	1
1473	к которой	1	1
1474	характерных и	1	1
1475	что бы	1	1
1476	обращаться в	1	1
1477	говорит ну	1	1
1478	сказках о	2	1
1479	можно утверждать	2	1
1480	иногда этот	1	1
1481	или иное	1	1
1482	когда мы	1	1
1483	меняется и	1	1
1484	на это	4	1
1485	в помощники	1	1
1486	и несколько	1	1
1487	свою мать	1	1
1488	с ягой	2	1
1489	королю в	1	1
1490	также с	1	1
1491	подобные случаи	1	1
1492	целом и	1	1
1493	в гости	1	1
1494	моего мяса	1	1
1495	герой просто	1	1
1496	в тексте	1	1
1497	возможно что	7	1
1498	состоят в	2	1
1499	д медный	1	1
1500	форма как	1	1
1501	в плане	1	1
1502	оно имеет	1	1
1503	следующее если	1	1
1504	со мной	1	1
1505	но могли	1	1
1506	друг другу	2	1
1507	и каждый	1	1
1508	затем он	1	1
1509	или ложного	1	1
1510	которые в	1	1
1511	говорилось выше	4	1
1512	дарители и	1	1
1513	царь его	1	1
1514	бы он	1	1
1515	это делает	2	1
1516	это видно	1	1
1517	слишком далеко	2	1
1518	нем говорится	1	1
1519	отправляется на	1	1
1520	иногда это	1	1
1521	помощника этот	1	1
1522	иных форм	2	1
1523	ей так	1	1
1524	примеров это	1	1
1525	сказке в	6	1
1526	действительно не	1	1
1527	жены и	1	1
1528	же случай	3	1
1529	здесь опять	1	1
1530	мокнут под	1	1
1531	в голову	1	1
1532	чего-то не	1	1
1533	он показывает	1	1
1534	в силу	2	1
1535	здесь также	1	1
1536	быть рассмотрена	1	1
1537	такой же	3	1
1538	сто рублей	2	1
1539	волшебные помощники	1	1
1540	он во	1	1
1541	становятся его	1	1
1542	своих детей	2	1
1543	как при	1	1
1544	иначе герой	1	1
1545	чулан не	1	1
1546	вход в	1	1
1547	из этого	1	1
1548	выделены нами	1	1
1549	заключению что	1	1
1550	в области	1	1
1551	его к	5	1
1552	но по-видимому	1	1
1553	хотя он	1	1
1554	богатырей в	1	1
1555	если на	1	1
1556	показывает что	13	1
1557	ли в	1	1
1558	самая функция	1	1
1559	это совершенно	1	1
1560	конь и	3	1
1561	что мотив	1	1
1562	для чего	1	1
1563	в него	3	1
1564	с ее	2	1
1565	всех этих	3	1
1566	случае это	1	1
1567	е он	1	1
1568	и объект	1	1
1569	он был	1	1
1570	очень различным	1	1
1571	имеет свою	3	1
1572	этому вопросу	1	1
1573	дело обстоит	1	1
1574	из этой	2	1
1575	у брата	1	1
1576	и совершенно	1	1
1577	дает ему	2	1
1578	в лице	2	1
1579	в который	1	1
1580	не можем	2	1
1581	и наконец	1	1
1582	некоторые черты	1	1
1583	по саду	1	1
1584	еще одно	1	1
1585	вплоть до	2	1
1586	сказки часто	1	1
1587	есть не	2	1
1588	где мы	1	1
1589	этих сказок	1	1
1590	при дворе	2	1
1591	в полночь	1	1
1592	быть поставлен	3	1
1593	он или	1	1
1594	нечто иное	1	1
1595	рассмотрим еще	1	1
