N	2gram	Propp_Isto	Formalny
1316	жизни так	2	1
1317	стали на	1	1
1318	такое положение	1	1
1319	нет ничего	3	1
1320	этому поводу	1	1
1321	функцию в	1	1
1322	или сам	3	1
1323	не доказывают	1	1
1324	он отличается	1	1
1325	как целое	1	1
1326	быту и	1	1
1327	видим что	7	1
1328	не имеют	2	1
1329	разнообразны и	1	1
1330	той роли	1	1
1331	с каким-нибудь	1	1
1332	такую же	1	1
1333	то где	1	1
1334	и заставляет	1	1
1335	задний план	1	1
1336	это за	1	1
1337	на той	1	1
1338	но здесь	2	1
1339	по сравнению	2	1
1340	это все	1	1
1341	связанную с	2	1
1342	и поэтому	1	1
1343	с новым	1	1
1344	а через	3	1
1345	тех пор	1	1
1346	не сам	1	1
1347	этом явлении	1	1
1348	из которой	1	1
1349	этот случай	15	1
1350	связана со	1	1
1351	с которой	1	1
1352	в середине	1	1
1353	уже говорили	1	1
1354	камень и	1	1
1355	здесь очень	1	1
1356	они думают	1	1
1357	и наиболее	1	1
1358	далее если	1	1
1359	отражает в	1	1
1360	а те	1	1
1361	один а	1	1
1362	друга и	1	1
1363	тогда как	6	1
1364	в обоих	1	1
1365	еще один	1	1
1366	только это	1	1
1367	и наоборот	2	1
1368	например на	1	1
1369	он весь	2	1
1370	связанной с	2	1
1371	это же	1	1
1372	изучение этого	2	1
1373	на следующие	1	1
1374	потом в	2	1
1375	же дает	1	1
1376	и там	6	1
1377	историю которых	1	1
1378	этом еще	1	1
1379	событий в	1	1
1380	она может	2	1
1381	положения что	1	1
1382	она переносит	1	1
1383	мотив герой	1	1
1384	в образе	2	1
1385	за пределами	1	1
1386	нас важно	1	1
1387	наоборот это	1	1
1388	другим способом	1	1
1389	когда эти	1	1
1390	вопрос так	1	1
1391	стороны не	1	1
1392	исходить и	1	1
1393	принимают его	1	1
1394	здесь действительно	1	1
1395	не будучи	1	1
1396	данное положение	1	1
1397	два а	1	1
1398	своем пути	1	1
1399	в другое	1	1
1400	меня не	4	1
1401	уже с	3	1
1402	дает нам	3	1
1403	вместе со	1	1
1404	но на	1	1
1405	только одно	1	1
1406	весь русский	1	1
1407	того как	3	1
1408	этого она	1	1
1409	же этот	1	1
1410	о значении	1	1
1411	предположение что	3	1
1412	не будем	6	1
1413	чего не	1	1
1414	которых он	1	1
1415	нельзя так	1	1
1416	мире в	2	1
1417	что так	2	1
1418	материал материал	1	1
1419	в жизнь	1	1
1420	в общих	1	1
1421	и тут	1	1
1422	видеть в	3	1
1423	недаром и	1	1
1424	на которой	3	1
1425	понимания этого	1	1
1426	быту в	1	1
1427	превратиться в	1	1
1428	есть акт	1	1
1429	пр то	1	1
1430	любопытно что	1	1
1431	них и	1	1
1432	видим не	1	1
1433	несколько иная	1	1
1434	под тем	1	1
1435	нам важен	1	1
1436	же именно	1	1
1437	герою в	1	1
1438	больше чем	1	1
1439	себе что	1	1
1440	этого не	1	1
1441	в свои	1	1
1442	как герой	4	1
1443	а также	5	1
1444	и где	1	1
1445	это еще	2	1
1446	а то	2	1
1447	чтобы быть	3	1
1448	велико однако	1	1
1449	можно считать	1	1
1450	случае не	1	1
1451	при том	1	1
1452	и совсем	1	1
1453	далее мы	1	1
1454	в познании	1	1
1455	так часто	4	1
1456	е не	1	1
1457	чем другие	1	1
1458	но по	4	1
1459	эти две	1	1
1460	своем исследовании	1	1
1461	становится понятным	3	1
1462	в использовании	1	1
1463	или другая	2	1
1464	это происходит	2	1
1465	по своему	1	1
1466	основываясь на	1	1
1467	этого вопроса	1	1
1468	из дому	4	1
1469	не стал	1	1
1470	та что	2	1
1471	вследствие чего	2	1
1472	сталкивается с	1	1
1473	об этом	8	1
1474	его же	1	1
1475	говорит об	1	1
1476	ему как	3	1
1477	и стала	1	1
1478	это так	1	1
1479	а так	1	1
1480	не все	7	1
1481	руки и	2	1
1482	гипотезы о	1	1
1483	совершенно ясно	2	1
1484	определенном направлении	1	1
1485	этой системы	2	1
1486	ему не	1	1
1487	на них	2	1
1488	окончательно этот	1	1
1489	этого он	1	1
1490	и хочет	1	1
1491	это конечно	1	1
1492	за то	1	1
1493	указывали на	1	1
1494	этом придется	1	1
1495	понимаем мы	1	1
1496	с сохранением	1	1
1497	мы получим	1	1
1498	часто встречается	3	1
1499	весь и	1	1
1500	как же	1	1
1501	отражает действительность	1	1
1502	на задний	1	1
1503	ей в	1	1
1504	а его	1	1
1505	мотива с	3	1
1506	его совершенно	1	1
1507	одну особенность	1	1
1508	мы достаточно	1	1
1509	в самых	3	1
1510	историческим материалом	1	1
1511	следовательно на	1	1
1512	другими словами	2	1
1513	связь и	2	1
1514	еще сильнее	1	1
1515	здесь однако	1	1
1516	также и	1	1
1517	а из	1	1
1518	в течение	6	1
1519	здесь совершенно	1	1
1520	это для	1	1
1521	мы узнаем	1	1
1522	вопрос как	1	1
1523	на другое	1	1
1524	здесь это	1	1
1525	особенно ясным	1	1
1526	оно касается	1	1
1527	связана с	4	1
1528	к тем	2	1
1529	момент не	1	1
1530	могли не	1	1
1531	от отца	1	1
1532	есть и	7	1
1533	толстой не	1	1
1534	но такое	1	1
1535	в начале	2	1
1536	говоря о	1	1
1537	в нашей	1	1
1538	первоначально как	1	1
1539	они его	1	1
1540	вообще на	1	1
1541	можно найти	8	1
1542	человека с	2	1
1543	пока только	2	1
1544	меняются и	1	1
1545	которых она	1	1
1546	этих случаях	14	1
1547	у нее	4	1
1548	развивается в	1	1
1549	еще на	2	1
1550	всего то	1	1
1551	могло быть	3	1
1552	вступают в	4	1
1553	в книге	1	1
1554	мы устанавливаем	1	1
1555	почему не	1	1
1556	мы наталкиваемся	1	1
1557	которые в	1	1
1558	этим же	2	1
1559	она находит	1	1
1560	и пытается	1	1
1561	имеет еще	1	1
1562	страх перед	1	1
1563	действительно не	1	1
1564	данное явление	1	1
1565	искать и	1	1
1566	конечно совершенно	1	1
1567	в узком	1	1
1568	может он	1	1
1569	и сталкивается	1	1
1570	все еще	7	1
1571	дальше что	1	1
1572	право на	2	1
1573	людей на	1	1
1574	эту действительность	1	1
1575	это лежит	1	1
1576	та форма	1	1
1577	вот этот	1	1
1578	и новые	2	1
1579	эти два	3	1
1580	и долго	1	1
1581	что иное	6	1
1582	могут дать	1	1
1583	эти новые	2	1
1584	других случаях	2	1
1585	здесь они	2	1
1586	ему силу	1	1
1587	это подтверждается	1	1
1588	три года	6	1
1589	этому вопросу	1	1
1590	ее задач	1	1
1591	нас это	1	1
1592	можно указать	2	1
1593	о культе	1	1
1594	иное как	6	1
