N	2gram	Vygotskiy_	StatiiOP
1311	не отличается	1	1
1312	для ее	1	1
1313	что настоящее	1	1
1314	при отсутствии	1	1
1315	чтобы он	1	1
1316	нужно как	1	1
1317	особого рода	1	1
1318	именно потому	3	1
1319	на другой	1	1
1320	с несомненностью	4	1
1321	понимать в	1	1
1322	этих точек	1	1
1323	уже по	5	1
1324	речи и	8	1
1325	на которых	1	1
1326	процесса в	3	1
1327	языком и	1	1
1328	это по	1	1
1329	именно что	1	1
1330	идет в	3	1
1331	мысль что	6	1
1332	от которых	1	1
1333	возвращаясь к	1	1
1334	в детском	4	1
1335	содержания и	2	1
1336	одно и	2	1
1337	что нельзя	1	1
1338	сущности говоря	5	1
1339	той области	1	1
1340	и является	6	1
1341	один раз	3	1
1342	является одним	2	1
1343	такое что	1	1
1344	и хотя	2	1
1345	на стороне	1	1
1346	первый из	2	1
1347	в современной	3	1
1348	расхождение между	3	1
1349	но так	1	1
1350	решение вопроса	2	1
1351	вот в	1	1
1352	к кому	1	1
1353	которых один	1	1
1354	отношения с	1	1
1355	над ним	1	1
1356	в известных	1	1
1357	должны были	3	1
1358	этой группы	1	1
1359	являются ли	1	1
1360	вопрос можно	1	1
1361	аналогии между	1	1
1362	не совпадает	2	1
1363	этот период	4	1
1364	он еще	3	1
1365	не иначе	3	1
1366	в школе	16	1
1367	раз этого	1	1
1368	критики которые	1	1
1369	он в	3	1
1370	однако в	1	1
1371	мы называем	1	1
1372	и никогда	1	1
1373	в систему	2	1
1374	внимание и	3	1
1375	друг другу	2	1
1376	детство и	1	1
1377	внесены в	1	1
1378	это приводит	1	1
1379	на отдельные	2	1
1380	шаг к	1	1
1381	и есть	8	1
1382	мы будем	4	1
1383	и развитием	16	1
1384	показывают что	1	1
1385	в силу	14	1
1386	это третье	1	1
1387	бы оно	3	1
1388	функции они	1	1
1389	же мы	2	1
1390	в совершенно	2	1
1391	оно может	2	1
1392	сказать о	1	1
1393	заключается именно	1	1
1394	для чего	1	1
1395	которого мы	2	1
1396	а главное	1	1
1397	что хотя	1	1
1398	можно с	1	1
1399	который оказался	1	1
1400	очень рано	1	1
1401	нам кажется	2	1
1402	входящими в	1	1
1403	и объясняет	1	1
1404	понять что	2	1
1405	мы до	1	1
1406	которая и	1	1
1407	доказывает что	1	1
1408	обучения в	8	1
1409	сказать так	1	1
1410	и сами	2	1
1411	можно только	2	1
1412	потому чтобы	1	1
1413	эта фраза	2	1
1414	основе этой	2	1
1415	на деле	1	1
1416	собственном смысле	2	1
1417	в самостоятельной	1	1
1418	но одновременно	1	1
1419	образом и	1	1
1420	разной мере	1	1
1421	которому они	1	1
1422	друг к	3	1
1423	опирается на	4	1
1424	более ранней	2	1
1425	мы встретились	1	1
1426	только более	1	1
1427	как с	5	1
1428	мы приходим	1	1
1429	сравнительный анализ	1	1
1430	вот по	1	1
1431	внимания в	1	1
1432	в основном	2	1
1433	этого понятия	3	1
1434	которой не	1	1
1435	которые он	1	1
1436	которых мы	1	1
1437	эти высшие	1	1
1438	у другого	1	1
1439	или иные	1	1
1440	заключающийся в	1	1
1441	речь как	2	1
1442	первый и	2	1
1443	источников в	1	1
1444	ребенок в	10	1
1445	опираться на	3	1
1446	с ним	6	1
1447	бы говорить	1	1
1448	из одних	1	1
1449	в наиболее	1	1
1450	два основных	1	1
1451	никакому сомнению	1	1
1452	в другой	1	1
1453	понимать что	1	1
1454	времени когда	1	1
1455	не исчерпывается	1	1
1456	он действует	1	1
1457	совсем так	1	1
1458	действительно ли	3	1
1459	к выводу	3	1
1460	с каждым	1	1
1461	чем для	1	1
1462	и делает	2	1
1463	отделены друг	1	1
1464	исследования как	1	1
1465	том и	1	1
1466	трудная и	1	1
1467	видели уже	2	1
1468	связанная с	3	1
1469	этом варианте	1	1
1470	это делаю	2	1
1471	этого процесса	2	1
1472	можно дать	1	1
1473	этой точки	7	1
1474	вместо того	5	1
1475	двух сторон	2	1
1476	отличаются от	2	1
1477	почти всегда	2	1
1478	имел бы	2	1
1479	бы подумать	1	1
1480	место его	1	1
1481	простым и	1	1
1482	сказать по	1	1
1483	следовательно в	1	1
1484	мы говорим	4	1
1485	одновременно с	4	1
1486	с целью	1	1
1487	себе совершенно	1	1
1488	которые у	1	1
1489	существует все	1	1
1490	развития который	1	1
1491	исследование может	1	1
1492	быть даже	1	1
1493	постановке вопроса	1	1
1494	истории что	1	1
1495	значении этого	1	1
1496	виде как	1	1
1497	речью не	1	1
1498	имеют силу	1	1
1499	это относится	1	1
1500	к самым	1	1
1501	он попал	1	1
1502	есть нечто	1	1
1503	знаний и	3	1
1504	и зрелых	1	1
1505	существует между	1	1
1506	можно даже	1	1
1507	дает право	1	1
1508	которого является	2	1
1509	и просто	1	1
1510	на родную	1	1
1511	теорий в	1	1
1512	она исходит	1	1
1513	тем которые	2	1
1514	приводит к	10	1
1515	форма слова	1	1
1516	роли в	2	1
1517	если можно	1	1
1518	сравнению с	9	1
1519	известная доля	1	1
1520	эта последняя	1	1
1521	знает что	5	1
1522	возникает вопрос	1	1
1523	к другому	3	1
1524	и обратно	3	1
1525	сейчас же	2	1
1526	представляется в	1	1
1527	время является	1	1
1528	он мог	1	1
1529	которые распадается	1	1
1530	я говорю	1	1
1531	и черты	1	1
1532	замечаниях но	1	1
1533	в рассмотрение	1	1
1534	нас интересует	3	1
1535	который он	1	1
1536	нет ничего	1	1
1537	речь в	3	1
1538	сторона этого	2	1
1539	его и	4	1
1540	попал в	1	1
1541	совпадал с	1	1
1542	речи чем	1	1
1543	должно быть	10	1
1544	с ритмом	1	1
1545	гораздо большей	1	1
1546	который с	2	1
1547	ошибочность этого	1	1
1548	есть основной	1	1
1549	сливается с	1	1
1550	своей собственной	2	1
1551	его мышления	1	1
1552	совершенно иной	3	1
1553	существенная разница	1	1
1554	даже сказать	1	1
1555	ли он	1	1
1556	у одного	3	1
1557	основных положений	1	1
1558	чем то	1	1
1559	из потребности	1	1
1560	примере как	1	1
1561	слово которое	1	1
1562	вопросе о	3	1
1563	речи не	4	1
1564	тот и	1	1
1565	ими в	1	1
1566	внимание уделялось	1	1
1567	окажется что	1	1
1568	больше а	1	1
1569	и больше	1	1
1570	только один	4	1
1571	и гг	1	1
1572	со всей	1	1
1573	данный период	1	1
1574	прежде и	1	1
1575	к одному	4	1
1576	котором она	2	1
1577	вопроса и	1	1
1578	имеет никакого	1	1
1579	этому не	1	1
1580	на примере	5	1
1581	а при	1	1
1582	не отдает	2	1
1583	при совершенно	1	1
1584	что такая	1	1
1585	друг от	5	1
1586	перед глазами	1	1
1587	почти одновременно	1	1
1588	при анализе	4	1
1589	ровно в	1	1
1590	еще один	1	1
1591	каждый из	1	1
1592	не представляет	1	1
1593	но остается	1	1
1594	связь которых	1	1
1595	затем уже	1	1
1596	на которые	3	1
1597	по линии	1	1
1598	на более	1	1
1599	из наиболее	1	1
1600	и там	1	1
1601	из борьбы	1	1
1602	переход от	7	1
1603	непосредственно из	1	1
1604	указано в	1	1
1605	вопроса которая	1	1
1606	привел к	2	1
1607	если мы	9	1
1608	речи в	7	1
1609	что совершается	1	1
1610	грамматическими и	1	1
1611	лет у	1	1
1612	при котором	1	1
1613	значение имеет	1	1
1614	слов в	1	1
1615	так обычно	1	1
1616	что самый	1	1
1617	котором мы	1	1
1618	непосредственно вытекает	2	1
1619	путь этот	1	1
1620	значит слово	1	1
1621	то здесь	1	1
1622	не стоит	1	1
1623	имеет и	1	1
1624	здесь и	1	1
1625	это значение	1	1
1626	но оказывается	1	1
1627	и значит	1	1
1628	не видит	1	1
1629	состоящая в	1	1
1630	объяснение того	1	1
1631	такова точка	1	1
1632	друг друга	1	1
1633	и после	1	1
1634	с него	1	1
1635	дает в	1	1
1636	не из	1	1
1637	же он	1	1
1638	показать как	1	1
1639	в самой	1	1
1640	но которые	1	1
1641	более высоким	3	1
1642	последнего времени	2	1
1643	которые они	3	1
1644	собой по	1	1
1645	деятельности как	1	1
1646	обратиться к	2	1
1647	иное решение	1	1
1648	высшей степени	3	1
1649	которому в	1	1
1650	которому он	1	1
1651	самое слово	2	1
1652	к началу	5	1
1653	положение вещей	1	1
1654	новый и	1	1
1655	которая лежит	1	1
1656	из отдельных	1	1
1657	потом он	1	1
1658	основной факт	2	1
1659	в более	2	1
1660	ему в	2	1
1661	есть такой	1	1
1662	является то	4	1
1663	не утверждал	1	1
1664	с теоретической	3	1
1665	был перенесен	1	1
1666	второй половине	1	1
1667	более общие	1	1
1668	формой в	1	1
1669	что означает	1	1
1670	тому чтобы	4	1
1671	которые вместе	1	1
1672	же мере	5	1
1673	именно тем	1	1
1674	самый ход	1	1
1675	и общей	1	1
1676	речи так	3	1
1677	переход к	3	1
1678	отношении уже	1	1
1679	между одним	1	1
1680	значений слов	5	1
1681	прежде нежели	1	1
1682	знает ни	1	1
1683	себя на	1	1
1684	деле не	1	1
1685	бы сейчас	2	1
1686	самого последнего	1	1
1687	в специальных	1	1
1688	то мы	1	1
1689	мы сталкиваемся	2	1
1690	здесь в	1	1
1691	ниже к	1	1
1692	имел в	1	1
1693	первом месте	1	1
1694	на одной	1	1
1695	этим именем	1	1
1696	а все	1	1
1697	его протяжении	1	1
1698	слова а	1	1
1699	слова не	2	1
1700	должно стать	1	1
1701	все равно	2	1
1702	сказал бы	1	1
1703	к самой	2	1
1704	которые я	1	1
1705	это предположение	5	1
1706	на каком	1	1
1707	задач и	1	1
1708	как эти	1	1
1709	произвольно в	1	1
1710	говорим о	2	1
1711	от друга	5	1
1712	и иными	1	1
1713	является таким	1	1
1714	этого не	1	1
1715	с ними	4	1
1716	что к	2	1
1717	уже очень	1	1
1718	и которая	1	1
1719	и начинается	1	1
1720	может стоять	1	1
1721	не разрешают	1	1
1722	и активно	1	1
1723	в ту	1	1
1724	и другое	5	1
1725	словами самого	1	1
1726	эти переломные	1	1
1727	в плоскость	2	1
1728	своей речи	1	1
1729	положений его	1	1
1730	эти особенности	2	1
1731	такого понимания	1	1
1732	к жизни	7	1
1733	и последующих	1	1
1734	его развитии	2	1
1735	знает на	1	1
1736	случаях когда	1	1
1737	сталкиваемся с	1	1
1738	это но	1	1
1739	и понимания	1	1
1740	перейти к	4	1
1741	к нашей	1	1
1742	он никогда	1	1
1743	на одном	2	1
1744	в еще	1	1
1745	и со	1	1
1746	чем мы	1	1
1747	именно эта	1	1
1748	в точности	1	1
1749	материала на	1	1
1750	в условиях	3	1
1751	никаких особых	1	1
1752	отвечает не	1	1
1753	та что	1	1
1754	с отношениями	1	1
1755	первостепенное значение	1	1
1756	мысли в	5	1
1757	и полностью	2	1
1758	связаны с	1	1
1759	каждого отдельного	3	1
1760	в раннем	1	1
1761	мы научимся	2	1
1762	и произвольным	1	1
1763	которая как	2	1
1764	возникают и	3	1
1765	не обладал	1	1
1766	тем чем	2	1
1767	обычно в	1	1
1768	тем сильнее	1	1
1769	мышления как	2	1
1770	же из	1	1
1771	к их	2	1
1772	образом мы	2	1
1773	этот взгляд	1	1
1774	прав когда	2	1
1775	ко второму	1	1
1776	предполагать что	1	1
1777	а просто	2	1
1778	на один	1	1
1779	будет видно	1	1
1780	это как	1	1
1781	фактами и	1	1
1782	две стороны	1	1
1783	он принадлежит	1	1
1784	но при	2	1
1785	этой переработки	1	1
1786	этого последнего	1	1
1787	автора к	1	1
1788	как уже	5	1
1789	одну из	1	1
1790	тому как	6	1
1791	силе и	1	1
1792	в разной	1	1
1793	на всех	2	1
1794	одни и	1	1
1795	этому и	2	1
1796	больше и	1	1
1797	не сказал	1	1
1798	к тем	1	1
1799	им мысль	1	1
1800	все не	3	1
1801	и произвольных	1	1
1802	не с	2	1
1803	чем ниже	1	1
1804	оказывается что	1	1
1805	противоречия в	1	1
1806	стороны и	3	1
1807	грамматике и	1	1
1808	часто в	1	1
1809	только то	4	1
1810	на всю	2	1
1811	с двумя	1	1
1812	по сравнению	9	1
1813	с первого	2	1
1814	считать установленным	1	1
1815	означает что	1	1
1816	развивается в	1	1
1817	это один	1	1
1818	идет речь	1	1
1819	и напрасно	1	1
1820	общий итог	1	1
1821	считать что	1	1
1822	и т.д	6	1
1823	эти ошибки	1	1
1824	этом вопросе	4	1
1825	рассматривать как	1	1
1826	есть свои	1	1
1827	этого основного	1	1
1828	литературному языку	3	1
1829	следует сделать	1	1
1830	как их	1	1
1831	с различными	1	1
1832	почему это	1	1
1833	не быть	1	1
1834	свою теорию	2	1
1835	в понимании	1	1
1836	для такого	1	1
1837	системе как	1	1
1838	все содержание	1	1
1839	его отношений	1	1
1840	связи между	1	1
1841	анализа и	1	1
1842	ее из	1	1
1843	в высшей	3	1
1844	брат и	2	1
1845	эту мысль	2	1
1846	означало бы	1	1
1847	произвольное и	1	1
1848	к известным	1	1
1849	которые дают	1	1
1850	с таким	4	1
1851	же в	2	1
1852	нет как	1	1
1853	как увидим	1	1
1854	том виде	1	1
1855	в одинаковой	2	1
1856	к новому	1	1
1857	включает в	3	1
1858	фактической стороны	2	1
1859	зрения была	1	1
1860	известной степени	1	1
1861	их на	1	1
1862	бы установить	2	1
1863	чем та	1	1
1864	само собой	3	1
1865	указано выше	1	1
1866	он пытался	1	1
1867	действие на	2	1
1868	производное от	1	1
1869	исходным пунктом	1	1
1870	перевод на	1	1
1871	само по	2	1
1872	последовательности в	1	1
1873	не можем	2	1
1874	больше того	3	1
1875	сейчас мы	2	1
1876	есть не	3	1
1877	и конец	1	1
1878	совершается в	4	1
1879	степени и	1	1
1880	что дало	1	1
1881	по нашему	1	1
1882	более того	1	1
