N	2gram	Propp_Isto	formyVre
1304	явления мира	1	1
1305	все остальное	1	1
1306	значение этих	1	1
1307	все явления	1	1
1308	тесно связан	2	1
1309	по направлению	1	1
1310	ней в	1	1
1311	на обычную	1	1
1312	особое внимание	2	1
1313	бы быть	4	1
1314	путь и	1	1
1315	одет в	1	1
1316	культуры от	1	1
1317	время он	1	1
1318	которые были	1	1
1319	в пропасть	1	1
1320	независимо от	1	1
1321	в глубину	1	1
1322	вокруг них	1	1
1323	должны будем	4	1
1324	чтобы не	3	1
1325	герой не	1	1
1326	встречается и	1	1
1327	было что	1	1
1328	до его	1	1
1329	и могла	1	1
1330	вопросом о	2	1
1331	формы к	1	1
1332	небу и	1	1
1333	своего рода	2	1
1334	были бы	2	1
1335	этой исторической	1	1
1336	на время	1	1
1337	своей жене	1	1
1338	роль играют	2	1
1339	его со	1	1
1340	его образе	1	1
1341	это свидетельствует	1	1
1342	он лишен	1	1
1343	в сказках	7	1
1344	органов не	1	1
1345	к другим	1	1
1346	этого мотива	5	1
1347	например что	1	1
1348	можно видеть	2	1
1349	безотносительно к	2	1
1350	тесно связана	1	1
1351	известно что	1	1
1352	тесная связь	1	1
1353	я видел	1	1
1354	д он	1	1
1355	она во-первых	1	1
1356	общим вопросам	1	1
1357	почти не	4	1
1358	видел и	1	1
1359	которые он	1	1
1360	некоторые мотивы	1	1
1361	с миром	1	1
1362	уши и	1	1
1363	переносится в	1	1
1364	уже знаем	3	1
1365	как те	1	1
1366	что это	12	1
1367	на происшедший	1	1
1368	и из	2	1
1369	и воскресению	1	1
1370	с некоторым	1	1
1371	никак не	1	1
1372	здесь он	2	1
1373	он на	1	1
1374	в другой	4	1
1375	стороны в	1	1
1376	из которых	3	1
1377	о которой	1	1
1378	пути в	4	1
1379	и выйти	1	1
1380	через эту	1	1
1381	здесь с	1	1
1382	формах в	1	1
1383	действий и	1	1
1384	в единый	1	1
1385	чтобы это	1	1
1386	и наш	1	1
1387	сводится к	1	1
1388	но чтобы	1	1
1389	найдем и	1	1
1390	подобно тому	3	1
1391	он слышит	1	1
1392	к еде	2	1
1393	кости и	2	1
1394	один человек	1	1
1395	должен был	6	1
1396	и приобретает	1	1
1397	пути или	1	1
1398	о природе	1	1
1399	особого рода	1	1
1400	вместо того	2	1
1401	не более	2	1
1402	и одновременно	1	1
1403	которых и	1	1
1404	в материале	1	1
1405	оно совершенно	1	1
1406	с ней	2	1
1407	дома но	1	1
1408	и приведены	1	1
1409	вокруг него	1	1
1410	нам важны	1	1
1411	женится на	1	1
1412	за волосы	2	1
1413	он будет	1	1
1414	сложный и	1	1
1415	приведенных выше	2	1
1416	не делает	2	1
1417	так вот	1	1
1418	из уст	1	1
1419	же еще	1	1
1420	она и	2	1
1421	эти явления	1	1
1422	состоит из	1	1
1423	как о	2	1
1424	есть нечто	1	1
1425	уже видели	4	1
1426	с такими	2	1
1427	пор она	1	1
1428	их тождества	1	1
1429	и вопрос	1	1
1430	была и	1	1
1431	приводит к	3	1
1432	можем здесь	1	1
1433	быть выделена	1	1
1434	есть на	2	1
1435	становится ясным	2	1
1436	может не	1	1
1437	которые связаны	1	1
1438	три часа	1	1
1439	связаны между	2	1
1440	говорили о	1	1
1441	мотив может	1	1
1442	на берегу	1	1
1443	из своей	1	1
1444	на своем	2	1
1445	но с	3	1
1446	дальше и	1	1
1447	название и	1	1
1448	этих античных	1	1
1449	исторического прошлого	6	1
1450	огромную роль	1	1
1451	в любой	1	1
1452	широко и	1	1
1453	к какой	1	1
1454	говорили что	3	1
1455	нет все	1	1
1456	имеет свои	1	1
1457	мотивы как	1	1
1458	который он	1	1
1459	обряд и	2	1
1460	для сравнения	1	1
1461	этого явления	4	1
1462	пришел бы	1	1
1463	цели не	1	1
1464	посвятил свою	1	1
1465	сказки и	6	1
1466	очень важны	1	1
1467	и хлеб	1	1
1468	на дом	1	1
1469	ли он	3	1
1470	связана с	7	1
1471	по земле	1	1
1472	земли и	1	1
1473	это все	1	1
1474	он часто	1	1
1475	в отдельности	1	1
1476	быть не	2	1
1477	природе и	1	1
1478	и голос	1	1
1479	вступление в	2	1
1480	них как	1	1
1481	из его	1	1
1482	тех пор	1	1
1483	живых в	2	1
1484	которой герой	2	1
1485	человек умер	1	1
1486	остается только	1	1
1487	ограничен и	1	1
1488	не у	1	1
1489	что если	2	1
1490	каждой из	1	1
1491	одного явления	1	1
1492	и больше	1	1
1493	из которого	1	1
1494	и вся	1	1
1495	совпадают с	1	1
1496	этого как	1	1
1497	здесь о	1	1
1498	образе а	1	1
1499	пусть эти	1	1
1500	у других	1	1
1501	подобного рода	2	1
1502	ее с	1	1
1503	сверху и	1	1
1504	принимают в	1	1
1505	он их	1	1
1506	при помощи	2	1
1507	процесс не	1	1
1508	что можно	1	1
1509	при анализе	1	1
1510	еще один	3	1
1511	наблюдал его	1	1
1512	в вавилоне	1	1
1513	им в	1	1
1514	он дает	2	1
1515	вдруг на	1	1
1516	между словом	1	1
1517	видим в	1	1
1518	она может	1	1
1519	в композиции	2	1
1520	что ты	1	1
1521	от которой	1	1
1522	отца к	1	1
1523	i iii	1	1
1524	конца и	1	1
1525	ему или	1	1
1526	есть чтобы	1	1
1527	ниже все	1	1
1528	удельным весом	1	1
1529	характера и	1	1
1530	предмет нашего	1	1
1531	к миру	1	1
1532	на этот	2	1
1533	редко и	2	1
1534	слово и	1	1
1535	он велел	1	1
1536	и воскресение	1	1
1537	указывает ему	1	1
1538	это значение	2	1
1539	утверждая что	1	1
1540	в понимании	1	1
1541	это впечатление	1	1
1542	только с	4	1
1543	общественного развития	1	1
1544	мы берем	1	1
1545	нас может	1	1
1546	можем поставить	1	1
1547	дальнейшего развития	1	1
1548	изменению и	1	1
1549	но есть	3	1
1550	более глубокий	1	1
1551	в формах	1	1
1552	уже с	2	1
1553	в тесном	1	1
1554	не знают	5	1
1555	что дорога	2	1
1556	лучше чем	1	1
1557	обычно только	1	1
1558	что оно	1	1
1559	которым он	1	1
1560	встречу с	1	1
1561	тоже не	2	1
1562	весь остальной	1	1
1563	же был	1	1
1564	с землей	3	1
1565	свидетельствует о	1	1
1566	нас не	3	1
1567	тридевять земель	2	1
1568	античного материала	2	1
1569	что значит	1	1
1570	эти реальные	1	1
1571	человека за	1	1
1572	у тебя	2	1
1573	для всякого	1	1
1574	над природой	1	1
1575	образ и	1	1
1576	от которого	1	1
1577	некоторые связи	1	1
1578	черта его	1	1
1579	на одно	1	1
1580	этой действительности	1	1
1581	а это	1	1
1582	он и	3	1
1583	не решается	1	1
1584	мы нашли	3	1
1585	этом он	2	1
1586	сторона в	1	1
1587	такое же	1	1
1588	гл vi	1	1
1589	о нем	5	1
1590	нам еще	1	1
1591	тут возникает	1	1
1592	на самом	3	1
1593	на которой	2	1
1594	из форм	1	1
1595	сын в	2	1
1596	где этот	1	1
1597	а все	1	1
1598	из числа	1	1
1599	смысле этого	2	1
1600	и семь	1	1
1601	с процессами	1	1
1602	в виде	2	1
1603	в египте	1	1
1604	всего сказанного	2	1
1605	трупа но	1	1
1606	быть сопоставлено	1	1
1607	будем ответить	1	1
1608	наших дней	2	1
1609	есть с	1	1
1610	в преисподней	2	1
1611	за этим	1	1
1612	о характере	1	1
1613	миф объясняет	1	1
1614	и социальные	1	1
1615	даже на	2	1
1616	только все	1	1
1617	на нее	3	1
1618	всегда есть	2	1
1619	господствующими классами	1	1
1620	в ту	2	1
1621	будем называть	2	1
1622	этом моменте	1	1
1623	их нельзя	2	1
1624	указывает на	2	1
1625	часто являются	1	1
1626	власть в	1	1
1627	не представляют	1	1
1628	это очень	1	1
1629	не умирает	1	1
1630	традиции в	1	1
1631	они пели	1	1
1632	следовало бы	3	1
1633	не подлежит	1	1
1634	но нельзя	1	1
1635	бы нам	1	1
1636	и дурак	1	1
1637	имеется в	3	1
1638	с большинством	1	1
1639	эпохой в	1	1
1640	и я	1	1
1641	из дому	5	1
1642	или что	1	1
1643	и глубже	1	1
1644	по его	3	1
1645	через них	1	1
1646	нисколько не	3	1
1647	и оно	2	1
1648	пока не	5	1
1649	черту и	1	1
1650	путь к	2	1
1651	иной тип	1	1
1652	а он	1	1
1653	или менее	5	1
1654	а так	2	1
1655	мифам и	2	1
1656	встречаются в	1	1
1657	руки и	3	1
1658	совершенно ясно	3	1
1659	высокой ступени	1	1
1660	и власть	2	1
1661	в области	2	1
1662	и стала	1	1
1663	что эти	5	1
1664	исторической точке	1	1
1665	но его	3	1
1666	права и	1	1
1667	еще до	2	1
1668	достаточно для	1	1
1669	и требования	1	1
1670	в эти	1	1
1671	др все	1	1
1672	что от	2	1
1673	за то	3	1
1674	в полной	1	1
1675	ему нужно	1	1
1676	широте и	1	1
1677	же к	1	1
1678	которую мы	1	1
1679	начать с	1	1
1680	но кроме	1	1
1681	не описывается	2	1
1682	в земле	1	1
1683	это как	1	1
1684	связи и	3	1
1685	связь и	1	1
1686	так называемой	1	1
1687	здесь однако	1	1
1688	однако если	1	1
1689	ее так	2	1
1690	тому как	3	1
1691	здесь можно	5	1
1692	не по	2	1
1693	но всегда	1	1
1694	обстоит дело	4	1
1695	это для	2	1
1696	дело не	8	1
1697	что смерть	2	1
1698	и особый	1	1
1699	когда он	9	1
1700	своего мира	1	1
1701	к тем	1	1
1702	у героя	1	1
1703	он за	1	1
1704	сюжета с	1	1
1705	только у	2	1
1706	явлений в	2	1
1707	в нашей	2	1
1708	пространство в	1	1
1709	только то	1	1
1710	и жизни	1	1
1711	живой человек	1	1
1712	но вместе	1	1
1713	знаем не	1	1
1714	этих случаях	11	1
1715	что из	1	1
1716	на всю	1	1
1717	магическую силу	2	1
1718	и часто	4	1
1719	по окончании	1	1
1720	которые всегда	1	1
1721	же представление	1	1
1722	рассматривать как	2	1
1723	дорога в	2	1
1724	люди не	1	1
1725	хозяин дома	1	1
1726	вот когда	1	1
1727	на образ	2	1
1728	сказках но	1	1
1729	придем к	1	1
1730	оно должно	1	1
1731	у самого	1	1
1732	и ясный	1	1
1733	изучения и	1	1
1734	и много	1	1
1735	художественного произведения	1	1
1736	будем их	1	1
1737	мертвых в	3	1
1738	в высшей	1	1
1739	раскрыт только	1	1
1740	приключения героев	1	1
1741	такой же	2	1
1742	в идеологии	1	1
1743	попавшего в	1	1
1744	на то	6	1
1745	о своих	1	1
1746	когда герой	1	1
1747	всем мире	1	1
1748	нуждается в	1	1
1749	овидия и	1	1
1750	мог возникнуть	2	1
1751	которых не	1	1
1752	ведь и	1	1
1753	это более	1	1
1754	сложилось на	1	1
1755	таким же	1	1
1756	наконец третья	1	1
1757	возникает не	1	1
1758	он с	1	1
1759	формах и	1	1
1760	слова в	2	1
1761	с соответствующими	1	1
1762	месте где	1	1
1763	жизнью и	1	1
1764	носит иной	1	1
1765	совершается в	2	1
1766	котором он	1	1
1767	иногда довольно	1	1
1768	достаточно полно	1	1
