N	2gram	Propp_Isto	KulturaY
1315	и ты	1	1
1316	них не	2	1
1317	и почему	1	1
1318	не исчерпывают	1	1
1319	это для	2	1
1320	настолько очевидно	1	1
1321	в ведении	1	1
1322	зато в	1	1
1323	здесь также	2	1
1324	в сердце	1	1
1325	особое внимание	1	1
1326	не сразу	2	1
1327	на особые	1	1
1328	поэтического творчества	1	1
1329	бы ни	1	1
1330	не каждый	1	1
1331	потому ли	2	1
1332	таких примеров	2	1
1333	речи о	1	1
1334	понимать язык	2	1
1335	остановиться на	1	1
1336	есть ли	2	1
1337	означает что	3	1
1338	встречается и	2	1
1339	в один	1	1
1340	каждого из	1	1
1341	до его	2	1
1342	раньше чем	7	1
1343	есть как	1	1
1344	превращаются в	2	1
1345	таков например	1	1
1346	при жизни	1	1
1347	не мешает	1	1
1348	факта то	1	1
1349	есть однако	1	1
1350	это неверно	2	1
1351	с полной	1	1
1352	можно проследить	4	1
1353	представляет себе	1	1
1354	рассмотрен нами	2	1
1355	и стало	1	1
1356	образом и	1	1
1357	же легче	1	1
1358	но после	1	1
1359	совершенно правильно	1	1
1360	и конечно	1	1
1361	они и	1	1
1362	такова же	2	1
1363	заставляет их	1	1
1364	к одной	1	1
1365	так человек	1	1
1366	чтобы научить	1	1
1367	его с	3	1
1368	живет в	6	1
1369	на первом	2	1
1370	она имеет	2	1
1371	эти отдельные	1	1
1372	следующий случай	1	1
1373	переносится в	2	1
1374	очень интересно	2	1
1375	других форм	2	1
1376	чтобы стать	1	1
1377	она основана	1	1
1378	должны иметь	1	1
1379	думает что	1	1
1380	он что	1	1
1381	ты видишь	1	1
1382	о типичных	1	1
1383	в поэме	1	1
1384	его но	1	1
1385	утверждает что	1	1
1386	по образцу	1	1
1387	они пытаются	1	1
1388	нас однако	1	1
1389	нельзя дать	2	1
1390	выступает не	1	1
1391	и обратить	1	1
1392	знания в	1	1
1393	лет тому	2	1
1394	упомянуть что	1	1
1395	имеет отношение	2	1
1396	что делать	1	1
1397	и вызывает	1	1
1398	только еще	1	1
1399	вообще с	1	1
1400	не ясно	3	1
1401	е тот	1	1
1402	или другого	3	1
1403	до этого	3	1
1404	оказывается в	1	1
1405	быть как	1	1
1406	то на	1	1
1407	однако мы	1	1
1408	внимание только	1	1
1409	его основных	1	1
1410	б в	2	1
1411	одновременно с	2	1
1412	мы остановимся	1	1
1413	со мной	1	1
1414	за волосы	1	1
1415	эта опасность	2	1
1416	какая же	1	1
1417	еще с	1	1
1418	обращается к	2	1
1419	или наоборот	1	1
1420	только одной	1	1
1421	к которым	4	1
1422	чрезвычайно важное	1	1
1423	повлечет за	1	1
1424	не знал	2	1
1425	самая постановка	1	1
1426	меньшей мере	1	1
1427	тому назад	2	1
1428	а образ	1	1
1429	этим в	1	1
1430	становится тем	1	1
1431	них он	1	1
1432	ниже мы	1	1
1433	имеет своих	1	1
1434	не видно	2	1
1435	здесь может	1	1
1436	дело так	1	1
1437	мы имели	1	1
1438	теперь только	1	1
1439	можно найти	4	1
1440	не знали	1	1
1441	прочную базу	1	1
1442	из которого	1	1
1443	мы однако	1	1
1444	сейчас же	2	1
1445	распространение в	1	1
1446	почему это	1	1
1447	другими формами	1	1
1448	есть вопрос	1	1
1449	также то	1	1
1450	того на	1	1
1451	этот рассказ	1	1
1452	нас интересует	1	1
1453	и выступает	1	1
1454	нет ничего	1	1
1455	войдут в	1	1
1456	которых можно	4	1
1457	есть ее	1	1
1458	влечет за	1	1
1459	становится ясным	1	1
1460	иначе так	1	1
1461	в основе	3	1
1462	эти традиции	1	1
1463	же я	1	1
1464	падает на	1	1
1465	который с	1	1
1466	сказки и	2	1
1467	так за	1	1
1468	в очень	2	1
1469	если таким	1	1
1470	и цельности	1	1
1471	это явление	4	1
1472	такой случай	1	1
1473	в роли	4	1
1474	наконец в	1	1
1475	мы уже	6	1
1476	на самых	1	1
1477	всего есть	1	1
1478	из его	2	1
1479	социальной жизнью	1	1
1480	а через	2	1
1481	не сам	1	1
1482	базу для	1	1
1483	значением и	1	1
1484	приведенных здесь	1	1
1485	то все	1	1
1486	народов и	1	1
1487	находящихся в	2	1
1488	совпадают с	1	1
1489	в которую	2	1
1490	поездка в	1	1
1491	силы в	1	1
1492	чтобы она	2	1
1493	ты это	1	1
1494	имеет никакого	1	1
1495	ее с	1	1
1496	с более	1	1
1497	уже тогда	2	1
1498	не считать	2	1
1499	как стремление	1	1
1500	при помощи	11	1
1501	среди которых	1	1
1502	характерно здесь	1	1
1503	быть это	1	1
1504	и наоборот	1	1
1505	они сделали	1	1
1506	ту пору	1	1
1507	им в	2	1
1508	она все	1	1
1509	входить в	2	1
1510	вот этот	1	1
1511	формами и	1	1
1512	по линии	1	1
1513	же теперь	1	1
1514	из наиболее	1	1
1515	целое в	1	1
1516	на две	1	1
1517	ее не	3	1
1518	к следующему	1	1
1519	этой категории	1	1
1520	таких случаев	2	1
1521	к созданию	1	1
1522	и во	1	1
1523	только одна	3	1
1524	новые и	1	1
1525	это тем	1	1
1526	без всякой	1	1
1527	за пределами	1	1
1528	и раньше	2	1
1529	могли служить	1	1
1530	легко заметить	1	1
1531	отсюда понятно	1	1
1532	вопрос какую	1	1
1533	того с	1	1
1534	в сознании	1	1
1535	легко может	1	1
1536	каждый день	1	1
1537	или его	1	1
1538	литература в	1	1
1539	просто на	2	1
1540	они создают	1	1
1541	здесь и	2	1
1542	свою силу	1	1
1543	город и	1	1
1544	как предмет	1	1
1545	и орел	1	1
1546	предполагалось что	1	1
1547	к той	1	1
1548	еще в	2	1
1549	материал и	1	1
1550	из него	3	1
1551	же он	2	1
1552	мы возьмем	1	1
1553	особенно ясно	2	1
1554	с каким	1	1
1555	обратиться к	1	1
1556	меня не	2	1
1557	только язык	1	1
1558	формы не	1	1
1559	пример уже	1	1
1560	попадает в	5	1
1561	находятся в	2	1
1562	то они	1	1
1563	сказка не	2	1
1564	два разных	1	1
1565	знать что	1	1
1566	же представляет	1	1
1567	в старых	1	1
1568	которым он	1	1
1569	нам еще	1	1
1570	которых речь	1	1
1571	ему в	3	1
1572	здесь интересно	2	1
1573	этот комплекс	1	1
1574	многих других	1	1
1575	одном случае	2	1
1576	приводят к	3	1
1577	образом к	1	1
1578	все так	1	1
1579	ряд других	2	1
1580	всякого ущерба	1	1
1581	случаев когда	1	1
1582	в последней	1	1
1583	который может	1	1
1584	больше но	1	1
1585	быть единственным	1	1
1586	иметь дело	1	1
1587	он о	1	1
1588	не без	1	1
1589	в предыдущем	1	1
1590	случаев в	1	1
1591	что собственно	1	1
1592	которых он	1	1
1593	или с	1	1
1594	переход к	1	1
1595	не ставят	1	1
1596	прямо в	1	1
1597	настала очередь	1	1
1598	которых каждый	1	1
1599	впечатление что	1	1
1600	и целый	2	1
1601	участвуют в	1	1
1602	каким же	2	1
1603	они преследуют	1	1
1604	д мы	3	1
1605	первом месте	1	1
1606	на помощь	1	1
1607	из числа	1	1
1608	из дальнейшего	1	1
1609	когда во	1	1
1610	а другое	1	1
1611	качестве дополнения	1	1
1612	эта функция	1	1
1613	всегда является	1	1
1614	черта в	1	1
1615	и смысл	1	1
1616	знания и	1	1
1617	с которым	3	1
1618	полтора года	1	1
1619	под тем	1	1
1620	за которой	1	1
1621	здесь нет	3	1
1622	на каком	1	1
1623	и множество	1	1
1624	в главе	1	1
1625	как указано	3	1
1626	себе что	2	1
1627	из рук	1	1
1628	возразить что	1	1
1629	одной русской	1	1
1630	самые разнообразные	1	1
1631	из других	2	1
1632	и вы	1	1
1633	все вместе	2	1
1634	тут он	2	1
1635	всегда есть	1	1
1636	себе задачей	1	1
1637	виду что	1	1
1638	тогда возникает	1	1
1639	случайно что	1	1
1640	такое же	3	1
1641	что представление	2	1
1642	борьбы и	1	1
1643	имели целью	1	1
1644	ведь он	1	1
1645	в движение	1	1
1646	за которым	2	1
1647	как она	1	1
1648	превратилась в	1	1
1649	чтобы ответить	1	1
1650	было до	1	1
1651	было хорошо	1	1
1652	ясно из	1	1
1653	в переводе	1	1
1654	что звук	1	1
1655	повода к	1	1
1656	бы нам	1	1
1657	такие формы	1	1
1658	овладеть им	1	1
1659	есть только	1	1
1660	однако это	1	1
1661	даже после	1	1
1662	перед собой	1	1
1663	гл iv	2	1
1664	что им	1	1
1665	видим что	5	1
1666	об особом	1	1
1667	и оно	2	1
1668	можно показать	3	1
1669	к любому	1	1
1670	свет на	1	1
1671	той культурной	1	1
1672	требует специального	1	1
1673	говорит об	2	1
1674	в уже	1	1
1675	ему как	1	1
1676	что тот	1	1
1677	и таким	2	1
1678	чего в	1	1
1679	главе о	1	1
1680	войны и	1	1
1681	чтобы сделать	1	1
1682	различных частных	1	1
1683	ко мне	1	1
1684	но те	1	1
1685	в стиле	1	1
1686	были не	1	1
1687	становится не	1	1
1688	обычно в	1	1
1689	он был	2	1
1690	и других	5	1
1691	области и	1	1
1692	а еще	3	1
1693	с самого	1	1
1694	его тем	1	1
1695	еще можно	1	1
1696	борьбу с	2	1
1697	значит что	2	1
1698	например у	2	1
1699	сделать следующее	2	1
1700	лишь частный	1	1
1701	явление это	1	1
1702	то чего	2	1
1703	е для	2	1
1704	но при	2	1
1705	необходимо только	1	1
1706	чтобы овладеть	2	1
1707	основной вывод	1	1
1708	его не	3	1
1709	и ни	1	1
1710	как уже	1	1
1711	может считаться	1	1
1712	уже только	3	1
1713	происходит при	1	1
1714	сам был	1	1
1715	сам в	2	1
1716	языку и	1	1
1717	силы это	1	1
1718	не играет	1	1
1719	в противоположность	1	1
1720	мы наблюдали	1	1
1721	тому времени	1	1
1722	но очевидно	1	1
1723	входит в	5	1
1724	что там	1	1
1725	легче будет	1	1
1726	в китае	4	1
1727	чем речь	4	1
1728	конечно также	1	1
1729	эта сторона	2	1
1730	по земле	1	1
1731	составные части	1	1
1732	и некоторые	1	1
1733	пусть не	1	1
1734	чтобы убедить	1	1
1735	в индии	6	1
1736	сказывается и	2	1
1737	этот факт	1	1
1738	имеем здесь	3	1
1739	говорили о	1	1
1740	в развитии	2	1
1741	были найдены	2	1
1742	и семейных	1	1
1743	человека с	2	1
1744	и всегда	1	1
1745	как совершенно	1	1
1746	которых они	1	1
1747	другой форме	1	1
1748	к мысли	1	1
1749	эта имеет	1	1
1750	всякого кто	1	1
1751	функций которые	1	1
1752	не хотел	1	1
1753	те которые	1	1
1754	и попадает	1	1
1755	же самое	1	1
1756	вступают в	1	1
1757	ведь это	1	1
1758	частный случай	3	1
1759	в книге	3	1
1760	явление в	2	1
1761	этот может	1	1
1762	по всей	1	1
1763	этого нет	1	1
1764	ступени его	1	1
1765	с которой	1	1
1766	на путь	1	1
1767	что подобные	1	1
1768	есть прообраз	1	1
1769	он знает	1	1
1770	и ее	1	1
1771	это видно	2	1
1772	дальше и	2	1
1773	в материалах	2	1
1774	аналогия со	1	1
1775	как за	1	1
1776	приемы их	1	1
1777	стороны которые	1	1
1778	место в	1	1
1779	есть первая	1	1
1780	его имени	1	1
1781	явствует из	1	1
1782	имени он	1	1
1783	все еще	6	1
1784	право на	2	1
1785	должны признать	1	1
1786	можно утверждать	1	1
1787	же может	1	1
1788	все другие	2	1
1789	само собой	1	1
1790	если на	1	1
1791	одном лице	1	1
1792	со своими	3	1
1793	это более	1	1
1794	после смерти	3	1
1795	иногда даже	4	1
1796	она действительно	1	1
1797	в лице	2	1
1798	как для	1	1
1799	пути к	1	1
1800	свое особое	1	1
1801	интересно отметить	1	1
1802	могло быть	1	1
1803	фигурирует в	3	1
1804	быть поставлен	1	1
1805	на известные	1	1
