N	4gram	Tiupa_Anal	Hudozhes
929	элегический герой из своего	1	1
930	вопрошание о себе один	1	1
931	сакральная истинность незыблемого миропорядка	1	1
932	я и внешнего мира	1	1
933	субъекта и формы высказывания	1	1
934	бы не рассчитан на	1	1
935	поскольку оно существенным образом	1	1
936	характеризует автобиографического героя жития	1	1
937	с нею когда на	1	1
938	элегической системе ценностей вечность	1	1
939	началась и идет полным	1	1
940	части анна каренина слишком	1	1
941	герой некрасовского балета залюбовавшись	1	1
942	мимолетных самоценных своей невоспроизводимостью	1	1
943	могут обнаруживать и отсутствие	1	1
944	путь самореализации я в	1	1
945	где подлинная жизнь личности	1	1
946	для рассказчика ни для	1	1
947	основе своей героический персонаж	1	1
948	завершается самоустранением фельетонного я	1	1
949	как к содержанию анекдота	1	1
950	шутовским маскам так в	1	1
951	избыток подобна трагической однако	1	1
952	не миропорядку а другому	1	1
953	между лицом и маской	1	1
954	меняет прежнюю рыцарскую роль	1	1
955	самоактуализации я в мире	1	1
956	не только к герою-объекту	1	1
957	только самоценность но и	1	1
958	душа свободна постольку есть	1	1
959	или сплетни то есть	1	1
960	героиня чеховского водевиля медведь	1	1
961	низкой данности апостолов нового	1	1
962	динамике становления героическая доминанта	1	1
963	компетенция рассказывающего анекдот недостоверное	1	1
964	картины жизни не в	1	1
965	именно таковы герои сказания	1	1
966	бульба нимало не дорожит	1	1
967	жизнь личности совершается как	1	1
968	помню чудное мгновенье или	1	1
969	к сообщаемому характерно что	1	1
970	и не занять этой	1	1
971	все суть маски подвергаемые	1	1
972	человека внутренняя граница личности	1	1
973	козацкого миропорядка парадоксальное сочетание	1	1
974	не бывает случайной это	1	1
975	проговариваясь о том что	1	1
976	проб комической художественности в	1	1
977	первых же реплик текста	1	1
978	имеет в своем составе	1	1
979	не ценностно дистанцированной в	1	1
980	бульбе например так и	1	1
981	бахтиным идиллический хронотоп родного	1	1
982	и трагизма по признаку	1	1
983	на них вся глядела	1	1
984	жанра высказывания жанр в	1	1
985	состоит не в самом	1	1
986	прикосновенный всею личностью к	1	1
987	в стихотворении воспоминание где	1	1
988	именно в этом саморазрушении	1	1
989	миропорядке судьбы внешняя граница	1	1
990	но не позволяет драматическим	1	1
991	однако если юмористическая индивидуальность	1	1
992	свободна постольку есть в	1	1
993	в статике пребывания а	1	1
994	лирических текстах иных модусов	1	1
995	водевиля медведь может вести	1	1
996	не у-влекать слушателей преодолевая	1	1
997	что высшей ценностью и	1	1
998	ее ролевой претензией вследствие	1	1
999	морального и политического четко	1	1
1000	земле ты здесь странник	1	1
1001	мощно-крылатая мысль прерываемая просто	1	1
1002	истинное могло обнаружиться как	1	1
1003	раскрываются больше и больше	1	1
1004	и становится сама собою	1	1
1005	ратная удаль обеих борющихся	1	1
1006	и устремляясь к ядру	1	1
1007	совмещения внутренней и внешней	1	1
1008	драматизм формируется как преодоление	1	1
1009	жанрового канона элегии пушкиным	1	1
1010	к собственной ситуации жизненного	1	1
1011	модус художественности вместе с	1	1
1012	но строк печальных не	1	1
1013	деритуализовано инициативно личностно окрашено	1	1
1014	ирония есть как бы	1	1
1015	оглянулся на свою жизнь	1	1
1016	профанация священного новелла ночной	1	1
1017	статуарного жеста интонация героично	1	1
1018	свободного отказа либо от	1	1
1019	личности как субъекта самоопределения	1	1
1020	писал зольгер составляют художественную	1	1
1021	отвергает извращает осмеивает всякую	1	1
1022	своего условного мира распространяет	1	1
1023	собственно говоря и состоит	1	1
1024	жизнями обнаруживая текучие силы	1	1
1025	смешное но обязательно курьезное	1	1
1026	в разладе со своей	1	1
1027	для смертного в то	1	1
1028	приятие чужого пафоса а	1	1
1029	хранения и передачи этого	1	1
1030	а самозванство стержнем сатирической	1	1
1031	градоначальников истории одного города	1	1
1032	субъективно оправданном а в	1	1
1033	способность хранения и передачи	1	1
1034	одно зрение и не	1	1
1035	черт ивана карамазова в	1	1
1036	помещиках гоголя или в	1	1
1037	каждым живущим сопрягаемые в	1	1
1038	ему на сердце но	1	1
1039	ревизора имитирующей сцену распятия	1	1
1040	без исключения персонажей ревизора	1	1
1041	внутренними людьми события частной	1	1
1042	духа роковое знамение ясно	1	1
1043	самозабвенно олицетворяя собою некий	1	1
1044	комедиях аристофана где действительность	1	1
1045	они сопоставлены или противопоставлены	1	1
1046	князи же? такы же	1	1
1047	самозванства состоит не в	1	1
1048	в организующем ее способе	1	1
1049	пути освобождения от ложных	1	1
1050	а в груди что-то	1	1
1051	сама собою как это	1	1
1052	угол своего рода оглянулся	1	1
1053	на всех без исключения	1	1
1054	в самом деянии субъективно	1	1
1055	в другом стихотворении пушкина	1	1
1056	его вступление в коммуникацию	1	1
1057	нет не тебя так	1	1
1058	теряют статус границ внутреннего	1	1
1059	игорь и всеволод сами	1	1
1060	так и не появляется	1	1
1061	аристофану который выставляет на	1	1
1062	искусству как способу мышления	1	1
1063	личностью и себя самой	1	1
1064	в исполнении петипа бернарди	1	1
1065	ключевая драматическая ситуация ситуация	1	1
1066	подышать хочется а в	1	1
1067	ситуацию ритмико-интонационный строй элегического	1	1
1068	двойничество бес саввы грудцына	1	1
1069	тайну безличного всеединого столь	1	1
1070	коммуникативная характеристика того кому	1	1
1071	новелла ночной жанр посрамляющий	1	1
1072	зависит от жанра высказывания	1	1
1073	перед другим и остальной	1	1
1074	никогда не бывает случайной	1	1
1075	обличают себя сами но	1	1
1076	истории не претендуют на	1	1
1077	в то время для	1	1
1078	обретение себя в другом	1	1
1079	я если с политической	1	1
1080	ему о грядущем неблагополучии	1	1
1081	своей эстетической практике открыли	1	1
1082	тут? я сама или	1	1
1083	глаза нечистой силе и	1	1
1084	самозабвенное поведение в бою	1	1
1085	жития протопопа аввакума и	1	1
1086	и остальной жизнью в	1	1
1087	комедии вишневый сад напоминает	1	1
1088	творческим законом художественной целостности	1	1
1089	в единое целое ирония	1	1
1090	жизнь других общество я	1	1
1091	остается лишь свободно играющее	1	1
1092	прискорбно такая грусть это	1	1
1093	носа оказывается равносильной утрате	1	1
1094	так в шутливом стихотворении	1	1
1095	эстетическая реакция читателя зрителя	1	1
1096	ради личного а целостное	1	1
1097	равно героизирована ратная удаль	1	1
1098	для бунина на фоне	1	1
1099	ср внутреннюю праведность катерины	1	1
1100	замечательный образец зарождения трагизма	1	1
1101	всего только свобода отрицания	1	1
1102	в миропорядке т.е такого	1	1
1103	одноименной жанровой традиции однако	1	1
1104	рана дорога братiе забывъ	1	1
1105	ситуацией высказывания > кто	1	1
1106	мифологическое сознание не знает	1	1
1107	пришвина прикосновенный всею личностью	1	1
1108	так пылко я люблю	1	1
1109	наплънився ратнаго духа роковое	1	1
1110	ропот и мощно-крылатая мысль	1	1
1111	ходом ибо герои комедии	1	1
1112	научной истины соответственно риторика	1	1
1113	я присуща самовлюбленность не	1	1
1114	мысль прерываемая просто крылатой	1	1
1115	наличии у него убеждения	1	1
1116	неблагополучии однако герой не	1	1
1117	чувства юмора умения отрешиться	1	1
1118	я-в-мире ср тютчевское я	1	1
1119	ритмико-интонационный строй элегического дистиха	1	1
1120	бытию как целому человек	1	1
1121	истории одного города салтыкова-щедрина	1	1
1122	доведенности или недоведенности конфликта	1	1
1123	него убеждения организующего учительный	1	1
1124	на колени перед недотыкомкой	1	1
1125	начало героике древнейшему модусу	1	1
1126	следует смешивать с принадлежностью	1	1
1127	единое целое ирония этимологически	1	1
1128	лирический герой блоковского соловьиного	1	1
1129	живет в готовом стабильно	1	1
1130	притворное приятие чужого пафоса	1	1
1131	тараса любит сынов своих	1	1
1132	верховному сюзерену великому князю	1	1
1133	или воодушевляющим и т.д	1	1
1134	остатка вписывает свое я	1	1
1135	той или иной позицией	1	1
1136	самоопределения человека внутренняя граница	1	1
1137	личной ответственности а не	1	1
1138	осуществлено только самим слушающим	1	1
1139	карнавального отношения к сообщаемому	1	1
1140	и для автора теряют	1	1
1141	злата стола центр миропорядка	1	1
1142	своей свободы доказать именно	1	1
1143	искусства говорит гегель о	1	1
1144	моделируемая притчей напротив предполагает	1	1
1145	в мире других а	1	1
1146	и связывающих ее полюса	1	1
1147	целостности ценой свободного отказа	1	1
1148	самоотрицания всего данного во	1	1
1149	всеобъемлющая характеристика художественного целого	1	1
1150	эстетической модальностью фигура любима	1	1
1151	индивидуальной вписанностью в объективную	1	1
1152	безграничную внутреннюю свободу личности	1	1
1153	не прискорбно такая грусть	1	1
1154	своих именах обращаемые к	1	1
1155	припоминая и примеряя ее	1	1
1156	есть в близости людей	1	1
1157	воспоминание где внутренняя широта	1	1
1158	человек должен отдаться с	1	1
1159	мы строим свою речь	1	1
1160	всего лишь самозванной претензией	1	1
1161	что несмотря на свою	1	1
1162	шаг наш имеет значение	1	1
1163	хоровое слово этого текста	1	1
1164	мне бог сойти с	1	1
1165	то в подобном случае	1	1
1166	таков лирический герой идиллических	1	1
1167	случайно за минуту до	1	1
1168	курьезная риторика окказионального ситуативного	1	1
1169	с ее ролевой претензией	1	1
1170	поидоша о собе рекуще	1	1
1171	диалогической анекдот равнодостойности сознаний	1	1
1172	с первых же реплик	1	1
1173	рыцарскую роль защитника отчизны	1	1
1174	себя в самой себе	1	1
1175	неуверенности в себе этот	1	1
1176	оказывается ложной границей личностного	1	1
1177	своей причастности к бытию	1	1
1178	противоречие между жизнью явной	1	1
1179	героев или соответствующих эстетических	1	1
1180	разграничивавшим однако при этом	1	1
1181	только вымышленные но и	1	1
1182	мире других а не	1	1
1183	он воодушевленно устремляется навстречу	1	1
1184	во внешних предписаниях как	1	1
1185	европейских питомца а затем	1	1
1186	качестве модуса художественности героика	1	1
1187	суть маски подвергаемые осмеянию	1	1
1188	лишь самозванной претензией на	1	1
1189	гегель миропорядка а в	1	1
1190	отвращением читая жизнь мою	1	1
1191	ведь это не забвение	1	1
1192	другом стихотворении пушкина что	1	1
1193	нем звучит один голос	1	1
1194	сынов своих поистине героически	1	1
1195	стихотворении мандельштама может быть	1	1
1196	самоотрицанием революции в ее	1	1
1197	лизой несколько счастливых неповторившихся	1	1
1198	анекдотические истории не претендуют	1	1
1199	выбора все их поступки	1	1
1200	людьми концентрированным образом которого	1	1
1201	искусства характеризуется тем или	1	1
1202	князя всеволода и авторское	1	1
1203	отличие от соборной карнавальности	1	1
1204	перед ним определенные задания	1	1
1205	при виде многого множества	1	1
1206	являет летописная повесть о	1	1
1207	это ведет к преступлению	1	1
1208	самоопределения с самоопределениями других	1	1
1209	я уже не судьба	1	1
1210	существование приобретает личностную целостность	1	1
1211	эдип в одноименной трагедии	1	1
1212	бессодержательной оболочкой я ср	1	1
1213	словами гегеля есть отказ	1	1
1214	свое я в новую	1	1
1215	субъекта объекта и адресата	2	1
1216	что хотят скрыть обличают	1	1
1217	случае его вступление в	1	1
1218	любит сынов своих поистине	1	1
1219	и абстрактность его установки	1	1
1220	позиции но в таком	1	1
1221	благополучии а в организующем	1	1
1222	культуре первых десятилетий хх	1	1
1223	его батальной зарисовки война	1	1
1224	ситуации авторской позиции и	1	1
1225	претензией на действительную роль	1	1
1226	сакральной границы куда не	1	1
1227	не вопрошает о судьбе	1	1
1228	герои сказания или анекдота	1	1
1229	стержнем сатирической ситуации административный	1	1
1230	смыслопорождающая энергия это энергия	1	1
1231	противостоящего ей внешнего мира	1	1
1232	по пути героического самоопределения	1	1
1233	бобчинским и добчинским а	1	1
1234	моделью ее присутствия в	1	1
1235	печальных не смываю драматическая	1	1
1236	самобытным ты драматический хронотоп	1	1
1237	принципиально иной эстетической природы	1	1
1238	самому тогда как притчу	1	1
1239	ситуации иным рассказчиком с	1	1
1240	защита лужина обычно это	1	1
1241	предписаниях как персонаж сатирический	1	1
1242	несет человеку субъективную свободу	1	1
1243	без маски утрата гоголевским	1	1
1244	ты и без остатка	1	1
1245	картины безымянной народной жизни	1	1
1246	защитника отчизны на новую	1	1
1247	интонация героично само патетически	1	1
1248	меня эта контекстуальная несмертность	1	1
1249	как другая жизнь природа	1	1
1250	финальной немой сцене гоголевского	1	1
1251	литературы нередко сводятся к	1	1
1252	внешних и внутренних человека	1	1
1253	боже мой приди на	1	1
1254	юмористический герой не уничтожается	1	1
1255	мотивов связывающий эдипа и	1	1
1256	его личности с отвращением	1	1
1257	чти и живота и	1	1
1258	человеком сформировавшийся на почве	1	1
1259	герой одновременно не оспаривает	1	1
1260	оказывается в разладе со	1	1
1261	не хозяин все оставить	1	1
1262	контакт между всеми людьми	1	1
1263	как сатирический он представлен	1	1
1264	героическая доминанта пушкинского к	1	1
1265	до смерти героя не	1	1
1266	остаться самим собой так	1	1
1267	картину всеобщего жизнесложения когда	1	1
1268	диаметрально противоположная сатире трансформация	1	1
1269	остров борнгольм карамзина и	1	1
1270	миропорядка устанавливает вольный фамильярный	1	1
1271	окружающих но в отличие	1	1
1272	это глаза ее раскрываются	1	1
1273	совершает свои преступления именно	1	1
1274	наличии определенных языковых стилей	1	1
1275	и одновременно из пустой	1	1
1276	в эстетический объект восхищенного	1	1
1277	или долг в их	1	1
1278	внешнюю свою жизнь герой	1	1
1279	героическая апофегма до которой	1	1
1280	героя вытесненные из его	1	1
1281	причастностью к сверхличному содержанию	1	1
1282	саркастическое я есть нулевое	1	1
1283	другом а перед художественно	1	1
1284	этом втором случае ирония	1	1
1285	неумолимо приводящего к самоотрицанию	1	1
1286	целью и ситуацией высказывания	1	1
1287	в том под каким	1	1
1288	уже внешней заданности и	1	1
1289	представляет собой исторически продуктивный	1	1
1290	дурак шут плут чудак	1	1
1291	возникает новая форма искусства	1	1
1292	на почве карнавального смеха	1	1
1293	гоголевский хома брут не	1	1
1294	не во внешних предписаниях	1	1
1295	семейного уклада в художественной	1	1
1296	в ее нелепой испорченности	1	1
1297	раздвоенность порой перерастающая в	1	1
1298	в сравнении с ее	1	1
1299	являются плодами эстетического освоения	1	1
1300	гибнущая самоубийственная личность в	1	1
1301	путем патетического утверждения ее	1	1
1302	внутренней тайны несводимой ни	1	1
1303	становится сама собою как	1	1
1304	многих других произведений чехова	1	1
1305	сжимается сердце элегическое я	1	1
1306	чертами сатирический художник обретает	1	1
1307	героя и авторской оценке	1	1
1308	разлукой если не внешним	1	1
1309	уже не судьба или	1	1
1310	индивидуальность однако если юмористическая	1	1
1311	освоением именно такого рода	1	1
1312	ситуации рассказывания поскольку оно	1	1
1313	заданности в связи с	1	1
1314	в этом саморазрушении ничтожного	1	1
1315	границы куда не должно	1	1
1316	в чем собственно говоря	1	1
1317	от я-для-другого в чем	1	1
1318	я с его личным	1	1
1319	о наивной и сентиментальной	1	1
1320	двойственность трагического я-в-мире ср	1	1
1321	что каждый малейший шаг	1	1
1322	в форме определенной жанровой	1	1
1323	случаях обычно говорят о	1	1
1324	высшей ценностью и здесь	1	1
1325	субъективности гегель тогда как	1	1
1326	характерно что несмотря на	1	1
1327	которая восполняет ущербность своего	1	1
1328	личностность персонажа организующая роль	1	1
1329	сопричастностью бытию как целому	1	1
1330	сатирический художник обретает право	1	1
1331	смерти ивана ильича самоотрицанием	1	1
1332	самой себе чтобы именно	1	1
1333	бутафорской народностью в исполнении	1	1
1334	своей роли в миропорядке	2	1
1335	и погибнуть заявляя свою	1	1
1336	хвалы добудем однако впоследствии	1	1
1337	целостное забвение всего непричастного	1	1
1338	комедии невольно проговариваясь о	1	1
1339	внутренняя широта лирического я	1	1
1340	внешними границами в единое	1	1
1341	есть притворное приятие чужого	1	1
1342	ответственности а не исполнительницей	1	1
1343	жизни в собственном сердце	1	1
1344	о фроле скобееве где	1	1
1345	собственной но лично для	1	1
1346	этих моментов совмещения внутренней	1	1
1347	право на пророческое слово	1	1
1348	означает стать полноценной личностью	1	1
1349	безликой объективности жизни толпы	1	1
1350	тем или иным соображениям	1	1
1351	персонажи ревизора в финале	1	1
1352	имя как раз оказывается	1	1
1353	ему угрожает лишь разрыв	1	1
1354	лица под маской где	1	1
1355	фольклора являет собой лишь	1	1
1356	человеческого бытия каждым живущим	1	1
1357	в себе самом ср	1	1
1358	в точке выхода его	1	1
1359	ролевую границу любить в	1	1
1360	обнаруживает тот или иной	1	1
1361	наблюдения именно таковы герои	1	1
1362	в прошлом и тем	1	1
1363	родство сарказма с юмором	1	1
1364	объединяет говорящих и слушающих	1	1
1365	первой части анна каренина	1	1
1366	нее как лаврецкий а	1	1
1367	миропорядка и означает стать	1	1
1368	для миропорядка драматическое же	1	1
1369	воспринимающим сознанием мнимо героическое	1	1
1370	собой лишь одну из	1	1
1371	бог сойти с ума	1	1
1372	поведения то саркастическая псевдоиндивидуальность	1	1
1373	не внешним то внутренним	1	1
1374	художественном мире одиночество являясь	1	1
1375	границы присутствия я в	1	1
1376	в индивидуальную картину своей	1	1
1377	пустой ролевой маски жениха	1	1
1378	миропорядка их высокой сверхличной	1	1
1379	подвиги исключительные случаи совпадения	1	1
1380	и комедийности как об	1	1
1381	должен слиться эта система	1	1
1382	судьбы они едины судьба	1	1
1383	наиболее ранних проб комической	1	1
1384	сводится к жизненному поведению	1	1
1385	кощунство и непристойность необыкновенное	1	1
1386	порой перерастающая в демоническое	1	1
1387	трагическом комическом идиллическом и	1	1
1388	нелепицами масочного поведения то	1	1
1389	нервно движутся подышать хочется	1	1
1390	четко прослеживается в слове	1	1
1391	силы мировой жизни которым	1	1
1392	все оставить должен ты	1	1
1393	очерченном с молитвою из	1	1
1394	личности совершается как бы	1	1
1395	майором ковалевым носа оказывается	1	1
1396	себя сами но не	1	1
1397	финале гоголевской женитьбы напротив	1	1
1398	рекреативная компетентность предполагающая в	1	1
1399	весь целиком упаду на	1	1
1400	есть отказ самосознания от	1	1
1401	удовлетворясь своим законным местом	1	1
1402	из того что ничто	1	1
1403	сказания субъект дискурсии обладает	1	1
1404	границей личностного я кризис	1	1
1405	смешным или горестным или	1	1
1406	осмеяния как это нередко	1	1
1407	напротив предполагает как раз	1	1
1408	самая яркая индивидуальность неизбежно	1	1
1409	идиллико-элегической сентиментальности его смыслопорождающая	1	1
1410	знанию как несомненно достоверному	1	1
1411	образцом идиллического присутствия в	1	1
1412	безысходность смерти поскольку единство	1	1
1413	машинальность и абстрактность его	1	1
1414	жанровой схемы и в	1	1
1415	связывания внутренних границ я-в-мире	1	1
1416	книга чехова комический разрыв	1	1
1417	в динамике становления героическая	1	1
1418	безысходное одиночество трагизма и	1	1
1419	некогда провел с лизой	1	1
1420	но в таком случае	1	1
1421	своей событийной границе таков	1	1
1422	форме индивидуального речевого замысла	1	1
1423	и авторской оценке его	1	1
1424	сформировавшийся на почве карнавального	1	1
1425	сердце но не тяжело	1	1
1426	поскольку трагический герой шире	1	1
1427	эстетического объекта или архитектонических	1	1
1428	всегда имплицитно присутствующего в	1	1
1429	границе таков лирический герой	1	1
1430	к встрече по крайней	1	1
1431	безымянной народной жизни подобно	1	1
1432	героика не сводится к	1	1
1433	миропорядке т.е такого несовпадения	1	1
1434	комизм уместно именовать сарказмом	1	1
1435	сочетании с патетикой наконец	1	1
1436	салтыкова-щедрина такого рода комизм	1	1
1437	направляет самоопределение лирического мы	1	1
1438	анекдот должен не у-влекать	1	1
1439	ему позиции но в	1	1
1440	литературе являет летописная повесть	1	1
1441	мечтателя мирного нег европейских	1	1
1442	активизации воспринимающего сознания однако	1	1
1443	содержанию сказания это позиция	1	1
1444	быть проделано и рассказывающим	1	1
1445	именно такого рода границ	1	1
1446	понимается при этом как	1	1
1447	масками прикрывающими пустоту экзистенциального	1	1
1448	для сатирической художественности необходима	1	1
1449	о полку игореве в	1	1
1450	событийной границы остающейся в	1	1
1451	делает их существенными событиями	1	1
1452	и к субъекту и	1	1
1453	и в слове о	1	1
1454	начинается с осознания неполного	1	1
1455	не исполнительницей сверхличного долга	1	1
1456	в этом мире бобчинским	1	1
1457	столь пассивным как к	1	1
1458	фроле скобееве где плутовская	1	1
1459	и в этой малости	1	1
1460	избыточности для миропорядка драматическое	1	1
1461	него неприемлемой судьбы а	1	1
1462	отличие от сатирического малого	1	1
1463	единство места жизни поколений	1	1
1464	универсального опыта к индивидуальной	1	1
1465	так и против субъективной	1	1
1466	не удовлетворясь своим законным	1	1
1467	конфликта до смерти героя	1	1
1468	отношение к сообщенному знанию	1	1
1469	сторону сакральной границы куда	1	1
1470	оценки или к типам	1	1
1471	позерство мечтателя мирного нег	1	1
1472	контекстуальная несмертность лирического героя	1	1
1473	в качестве модуса художественности	1	1
1474	схемы и в форме	1	1
1475	не тот кто говорит	1	1
1476	это риторика ролевого обезличенного	1	1
1477	свиток жизни в собственном	1	1
1478	комизма для сатиры как	1	1
1479	разрыв внешних связей с	1	1
1480	гоголевским майором ковалевым носа	1	1
1481	изображения жизни словами гегеля	1	1
1482	присуща самовлюбленность не отделимая	1	1
1483	человека с самим собою	1	1
1484	уме подавленном тоской теснится	1	1
1485	утрате личного достоинства данная	1	1
1486	у-влекать слушателей преодолевая их	1	1
1487	туже и туже на	1	1
1488	феодальными междоусобицами и татаро-монгольским	1	1
1489	стихов пушкина я помню	1	1
1490	слово деритуализовано инициативно личностно	1	1
1491	провозглашает веселую относительность всего	1	1
1492	непростительно то с художественной	1	1
1493	гамлета героев расина и	1	1
1494	целостности войны и мира	1	1
1495	если первое может быть	1	1
1496	самозванство стержнем сатирической ситуации	1	1
1497	способ существования одиночество но	1	1
1498	имя личности оказывается пустым	1	1
1499	вести речь о трагическом	1	1
1500	а другому я когда	1	1
1501	хвале хуле или плачу	1	1
1502	иносказательность является своего рода	1	1
1503	высказывание есть притворное приятие	1	1
1504	пушкина я помню чудное	1	1
1505	в притче универсального опыта	1	1
1506	принадлежит к какому-либо типу	1	1
1507	утрата гоголевским майором ковалевым	1	1
1508	совпадения с нею когда	1	1
1509	глупость неуместность ошибка оговорка	1	1
1510	мы по пути освобождения	1	1
1511	осужденный за непособие верховному	1	1
1512	ревизора сатирик их ведет	1	1
1513	со стороны адресата притчи	1	1
1514	стороны художественной литературы анекдот	1	1
1515	определяется предметом целью и	1	1
1516	жизни которым человек должен	1	1
1517	рассказывается анекдот рекреативная компетентность	1	1
1518	я из картины безымянной	1	1
1519	от риторической позы излагателя	1	1
1520	художественного целого это тот	1	1
1521	к ядру личности к	1	1
1522	есмы ци не князи	1	1
1523	авторитарная риторика императивного монологизированного	1	1
1524	этой уготованной ему позиции	1	1
1525	глебовны свычая и обычая	1	1
1526	а только лишь ее	1	1
1527	своих элегий ни к	1	1
1528	предполагается ни столь свободным	1	1
1529	представлен оживающим когда машинальность	1	1
1530	наизнанку глупость неуместность ошибка	1	1
1531	культуре вызванный феодальными междоусобицами	1	1
1532	и мире толстого или	1	1
1533	целостности своего условного мира	1	1
1534	в том что произведение	1	1
1535	обладает достоверным но не	1	1
1536	дорожит своей отдельной жизнью	1	1
1537	первое может быть проделано	1	1
1538	по произволу могла отдаваться	1	1
1539	дола это хронотоп порога	1	1
1540	подчеркнуть факультативность комизма для	1	1
1541	оленькой противопоставляют не фауста	1	1
1542	я и мир суть	1	1
1543	ним определенные задания реализуют	1	1
1544	самим собою сжимаясь отступая	1	1
1545	я в мире это	1	1
1546	судьбы а гоголевский хома	1	1
1547	жизнесложения когда лаврецкий самоопределяясь	1	1
1548	внутреннего мира героев и	1	1
1549	хомы брута шепнувший ему	1	1
1550	бульбе как и в	1	1
1551	хочется а в груди	1	1
1552	аналогичному адресату компетентность восприятия	1	1
1553	лирический герой идиллических по	1	1
1554	на поучающего и поучаемого	1	1
1555	как рассказчик анекдота или	1	1
1556	объекта и созидает художественную	1	1
1557	персонажей то в подобном	1	1
1558	притче есть реализация такого	1	1
1559	юмористическая индивидуальность скрыта под	1	1
1560	субъективной сердцевине бытия ср	1	1
1561	безличного всеединого столь значимую	1	1
1562	или иной позицией соучастника	1	1
1563	несовпадения человека с самим	1	1
1564	факультативность комизма для сатиры	1	1
1565	их непререкаемости а всего	1	1
1566	служит для связывания внутренних	1	1
1567	внутренне совпадая со своей	1	1
1568	вечность безграничного бытия предполагает	1	1
1569	бытия предполагает пантеистическую тайну	1	1
1570	произволу совершает гибельный выбор	1	1
1571	мой приди на помощь	1	1
1572	и сверхличной одушевленности жизни	1	1
1573	головки что словно в	1	1
1574	вступление в коммуникацию не	1	1
1575	характеристика художественного целого это	1	1
1576	модус художественности это всеобъемлющая	1	1
1577	стороне художественного содержания к	1	1
1578	проступает сквозь шелуху суетных	1	1
1579	гибельный выбор чтобы самой	1	1
1580	текста смеховая ревизия началась	1	1
1581	не занять этой уготованной	1	1
1582	драматический хронотоп не знает	1	1
1583	креативная компетенция говорящего состоит	1	1
1584	герои комедии невольно проговариваясь	1	1
1585	в гомеровой илиаде равно	1	1
1586	оказывается пустым звуком бессодержательной	1	1
1587	остается индивидуальность однако если	1	1
1588	добудем однако впоследствии при	1	1
1589	сводится к превратному отражению	1	1
1590	субъективную карнавализацию событийных границ	1	1
1591	обликом подвига чего нет	1	1
1592	трагического я-в-мире ср тютчевское	1	1
1593	самобытности гоголевский тарас бульба	1	1
1594	сказание в известном смысле	1	1
1595	утверждения ее самоценности трагизм	1	1
1596	противопоставляют не фауста а	1	1
1597	образуют событийные границы личности	1	1
1598	стало ему на сердце	1	1
1599	с отвращением читая жизнь	1	1
1600	но она по произволу	1	1
1601	становления художественности в былинах	1	1
1602	жизнь то грустно стало	1	1
1603	когда на обломках самовластья	1	1
1604	трагизма в русской литературе	1	1
1605	комические эффекты могут обнаруживать	1	1
1606	наконец в полусне анна	1	1
1607	грани между индивидуальными жизнями	1	1
1608	и в сущности хоровое	1	1
1609	россыпь таких состояний замещает	1	1
1610	случайна если элегическое я	1	1
1611	и в перспективе окончательного	1	1
1612	ты здесь странник не	1	1
1613	в тарасе бульбе например	1	1
1614	будет адекватным данному дискурсу	1	1
1615	дома и дола это	1	1
1616	взаимодействия образуют событийные границы	1	1
1617	той или иной преемственно	1	1
