N	2gram	Ircho_Kome	Analitik
1306	наибольший интерес	1	1
1307	целого ряда	2	1
1308	здесь он	1	1
1309	последовать за	1	1
1310	и системы	1	1
1311	в действии	1	1
1312	с ума	3	1
1313	задолго до	1	1
1314	одна или	1	1
1315	в живых	1	1
1316	того кого	1	1
1317	наиболее ранним	1	1
1318	признать вполне	1	1
1319	происходит с	1	1
1320	и все-таки	1	1
1321	что начальные	1	1
1322	для них	1	1
1323	переживания и	1	1
1324	сына на	1	1
1325	первых же	3	1
1326	его собственный	1	1
1327	акта в	1	1
1328	за это	1	1
1329	не на	3	1
1330	его никогда	1	1
1331	как с	1	1
1332	событие о	1	1
1333	они были	2	1
1334	таково же	1	1
1335	приверженностью к	1	1
1336	мы понимаем	3	1
1337	короче говоря	1	1
1338	приобретает в	1	1
1339	с ней	1	1
1340	в мрачном	1	1
1341	дала ему	1	1
1342	на улицу	2	1
1343	любовь и	2	1
1344	всей округе	1	1
1345	одновременно с	1	1
1346	основанием для	1	1
1347	себя с	1	1
1348	том виде	1	1
1349	вот и	1	1
1350	достаточно ясно	1	1
1351	чего следует	1	1
1352	обращается к	4	1
1353	то время	3	1
1354	в ночном	1	1
1355	и хотя	3	1
1356	другой как	1	1
1357	поверить в	1	1
1358	относятся к	1	1
1359	всякий другой	1	1
1360	как не	2	1
1361	меньшей мере	1	1
1362	и так	1	1
1363	меня я	1	1
1364	в которых	7	1
1365	и звучит	1	1
1366	правда не	1	1
1367	в компании	1	1
1368	том как	5	1
1369	причастность к	1	1
1370	своего отца	2	1
1371	этим его	1	1
1372	которого не	1	1
1373	к человеку	2	1
1374	нет в	1	1
1375	высказывание в	1	1
1376	был поначалу	1	1
1377	мы однако	2	1
1378	детей становится	1	1
1379	не слишком	5	1
1380	аналогии с	2	1
1381	не входит	1	1
1382	в любой	1	1
1383	зрения что	1	1
1384	к какой	1	1
1385	этому же	1	1
1386	обмен репликами	1	1
1387	играть роль	1	1
1388	читателя мы	1	1
1389	как имя	1	1
1390	с человеком	1	1
1391	мне до	1	1
1392	нет никакой	1	1
1393	этот день	1	1
1394	не допускает	1	1
1395	этому что	1	1
1396	есть основания	1	1
1397	ни у	2	1
1398	внешние проявления	1	1
1399	долга или	1	1
1400	однако даже	1	1
1401	отчетливо проступает	1	1
1402	ситуаций и	1	1
1403	оба эти	1	1
1404	и содержит	1	1
1405	не любил	1	1
1406	и между	1	1
1407	присуще и	1	1
1408	показательно что	1	1
1409	не дал	1	1
1410	в материальном	1	1
1411	можно усмотреть	1	1
1412	а может	1	1
1413	было ожидать	1	1
1414	жениться на	3	1
1415	одном лице	1	1
1416	в современном	1	1
1417	слова и	1	1
1418	и уже	1	1
1419	и теперь	2	1
1420	всего на	1	1
1421	только один	2	1
1422	и вся	1	1
1423	не могло	1	1
1424	совпадают с	4	1
1425	и два	1	1
1426	в это	2	1
1427	доме и	1	1
1428	отношении к	1	1
1429	чаще всего	2	1
1430	и об	1	1
1431	в действие	1	1
1432	не наделен	1	1
1433	них обоих	1	1
1434	и наиболее	1	1
1435	главным героем	1	1
1436	стихов из	4	1
1437	целый ряд	5	1
1438	заговорил с	1	1
1439	случае с	1	1
1440	что случилось?	1	1
1441	в истории	2	1
1442	не выходят	1	1
1443	комедии и	5	1
1444	себя от	2	1
1445	так называемого	1	1
1446	разговор с	1	1
1447	в каком	1	1
1448	еще один	2	1
1449	возвращаясь к	2	1
1450	есть необходимость	1	1
1451	вот этот	1	1
1452	всех трех	2	1
1453	имеем в	2	1
1454	на что	2	1
1455	ли есть	1	1
1456	что здесь	2	1
1457	в описании	1	1
1458	и там	3	1
1459	не совсем	3	1
1460	персонажи не	1	1
1461	ее не	1	1
1462	отметить еще	1	1
1463	если мы	2	1
1464	что ты	3	1
1465	ее участников	1	1
1466	задачу данной	1	1
1467	собственного дома	3	1
1468	в образе	5	1
1469	сына и	2	1
1470	для уяснения	1	1
1471	обращение к	1	1
1472	со словом	1	1
1473	своей цели	1	1
1474	если первое	1	1
1475	по меньшей	1	1
1476	стороны не	1	1
1477	не видит	1	1
1478	в и	3	1
1479	сама она	2	1
1480	внимания заслуживает	1	1
1481	друг друга	7	1
1482	и после	2	1
1483	на поиски	1	1
1484	в остальных	1	1
1485	и приходят	1	1
1486	а позднее	1	1
1487	или вовсе	2	1
1488	не будучи	2	1
1489	точку зрения	1	1
1490	сомнения в	1	1
1491	не способного	1	1
1492	формы и	1	1
1493	или другой	1	1
1494	меня не	1	1
1495	из этой	2	1
1496	он должен	1	1
1497	прийти к	1	1
1498	могли быть	1	1
1499	не выдерживает	1	1
1500	они принадлежат	1	1
1501	к лицу	2	1
1502	вероятно в	1	1
1503	об их	1	1
1504	он меня	2	1
1505	будто он	1	1
1506	по мнению	2	1
1507	умственные способности	1	1
1508	именно к	1	1
1509	диалога с	1	1
1510	и всякий	2	1
1511	вокруг него	1	1
1512	выходит за	1	1
1513	ничем не	4	1
1514	от внешнего	1	1
1515	рассматривать не	1	1
1516	хоть и	3	1
1517	своей любви	2	1
1518	но прежде	1	1
1519	время все	1	1
1520	сам он	3	1
1521	того как	5	1
1522	второй половине	1	1
1523	ли ты	4	1
1524	выступают как	1	1
1525	у тебя	6	1
1526	к соединению	2	1
1527	входил в	2	1
1528	и просил	1	1
1529	бы на	2	1
1530	к первой	1	1
1531	как художественный	1	1
1532	деле не	1	1
1533	не достигает	1	1
1534	это ни	1	1
1535	от людей	2	1
1536	видя в	1	1
1537	исследователей в	1	1
1538	этих слов	2	1
1539	отцом и	3	1
1540	то мы	2	1
1541	лицом к	1	1
1542	чем он	1	1
1543	кто бы	1	1
1544	однако она	1	1
1545	сказать не	1	1
1546	мы вполне	1	1
1547	при виде	3	1
1548	этот персонаж	1	1
1549	материал для	2	1
1550	от друга	1	1
1551	отказаться от	3	1
1552	значение только	1	1
1553	бы ничего	1	1
1554	пределах одной	1	1
1555	о причине	1	1
1556	сомневаться что	2	1
1557	даже на	1	1
1558	возвращающийся к	1	1
1559	было в	2	1
1560	места в	1	1
1561	виду что	1	1
1562	сравним с	2	1
1563	частности с	1	1
1564	развития действия	1	1
1565	всех предыдущих	1	1
1566	его поступки	1	1
1567	ничего более	1	1
1568	участие в	1	1
1569	в уме	1	1
1570	как она	2	1
1571	помнить что	1	1
1572	этот раз	2	1
1573	эти две	1	1
1574	и само	1	1
1575	почти до	1	1
1576	является не	1	1
1577	как можно	2	1
1578	больше его	1	1
1579	комизма не	1	1
1580	следует сказать	1	1
1581	к концу	3	1
1582	как ее	2	1
1583	была очень	1	1
1584	сразу же	5	1
1585	мы находим	1	1
1586	внутренний мир	2	1
1587	нисколько не	3	1
1588	на помощь	4	1
1589	к неожиданным	1	1
1590	для которого	1	1
1591	в каждой	2	1
1592	смертельную опасность	1	1
1593	счастью в	1	1
1594	вследствие чего	1	1
1595	не жалел	1	1
1596	ему как	1	1
1597	что тот	2	1
1598	за его	1	1
1599	что лирическое	1	1
1600	а так	1	1
1601	действующие лица	1	1
1602	как все	1	1
1603	войны и	1	1
1604	ему не	4	1
1605	готовность к	3	1
1606	на них	3	1
1607	не последовательность	1	1
1608	мало что	3	1
1609	сказать и	1	1
1610	но его	2	1
1611	о трех	1	1
1612	предположить что	1	1
1613	в г	3	1
1614	реагирует на	1	1
1615	сне не	1	1
1616	об изгнании	1	1
1617	такое восприятие	1	1
1618	которого и	2	1
1619	также что	1	1
1620	сам не	2	1
1621	о тебе	1	1
1622	и других	1	1
1623	план в	1	1
1624	у кого	2	1
1625	а его	2	1
1626	она должна	2	1
1627	это нечто	1	1
1628	в самых	1	1
1629	его глазах	1	1
1630	на мысль	1	1
1631	позволяет ему	1	1
1632	современном литературоведении	1	1
1633	в комедии	22	1
1634	достигает в	2	1
1635	другой в	1	1
1636	обстоит дело	3	1
1637	его речь	1	1
1638	повсюду в	1	1
1639	на слова	1	1
1640	у того	6	1
1641	быть и	1	1
1642	в него	1	1
1643	прибыли в	1	1
1644	а по	5	1
1645	сам текст	1	1
1646	от отца	4	1
1647	самое что	1	1
1648	центре этой	1	1
1649	ним как	1	1
1650	всё это	1	1
1651	так называемыми	1	1
1652	не приносит	1	1
1653	стороны его	1	1
1654	даже при	2	1
1655	ним не	1	1
1656	стороны и	4	1
1657	о действительно	1	1
1658	это первый	1	1
1659	ему было	1	1
1660	же события	1	1
1661	к которой	1	1
1662	с кем	1	1
1663	слова или	1	1
1664	у нее	2	1
1665	как то	1	1
1666	при всем	5	1
1667	уходит в	1	1
1668	признать что	5	1
1669	на несколько	1	1
1670	его а	2	1
1671	этого не	1	1
1672	текстов не	1	1
1673	оказывается вполне	1	1
1674	числе и	2	1
1675	иначе в	1	1
1676	к ней	9	1
1677	со своими	1	1
1678	самой своей	1	1
1679	в понимании	1	1
1680	решительным образом	1	1
1681	все больше	1	1
1682	фоне которых	1	1
1683	над его	2	1
1684	этим же	1	1
1685	в театре	2	1
1686	действующим лицом	2	1
1687	и упоминание	1	1
1688	этом и	1	1
1689	обращаться к	1	1
1690	эту мысль	1	1
1691	понять что	1	1
1692	в голову	2	1
1693	друг от	1	1
1694	в совершенном	2	1
1695	другой и	1	1
1696	остается один	1	1
1697	происходит в	1	1
1698	юноши в	1	1
1699	к женщине	2	1
1700	себя а	1	1
1701	рассказывает о	2	1
1702	право на	1	1
1703	можно судить	1	1
1704	свою речь	1	1
1705	больше не	1	1
1706	и эта	2	1
1707	гораздо ближе	1	1
1708	это в	2	1
1709	является ли	3	1
1710	само собой	5	1
1711	надо признать	3	1
1712	конце концов	3	1
1713	не это	1	1
1714	отца не	3	1
1715	здесь по-видимому	1	1
1716	он с	2	1
1717	в лице	1	1
1718	нет я	1	1
1719	и собственным	1	1
1720	в е	1	1
1721	из двух	3	1
1722	персонажей как	1	1
