N	2gram	Voloshinov	slovoVRo
1296	и своеобразной	1	1
1297	и всецело	1	1
1298	и шире	1	1
1299	видели что	3	1
1300	не зная	1	1
1301	эти высказывания	4	1
1302	но на	1	1
1303	приемов могут	1	1
1304	далее к	1	1
1305	не вводит	1	1
1306	социальной и	1	1
1307	не поддается	3	1
1308	ведь для	1	1
1309	фоне современного	1	1
1310	у гоголя	1	1
1311	ничем не	2	1
1312	выражения в	1	1
1313	понять этот	1	1
1314	явление глубоко	1	1
1315	мир в	3	1
1316	рода и	1	1
1317	все элементы	1	1
1318	в систему	4	1
1319	нет ни	1	1
1320	и события	1	1
1321	такое отношение	1	1
1322	идеологические системы	1	1
1323	для восприятия	2	1
1324	различие между	1	1
1325	только по	1	1
1326	объективный характер	1	1
1327	на тех	1	1
1328	первых двух	1	1
1329	и всей	2	1
1330	жизни так	3	1
1331	нему и	1	1
1332	борьба и	1	1
1333	сознания с	7	1
1334	высказывания с	1	1
1335	она знает	1	1
1336	глубокий и	1	1
1337	зависит от	2	1
1338	в первый	4	1
1339	поэтому в	1	1
1340	собой в	1	1
1341	и вот	8	1
1342	решающее значение	1	1
1343	она в	1	1
1344	глубокое выражение	1	1
1345	нем конечно	1	1
1346	его моменты	1	1
1347	сознание в	1	1
1348	данного высказывания	1	1
1349	в состоянии	2	1
1350	связи между	1	1
1351	для всякого	1	1
1352	мы имеем	6	1
1353	виду по	1	1
1354	всецело определяется	1	1
1355	оттенков и	1	1
1356	этого изложения	1	1
1357	ним в	1	1
1358	проявляется в	1	1
1359	которых он	1	1
1360	части его	1	1
1361	или с	1	1
1362	бы на	1	1
1363	обычно не	1	1
1364	ними и	1	1
1365	речи так	1	1
1366	переход к	1	1
1367	проникая в	1	1
1368	только его	2	1
1369	он и	2	1
1370	которые играют	1	1
1371	что при	2	1
1372	укажем еще	1	1
1373	похоже на	3	1
1374	рождается в	1	1
1375	не соответствует	1	1
1376	души и	1	1
1377	в формах	1	1
1378	основе этих	1	1
1379	ничего что	2	1
1380	его внутренняя	1	1
1381	аналогии с	1	1
1382	способность к	1	1
1383	всему последующему	1	1
1384	с системой	1	1
1385	и через	2	1
1386	и строго	1	1
1387	уже приходилось	3	1
1388	сознания это	3	1
1389	велико что	1	1
1390	но чаще	1	1
1391	для своего	2	1
1392	то мы	2	1
1393	приходилось говорить	1	1
1394	эти две	1	1
1395	устойчивые и	2	1
1396	богатство и	1	1
1397	сознания и	6	1
1398	понимания этого	1	1
1399	всех других	2	1
1400	его сознание	1	1
1401	можно выделить	1	1
1402	же не	1	1
1403	это именно	1	1
1404	возможно только	3	1
1405	и художественное	1	1
1406	в движение	1	1
1407	участие в	1	1
1408	взаимоотношения и	1	1
1409	находит свое	1	1
1410	право говорить	1	1
1411	цепляются за	1	1
1412	не связано	1	1
1413	и свободно	1	1
1414	требование которое	1	1
1415	для его	1	1
1416	проникают в	1	1
1417	что между	2	1
1418	высказывание находит	1	1
1419	мы находим	4	1
1420	и смысл	1	1
1421	не принимает	1	1
1422	зрения его	1	1
1423	явлениях как	1	1
1424	камнем для	1	1
1425	только он	1	1
1426	в самые	1	1
1427	указывали что	1	1
1428	этого сознания	2	1
1429	в конечном	3	1
1430	того в	1	1
1431	этой особенности	1	1
1432	а к	1	1
1433	и притом	3	1
1434	художественным образом	1	1
1435	нет это	2	1
1436	для испытания	1	1
1437	в практике	1	1
1438	века и	1	1
1439	бы для	1	1
1440	силу и	2	1
1441	и всюду	1	1
1442	внутренняя речь	4	1
1443	идеологической системы	1	1
1444	в несколько	2	1
1445	иногда и	1	1
1446	из форм	1	1
1447	нет для	1	1
1448	сознания на	1	1
1449	еще хуже	1	1
1450	в свои	1	1
1451	что к	1	1
1452	не дать	1	1
1453	как по	2	1
1454	без остатка	1	1
1455	на счет	2	1
1456	прежде чем	1	1
1457	перед необходимостью	1	1
1458	что его	1	1
1459	может сказать	2	1
1460	ибо все	1	1
1461	теоретическое выражение	1	1
1462	и социальные	1	1
1463	оторванный от	1	1
1464	приводит не	1	1
1465	узких пределах	1	1
1466	в силах	3	1
1467	или могут	1	1
1468	с теми	1	1
1469	из пределов	1	1
1470	отношений к	1	1
1471	здесь возможны	1	1
1472	исходят из	1	1
1473	и новых	1	1
1474	выражение этого	1	1
1475	развития как	3	1
1476	последнем счете	4	1
1477	внутреннюю речь	1	1
1478	приведенные нами	1	1
1479	это второе	1	1
1480	человека она	1	1
1481	не бывает	1	1
1482	борьбы и	1	1
1483	анализов в	1	1
1484	с той	1	1
1485	или же	2	1
1486	мы теперь	1	1
1487	долгое время	1	1
1488	к самому	1	1
1489	лад и	1	1
1490	нас к	2	1
1491	и прежде	7	1
1492	нам в	3	1
1493	и того	1	1
1494	этой цели	1	1
1495	всего тот	1	1
1496	есть именно	1	1
1497	поэтому его	1	1
1498	всем своем	2	1
1499	говорят о	1	1
1500	в мире	2	1
1501	и психологии	1	1
1502	они служат	1	1
1503	стремление к	2	1
1504	основных направлений	1	1
1505	постановка вопроса	2	1
1506	так поступает	2	1
1507	на события	1	1
1508	как ее	2	1
1509	приходится сказать	2	1
1510	на нескольких	1	1
1511	чтобы вообще	1	1
1512	личности не	2	1
1513	оно конечно	1	1
1514	один и	3	1
1515	чужеродное тело	2	1
1516	и глубже	1	1
1517	его жизни	7	1
1518	как не	3	1
1519	распространенное и	1	1
1520	материала на	1	1
1521	действии и	1	1
1522	в первые	1	1
1523	связанный с	2	1
1524	и влияние	1	1
1525	концепция в	1	1
1526	этом как	1	1
1527	и чистоты	1	1
1528	в ином	1	1
1529	себе и	3	1
1530	и подвергает	1	1
1531	сказать несколько	1	1
1532	которые с	1	1
1533	но особенно	1	1
1534	данной работы	1	1
1535	влияния в	1	1
1536	особая группа	1	1
1537	действие поступок	1	1
1538	лишь попутно	1	1
1539	и таким	3	1
1540	перейти к	1	1
1541	под влиянием	3	1
1542	это так	1	1
1543	ближайшего маленького	1	1
1544	вводит в	1	1
1545	все логические	1	1
1546	связаны с	2	1
1547	бы в	2	1
1548	впечатление от	1	1
1549	но этим	1	1
1550	сказать и	3	1
1551	но его	1	1
1552	нее нет	1	1
1553	же деле	2	1
1554	ко всему	2	1
1555	точкой зрения	1	1
1556	себе самом	3	1
1557	кризисов и	1	1
1558	реагирует на	2	1
1559	в самое	2	1
1560	человеческим словом	1	1
1561	что такое	6	1
1562	их не	2	1
1563	и снова	2	1
1564	апеллирует к	1	1
1565	из глубины	1	1
1566	на всем	3	1
1567	слов или	1	1
1568	во внешнюю	2	1
1569	оба эти	1	1
1570	выйти за	3	1
1571	жизнь и	1	1
1572	и далее	1	1
1573	таких случаях	2	1
1574	тем более	1	1
1575	оно в	1	1
1576	он ни	1	1
1577	раскрыть не	1	1
1578	такие же	3	1
1579	часто и	1	1
1580	дана в	1	1
1581	речь во	1	1
1582	которые непосредственно	1	1
1583	и органическим	1	1
1584	философской и	1	1
1585	ко всем	1	1
1586	в наше	1	1
1587	все остальные	1	1
1588	из разновидностей	1	1
1589	с новыми	1	1
1590	другими словами	5	1
1591	может подвергнуться	1	1
1592	здесь она	1	1
1593	и разнообразие	1	1
1594	другом и	1	1
1595	их но	1	1
1596	не дает	4	1
1597	помощью которых	4	1
1598	совсем не	6	1
1599	тому как	1	1
1600	от содержания	1	1
1601	но всегда	1	1
1602	мы всегда	1	1
1603	к новым	1	1
1604	что всякий	1	1
1605	его во	1	1
1606	степени не	1	1
1607	повторяем в	1	1
1608	стройность и	1	1
1609	его социального	1	1
1610	этого слушателя	1	1
1611	и благодаря	1	1
1612	оно становится	1	1
1613	объединяет в	1	1
1614	взглянуть на	1	1
1615	нам важно	3	1
1616	мы должны	9	1
1617	не входит	2	1
1618	в искусстве	3	1
1619	быть сведены	1	1
1620	высказывания а	1	1
1621	когда он	3	1
1622	эта социальная	1	1
1623	характерно для	1	1
1624	сознание не	2	1
1625	но зато	1	1
1626	если же	2	1
1627	от которых	1	1
1628	должны быть	4	1
1629	оказывает влияние	1	1
1630	за ними	2	1
1631	являются такими	1	1
1632	но даже	1	1
1633	в изучении	2	1
1634	стакане воды	1	1
1635	есть и	2	1
1636	самую гущу	1	1
1637	тех же	5	1
1638	и является	3	1
1639	в применении	2	1
1640	и определяет	1	1
1641	и тот	3	1
1642	уже указывали	4	1
1643	настолько велико	1	1
1644	этого факта	1	1
1645	как всякая	1	1
1646	быть как	2	1
1647	когда оно	1	1
1648	за каждым	1	1
1649	который мы	1	1
1650	еще в	1	1
1651	в нас	2	1
1652	примыкая в	1	1
1653	даже не	1	1
1654	большое значение	2	1
1655	социального контекста	1	1
1656	не верен	1	1
1657	и времени	1	1
1658	исключительное значение	1	1
1659	проникнуть в	2	1
1660	наблюдения как	1	1
1661	не касается	1	1
1662	человека с	3	1
1663	существенное отличие	1	1
1664	конечно нет	1	1
1665	ведь если	2	1
1666	выделения и	1	1
1667	говорили что	1	1
1668	то ни	4	1
1669	и всех	1	1
1670	одни из	2	1
1671	работы конечно	1	1
1672	могла бы	1	1
1673	которых оно	1	1
1674	на это	3	1
1675	и особенности	1	1
1676	за нею	1	1
1677	этом материале	1	1
1678	но теперь	1	1
1679	свою задачу	1	1
1680	или еще	1	1
1681	на свет	2	1
1682	упорядочивается и	1	1
1683	весь тот	1	1
1684	на различных	1	1
1685	и интерпретаций	1	1
1686	нельзя не	1	1
1687	найдем в	3	1
1688	него и	1	1
1689	эти понятия	2	1
1690	внешними и	1	1
1691	противостоит не	1	1
1692	свою идеологическую	1	1
1693	и собственно	1	1
1694	религиозные системы	1	1
1695	и никогда	1	1
1696	до сознания	6	1
1697	все словесные	1	1
1698	но есть	1	1
1699	ибо нет	1	1
1700	этот путь	1	1
1701	к человеческому	1	1
1702	бы он	3	1
1703	человеком как	1	1
1704	дальше и	1	1
1705	поняты в	1	1
1706	заимствуют свою	1	1
1707	а часто	1	1
1708	свою точку	2	1
1709	что может	5	1
1710	о других	1	1
1711	мысль в	1	1
1712	по аналогии	1	1
1713	не проникая	1	1
1714	не замечать	1	1
1715	одни и	1	1
1716	в первой	1	1
1717	в недрах	1	1
1718	могут вступить	1	1
1719	психическое переживание	1	1
1720	в общем	5	1
1721	подходе к	2	1
1722	происходит в	1	1
1723	говорить об	2	1
1724	характерны для	1	1
1725	иной раз	1	1
1726	же мы	3	1
1727	каком направлении	1	1
1728	мы слышим	1	1
1729	на место	3	1
1730	в данный	1	1
1731	его к	4	1
1732	все другие	2	1
1733	условии если	1	1
1734	и классов	1	1
1735	человек не	2	1
1736	нас за	1	1
1737	отнюдь не	5	1
1738	или при	1	1
1739	мира с	1	1
1740	и имен	1	1
1741	его времени	1	1
1742	таким же	1	1
1743	чтобы не	2	1
1744	речь или	1	1
1745	которой мы	6	1
1746	себе а	1	1
1747	особенно легко	1	1
1748	и совершенно	1	1
1749	каждого из	1	1
1750	в лице	1	1
1751	дело здесь	1	1
1752	за счет	1	1
1753	где мы	1	1
1754	искусства в	1	1
1755	развертывается в	1	1
1756	полное органическое	1	1
1757	в каком	7	1
1758	конкретное высказывание	1	1
1759	превращаются в	1	1
1760	он действительно	1	1
1761	можно только	1	1
