N	4gram	Tiupa_Narr	Analitik
782	ранней традиционной но и	1	1
783	необратимость свершающихся вокруг него	1	1
784	аспекте бахтин различал жанр	1	1
785	новое жизненное качество представленная	1	1
786	инфраструктуры не только ранней	1	1
787	и в форме определенной	1	1
788	этнографии терминологией а ван	1	1
789	встречи со смертью в	1	1
790	трактовали не об однократных	1	1
791	общенародной сказание или частной	1	1
792	историческом событии о перемене	1	1
793	от жанра высказывания жанр	1	1
794	в новейшее время внутреннего	1	1
795	говоря жанр представляет собой	1	1
796	рассчитан на репродуцирование сообщенный	1	1
797	инициации инверсией третьей и	1	1
798	жанра состоит в смыслополагающей	1	1
799	то есть система исторически	1	1
800	сказания исторически восходит к	1	1
801	из модификаций анекдотического дискурса	1	1
802	к тому архаичному состоянию	1	1
803	анекдота курьезная риторика окказионального	1	1
804	предыстория или хотя бы	1	1
805	фоне которых акцентируется его	1	1
806	о действительно необратимом историческом	1	1
807	характеристика персонажа выделяющая его	1	1
808	существа или зрелище чужой	1	1
809	слово общенародной хвалы или	1	1
810	четырех а не трех	1	1
811	бахтин жизни анекдот должен	1	1
812	родину чтобы воцариться в	1	1
813	> кто говорит и	1	1
814	которых акцентируется его новое	1	1
815	терминологией а ван геннепа	1	1
816	как к содержанию сказания	1	1
817	и составляющий морализаторскую премудрость	1	1
818	предмета цели и ситуации	1	1
819	в этом отношении от	1	1
820	в классической работе ю.м	1	1
821	связей на фоне которых	1	1
822	коммуникативным событием поэтому повторное	1	1
823	такое перерождение символическое второе	1	1
824	или притчи явственно солирует	1	1
825	реализация такого выбора не	1	1
826	однако столь архаическая фабула	1	1
827	от своея воля рекоша	1	1
828	то что они хотят	1	1
829	время жанры существенно связаны	1	1
830	риторика ролевого обезличенного словарного	1	1
831	не предполагается ни столь	1	1
832	статуса внешнего социального или	1	1
833	власти о воцарении пришельца	1	1
834	хотят и свершают картина	1	1
835	избранничеством или самозванством а	1	1
836	соотносительная с формой авторства	1	1
837	связаны с языком ставят	1	1
838	оно стремится к однозначности	1	1
839	инициируемого автором коммуникативного события	1	1
840	дискурса претерпевшего к тому	1	1
841	состоит в смыслополагающей конвенции	1	1
842	сюжетного мышления напротив горизонталь	1	1
843	возвращением героя к месту	1	1
844	целое дискурса то есть	1	1
845	коммуникативный статус знания убеждения	1	1
846	письменные формы их бытования	1	1
847	моделируемой текстами соответствующего жанра	1	1
848	знанием верификация такого знания	1	1
849	его завершения учета слушателя	1	1
850	однако внутренняя активность адресата	1	1
851	покидающих свою родину чтобы	1	1
852	то есть острота или	1	1
853	есть реализация такого выбора	1	1
854	прежде всего к ценностной	1	1
855	лицо часто подвергается искушениям	1	1
856	или иной форме например	1	1
857	к индивидуальной жизненной практике	1	1
858	рекоша но от божья	1	1
859	посрамление словесное кощунство и	1	1
860	ослабление прежних жизненных связей	1	1
861	что касается референтной компетенции	1	1
862	жанров разграничивающий первичные определенные	1	1
863	от тестя к зятю	1	1
864	пространственного ухода в частности	1	1
865	стремится к однозначности и	1	1
866	до поединка а может	1	1
867	нарративного вкрапления с другой	1	1
868	поединке с прежним царем	1	1
869	гегель именовал веком героев	1	1
870	формы междуязычны интернациональны в	1	1
871	весьма разнородны говорить о	1	1
872	референтная креативная и рецептивная	1	1
873	плачу и наделенного репродуктивной	1	1
874	сообщаемому характерно что несмотря	1	1
875	организации кадров внутреннего зрения	1	1
876	зависим от диалогической ситуации	1	1
877	говорит и кому говорят	1	1
878	резюмируя можно сказать что	1	1
879	также уходом в себя	1	1
880	типическим ситуациям речевого общения	1	1
881	своей природе суть то	1	1
882	частности возможно ложное партнерство	1	1
883	однажды но о том	1	1
884	предстает рассказ о действительно	1	1
885	картина мира которая своей	1	1
886	себя томлением разочарованием ожесточением	1	1
887	словарного слова говорящий здесь	1	1
888	от нудительной серьезности бахтин	1	1
889	не об однократных и	1	1
890	схемы инициации инверсией третьей	1	1
891	к конкретным мифологическим системам	1	1
892	от одного сознания к	2	1
893	широко распространенная в мировом	1	1
894	постигает неудача две другие	1	1
895	жанра это парадигма инициируемого	1	1
896	умения отрешиться от нудительной	1	1
897	тексты приобретают вид сюжетных	1	1
898	формах ритуально-символической смерти героя	1	1
899	принадлежат самой ситуации рассказывания	1	1
900	сообщаемое в нарративном дискурсе	1	1
901	посещения им потусторонней страны	1	1
902	существенным образом ориентировано на	1	1
903	передачи этого знания аналогичному	1	1
904	конвенции концепированного б.о корман	1	1
905	выбора не всегда эксплицированного	1	1
906	смысле домонологично оно объединяет	1	1
907	литературе новейшего времени также	1	1
908	как необратимая в той	1	1
909	ни столь пассивным как	1	1
910	апофегма то есть острота	1	1
911	формы их бытования опосредованной	1	1
912	убеждению соучастников притчевого дискурса	1	1
913	этом последнем мы и	1	1
914	в нем звучит один	1	1
915	для притчи иносказательность является	1	1
916	компетенций в диахроническом аспекте	1	1
917	об однократных и внезакономерных	1	1
918	обезличенного словарного слова говорящий	1	1
919	он предполагает исторически сложившуюся	1	1
920	курьезная риторика окказионального ситуативного	1	1
921	о воцарении пришельца доказавшего	1	1
922	компетентность предполагающая в частности	1	1
923	обязательно курьезное любопытное занимательное	1	1
924	инициации предстает рассказ о	1	1
925	поступки в притче есть	1	1
926	отношения к сообщаемому характерно	1	1
927	в том что именно	1	1
928	хотя в современной передаче	1	1
929	поскольку мы имеем дело	1	1
930	в литературе новейшего времени	1	1
931	композиционным костяком так сказать	1	1
932	перед ним определенные задания	1	1
933	риторический предел сказания героическая	1	1
934	быть осуществлено только самим	1	1
935	пробы жизненного поведения в	1	1
936	или диалогической анекдот равнодостойности	1	1
937	или иной преемственно воспроизводимой	1	1
938	признает никакого миропорядка жизнь	1	1
939	новелле есть нарушение запрета	1	1
940	свободного игрового переиначивающего отношения	1	1
941	определенные задания реализуют в	1	1
942	отношению к конкретным мифологическим	1	1
943	перерождение символическое второе рождение	1	1
944	реализуют в нем определенные	1	1
945	перевод его в иной	1	1
946	высказывания и в форме	1	1
947	в.т зависит от жанра	1	1
948	в самом деле не	1	1
949	которого анекдот легко может	1	1
950	вкрапления с другой паремия	1	1
951	такого рода первофеноменами целого	1	1
952	данная археосюжетная фаза порой	1	1
953	древо выступало залогом воспроизводимости	1	1
954	как раз ответственность свободного	1	1
955	из древнейших этапов становления	1	1
956	дочери эта широко распространенная	1	1
957	священного новелла ночной жанр	1	1
958	есть принадлежат самой ситуации	1	1
959	единственный в тексте случай	1	1
960	поучаемого это разделение иерархично	1	1
961	как композиционно определенное в	1	1
962	стороны адресата позицию сотворчества	1	1
963	отношение к сообщенному знанию	1	1
964	названа маской в.т зависит	1	1
965	касается референтной компетенции того	1	1
966	умудрения стадию пробных искушений	1	1
967	в коммуникацию не будет	1	1
968	этом отношении от притчи	1	1
969	уготованной ему позиции но	1	1
970	этого знания аналогичному адресату	1	1
971	изустными то есть непосредственно	1	1
972	жизнь достойна сказания отведена	1	1
973	легко может быть редуцирован	1	1
974	репродуцирование сообщенный в иной	1	1
975	смеховой жанр городского фольклора	1	1
976	коммуникативный статус научной истины	1	1
977	задачу данной фазы способна	1	1
978	куколка имаго взрослая особь	1	1
979	на репродуцирование сообщенный в	1	1
980	на что не отвечает	1	1
981	со стороны художественной литературы	1	1
982	в рамках современной научной	1	1
983	предметно-смысловые формы междуязычны интернациональны	1	1
984	ложное партнерство предваряющие эффективное	1	1
985	стратегии жанровых компетенций в	1	1
986	речевого замысла говорящего или	1	1
987	это позиция активного приятия	1	1
988	что случилось однажды но	1	1
989	мифологической модели умирающего и	1	1
990	может быть проделано и	1	1
991	по своей природе суть	1	1
992	быть может не случайно	1	1
993	образом ориентировано на непосредственную	1	1
994	этического выбора все их	1	1
995	притчи выступают с одной	1	1
996	и позволяет говорить о	1	1
997	не безликой роевой единицей	1	1
998	какие-то вопросы то что	1	1
999	в решающую фазу смертельного	1	1
1000	нормативное приложение запечатленного в	1	1
1001	своих прежних ранее расторгнутых	1	1
1002	позиции и риторического поведения	1	1
1003	исключало необратимость свершающихся вокруг	1	1
1004	самого рассказывания в этом	1	1
1005	читатель может и не	1	1
1006	жизненной позицией предполагающей разрыв	1	1
1007	являются изустными то есть	1	1
1008	в том числе и	4	1
1009	смерти и эта фаза	1	1
1010	компетенции суть референтная предметно-тематическая	1	1
1011	из сюжета притчи лично	1	1
1012	компетенция говорящего состоит в	1	1
1013	высказывания как целого кто	1	1
1014	свою очередь определяется предметом	1	1
1015	компетенции того или иного	1	1
1016	нем определенные возможности когда	1	1
1017	внеязыковое и потому нейтральное	1	1
1018	активность адресата при этом	1	1
1019	состоит в том чтобы	1	1
1020	бы достаточно подробная характеристика	1	1
1021	рассказывания поскольку оно существенным	1	1
1022	донести до адресата авторские	1	1
1023	нерушимого миропорядка символизируя сакральный	1	1
1024	и все их основные	1	1
1025	то есть непосредственно коммуникативными	1	1
1026	как единого художественного высказывания	1	1
1027	и поучаемого это разделение	1	1
1028	именовать фазой обособления помимо	1	1
1029	речевой акт притчевого типа	1	1
1030	к зиме но воскресающей	1	1
1031	него убеждения организующего учительный	1	1
1032	притчевого дискурса случается постоянно	1	1
1033	не выбирают а по	1	1
1034	нарушение запрета есть профанация	1	1
1035	дискурса то есть система	1	1
1036	объекты эстетического наблюдения именно	1	1
1037	предназначения когда персонажи не	1	1
1038	участников коммуникативного события на	1	1
1039	притчи явственно солирует риторический	1	1
1040	знания означала бы перевод	1	1
1041	дискурсии обладает достоверным но	1	1
1042	креативного и рецептивного сознаний	1	1
1043	предстают перед нами не	1	1
1044	индивидуальной жизненной практике может	1	1
1045	мере в какой это	1	1
1046	определенные возможности когда мы	1	1
1047	анекдота обычно неприемлемо ни	1	1
1048	ю.м лотмана происхождение сюжета	1	1
1049	в случае элиминирования из	1	1
1050	обособленность но раз-влекать их	1	1
1051	но от божья повеленья	1	1
1052	формы целого следовательно предметно-смысловые	1	1
1053	восприятия со стороны адресата	1	1
1054	и как говорит концепты	1	1
1055	анекдот недостоверное знание что	1	1
1056	притчей напротив предполагает как	1	1
1057	по своему коммуникативному статусу	1	1
1058	рецептивная стороны коммуникативного события	1	1
1059	по отношению к конкретным	1	1
1060	сами по себе они	1	1
1061	зрелище чужой смерти и	1	1
1062	фаз герой волшебной сказки	1	1
1063	эксплицированного в тексте но	1	1
1064	диалогической ситуации рассказывания поскольку	1	1
1065	мы и сами участвуем	1	1
1066	в основе своей обнаруживает	1	1
1067	репродуктивной компетентностью последняя предполагает	1	1
1068	говорить о поэтике здесь	1	1
1069	в организации кадров внутреннего	1	1
1070	разграничивающий первичные определенные типы	1	1
1071	один голос > оно	1	1
1072	означала бы перевод его	1	1
1073	в частности до поединка	1	1
1074	типической ситуации общения то	1	1
1075	сказать первофеномены жанров в	1	1
1076	эстетического наблюдения именно таковы	1	1
1077	воцарении пришельца доказавшего свою	1	1
1078	ситуации иным рассказчиком с	1	1
1079	персонажа выделяющая его из	1	1
1080	объединяющая субъекта и адресата	1	1
1081	даже будучи порой фактически	1	1
1082	или плачу и наделенного	1	1
1083	противоположным полюсом анекдотического дискурса	1	1
1084	возможности когда мы строим	1	1
1085	стадиально разнородных структур мышления	1	1
1086	высказывания феномен жанровости есть	1	1
1087	ван геннепа и в	1	1
1088	риторика сказания риторика притчи	1	1
1089	к тому же обратное	1	1
1090	поучающего и поучаемого это	1	1
1091	изобретения говорящего иначе говоря	1	1
1092	обособления помимо внешнего собственно	1	1
1093	рассказчик анекдота или притчи	1	1
1094	таком случае его вступление	1	1
1095	в отличие от элементов	1	1
1096	или сплетни то есть	1	1
1097	нашего высказывания и в	1	1
1098	или частной анекдот жизни	1	1
1099	к сообщаемому характерно что	1	1
1100	и не занять этой	1	1
1101	на непосредственную ответную реакцию	1	1
1102	сюжета притчи лично для	1	1
1103	окказионального ситуативного диалогизированного слова	1	1
1104	поиска побега погони или	1	1
1105	частности наличие так называемого	1	1
1106	смерти героя или посещения	1	1
1107	неотличимая от мифа даже	1	1
1108	авторитарной притча не предполагает	1	1
1109	не у-влекать слушателей преодолевая	1	1
1110	его из общей картины	1	1
1111	может быть определена как	1	1
1112	как формы целого следовательно	1	1
1113	к собственной ситуации жизненного	1	1
1114	застывшее целое и жанровые	1	1
1115	расторжение прежних родовых связей	1	1
1116	профанация священного новелла ночной	1	1
1117	дело не с собственно	1	1
1118	отвергает извращает осмеивает всякую	1	1
1119	сюжетного повествования составила фиксация	1	1
1120	жанровое целое внеязыковое и	1	1
1121	тэрнера следует обозначить как	1	1
1122	способность хранения и передачи	1	1
1123	тематические и языковые с	1	1
1124	на себя внимание что	1	1
1125	действующие лица по мысли	1	1
1126	система смыслов оно стремится	1	1
1127	однако с другой стороны	1	1
1128	коммуникативная характеристика того кому	1	1
1129	новелла ночной жанр посрамляющий	1	1
1130	куста последующих жанровых форм	1	1
1131	зависит от жанра высказывания	1	1
1132	истории не претендуют на	1	1
1133	языковые с еще не	1	1
1134	жанра сказание моделирует ролевую	1	1
1135	тогда как рассказчик анекдота	1	1
1136	звучит один голос >	1	1
1137	решить предыстория или хотя	1	1
1138	в нем определенные возможности	1	1
1139	> в нем звучит	1	1
1140	ухода в частности поиска	1	1
1141	рассказывания а не ценностно	1	1
1142	всего было бы именовать	1	1
1143	поединка а может редуцироваться	1	1
1144	их внутреннюю структуру и	1	1
1145	научной истины соответственно риторика	1	1
1146	рецептивной компетенции жанра состоит	1	1
1147	воспитания третью фазу в	1	1
1148	бахтинский подход к изучению	1	1
1149	новейшее время внутреннего психологического	1	1
1150	повреждения или до встречи	1	1
1151	встречающихся в дискурсе речевой	1	1
1152	достаточно подробная характеристика персонажа	1	1
1153	трех как иногда представляют	1	1
1154	эффективное поведение героя в	1	1
1155	что несмотря на свою	1	1
1156	еще не такое слово	1	1
1157	практически неотличимая от мифа	1	1
1158	и/или вредителей нередко здесь	1	1
1159	партнерство предваряющие эффективное поведение	1	1
1160	всегда отвечает на какие-то	1	1
1161	что по своему коммуникативному	1	1
1162	инвенции термин классической риторики	1	1
1163	и навыков взрослой жизни	1	1
1164	мертвых может заостряться до	1	1
1165	выбора все их поступки	1	1
1166	воспроизводимости нерушимого миропорядка символизируя	1	1
1167	предполагающей разрыв или существенное	1	1
1168	где всякому чья жизнь	1	1
1169	позиции но в таком	1	1
1170	инициации имеет место перемена	1	1
1171	авторской позиции и риторического	1	1
1172	самому тогда как притчу	1	1
1173	базовой инфраструктуры не только	1	1
1174	структуру и все их	1	1
1175	героическая апофегма до которой	1	1
1176	можно выявить некую общую	1	1
1177	в диахронии жанр знаменует	1	1
1178	целью и ситуацией высказывания	1	1
1179	всегда тогда как зерно	1	1
1180	представляет собой исторически продуктивный	1	1
1181	это парадигма инициируемого автором	1	1
1182	весной растительностью мировое древо	1	1
1183	месту своих прежних ранее	1	1
1184	адресованности соотносительная с формой	1	1
1185	чтобы воцариться в чужой	1	1
1186	в этнографии терминологией а	1	1
1187	назидания притча повествует не	1	1
1188	но воскресающей весной растительностью	1	1
1189	ситуации рассказывания поскольку оно	1	1
1190	типологическом освещении было проведено	1	1
1191	в современной передаче средствами	1	1
1192	предками фаза возвращения символическое	1	1
1193	твердым композиционным костяком так	1	1
1194	порой гипертрофируется и разворачивается	1	1
1195	в форме определенной жанровой	1	1
1196	общенародной хвалы или хулы	1	1
1197	нем звучит один голос	1	1
1198	в притче есть реализация	1	1
1199	опасном испытании порой в	1	1
1200	элиминирования из нее нарративности	1	1
1201	некую общую четырехфазную модель	1	1
1202	сопровождается возвращением героя к	1	1
1203	царских детях покидающих свою	1	1
1204	но всегда имплицитно присутствующего	1	1
1205	существо начинало мыслиться индивидуальностью	1	1
1206	прежних жизненных связей в	1	1
1207	как это бывает в	1	1
1208	частности такого рода первофеноменами	1	1
1209	объединяет говорящих и слушающих	1	1
1210	и персонажи сказания не	1	1
1211	правило проходит стадию умудрения	1	1
1212	собой лишь одну из	1	1
1213	вторичные идеологические жанры как	1	1
1214	бога однако символическая смерть	1	1
1215	слушателя по бахтину жанровое	1	1
1216	притчи иносказательность является своего	1	1
1217	в качестве нарративного вкрапления	1	1
1218	прежде всего они разнятся	1	1
1219	анекдотическим повествованием творится окказиональная	1	1
1220	или иного нарративного высказывания	1	1
1221	с одной стороны проповедь	1	1
1222	доказавшего свою силу и	1	1
1223	и до сего времени	1	1
1224	рекреативная компетентность предполагающая в	1	1
1225	событий архитектоническим вектором мифологического	1	1
1226	к языку поэтому жанры	1	1
1227	сказания субъект дискурсии обладает	1	1
1228	так сказать первофеномены жанров	1	1
1229	из общей картины мира	1	1
1230	при общности складывающейся и	1	1
1231	жанровых компетенций в диахроническом	1	1
1232	анекдот должен не у-влекать	1	1
1233	место перемена статуса героя	1	1
1234	отграниченная система смыслов оно	1	1
1235	знаний и навыков взрослой	1	1
1236	рассказчика ни для слушателей	1	1
1237	предел сказания героическая апофегма	1	1
1238	навыков взрослой жизни накопленных	1	1
1239	универсального опыта к индивидуальной	1	1
1240	или особенно в новейшее	1	1
1241	иной позицией соучастника данного	1	1
1242	своего рода ключ к	1	1
1243	хоровой сказание или диалогической	1	1
1244	хвале хуле или плачу	1	1
1245	глупость неуместность ошибка оговорка	1	1
1246	стороны художественной литературы анекдот	1	1
1247	рассказывается анекдот рекреативная компетентность	1	1
1248	уходом в себя томлением	1	1
1249	обладает достоверным но не	1	1
1250	символическое воскресение в новом	1	1
1251	порой в поединке с	1	1
1252	целого следовательно предметно-смысловые формы	1	1
1253	повествует не о беспрецедентных	1	1
1254	парадигма инициируемого автором коммуникативного	1	1
1255	выступают с одной стороны	1	1
1256	вертикаль мировое древо игравшее	1	1
1257	инициации в качестве своего	1	1
1258	есть система исторически сложившихся	1	1
1259	да и персонажи сказания	1	1
1260	встречается в качестве нарративного	1	1
1261	позицией предполагающей разрыв или	1	1
1262	обретение героем помощников и/или	1	1
1263	героя или посещения им	1	1
1264	одну из модификаций анекдотического	1	1
1265	слушатель читатель может и	1	1
1266	риторика окказионального ситуативного диалогизированного	1	1
1267	архитектоническим вектором мифологического мышления	1	1
1268	их предлагая адресату позицию	1	1
1269	своея воля рекоша но	1	1
1270	рассказано в произведении и	1	1
1271	фаза преображения здесь как	1	1
1272	концепированного б.о корман адресата	1	1
1273	с собственно художественными а	1	1
1274	чья жизнь достойна сказания	1	1
1275	акт притчевого типа есть	1	1
1276	превращение юноши в мужчину	1	1
1277	завершения учета слушателя по	1	1
1278	времени данная археосюжетная фаза	1	1
1279	должен не у-влекать слушателей	1	1
1280	всего лишь одним из	1	1
1281	выслушивание одного и того	1	1
1282	действительным зерном сюжетного повествования	1	1
1283	наизнанку глупость неуместность ошибка	1	1
1284	жизни накопленных предками фаза	1	1
1285	существенно повлиявший на мифологическое	1	1
1286	разочарованием ожесточением мечтательностью вообще	1	1
1287	работе ю.м лотмана происхождение	1	1
1288	мастерства рассказчика не только	1	1
1289	классической работе ю.м лотмана	1	1
1290	то синхрония жанра это	1	1
1291	анекдот равнодостойности сознаний встречающихся	1	1
1292	потусторонней страны мертвых может	1	1
1293	событийности сказания и одновременно	1	1
1294	риторики то есть предметно-смысловые	1	1
1295	действительно необратимом историческом событии	1	1
1296	как слухи или сплетни	1	1
1297	автором коммуникативного события предносящееся	1	1
1298	достоверным но не верифицируемым	1	1
1299	может и не занять	1	1
1300	предполагается ни столь свободным	1	1
1301	социального или особенно в	1	1
1302	определенные типы устного диалога	1	1
1303	и символическое воскресение человека	1	1
1304	при этом и сам	1	1
1305	жанра высказывания жанр в	1	1
1306	диалога и вторичные идеологические	1	1
1307	наконец четвертая фаза преображения	1	1
1308	курьезное любопытное занимательное неожиданное	1	1
1309	быть редуцирован комическая апофегма	1	1
1310	однозначности > в нем	1	1
1311	жанр представляет собой исторически	1	1
1312	и потому нейтральное к	1	1
1313	характеристика того кому рассказывается	1	1
1314	этом остается авторитарной притча	1	1
1315	в этом последнем мы	1	1
1316	расторгнутых или ослабленных связей	1	1
1317	приобретение знаний и навыков	1	1
1318	если в диахронии жанр	1	1
1319	недостоверное знание что по	1	1
1320	отношение слушателя к содержанию	1	1
1321	предначертанность судьбы а некий	1	1
1322	мира моделируемая притчей напротив	1	1
1323	мыслиться индивидуальностью а не	1	1
1324	жанр сказания исторически восходит	1	1
1325	сюжет бесконечно репродуцируемых испытаний	1	1
1326	иной коммуникативный статус научной	1	1
1327	все их поступки в	1	1
1328	притче универсального опыта к	1	1
1329	картина мира где персонажем	1	1
1330	референтной компетенции того или	1	1
1331	определяется картиной мира моделируемой	1	1
1332	сказания это риторика ролевого	1	1
1333	героя и картины мира	1	1
1334	готовом стабильно дифференцированном и	1	1
1335	внешнего социального или особенно	1	1
1336	слушающих общим знанием поэтому	1	1
1337	постулирует адресата занимающего позицию	1	1
1338	слушателя к содержанию притчи	1	1
1339	системам определяя их внутреннюю	1	1
1340	фабула практически неотличимая от	1	1
1341	жанры существенно связаны с	1	1
1342	известном смысле домонологично оно	1	1
1343	креативная и рецептивная стороны	1	1
1344	есть нарушение запрета есть	1	1
1345	героя статуса внешнего социального	1	1
1346	того или иного нарративного	2	1
1347	персонажа то она определяется	1	1
1348	воля рекоша но от	1	1
1349	иначе говоря жанр представляет	1	1
1350	перемене власти о воцарении	1	1
1351	оказывается уже по сути	1	1
1352	целое внеязыковое и потому	1	1
1353	себя если первое может	1	1
1354	сказание или частной анекдот	1	1
1355	комическая апофегма то есть	1	1
1356	но обязательно курьезное любопытное	1	1
1357	можно сказать что жанр	1	1
1358	соответствии с установившейся в	1	1
1359	свою столь легкую безответственную	1	1
1360	новейшего времени также уходом	1	1
1361	сознания однако внутренняя активность	1	1
1362	легкую безответственную передаваемость из	1	1
1363	порой фактически точными они	1	1
1364	есть профанация священного новелла	1	1
1365	хранения и передачи этого	1	1
1366	и представляет собой не	1	1
1367	но раз-влекать их предлагая	1	1
1368	частности сказание постулирует адресата	1	1
1369	как притчу в принципе	1	1
1370	то она определяется картиной	1	1
1371	морализаторскую премудрость притчевого назидания	1	1
1372	диахронии жанр знаменует традицию	1	1
1373	победил или а все-таки	1	1
1374	и ситуацией высказывания >	1	1
1375	предполагающая в частности наличие	1	1
1376	наиболее продуктивным в рамках	1	1
1377	тогда как притчу в	1	1
1378	именно таковы герои сказания	1	1
1379	есть металингвистический язык диалект	1	1
1380	кто говорит и кому	1	1
1381	общенародной хвале хуле или	1	1
1382	общения то синхрония жанра	1	1
1383	того кому рассказывается анекдот	1	1
1384	сказания не от своея	1	1
1385	дифференцированном и оцененном мире	1	1
1386	и вторичные идеологические жанры	1	1
1387	данной фазы способна решить	1	1
1388	как субъекты этического выбора	1	1
1389	может ощущаться завершенная и	1	1
1390	в смертельно опасном испытании	1	1
1391	и искушенность в смертельно	1	1
1392	ни на что не	1	1
1393	символизируя сакральный центр мира	1	1
1394	инверсией третьей и четвертой	1	1
1395	языку поэтому жанры как	1	1
1396	способна решить предыстория или	1	1
1397	иными подробностями и интонациями	1	1
1398	вступления в решающую фазу	1	1
1399	серьезности бахтин жизни анекдот	1	1
1400	к сообщаемому рецептивная компетенция	1	1
1401	при рассмотрении множества преданий	1	1
1402	текста позволяющую донести до	1	1
1403	когда мы строим свою	1	1
1404	например утрата близкого существа	1	1
1405	бахтин различал жанр как	1	1
1406	субъектов дискурсии и ее	1	1
1407	непосредственно коммуникативными способами высказывания	1	1
1408	сознаний встречающихся в дискурсе	1	1
1409	оно исключало необратимость свершающихся	1	1
1410	до которого анекдот легко	1	1
1411	невымышленные анекдотические истории не	1	1
1412	повествования размыкающего и выпрямляющего	1	1
1413	устройству хотя в современной	1	1
1414	случилось однажды но о	1	1
1415	современный сугубо смеховой жанр	1	1
1416	одновременно резко отличается в	1	1
1417	формы высказывания как целого	1	1
1418	высказывания реализующий некоторую коммуникативную	1	1
1419	композиционно определенное в сущности	1	1
1420	не развившимся твердым композиционным	1	1
1421	жанр как композиционно определенное	1	1
1422	притчевого назидания притча повествует	1	1
1423	а не безликой роевой	1	1
1424	здесь только исполнитель передаваемого	1	1
1425	человеческих отношений анекдот не	1	1
1426	жанр в свою очередь	1	1
1427	отличается в этом отношении	1	1
1428	однако символическая смерть и	1	1
1429	притчи креативная компетенция говорящего	1	1
1430	возвращения символическое воскресение в	1	1
1431	сказание моделирует ролевую картину	1	1
1432	может не случайно напоминает	1	1
1433	персонажи сказания не от	1	1
1434	учета слушателя по бахтину	1	1
1435	и жанровые зародыши тематические	1	1
1436	тогда как зерно сюжетного	1	1
1437	для себя если первое	1	1
1438	определенной жанровой схемы и	1	1
1439	сугубо смеховой жанр городского	1	1
1440	в его событийной полноте	2	1
1441	есть до известной степени	1	1
1442	несмотря на свою столь	1	1
1443	первофеномены жанров в частности	1	1
1444	острота или острота наизнанку	1	1
1445	возможно ложное партнерство предваряющие	1	1
1446	в культуре коммуникативной ситуации	1	1
1447	испытании порой в поединке	1	1
1448	никакого миропорядка жизнь глазами	1	1
1449	конвенциональность субъекта и формы	1	1
1450	отрешиться от нудительной серьезности	1	1
1451	сообщаемому рецептивная компетенция анекдота	1	1
1452	события на поучающего и	1	1
1453	как формы построения речевого	1	1
1454	героя к месту своих	1	1
1455	раз ответственность свободного выбора	1	1
1456	начинало мыслиться индивидуальностью а	1	1
1457	культуре коммуникативной ситуации типической	1	1
1458	мифологические тексты приобретают вид	1	1
1459	сакральный центр мира и	1	1
1460	статус события мыслилась как	1	1
1461	и невымышленные анекдотические истории	1	1
1462	утрата близкого существа или	1	1
1463	в таком случае его	1	1
1464	принципе можно припоминая и	1	1
1465	искушений и испытаний до	1	1
1466	занять этой уготованной ему	1	1
1467	целого его завершения учета	1	1
1468	и сам текст анекдота	1	1
1469	это существо начинало мыслиться	1	1
1470	коммуникативному статусу тождественно мнению	1	1
1471	запрета есть профанация священного	1	1
1472	от мастерства рассказчика не	1	1
1473	игрового переиначивающего отношения к	1	1
1474	вид сюжетных сами по	1	1
1475	яичко личинка куколка имаго	1	1
1476	чувства юмора умения отрешиться	1	1
1477	было бы именовать фазой	1	1
1478	знанию как несомненно достоверному	1	1
1479	субъект объект и адресат	1	1
1480	исконном значении этого слова	1	1
1481	себе самому тогда как	1	1
1482	воспринимающему сознанию той или	1	1
1483	зерно сюжетного повествования составила	1	1
1484	особую организующую роль по	1	1
1485	корман адресата концепт читателя	1	1
1486	смыслополагающей конвенции концепированного б.о	1	1
1487	в частности форма авторства	1	1
1488	миропорядка символизируя сакральный центр	1	1
1489	текст анекдота выбор лексики	1	1
1490	то есть предметно-смысловые нахождения	1	1
1491	полярно противостоит событийности сказания	1	1
1492	зародыши тематические и языковые	1	1
1493	предносится целое нашего высказывания	1	1
1494	пределами притчи выступают с	1	1
1495	сказания или анекдота но	1	1
1496	притча разъединяет участников коммуникативного	1	1
1497	рецептивная установка адресованности соотносительная	1	1
1498	и интонациями он оказывается	1	1
1499	по бахтину жанровое целое	1	1
1500	задания реализуют в нем	1	1
1501	в исконном значении этого	1	1
1502	в нарративном дискурсе может	1	1
1503	предполагает внутренне свободного игрового	1	1
1504	такое слово анекдота уже	1	1
1505	опыта к индивидуальной жизненной	1	1
1506	моделируемая притчей напротив предполагает	1	1
1507	и быть может не	1	1
1508	есть острота или острота	1	1
1509	с умирающей к зиме	1	1
1510	передаче средствами линейного повествования	1	1
1511	параметрам предмета цели и	1	1
1512	или анекдота но как	1	1
1513	сложившуюся систему традиционных конвенций	1	1
1514	с прежним царем и	1	1
1515	и картины мира креативная	1	1
1516	нахождения или изобретения говорящего	1	1
1517	пассивным как к содержанию	1	1
1518	переходный обряд инициации в	1	1
1519	проповедь где притча нередко	1	1
1520	условленность общения объединяющая субъекта	1	1
1521	субъективной компетентности индивидуального речевого	1	1
1522	процесс существенно повлиявший на	1	1
1523	не от отца к	1	1
1524	высказывания письменные формы их	1	1
1525	запечатленного в притче универсального	1	1
1526	текста поразительно и быть	1	1
1527	премудрость притчевого назидания притча	1	1
