N	2gram	Vygotskiy_	Dialekti
1320	в особом	1	2
1321	бы его	1	2
1322	и искусства	1	2
1323	это случилось	1	2
1324	жизни не	1	2
1325	вы можете	1	2
1326	жизни но	1	2
1327	иного и	1	2
1328	и каким	1	2
1329	как к	2	2
1330	что ему	1	2
1331	мы могли	1	2
1332	данной эпохи	2	2
1333	считает что	2	2
1334	целое и	1	2
1335	делает их	1	2
1336	вывод что	2	2
1337	он как	1	2
1338	оно само	1	2
1339	себе ничего	1	2
1340	под собой	1	2
1341	на такой	2	2
1342	легко заметить	4	2
1343	его и	4	2
1344	в соответствующих	2	2
1345	и разные	1	2
1346	искусству и	1	2
1347	мимо цели	1	2
1348	и новое	1	2
1349	ему только	2	2
1350	столько сколько	1	2
1351	что только	3	2
1352	мы совершенно	2	2
1353	в полном	3	2
1354	первый момент	1	2
1355	только сказать	1	2
1356	в широком	1	2
1357	слово в	1	2
1358	быть или	1	2
1359	основана на	1	2
1360	нельзя будет	1	2
1361	волосы как	1	2
1362	себе но	1	2
1363	от друга	1	2
1364	все ее	1	2
1365	на нее	1	2
1366	дело в	2	2
1367	просто и	1	2
1368	с теми	2	2
1369	исходят из	2	2
1370	мы ее	1	2
1371	с логической	1	2
1372	далее мы	1	2
1373	цель и	1	2
1374	могла быть	1	2
1375	так если	1	2
1376	мы никогда	5	2
1377	последнее время	2	2
1378	этого вопроса	2	2
1379	в такой	2	2
1380	быть отнесена	1	2
1381	по самой	3	2
1382	эти формулы	1	2
1383	на его	3	2
1384	в каждой	1	2
1385	этих вещей	1	2
1386	этих двух	4	2
1387	могу не	1	2
1388	быть во	1	2
1389	разница между	3	2
1390	человека в	1	2
1391	там где	5	2
1392	что каждая	2	2
1393	с первым	1	2
1394	полнее и	1	2
1395	чистом виде	3	2
1396	нужно сказать	1	2
1397	то чего	1	2
1398	деле что	1	2
1399	построена на	1	2
1400	это делается	1	2
1401	мысли в	3	2
1402	есть как	3	2
1403	форма есть	1	2
1404	мы находимся	1	2
1405	что данный	1	2
1406	не видим	1	2
1407	в нашей	4	2
1408	еще в	1	2
1409	это однако	1	2
1410	всей его	1	2
1411	обеими сферами	1	2
1412	скажем что	1	2
1413	на это	2	2
1414	всем ее	1	2
1415	которым она	2	2
1416	проще всего	1	2
1417	одного из	1	2
1418	оно должно	1	2
1419	содержанием и	1	2
1420	возможна и	1	2
1421	для такого	2	2
1422	сновидений и	1	2
1423	которые в	3	2
1424	этом вопросе	1	2
1425	наоборот в	1	2
1426	в узком	2	2
1427	впасть в	1	2
1428	своему существу	1	2
1429	все еще	1	2
1430	остальное есть	1	2
1431	и дальше	3	2
1432	только после	1	2
1433	явлениями и	1	2
1434	в эпоху	1	2
1435	природой и	1	2
1436	частей то	2	2
1437	в целом	8	2
1438	никакой возможности	1	2
1439	как для	1	2
1440	сами и	1	2
1441	нечто иное	1	2
1442	на какую	1	2
1443	указывал на	1	1
1444	такой взгляд	1	1
1445	это на	1	1
1446	нельзя решить	1	1
1447	в т	1	1
1448	ничего иного	1	1
1449	новое и	1	1
1450	и другие	5	1
1451	всегда можем	1	1
1452	и учение	1	1
1453	который создан	1	1
1454	философии и	2	1
1455	и теоретическая	1	1
1456	стать в	1	1
1457	тот материал	2	1
1458	или он	1	1
1459	и повседневное	1	1
1460	гением и	1	1
1461	мы найдем	2	1
1462	это тот	1	1
1463	и содержания	2	1
1464	зрения на	2	1
1465	что почти	1	1
1466	на эти	2	1
1467	указать три	1	1
1468	форму но	2	1
1469	которое сразу	2	1
1470	той которая	1	1
1471	исходя из	4	1
1472	в такое	1	1
1473	ни его	2	1
1474	жизнь же	1	1
1475	изображение в	1	1
1476	ясно как	1	1
1477	анекдоте или	1	1
1478	случае мы	1	1
1479	в египетской	1	1
1480	в применении	2	1
1481	момента в	1	1
1482	который должен	1	1
1483	до самого	1	1
1484	его за	1	1
1485	формы в	6	1
1486	особое и	1	1
1487	и отдельно	1	1
1488	которым они	1	1
1489	эмоции не	1	1
1490	литературу которая	1	1
1491	измерений и	1	1
1492	думается что	3	1
1493	эмпирическое исследование	1	1
1494	и лучше	1	1
1495	к помощи	2	1
1496	для восприятия	1	1
1497	расстояние между	1	1
1498	и достоверности	1	1
1499	которое может	2	1
1500	так например	1	1
1501	идеи с	1	1
1502	не понимать	1	1
1503	а был	1	1
1504	исходящий из	1	1
1505	наслаждение и	3	1
1506	он совершенно	1	1
1507	объектов и	1	1
1508	но эти	1	1
1509	это надо	1	1
1510	примеров так	1	1
1511	есть самая	1	1
1512	именно эти	3	1
1513	сознательно или	1	1
1514	и самое	1	1
1515	тогда только	1	1
1516	есть продукт	2	1
1517	оно уже	1	1
1518	этом основании	1	1
1519	этих понятий	1	1
1520	оказывается чрезвычайно	1	1
1521	является настоящим	1	1
1522	а напротив	1	1
1523	минуту не	1	1
1524	стоит в	1	1
1525	и значение	2	1
1526	приходим к	1	1
1527	вступить в	1	1
1528	законы и	1	1
1529	или гибели	1	1
1530	в физической	1	1
1531	все дело	3	1
1532	каким образом	3	1
1533	людей а	2	1
1534	происходит не	1	1
1535	особенности же	1	1
1536	как об	1	1
1537	оказывается только	1	1
1538	участвует в	1	1
1539	за ним	2	1
1540	которое по	1	1
1541	и полное	1	1
1542	надо искать	1	1
1543	у людей	1	1
1544	где они	1	1
1545	сущности не	1	1
1546	прямо сказать	1	1
1547	ведет к	1	1
1548	конечном счете	6	1
1549	психики и	1	1
1550	другую сторону	2	1
1551	исходить из	1	1
1552	но самое	1	1
1553	и другим	1	1
1554	и должен	1	1
1555	показаться что	1	1
1556	и процессов	1	1
1557	третий и	1	1
1558	психику и	1	1
1559	и творчества	1	1
1560	общий и	1	1
1561	которое тоже	1	1
1562	я сказал	2	1
1563	и чувство	1	1
1564	даже тогда	1	1
1565	как той	1	1
1566	показал что	3	1
1567	предмет и	1	1
1568	в психике	1	1
1569	одновременно и	1	1
1570	не обладают	1	1
1571	только ее	3	1
1572	узнать что	1	1
1573	мы так	1	1
1574	или ином	1	1
1575	и никем	1	1
1576	другое дело	1	1
1577	в степени	1	1
1578	за ней	1	1
1579	тогда в	1	1
1580	и исторического	1	1
1581	чтобы заметить	2	1
1582	формулой как	1	1
1583	есть некий	1	1
1584	хочет не	1	1
1585	по тому	4	1
1586	анализе этого	1	1
1587	гораздо больше	1	1
1588	к указанию	1	1
1589	казалось бы	4	1
1590	а вместе	1	1
1591	для выражения	7	1
1592	эта точка	1	1
1593	это опять	1	1
1594	наоборот что	1	1
1595	и недаром	1	1
1596	и называется	1	1
1597	нам не	1	1
1598	действия как	1	1
1599	как мало	1	1
1600	и предполагает	2	1
1601	всегда во	1	1
1602	в центр	2	1
1603	и стремления	1	1
1604	факта что	2	1
1605	к другой	1	1
1606	почему все	1	1
1607	не непосредственно	1	1
1608	и такие	1	1
1609	важно и	1	1
1610	трудно провести	1	1
1611	что земля	1	1
1612	применении к	2	1
1613	которой он	2	1
1614	совершенно особое	1	1
1615	каково бы	1	1
1616	связанных с	1	1
1617	наша обыденная	1	1
1618	поэзия есть	1	1
1619	из определенного	1	1
1620	значение то	1	1
1621	имеет в	3	1
1622	мы убеждаемся	1	1
1623	выходит из	1	1
1624	понятия в	1	1
1625	через нее	1	1
1626	все свои	1	1
1627	часто в	2	1
1628	любят и	1	1
1629	бы из	1	1
1630	всем этим	1	1
1631	построения в	1	1
1632	находимся в	1	1
1633	от действительного	1	1
1634	совершенно очевидно	3	1
1635	в самых	3	1
1636	что вся	2	1
1637	и поэтического	1	1
1638	с самой	1	1
1639	совершенно другое	1	1
1640	его действия	3	1
1641	из своего	1	1
1642	случае все	1	1
1643	никем еще	1	1
1644	нашли в	1	1
1645	существенной и	1	1
1646	точками зрения	1	1
1647	быть иной	1	1
1648	и выражение	1	1
1649	приходит к	5	1
1650	и идет	1	1
1651	виду и	1	1
1652	для своей	1	1
1653	отрешенная от	1	1
1654	перед ним	1	1
1655	точке зрения	2	1
1656	и научное	1	1
1657	собственное бессознательное	1	1
1658	отношения и	1	1
1659	нам что	1	1
1660	стали бы	1	1
1661	могут и	1	1
1662	быть предметом	2	1
1663	вообще и	2	1
1664	совершенно ясна	1	1
1665	о создании	1	1
1666	может однако	1	1
1667	казалось что	1	1
1668	для всей	1	1
1669	том чтобы	9	1
1670	следующим образом	1	1
1671	образом как	1	1
1672	следовательно по	1	1
1673	мне с	1	1
1674	простое и	1	1
1675	так не	1	1
1676	и вдруг	1	1
1677	когда начинают	1	1
1678	науки тот	1	1
1679	есть познание	1	1
1680	теории и	1	1
1681	совершенно особой	1	1
1682	что содержание	2	1
1683	если эта	1	1
1684	в басне	5	1
1685	нельзя указать	1	1
1686	смыслу этого	2	1
1687	а следовательно	1	1
1688	же указывает	1	1
1689	он так	1	1
1690	искусстве но	1	1
1691	же сколько	2	1
1692	человека то	2	1
1693	вовсе и	1	1
1694	свое собственное	2	1
1695	или чувство	1	1
1696	эпохи с	2	1
1697	от ее	1	1
1698	мы скажем	1	1
1699	конкретной исторической	1	1
1700	следовательно данное	1	1
1701	разные эпохи	2	1
1702	все признаки	1	1
1703	зачем же	1	1
1704	вор и	1	1
1705	мысли так	2	1
1706	этих моментов	1	1
1707	трех измерений	1	1
1708	ярче всего	1	1
1709	оставаться в	1	1
1710	если даже	1	1
1711	жить и	1	1
1712	утверждать все	1	1
1713	которое будучи	1	1
1714	вызывает не	1	1
1715	как три	1	1
1716	в принципе	1	1
1717	после того	2	1
1718	этих областей	1	1
1719	она как	2	1
1720	ужаса и	1	1
1721	и всей	1	1
1722	словами нельзя	1	1
1723	на язык	1	1
1724	в психологии	13	1
1725	без образа	1	1
1726	не останется	1	1
1727	деле совершенно	1	1
1728	собой в	1	1
1729	от действительности	1	1
1730	впадает в	2	1
1731	искусство в	4	1
1732	он к	1	1
1733	искать не	2	1
1734	время в	2	1
1735	существу с	1	1
1736	этой общей	1	1
1737	однако задача	1	1
1738	свидетельствовать о	1	1
1739	при переходе	1	1
1740	для другой	1	1
1741	существе и	1	1
1742	понимают и	1	1
1743	сравнить с	1	1
1744	прийти к	1	1
1745	ним в	1	1
1746	всегда мы	1	1
1747	не сделано	1	1
1748	понимает ее	1	1
1749	действует и	1	1
1750	или искусство	1	1
1751	значение которое	1	1
1752	на этих	1	1
1753	образ в	1	1
1754	есть специфическая	1	1
1755	похоже на	1	1
1756	душевных сил	1	1
1757	он все	2	1
1758	но действительность	1	1
1759	не кажется	1	1
1760	и за	1	1
1761	что самая	1	1
1762	глаза на	1	1
1763	это верно	1	1
1764	имеет только	1	1
1765	луна и	1	1
1766	за эти	1	1
1767	они в	2	1
1768	это слово	1	1
1769	они будут	1	1
1770	есть с	1	1
1771	нигде не	2	1
1772	но сами	1	1
1773	слова однако	1	1
1774	сколько бы	1	1
1775	это очень	1	1
1776	содержание этого	1	1
1777	о субъективности	1	1
1778	что между	1	1
1779	чего он	1	1
1780	видит в	1	1
1781	свой метод	1	1
1782	не была	1	1
1783	в конечном	6	1
1784	бывает очень	1	1
1785	на объект	1	1
1786	утверждение что	2	1
1787	говорит в	1	1
1788	полное отсутствие	1	1
1789	одного человека	1	1
1790	болезни но	1	1
1791	есть искусство	1	1
1792	это осуществление	1	1
1793	плоть в	1	1
1794	установки и	1	1
1795	этим и	1	1
1796	как жизнь	1	1
1797	существует вне	1	1
1798	выражает и	1	1
1799	внутри самого	1	1
1800	до тех	3	1
1801	о смерти	1	1
1802	предмете и	1	1
1803	зависит ли	1	1
1804	формы для	1	1
1805	следовательно что	2	1
1806	смысле и	2	1
1807	становится совершенно	3	1
1808	как говорит	5	1
1809	я совершенно	1	1
1810	же оно	1	1
1811	обстоятельство что	1	1
1812	имеет никаких	1	1
1813	с отцом	1	1
1814	самое и	2	1
1815	и утверждая	1	1
1816	и такое	1	1
1817	без которого	2	1
1818	одном из	2	1
1819	вещей с	1	1
1820	же точно	13	1
1821	и характер	3	1
1822	того если	1	1
1823	или иные	1	1
1824	вообще есть	1	1
1825	нужно еще	1	1
1826	же касается	1	1
1827	и влияние	1	1
1828	произведение есть	2	1
1829	науки только	1	1
1830	в эту	1	1
1831	вы в	1	1
1832	с понятием	2	1
1833	на другом	2	1
1834	высоте звука	1	1
1835	не иначе	1	1
1836	искусство не	2	1
1837	деятельности и	1	1
1838	нас есть	1	1
1839	и нам	1	1
1840	воды и	1	1
1841	совершенно другой	3	1
1842	под именем	1	1
1843	отношении совершенно	1	1
1844	могли бы	3	1
1845	выражение в	1	1
1846	другом материале	1	1
1847	о происхождении	1	1
1848	только выбор	1	1
1849	него есть	1	1
1850	в высоте	1	1
1851	возникает из	1	1
1852	на картину	1	1
1853	который является	1	1
1854	у различных	1	1
1855	еще целый	1	1
1856	такое в	1	1
1857	должно иметь	1	1
1858	бы показать	1	1
1859	никакой другой	1	1
1860	есть признак	1	1
1861	и познания	1	1
1862	что само	2	1
1863	в устах	1	1
1864	под этой	1	1
1865	ли не	2	1
1866	при чтении	2	1
1867	бы чисто	1	1
1868	предполагает что	1	1
1869	спрашивается почему	1	1
1870	вся история	1	1
1871	очень часто	4	1
1872	д с	1	1
1873	и будем	2	1
1874	нашего сознания	3	1
1875	две формы	1	1
1876	определенным образом	1	1
1877	на другой	3	1
1878	существовать если	1	1
1879	ту же	6	1
1880	к искусству	6	1
1881	земля не	1	1
1882	сознательное и	1	1
1883	xvii в	1	1
1884	человека как	1	1
1885	поправки в	1	1
1886	взглянуть на	1	1
1887	на самый	2	1
1888	еще яснее	1	1
1889	явления в	1	1
1890	в образы	1	1
1891	объект как	1	1
1892	природы таким	1	1
1893	и входит	1	1
1894	можно сделать	1	1
1895	что определение	1	1
1896	надо сказать	3	1
1897	содержания и	3	1
1898	они берутся	1	1
1899	существенное для	1	1
1900	переживания которое	1	1
1901	в живописи	2	1
1902	две области	1	1
1903	совершенно серьезно	1	1
1904	самый момент	1	1
1905	мелких и	1	1
1906	тем и	2	1
1907	подобного нет	1	1
1908	приходится брать	1	1
1909	всякий другой	1	1
1910	того же	3	1
1911	чтобы их	1	1
1912	несущественным и	1	1
1913	может считаться	3	1
1914	в нее	2	1
1915	же раз	1	1
1916	литературы и	1	1
1917	с нашими	1	1
1918	в какое-нибудь	1	1
1919	которая существует	1	1
1920	в самой	2	1
1921	и следа	1	1
1922	имеет свой	3	1
1923	это действительно	1	1
1924	его так	1	1
1925	наша фантазия	1	1
1926	не вещи	1	1
1927	значение и	3	1
1928	не само	1	1
1929	и главным	1	1
1930	бы у	1	1
1931	есть предмет	1	1
1932	зрения она	1	1
1933	мы называем	1	1
1934	и никогда	1	1
1935	себе поэтому	1	1
1936	образы и	2	1
1937	чрезвычайно важный	1	1
1938	их к	1	1
1939	искусства но	7	1
1940	он сказал	1	1
1941	нас совершенно	1	1
1942	сказал один	1	1
1943	но прежде	1	1
1944	формы если	1	1
1945	ее а	1	1
1946	этих трех	1	1
1947	уже указывали	1	1
1948	же с	1	1
1949	а действие	1	1
1950	теми же	2	1
1951	и была	2	1
1952	смотрим на	1	1
1953	эта теория	7	1
1954	надо к	1	1
1955	другой не	1	1
1956	себе например	1	1
1957	деле это	1	1
1958	но отличие	1	1
1959	в немецком	1	1
1960	человека который	1	1
1961	как система	1	1
1962	на место	3	1
1963	его к	2	1
1964	теорий и	2	1
1965	нам придется	2	1
1966	анализ самого	1	1
1967	надо отличать	1	1
1968	это совершенно	3	1
1969	которого мы	2	1
1970	основе всех	1	1
1971	всякое поэтическое	1	1
1972	можно с	2	1
1973	фантазии и	2	1
1974	имеет свою	1	1
1975	намек на	2	1
1976	общества когда	1	1
1977	же могут	1	1
1978	которого она	1	1
1979	там это	1	1
1980	нечто весьма	1	1
1981	пришел к	2	1
1982	мы видели	2	1
1983	быть даже	1	1
1984	для самого	2	1
1985	психологические и	1	1
1986	собою для	1	1
1987	и сколько	2	1
1988	было на	1	1
1989	искусства только	1	1
1990	картину как	1	1
1991	так всегда	1	1
1992	слова это	1	1
1993	к такому	1	1
1994	самое понятие	2	1
1995	искусства ни	2	1
1996	можно получить	1	1
1997	нет конца	1	1
1998	никак нельзя	2	1
1999	ничего по	1	1
2000	бы утверждать	2	1
2001	в состав	1	1
2002	над ними	1	1
2003	раз он	1	1
2004	мы вовсе	1	1
2005	резко отличается	1	1
2006	не допускают	1	1
2007	можно понять	1	1
2008	как одна	2	1
2009	вещи как	2	1
2010	к другим	2	1
2011	приближается к	1	1
2012	самих себя	1	1
2013	уяснить себе	1	1
2014	и туман	1	1
2015	целью и	1	1
2016	и должны	1	1
2017	только те	1	1
2018	об одной	1	1
2019	мы приходим	1	1
2020	к тем	1	1
2021	вещи а	1	1
2022	и свою	1	1
2023	человеческого тела	2	1
2024	переходит в	1	1
2025	процессов и	1	1
2026	с и	17	1
2027	уже ничего	1	1
2028	этого понятия	1	1
2029	которые он	1	1
2030	в языке	3	1
2031	также нельзя	1	1
2032	необходимо надо	1	1
2033	составные части	1	1
2034	оно было	2	1
2035	нем нельзя	1	1
2036	слитых в	1	1
2037	эти вещи	1	1
2038	что специально	1	1
2039	выражением его	1	1
2040	и дает	1	1
2041	представления это	1	1
2042	поэтому совершенно	1	1
2043	и направление	1	1
2044	от нас	1	1
2045	привело к	1	1
2046	исключительно с	1	1
2047	центральный и	1	1
2048	и различие	1	1
2049	что сделал	1	1
2050	положения с	1	1
2051	здесь он	1	1
2052	данное и	1	1
2053	характер и	1	1
2054	представления об	2	1
2055	видели что	2	1
2056	всем известно	1	1
2057	но этого	1	1
2058	или бессознательно	1	1
2059	да это	2	1
2060	история того	1	1
2061	и тот	4	1
2062	мере и	1	1
2063	том и	4	1
2064	на минуту	1	1
2065	а отношение	1	1
2066	нас от	2	1
2067	потом как	1	1
2068	только они	2	1
2069	сведено на	1	1
2070	менее чем	1	1
2071	не вещь	1	1
2072	верно что	1	1
2073	и казалось	1	1
2074	эти понятия	1	1
2075	искусства к	1	1
2076	с этого	2	1
2077	сходны с	1	1
2078	здесь мы	1	1
2079	школы и	1	1
2080	которые оно	1	1
2081	соединенная с	1	1
2082	есть лишь	1	1
2083	в обратном	1	1
2084	однако мы	1	1
2085	вскрыть и	1	1
2086	с таким	18	1
2087	дано только	2	1
2088	вещи но	1	1
2089	существует то	1	1
2090	весь свой	1	1
2091	как при	1	1
2092	есть или	1	1
2093	только несколько	1	1
2094	общих законах	1	1
2095	в романе	1	1
2096	и действительно	1	1
2097	что всякие	1	1
2098	это выражение	1	1
2099	уже что	1	1
2100	положения которые	1	1
2101	оказывается на	1	1
2102	будем понимать	1	1
2103	характер этого	2	1
2104	а уже	1	1
2105	в одних	1	1
2106	предмета не	1	1
2107	отдельного человека	10	1
2108	в выражении	1	1
2109	к самым	1	1
2110	первую и	1	1
2111	женщин с	1	1
2112	может стать	3	1
2113	отсюда ясно	1	1
2114	них получает	1	1
2115	у читателя	1	1
2116	переживания как	1	1
2117	на эту	1	1
2118	в обычной	1	1
2119	раз то	1	1
2120	такое определение	1	1
2121	была и	1	1
2122	но значит	1	1
2123	теории как	1	1
2124	приводит к	3	1
2125	говоря и	1	1
2126	в теорию	1	1
2127	при всех	1	1
2128	законченной и	1	1
2129	чувственный образ	2	1
2130	из которого	6	1
2131	область истории	1	1
2132	в известном	2	1
2133	сколько ни	1	1
2134	остаться при	1	1
2135	категорий и	1	1
2136	во сне	2	1
2137	здесь нет	1	1
2138	увидим как	1	1
2139	самый общий	1	1
2140	эту область	1	1
2141	этом ничего	1	1
2142	как произведение	1	1
2143	свое время	1	1
2144	входящее в	1	1
2145	узкого круга	1	1
2146	речь в	1	1
2147	бросается в	1	1
2148	устанавливается что	1	1
2149	первом случае	1	1
2150	сказано что	1	1
2151	те которые	1	1
2152	можно установить	1	1
2153	очевидно и	1	1
2154	моменты которые	1	1
2155	так говоря	1	1
2156	близости к	1	1
2157	сами же	2	1
2158	которое привносит	1	1
2159	уже из	1	1
2160	указывали на	1	1
2161	существует для	1	1
2162	характер его	1	1
2163	где эти	1	1
2164	образа нет	1	1
2165	и воображения	1	1
2166	далее и	1	1
2167	поэзия как	1	1
2168	и социология	1	1
2169	какой мере	3	1
2170	за те	1	1
2171	ли подлинно	1	1
2172	а какая-то	1	1
2173	оба эти	2	1
2174	двух основных	1	1
2175	задний план	1	1
2176	творчество и	1	1
2177	с нами	1	1
2178	изображения и	1	1
2179	мы его	2	1
2180	время дело	1	1
2181	и какие	1	1
2182	на основе	2	1
2183	разъяснение того	1	1
2184	нельзя а	1	1
2185	введение в	1	1
2186	а может	1	1
2187	пять моментов	1	1
2188	не дана	1	1
2189	тот и	2	1
2190	в новой	2	1
2191	число раз	1	1
2192	образа все	1	1
2193	обойтись без	1	1
2194	сознании и	2	1
2195	каждой из	3	1
2196	те или	1	1
2197	эпоха имеет	3	1
2198	работы мысли	2	1
2199	самой по	1	1
2200	как если	1	1
2201	котором она	1	1
2202	от других	3	1
2203	и наиболее	1	1
2204	отдельные части	1	1
2205	на примере	5	1
2206	на картине	1	1
2207	прийти в	1	1
2208	из основных	1	1
2209	это оказывается	1	1
2210	направление этого	1	1
2211	что такая	1	1
2212	исключить из	1	1
2213	в совершенно	5	1
2214	тогда как	1	1
2215	цели и	1	1
2216	при анализе	3	1
2217	решительно все	2	1
2218	в обществе	3	1
2219	как будет	1	1
2220	художников и	1	1
2221	их значения	1	1
2222	удовольствия и	2	1
2223	бессмысленное нагромождение	1	1
2224	их значение	1	1
2225	все частичные	1	1
2226	есть основное	1	1
2227	и там	2	1
2228	в отличие	4	1
2229	разных слоев	1	1
2230	он в	2	1
2231	фантазий и	1	1
2232	это своеобразие	1	1
2233	и понимается	1	1
2234	и служит	1	1
2235	или восприятия	1	1
2236	ею и	1	1
2237	самой природе	1	1
2238	он получил	1	1
2239	же мере	1	1
2240	до конца	9	1
2241	самой своей	1	1
2242	лучше всего	2	1
2243	судьбы и	1	1
2244	нам и	2	1
2245	к объяснению	1	1
2246	в понимании	1	1
2247	другие предметы	1	1
2248	процессов в	1	1
2249	том же	4	1
2250	формы это	2	1
2251	чувств для	1	1
2252	на губах	1	1
2253	научная теория	1	1
2254	имеет и	1	1
2255	видят в	1	1
2256	притом так	1	1
2257	силу того	3	1
2258	утверждая что	1	1
2259	можно сравнить	1	1
2260	чувства в	1	1
2261	и восприятия	2	1
2262	или другое	1	1
2263	материал и	2	1
2264	совершенно особый	1	1
2265	ту которую	1	1
2266	осуществления и	1	1
2267	мысли с	1	1
2268	но видим	1	1
2269	и понятия	2	1
2270	подойти к	2	1
2271	заставляя его	1	1
2272	этой формулы	2	1
2273	весьма мало	1	1
2274	указанием на	2	1
2275	сомнений в	1	1
2276	обратиться к	3	1
2277	из этой	1	1
2278	более сложному	2	1
2279	впечатление и	1	1
2280	высшей степени	1	1
2281	всего того	1	1
2282	построения а	1	1
2283	близок к	1	1
2284	из отдельных	2	1
2285	то они	1	1
2286	поэтому что	1	1
2287	я склонен	2	1
2288	что ребенок	2	1
2289	мысли которая	2	1
2290	и законы	1	1
2291	всегда можно	1	1
2292	в творчество	1	1
2293	значение в	2	1
2294	ему в	1	1
2295	самом корне	1	1
2296	исполнения и	1	1
2297	основе своей	2	1
2298	который уже	1	1
2299	стороны мы	1	1
2300	на вопрос	4	1
2301	объекта но	1	1
2302	нему и	1	1
2303	это сочинение	1	1
2304	это положение	1	1
2305	раз из	2	1
2306	которое мы	2	1
2307	тем в	1	1
2308	или когда	1	1
2309	обе эти	1	1
2310	греческой мифологии	1	1
2311	лиц и	3	1
2312	эпохи в	3	1
2313	что может	1	1
2314	как некоторый	1	1
2315	оно будет	1	1
2316	быть отнесены	1	1
2317	основе всякого	1	1
2318	ничего кроме	2	1
2319	она будет	1	1
2320	еще продолжает	1	1
2321	и почему	1	1
2322	в основании	1	1
2323	если применить	1	1
2324	и применения	2	1
2325	таком же	1	1
2326	деле не	1	1
2327	содержание не	1	1
2328	в литературе	1	1
2329	тоже в	1	1
2330	имеет совершенно	1	1
2331	и точно	1	1
2332	им слов	1	1
2333	то прежде	1	1
2334	и теория	1	1
2335	д мы	1	1
2336	легче всего	6	1
2337	поэзии явно	1	1
2338	что каждый	1	1
2339	сам себе	1	1
2340	одному и	2	1
2341	какой-то особой	1	1
2342	слова а	1	1
2343	имел в	1	1
2344	д при	1	1
2345	отнесены и	1	1
2346	а на	4	1
2347	убеждаемся в	2	1
2348	совершенно верно	3	1
2349	столь же	6	1
2350	больше в	1	1
2351	из форм	1	1
2352	у всех	2	1
2353	об интеллигенции	2	1
2354	три основных	1	1
2355	остается и	1	1
2356	а также	1	1
2357	этом не	2	1
2358	психику как	1	1
2359	и права	1	1
2360	сновидения но	1	1
2361	который как	2	1
2362	же по	1	1
2363	места в	1	1
2364	является предметом	2	1
2365	и тому	1	1
2366	всегда лежит	1	1
2367	в ту	1	1
2368	этом что	1	1
2369	что сами	1	1
2370	одном и	1	1
2371	часто почти	1	1
2372	на тему	2	1
2373	представляет собою	1	1
2374	в стороне	1	1
2375	к новому	1	1
2376	совершенно точно	6	1
2377	оказывается совершенно	4	1
2378	истины и	1	1
2379	есть способ	1	1
2380	этой цели	1	1
2381	в звуках	1	1
2382	переходим к	1	1
2383	этот раз	1	1
2384	и силу	1	1
2385	возможно и	1	1
2386	эту точку	1	1
2387	природу и	1	1
2388	себе я	1	1
2389	и единственный	1	1
2390	это происходит	1	1
2391	а у	1	1
2392	зрения не	1	1
2393	и могут	1	1
2394	вещей мы	1	1
2395	медленно и	1	1
2396	один и	2	1
2397	и переживаем	1	1
2398	только две	1	1
2399	разницы между	3	1
2400	поэта к	1	1
2401	утверждения что	1	1
2402	относятся к	1	1
2403	и художественного	2	1
2404	камня на	1	1
2405	существования или	1	1
2406	никакой почвы	1	1
2407	мысль об	1	1
2408	форма в	3	1
2409	басне я	1	1
2410	все наши	2	1
2411	можно свести	1	1
2412	что тот	3	1
2413	звуки не	1	1
2414	и таким	4	1
2415	в законах	3	1
2416	своем существе	1	1
2417	метод и	1	1
2418	беда в	2	1
2419	этой системы	1	1
2420	что настоящая	1	1
2421	другом случае	1	1
2422	оно может	1	1
2423	к одному	5	1
2424	без всякой	1	1
2425	поскольку она	2	1
2426	еще до	1	1
2427	как проявление	1	1
2428	третье и	1	1
2429	строй и	1	1
2430	решительно никакой	1	1
2431	полной мере	1	1
2432	начинается в	1	1
2433	равно что	1	1
2434	явно обнаруживается	1	1
2435	а к	1	1
2436	всем резком	1	1
2437	принцип и	1	1
2438	такую же	1	1
2439	же ее	1	1
2440	смысл мы	1	1
2441	становится все	1	1
2442	оно в	1	1
2443	такие же	2	1
2444	на задний	1	1
2445	вот эту	1	1
2446	которую мы	1	1
2447	применить к	2	1
2448	в поле	1	1
2449	случае если	2	1
2450	могут служить	3	1
2451	с басней	2	1
2452	выхода за	1	1
2453	эти ценности	1	1
2454	из ряда	1	1
2455	или совсем	1	1
2456	оно станет	1	1
2457	одну из	1	1
2458	пор пока	2	1
2459	мы различаем	4	1
2460	чисто интеллектуальной	1	1
2461	кипит и	1	1
2462	и критики	1	1
2463	вся жизнь	1	1
2464	узким и	1	1
2465	к толкованию	1	1
2466	же самом	2	1
2467	и заменить	1	1
2468	полнотой и	1	1
2469	что реальная	1	1
2470	это сознание	1	1
2471	у того	2	1
2472	сама с	1	1
2473	которое только	1	1
2474	я вас	1	1
2475	когда само	1	1
2476	не привести	1	1
2477	и возникновения	1	1
2478	а по	1	1
2479	узнать в	1	1
2480	что образ	2	1
2481	смотрит на	3	1
2482	конечно в	1	1
2483	явлений в	1	1
2484	этот факт	1	1
2485	перестанет быть	1	1
2486	имеет свое	1	1
2487	эстетику и	1	1
2488	искусство может	1	1
2489	болезнь и	1	1
2490	даже при	1	1
2491	в пределах	1	1
2492	как явление	1	1
2493	и вопроса	1	1
2494	оказывается и	1	1
2495	он очевидно	1	1
2496	к которой	1	1
