N	2gram	Losev_Prob	Psycholo
1320	настоящей работы	1	2
1321	представляет собою	3	2
1322	является такой	1	2
1323	и вовсе	1	2
1324	иной раз	4	2
1325	и со	1	2
1326	идеи и	1	2
1327	чем может	1	2
1328	и хочет	3	2
1329	которые могли	1	2
1330	в предисловии	2	2
1331	на задний	1	2
1332	с первым	1	2
1333	и ко	1	2
1334	выше в	2	2
1335	другой в	1	2
1336	у того	2	2
1337	же что	1	2
1338	в начале	6	2
1339	и жизни	2	2
1340	у поэта	2	2
1341	отличать от	1	2
1342	хотя она	1	2
1343	встречаем и	1	2
1344	наконец что	1	2
1345	и понятия	1	2
1346	вообще не	1	2
1347	или иной	4	2
1348	никому не	2	2
1349	по законам	1	2
1350	является ли	1	2
1351	ведь и	1	2
1352	мечты и	1	2
1353	человеческой природы	1	2
1354	что было	1	2
1355	уже во	1	2
1356	находим в	4	2
1357	результате его	1	2
1358	они продолжают	1	2
1359	которой все	1	2
1360	которая была	2	2
1361	всякого художественного	1	2
1362	и называет	1	2
1363	это тот	1	2
1364	убедимся в	2	2
1365	между собою	2	2
1366	как здесь	1	2
1367	русской литературе	3	2
1368	рассказ о	2	2
1369	все люди	1	2
1370	любовь к	1	2
1371	жизнь которая	1	2
1372	его за	2	2
1373	под ним	1	2
1374	с искусством	1	2
1375	еще далеко	1	2
1376	которым они	1	2
1377	или нет	1	2
1378	за собой	1	2
1379	с более	1	2
1380	это нужно	1	2
1381	требует от	1	2
1382	он опять	1	2
1383	был у	1	2
1384	в борьбе	2	2
1385	ни малейшего	1	2
1386	имеет для	1	2
1387	которого нет	1	2
1388	к более	1	2
1389	они и	2	2
1390	как с	2	2
1391	но у	1	2
1392	оттого что	1	2
1393	к своим	1	2
1394	только художественный	1	2
1395	нам представляется	1	2
1396	стремление в	1	2
1397	и предполагает	1	2
1398	на этой	2	2
1399	не упоминается	1	2
1400	нельзя было	1	2
1401	даже и	11	2
1402	мере не	5	2
1403	и формулировать	1	2
1404	все свои	2	2
1405	мудрости и	2	2
1406	значительной мере	3	2
1407	отмечает что	1	2
1408	победы над	1	2
1409	не вполне	2	2
1410	до того	3	2
1411	который я	1	2
1412	всего что	1	2
1413	всегда и	2	2
1414	жизни как	1	2
1415	для слушателя	1	2
1416	с большим	1	2
1417	можно привести	1	2
1418	чтобы при	1	2
1419	воли и	2	2
1420	тут же	7	2
1421	будущего и	1	2
1422	свои собственные	1	2
1423	вовсе и	1	2
1424	смысле как	2	2
1425	и направляет	2	2
1426	той и	1	2
1427	здесь он	2	2
1428	на свете	1	2
1429	элемент в	1	2
1430	отражение в	1	2
1431	они все	1	2
1432	весь смысл	1	2
1433	тех самых	1	2
1434	и указывает	1	2
1435	чтобы этот	1	2
1436	они в	1	2
1437	является совершенно	1	2
1438	два раза	1	2
1439	не обладает	1	2
1440	не от	1	2
1441	души а	1	2
1442	здесь уже	1	2
1443	в европейской	1	2
1444	преимущественно в	1	2
1445	так было	1	2
1446	но никак	1	2
1447	произведении в	1	2
1448	на тот	2	2
1449	смысле и	1	2
1450	учение о	4	2
1451	виде так	1	2
1452	в легенде	1	2
1453	из четырех	1	2
1454	должно было	1	2
1455	эти последние	1	2
1456	не станем	1	2
1457	жизни вообще	1	2
1458	не был	1	2
1459	этих образов	2	2
1460	вошел в	1	2
1461	бы к	1	2
1462	который является	2	2
1463	всю свою	4	2
1464	так или	3	2
1465	вся трагедия	1	2
1466	для человека	2	2
1467	ту или	1	2
1468	что бы	1	2
1469	имеет значение	1	2
1470	в которое	1	2
1471	к высшим	1	2
1472	время на	1	2
1473	друг другу	1	2
1474	это ощущение	1	2
1475	что благодаря	1	2
1476	и лессинга	1	2
1477	иначе не	1	2
1478	дает ему	2	2
1479	есть способ	1	2
1480	можно только	1	2
1481	вызывает у	1	2
1482	во втором	2	2
1483	от жизни	2	2
1484	однако было	1	2
1485	одном и	1	2
1486	в науке	2	2
1487	является просто	1	2
1488	в обычном	1	2
1489	говорит я	1	2
1490	и вновь	1	2
1491	другое что	1	2
1492	в прошлое	1	2
1493	поэтому и	4	2
1494	стороны это	3	2
1495	в моем	1	2
1496	в россии	2	2
1497	себя с	1	2
1498	как при	1	2
1499	вызывает не	1	2
1500	и силы	1	2
1501	как о	6	2
1502	к самым	1	2
1503	если принять	1	2
1504	на каждом	1	2
1505	своей жизни	1	2
1506	по крайней	8	2
1507	жизни они	1	2
1508	самое это	1	2
1509	на всю	1	2
1510	стоит перед	1	2
1511	художественный образ	4	2
1512	ни у	1	2
1513	тех же	1	2
1514	задний план	1	2
1515	а может	3	2
1516	в стихотворении	28	2
1517	но под	1	2
1518	картины и	1	2
1519	развития и	2	2
1520	те препятствия	1	2
1521	или иных	2	2
1522	борьбу и	1	2
1523	только тем	1	2
1524	он есть	1	2
1525	цели и	1	2
1526	автора в	1	2
1527	а самый	1	2
1528	не за	2	2
1529	виде не	1	2
1530	виде и	2	2
1531	но именно	2	2
1532	для уяснения	1	2
1533	возможность для	1	2
1534	друг друга	1	2
1535	или к	4	2
1536	который бы	1	2
1537	мы действительно	1	2
1538	отвращение и	1	2
1539	искусству и	1	2
1540	тут не	1	2
1541	указание на	2	2
1542	со своим	1	2
1543	из своих	1	2
1544	на одной	1	2
1545	без этого	1	2
1546	есть уже	1	2
1547	в повести	1	2
1548	убеждаемся в	1	2
1549	отца то	1	2
1550	а о	1	2
1551	есть с	1	2
1552	развития действия	1	2
1553	понимать как	1	2
1554	а если	4	2
1555	говорят о	1	2
1556	в следующем	1	2
1557	как ее	1	2
1558	предполагает его	1	2
1559	и художественного	1	2
1560	для которого	1	2
1561	теория эта	1	2
1562	как показывает	2	2
1563	только к	1	2
1564	ли в	2	2
1565	слово это	1	2
1566	другими словами	3	2
1567	он принимает	1	2
1568	в отвлеченном	3	2
1569	просто не	1	2
1570	нужно было	1	2
1571	другим и	1	2
1572	только у	1	2
1573	таком виде	1	2
1574	эта двойственность	1	2
1575	что из	1	2
1576	и всех	2	2
1577	и пытается	1	2
1578	является именно	1	2
1579	в людях	1	2
1580	который все	1	2
1581	при внимательном	1	2
1582	к новому	1	2
1583	свидетельствуют о	1	2
1584	тех или	2	2
1585	таким же	1	2
1586	подтверждение в	1	2
1587	как для	1	2
1588	поэмы и	2	2
1589	на ту	1	2
1590	и хорошо	1	1
1591	что возможно	1	1
1592	этому является	1	1
1593	рассказ который	1	1
1594	заметим что	4	1
1595	трактует как	1	1
1596	а другие	1	1
1597	человеческой души	1	1
1598	в настоящем	1	1
1599	писателя и	1	1
1600	которые здесь	1	1
1601	и животных	1	1
1602	не видели	1	1
1603	некоторой степени	4	1
1604	дать только	1	1
1605	и имеет	1	1
1606	божественная комедия	2	1
1607	искусства этот	1	1
1608	людей но	5	1
1609	тоже из	1	1
1610	и над	1	1
1611	реальной жизни	1	1
1612	с картины	1	1
1613	забывает о	1	1
1614	соотношения отдельных	1	1
1615	и был	2	1
1616	она ясно	1	1
1617	как люди	2	1
1618	поэта как	1	1
1619	которое является	1	1
1620	стоять на	1	1
1621	которое характерно	1	1
1622	до последнего	1	1
1623	понимается как	2	1
1624	же эти	1	1
1625	смерть а	1	1
1626	пространства в	1	1
1627	но почему-то	1	1
1628	люди эти	1	1
1629	в драматическом	1	1
1630	по пути	1	1
1631	в духе	4	1
1632	в ближайшем	1	1
1633	с прямым	1	1
1634	самое можно	1	1
1635	между сторонниками	1	1
1636	от каждого	1	1
1637	в новую	1	1
1638	которое по	1	1
1639	и полное	1	1
1640	у людей	5	1
1641	идущая по	1	1
1642	уверен в	1	1
1643	именно о	2	1
1644	полной противоположностью	1	1
1645	вот с	1	1
1646	даже тогда	1	1
1647	может сделать	1	1
1648	от радости	1	1
1649	здесь именно	1	1
1650	в какое	1	1
1651	случайно и	1	1
1652	этом можно	1	1
1653	исключить из	1	1
1654	прошлого века	1	1
1655	в природе	1	1
1656	является продолжением	1	1
1657	мир и	2	1
1658	этой стороны	1	1
1659	действительность в	2	1
1660	победу над	1	1
1661	гердера и	2	1
1662	а вместе	2	1
1663	и образ	1	1
1664	при создании	1	1
1665	первый взгляд	1	1
1666	одного автора	2	1
1667	при изложении	1	1
1668	если обратить	1	1
1669	при условии	1	1
1670	творчества или	1	1
1671	ее своим	1	1
1672	построены на	1	1
1673	жизни вплоть	1	1
1674	но нам	1	1
1675	с полным	2	1
1676	доходят до	1	1
1677	то этот	2	1
1678	редких случаях	1	1
1679	противоречия между	1	1
1680	все-таки от	1	1
1681	он окружен	1	1
1682	но эти	2	1
1683	читаем что	2	1
1684	плане это	1	1
1685	с трудом	2	1
1686	совершенно очевидны	1	1
1687	видит перед	1	1
1688	слова при	1	1
1689	времени мы	2	1
1690	чтобы взять	1	1
1691	же говорит	1	1
1692	женщины с	1	1
1693	роман или	1	1
1694	его по	1	1
1695	и необходимую	1	1
1696	себе в	2	1
1697	так называемых	1	1
1698	свою драму	1	1
1699	фишером и	1	1
1700	но скорее	1	1
1701	эти моменты	1	1
1702	противоположностью тому	1	1
1703	страдания и	4	1
1704	которого они	1	1
1705	необходимо сделать	1	1
1706	вновь и	1	1
1707	для всей	1	1
1708	что существует	1	1
1709	в контексте	1	1
1710	самой сущности	1	1
1711	с крайним	1	1
1712	противоположного характера	1	1
1713	следовательно это	1	1
1714	затем мы	1	1
1715	и науки	1	1
1716	нем не	1	1
1717	не удивительно	1	1
1718	последних десятилетий	1	1
1719	достоевского но	1	1
1720	есть грех	1	1
1721	характер на	1	1
1722	коем случае	3	1
1723	после сообщения	1	1
1724	нет никаких	1	1
1725	от человека	1	1
1726	стихотворения и	1	1
1727	что едва	1	1
1728	и подобные	1	1
1729	вложил в	1	1
1730	здесь что	1	1
1731	на дне	1	1
1732	не имеющих	1	1
1733	говорит как	1	1
1734	он прощает	1	1
1735	и которое	1	1
1736	в распоряжении	1	1
1737	этих моментов	1	1
1738	ведь вся	1	1
1739	однако из	1	1
1740	не зная	1	1
1741	именно об	1	1
1742	ею и	2	1
1743	которая определяет	1	1
1744	обо всем	1	1
1745	по природе	1	1
1746	поскольку в	4	1
1747	а наоборот	2	1
1748	необходимо должно	1	1
1749	раз для	1	1
1750	как высокое	1	1
1751	своему содержанию	1	1
1752	об одном	1	1
1753	его дочь	1	1
1754	самое большее	1	1
1755	при переходе	1	1
1756	еще больше	2	1
1757	нет места	1	1
1758	именно для	4	1
1759	это я	1	1
1760	к творчеству	1	1
1761	и цели	1	1
1762	проявляется в	3	1
1763	но от	1	1
1764	его произведения	1	1
1765	своей матери	1	1
1766	однако этот	1	1
1767	например с	1	1
1768	от всякой	1	1
1769	почему в	2	1
1770	понимаем почему	1	1
1771	критика но	1	1
1772	бытия и	1	1
1773	но где	1	1
1774	которого здесь	1	1
1775	или иную	1	1
1776	согласно которому	1	1
1777	общества в	3	1
1778	судьбы и	2	1
1779	то она	1	1
1780	является весьма	1	1
1781	бы только	1	1
1782	же значение	1	1
1783	и оживляет	1	1
1784	и гамлета	1	1
1785	и единственной	1	1
1786	противоречит тому	1	1
1787	на себя	2	1
1788	в понятии	1	1
1789	xviii века	1	1
1790	и структуры	1	1
1791	простой и	2	1
1792	с жизнью	1	1
1793	а здесь	1	1
1794	вещей с	1	1
1795	на вершину	1	1
1796	во главе	1	1
1797	эту истину	1	1
1798	существуют только	1	1
1799	больше всего	1	1
1800	оказывается выше	1	1
1801	что слово	1	1
1802	людей в	6	1
1803	не нужно	1	1
1804	эту новую	1	1
1805	действительности и	4	1
1806	человека а	2	1
1807	смысле его	1	1
1808	имеет ничего	2	1
1809	я на	1	1
1810	бы был	1	1
1811	сами не	1	1
1812	же все	1	1
1813	из предыдущего	1	1
1814	я в	4	1
1815	его творчестве	1	1
1816	же оказывается	1	1
1817	в устах	1	1
1818	понимание этого	1	1
1819	толкование это	1	1
1820	свое место	1	1
1821	средние века	1	1
1822	не дошло	1	1
1823	него есть	1	1
1824	как систему	1	1
1825	как единство	1	1
1826	называет его	1	1
1827	пишет о	1	1
1828	теперь уже	3	1
1829	xvii века	1	1
1830	говорится и	1	1
1831	уже к	1	1
1832	сходит с	1	1
1833	автора совершенно	1	1
1834	зрения в	1	1
1835	попросту говоря	1	1
1836	которая хочет	1	1
1837	красоты в	1	1
1838	и грандиозных	1	1
1839	только одним	1	1
1840	нужно сказать	1	1
1841	не были	1	1
1842	и известный	1	1
1843	это целиком	1	1
1844	доходит до	2	1
1845	такие художественные	1	1
1846	от страха	1	1
1847	прозаическим языком	1	1
1848	и речи	2	1
1849	меняется и	1	1
1850	указать и	1	1
1851	истории и	1	1
1852	вторая часть	3	1
1853	вернее не	1	1
1854	бороться с	1	1
1855	достаточно указать	2	1
1856	что во	2	1
1857	с кем-нибудь	1	1
1858	который так	1	1
1859	доказывают что	1	1
1860	был в	3	1
1861	и судьба	1	1
1862	человека когда	1	1
1863	путь и	1	1
1864	из-за этого	1	1
1865	условность и	1	1
1866	же необходимо	1	1
1867	новое в	1	1
1868	такое произведение	1	1
1869	вообще нет	2	1
1870	образом разница	1	1
1871	которая и	1	1
1872	по причине	1	1
1873	другой более	1	1
1874	действительно все	1	1
1875	своей поэме	1	1
1876	своего рода	1	1
1877	и этой	1	1
1878	так всегда	1	1
1879	другую с	1	1
1880	не мешает	2	1
1881	первую очередь	1	1
1882	преступления и	2	1
1883	мнению автора	1	1
1884	но часто	1	1
1885	жизнь была	1	1
1886	также что	1	1
1887	его из	1	1
1888	и свое	2	1
1889	всякого смысла	1	1
1890	зрения композиции	1	1
1891	удивительно что	2	1
1892	душа не	1	1
1893	за ними	2	1
1894	может в	1	1
1895	эти и	2	1
1896	дела в	1	1
1897	в картине	1	1
1898	никакому сомнению	1	1
1899	грома и	1	1
1900	разница только	1	1
1901	оправдание и	1	1
1902	поэтому в	1	1
1903	другому от	1	1
1904	этом изображении	1	1
1905	которые до	1	1
1906	схемы и	1	1
1907	и общее	1	1
1908	порождает из	1	1
1909	которое тоже	1	1
1910	которые составляют	1	1
1911	и создает	1	1
1912	этот же	2	1
1913	трагедия которая	1	1
1914	но пока	1	1
1915	более раннему	1	1
1916	и прямо	1	1
1917	дать в	1	1
1918	как акт	2	1
1919	конечно и	1	1
1920	такая басня	1	1
1921	к общей	1	1
1922	же раз	1	1
1923	героев но	1	1
1924	которая действительно	1	1
1925	данного символа	1	1
1926	вступает с	1	1
1927	одновременно с	1	1
1928	зрения тех	1	1
1929	и чувств	2	1
1930	в составе	1	1
1931	быть даже	1	1
1932	на месте	2	1
1933	их взаимное	1	1
1934	и будет	1	1
1935	забыл о	1	1
1936	заключительная фраза	1	1
1937	только там	1	1
1938	и они	3	1
1939	как совместить	1	1
1940	не место	1	1
1941	есть на	1	1
1942	в придачу	1	1
1943	этот образ	3	1
1944	они говорят	1	1
1945	которого не	2	1
1946	эта последняя	2	1
1947	в анализ	1	1
1948	десять раз	2	1
1949	уж тем	1	1
1950	представляется в	1	1
1951	это самое	1	1
1952	не входит	2	1
1953	жизни мы	1	1
1954	как некий	1	1
1955	и пишет	1	1
1956	но оно	1	1
1957	она снова	1	1
1958	исследования на	1	1
1959	особенно это	1	1
1960	которую нужно	1	1
1961	не иные	1	1
1962	и довольно	2	1
1963	виду не	1	1
1964	это дело	1	1
1965	его менее	1	1
1966	все хотят	1	1
1967	первая из	1	1
1968	тотчас же	2	1
1969	человечество и	3	1
1970	в роли	2	1
1971	совсем другой	1	1
1972	изображения и	1	1
1973	власть и	1	1
1974	во мне	1	1
1975	напомним только	1	1
1976	не сам	2	1
1977	имеет некоторый	1	1
1978	другой вопрос	1	1
1979	но понимать	1	1
1980	смысл с	1	1
1981	и наиболее	3	1
1982	него с	1	1
1983	в мир	3	1
1984	точно формулирует	1	1
1985	и земли	2	1
1986	над собой	1	1
1987	не встречается	1	1
1988	и глубоком	1	1
1989	с собою	2	1
1990	не худо	1	1
1991	втором месте	1	1
1992	что действия	1	1
1993	не слышали	1	1
1994	человек был	1	1
1995	роль не	1	1
1996	отчего ему	1	1
1997	и потрясающей	1	1
1998	зачаточном виде	1	1
1999	в ряд	3	1
2000	знаком с	2	1
2001	может нам	1	1
2002	как вечный	1	1
2003	романа или	1	1
2004	культурной жизни	1	1
2005	это сделать	1	1
2006	в мировой	3	1
2007	и вероятно	1	1
2008	многочисленных и	1	1
2009	революции а	2	1
2010	хорошо если	1	1
2011	в м	2	1
2012	о начале	1	1
2013	по заслугам	1	1
2014	подобного рода	9	1
2015	и том	1	1
2016	остается для	1	1
2017	выражены в	1	1
2018	тоже в	1	1
2019	стоит на	1	1
2020	разума и	2	1
2021	рода и	2	1
2022	отвлеченном виде	2	1
2023	пришли к	1	1
2024	надежду на	2	1
2025	прямо его	1	1
2026	не без	1	1
2027	и борьбы	1	1
2028	эта мифология	1	1
2029	о поэтическом	1	1
2030	для всего	2	1
2031	мы выше	2	1
2032	мало того	1	1
2033	и вслед	1	1
2034	романах достоевского	1	1
2035	то самое	1	1
2036	но одна	1	1
2037	чем перейти	1	1
2038	все а	1	1
2039	не самую	1	1
2040	силу и	1	1
2041	раз о	1	1
2042	с их	1	1
2043	этого анализа	1	1
2044	два примера	1	1
2045	уже достаточно	1	1
2046	все черты	1	1
2047	от своих	3	1
2048	что действительно	1	1
2049	он конечно	1	1
2050	себе но	2	1
2051	что является	1	1
2052	до последней	1	1
2053	в свои	2	1
2054	втором смысле	1	1
2055	остается и	1	1
2056	тургенева и	1	1
2057	все силы	1	1
2058	он один	1	1
2059	история и	1	1
2060	сам должен	1	1
2061	борьбы и	1	1
2062	за которым	1	1
2063	истины и	1	1
2064	если и	4	1
2065	или даже	4	1
2066	себе я	1	1
2067	обречены на	1	1
2068	почти во	1	1
2069	эту совокупность	1	1
2070	всего прочего	1	1
2071	возникает необходимость	1	1
2072	нет у	2	1
2073	помощи теории	1	1
2074	и людей	3	1
2075	света и	1	1
2076	только и	9	1
2077	людям и	1	1
2078	в гостиной	1	1
2079	первоначальное и	1	1
2080	однако есть	1	1
2081	а он	2	1
2082	говорит об	1	1
2083	при виде	1	1
2084	которая еще	1	1
2085	области всякого	1	1
2086	чрезвычайно редко	1	1
2087	стоит и	1	1
2088	это засвидетельствовано	1	1
2089	которого и	2	1
2090	и воды	2	1
2091	возвращается к	1	1
2092	в народе	1	1
2093	а его	5	1
2094	с основной	2	1
2095	следующем виде	1	1
2096	привело бы	2	1
2097	жизни человека	1	1
2098	орел это	1	1
2099	всей своей	2	1
2100	здесь можно	1	1
2101	но всегда	2	1
2102	построена на	1	1
2103	и художественный	1	1
2104	говорить не	1	1
2105	останавливаются на	1	1
2106	а по	1	1
2107	но такое	1	1
2108	ним как	1	1
2109	других писателей	1	1
2110	этот факт	1	1
2111	людях и	1	1
2112	происходит от	1	1
2113	элементы и	1	1
2114	от прочих	1	1
2115	драме в	1	1
2116	всякого кто	1	1
2117	гордости и	1	1
2118	и техники	1	1
2119	числе и	1	1
2120	если оставить	1	1
2121	является высшим	2	1
2122	особенно ярко	2	1
2123	дело вовсе	1	1
2124	а скорее	2	1
2125	человека из	5	1
2126	новое понимание	1	1
2127	все пронизано	1	1
2128	нашей теории	1	1
2129	других искусствах	2	1
2130	и прекрасное	1	1
2131	эту тему	2	1
2132	или другими	1	1
2133	сравнительно легко	1	1
2134	считает необходимым	1	1
2135	его до	2	1
2136	ясно проводится	1	1
2137	но я	2	1
2138	право на	1	1
2139	заключен в	1	1
2140	их на	1	1
2141	же это	1	1
2142	оставить в	1	1
2143	трудно отделить	1	1
2144	в эпоху	5	1
2145	уже является	1	1
2146	противоречии с	1	1
2147	далеких от	1	1
2148	хотя они	2	1
2149	которые тоже	3	1
2150	художественное творчество	5	1
2151	вырастает в	1	1
2152	в сборник	1	1
2153	поэтому мы	1	1
2154	трагедии не	2	1
2155	нас выше	3	1
2156	строя и	1	1
2157	и останется	1	1
2158	когда все	1	1
2159	и учение	1	1
2160	и едва	2	1
2161	свое начало	1	1
2162	можно воспользоваться	1	1
2163	человеческой жизни	5	1
2164	художник который	1	1
2165	перед собою	1	1
2166	самих по	1	1
2167	можно и	1	1
2168	тех кто	1	1
2169	той смысловой	1	1
2170	трактуется как	3	1
2171	против кого	1	1
2172	всей жизни	1	1
2173	этом кажется	1	1
2174	это лишь	1	1
2175	или по	1	1
2176	найти и	3	1
2177	ему совершенно	1	1
2178	очень важно	2	1
2179	оказывается не	1	1
2180	очень простой	1	1
2181	этот момент	1	1
2182	что ныне	1	1
2183	ни стало	1	1
2184	трагедии можно	1	1
2185	конца не	1	1
2186	туда то	1	1
2187	которой они	1	1
2188	кончаются почти	1	1
2189	угодно но	1	1
2190	жить и	1	1
2191	непонятным и	1	1
2192	намека на	1	1
2193	и свой	1	1
2194	самых общих	1	1
2195	как своего	1	1
2196	собой разумеется	2	1
2197	случае он	1	1
2198	к совершенству	1	1
2199	природы или	1	1
2200	да не	1	1
2201	имел здесь	1	1
2202	он призывает	1	1
2203	а она	1	1
2204	и пропорции	1	1
2205	а во-вторых	1	1
2206	здесь вообще	2	1
2207	человечества на	1	1
2208	изображение этого	1	1
2209	результате этого	1	1
2210	всегда остается	1	1
2211	ее для	1	1
2212	только можно	1	1
2213	на существование	1	1
2214	весь он	1	1
2215	до степени	1	1
2216	написана не	1	1
2217	читаем о	1	1
2218	и творчества	1	1
2219	правда в	3	1
2220	нами также	1	1
2221	то из	1	1
2222	равно не	1	1
2223	продолжением и	1	1
2224	людей или	2	1
2225	а именно	12	1
2226	в одно	6	1
2227	даже до	2	1
2228	бессилия и	1	1
2229	вольтер в	1	1
2230	этой картины	1	1
2231	у достоевского	4	1
2232	собственно говоря	1	1
2233	назвав его	1	1
2234	вся картина	1	1
2235	произведение все	1	1
2236	не таков	1	1
2237	во-первых в	1	1
2238	моменты в	1	1
2239	всякого рода	2	1
2240	в дальнейшем	7	1
2241	она получила	1	1
2242	сам же	4	1
2243	большей части	1	1
2244	прикован к	4	1
2245	было не	1	1
2246	и скучно	1	1
2247	в первую	1	1
2248	не прямо	5	1
2249	художественного образа	4	1
2250	мотив который	1	1
2251	иное в	1	1
2252	всегда с	1	1
2253	могут создать	2	1
2254	же автора	2	1
2255	восходит к	1	1
2256	имеет очень	1	1
2257	некоторого рода	6	1
2258	начиная от	1	1
2259	этом мы	1	1
2260	входит в	1	1
2261	даже самое	1	1
2262	не должен	1	1
2263	и стиль	1	1
2264	другом виде	1	1
2265	выше здесь	1	1
2266	уже о	2	1
2267	эзопа из	1	1
2268	систематический анализ	1	1
2269	уже было	1	1
2270	одному тому	1	1
2271	сущность которого	1	1
2272	развивают дальше	1	1
2273	доведена до	1	1
2274	что люди	2	1
2275	она тоже	1	1
2276	в различных	1	1
2277	обращаясь к	1	1
2278	гибели для	1	1
2279	ясно из	1	1
2280	что выбор	1	1
2281	душу и	1	1
2282	даже с	1	1
2283	она говорит	1	1
2284	в настоящей	2	1
2285	означает не	1	1
2286	и научное	1	1
2287	своем романе	1	1
2288	свое отношение	1	1
2289	любви все	1	1
2290	в средние	1	1
2291	же автор	1	1
2292	тела в	1	1
2293	установить что	1	1
2294	двух других	1	1
2295	их радости	1	1
2296	души с	1	1
2297	сведений о	1	1
2298	чтобы они	2	1
2299	о создании	5	1
2300	она ни	1	1
2301	духа и	2	1
2302	взятый в	1	1
2303	указав на	1	1
2304	с такою	2	1
2305	еще по	1	1
2306	дальнейших рассуждений	1	1
2307	трагедия только	1	1
2308	я с	2	1
2309	момент в	1	1
2310	которые делают	1	1
2311	если эта	1	1
2312	который только	1	1
2313	стоит именно	1	1
2314	души из	1	1
2315	и ею	1	1
2316	какое бы	1	1
2317	это она	1	1
2318	вся эта	3	1
2319	героя не	1	1
2320	не замечают	1	1
2321	считать не	1	1
2322	ее понимание	1	1
2323	ум и	1	1
2324	тебя и	1	1
2325	и эстетических	1	1
2326	существу и	1	1
2327	содержится в	1	1
2328	сейчас в	1	1
2329	мы как	1	1
2330	с простой	1	1
2331	и творческий	1	1
2332	человеческий род	3	1
2333	могу не	1	1
2334	не видел	1	1
2335	теории литературы	1	1
2336	разумеется в	1	1
2337	творца в	1	1
2338	дошла до	2	1
2339	в воспитании	1	1
2340	его основная	1	1
2341	буквальном смысле	1	1
2342	была названа	1	1
2343	на этих	1	1
2344	образ в	1	1
2345	мудреца и	1	1
2346	в буквальном	2	1
2347	что несмотря	1	1
2348	и нужно	1	1
2349	и сама	4	1
2350	и этим	1	1
2351	из сосуда	1	1
2352	то только	3	1
2353	по содержанию	2	1
2354	обнаруживает всю	1	1
2355	всеми другими	1	1
2356	в мысли	1	1
2357	и притом	8	1
2358	человеческого и	1	1
2359	что вы	1	1
2360	на разных	1	1
2361	у писателя	1	1
2362	не выражает	1	1
2363	наконец в-третьих	1	1
2364	приближает его	1	1
2365	ему свое	1	1
2366	важно с	1	1
2367	есть из	1	1
2368	и душой	1	1
2369	и последняя	1	1
2370	как его	1	1
2371	жизни после	1	1
2372	в глубокую	1	1
2373	и грустно	1	1
2374	теми или	1	1
2375	объективной точки	1	1
2376	виде а	1	1
2377	сводится на	1	1
2378	мы находили	1	1
2379	он теперь	2	1
2380	не кто	2	1
2381	направляет и	1	1
2382	для души	1	1
2383	между прочим	2	1
2384	и оказывается	1	1
2385	художественный ряд	1	1
2386	века в	1	1
2387	выше мы	1	1
2388	в плоскости	1	1
2389	новый взгляд	1	1
2390	всех народов	1	1
2391	старости и	1	1
2392	как наличие	1	1
2393	что отношения	1	1
2394	как глубоко	1	1
2395	составных частей	1	1
2396	не содержится	4	1
2397	в тумане	1	1
2398	жизнь то	1	1
2399	жену и	1	1
2400	образ не	1	1
2401	свою и	1	1
2402	л в	1	1
2403	в и	1	1
2404	трагедий шекспира	1	1
2405	как человек	1	1
2406	надежд и	3	1
2407	соответствует и	1	1
2408	его драме	1	1
2409	явления в	1	1
2410	этот вполне	1	1
2411	и душа	1	1
2412	все основные	1	1
2413	частью это	1	1
2414	огромное количество	1	1
2415	самая структура	1	1
2416	и критика	2	1
2417	вспомним что	1	1
2418	так у	1	1
2419	времен и	1	1
2420	небольшой поэме	3	1
2421	стиль и	1	1
2422	в землю	1	1
2423	у которого	2	1
2424	художественными образами	2	1
2425	мораль басни	1	1
2426	общую сводку	1	1
2427	все он	1	1
2428	но без	1	1
2429	одно с	1	1
2430	известном смысле	1	1
2431	в поведении	1	1
2432	с настоящим	1	1
2433	любви в	1	1
2434	любовь и	3	1
2435	форм в	1	1
2436	над человеком	1	1
2437	и доказать	1	1
2438	видна вся	1	1
2439	обнаружить и	1	1
2440	сведения о	1	1
2441	двух главнейших	1	1
2442	мы теперь	1	1
2443	для людей	4	1
2444	в немецком	1	1
2445	которые были	2	1
2446	то понимание	1	1
2447	из глубины	1	1
2448	что наша	1	1
2449	но вот	1	1
2450	гораздо важнее	1	1
2451	нет не	1	1
2452	мир к	1	1
2453	и нельзя	1	1
2454	но вместо	1	1
2455	представляет себе	1	1
2456	много говорить	1	1
2457	человеческой личности	1	1
2458	на каком-нибудь	1	1
2459	писателя или	1	1
2460	можно понять	2	1
2461	с душой	1	1
2462	заключается по	1	1
2463	не указать	1	1
2464	же мотив	1	1
2465	не мыслит	1	1
2466	но за	1	1
2467	драм или	1	1
2468	оказываются бессильными	1	1
2469	до некоторой	4	1
2470	это уже	4	1
2471	звучит для	1	1
2472	имеет с	1	1
2473	форме как	2	1
2474	разного рода	4	1
2475	науки и	2	1
2476	люди все	1	1
2477	всем известно	1	1
2478	сущность его	1	1
2479	и автор	1	1
2480	это сообщение	1	1
2481	первой любви	1	1
2482	него нет	1	1
2483	за это	6	1
2484	она становится	1	1
2485	мы понимаем	1	1
2486	драму в	1	1
2487	перестанет быть	1	1
2488	понимать не	1	1
2489	этот род	1	1
2490	что угодно	1	1
2491	о своей	1	1
2492	и совершенной	1	1
2493	поэтической формы	1	1
2494	которые у	2	1
2495	что когда-то	1	1
