N	2gram	Tiupa_Narr	Hudozhes
1238	система ценностей	1	1
1239	является не	1	1
1240	что неизбежно	1	1
1241	происходит вследствие	1	1
1242	главы и	1	1
1243	которая при	1	1
1244	при таком	1	1
1245	выявляется благодаря	1	1
1246	состоит во	2	1
1247	на фоне	2	1
1248	это происходит	1	1
1249	ли не	3	1
1250	в авторском	1	1
1251	особенности в	1	1
1252	и со	1	1
1253	того и	1	1
1254	и я	1	1
1255	в такой	1	1
1256	остановимся на	1	1
1257	кадр внутреннего	1	1
1258	в некий	1	1
1259	текста но	1	1
1260	субъекта речи	1	1
1261	его жизни	5	1
1262	по его	3	1
1263	фразы устанавливает	1	1
1264	готовом стабильно	1	1
1265	именно эта	2	1
1266	лишь для	1	1
1267	это было	3	1
1268	тех же	1	1
1269	мягким взглядом	1	1
1270	смерти чиновника	1	1
1271	картину в	1	1
1272	для героя	1	1
1273	себе и	2	1
1274	точек зрения	2	1
1275	страны мертвых	1	1
1276	персонаж не	1	1
1277	в каждой	1	1
1278	начало нового	1	1
1279	области же	1	1
1280	и строго	1	1
1281	ничего нельзя	1	1
1282	своей значимости	1	1
1283	реализм xix	1	1
1284	кругозора героя	1	1
1285	действующие лица	1	1
1286	встрече с	4	1
1287	ментальному зрению	1	1
1288	находится или	1	1
1289	и другого	1	1
1290	как сказано	1	1
1291	бы в	2	1
1292	войны и	4	1
1293	обязательно человек	1	1
1294	мере в	1	1
1295	личной тайной	2	1
1296	пребывания в	4	1
1297	ему не	1	1
1298	самой себе	1	1
1299	поскольку всякая	1	1
1300	и усиленная	1	1
1301	при соответствующей	1	1
1302	могли бы	1	1
1303	высказывания смена	1	1
1304	может иметь	1	1
1305	том случае	1	1
1306	полной мере	1	1
1307	человек как	1	1
1308	вошел в	1	1
1309	опираясь на	1	1
1310	даже сказать	1	1
1311	в уста	1	1
1312	только к	3	1
1313	еще одним	1	1
1314	сознания а	1	1
1315	в полной	1	1
1316	или смерть	1	1
1317	может обладать	1	1
1318	он говорит	1	1
1319	в своих	2	1
1320	оно в	1	1
1321	от читателя	1	1
1322	не означает	1	1
1323	речи такова	1	1
1324	убеждения мнения	1	1
1325	героя к	2	1
1326	второй и	1	1
1327	повествователя рассказчика	1	1
1328	с матерью	2	1
1329	в поле	3	1
1330	говоря в	1	1
1331	личность в	1	1
1332	говорил о	2	1
1333	насыщенный деталями	1	1
1334	до нас	1	1
1335	тексте не	1	1
1336	случае если	1	1
1337	этой своей	2	1
1338	отдельный кадр	1	1
1339	подробностями и	1	1
1340	тексты способны	1	1
1341	две стороны	1	1
1342	мира героев	1	1
1343	в современных	1	1
1344	состав такого	1	1
1345	зрения в	1	1
1346	заслоняется крупным	1	1
1347	мире толстого	1	1
1348	другом и	1	1
1349	рамках одного	1	1
1350	между сознаниями	1	1
1351	и передачи	1	1
1352	текста а	1	1
1353	не тот	1	1
1354	перед читателем	1	1
1355	также и	4	1
1356	одну из	1	1
1357	я к	1	1
1358	переносом в	1	1
1359	две другие	1	1
1360	личного бытия	2	1
1361	не один	1	1
1362	либо его	1	1
1363	слове писал	1	1
1364	втором эпизоде	2	1
1365	человека как	2	1
1366	с совершенно	1	1
1367	отношение между	1	1
1368	так называемые	1	1
1369	просто не	1	1
1370	является его	2	1
1371	душечки постепенно	1	1
1372	действующих лиц	8	1
1373	романтического самоутверждения	1	1
1374	перерывом во	1	1
1375	для художника	1	1
1376	в развитии	1	1
1377	на чем	1	1
1378	читателю ракурс	1	1
1379	что касается	3	1
1380	в первом	4	1
1381	и открывает	1	1
1382	эпизода как	1	1
1383	а по	2	1
1384	жалостливая барышня	1	1
1385	единства фразы	1	1
1386	исчезает и	1	1
1387	планом заключительного	1	1
1388	для этого	1	1
1389	его смысла	2	1
1390	ни от	2	1
1391	с кротким	1	1
1392	и является	2	1
1393	можно признать	1	1
1394	не могла	2	1
1395	главного героя	5	1
1396	это была	3	1
1397	между жизнью	1	1
1398	частности в	2	1
1399	этого значения	1	1
1400	смысл это	1	1
1401	заключает в	2	1
1402	тем и	1	1
1403	иметь в	1	1
1404	стороны и	1	1
1405	в смерти	1	1
1406	ничто не	1	1
1407	только то	1	1
1408	в xix	1	1
1409	из нас	3	1
1410	время они	1	1
1411	некоторый смысл	1	1
1412	ходе чтения	1	1
1413	этих случаях	1	1
1414	но напротив	1	1
1415	у нее	8	1
1416	как один	1	1
1417	в новое	1	1
1418	следует признать	2	1
1419	достигается не	1	1
1420	означает что	1	1
1421	повествователя о	1	1
1422	чем является	1	1
1423	в самостоятельный	1	1
1424	комплекса мотивов	1	1
1425	для окружающих	2	1
1426	того личность	1	1
1427	и возникает	1	1
1428	этом не	1	1
1429	подхваченная и	1	1
1430	порой и	3	1
1431	система смыслов	1	1
1432	течения жизни	2	1
1433	этот статус	1	1
1434	было бы	2	1
1435	а тем	1	1
1436	человеческого сознания	2	1
1437	один отдельный	1	1
1438	не по	5	1
1439	тривиальная в	1	1
1440	дискурса в	2	1
1441	же самое	3	1
1442	дамы с	7	1
1443	на уровне	1	1
1444	как мы	3	1
1445	героя оказывается	1	1
1446	шире кругозора	1	1
1447	позицию адресата	1	1
1448	жизни не	1	1
1449	литература является	1	1
1450	в литературном	2	1
1451	и весело	1	1
1452	классика xix	1	1
1453	что для	1	1
1454	его как	2	1
1455	в четвертом	1	1
1456	действующего лица	1	1
1457	для обретения	1	1
1458	организации текста	1	1
1459	оно интерсубъективно	2	1
1460	было введено	1	1
1461	н.д тамарченко	1	1
1462	его личности	1	1
1463	в зависимости	3	1
1464	это делает	1	1
1465	молчание бахтин	1	1
1466	в чужом	1	1
1467	этом и	5	1
1468	обратимся к	1	1
1469	вводятся автором	1	1
1470	свести к	2	1
1471	связи между	1	1
1472	формах художественного	1	1
1473	между эпизодами	1	1
1474	может показаться	1	1
1475	оно живет	1	1
1476	движется один	1	1
1477	так что	1	1
1478	с которым	1	1
1479	по замечанию	1	1
1480	кино в	1	1
1481	теми же	1	1
1482	коммуникативную ситуацию	2	1
1483	искусством непрямого	1	1
1484	родинкой и	1	1
1485	косвенной речи	1	1
1486	пришвин это	1	1
1487	же в	6	1
1488	здесь также	1	1
1489	бытия и	1	1
1490	этой причине	1	1
1491	всю жизнь	1	1
1492	к полноте	1	1
1493	является непосредственным	1	1
1494	и читателя	1	1
1495	присутствуют в	1	1
1496	происходит в	1	1
1497	персонажем в	1	1
1498	иной раз	1	1
1499	на территории	1	1
1500	как будто	4	1
1501	чиновника или	1	1
1502	ролевая граница	1	1
1503	как внутренняя	1	1
1504	абзаца в	1	1
1505	на то	4	1
1506	кругозор героя	1	1
1507	временем действия	1	1
1508	себе самому	5	1
1509	формах косвенной	2	1
1510	бы ни	1	1
1511	нем звучит	1	1
1512	поведения в	1	1
1513	нуждается в	1	1
1514	этой цепочки	1	1
1515	художественная литература	1	1
1516	этом у	1	1
1517	устремленного к	1	1
1518	приходится в	1	1
1519	а как	2	1
1520	здесь мы	1	1
1521	восприятие определений	1	1
1522	может или	1	1
1523	белую шею	1	1
1524	в него	2	1
1525	своей индивидуальности	1	1
1526	очень здоровая	1	1
1527	случае это	1	1
1528	другого сознания	4	1
1529	ориентирована на	1	1
1530	собой лишь	1	1
1531	именно это	1	1
1532	дело обстоит	1	1
1533	и совершенно	1	1
1534	или точнее	1	1
1535	настоящего времени	1	1
1536	присутствия во	1	1
1537	оцененном мире	1	1
1538	ее полные	1	1
1539	как знак	1	1
1540	и слушающих	3	1
1541	сознание адресата	1	1
1542	дело здесь	1	1
1543	жизнью и	1	1
1544	говорит не	1	1
1545	и напротив	1	1
1546	и иные	1	1
1547	кадрового единства	1	1
1548	в готовом	1	1
1549	иное как	1	1
1550	произведения по	1	1
1551	в е	3	1
1552	малый отрезок	1	1
1553	возможна только	1	1
1554	себе а	1	1
1555	к автору	1	1
1556	наличии у	1	1
1557	более того	1	1
1558	котором он	1	1
1559	такого высказывания	1	1
