N	2gram	Voloshinov	Literetu
1296	этот последний	1	1
1297	здесь и	1	1
1298	решения проблемы	2	1
1299	себя с	2	1
1300	нашему и	1	1
1301	мы вместо	1	1
1302	исключительно в	1	1
1303	нее и	2	1
1304	нет дела	1	1
1305	становится всем	1	1
1306	всего является	1	1
1307	высшей степени	5	1
1308	с предшествующим	1	1
1309	художественной или	1	1
1310	именно к	1	1
1311	продукт социального	1	1
1312	оно определяется	1	1
1313	или просто	1	1
1314	собеседником но	1	1
1315	с эстетикой	1	1
1316	общения в	5	1
1317	выходит за	1	1
1318	ты так	1	1
1319	многих других	1	1
1320	основе своей	1	1
1321	нет ни	2	1
1322	языка есть	1	1
1323	пришли к	1	1
1324	его становления	3	1
1325	словом не	1	1
1326	язык является	3	1
1327	художественного высказывания	1	1
1328	того как	1	1
1329	нас не	3	1
1330	б мы	1	1
1331	однако как	1	1
1332	роль и	1	1
1333	лице так	1	1
1334	мысль моя	1	1
1335	в xviii	1	1
1336	как особого	1	1
1337	исходила из	1	1
1338	в предыдущем	1	1
1339	индивидуальности не	1	1
1340	и принципиально	1	1
1341	или с	1	1
1342	к субъективному	1	1
1343	ни на	1	1
1344	все это	4	1
1345	жизни все	1	1
1346	самой этой	1	1
1347	в первую	1	1
1348	силу и	1	1
1349	из форм	2	1
1350	а все	1	1
1351	по ту	1	1
1352	слова а	1	1
1353	с философским	1	1
1354	когда же	1	1
1355	в виде	1	1
1356	от друга	1	1
1357	отказаться от	1	1
1358	каковы бы	1	1
1359	или в	4	1
1360	жизни это	1	1
1361	когда оно	1	1
1362	который как	1	1
1363	как наиболее	1	1
1364	же по	1	1
1365	это еще	1	1
1366	места в	4	1
1367	в силах	1	1
1368	в бытии	3	1
1369	единой и	1	1
1370	не те	1	1
1371	сознания но	1	1
1372	и сложнее	1	1
1373	вообще не	2	1
1374	в литературу	1	1
1375	чтобы быть	1	1
1376	сама по	2	1
1377	случае не	1	1
1378	не подлежит	1	1
1379	лежит на	1	1
1380	или даже	2	1
1381	что ж	1	1
1382	соотносится с	1	1
1383	есть только	1	1
1384	последнее время	1	1
1385	в соединении	1	1
1386	на все	2	1
1387	и со	1	1
1388	один и	3	1
1389	направления в	5	1
1390	только и	1	1
1391	нисколько не	1	1
1392	в условиях	5	1
1393	войти в	3	1
1394	это было	2	1
1395	с внешним	1	1
1396	свою внутреннюю	1	1
1397	не стал	1	1
1398	этот ряд	1	1
1399	с другом	2	1
1400	или менее	3	1
1401	чего в	1	1
1402	в одной	4	1
1403	мысли в	3	1
1404	к какой-либо	1	1
1405	не все	3	1
1406	в меру	1	1
1407	бы ни	1	1
1408	бы это	2	1
1409	быть от	1	1
1410	выражение и	4	1
1411	ему не	1	1
1412	и внутренней	1	1
1413	этих двух	1	1
1414	что эти	1	1
1415	к одному	5	1
1416	которая как	1	1
1417	всякий акт	1	1
1418	практически в	1	1
1419	слова как	9	1
1420	своего индивидуального	1	1
1421	этого он	1	1
1422	знакового материала	3	1
1423	своего сознания	1	1
1424	существует только	1	1
1425	бытия как	1	1
1426	и внутреннее	1	1
1427	и снова	1	1
1428	и сила	1	1
1429	как ни	2	1
1430	всё что	1	1
1431	известном отношении	1	1
1432	просто как	1	1
1433	внутренняя логика	1	1
1434	а просто	2	1
1435	во избежание	1	1
1436	были для	1	1
1437	строится как	1	1
1438	ни один	1	1
1439	при участии	1	1
1440	реальности языка	1	1
1441	воспринимается как	1	1
1442	обстоит дело	1	1
1443	реальной действительности	1	1
1444	мы узнаем	1	1
1445	это приводит	1	1
1446	и нигде	1	1
1447	задачу не	1	1
1448	и аудитория	1	1
1449	быть и	9	1
1450	и слова	1	1
1451	растворяется в	1	1
1452	классический случай	1	1
1453	в последующем	1	1
1454	и их	2	1
1455	конечно в	4	1
1456	речевом акте	3	1
1457	но дело	1	1
1458	не следует	2	1
1459	определяется в	2	1
1460	своей основе	1	1
1461	само нуждается	1	1
1462	лишь как	2	1
1463	ведь если	5	1
1464	контексте в	1	1
1465	как то	1	1
1466	и последовательное	1	1
1467	было указано	1	1
1468	и всех	1	1
1469	не перестает	1	1
1470	как единое	1	1
1471	значение слова	1	1
1472	существует как	2	1
1473	речевых жанров	2	1
1474	знает и	1	1
1475	с различными	1	1
1476	к ней	1	1
1477	и вне	3	1
1478	в плане	1	1
1479	литературное произведение	1	1
1480	в театре	1	1
1481	является той	1	1
1482	того времени	1	1
1483	отрывается от	1	1
1484	в высшей	5	1
1485	выход в	1	1
1486	эту мысль	1	1
1487	далека от	1	1
1488	момент в	3	1
1489	быть живым	1	1
1490	сознания его	1	1
1491	о каком	1	1
1492	к новому	1	1
1493	людей на	1	1
1494	только после	1	1
1495	об этой	1	1
1496	для современного	2	1
1497	и эта	5	1
1498	т.д и	1	1
1499	языка если	1	1
1500	душевной жизни	1	1
1501	эти два	2	1
1502	вперед а	1	1
1503	не хватает	1	1
1504	конце концов	3	1
1505	по нашему	1	1
1506	он с	1	1
1507	само по	2	1
1508	пути к	1	1
1509	быть выражено	1	1
1510	и конец	1	1
1511	иное как	2	1
1512	в обеих	1	1
