N	2gram	Vygotskiy_	VeschiIm
1311	и новое	1	1
1312	стоит перед	1	1
1313	расстояние между	1	1
1314	указать на	1	1
1315	в основу	3	1
1316	от природы	1	1
1317	еще до	1	1
1318	на том	2	1
1319	искусство в	4	1
1320	нельзя а	1	1
1321	основных и	2	1
1322	краски и	1	1
1323	что уже	1	1
1324	жизни человека	1	1
1325	он как	1	1
1326	мы знаем	8	1
1327	оно само	1	1
1328	формы или	1	1
1329	происходит это	1	1
1330	форме всегда	1	1
1331	существе и	1	1
1332	всех возможных	1	1
1333	сравнить с	1	1
1334	и основной	1	1
1335	на что	1	1
1336	даже такие	1	1
1337	то для	1	1
1338	важны не	1	1
1339	ничего кроме	2	1
1340	же самую	2	1
1341	действует и	1	1
1342	неизмеримо более	1	1
1343	и восприятия	2	1
1344	и почему	1	1
1345	ее можно	1	1
1346	к очень	1	1
1347	этом он	2	1
1348	деле не	1	1
1349	по мнению	2	1
1350	на точку	1	1
1351	отличия от	1	1
1352	такое же	3	1
1353	о нем	2	1
1354	что с	5	1
1355	категорий и	1	1
1356	не кажется	1	1
1357	лиц и	3	1
1358	и всегда	2	1
1359	состоят из	1	1
1360	на самом	6	1
1361	одному и	2	1
1362	они в	2	1
1363	что каждый	1	1
1364	чтобы получить	1	1
1365	именно то	1	1
1366	слова что	1	1
1367	только сказать	1	1
1368	не обладает	2	1
1369	совершенно новое	1	1
1370	смысле этого	2	1
1371	нам и	2	1
1372	с их	1	1
1373	быть или	1	1
1374	природу и	1	1
1375	по этому	3	1
1376	слова есть	2	1
1377	вокруг себя	1	1
1378	и смысл	1	1
1379	лежит в	2	1
1380	тому же	4	1
1381	видит в	1	1
1382	только он	1	1
1383	а на	4	1
1384	и восприятие	3	1
1385	чем в	2	1
1386	совершенно верно	3	1
1387	себе но	1	1
1388	в немецкой	2	1
1389	отказаться от	4	1
1390	с чисто	1	1
1391	далее он	1	1
1392	как по	1	1
1393	без остатка	3	1
1394	уже это	1	1
1395	в общем	2	1
1396	чтобы с	1	1
1397	давать и	1	1
1398	тот кто	2	1
1399	во внимание	4	1
1400	и которая	1	1
1401	этим и	1	1
1402	специальной области	1	1
1403	это мы	2	1
1404	которое в	2	1
1405	как таковое	2	1
1406	и тому	1	1
1407	совершенно без	1	1
1408	в ту	1	1
1409	на какую	1	1
1410	чем отличается	1	1
1411	это сравнение	1	1
1412	есть признак	1	1
1413	вместить в	1	1
1414	возможности в	1	1
1415	совсем иное	1	1
1416	история и	1	1
1417	или хотя	1	1
1418	в таком	5	1
1419	или иная	1	1
1420	сходство с	3	1
1421	себя самые	1	1
1422	очень много	1	1
1423	это слово	1	1
1424	следовательно что	2	1
1425	не остается	2	1
1426	в стороне	1	1
1427	что красота	1	1
1428	на другую	1	1
1429	в какой	6	1
1430	которую оно	1	1
1431	сводится на	1	1
1432	за которым	1	1
1433	обстоятельство что	1	1
1434	нас к	1	1
1435	эти три	1	1
1436	и иметь	1	1
1437	нами задачи	1	1
1438	переходим к	1	1
1439	мере и	1	1
1440	самое и	2	1
1441	которое и	1	1
1442	из чего	1	1
1443	и социальная	1	1
1444	что звук	1	1
1445	бесконечно малых	2	1
1446	вещей с	1	1
1447	и вместе	2	1
1448	д то	1	1
1449	судить об	1	1
1450	в этих	6	1
1451	образ или	1	1
1452	этого слова	5	1
1453	ли не	2	1
1454	к нашей	1	1
1455	это понятие	1	1
1456	не могут	6	1
1457	как само	1	1
1458	бы мы	3	1
1459	что наука	2	1
1460	в двух	1	1
1461	предмета но	1	1
1462	с как	1	1
1463	восприятие вещи	2	1
1464	и литературу	1	1
1465	оно хочет	1	1
1466	достигает своего	1	1
1467	степени что	1	1
1468	она резко	1	1
1469	его чувства	2	1
1470	полагает что	2	1
1471	могло бы	5	1
1472	на другом	2	1
1473	что как	1	1
1474	в других	3	1
1475	не иначе	1	1
1476	своем существе	1	1
1477	построения но	1	1
1478	которая есть	1	1
1479	нас есть	1	1
1480	оказывается вовсе	1	1
1481	структуры и	1	1
1482	и по	7	1
1483	всех своих	1	1
1484	и мир	1	1
1485	словом или	1	1
1486	всякая форма	1	1
1487	что та	1	1
1488	такого же	1	1
1489	они все	1	1
1490	интересующей нас	1	1
1491	могли бы	3	1
1492	того или	2	1
1493	третье и	1	1
1494	разница между	3	1
1495	полной мере	1	1
1496	всяком другом	1	1
1497	они стали	1	1
1498	вообще с	1	1
1499	как ни	1	1
1500	от других	3	1
1501	такое в	1	1
1502	потому ее	1	1
1503	на нем	2	1
1504	должно иметь	1	1
1505	и субъект	1	1
1506	с самого	1	1
1507	в вопросе	1	1
1508	будто бы	2	1
1509	оно в	1	1
1510	что мало	1	1
1511	отличие от	6	1
1512	мы увидим	4	1
1513	действия в	1	1
1514	данный момент	1	1
1515	чистом виде	3	1
1516	эти последние	1	1
1517	мы воспринимаем	1	1
1518	направлена в	1	1
1519	будет ни	2	1
1520	этого сделать	1	1
1521	ее выражения	1	1
1522	психологической точки	4	1
1523	и утверждение	1	1
1524	на разъяснение	1	1
1525	с с	1	1
1526	в самых	3	1
1527	основной грех	1	1
1528	принципов и	1	1
1529	не могу	1	1
1530	с новыми	2	1
1531	оказалось бы	1	1
1532	которую не	1	1
1533	зрения в	1	1
1534	из ряда	1	1
1535	к чему-то	2	1
1536	ее применение	1	1
1537	не дает	3	1
1538	во всей	1	1
1539	однако если	1	1
1540	мы различаем	4	1
1541	личности и	1	1
1542	сознательное и	1	1
1543	вся жизнь	1	1
1544	к новым	1	1
1545	восстановить в	1	1
1546	уже к	1	1
1547	мы опять	2	1
1548	развитием языка	1	1
1549	с совершенно	3	1
1550	самому себе	2	1
1551	отношение между	1	1
1552	взглянуть на	1	1
1553	еще яснее	1	1
1554	сам для	1	1
1555	нечто гораздо	1	1
1556	бы представить	1	1
1557	в одинаковой	2	1
1558	сферу и	1	1
1559	один шаг	1	1
1560	связана с	1	1
1561	нечего и	1	1
1562	ее отличие	1	1
1563	отличные от	1	1
1564	форма есть	1	1
1565	от действительной	1	1
1566	в системе	1	1
1567	с уже	1	1
1568	такими же	1	1
1569	или иные	1	1
1570	существенное для	1	1
1571	всех других	2	1
1572	как легко	1	1
1573	чего мы	2	1
1574	не приходится	1	1
1575	хотя в	1	1
1576	все те	1	1
1577	этом предмете	1	1
1578	понятия в	1	1
1579	всегда после	1	1
1580	не могла	1	1
1581	непосредственно данное	1	1
1582	и тот	4	1
1583	или другого	1	1
1584	между обоими	2	1
1585	мысль есть	1	1
1586	бы нелепо	1	1
1587	конечно в	1	1
1588	только у	1	1
1589	от самого	1	1
1590	в нашей	4	1
1591	резко отличается	1	1
1592	такое что	1	1
1593	имеет свое	1	1
1594	выводы из	1	1
1595	это если	1	1
1596	не следует	1	1
1597	все ее	1	1
1598	самое высокое	1	1
1599	в пределах	1	1
1600	приходится брать	1	1
1601	как явление	1	1
1602	чтобы их	1	1
1603	несущественным и	1	1
1604	и какие	1	1
1605	но так	2	1
1606	совершенно неверно	1	1
1607	эти авторы	1	1
1608	к которой	1	1
1609	остается и	1	1
1610	что бы	2	1
1611	думать что	3	1
1612	исследования на	1	1
1613	и всякая	1	1
1614	с то	3	1
1615	или иное	2	1
1616	и часто	2	1
1617	то а	1	1
1618	идет речь	1	1
1619	это действительно	1	1
1620	из своей	1	1
1621	идет о	2	1
1622	жизнь в	1	1
1623	как из	1	1
1624	и анализ	1	1
1625	они находятся	1	1
1626	по той	1	1
1627	поэтому если	1	1
1628	почему же	1	1
1629	ее чистом	2	1
1630	новый материал	1	1
1631	же самое	8	1
1632	скажем что	1	1
1633	ведь это	1	1
1634	в книге	2	1
1635	на бумаге	1	1
1636	другой в	2	1
1637	явление в	1	1
1638	форм по	1	1
1639	форма в	3	1
1640	тех пор	2	1
1641	оно должно	1	1
1642	новое понимание	1	1
1643	культуры и	1	1
1644	в плане	1	1
1645	психология и	1	1
1646	оба они	1	1
1647	и объективная	1	1
1648	момент своего	1	1
1649	и понятия	2	1
1650	подход к	3	1
1651	их к	1	1
1652	могут быть	15	1
1653	и какой	1	1
1654	в зависимости	6	1
1655	звуков а	1	1
1656	результате этого	1	1
1657	которое мы	2	1
1658	вопроса в	1	1
1659	ее наиболее	1	1
1660	речь и	2	1
1661	оно понимает	1	1
1662	совершенно иначе	1	1
1663	анализа и	1	1
1664	звук а	1	1
1665	что может	1	1
1666	подойти к	2	1
1667	действительности же	1	1
1668	мир именно	1	1
1669	это отнюдь	1	1
1670	это ощущение	1	1
1671	стоит только	4	1
1672	метод на	1	1
1673	понять что	1	1
1674	время оставаться	1	1
1675	же в	1	1
1676	к новому	1	1
1677	иной раз	1	1
1678	и единственный	1	1
1679	внутри самого	1	1
1680	из анализа	3	1
1681	умозаключений и	1	1
1682	к исследованию	1	1
1683	в данный	1	1
1684	но сейчас	1	1
1685	у людей	1	1
1686	а как	2	1
1687	который был	1	1
1688	это в	4	1
1689	если на	1	1
1690	представьте себе	1	1
1691	на своих	1	1
1692	от субъекта	1	1
1693	материал сам	1	1
1694	в него	4	1
1695	таким же	1	1
1696	именно это	1	1
1697	которой мы	2	1
1698	имеет свою	1	1
1699	всякого психологизма	1	1
1700	он с	1	1
1701	понятия и	1	1
1702	начинает с	3	1
1703	одного и	2	1
1704	и наконец	2	1
1705	она понимает	1	1
1706	только кажется	1	1
1707	у того	2	1
1708	же самым	1	1
1709	нет никаких	1	1
1710	существовать как	1	1
1711	палку в	1	1
1712	и самый	1	1
1713	себе а	4	1
1714	вот эту	1	1
1715	нечто иное	1	1
1716	благодаря своим	1	1
1717	меньше чем	1	1
