N	2gram	Vygotskiy_	FransuaR
1315	для такого	1	2
1316	огромное значение	1	2
1317	это можно	1	2
1318	и начинается	1	2
1319	их на	1	2
1320	дальше в	1	2
1321	последовательности в	1	2
1322	не можем	2	2
1323	больше того	3	2
1324	поэтому мы	1	2
1325	в готовом	5	2
1326	как два	2	2
1327	их из	2	2
1328	ко второй	1	2
1329	к числу	1	2
1330	они уже	1	2
1331	происходит как	1	2
1332	писать на	1	2
1333	не являются	2	2
1334	в какой	8	2
1335	по мере	6	2
1336	понятий в	24	2
1337	все сказанное	1	2
1338	же проблемы	1	2
1339	можно даже	1	2
1340	большую часть	1	2
1341	и связь	1	2
1342	если он	4	2
1343	его отношение	3	2
1344	языка на	1	2
1345	отличается от	2	2
1346	области мысли	1	2
1347	речь идет	1	2
1348	вслед за	3	2
1349	абстрактный и	1	2
1350	это с	1	2
1351	которые мы	2	2
1352	такое объяснение	1	2
1353	не должен	1	2
1354	он употребляет	1	2
1355	же у	1	2
1356	ступени своего	1	2
1357	у другого	1	2
1358	чем его	3	2
1359	что еще	1	2
1360	даже с	1	2
1361	и мышления	2	2
1362	и историческими	1	2
1363	это отношение	1	2
1364	гораздо более	1	2
1365	содержится в	5	2
1366	сейчас в	1	2
1367	новые возможности	1	2
1368	собой в	2	2
1369	ним в	1	2
1370	в реальном	1	2
1371	что такое	6	2
1372	полной мере	1	2
1373	и развития	21	2
1374	преувеличений и	1	2
1375	связывается с	1	2
1376	развиваться в	1	2
1377	прежде чем	2	2
1378	сложной и	1	2
1379	и вместе	1	2
1380	и характер	1	2
1381	учения о	2	2
1382	связанным с	1	2
1383	а только	8	2
1384	они действительно	1	2
1385	того в	2	2
1386	от окружающих	1	2
1387	две стороны	1	2
1388	это по	1	2
1389	идет в	3	2
1390	но зато	1	2
1391	не приходится	1	2
1392	для человека	1	2
1393	помощью которого	3	2
1394	на стороне	1	2
1395	вопрос в	1	2
1396	развиваются в	1	2
1397	что всякий	2	2
1398	общего с	3	2
1399	условия для	1	2
1400	части в	1	2
1401	это делает	1	2
1402	на определенных	1	2
1403	которое мы	1	2
1404	с совершенно	1	2
1405	развития в	14	2
1406	есть система	1	2
1407	вне ее	1	2
1408	самым существенным	1	2
1409	как с	5	2
1410	мы назвали	1	2
1411	этих моментов	1	2
1412	одном и	1	2
1413	в единстве	2	2
1414	строгой и	1	2
1415	силе и	1	2
1416	если не	3	2
1417	что должно	4	2
1418	не более	1	2
1419	до этого	1	2
1420	из величайших	1	2
1421	но вот	1	2
1422	не делает	2	2
1423	оно всегда	1	2
1424	к самым	1	2
1425	лежащие в	2	2
1426	знает что	5	2
1427	ничего общего	6	2
1428	одним и	1	2
1429	всегда на	3	2
1430	совпадает с	4	2
1431	мы его	4	2
1432	в зоне	6	2
1433	в середине	1	2
1434	том насколько	1	2
1435	этому не	1	2
1436	при помощи	1	2
1437	действия и	1	2
1438	ко всей	2	2
1439	это же	1	2
1440	мог бы	1	2
1441	при котором	1	2
1442	проявления и	1	2
1443	со словом	1	2
1444	когда эти	1	2
1445	более и	3	2
1446	в обоих	2	2
1447	общего и	1	2
1448	видел как	1	2
1449	речи так	3	2
1450	узнаем что	1	2
1451	сознания и	3	2
1452	на помощь	1	2
1453	и явлений	1	2
1454	в ином	3	2
1455	она никогда	1	2
1456	характеризует как	1	2
1457	и непосредственно	1	2
1458	этого не	1	2
1459	что к	2	2
1460	же по	3	2
1461	этими двумя	3	2
1462	к ряду	1	2
1463	случае не	2	2
1464	далее и	1	2
1465	правильно поставлена	1	2
1466	стороны на	1	2
1467	в письменной	7	2
1468	это так	1	2
1469	мысли в	5	2
1470	говорили выше	2	2
1471	в меру	4	2
1472	другом случае	2	2
1473	и сливаются	1	2
1474	устной и	3	2
1475	известном смысле	7	2
1476	может иметь	3	2
1477	только к	4	2
1478	понятно почему	1	2
1479	как же	2	2
1480	чужого языка	1	2
1481	есть чисто	1	2
1482	это для	1	2
1483	по прямой	1	2
1484	он правда	1	2
1485	есть как	1	2
1486	момент когда	5	2
1487	к тем	1	2
1488	плана в	1	2
1489	свою историю	1	2
1490	после всего	1	2
1491	имеет свои	1	2
1492	еще на	1	2
1493	имели в	1	2
1494	при таком	1	2
1495	речь и	4	2
1496	и постепенно	2	2
1497	как для	1	2
1498	совершается в	4	2
1499	он пользуется	2	1
1500	помощью которой	1	1
1501	на большую	1	1
1502	они имеют	1	1
1503	плане чем	1	1
1504	к действительности	1	1
1505	смысле с	1	1
1506	могут иметь	1	1
1507	только из	1	1
1508	более общее	1	1
1509	в каждую	1	1
1510	он обнаруживает	1	1
1511	своему значению	2	1
1512	что почти	1	1
1513	сейчас перейти	1	1
1514	когда ему	1	1
1515	только что	6	1
1516	они эти	1	1
1517	совершается с	1	1
1518	и становятся	2	1
1519	дать только	1	1
1520	жизнь но	1	1
1521	от внушенных	1	1
1522	них есть	1	1
1523	путь развития	5	1
1524	своем развитии	8	1
1525	это значит	5	1
1526	является в	2	1
1527	факта что	3	1
1528	в общую	1	1
1529	в последние	1	1
1530	вещи он	1	1
1531	не меняет	1	1
1532	но что	6	1
1533	обстоятельство что	5	1
1534	общее понятие	1	1
1535	стоит в	5	1
1536	по пути	1	1
1537	по основным	1	1
1538	на примере	5	1
1539	и позже	1	1
1540	лет в	3	1
1541	каким образом	2	1
1542	этого с	1	1
1543	названий в	1	1
1544	которое по	1	1
1545	как обобщение	1	1
1546	в ткань	1	1
1547	именно они	1	1
1548	уже на	3	1
1549	из всего	1	1
1550	к другим	2	1
1551	где можно	1	1
1552	развития но	8	1
1553	специфические особенности	2	1
1554	более высокую	1	1
1555	еще ярче	1	1
1556	часть своего	2	1
1557	прошлого в	1	1
1558	речи которыми	1	1
1559	как процесс	4	1
1560	он произносит	2	1
1561	собой не	2	1
1562	перечисления тех	1	1
1563	является для	2	1
1564	его позиция	1	1
1565	играть в	1	1
1566	истинном значении	1	1
1567	а две	1	1
1568	моменты которые	1	1
1569	свое влияние	2	1
1570	с грузом	1	1
1571	совершенно в	3	1
1572	требует для	1	1
1573	в чрезвычайно	1	1
1574	вопрос о	15	1
1575	работу в	1	1
1576	дело только	1	1
1577	другу как	1	1
1578	и каждое	1	1
1579	при произнесении	1	1
1580	представляет собой	11	1
1581	человека которая	1	1
1582	направлении к	1	1
1583	мы обязаны	1	1
1584	это очевидно	2	1
1585	может вызвать	1	1
1586	с трудом	1	1
1587	связей они	1	1
1588	с самой	1	1
1589	таких форм	1	1
1590	этапы развития	1	1
1591	мы подробно	1	1
1592	развития когда	1	1
1593	увидим что	1	1
1594	с проблемой	2	1
1595	развернутом виде	1	1
1596	более сложных	3	1
1597	а между	1	1
1598	к основному	1	1
1599	обнаруживает в	3	1
1600	что же	2	1
1601	они преодолевают	1	1
1602	которой совершается	1	1
1603	точке зрения	1	1
1604	на уровень	2	1
1605	с низшим	1	1
1606	чем при	1	1
1607	с другим	1	1
1608	понятия как	6	1
1609	некоторых общих	1	1
1610	отношения и	2	1
1611	поэтому у	1	1
1612	утверждал что	1	1
1613	является конечно	1	1
1614	эти более	1	1
1615	которое употребляет	1	1
1616	нас на	1	1
1617	по которым	1	1
1618	такая же	1	1
1619	такие понятия	1	1
1620	совершенно иных	2	1
1621	увидим в	2	1
1622	других условиях	1	1
1623	систему его	1	1
1624	понимал что	2	1
1625	явлений того	1	1
1626	не два	2	1
1627	потребности в	2	1
1628	причины и	1	1
1629	как тень	2	1
1630	понятие о	3	1
1631	нет никаких	2	1
1632	распадается на	1	1
1633	она есть	1	1
1634	осознанию и	4	1
1635	достигнуть своего	1	1
1636	но так	1	1
1637	никто никогда	1	1
1638	чем это	2	1
1639	правда некоторые	1	1
1640	и иной	1	1
1641	или иным	2	1
1642	анализа все	1	1
1643	и которое	3	1
1644	для раскрытия	1	1
1645	нему в	1	1
1646	совершенно определенную	1	1
1647	первый и	2	1
1648	которая определяет	1	1
1649	самого содержания	1	1
1650	развития более	1	1
1651	стороны одной	1	1
1652	она в	1	1
1653	и процесс	1	1
1654	осознания и	4	1
1655	положений мы	1	1
1656	теории в	2	1
1657	параллельное их	1	1
1658	при переходе	2	1
1659	начале этой	1	1
1660	формы но	1	1
1661	процесса как	1	1
1662	есть просто	1	1
1663	всех остальных	1	1
1664	которые господствуют	1	1
1665	близка к	1	1
1666	в опытах	3	1
1667	основе в	1	1
1668	место его	1	1
1669	операции и	1	1
1670	и последующие	1	1
1671	не способны	1	1
1672	согласно которому	9	1
1673	развития мы	2	1
1674	по типу	4	1
1675	основная ошибка	1	1
1676	обычно представляют	1	1
1677	не хватает	1	1
1678	как можно	1	1
1679	совершенно ясно	2	1
1680	которое дает	3	1
1681	него еще	2	1
1682	более широких	1	1
1683	велико и	1	1
1684	всех подробностях	1	1
1685	неоднократно в	1	1
1686	безразличным для	1	1
1687	выпадает из	1	1
1688	видели на	2	1
1689	этим и	1	1
1690	по аналогии	2	1
1691	возможности в	1	1
1692	реального хода	1	1
1693	без влияния	2	1
1694	развитие в	1	1
1695	под его	1	1
1696	не отделены	1	1
1697	этом последнем	1	1
1698	как говорит	2	1
1699	представлений но	1	1
1700	в деле	1	1
1701	целиком и	2	1
1702	и устной	1	1
1703	по одному	5	1
1704	тенденции его	1	1
1705	к отвлеченной	1	1
1706	или только	1	1
1707	эту проблему	1	1
1708	сознания как	1	1
1709	он мыслит	1	1
1710	если я	4	1
1711	больше и	1	1
1712	каждой отдельной	2	1
1713	определяется и	1	1
1714	к вопросу	1	1
1715	изучения в	1	1
1716	знает ни	1	1
1717	не нужно	2	1
1718	речь полна	2	1
1719	а другой	3	1
1720	понимания самого	1	1
1721	тесным образом	1	1
1722	оно уже	1	1
1723	понятий и	22	1
1724	что хотя	1	1
1725	столь хорошо	2	1
1726	этот в	1	1
1727	нами как	1	1
1728	возникает из	1	1
1729	какое огромное	1	1
1730	бы она	1	1
1731	составляет самое	1	1
1732	мере как	2	1
1733	критический и	1	1
1734	чтобы он	1	1
1735	не повторяет	3	1
1736	учитывать не	1	1
1737	и процессы	1	1
1738	и которая	1	1
1739	этих трех	1	1
1740	имеют ничего	2	1
1741	на самый	1	1
1742	для тех	1	1
1743	языком и	1	1
1744	сознанием в	1	1
1745	которое выходит	1	1
1746	это или	1	1
1747	самый лучший	1	1
1748	поэтому даже	1	1
1749	оказывается как	1	1
1750	которых один	1	1
1751	та которая	1	1
1752	новое слово	1	1
1753	отношения с	1	1
1754	верно и	1	1
1755	и мыслью	1	1
1756	такого понимания	1	1
1757	не совпадает	2	1
1758	понятия не	10	1
1759	а тем	2	1
1760	в направлении	1	1
1761	и внутри	1	1
1762	система и	1	1
1763	же самого	4	1
1764	что считалось	1	1
1765	и близкий	1	1
1766	это приводит	1	1
1767	существует в	2	1
1768	единстве с	1	1
1769	применяет его	2	1
1770	ним общее	1	1
1771	оно относится	1	1
1772	часть общего	1	1
1773	процесса развития	4	1
1774	для построения	1	1
1775	отнюдь не	2	1
1776	ею в	1	1
1777	же необходимо	1	1
1778	новое в	1	1
1779	можно с	1	1
1780	природу этого	1	1
1781	мыслью и	2	1
1782	очевидно из	1	1
1783	находящиеся в	1	1
1784	раньше чем	8	1
1785	явствует что	1	1
1786	существенно новое	1	1
1787	которая и	1	1
1788	доказывает что	1	1
1789	на слово	2	1
1790	и невозможность	1	1
1791	утверждать что	1	1
1792	на деле	1	1
1793	если за	1	1
1794	остается совершенно	2	1
1795	по всем	1	1
1796	в старой	3	1
1797	можно объяснить	1	1
1798	совершается через	1	1
1799	другие в	1	1
1800	тесно связана	1	1
1801	отдельных элементов	1	1
1802	наблюдаем в	1	1
1803	они возникают	4	1
1804	опираться на	3	1
1805	из одних	1	1
1806	целого ряда	1	1
1807	самую существенную	1	1
1808	определенной части	1	1
1809	действует в	1	1
1810	бы привести	1	1
1811	самых существенных	3	1
1812	из отдельных	1	1
1813	по двум	2	1
1814	что лежит	2	1
1815	он умеет	5	1
1816	они пытаются	1	1
1817	неудачи и	1	1
1818	сводится к	1	1
1819	перед ними	1	1
1820	последующую жизнь	1	1
1821	в переходе	1	1
1822	в плоскости	2	1
1823	становится еще	1	1
1824	рот как	1	1
1825	как известный	1	1
1826	можно дать	1	1
1827	сами по	1	1
1828	особого рода	1	1
1829	функции и	3	1
1830	с целью	1	1
1831	книге и	2	1
1832	устная речь	3	1
1833	и максимально	1	1
1834	и будет	1	1
1835	обоих случаях	2	1
1836	особенности с	1	1
1837	выход из	1	1
1838	в царстве	1	1
1839	к которым	2	1
1840	и известную	1	1
1841	к таким	2	1
1842	в памяти	2	1
1843	это относится	1	1
1844	и слабости	1	1
1845	его основным	1	1
1846	в определенной	4	1
1847	новому поэтому	1	1
1848	нас интересует	3	1
1849	роли в	2	1
1850	самым и	1	1
1851	трех основных	1	1
1852	эта последняя	1	1
1853	к другому	3	1
1854	к созданию	1	1
1855	поэтому проблема	1	1
1856	оно означает	1	1
1857	и тысячи	1	1
1858	то здесь	1	1
1859	его более	1	1
1860	становится непонятным	1	1
1861	действует по	1	1
1862	и сложного	1	1
1863	просто повторяет	1	1
1864	того на	1	1
1865	их внутренней	1	1
1866	самый распространенный	1	1
1867	который он	1	1
1868	дальнейшее развитие	1	1
1869	богата и	1	1
1870	а поэтому	1	1
1871	и состоит	1	1
1872	есть вовсе	1	1
1873	он представляет	2	1
1874	в неразрывной	2	1
1875	почти без	1	1
1876	о значении	1	1
1877	поскольку это	1	1
1878	более чем	1	1
1879	даже сказать	1	1
1880	из потребности	1	1
1881	то совершенно	1	1
1882	остался и	1	1
1883	слово которое	1	1
1884	этого положения	5	1
1885	не быть	1	1
1886	и независимо	1	1
1887	в школе	16	1
1888	оно является	4	1
1889	конечно это	1	1
1890	слова процесс	1	1
1891	обе эти	8	1
1892	отношении к	2	1
1893	форм мышления	2	1
1894	на основании	2	1
1895	имеет никакого	1	1
1896	оба момента	1	1
1897	сроки не	1	1
1898	ни были	1	1
1899	внешнему виду	1	1
1900	даже самый	1	1
1901	что когда	2	1
1902	и возможность	1	1
1903	тогда как	3	1
1904	к объекту	8	1
1905	вещах о	1	1
1906	жизни целый	1	1
1907	никаких оснований	2	1
1908	другого в	1	1
1909	состоит в	11	1
1910	их значения	1	1
1911	и мышление	4	1
1912	при этих	1	1
1913	тому чтобы	4	1
1914	и связанное	1	1
1915	связанными между	1	1
1916	указано в	1	1
1917	в данной	2	1
1918	в сфере	9	1
1919	только уже	1	1
1920	неизбежно должен	1	1
1921	и дать	1	1
1922	именно то	3	1
1923	к объяснению	2	1
1924	непосредственно связанного	1	1
1925	бы сказать	4	1
1926	самое ядро	1	1
1927	и природы	1	1
1928	памяти не	1	1
1929	переход к	3	1
1930	того факта	3	1
1931	только потому	1	1
1932	приводят нас	2	1
1933	имеет не	1	1
1934	другой раз	4	1
1935	этими словами	1	1
1936	и осознанной	1	1
1937	поэтому за	1	1
1938	движения и	1	1
1939	исключительно в	1	1
1940	моментов в	4	1
1941	другого и	1	1
1942	поднялась в	1	1
1943	указанием на	1	1
1944	с каким	2	1
1945	от состояния	1	1
1946	его через	1	1
1947	эти представления	1	1
1948	новый и	1	1
1949	нам известно	3	1
1950	выделения отдельных	1	1
1951	возвращает нас	2	1
1952	существенного влияния	1	1
1953	мышления в	4	1
1954	этим можно	1	1
1955	нас нет	1	1
1956	понятий на	3	1
1957	пришли к	1	1
1958	перехода к	1	1
1959	для всякого	1	1
1960	а это	3	1
1961	наблюдения над	1	1
1962	этого было	1	1
1963	означает одновременно	1	1
1964	стоит только	2	1
1965	на чисто	1	1
1966	для внутреннего	1	1
1967	сам себе	1	1
1968	в широком	1	1
1969	а все	1	1
1970	должно вести	1	1
1971	все равно	2	1
1972	понимании и	1	1
1973	понимает что	1	1
1974	но то	1	1
1975	нашу мысль	2	1
1976	с чисто	1	1
1977	что является	2	1
1978	его собственную	1	1
1979	языку как	1	1
1980	осталась не	1	1
1981	из дальнейшего	1	1
1982	и конкретное	1	1
1983	действительности эти	1	1
1984	речи речи	1	1
1985	и непрерывного	1	1
1986	возрождение в	1	1
1987	нас к	6	1
1988	этот раз	1	1
1989	становится понятным	2	1
1990	направлено на	1	1
1991	перейти к	4	1
1992	она лежит	1	1
1993	зрения не	1	1
1994	медленно и	2	1
1995	по самой	4	1
1996	нитью через	1	1
1997	почву на	1	1
1998	все у	1	1
1999	традиционное представление	1	1
2000	и полностью	2	1
2001	эти же	3	1
2002	высокой ступени	2	1
2003	имеют свою	1	1
2004	нельзя допустить	1	1
2005	но этим	1	1
2006	и проделывает	1	1
2007	и внешних	2	1
2008	того или	1	1
2009	сам не	2	1
2010	в данную	1	1
2011	связанных со	1	1
2012	план в	2	1
2013	образом мы	2	1
2014	почти с	1	1
2015	ряду с	1	1
2016	без всяких	2	1
2017	мы рассмотрели	2	1
2018	возможным и	1	1
2019	некоторых его	1	1
2020	и ко	1	1
2021	чистом виде	1	1
2022	непосредственно связанная	1	1
2023	единую систему	1	1
2024	понятий а	1	1
2025	непосредственно связан	1	1
2026	дали ему	1	1
2027	сохраняют свою	1	1
2028	тот момент	4	1
2029	и полноте	1	1
2030	отношении является	1	1
2031	памятью и	1	1
2032	что совершенно	1	1
2033	то обстоятельство	5	1
2034	а по	1	1
2035	нашему мнению	1	1
2036	на четыре	2	1
2037	самое что	2	1
2038	к данному	2	1
2039	ним как	1	1
2040	что нам	3	1
2041	но вместе	3	1
2042	слова или	1	1
2043	самое время	1	1
2044	но во	1	1
2045	же процесса	1	1
2046	означает что	1	1
2047	и напрасно	1	1
2048	тем или	2	1
2049	идет о	1	1
2050	сказать на	1	1
2051	развитие этих	1	1
2052	есть свои	1	1
2053	этого основного	1	1
2054	есть закон	1	1
2055	какой мы	2	1
2056	не эта	1	1
2057	развития эта	1	1
2058	новое понимание	1	1
2059	и понятия	1	1
2060	и нельзя	1	1
2061	в ходе	17	1
2062	могло возникнуть	1	1
2063	все значение	1	1
2064	исследования является	3	1
2065	это означает	1	1
2066	его до	1	1
2067	у ребенка	18	1
2068	по законам	3	1
2069	образом он	1	1
2070	он пытался	1	1
2071	каждый момент	1	1
2072	к совершенно	2	1
2073	это подтверждается	1	1
2074	хотя они	1	1
2075	перевод на	1	1
2076	мысли а	1	1
2077	речи между	1	1
2078	они приобретают	1	1
2079	и действия	1	1
2080	вне всякой	1	1
2081	звено в	1	1
2082	мы обратимся	1	1
2083	культурного развития	2	1
2084	несомненно что	1	1
2085	в единую	1	1
2086	ребенка и	11	1
2087	когда был	1	1
2088	он старался	1	1
2089	они друг	1	1
2090	течение нескольких	1	1
2091	в момент	4	1
2092	зрения совершенно	1	1
2093	в плоскость	2	1
2094	исходя из	2	1
2095	этого развития	1	1
2096	я знаю	1	1
2097	научной литературе	1	1
2098	есть прежде	1	1
2099	случае мы	2	1
2100	часть его	1	1
2101	изменений и	1	1
2102	узловой пункт	1	1
2103	или по	1	1
2104	и существенных	1	1
2105	по плану	1	1
2106	и третью	1	1
2107	моментом в	2	1
2108	все высшие	2	1
2109	с необходимостью	5	1
2110	в анализе	1	1
2111	не завершает	1	1
2112	это объяснение	3	1
2113	которой они	1	1
2114	повторяется в	1	1
2115	остановиться на	3	1
2116	требует от	6	1
2117	далее в	1	1
2118	собой разумеется	1	1
2119	от этих	1	1
2120	теоретическом плане	1	1
2121	по способу	2	1
2122	этой последней	2	1
2123	один момент	1	1
2124	мыслится как	1	1
2125	их не	1	1
2126	быть названа	1	1
2127	он имеет	6	1
2128	между обоими	7	1
2129	только когда	1	1
2130	и сущность	1	1
2131	теперь мы	1	1
2132	результате этого	1	1
2133	мысль о	1	1
2134	которые сейчас	1	1
2135	он полагает	1	1
2136	его теоретических	1	1
2137	отношением к	3	1
2138	бы все	2	1
2139	которые происходят	1	1
2140	собственной мерой	1	1
2141	свои выводы	1	1
2142	только более	1	1
2143	сложились в	1	1
2144	говоря только	1	1
2145	если этот	1	1
2146	может дать	1	1
2147	осознанности и	2	1
2148	целым рядом	1	1
2149	близких к	1	1
2150	выходит далеко	3	1
2151	для выяснения	2	1
2152	этой сфере	1	1
2153	в письме	1	1
2154	находит его	1	1
2155	этой стадии	1	1
2156	обращение к	1	1
2157	обратное влияние	3	1
2158	зрения такое	1	1
2159	не подчиняется	1	1
2160	ей удалось	1	1
2161	наша задача	1	1
2162	что связано	1	1
2163	находит в	1	1
2164	неизбежно должны	1	1
2165	и история	2	1
2166	не наоборот	1	1
2167	наоборот он	1	1
2168	доказать что	1	1
2169	его силу	1	1
2170	суждения и	1	1
2171	уже о	2	1
2172	и научные	3	1
2173	и научном	2	1
2174	духе его	1	1
2175	не идет	1	1
2176	приходит к	6	1
2177	самый факт	1	1
2178	никакого понимания	1	1
2179	этому мы	2	1
2180	задачи и	1	1
2181	почти совершенно	1	1
2182	здесь прежде	1	1
2183	то как	3	1
2184	как оно	1	1
2185	единого целого	1	1
2186	месте мы	2	1
2187	объяснить только	1	1
2188	в настоящей	4	1
2189	нем те	1	1
2190	настоящей главы	1	1
2191	сторону того	1	1
2192	его собственной	2	1
2193	существовать не	1	1
2194	из виду	2	1
2195	считаться с	1	1
2196	одним понятием	1	1
2197	она вполне	1	1
2198	это существенно	1	1
2199	же плоскости	1	1
2200	дает такое	1	1
2201	тех случаях	1	1
2202	как правило	1	1
2203	что мысль	3	1
2204	на пороге	4	1
2205	следующим образом	1	1
2206	место для	1	1
2207	есть по	1	1
2208	простое и	1	1
2209	материал в	1	1
2210	уже выяснили	1	1
2211	исходит из	2	1
2212	с именем	1	1
2213	он способен	2	1
2214	глядит в	1	1
2215	с ребенком	1	1
2216	речи все	1	1
2217	силу их	2	1
2218	какой степени	2	1
2219	работе и	1	1
2220	особенности этого	1	1
2221	особенно часто	1	1
2222	и теоретически	1	1
2223	же выводу	1	1
2224	первые две	1	1
2225	имеет самое	1	1
2226	на словах	2	1
2227	и порожденного	1	1
2228	есть также	1	1
2229	развития на	4	1
2230	едва ли	2	1
2231	развитии этой	1	1
2232	смысле как	1	1
2233	речи если	1	1
2234	следовательно самое	1	1
2235	и связей	1	1
2236	ситуации и	1	1
2237	сливаться с	1	1
2238	логику свою	1	1
2239	он очень	1	1
2240	распространены и	1	1
2241	действительно ли	3	1
2242	место на	2	1
2243	чтобы это	1	1
2244	мысль а	1	1
2245	стоит и	1	1
2246	никаких новых	1	1
2247	но второй	1	1
2248	что наконец	1	1
2249	столько на	1	1
2250	детей это	1	1
2251	и осмысленное	1	1
2252	мертвых и	1	1
2253	несколько иной	1	1
2254	основных и	2	1
2255	пользуется этим	3	1
2256	обычно к	1	1
2257	и основной	2	1
2258	его себе	1	1
2259	своими собственными	1	1
2260	природу как	2	1
2261	же самую	4	1
2262	обычно не	2	1
2263	не соответствует	1	1
2264	тем не	1	1
2265	происходит с	1	1
2266	по мнению	2	1
2267	чтобы иметь	1	1
2268	аналогии с	2	1
2269	нашем исследовании	1	1
2270	с особенностями	1	1
2271	новые понятия	3	1
2272	был сам	1	1
2273	и развитие	20	1
2274	оказывается для	1	1
2275	лежит в	5	1
2276	сторон со	1	1
2277	с высшими	1	1
2278	по исторической	1	1
2279	в зависимости	2	1
2280	внутреннее единство	1	1
2281	столько же	1	1
2282	они на	1	1
2283	абстрактными в	1	1
2284	ли мы	2	1
2285	сколько-нибудь значительной	1	1
2286	не говорит	3	1
2287	мысли к	3	1
2288	это мы	3	1
2289	просто один	1	1
2290	к каждой	1	1
2291	при изучении	1	1
2292	первую очередь	4	1
2293	или хотя	1	1
2294	обозначает как	1	1
2295	на тот	1	1
2296	может в	1	1
2297	очень рано	1	1
2298	отношениях между	2	1
2299	речь шла	1	1
2300	как видим	1	1
2301	типа и	1	1
2302	что совершается	1	1
2303	же функцию	1	1
2304	но самые	1	1
2305	от одной	2	1
2306	если эти	1	1
2307	позволяют нам	1	1
2308	это одно	1	1
2309	падают на	1	1
2310	сообщать о	1	1
2311	если ему	1	1
2312	для новой	1	1
2313	его значение	1	1
2314	влияния в	1	1
2315	от второй	1	1
2316	на высшем	1	1
2317	анализ на	1	1
2318	стать предметом	1	1
2319	совершенно прав	1	1
2320	ли что	1	1
2321	как сказано	1	1
2322	вопроса о	5	1
2323	чтобы понять	2	1
2324	только двумя	1	1
2325	на которую	1	1
2326	проявляет себя	1	1
2327	не имеющие	1	1
2328	какого рода	1	1
2329	поля и	1	1
2330	латинского и	1	1
2331	действия в	2	1
2332	которых в	1	1
2333	является таким	1	1
2334	не одного	1	1
2335	этом совершенно	1	1
2336	которой и	1	1
2337	по данному	2	1
2338	речи необходимо	1	1
2339	на высшую	8	1
2340	в структуре	1	1
2341	детей в	1	1
2342	не играют	1	1
2343	природе своей	1	1
2344	оказываются у	1	1
2345	особенностей в	1	1
2346	возле него	1	1
2347	памяти и	5	1
2348	всех ступенях	1	1
2349	конфликта и	3	1
2350	перед всякой	1	1
2351	этого является	1	1
2352	и определяет	2	1
2353	в соответствующей	1	1
2354	в учении	1	1
2355	и навсегда	1	1
2356	большое значение	1	1
2357	и тонкие	1	1
2358	примеры и	1	1
2359	как ребенок	2	1
2360	чтобы их	1	1
2361	к кому	1	1
2362	из общего	1	1
2363	из прошлого	1	1
2364	какой мере	1	1
2365	которую производит	1	1
2366	вовсе или	1	1
2367	к высшим	2	1
2368	с большой	1	1
2369	не учитывает	1	1
2370	все он	2	1
2371	функций и	5	1
2372	слова из	2	1
2373	всегда имеет	2	1
2374	в достаточной	1	1
2375	над ней	1	1
2376	не значит	1	1
2377	шаг к	1	1
2378	с которым	2	1
2379	столь же	5	1
2380	части на	1	1
2381	принадлежность к	1	1
2382	взять его	1	1
2383	что обычно	1	1
2384	еще остается	1	1
2385	наиболее чистый	2	1
2386	что без	1	1
2387	при оценке	1	1
2388	функции они	1	1
2389	сводится в	1	1
2390	не там	1	1
2391	сущность ее	1	1
2392	или иного	1	1
2393	последней группе	1	1
2394	вопросу и	1	1
2395	центральное место	1	1
2396	многие другие	1	1
2397	и ничего	1	1
2398	эту более	1	1
2399	были бы	1	1
2400	которые только	2	1
2401	средством для	2	1
2402	они проходят	1	1
2403	основе этой	2	1
2404	в группе	2	1
2405	относится ко	1	1
2406	дают не	1	1
2407	на высшей	1	1
2408	как таковой	2	1
2409	он стремится	1	1
2410	в план	1	1
2411	речи но	3	1
2412	что сказать	2	1
2413	в специальном	1	1
2414	показывает что	9	1
2415	с развитием	3	1
2416	для себя	1	1
2417	этих особенностей	3	1
2418	и менее	1	1
2419	тогда он	1	1
2420	природе и	1	1
2421	два основных	1	1
2422	формы мышления	1	1
2423	своего понимания	1	1
2424	времени когда	1	1
2425	пути в	1	1
2426	дает им	1	1
2427	была посвящена	4	1
2428	эта общая	1	1
2429	чем для	1	1
2430	отдельными элементами	1	1
2431	проходит через	1	1
2432	бы при	1	1
2433	факт если	1	1
2434	только они	1	1
2435	есть наконец	1	1
2436	так выразиться	1	1
2437	нового не	1	1
2438	двух сторон	2	1
2439	и ложь	1	1
2440	оказывается в	2	1
2441	следовательно в	1	1
2442	показать что	4	1
2443	всем остальным	2	1
2444	части нашей	1	1
2445	одном ряду	1	1
2446	с целым	1	1
2447	от пут	1	1
2448	по внешнему	1	1
2449	представления об	1	1
2450	каждым новым	1	1
2451	между предметами	2	1
2452	быть понято	2	1
2453	мнения что	1	1
2454	неоднократно говорили	1	1
2455	как нам	1	1
2456	у одного	3	1
2457	виду только	1	1
2458	сущности то	1	1
2459	по самому	1	1
2460	что отдельные	1	1
2461	он усвоил	2	1
2462	его точка	1	1
2463	отношения но	2	1
2464	эту область	1	1
2465	готовых форм	1	1
2466	употребление их	1	1
2467	таких слов	1	1
2468	нарастает и	1	1
2469	красной нитью	2	1
2470	только одно	1	1
2471	основные функции	1	1
2472	второго порядка	1	1
2473	нам объяснить	1	1
2474	именно тем	1	1
2475	попал в	1	1
2476	им из	1	1
2477	существовать в	1	1
