N	2gram	Vygotskiy_	Tvorches
1306	менее всего	2	1
1307	и эта	4	1
1308	и другое	7	1
1309	вообще не	3	1
1310	одновременно к	1	1
1311	положение в	2	1
1312	с той	3	1
1313	в какой	5	1
1314	на голову	1	1
1315	нас к	2	1
1316	не подлежит	2	1
1317	этой цели	1	1
1318	виде в	4	1
1319	есть в	1	1
1320	но по	3	1
1321	мы никогда	3	1
1322	мнение что	1	1
1323	является не	6	1
1324	это происходит	1	1
1325	человека чем	1	1
1326	и опыт	1	1
1327	по своему	14	1
1328	общим законом	1	1
1329	еще к	1	1
1330	в действительной	1	1
1331	лежит в	3	1
1332	которым приводит	1	1
1333	котором все	1	1
1334	свет на	1	1
1335	в горизонтальном	1	1
1336	тем более	2	1
1337	бы это	1	1
1338	известное значение	1	1
1339	за этой	2	1
1340	с первого	3	1
1341	ему не	1	1
1342	по ассоциации	1	1
1343	почему только	1	1
1344	через другое	1	1
1345	того или	2	1
1346	его дальнейшее	1	1
1347	для целого	1	1
1348	и эти	2	1
1349	только к	2	1
1350	как ни	1	1
1351	связывает их	1	1
1352	выше и	1	1
1353	преобладающее значение	1	1
1354	в поле	1	1
1355	рано и	1	1
1356	это слияние	1	1
1357	они играют	1	1
1358	должно быть	3	1
1359	так называемой	1	1
1360	и почти	1	1
1361	один день	1	1
1362	ту или	1	1
1363	выше в	1	1
1364	говорим о	1	1
1365	в новый	1	1
1366	еще одну	1	1
1367	в интересах	1	1
1368	на периферии	1	1
1369	характерный для	1	1
1370	мы должны	15	1
1371	ее у	1	1
1372	другом месте	3	1
1373	лежащую в	1	1
1374	не находит	1	1
1375	не о	1	1
1376	и детей	1	1
1377	например к	1	1
1378	есть и	2	1
1379	или страх	1	1
1380	с начальным	1	1
1381	же что	2	1
1382	не видим	1	1
1383	конечно в	2	1
1384	только у	2	1
1385	когда оно	2	1
1386	из теории	1	1
1387	к чему	1	1
1388	в пределах	1	1
1389	стороны и	1	1
1390	этого образа	1	1
1391	время они	1	1
1392	из своей	1	1
1393	говорили уже	2	1
1394	думать что	1	1
1395	при всем	2	1
1396	в большинстве	1	1
1397	и всякая	1	1
1398	этому поводу	4	1
1399	признать что	1	1
1400	и часто	2	1
1401	все та	1	1
1402	еще на	1	1
1403	лицо к	1	1
1404	на это	1	1
1405	плане здесь	1	1
1406	и мыслей	1	1
1407	в чрезвычайно	2	1
1408	же самое	9	1
1409	а самый	1	1
1410	явление в	1	1
1411	этом с	1	1
1412	все данные	1	1
1413	фигуру в	1	1
1414	указывать на	2	1
1415	и деятельность	1	1
1416	и самого	1	1
1417	не надо	1	1
1418	которые в	5	1
1419	огромное значение	3	1
1420	отрывается от	1	1
1421	это можно	1	1
1422	свое глубокое	2	1
1423	связи между	6	1
1424	анализа и	2	1
1425	или иной	3	1
1426	как наиболее	1	1
1427	образов и	2	1
1428	в уме	1	1
1429	и дальше	1	1
1430	на то	7	1
1431	по законам	1	1
1432	мы видели	8	1
1433	на всем	1	1
1434	мышления как	2	1
1435	переход в	1	1
1436	определить как	1	1
1437	является ли	1	1
1438	и самый	1	1
1439	для этого	3	1
1440	противоречии с	2	1
1441	именно это	3	1
1442	не можем	4	1
1443	и предметом	1	1
1444	иное как	2	1
1445	раз за	1	1
1446	не противопоставляет	1	1
1447	себе а	1	1
