N	2gram	Propp_Isto	Vladivir
1322	же читаем	1	1
1323	родился в	1	1
1324	в иных	1	1
1325	он представляет	1	1
1326	часть этой	1	1
1327	того кто	3	1
1328	как эта	1	1
1329	только наиболее	1	1
1330	ни одной	2	1
1331	т п	1	1
1332	что никакого	1	1
1333	мужчины и	1	1
1334	слова из	1	1
1335	говорит это	1	1
1336	на высокую	1	1
1337	друг другу	1	1
1338	и каждый	1	1
1339	и поцеловал	1	1
1340	приводят к	2	1
1341	хлеб и	1	1
1342	характерно что	2	1
1343	обратимся к	2	1
1344	есть вместе	1	1
1345	в общих	1	1
1346	появилось новое	1	1
1347	не значит	1	1
1348	сторону и	1	1
1349	было по	1	1
1350	здесь тоже	2	1
1351	здесь также	1	1
1352	до наших	1	1
1353	и непонятной	1	1
1354	которое на	1	1
1355	за год	1	1
1356	из анализа	2	1
1357	земли на	1	1
1358	не отметить	1	1
1359	таинственности и	1	1
1360	мертвых как	1	1
1361	правда для	1	1
1362	есть следствие	1	1
1363	а как	2	1
1364	потому ли	1	1
1365	то место	1	1
1366	в него	4	1
1367	много для	1	1
1368	можно с	1	1
1369	случае это	1	1
1370	нет не	1	1
1371	общее заключение	2	1
1372	очень рано	1	1
1373	в один	2	1
1374	прямо с	1	1
1375	поэтому он	1	1
1376	с редкой	1	1
1377	до его	1	1
1378	конечно у	1	1
1379	даже от	1	1
1380	раньше чем	4	1
1381	дальше что	1	1
1382	могли быть	2	1
1383	что отец	2	1
1384	именно что	2	1
1385	она сама	1	1
1386	своего рода	7	1
1387	было на	1	1
1388	мире и	1	1
1389	трудно сказать	1	1
1390	основном как	1	1
1391	имеет совсем	1	1
1392	не единственная	2	1
1393	и возможно	1	1
1394	земли как	1	1
1395	можно понять	1	1
1396	были осуждены	1	1
1397	особенно близок	1	1
1398	и конечно	1	1
1399	воплощение духа	1	1
1400	и должны	1	1
1401	только те	1	1
1402	так чудно	1	1
1403	его уже	1	1
1404	из более	1	1
1405	прямо говорит	1	1
1406	своего собственного	1	1
1407	вскоре он	1	1
1408	же еще	1	1
1409	он только	1	1
1410	на ее	1	1
1411	ним и	1	1
1412	лишь только	1	1
1413	еще из	1	1
1414	большую роль	1	1
1415	и далее	1	1
1416	сказать даже	1	1
1417	семь лет	1	1
1418	форме в	1	1
1419	представляют собой	5	1
1420	на небе	7	1
1421	личные качества	1	1
1422	еще мало	1	1
1423	дела в	1	1
1424	связанное с	1	1
1425	идти только	2	1
1426	с некоторым	1	1
1427	здесь он	1	1
1428	рассказывается о	1	1
1429	и та	1	1
1430	этот не	1	1
1431	от этой	1	1
1432	зависит не	1	1
1433	она ему	2	1
1434	к выводу	1	1
1435	он почти	1	1
1436	когда его	1	1
1437	не простая	1	1
1438	с сего	1	1
1439	так сильно	1	1
1440	к области	1	1
1441	него вместе	2	1
1442	немецких и	1	1
1443	него нет	1	1
1444	приехал он	1	1
1445	связанная с	1	1
1446	она становится	1	1
1447	начинается с	4	1
1448	отличаются от	1	1
1449	до этого	1	1
1450	начинал терять	1	1
1451	оказывается в	1	1
1452	он защищал	1	1
1453	в моем	1	1
1454	не получил	1	1
1455	и русская	1	1
1456	заключается не	1	1
1457	жены в	1	1
1458	месте и	1	1
1459	мало для	1	1
1460	с целью	2	1
1461	предполагать что	1	1
1462	него речь	1	1
1463	только одной	1	1
1464	ничем не	2	1
1465	отправляется в	1	1
1466	может получить	1	1
1467	представляли себе	1	1
1468	тогда если	1	1
1469	на колени	2	1
1470	и признаки	1	1
1471	и требованиями	1	1
1472	находит что	1	1
1473	в современной	2	1
1474	такие представления	2	1
1475	много но	2	1
1476	никто не	2	1
1477	ниже мы	1	1
1478	говоря и	1	1
1479	не видно	1	1
1480	становится ясным	2	1
1481	ему и	1	1
1482	важно отметить	1	1
1483	этим кончается	1	1
1484	зависимости от	4	1
1485	при всех	1	1
1486	увидим еще	1	1
1487	участвовать в	1	1
1488	стороны с	2	1
1489	говорится что	1	1
1490	они по	1	1
1491	это последняя	1	1
1492	и ясный	1	1
1493	что наличие	1	1
1494	самое время	2	1
1495	из большой	1	1
1496	свое внимание	1	1
1497	случае даже	1	1
1498	должны были	4	1
1499	о человеке	1	1
1500	попал в	2	1
1501	задачи мы	2	1
1502	из другого	2	1
1503	с места	1	1
1504	можно установить	1	1
1505	помощи которых	1	1
1506	характер его	1	1
1507	более ранних	2	1
1508	видим что	4	1
1509	туда и	1	1
1510	на той	2	1
1511	такие люди	1	1
1512	я ее	1	1
1513	связана с	4	1
1514	автора и	1	1
1515	скажем несколько	1	1
1516	земли и	3	1
1517	только мы	1	1
1518	не должны	1	1
1519	и тогда	1	1
1520	жениться на	4	1
1521	хотя это	1	1
1522	до приезда	1	1
1523	нем мы	1	1
1524	сознании и	1	1
1525	о большом	1	1
1526	которого не	1	1
1527	не лишены	1	1
1528	взял его	2	1
1529	в известном	1	1
1530	есть одновременно	1	1
1531	своей работе	2	1
1532	вслед за	2	1
1533	для такой	1	1
1534	на примере	1	1
1535	является при	1	1
1536	в мир	1	1
1537	большей частью	2	1
1538	нее к	1	1
1539	идти дальше	3	1
1540	может сделать	1	1
1541	специальной работе	1	1
1542	в форму	2	1
1543	уже был	1	1
1544	растущее в	1	1
1545	например на	2	1
1546	связанных с	1	1
1547	она все	1	1
1548	состоит в	1	1
1549	потом в	1	1
1550	не забудем	1	1
1551	в точности	2	1
1552	ним но	2	1
1553	состояние и	1	1
1554	и под	3	1
1555	тоже может	1	1
1556	однако то	1	1
1557	от которой	1	1
1558	в самую	1	1
1559	с мужем	1	1
1560	и увидел	3	1
1561	в сознании	1	1
1562	него самого	2	1
1563	каждый день	1	1
1564	совсем другое	2	1
1565	отнести и	1	1
1566	не стоит	2	1
1567	довольно много	2	1
1568	свидетельствующий о	1	1
1569	общественного развития	3	1
1570	это одно	1	1
1571	он увидел	1	1
1572	до нее	1	1
1573	будет в	1	1
1574	долго не	1	1
1575	из него	3	1
1576	очень яркий	1	1
1577	мы еще	2	1
1578	в другое	2	1
1579	или другой	1	1
1580	брак и	2	1
1581	по другим	1	1
1582	к лицу	1	1
1583	ли эти	2	1
1584	дает нам	3	1
1585	вместе со	2	1
1586	их к	1	1
1587	о молодом	1	1
1588	его надо	1	1
1589	можно собрать	1	1
1590	являясь к	1	1
1591	со мной	1	1
1592	весь дом	1	1
1593	концу этого	1	1
1594	стороны мы	1	1
1595	случаях так	1	1
1596	перехода к	1	1
1597	и кончая	1	1
1598	трудной задачи	2	1
1599	примера мы	1	1
1600	он делает	1	1
1601	материальное начало	1	1
1602	что одно	1	1
1603	из особенностей	1	1
1604	на языке	1	1
1605	этом он	1	1
1606	такое же	3	1
1607	ясным что	1	1
1608	нам еще	1	1
1609	видеть в	3	1
1610	то самое	2	1
1611	что собственно	2	1
1612	указание на	1	1
1613	однако дело	2	1
1614	важные для	1	1
1615	на которой	1	1
1616	лицом к	1	1
1617	а все	1	1
1618	но одно	1	1
1619	смысле этого	1	1
1620	и продолжает	1	1
1621	или через	1	1
1622	от отца	5	1
1623	раз в	1	1
1624	нужна была	1	1
1625	а на	2	1
1626	без внимания	1	1
1627	многочисленных источников	1	1
1628	в таких	3	1
1629	бы для	1	1
1630	своего мужа	1	1
1631	просто как	1	1
1632	или в	11	1
1633	подтверждается и	1	1
1634	он взял	2	1
1635	все исследование	1	1
1636	ее отец	3	1
1637	то новое	1	1
1638	за этим	1	1
1639	и где	1	1
1640	в руках	2	1
1641	своим отцом	2	1
1642	на нее	1	1
1643	ему при	1	1
1644	представлений с	1	1
1645	они имеют	1	1
1646	обращаясь в	1	1
1647	и другое	4	1
1648	здесь даже	1	1
1649	в изучение	1	1
1650	много лет	1	1
1651	в условиях	1	1
1652	чтобы быть	1	1
1653	сама по	1	1
1654	кто в	2	1
1655	случае не	1	1
1656	из которого	1	1
1657	прийти к	1	1
1658	и поздние	1	1
1659	и религиозное	1	1
1660	как она	1	1
1661	этой цели	1	1
1662	стадии его	1	1
1663	я стал	1	1
1664	или даже	3	1
1665	его отец	3	1
1666	заметил что	2	1
1667	же почему	1	1
1668	заставить его	1	1
1669	смерти в	2	1
1670	этого вопроса	2	1
1671	средствами и	1	1
1672	пути в	1	1
1673	и оно	2	1
1674	сделать ее	1	1
1675	еще другие	1	1
1676	что тот	2	1
1677	в одной	3	1
1678	как все	1	1
1679	ней нет	2	1
1680	которая еще	1	1
1681	связаны с	4	1
1682	от огня	2	1
1683	еще одной	1	1
1684	на них	1	1
1685	оно может	3	1
1686	на место	2	1
1687	не единственное	1	1
1688	вопрос не	2	1
1689	людей этим	1	1
1690	этого он	2	1
1691	и дала	1	1
1692	было совершенно	1	1
1693	может иметь	1	1
1694	как ни	1	1
1695	имеют характер	1	1
1696	важным из	1	1
1697	столько о	1	1
1698	которую мы	2	1
1699	до бесконечности	1	1
1700	ли в	1	1
1701	мое сердце	1	1
1702	вполне можно	1	1
1703	в руки	2	1
1704	с новыми	1	1
1705	может идти	2	1
1706	ни один	1	1
1707	земле в	1	1
1708	уже только	1	1
1709	у греков	1	1
1710	не исчерпывают	1	1
1711	доказать что	1	1
1712	для чего	1	1
1713	и решил	1	1
1714	у того	2	1
1715	века по	1	1
1716	от всех	2	1
1717	ясности в	1	1
1718	отправился в	1	1
1719	свойства она	1	1
1720	выйти за	1	1
1721	идет речь?	1	1
1722	только у	2	1
1723	солнце играет	1	1
1724	река и	1	1
1725	ним не	1	1
1726	таких случаях	1	1
1727	здесь еще	3	1
1728	существование в	1	1
1729	и умер	1	1
1730	у нее	3	1
1731	почти никогда	1	1
1732	от такого	1	1
1733	все та	1	1
1734	из книги	1	1
1735	всех его	2	1
1736	те которые	1	1
1737	в лице	1	1
1738	этого нет	1	1
1739	почувствовал себя	1	1
1740	все больше	2	1
1741	не получается	1	1
1742	наконец последняя	1	1
1743	над его	1	1
1744	этим же	2	1
1745	имеет силу	1	1
1746	и значения	1	1
1747	после которой	1	1
1748	же можно	4	1
1749	пожар пожар	1	1
1750	можно будет	1	1
1751	право на	5	1
1752	из самых	2	1
1753	однако из	1	1
1754	больше не	1	1
1755	бы сам	1	1
1756	все более	1	1
1757	назвал его	1	1
1758	с первых	1	1
1759	присматриваться к	1	1
1760	бы от	1	1
1761	на своих	1	1
1762	эти два	1	1
1763	однако все	2	1
1764	только одну	1	1
1765	для этого	1	1
1766	фигурирует в	1	1
1767	таким же	2	1
1768	что такие	1	1
1769	из причин	1	1
1770	он с	1	1
1771	день после	1	1
1772	интересами и	2	1
1773	за своим	1	1
1774	а эти	1	1
1775	такие явления	1	1
