N	2gram	Vygotskiy_	Myslijsy
1318	вероятно что	1	2
1319	ее на	2	2
1320	наших глазах	2	2
1321	что одна	2	2
1322	предположение что	1	2
1323	он как	2	2
1324	еще и	2	2
1325	тому чтобы	4	2
1326	легко заметить	1	2
1327	переход к	2	2
1328	к его	2	2
1329	которое должно	1	2
1330	о нем	2	2
1331	как у	2	2
1332	может показаться	1	2
1333	где он	3	2
1334	в полном	4	2
1335	что каждый	1	2
1336	вытекающее из	2	2
1337	в движение	1	2
1338	бы предположить	1	2
1339	вовсе нет	2	2
1340	по словам	2	2
1341	том в	1	2
1342	когда же	1	2
1343	а на	2	2
1344	формы и	1	2
1345	что действительно	1	2
1346	как эти	1	2
1347	совершенно верно	3	2
1348	без всяких	3	2
1349	слова которые	1	2
1350	не иметь	1	2
1351	даже на	1	2
1352	которые как	1	2
1353	и эта	3	2
1354	в естественных	1	2
1355	с теми	4	2
1356	это возможно	1	2
1357	что сами	1	2
1358	которое было	1	2
1359	возможно и	1	2
1360	мнение что	1	2
1361	и высшее	1	2
1362	со своей	3	2
1363	если она	2	2
1364	то можно	1	2
1365	чувства которые	2	2
1366	и другого	1	2
1367	этих двух	1	2
1368	какое значение	1	2
1369	сказать и	1	2
1370	слова как	3	2
1371	показать в	1	2
1372	и эти	2	2
1373	только к	1	2
1374	составленное из	1	2
1375	то чего	1	2
1376	не могу	3	2
1377	которые нам	1	2
1378	бы назвать	2	2
1379	дело не	3	2
1380	может понять	1	2
1381	быть и	1	2
1382	от всех	1	2
1383	во второй	1	2
1384	когда он	8	2
1385	или действия	1	2
1386	ни по	2	2
1387	переходит от	1	2
1388	самое что	2	2
1389	что поэт	4	2
1390	которую я	1	2
1391	что из	1	2
1392	старались показать	2	2
1393	развивается в	2	2
1394	скажет что	1	2
1395	ведь мы	1	2
1396	встречаем и	1	2
1397	могло быть	1	2
1398	каждого из	4	2
1399	совсем другое	1	2
1400	бы он	1	2
1401	сказать в	1	2
1402	звуков а	1	2
1403	даже для	1	2
1404	случаям и	1	2
1405	эту мысль	2	2
1406	нас это	1	2
1407	перейти от	2	2
1408	пришел к	1	2
1409	не горит	1	2
1410	ли в	1	2
1411	может и	1	2
1412	других случаях	1	2
1413	животных и	3	2
1414	случаи которые	1	2
1415	при всяком	1	2
1416	говорит не	2	2
1417	это на	1	1
1418	его материал	1	1
1419	одной точки	1	1
1420	к действительности	3	1
1421	и другие	3	1
1422	как художник	1	1
1423	а другие	1	1
1424	первой и	1	1
1425	ребенка и	1	1
1426	тем меньше	1	1
1427	поэзии но	1	1
1428	говорил а	1	1
1429	в описание	1	1
1430	события о	1	1
1431	мы найдем	2	1
1432	образов в	1	1
1433	и содержания	1	1
1434	зрения на	1	1
1435	действующее лицо	2	1
1436	вещи в	1	1
1437	со всем	2	1
1438	всякому другому	1	1
1439	остались бы	1	1
1440	стать только	1	1
1441	роль и	2	1
1442	рассказ о	2	1
1443	творчества в	1	1
1444	как много	2	1
1445	и глубины	1	1
1446	соображения и	1	1
1447	он считает	2	1
1448	отношениях к	1	1
1449	который должен	1	1
1450	из всех	3	1
1451	с между	2	1
1452	на второй	1	1
1453	нее в	3	1
1454	видели в	1	1
1455	с уверенностью	4	1
1456	которым они	1	1
1457	с которого	1	1
1458	в море	2	1
1459	способ каким	1	1
1460	нее было	1	1
1461	это имело	1	1
1462	с той	8	1
1463	большое количество	1	1
1464	остановиться на	3	1
1465	важности не	1	1
1466	это легко	2	1
1467	в действие	1	1
1468	своих собственных	1	1
1469	случае он	1	1
1470	бы перед	2	1
1471	раскрывается в	1	1
1472	вся сила	1	1
1473	как если	3	1
1474	из ее	2	1
1475	есть известная	1	1
1476	же эти	1	1
1477	разговора с	3	1
1478	заставляют их	1	1
1479	а там	1	1
1480	в настоящем	1	1
1481	как они	2	1
1482	стоит в	2	1
1483	значение это	1	1
1484	мы поймем	1	1
1485	именно он	1	1
1486	по их	1	1
1487	на известную	1	1
1488	и опять	3	1
1489	нам это	1	1
1490	я эту	1	1
1491	то следовало	1	1
1492	уже как	2	1
1493	только можно	1	1
1494	этот элемент	1	1
1495	весь этот	3	1
1496	участие в	1	1
1497	достоинства которые	1	1
1498	них уже	1	1
1499	в построении	1	1
1500	с предыдущим	1	1
1501	составляет ее	1	1
1502	много раз	2	1
1503	поэзии на	1	1
1504	это невозможно	1	1
1505	меня в	1	1
1506	так это	1	1
1507	разговоре с	1	1
1508	всех тех	1	1
1509	что существуют	1	1
1510	которой она	1	1
1511	что почти	1	1
1512	самая эта	1	1
1513	и очень	3	1
1514	то почему	1	1
1515	здесь дело	3	1
1516	рассказывают что	1	1
1517	за большим	1	1
1518	где она	3	1
1519	себя к	1	1
1520	менее определенным	1	1
1521	их за	1	1
1522	только ее	1	1
1523	поводу этой	1	1
1524	к простым	1	1
1525	в художественном	1	1
1526	с каждой	2	1
1527	впечатление которое	2	1
1528	же после	3	1
1529	два понятия	1	1
1530	легче всего	1	1
1531	от поэзии	1	1
1532	это поэзия	1	1
1533	совершенно ясным	2	1
1534	этой картины	1	1
1535	от своей	1	1
1536	глаза что	1	1
1537	целым рядом	4	1
1538	к своим	2	1
1539	речь идет	7	1
1540	что оба	2	1
1541	он по	1	1
1542	синтаксисе и	1	1
1543	сделать из	1	1
1544	как только	4	1
1545	сказано о	1	1
1546	казалось бы	7	1
1547	о падении	1	1
1548	всякого рода	1	1
1549	которое делает	1	1
1550	понять как	1	1
1551	для выражения	1	1
1552	медленным и	1	1
1553	с гораздо	1	1
1554	действия и	3	1
1555	тому направлению	1	1
1556	было не	1	1
1557	если обратить	1	1
1558	требует для	1	1
1559	некоторые из	1	1
1560	этим мы	1	1
1561	больше чем	5	1
1562	для какой	1	1
1563	совершенно в	3	1
1564	или вернее	2	1
1565	уже до	1	1
1566	что была	1	1
1567	чтобы вызвать	1	1
1568	существование и	1	1
1569	будет возможно	1	1
1570	будет там	1	1
1571	он был	3	1
1572	нас и	1	1
1573	что мне	1	1
1574	силы и	3	1
1575	так для	1	1
1576	своей природе	1	1
1577	быть сама	1	1
1578	это делается	1	1
1579	чтобы объяснить	1	1
1580	в понимании	1	1
1581	заключено в	2	1
1582	всякого смысла	1	1
1583	ничто не	1	1
1584	жизнь а	1	1
1585	другое значение	1	1
1586	приблизительно следующее	1	1
1587	это его	1	1
1588	бы если	1	1
1589	тело и	1	1
1590	п с	1	1
1591	где не	1	1
1592	каких-либо других	1	1
1593	по самой	1	1
1594	которыми он	1	1
1595	в этот	1	1
1596	грубых и	1	1
1597	не довольствуясь	1	1
1598	существенное значение	1	1
1599	ее если	1	1
1600	видит перед	1	1
1601	душе человека	1	1
1602	должна была	1	1
1603	значение с	1	1
1604	исследования и	3	1
1605	дыхании и	1	1
1606	каждое слово	1	1
1607	распространить на	1	1
1608	говорит что	17	1
1609	задачи и	1	1
1610	только переходит	1	1
1611	для которого	1	1
1612	и те	2	1
1613	степени что	1	1
1614	то как	4	1
1615	она получила	1	1
1616	что два	1	1
1617	во-вторых что	1	1
1618	и утверждать	1	1
1619	решительно нельзя	1	1
1620	перед ним	1	1
1621	всего этого	3	1
1622	на одну	2	1
1623	этого свойства	1	1
1624	корнях и	1	1
1625	на наших	2	1
1626	и делается	1	1
1627	казалось что	1	1
1628	же так	1	1
1629	чувств в	1	1
1630	необходимо сделать	1	1
1631	она ни	1	1
1632	ее как	1	1
1633	в массе	1	1
1634	но разве	1	1
1635	всходит на	1	1
1636	случай где	1	1
1637	есть конечно	3	1
1638	никакого определенного	1	1
1639	слышим самый	1	1
1640	к двум	1	1
1641	я читаю	3	1
1642	самой речи	1	1
1643	по вкусу	1	1
1644	так не	1	1
1645	чего он	1	1
1646	чтобы при	2	1
1647	основной мысли	1	1
1648	воли и	2	1
1649	слова уже	1	1
1650	у мужиков	1	1
1651	в басне	47	1
1652	до какой	1	1
1653	какой степени	1	1
1654	причины и	1	1
1655	вернее сказать	1	1
1656	и самым	1	1
1657	друг с	2	1
1658	жизни точно	1	1
1659	время мы	1	1
1660	не будут	1	1
1661	благодаря чему	2	1
1662	что действительность	1	1
1663	время разговора	1	1
1664	в высших	1	1
1665	даже самому	1	1
1666	как зерно	1	1
1667	стороны чем	1	1
1668	кажется уже	1	1
1669	в заключение	1	1
1670	свое собственное	1	1
1671	дает то	1	1
1672	имеет ничего	1	1
1673	гораздо более	2	1
1674	того о	1	1
1675	и повторяет	1	1
1676	лиц на	1	1
1677	предприятии и	1	1
1678	них порознь	1	1
1679	истинной и	1	1
1680	и которое	1	1
1681	на ту	1	1
1682	даже по	1	1
1683	чувства чем	1	1
1684	которую они	2	1
1685	привело к	1	1
1686	значение имеет	2	1
1687	сразу догадаться	1	1
1688	и он	5	1
1689	не понимаю	1	1
1690	животным и	1	1
1691	обо всем	1	1
1692	этого сказать	1	1
1693	по преимуществу	2	1
1694	а оно	1	1
1695	сам автор	5	1
1696	мы как	1	1
1697	и заставит	1	1
1698	себе всю	1	1
1699	нас чувство	1	1
1700	как нам	1	1
1701	на такую	1	1
1702	она как	1	1
1703	это сходство	1	1
1704	непосредственно за	1	1
1705	какое оно	1	1
1706	очень далеко	1	1
1707	можно придать	1	1
1708	переходя от	1	1
1709	от действительности	4	1
1710	знали что	1	1
1711	такого рода	1	1
1712	к себе	2	1
1713	если собака	1	1
1714	мы читаем	4	1
1715	понимая ее	1	1
1716	другое и	2	1
1717	еще больше	1	1
1718	птицы а	1	1
1719	орудия и	1	1
1720	я этот	1	1
1721	к музыке	1	1
1722	силы но	1	1
1723	но разумеется	1	1
1724	известные нам	1	1
1725	как показывает	2	1
1726	аналогии с	2	1
1727	что несмотря	1	1
1728	составляющих его	1	1
1729	несоответствие между	2	1
1730	в качестве	2	1
1731	что самая	3	1
1732	вовсе в	1	1
1733	это верно	2	1
1734	будем говорить	1	1
1735	в тот	1	1
1736	для объяснения	1	1
1737	составляющим ее	1	1
1738	два раза	1	1
1739	о ком	1	1
1740	выражает одно	1	1
1741	общий смысл	1	1
1742	этими двумя	2	1
1743	что истинная	1	1
1744	наше внимание	3	1
1745	составными частями	1	1
1746	своего пути	1	1
1747	чем ты	1	1
1748	этом как	1	1
1749	формулировать так	3	1
1750	тем больше	2	1
1751	словом в	1	1
1752	в зависимости	1	1
1753	во всей	3	1
1754	произведения его	1	1
1755	что вы	1	1
1756	было ее	1	1
1757	одно а	1	1
1758	в несколько	2	1
1759	не о	1	1
1760	ни от	1	1
1761	случае есть	1	1
1762	развились из	1	1
1763	мы привыкли	1	1
1764	и можно	1	1
1765	ее развития	1	1
1766	ли оно	1	1
1767	что под	4	1
1768	приближает его	1	1
1769	будто бы	3	1
1770	а сказуемое	1	1
1771	по аналогии	2	1
1772	противоречит тому	1	1
1773	на себя	1	1
1774	предметом этой	1	1
1775	дано в	4	1
1776	на тот	1	1
1777	в ожидании	1	1
1778	ее он	1	1
1779	происходит и	1	1
1780	не остается	1	1
1781	верным изображением	1	1
1782	который дает	1	1
1783	как все	4	1
1784	не кто	1	1
1785	эти три	2	1
1786	не вытекает	1	1
1787	следует понимать	3	1
1788	им а	1	1
1789	и именно	1	1
1790	себя как	3	1
1791	поэтому его	1	1
1792	а другая	2	1
1793	долго и	1	1
1794	же точно	6	1
1795	если эти	1	1
1796	всякую возможность	1	1
1797	и старается	1	1
1798	картины или	1	1
1799	они как	2	1
1800	которых для	1	1
1801	уже давно	3	1
1802	между собой	2	1
1803	больше и	3	1
1804	которое дал	1	1
1805	и ближе	1	1
1806	чувство с	2	1
1807	был не	2	1
1808	в сторону	2	1
1809	но жизнь	1	1
1810	к психологии	2	1
1811	что их	1	1
1812	известное количество	1	1
1813	ним или	1	1
1814	нельзя не	2	1
1815	жизнь не	1	1
1816	на слух	1	1
1817	не был	1	1
1818	стихотворный размер	1	1
1819	в рассуждениях	2	1
1820	воды и	1	1
1821	этих образов	1	1
1822	и отсюда	2	1
1823	совершенно другой	4	1
1824	можно смотреть	1	1
1825	с он	1	1
1826	именно как	3	1
1827	от перемены	1	1
1828	утверждая что	1	1
1829	спросим себя	1	1
1830	мысль на	1	1
1831	бы к	1	1
1832	языке с	1	1
1833	и глубине	1	1
1834	от света	1	1
1835	так одна	1	1
1836	действие которое	3	1
1837	слова или	1	1
1838	есть мы	1	1
1839	случае а	2	1
1840	каждого порознь	1	1
1841	случаев в	1	1
1842	подобных случаев	1	1
1843	говорит если	2	1
1844	чтобы он	3	1
1845	нашего сознания	1	1
1846	другом и	2	1
1847	возникает только	1	1
1848	оказалось бы	1	1
1849	определенным образом	1	1
1850	чтобы довести	1	1
1851	он принадлежит	1	1
1852	как материал	1	1
1853	много такого	1	1
1854	с какой	1	1
1855	будем иметь	2	1
1856	котором я	3	1
1857	противоречие и	3	1
1858	определить ее	1	1
1859	на самый	1	1
1860	здесь заключено	1	1
1861	вызывать в	1	1
1862	понимать и	1	1
1863	человека которые	1	1
1864	сказуемое в	1	1
1865	они получают	1	1
1866	первого акта	1	1
1867	и этой	1	1
1868	имеет целью	1	1
1869	словами но	1	1
1870	есть высшая	1	1
1871	в детстве	1	1
1872	можно сделать	1	1
1873	а у	2	1
1874	мы начнем	1	1
1875	огромное количество	1	1
1876	обобщение не	1	1
1877	всех других	1	1
1878	и является	1	1
1879	в тех	5	1
1880	и известный	1	1
1881	сознания что	1	1
1882	им только	1	1
1883	относится и	1	1
1884	его жизнь	1	1
1885	нас с	1	1
1886	нем же	1	1
1887	что смысл	2	1
1888	причина этого	1	1
1889	сослаться на	2	1
1890	уже одно	1	1
1891	той формы	1	1
1892	в тоне	1	1
1893	над ним	2	1
1894	из общего	1	1
1895	как один	1	1
1896	с нашими	1	1
1897	была уже	1	1
1898	мы то	1	1
1899	не совпадает	2	1
1900	свое объяснение	1	1
1901	своего материала	1	1
1902	к высшим	1	1
1903	общего правила	2	1
1904	явлением и	1	1
1905	всю мысль	1	1
1906	чем она	1	1
1907	предметом своей	1	1
1908	чувства которое	1	1
1909	такой который	1	1
1910	от значения	1	1
1911	всегда имеет	1	1
1912	и никогда	2	1
1913	образ но	1	1
1914	это правило	1	1
1915	многие и	1	1
1916	найти в	1	1
1917	на предложенный	1	1
1918	и каждый	2	1
1919	характер ее	1	1
1920	это приводит	1	1
1921	ее души	1	1
1922	он сказал	4	1
1923	было дано	1	1
1924	доказывают что	1	1
1925	ясно мы	1	1
1926	что характер	1	1
1927	стоит только	3	1
1928	одном плане	3	1
1929	в зеркале	1	1
1930	совершенно напрасно	1	1
1931	сторону и	1	1
1932	показывают что	2	1
1933	мы помним	2	1
1934	всю жизнь	1	1
1935	холодной и	1	1
1936	человека когда	1	1
1937	себе ни	1	1
1938	значении и	1	1
1939	чаще всего	1	1
1940	есть все	2	1
1941	постоянного и	1	1
1942	которым это	1	1
1943	указывает нам	1	1
1944	догадаться что	1	1
1945	в данный	1	1
1946	может значить	1	1
1947	и чтобы	1	1
1948	с нее	1	1
1949	себе нельзя	1	1
1950	и остальные	1	1
1951	мысли которые	1	1
1952	можно с	1	1
1953	поэзией и	1	1
1954	но они	2	1
1955	иначе не	1	1
1956	положение которое	1	1
1957	ее так	2	1
1958	особенно легко	1	1
1959	я сам	1	1
1960	животное как	1	1
1961	искусства в	1	1
1962	любви и	1	1
1963	ту что	2	1
1964	с дело	1	1
1965	это внутреннее	1	1
1966	было на	1	1
1967	той которая	1	1
1968	слова это	1	1
1969	с содержанием	1	1
1970	можно получить	1	1
1971	утверждать что	2	1
1972	связи и	1	1
1973	его со	1	1
1974	речи здесь	1	1
1975	на внутренней	1	1
1976	все поэтические	1	1
1977	и этот	6	1
1978	даны в	3	1
1979	которое с	1	1
1980	и конечно	3	1
1981	корней на	1	1
1982	ли можно	1	1
1983	от жизни	1	1
1984	смотреть на	1	1
1985	что бог	1	1
1986	от самой	1	1
1987	дополнением к	1	1
1988	к воле	1	1
1989	жизни а	1	1
1990	к художественному	2	1
1991	и который	2	1
1992	следует из	1	1
1993	применение поэтического	1	1
1994	как постепенно	1	1
1995	в противоречие	3	1
1996	и дает	3	1
1997	одном акте	1	1
1998	следует рассмотреть	1	1
1999	доказано что	1	1
2000	ли что	2	1
2001	поэтической и	5	1
2002	этого мало	1	1
2003	ее звукам	1	1
2004	материал таким	1	1
2005	мне и	1	1
2006	мы замечаем	1	1
2007	он на	1	1
2008	действительный если	1	1
2009	прозе и	1	1
2010	обстоятельствах непременно	1	1
2011	эти законы	1	1
2012	в область	1	1
2013	от этой	2	1
2014	что непременно	1	1
2015	нам с	2	1
2016	нашу мысль	2	1
2017	обратите внимание	3	1
2018	бы показать	1	1
2019	такого что	1	1
2020	ней образ	1	1
2021	элементов так	1	1
2022	то они	1	1
2023	если язык	1	1
2024	это или	1	1
2025	отдельных частей	2	1
2026	поэтом и	1	1
2027	так слабо	1	1
2028	сводится к	1	1
2029	нет никакого	2	1
2030	на известный	1	1
2031	на читателя	1	1
2032	же самые	1	1
2033	нас от	2	1
2034	другое что	1	1
2035	со всеми	2	1
2036	тот способ	1	1
2037	и самая	2	1
2038	поэтому и	1	1
2039	похож на	1	1
2040	сказать с	1	1
2041	общих законов	1	1
2042	значение которое	1	1
2043	чтобы им	1	1
2044	новый смысл	3	1
2045	не ясно	2	1
2046	один вопрос	1	1
2047	этого одного	1	1
2048	прибавим к	1	1
2049	нам в	3	1
2050	b а	1	1
2051	только способ	1	1
2052	в легких	1	1
2053	первый шаг	1	1
2054	простым и	1	1
2055	которая действительно	1	1
2056	эти свойства	1	1
2057	заключается не	2	1
2058	может не	1	1
2059	поэзии то	1	1
2060	о самом	2	1
2061	этом месте	1	1
2062	лишь изредка	1	1
2063	о другом	1	1
2064	и столь	2	1
2065	содержание и	1	1
2066	с целью	1	1
2067	животное в	1	1
2068	эта жизнь	1	1
2069	он будет	2	1
2070	мог найти	1	1
2071	но об	1	1
2072	и действительно	2	1
2073	совершенно правильно	2	1
2074	с или	2	1
2075	другой из	1	1
2076	которая кажется	1	1
2077	с на	1	1
2078	доходит до	1	1
2079	только там	1	1
2080	нравственные чувства	1	1
2081	по внешнему	1	1
2082	составляющим его	1	1
2083	и конечную	1	1
2084	одного этого	1	1
2085	внутренние противоречия	1	1
2086	в эффекте	1	1
2087	с такими	2	1
2088	что такой	2	1
2089	это время	1	1
2090	на эту	2	1
2091	с собою	1	1
2092	и просто	1	1
2093	жизни в	1	1
2094	насколько это	1	1
2095	существовало до	1	1
2096	с животными	2	1
2097	применяется к	2	1
2098	этому что	1	1
2099	это относится	2	1
2100	его произведения	1	1
2101	ли он	4	1
2102	всякое его	1	1
2103	можно найти	2	1
2104	собою в	1	1
2105	сравнению с	1	1
2106	вперед и	1	1
2107	а под	2	1
2108	есть действительность	1	1
2109	кажется более	1	1
2110	которых один	1	1
2111	других низших	1	1
2112	здесь нет	1	1
2113	растет и	2	1
2114	который видит	1	1
2115	тот кто	1	1
2116	которая выражается	1	1
2117	он мог	1	1
2118	что рассказывает	1	1
2119	оно возможно	1	1
2120	сразу и	1	1
2121	это никакого	1	1
2122	на самую	1	1
2123	сделать и	1	1
2124	применимо к	1	1
2125	будет уже	1	1
2126	не старается	1	1
2127	в известных	2	1
2128	бросается в	2	1
2129	басне за	1	1
2130	частей мы	1	1
2131	совершенно не	8	1
2132	указывает только	1	1
2133	к переменчивым	1	1
2134	автор имел	1	1
2135	своими словами	2	1
2136	не является	2	1
2137	сказано что	1	1
2138	истории не	1	1
2139	разумеется в	1	1
2140	он требует	1	1
2141	не перед	1	1
2142	не объясняет	1	1
2143	как говорит	2	1
2144	ни слово	1	1
2145	деле она	2	1
2146	это нечто	1	1
2147	при попытке	1	1
2148	быть совершенно	1	1
2149	смерти и	1	1
2150	в круг	2	1
2151	который не	7	1
2152	ни на	1	1
2153	совпадает с	2	1
2154	большую роль	1	1
2155	можем вывести	1	1
2156	на основе	1	1
2157	по сравнению	1	1
2158	это все	2	1
2159	уже там	1	1
2160	этом рассказе	3	1
2161	а через	1	1
2162	тот и	1	1
2163	чувства с	1	1
2164	которая выражает	1	1
2165	можно формулировать	2	1
2166	и сказать	1	1
2167	самый этот	3	1
2168	те или	1	1
2169	я называю	1	1
2170	своему значению	2	1
2171	всего на	1	1
2172	и вся	2	1
2173	она начинает	1	1
2174	те препятствия	1	1
2175	в которую	3	1
2176	он именно	2	1
2177	прежде и	1	1
2178	и новые	1	1
2179	вопроса и	1	1
2180	внимания на	1	1
2181	смысл в	1	1
2182	имеет никакого	3	1
2183	имеет определенный	1	1
2184	этой жизни	4	1
2185	что говорят	1	1
2186	в совершенно	3	1
2187	всех отношениях	1	1
2188	действительность в	1	1
2189	подходит и	1	1
2190	на противоречие	1	1
2191	тому и	1	1
2192	лишь бы	1	1
2193	решительно все	1	1
2194	начала и	2	1
2195	вопрос можно	1	1
2196	законам и	1	1
2197	знает что	1	1
2198	ожидать что	1	1
2199	то общее	1	1
2200	и наши	1	1
2201	автора в	2	1
2202	это показывает	1	1
2203	из одной	1	1
2204	приблизительно в	1	1
2205	логической мысли	1	1
2206	звуки а	1	1
2207	в отличие	1	1
2208	степени на	1	1
2209	что шекспир	3	1
2210	своего смысла	1	1
2211	ее только	1	1
2212	видим в	2	1
2213	связана с	1	1
2214	событий в	3	1
2215	к следующему	1	1
2216	и вне	1	1
2217	своей жизни	2	1
2218	что ее	3	1
2219	поэзия а	1	1
2220	сложнее и	1	1
2221	но именно	1	1
2222	из первых	1	1
2223	что самый	1	1
2224	второй план	6	1
2225	которые все	1	1
2226	бы сказать	4	1
2227	забывать что	1	1
2228	поэтому нам	1	1
2229	рядом других	1	1
2230	его силы	2	1
2231	ясна и	1	1
2232	к новой	1	1
2233	и значит	1	1
2234	увидим ниже	2	1
2235	мы с	1	1
2236	у них	2	1
2237	это одно	3	1
2238	другой причины	1	1
2239	и восприятия	1	1
2240	форму этого	1	1
2241	так называемое	1	1
2242	в корне	1	1
2243	же он	1	1
2244	требование и	1	1
2245	сторону от	2	1
2246	мы вместо	2	1
2247	о начале	1	1
2248	это совершенно	2	1
2249	внимание и	1	1
2250	трава и	1	1
2251	мы слышим	2	1
2252	из этой	2	1
2253	впечатление и	1	1
2254	высшей степени	1	1
2255	от всякого	1	1
2256	к общим	1	1
2257	своей конечной	1	1
2258	ее предметом	1	1
2259	на время	2	1
2260	всего того	3	1
2261	душевным движениям	1	1
2262	которому он	1	1
2263	образом для	1	1
2264	как к	6	1
2265	во внешних	1	1
2266	понятие или	1	1
2267	своим героям	2	1
2268	первом акте	1	1
2269	действия на	1	1
2270	произошло бы	2	1
2271	значение в	1	1
2272	действительно должна	1	1
2273	его нельзя	1	1
2274	другим как	1	1
2275	у гоголя	1	1
2276	вот например	1	1
2277	стороны мы	1	1
2278	такой последовательности	1	1
2279	ли бы	1	1
2280	правильно с	1	1
2281	принадлежит и	1	1
2282	то я	1	1
2283	на два	1	1
2284	свидетельствует о	1	1
2285	второй половине	1	1
2286	и вот	6	1
2287	обе эти	1	1
2288	совершенно противоположны	1	1
2289	их заключается	1	1
2290	мы действительно	1	1
2291	тени и	1	1
2292	исследования мы	2	1
2293	ищет разгадки	1	1
2294	когда мир	1	1
2295	это часто	1	1
2296	части его	1	1
2297	неизмеримо более	1	1
2298	мы нашли	2	1
2299	тому которое	2	1
2300	нам еще	1	1
2301	мы совершенно	2	1
2302	смысла но	1	1
2303	образом все	1	1
2304	сказала что	1	1
2305	открыть что	2	1
2306	на одной	1	1
2307	чем перейти	1	1
2308	цвет и	1	1
2309	здесь в	4	1
2310	уже были	1	1
2311	самое в	6	1
2312	а здесь	1	1
2313	что эту	1	1
2314	нет мы	1	1
2315	такой которого	2	1
2316	нет это	1	1
2317	и второе	1	1
2318	отвечает ему	1	1
2319	чем он	1	1
2320	им с	1	1
2321	представлять себе	1	1
2322	нельзя вывести	2	1
2323	известный способ	1	1
2324	основана на	1	1
2325	эстетического впечатления	1	1
2326	и смысл	1	1
2327	действительности или	1	1
2328	ее к	1	1
2329	мысль направлена	1	1
2330	свои мысли	1	1
2331	же именно	1	1
2332	развитию и	1	1
2333	которому она	2	1
2334	более сильного	1	1
2335	нечто совершенно	1	1
2336	ее характер	1	1
2337	с чисто	1	1
2338	иногда и	1	1
2339	лишним потому	1	1
2340	нет для	1	1
2341	а о	1	1
2342	и другую	2	1
2343	втором смысле	1	1
2344	в минуту	1	1
2345	а также	1	1
2346	и всякое	1	1
2347	что ничего	2	1
2348	за этим	3	1
2349	применяться и	1	1
2350	конца мы	1	1
2351	который как	2	1
2352	своими глазами	1	1
2353	места в	2	1
2354	же нет	1	1
2355	здесь все	1	1
2356	ожидать в	1	1
2357	которое лежит	1	1
2358	теперь еще	1	1
2359	уже совершенно	1	1
2360	с конца	2	1
2361	о жизни	1	1
2362	нормальном состоянии	1	1
2363	нем то	1	1
2364	видели у	1	1
2365	и скорее	1	1
2366	противоречие между	2	1
2367	будет доказано	1	1
2368	не наоборот	1	1
2369	нас к	1	1
2370	в объяснении	1	1
2371	он бы	1	1
2372	достигает своего	1	1
2373	говорят о	1	1
2374	все прочие	2	1
2375	бы нам	2	1
2376	а люди	1	1
2377	его языка	1	1
2378	отношении чем	1	1
2379	нуждаться в	1	1
2380	меньше всего	1	1
2381	перед собой	2	1
2382	а иногда	1	1
2383	нельзя поэтому	1	1
2384	бы выбрать	1	1
2385	он никогда	1	1
2386	эту борьбу	2	1
2387	чем мы	1	1
2388	минуты что	1	1
2389	вероятно не	1	1
2390	видим что	8	1
2391	первой части	1	1
2392	свое осуществление	1	1
2393	в условиях	1	1
2394	а за	1	1
2395	в различной	2	1
2396	с другом	2	1
2397	действительностью в	1	1
2398	которые с	2	1
2399	для нашей	3	1
2400	нам следует	1	1
2401	с какими	1	1
2402	дела до	1	1
2403	деле мы	1	1
2404	совершенно ясно	19	1
2405	это явление	1	1
2406	мере в	1	1
2407	с при	1	1
2408	жизнь и	2	1
2409	о такой	1	1
2410	чтобы сделать	1	1
2411	бы его	2	1
2412	оно оставляет	1	1
2413	в самые	1	1
2414	напротив того	9	1
2415	ко всему	1	1
2416	того или	2	1
2417	правда что	1	1
2418	язвы в	1	1
2419	выходит что	2	1
2420	за то	1	1
2421	можно ответить	1	1
2422	действительности но	1	1
2423	мужиков чубы	1	1
2424	мы считали	1	1
2425	это мне	1	1
2426	случае и	1	1
2427	заставляют нас	1	1
2428	или бессознательной	1	1
2429	мы воспринимаем	2	1
2430	что характеризует	1	1
2431	всю свою	2	1
2432	могут служить	1	1
2433	не решает	1	1
2434	и оценка	1	1
2435	рассказе может	1	1
2436	сознательной или	1	1
2437	сходятся и	1	1
2438	дело когда	1	1
2439	и ни	1	1
2440	целое но	1	1
2441	это был	2	1
2442	на последующее	1	1
2443	быть к	1	1
2444	как может	1	1
2445	он объясняет	1	1
2446	хлеба и	1	1
2447	в отвлеченном	2	1
2448	ее жизни	1	1
2449	довольно часто	1	1
2450	просто не	1	1
2451	сказали что	1	1
2452	такой способ	1	1
2453	в частности	3	1
2454	ли это?	1	1
2455	длинный ряд	1	1
2456	случаях и	1	1
2457	составные части	1	1
2458	их действия	1	1
2459	совершенно невозможно	1	1
2460	к области	1	1
2461	это была	1	1
2462	что образ	2	1
2463	оказывается что	2	1
2464	прибегать к	3	1
2465	конечно в	3	1
2466	в трех	1	1
2467	или его	3	1
2468	что нам	1	1
2469	это если	1	1
2470	чувством чем	1	1
2471	одного слова	1	1
2472	слиянию и	1	1
2473	останавливаться на	1	1
2474	из своей	2	1
2475	но напротив	1	1
2476	на всю	2	1
2477	если посмотреть	1	1
2478	этому поводу	1	1
2479	с то	1	1
2480	его или	1	1
2481	нам о	3	1
2482	бы самое	1	1
2483	идет о	8	1
2484	чем сложнее	1	1
2485	бы по	2	1
2486	в каких	1	1
2487	из жизни	1	1
2488	зависимость от	1	1
2489	это происходит	1	1
2490	о действии	1	1
