N	2gram	Vygotskiy_	Komedia
1307	своеобразное выражение	1	1
1308	для той	1	1
1309	тот или	1	1
1310	чем она	2	1
1311	основанное на	1	1
1312	знаем что	1	1
1313	крайней мере	1	1
1314	что во	1	1
1315	и никогда	1	1
1316	и дополняющих	1	1
1317	и др	5	1
1318	условия для	1	1
1319	говорят и	1	1
1320	в общих	1	1
1321	которое мы	6	1
1322	же пути	1	1
1323	мысль в	2	1
1324	это ни	2	1
1325	но опять	1	1
1326	стоит только	5	1
1327	мы будем	2	1
1328	этих словах	1	1
1329	я также	1	1
1330	случае за	1	1
1331	подходе к	1	1
1332	всю жизнь	1	1
1333	она только	1	1
1334	до наших	1	1
1335	бы быть	1	1
1336	речи и	41	1
1337	мышления из	1	1
1338	положение с	1	1
1339	там где	8	1
1340	собственным законам	1	1
1341	тем мы	1	1
1342	жизни ибо	1	1
1343	показывает что	4	1
1344	следующем виде	2	1
1345	усилия которые	1	1
1346	постановки вопроса	1	1
1347	себе как	1	1
1348	охарактеризовать как	1	1
1349	она занимает	1	1
1350	уходит в	1	1
1351	он должен	4	1
1352	которого невозможна	1	1
1353	затем когда	1	1
1354	еще с	1	1
1355	нее не	1	1
1356	раньше чем	3	1
1357	моментов в	2	1
1358	сделано в	1	1
1359	и самый	2	1
1360	не выдерживает	2	1
1361	для самого	1	1
1362	почему он	1	1
1363	в особенности	1	1
1364	поля зрения	1	1
1365	проследить как	1	1
1366	которое заставляет	1	1
1367	на деле	5	1
1368	собственном смысле	8	1
1369	тысячи лет	1	1
1370	и этот	1	1
1371	само слово	2	1
1372	между этой	1	1
1373	вопросы о	1	1
1374	уяснить себе	1	1
1375	опирается на	1	1
1376	которые содержатся	2	1
1377	от жизни	2	1
1378	как с	1	1
1379	учением о	1	1
1380	на совершенно	1	1
1381	бы указать	1	1
1382	жизни а	1	1
1383	пути развития	3	1
1384	самой жизни	1	1
1385	представлению о	1	1
1386	сходных с	2	1
1387	во власти	3	1
1388	с развитием	4	1
1389	который стал	1	1
1390	смысле слова	6	1
1391	обладает всеми	1	1
1392	основании этого	2	1
1393	и менее	1	1
1394	он несомненно	1	1
1395	речь как	3	1
1396	мысль не	3	1
1397	на выяснении	1	1
1398	не находим	1	1
1399	что подобная	1	1
1400	ряд с	1	1
1401	этого мало	1	1
1402	всех других	1	1
1403	исключительно с	3	1
1404	два основных	1	1
1405	сам по	3	1
1406	заключение что	1	1
1407	линию развития	1	1
1408	причины ее	1	1
1409	и системы	1	1
1410	находятся в	1	1
1411	что сам	2	1
1412	он действует	1	1
1413	утверждает что	3	1
1414	гораздо раньше	2	1
1415	нем своего	1	1
1416	не проявляет	1	1
1417	невозможно представить	1	1
1418	действий и	1	1
1419	критики и	1	1
1420	поэтому она	1	1
1421	на известный	3	1
1422	целом ряде	2	1
1423	ставит в	1	1
1424	и вполне	1	1
1425	узнал бы	1	1
1426	под этим	2	1
1427	б но	1	1
1428	его никогда	1	1
1429	полном согласии	2	1
1430	стремится не	2	1
1431	с он	1	1
1432	всех четырех	1	1
1433	вместо того	3	1
1434	все то	1	1
1435	прямо к	1	1
1436	оказывается в	2	1
1437	находим у	1	1
1438	самим собой	1	1
1439	образом если	1	1
1440	с таким	8	1
1441	приведенного выше	1	1
1442	себя с	1	1
1443	развития который	1	1
1444	с еще	1	1
1445	и будет	1	1
1446	и действительно	1	1
1447	к будущему	1	1
1448	чисто внешней	1	1
1449	можно назвать	2	1
1450	к которым	3	1
1451	относятся к	2	1
1452	и роль	1	1
1453	из тех	3	1
1454	который сам	1	1
1455	интересующий нас	1	1
1456	которые могут	1	1
1457	и iv	1	1
1458	в слове	2	1
1459	не приводит	1	1
1460	не видно	1	1
1461	в кратком	1	1
1462	к какому	1	1
1463	может не	4	1
1464	говоря что	1	1
1465	мы имели	1	1
1466	так называемая	1	1
1467	данном случае	5	1
1468	о внешней	1	1
1469	других человеческих	1	1
1470	они говорят	2	1
1471	от всей	1	1
1472	чтобы убедиться	2	1
1473	не последнюю	1	1
1474	возникает вопрос	2	1
1475	всей своей	2	1
1476	на каждом	2	1
1477	один пример	1	1
1478	при общем	1	1
1479	огромную роль	1	1
1480	по крайней	1	1
1481	в любой	1	1
1482	без которых	1	1
1483	того на	1	1
1484	свое время	1	1
1485	речи из	1	1
1486	к индивидуальному	1	1
1487	вполне основательно	1	1
1488	ли они	1	1
1489	есть все	2	1
1490	ни к	1	1
1491	даже совершенно	1	1
1492	то он	3	1
1493	мог не	1	1
1494	его обычно	1	1
1495	вытекает из	3	1
1496	не объясняет	2	1
1497	бы с	3	1
1498	особенно важно	1	1
1499	язык и	1	1
1500	только разницей	1	1
1501	своей собственной	1	1
1502	в очень	1	1
1503	не имеют	1	1
1504	и главное	1	1
1505	он делает	1	1
1506	оба эти	3	1
1507	первая из	1	1
1508	совпадает с	1	1
1509	и между	1	1
1510	в значительной	2	1
1511	заимствует у	1	1
1512	работах по	1	1
1513	на друга	1	1
1514	от потребностей	3	1
1515	на основе	7	1
1516	он является	3	1
1517	рассматривать как	1	1
1518	предполагают что	1	1
1519	на два	1	1
1520	вызывает в	1	1
1521	и независимо	1	1
1522	и тогда	1	1
1523	сопоставлен с	1	1
1524	нашей работы	8	1
1525	развития и	3	1
1526	в образах	1	1
1527	и лишь	1	1
1528	и вся	2	1
1529	не могло	5	1
1530	значение для	3	1
1531	образах а	1	1
1532	он хочет	2	1
1533	которого не	1	1
1534	силы в	1	1
1535	от других	1	1
1536	его поведении	1	1
1537	попытаемся теперь	1	1
1538	разве не	1	1
1539	он по	2	1
1540	чтобы облегчить	1	1
1541	идеи в	1	1
1542	той социальной	1	1
1543	не отдает	2	1
1544	человека к	4	1
1545	в совершенно	5	1
1546	при помощи	2	1
1547	он указал	1	1
1548	на действительность	5	1
1549	в силе	1	1
1550	на трудности	3	1
1551	черт характеризующих	1	1
1552	им в	1	1
1553	но без	1	1
1554	связанной с	1	1
1555	ко всей	2	1
1556	выше и	2	1
1557	это же	1	1
1558	и традиционному	1	1
1559	человеческого поведения	1	1
1560	к удовлетворению	3	1
1561	не знающий	1	1
1562	эти факты	1	1
1563	без его	1	1
1564	самая большая	1	1
1565	от современного	1	1
1566	которые его	1	1
1567	основное содержание	2	1
1568	ребенка это	6	1
1569	начиная с	2	1
1570	в самую	1	1
1571	от внимания	1	1
1572	тенденции к	2	1
1573	тот самый	1	1
1574	остается еще	2	1
1575	свое неудовольствие	1	1
1576	автором в	1	1
1577	он может	2	1
1578	на службу	1	1
1579	он снова	1	1
1580	этого слова	7	1
1581	содержатся в	2	1
1582	говоря не	1	1
1583	будь то	1	1
1584	свою силу	1	1
1585	этого же	2	1
1586	для этих	1	1
1587	понятие это	1	1
1588	стороны не	1	1
1589	появляется в	1	1
1590	не видит	1	1
1591	одновременно на	1	1
1592	этот вообще	1	1
1593	нельзя сказать	1	1
1594	бы сравнить	1	1
1595	в деятельности	2	1
1596	из него	1	1
1597	входящих в	1	1
1598	случаев и	1	1
1599	сожалению не	1	1
1600	если только	1	1
1601	с на	1	1
1602	точку зрения	8	1
1603	последнего времени	1	1
1604	нас более	1	1
1605	представления и	1	1
1606	поздно и	1	1
1607	или другой	2	1
1608	его можно	1	1
1609	обратиться к	4	1
1610	направлены на	1	1
1611	это новое	1	1
1612	которому он	1	1
1613	заставляет его	1	1
1614	этой самой	1	1
1615	ставит на	1	1
1616	что автор	1	1
1617	им как	1	1
1618	благоприятные условия	1	1
1619	хотя эти	1	1
1620	постольку поскольку	2	1
1621	том своего	1	1
1622	он наложил	1	1
1623	короче говоря	2	1
1624	жизни от	1	1
1625	значение в	4	1
1626	когда речь	1	1
1627	от внешнего	1	1
1628	если речь	1	1
1629	любой из	1	1
1630	в коем	1	1
1631	стороны мы	2	1
1632	ни с	1	1
1633	дальнейшее развитие	1	1
1634	после ее	1	1
1635	обе эти	4	1
1636	не будем	1	1
1637	обращается с	1	1
1638	и всем	1	1
1639	о развитии	10	1
1640	тому чтобы	2	1
1641	и естественно	1	1
1642	чего не	1	1
1643	ничего кроме	3	1
1644	же мере	3	1
1645	происходит их	1	1
1646	речи так	4	1
1647	только его	3	1
1648	и результаты	2	1
1649	деле не	1	1
1650	во внешнем	1	1
1651	от времени	1	1
1652	бы у	1	1
1653	как у	1	1
1654	может показаться	2	1
1655	поведения в	1	1
1656	и всегда	1	1
1657	мы сталкиваемся	1	1
1658	из своих	1	1
1659	на самом	4	1
1660	ее содержания	1	1
1661	на которой	4	1
1662	чтобы выяснить	2	1
1663	чем он	3	1
1664	смысле этого	6	1
1665	с так	1	1
1666	в ином	2	1
1667	это отношение	1	1
1668	может представить	1	1
1669	мнения и	1	1
1670	все основания	2	1
1671	как эти	1	1
1672	и прямое	1	1
1673	говорил он	1	1
1674	лет с	1	1
1675	представляется столь	1	1
1676	впрочем мы	1	1
1677	наших дней	1	1
1678	и выяснение	1	1
1679	о причине	2	1
1680	не вижу	2	1
1681	дело в	3	1
1682	та же	1	1
1683	иными словами	2	1
1684	же по	1	1
1685	том виде	1	1
1686	и другое	1	1
1687	чтобы узнать	1	1
1688	своей функции	1	1
1689	в сферу	1	1
1690	сама по	3	1
1691	и мелких	1	1
1692	словом и	3	1
1693	положение в	1	1
1694	наглядным примером	1	1
1695	из конкретных	1	1
1696	что этот	2	1
1697	рисует в	1	1
1698	в уме	1	1
1699	долгое время	1	1
1700	свидетельствует об	1	1
1701	доведенным до	1	1
1702	поведения и	1	1
1703	или даже	2	1
1704	не заслуживает	1	1
1705	естественно что	2	1
1706	общественных отношений	1	1
1707	стремление к	1	1
1708	для примера	1	1
1709	мира и	2	1
1710	не от	1	1
1711	на одном	3	1
1712	значительную роль	1	1
1713	в такой	4	1
1714	остановимся на	1	1
1715	представление об	1	1
1716	качестве примера	1	1
1717	исходные предпосылки	1	1
1718	широкое распространение	1	1
1719	исследование в	1	1
1720	то естественно	3	1
1721	по самой	2	1
1722	свет на	2	1
1723	сомнение в	1	1
1724	для нашей	1	1
1725	и постоянно	2	1
1726	бы совершенно	1	1
1727	этих элементов	1	1
1728	зрения того	1	1
1729	уже за	1	1
1730	всех свойств	1	1
1731	к самой	1	1
1732	как результат	1	1
1733	бы это	1	1
1734	эти же	1	1
1735	отношений которые	2	1
1736	основе его	1	1
1737	стоит и	1	1
1738	мы попытаемся	3	1
1739	которая как	1	1
1740	ибо по	2	1
1741	интересующей нас	6	1
1742	и внешних	1	1
1743	того или	1	1
1744	выразил в	1	1
1745	говоря до	1	1
1746	и эти	2	1
1747	только к	1	1
1748	как ни	1	1
1749	же с	1	1
1750	действительности но	2	1
1751	каждая из	2	1
1752	работ можно	1	1
1753	оно в	1	1
1754	в предисловии	5	1
1755	возникновения и	2	1
1756	ребенок есть	1	1
1757	конкретные вопросы	1	1
1758	начать с	1	1
1759	подобное происходит	2	1
1760	все социальное	1	1
1761	потребность в	5	1
1762	вопросу который	1	1
1763	полагали что	1	1
1764	ребенка а	4	1
1765	не могу	3	1
1766	между детьми	1	1
1767	на мысль	1	1
1768	позволяет ему	2	1
1769	от всяких	2	1
1770	она непременно	1	1
1771	который мы	3	1
1772	также и	2	1
1773	новые перспективы	1	1
1774	в ход	1	1
1775	с совершенно	1	1
1776	иное чем	1	1
1777	мы должны	11	1
1778	современных авторов	1	1
1779	линий в	1	1
1780	и слова	1	1
1781	только их	1	1
1782	можно пожалуй	1	1
1783	как там	1	1
1784	находится перед	1	1
1785	не очень	1	1
1786	все поведение	1	1
1787	всего его	3	1
1788	его речи	1	1
1789	отказ от	1	1
1790	самое что	1	1
1791	вперед по	1	1
1792	подобной ситуации	1	1
1793	свой выбор	1	1
1794	прибегать к	2	1
1795	говоря о	1	1
1796	этот факт	1	1
1797	в нашей	1	1
1798	стороны его	1	1
1799	против того	1	1
1800	моменты которые	3	1
1801	говорит ли	1	1
1802	самую сущность	1	1
1803	но вместе	5	1
1804	зрения между	1	1
1805	повод для	2	1
1806	думать что	1	1
1807	уже знаем	1	1
1808	которых они	1	1
1809	этом вопросе	4	1
1810	нам теперь	1	1
1811	значение слова	5	1
1812	последнее слово	1	1
1813	в отрыве	1	1
1814	которых на	1	1
1815	же на	1	1
1816	прилагаемый к	1	1
1817	всего от	1	1
1818	как их	1	1
1819	в книге	3	1
1820	по всей	2	1
1821	само по	3	1
1822	прямо противоположным	1	1
1823	в понимании	1	1
1824	в ходе	9	1
1825	можно сказать	6	1
1826	мы бы	1	1
1827	той только	1	1
1828	речь и	7	1
1829	тот путь	1	1
1830	по аналогии	1	1
1831	прямое выражение	1	1
1832	эту мысль	1	1
1833	действительно не	4	1
1834	иную сферу	1	1
1835	или иной	3	1
1836	главы из	1	1
1837	следует различать	1	1
1838	этой чисто	1	1
1839	делает возможным	1	1
1840	грамматики и	1	1
1841	и относительно	1	1
1842	дает этим	1	1
1843	которое все	1	1
1844	на двух	3	1
1845	просто как	1	1
1846	в изложении	2	1
1847	же это	2	1
1848	склонны видеть	2	1
1849	не сходят	1	1
1850	к совершенно	1	1
1851	подтверждение в	1	1
1852	не можем	3	1
1853	себе и	3	1
1854	и наконец	3	1
1855	ребенка не	6	1
1856	составу и	1	1
1857	автора и	1	1
1858	являются наиболее	1	1
