N	2gram	Vygotskiy_	Problema
1315	этот анализ	1	2
1316	они были	1	2
1317	есть ли	1	2
1318	следовательно не	2	2
1319	являются чем-то	1	2
1320	прямо и	4	2
1321	бы они	1	2
1322	не скажет	1	2
1323	в определенный	1	2
1324	является ее	1	2
1325	понятие и	2	2
1326	вещей но	1	2
1327	отличное от	1	2
1328	должны быть	5	2
1329	слов в	1	2
1330	удивительно что	1	2
1331	начале нашего	2	2
1332	здесь он	1	2
1333	том и	3	2
1334	понятие которое	1	2
1335	о природе	9	2
1336	одновременно с	1	2
1337	по отношению	10	2
1338	научного понятия	7	2
1339	еще с	1	2
1340	к которым	1	2
1341	других понятий	5	2
1342	рода и	2	2
1343	становится ясным	1	2
1344	мы имели	1	2
1345	которого не	2	2
1346	в логическом	1	2
1347	возникает вопрос	2	2
1348	то здесь	1	2
1349	с удивлением	1	2
1350	и логики	5	2
1351	сами собой	1	2
1352	их самих	1	2
1353	если принять	1	2
1354	общее чем	1	2
1355	на основе	5	2
1356	только мы	1	2
1357	у меня	1	2
1358	на два	1	2
1359	своего возникновения	1	2
1360	тот и	1	2
1361	в значении	2	2
1362	при анализе	1	2
1363	это различие	1	2
1364	не представляет	3	2
1365	полного совпадения	1	2
1366	себе является	1	2
1367	и мышление	2	2
1368	сообщением о	1	2
1369	и там	3	2
1370	в данной	1	2
1371	она может	2	2
1372	речи в	31	2
1373	конца и	2	2
1374	тот самый	1	2
1375	в глазах	1	2
1376	не обозначает	1	2
1377	с непосредственным	1	2
1378	языка а	1	2
1379	о структуре	3	2
1380	так называемое	1	2
1381	не из	2	2
1382	у вас	1	2
1383	в м	2	2
1384	другого и	1	2
1385	мы нашли	9	2
1386	весь наш	1	2
1387	значение может	1	2
1388	что ему	3	2
1389	ничего другого	1	2
1390	ассоциативной психологии	3	2
1391	это движение	2	2
1392	есть такой	2	2
1393	сказали выше	1	2
1394	ее на	1	2
1395	зависит от	3	2
1396	возникает в	3	2
1397	нам не	1	2
1398	в определенном	2	2
1399	возможных для	2	2
1400	на одной	2	2
1401	этой ступени	1	2
1402	силу и	1	2
1403	на которой	1	2
1404	пальто и	1	2
1405	к самой	1	2
1406	речь но	1	2
1407	себе она	1	2
1408	понимает что	1	2
1409	новой и	1	2
1410	слова которые	1	2
1411	за этим	1	2
1412	понятие мы	1	2
1413	в стороне	1	2
1414	мы ее	1	2
1415	на фоне	3	2
1416	и могут	2	2
1417	и я	1	2
1418	нам думается	1	2
1419	то естественно	1	2
1420	эта связь	2	2
1421	и таким	1	2
1422	и другого	2	2
1423	на них	1	2
1424	совершенно невозможна	1	2
1425	и внутреннее	1	2
1426	о э	1	2
1427	которого и	1	2
1428	значение так	1	2
1429	такие же	1	2
1430	и ко	2	2
1431	понятий а	1	2
1432	заключается только	2	2
1433	есть обобщение	4	2
1434	не с	3	2
1435	независимая от	2	2
1436	человека с	1	2
1437	слова или	1	2
1438	и всякая	1	2
1439	рассматривать как	1	2
1440	правильно и	1	2
1441	всю теорию	1	2
1442	являются не	1	2
1443	которое способно	1	2
1444	в плане	3	2
1445	все больше	3	2
1446	в другую	3	2
1447	что изучение	1	2
1448	значении слова	2	2
1449	такой же	4	2
1450	эта общность	1	2
1451	видели что	3	2
1452	их на	1	2
1453	нам как	1	2
1454	со своими	1	2
1455	которой мы	2	2
1456	становится в	1	2
1457	за счет	4	2
1458	больше того	1	2
1459	ней не	1	2
1460	чего не	1	2
1461	в момент	4	2
1462	ведь всякое	1	2
1463	к учению	1	2
1464	для возникновения	2	2
1465	необходимый вывод	1	2
1466	жить и	2	2
1467	что то	4	2
1468	что перед	1	2
1469	все необходимые	1	2
1470	исторического развития	3	2
1471	как таковых	1	2
1472	приходит к	1	2
1473	над ними	2	2
1474	всякого научного	1	2
1475	вещами и	1	2
1476	в предыдущей	1	2
1477	виду только	1	2
1478	самого понятия	1	2
1479	бы все	2	2
1480	и должен	1	2
1481	всех тех	1	2
1482	всегда в	2	2
1483	что по	2	2
1484	притом в	1	2
1485	них мы	1	2
1486	но у	1	2
1487	относящихся сюда	1	2
1488	поставить вопрос	1	2
1489	ли не	3	2
1490	языка требует	1	2
1491	на все	1	2
1492	известно что	3	2
1493	понятия с	1	2
1494	этого вопроса	3	2
1495	природы в	1	2
1496	было не	1	2
1497	при наличии	1	2
1498	из других	1	2
1499	дело заключается	1	2
1500	рассматриваться как	1	2
1501	говорить не	1	2
1502	имеет в	4	2
1503	не должен	1	2
1504	но то	2	2
1505	с нашим	1	2
1506	отношений это	1	2
1507	ни одного	1	2
1508	что ее	2	2
1509	даже с	2	2
1510	является как	2	2
1511	в настоящей	2	2
1512	бы совершенно	1	2
1513	уже более	1	2
1514	свои особые	1	2
1515	высшего типа	1	2
1516	ее внутренней	2	2
1517	самого акта	1	2
1518	бы так	1	2
1519	и свободу	1	2
1520	является самой	2	2
1521	не давая	1	2
1522	чем более	3	2
1523	не возникает	2	2
1524	чтобы это	1	2
1525	в состоянии	4	2
1526	понимая под	1	2
1527	а и	2	2
1528	но такой	1	2
1529	и самым	2	2
1530	научные понятия	15	2
1531	они в	1	2
1532	установить и	1	2
1533	и бесконечно	2	2
1534	отношения между	8	2
1535	является основой	1	2
1536	что за	1	2
1537	внутри самого	1	2
1538	и движется	1	2
1539	в изображении	1	2
1540	также в	1	2
1541	других отношениях	1	2
1542	при ближайшем	1	2
1543	и жизнь	1	2
1544	мы делаем	1	2
1545	не станем	3	2
1546	как например	1	2
1547	например как	1	2
1548	оно возникает	1	2
1549	остается в	2	2
1550	здесь налицо	1	2
1551	что отношения	2	2
1552	ту же	4	2
1553	не приходится	1	2
1554	все те	2	2
1555	есть две	1	2
1556	в учении	6	2
1557	нас с	2	2
1558	он вдруг	1	2
1559	деле это	1	2
1560	образом на	1	2
1561	структуры а	2	2
1562	представление об	1	2
1563	то понимание	2	2
1564	в один	1	2
1565	дает ему	1	2
1566	имеет дело	1	2
1567	значения слов	5	2
1568	себя но	2	2
1569	не нашел	1	2
1570	мы встречаем	2	2
1571	кстати сказать	1	2
1572	самих себя	1	2
1573	они и	2	2
1574	и свою	1	2
1575	а по	4	2
1576	с и	1	2
1577	собой возникает	1	2
1578	но также	3	2
1579	анализ этих	1	2
1580	самому своему	1	2
1581	этой работе	1	2
1582	и мышлении	1	2
1583	отвлеченной мысли	1	2
1584	утверждает что	1	2
1585	он несет	1	2
1586	уже это	1	2
1587	этих отношений	3	2
1588	к самым	1	2
1589	между которыми	2	2
1590	образом если	1	2
1591	и частного	2	2
1592	только оно	1	2
1593	живой речи	1	2
1594	как понятие	1	2
1595	может стать	2	2
1596	нам возможность	1	2
1597	понятиями и	3	2
1598	и специфического	1	2
1599	только одно	2	2
1600	признать что	2	2
1601	самое главное	1	2
1602	совпадает с	5	2
1603	с переходом	1	2
1604	не должно	1	2
1605	наш анализ	1	2
1606	этим последним	1	2
1607	здесь очень	1	2
1608	вещей как	2	2
1609	ли вы	1	2
1610	друга и	2	2
1611	в новых	1	2
1612	в обоих	1	2
1613	действия и	4	2
1614	а во	1	2
1615	это сделал	1	2
1616	образом не	1	2
1617	известной степени	2	2
1618	по линии	1	2
1619	на более	1	2
1620	что я	1	2
1621	с мыслью	2	2
1622	нам и	1	2
1623	в романах	1	2
1624	огонь в	1	2
1625	работе мы	1	2
1626	внешним и	1	2
1627	другими людьми	1	2
1628	на необходимость	1	2
1629	что общность	2	2
1630	таком положении	1	2
1631	и вот	1	2
1632	на одно	2	2
1633	развитии и	1	2
1634	дело если	1	2
1635	как у	1	2
1636	представлять себе	1	2
1637	является таким	1	2
1638	этого не	1	2
1639	как этот	1	2
1640	раз навсегда	1	2
1641	чем отличается	1	2
1642	до ее	1	2
1643	словом и	10	2
1644	этим самым	2	2
1645	последнее время	5	2
1646	бы дать	2	2
1647	то можно	1	2
1648	за его	1	2
1649	в меру	9	2
1650	ко всему	2	2
1651	точности и	1	2
1652	переходе от	8	2
1653	исследования в	3	2
1654	всей истории	2	2
1655	нужно было	4	2
1656	на друга	2	2
1657	даже при	2	2
1658	не станет	1	2
1659	после всего	2	2
1660	если взять	1	2
1661	него и	1	2
1662	даже как	1	2
1663	отношению к	9	2
1664	но пожалуй	1	2
1665	слова в	7	2
1666	языка с	2	2
1667	и дальше	1	2
1668	все более	2	2
1669	с большими	1	1
1670	и теоретическая	1	1
1671	особенности и	1	1
1672	есть вещь	1	1
1673	более общим	2	1
1674	в центре	2	1
1675	этой проблеме	1	1
1676	предмета именно	1	1
1677	необходимо требует	1	1
1678	этом уже	1	1
1679	переходом от	1	1
1680	и возможных	1	1
1681	понятий необходимо	1	1
1682	понятий этот	4	1
1683	и самому	1	1
1684	мы получили	1	1
1685	понятие отличается	1	1
1686	структуре и	1	1
1687	самым исключает	1	1
1688	с вещами	2	1
1689	это изучение	1	1
1690	связанных между	2	1
1691	и относящиеся	1	1
1692	развития языка	2	1
1693	воспоминания о	1	1
1694	они у	1	1
1695	частности для	1	1
1696	предполагает наличие	1	1
1697	на другую	3	1
1698	и лучше	1	1
1699	а затем	2	1
1700	далее что	1	1
1701	речи во	1	1
1702	которое позволяет	1	1
1703	внутри которой	1	1
1704	в единую	2	1
1705	каренина ч	1	1
1706	между ними	8	1
1707	господствует в	1	1
1708	которые относятся	1	1
1709	и самые	2	1
1710	предметов в	2	1
1711	сделать некоторые	1	1
1712	по природе	2	1
1713	для любого	1	1
1714	каким образом	3	1
1715	в новую	2	1
1716	и расчлененного	1	1
1717	слово может	1	1
1718	в речи	6	1
1719	из всего	1	1
1720	не обнаруживает	3	1
1721	полной противоположностью	1	1
1722	может функционировать	1	1
1723	развития но	1	1
1724	с не	2	1
1725	нам нужно	3	1
1726	только через	1	1
1727	приходит в	1	1
1728	всякую возможность	2	1
1729	общие и	2	1
1730	есть самое	1	1
1731	собой не	1	1
1732	по своим	2	1
1733	начала не	1	1
1734	на известной	1	1
1735	до самых	1	1
1736	не его	1	1
1737	как обычно	1	1
1738	другую структуру	1	1
1739	и словом	5	1
1740	тех отношений	1	1
1741	определенным и	1	1
1742	толстой называет	1	1
1743	часто как	1	1
1744	стояли на	1	1
1745	структуру но	1	1
1746	мышлении а	1	1
1747	и наоборот	1	1
1748	понятно что	3	1
1749	стрекоза и	1	1
1750	не служит	1	1
1751	всем другим	1	1
1752	знаем о	2	1
1753	вывод не	1	1
1754	значения с	1	1
1755	человека не	1	1
1756	и различия	1	1
1757	к реальным	3	1
1758	понятие например	1	1
1759	в нескольких	1	1
1760	речью на	1	1
1761	плане это	1	1
1762	дела заключается	1	1
1763	к своей	1	1
1764	слов но	1	1
1765	целое именно	1	1
1766	всеми ее	1	1
1767	втором случае	5	1
1768	содержание в	2	1
1769	близкое к	1	1
1770	на пути	1	1
1771	было то	1	1
1772	другие акты	1	1
1773	к мысли	5	1
1774	знает ни	1	1
1775	свободу для	1	1
1776	стороны как	2	1
1777	рассказывает о	1	1
1778	от своей	1	1
1779	их значение	1	1
1780	хотел сказать	3	1
1781	было сказано	3	1
1782	могут существовать	4	1
1783	на ней	2	1
1784	понятия как	8	1
1785	мысли который	1	1
1786	этого мы	3	1
1787	тенденцию к	4	1
1788	всех областях	1	1
1789	переход от	5	1
1790	поэтому все	1	1
1791	и стали	1	1
1792	для всей	2	1
1793	но разве	1	1
1794	в основу	1	1
1795	такая же	1	1
1796	сущности и	1	1
1797	мы взяли	1	1
1798	вопросов о	1	1
1799	новый принцип	1	1
1800	это будущее	1	1
1801	не удивительно	3	1
1802	иного кроме	1	1
1803	определенной области	1	1
1804	него никакого	1	1
1805	возникает и	1	1
1806	к этим	1	1
1807	к ее	1	1
1808	обобщения в	1	1
1809	понятии с	1	1
1810	состоящая из	1	1
1811	но содержат	1	1
1812	говорит как	1	1
1813	разве это	1	1
1814	всего в	2	1
1815	этих моментов	1	1
1816	и представляет	1	1
1817	процесс который	1	1
1818	и оба	1	1
1819	на глазах	1	1
1820	или наоборот	1	1
1821	то очевидно	1	1
1822	отношении в	1	1
1823	и реальной	1	1
1824	с более	2	1
1825	необходимо должно	2	1
1826	всей их	1	1
1827	об одном	4	1
1828	нам удалось	1	1
1829	нашей работы	3	1
1830	мы знаем	5	1
1831	причины в	1	1
1832	и цели	1	1
1833	сильнее чем	1	1
1834	сделать только	1	1
1835	или иными	1	1
1836	указанных выше	1	1
1837	операции и	1	1
1838	первым кто	1	1
1839	целом но	1	1
1840	и кажется	1	1
1841	для объяснения	3	1
1842	мышление и	2	1
1843	согласно которому	1	1
1844	и перехода	1	1
1845	структуры не	1	1
1846	означает по	1	1
1847	исследовании мы	1	1
1848	как можно	1	1
1849	мы натолкнулись	1	1
1850	вспомнить о	2	1
1851	не путем	2	1
1852	и сознания	1	1
1853	совпадение двух	1	1
1854	пути и	3	1
1855	ее от	2	1
1856	ее развития	2	1
1857	наконец не	1	1
1858	он оказывается	1	1
1859	по аналогии	1	1
1860	напомним что	1	1
1861	погруженный в	1	1
1862	мы выбрали	1	1
1863	развития как	2	1
1864	и непосредственного	1	1
1865	другое не	1	1
1866	к понятиям	2	1
1867	не сказать	1	1
1868	процессов как	1	1
1869	последовательным и	1	1
1870	эти три	2	1
1871	целиком и	3	1
1872	одно только	3	1
1873	которое и	2	1
1874	а понятие	1	1
1875	рядом с	2	1
1876	он для	1	1
1877	этого вида	1	1
1878	же точно	6	1
1879	смысловой и	4	1
1880	он мыслит	1	1
1881	так сказать	1	1
1882	собственной мысли	1	1
1883	в употреблении	1	1
1884	частному и	2	1
1885	существующее между	1	1
1886	себе по	2	1
1887	в двух	2	1
1888	в сторону	1	1
1889	заключалось в	1	1
1890	из одного	2	1
1891	ее внешние	1	1
1892	пародии на	1	1
1893	отсутствуют в	1	1
1894	научных понятий	27	1
1895	от предмета	2	1
1896	самого круга	1	1
1897	создается и	1	1
1898	операций которые	2	1
1899	земной поверхности	2	1
1900	без большого	1	1
1901	и никакие	1	1
1902	слово есть	1	1
1903	что научные	2	1
1904	известно также	1	1
1905	превращаясь в	1	1
1906	что поэтому	1	1
1907	как факт	1	1
1908	идет по	3	1
1909	можем не	2	1
1910	этой главы	1	1
1911	этого ряда	1	1
1912	содержание слова	1	1
1913	в наше	1	1
1914	виде общего	1	1
1915	м и	1	1
1916	понятии но	1	1
1917	есть движение	1	1
1918	в работе	1	1
1919	когда нам	1	1
1920	и собственно	2	1
1921	голове каждого	1	1
1922	их структуры	2	1
1923	о речи	1	1
1924	речи и	36	1
1925	в объективном	1	1
1926	в ответ	3	1
1927	языке как	1	1
1928	на всяком	1	1
1929	не были	1	1
1930	с каждой	1	1
1931	природа самого	1	1
1932	не могла	2	1
1933	ради которых	1	1
1934	что научное	2	1
1935	независимое от	1	1
1936	б это	1	1
1937	деле а	1	1
1938	решение вопроса	1	1
1939	обобщения но	1	1
1940	его так	1	1
1941	или наконец	1	1
1942	связанные со	1	1
1943	что содержится	1	1
1944	ту сторону	1	1
1945	не связанных	1	1
1946	заставляет думать	1	1
1947	оно имеет	2	1
1948	разговорный язык	1	1
1949	особенностей и	1	1
1950	все вообще	1	1
1951	самостоятельно и	1	1
1952	но прежде	1	1
1953	существовать и	1	1
1954	давало бы	1	1
1955	человека мы	1	1
1956	все остальное	1	1
1957	вещи все	1	1
1958	не вижу	1	1
1959	однако по	1	1
1960	на место	1	1
1961	в глубину	1	1
1962	мы пытаемся	1	1
1963	отношения друг	2	1
1964	есть отсутствие	1	1
1965	он действительно	1	1
1966	поля зрения	1	1
1967	против этого	1	1
1968	с полной	1	1
1969	каждую новую	1	1
1970	в анализе	1	1
1971	так ли	1	1
1972	сходству или	1	1
1973	и против	2	1
1974	всем своим	1	1
1975	отражения действительности	2	1
1976	опирается на	2	1
1977	понятия если	1	1
1978	них в	1	1
1979	мы приходим	2	1
1980	необходимые данные	1	1
1981	также что	1	1
1982	надо сказать	1	1
1983	которые он	2	1
1984	ним и	1	1
1985	слов так	1	1
1986	эти особенности	4	1
1987	непосредственно но	1	1
1988	синтеза и	1	1
1989	мысль не	4	1
1990	ни сам	1	1
1991	величина которая	1	1
1992	упомянутой выше	1	1
1993	остановимся только	1	1
1994	с внутренним	1	1
1995	из одних	2	1
1996	значению и	2	1
1997	в другой	4	1
1998	ответ на	3	1
1999	более глубокое	1	1
2000	который состоит	1	1
2001	быть так	1	1
2002	не случайна	1	1
2003	не ясно	1	1
2004	с данным	1	1
2005	с этого	1	1
2006	с некоторыми	1	1
2007	и единственно	2	1
2008	функции и	4	1
2009	в разговор	2	1
2010	с таким	3	1
2011	зрения тех	1	1
2012	мысль что	2	1
2013	мы остановимся	4	1
2014	изолированно от	1	1
2015	основу нашей	1	1
2016	развития в	5	1
2017	натолкнулись на	1	1
2018	которое имелось	1	1
2019	по собственному	1	1
2020	и соответственно	1	1
2021	всякий другой	1	1
2022	в памяти	2	1
2023	другими понятиями	2	1
2024	те же	1	1
2025	об отношениях	1	1
2026	и вопрос	1	1
2027	ближайшем рассмотрении	1	1
2028	из недр	1	1
2029	это само	1	1
2030	социальных моментов	2	1
2031	понятий как	2	1
2032	говорим только	1	1
2033	мыслей и	2	1
2034	поэзии и	2	1
2035	найти свое	1	1
2036	они говорят	2	1
2037	но раз	1	1
2038	говорить и	1	1
2039	определенный смысл	1	1
2040	словами и	2	1
2041	нашего мышления	2	1
2042	необходимых для	2	1
2043	борьба и	1	1
2044	язык имеет	1	1
2045	сторона этого	2	1
2046	мысли или	1	1
2047	его и	2	1
2048	в диалоге	1	1
2049	мы брали	1	1
2050	перейти в	1	1
2051	существует для	1	1
2052	к чистой	1	1
2053	окончательно ясным	1	1
2054	понятия вообще	2	1
2055	тогда я	1	1
2056	роли и	1	1
2057	способны к	1	1
2058	учение об	1	1
2059	то совершенно	1	1
2060	не статически	1	1
2061	она делает	1	1
2062	ряда относящихся	1	1
2063	быть не	1	1
2064	и относиться	1	1
2065	в понятие	1	1
2066	в школе	5	1
2067	самая сущность	1	1
2068	к высшим	4	1
2069	в образах	1	1
2070	и теперь	1	1
2071	своему значению	3	1
2072	этот казалось	1	1
2073	отношении к	4	1
2074	понятия а	1	1
2075	на примере	1	1
2076	слова с	5	1
2077	степени а	1	1
2078	работу по	1	1
2079	что хотел	1	1
2080	еще один	2	1
2081	и освобождение	1	1
2082	самое основное	1	1
2083	его значением	2	1
2084	связанных с	2	1
2085	наших исследований	3	1
2086	речь именно	1	1
2087	если их	1	1
2088	состоит в	3	1
2089	то общее	1	1
2090	которому мы	1	1
2091	что означает	1	1
2092	коммуникативной функции	1	1
2093	ее особенностей	2	1
2094	оно впервые	1	1
2095	впервые в	1	1
2096	на признак	1	1
2097	совершенно особая	1	1
2098	логики в	1	1
2099	слова он	2	1
2100	речи на	2	1
2101	бы сказать	4	1
2102	он никак	1	1
2103	на простом	1	1
2104	это снижение	1	1
2105	слово рассматриваемое	1	1
2106	до известной	2	1
2107	не возникают	1	1
2108	этих примерах	1	1
2109	говорится в	4	1
2110	это сделать	1	1
2111	не видит	2	1
2112	речи с	10	1
2113	именно этот	1	1
2114	сложнее чем	1	1
2115	которые возникают	2	1
2116	речи однако	1	1
2117	для ясности	1	1
2118	в особом	1	1
2119	разъяснить и	1	1
2120	двух планов	3	1
2121	в систему	1	1
2122	в первых	1	1
2123	последнего времени	1	1
2124	и том	3	1
2125	об их	1	1
2126	как к	4	1
2127	в любви	2	1
2128	данного круга	1	1
2129	со времен	1	1
2130	установить в	3	1
2131	смысловой стороны	10	1
2132	речи то	4	1
2133	является на	1	1
2134	язык оказывается	3	1
2135	перехода к	1	1
2136	все учение	2	1
2137	внутреннее содержание	1	1
2138	бы представить	1	1
2139	всю проблему	2	1
2140	делает возможным	1	1
2141	основой этого	1	1
2142	который мог	1	1
2143	мы испытываем	1	1
2144	этой мысли	2	1
2145	других областей	1	1
2146	в сфере	8	1
2147	нам еще	1	1
2148	иллюзией и	1	1
2149	в наличии	1	1
2150	может остаться	2	1
2151	не самую	1	1
2152	смысле этого	4	1
2153	невозможна никакая	1	1
2154	представлений и	1	1
2155	к ночи	1	1
2156	в третьей	1	1
2157	знаками и	1	1
2158	научные и	1	1
2159	содержат в	4	1
2160	стороны этих	1	1
2161	смыкаются в	1	1
2162	приводит нас	4	1
2163	от речи	8	1
2164	имеет место	4	1
2165	обобщения как	1	1
2166	неразрывно связаны	1	1
2167	за тем	1	1
2168	и новых	1	1
2169	отличает от	1	1
2170	затем к	1	1
2171	только два	1	1
2172	при исследовании	2	1
2173	только является	1	1
2174	анна каренина	1	1
2175	себе или	1	1
2176	выражения так	1	1
2177	силу этого	2	1
2178	с любым	1	1
2179	на законе	1	1
2180	обобщения поскольку	1	1
2181	по самой	6	1
2182	любой другой	2	1
2183	что законы	1	1
2184	другой но	2	1
2185	она только	1	1
2186	определенном направлении	1	1
2187	нельзя разделить	1	1
2188	для мышления	1	1
2189	и значениях	1	1
2190	как всякая	1	1
2191	но сами	1	1
2192	образом мы	2	1
2193	выше и	1	1
2194	своей природе	8	1
2195	общим понятием	1	1
2196	показывает что	6	1
2197	мы сделали	2	1
2198	фактов в	1	1
2199	случае будет	1	1
2200	своя особенная	1	1
2201	никакие другие	1	1
2202	не по	7	1
2203	в акте	1	1
2204	другой в	1	1
2205	словах на	1	1
2206	оно менее	1	1
2207	значений как	1	1
2208	поймет что	1	1
2209	понятия в	5	1
2210	до чисто	1	1
2211	и абсолютной	1	1
2212	не через	1	1
2213	самое что	3	1
2214	освобождение от	2	1
2215	многое такое	1	1
2216	этот факт	4	1
2217	можно как	1	1
2218	структур в	1	1
2219	но вместе	2	1
2220	к которой	3	1
2221	терминологии и	1	1
2222	для свободного	1	1
2223	всякого труда	1	1
2224	поскольку оно	1	1
2225	что можно	2	1
2226	видели не	1	1
2227	образом даже	1	1
2228	решающую роль	1	1
2229	взгляда как	1	1
2230	на путь	1	1
2231	новое понимание	1	1
2232	и самостоятельном	1	1
2233	переходе к	1	1
2234	всех основных	1	1
2235	суждение и	1	1
2236	это означает	2	1
2237	и нашей	1	1
2238	бытия и	1	1
2239	которого как	1	1
2240	дало нам	1	1
2241	с предметом	3	1
2242	по законам	1	1
2243	же тогда	1	1
2244	представляется как	1	1
2245	значения не	1	1
2246	в мышлении	8	1
2247	противоречии с	1	1
2248	ни разу	1	1
2249	свои особенности	1	1
2250	главным образом	1	1
2251	мечты и	1	1
2252	степени и	1	1
2253	других ведь	1	1
2254	ничего иного	1	1
2255	замечательным примером	1	1
2256	речи один	1	1
2257	но вопрос	1	1
2258	которые казались	1	1
2259	ребенка и	10	1
2260	мышления не	3	1
2261	случае в	4	1
2262	различия внутри	1	1
2263	мышления к	1	1
2264	различия в	1	1
2265	другом но	1	1
2266	и незначащим	1	1
2267	перед вами	2	1
2268	исходя из	1	1
2269	его построения	1	1
2270	в структуру	6	1
2271	все люди	1	1
2272	совершенно очевидно	3	1
2273	каждого отдельного	3	1
2274	и переходит	1	1
2275	но совсем	1	1
2276	с необходимостью	2	1
2277	по выражению	2	1
2278	в море	1	1
2279	имеет ближайшее	1	1
2280	всех ее	1	1
2281	только ничего	1	1
2282	из тупика	1	1
2283	быть может	1	1
2284	совершенно разная	1	1
2285	за которым	1	1
2286	по мере	10	1
2287	отношений в	1	1
2288	структуры в	3	1
2289	среди других	1	1
2290	ее самое	1	1
2291	этих понятий	2	1
2292	это должно	1	1
2293	а она	1	1
2294	вещь в	1	1
2295	значения в	2	1
2296	значения но	1	1
2297	оказывается возможным	1	1
2298	вещами как	1	1
2299	значении и	1	1
2300	вы мне	1	1
2301	где они	4	1
2302	эту точку	2	1
2303	к более	3	1
2304	общих и	2	1
2305	и привести	1	1
2306	как попало	1	1
2307	заключение этой	1	1
2308	помещался в	1	1
2309	себе нечто	1	1
2310	начинается с	2	1
2311	и внутренне	1	1
2312	выражения и	2	1
2313	выйти из	1	1
2314	оставляет нас	1	1
2315	относиться ко	1	1
2316	может оказаться	1	1
2317	но снова	3	1
2318	указывает только	1	1
2319	этот закон	2	1
2320	и слово	4	1
2321	понятий здесь	2	1
2322	встал на	1	1
2323	что оба	2	1
2324	свое бытие	1	1
2325	в какие	1	1
2326	нашему мнению	2	1
2327	природу каждой	1	1
2328	эта точка	1	1
2329	исследование не	3	1
2330	системы отношений	1	1
2331	случае они	2	1
2332	и предполагает	1	1
2333	нами выше	2	1
2334	это с	2	1
2335	первым и	1	1
2336	в основном	4	1
2337	отношения которые	1	1
2338	всякой другой	2	1
2339	впечатления от	2	1
2340	той и	3	1
2341	это последнее	1	1
2342	отсюда и	1	1
2343	художественную ценность	1	1
2344	новую структуру	2	1
2345	представления о	2	1
2346	общности не	1	1
2347	еще одного	1	1
2348	основано и	1	1
2349	вообще являются	1	1
2350	речи письменная	1	1
2351	другом виде	1	1
2352	заключается что	1	1
2353	которыми он	2	1
2354	мы узнали	1	1
2355	связи как	1	1
2356	отмечает что	1	1
2357	оно так	1	1
2358	есть простая	1	1
2359	представлением о	1	1
2360	не имеем	1	1
2361	когда оба	1	1
2362	связь между	10	1
2363	обращаясь к	1	1
2364	в iv	1	1
2365	путем установления	1	1
2366	мы ощущаем	2	1
2367	более раннего	1	1
2368	что еще	1	1
2369	и внутренней	3	1
2370	как возникает	1	1
2371	имелось в	1	1
2372	отдельных слов	1	1
2373	предмета понятие	1	1
2374	перед ним	1	1
2375	конструкции которые	1	1
2376	означает не	1	1
2377	с понятиями	1	1
2378	и поставить	1	1
2379	свое отношение	1	1
2380	но могут	1	1
2381	установить что	4	1
2382	всяких других	1	1
2383	отношений и	2	1
2384	самом начале	5	1
2385	это сейчас	1	1
2386	собой если	2	1
2387	что тот	1	1
2388	себя ее	1	1
2389	понятие в	3	1
2390	это несомненно	1	1
2391	спокойно а	1	1
2392	в самое	1	1
2393	этот как	1	1
2394	тогда он	1	1
2395	входят в	2	1
2396	при виде	1	1
2397	все многообразие	1	1
2398	отсюда возникает	1	1
2399	к установлению	2	1
2400	мы высказали	1	1
2401	нам остается	2	1
2402	и внешней	1	1
2403	те три	2	1
2404	одной точке	1	1
2405	это направление	1	1
2406	которое одно	1	1
2407	и входит	1	1
2408	систему наши	1	1
2409	к языку	1	1
2410	и становится	1	1
2411	свои собственные	1	1
2412	и муравей	2	1
2413	или слово	1	1
2414	котором в	1	1
2415	нам важно	1	1
2416	от слов	1	1
2417	надо понимать	1	1
2418	к общему	4	1
2419	наполнения и	1	1
2420	стороны к	1	1
2421	и столь	3	1
2422	мы как	2	1
2423	что кто	1	1
2424	к одному	1	1
2425	что вода	1	1
2426	и повседневной	1	1
2427	первом случае	5	1
2428	еще позже	1	1
2429	не принадлежит	1	1
2430	имеют в	1	1
2431	в огромной	1	1
2432	своими собственными	1	1
2433	речи как	9	1
2434	же самую	1	1
2435	и небытия	1	1
2436	на этих	2	1
2437	в работах	2	1
2438	внутренней и	2	1
2439	внимание то	1	1
2440	чем у	3	1
2441	от вещи	2	1
2442	делать в	1	1
2443	что несмотря	1	1
2444	зрения самого	2	1
2445	слово не	4	1
2446	возникающих в	1	1
2447	представлена в	2	1
2448	нашем исследовании	1	1
2449	возникают не	1	1
2450	возникают при	1	1
2451	другого слова	1	1
2452	и развития	3	1
2453	понятиями но	2	1
2454	обнаруживает всю	1	1
2455	признаков а	1	1
2456	упоминали выше	1	1
2457	иные отношения	1	1
2458	как видно	1	1
2459	но совершенно	2	1
2460	и структуру	2	1
2461	и отношение	1	1
2462	есть само	1	1
2463	все последующее	1	1
2464	всех и	1	1
2465	и создает	1	1
2466	указывая на	1	1
2467	ясным и	2	1
2468	явление природы	1	1
2469	себя как	1	1
2470	из чего	1	1
2471	эту особенность	1	1
2472	из той	2	1
2473	силу чего	4	1
2474	мы пытались	9	1
2475	предложения и	1	1
2476	метод исследования	1	1
2477	то при	1	1
2478	зрения и	1	1
2479	должно было	2	1
2480	и грамматической	2	1
