N	3gram	Tiupa_Narr	Narrotol
1260	в детство и	1	1
1261	было в прошлом	2	1
1262	статус и в	1	1
1263	племянницей последняя служба	1	1
1264	той техники нарратологического	1	1
1265	тогда в детстве	2	1
1266	весело интеллигибельная стройность	1	1
1267	из переломного эпизода	1	1
1268	воскресенья а до	1	1
1269	фразу где инспективный	1	1
1270	пятые эпизоды связаны	1	1
1271	боль в онемевших	1	1
1272	оказывается изнутри себя	1	1
1273	мыслимо именно как	1	1
1274	окружающих образом достигает	1	1
1275	границы между жизнью	1	1
1276	здесь сохраняется повествованием	1	1
1277	отчасти мотивировано полудремотным	1	1
1278	деревьями начало заключительной	1	1
1279	как бы не	1	1
1280	героем рассказа что	1	1
1281	праздничности прожитого которое	1	1
1282	вся залитая светом	1	1
1283	длится подобно крестным	1	1
1284	эпизода только когда	1	1
1285	персонажей глава четвертая	1	1
1286	в которых весело	1	1
1287	полюсе тьма монастырский	1	1
1288	уже не помнила	1	1
1289	старуха которая живет	1	1
1290	то что могло	1	1
1291	в соборе приехав	1	1
1292	умирающий видит со	1	1
1293	апостольское число двенадцать	1	1
1294	пасхальный день будущее	1	1
1295	мир не таким	1	1
1296	светом но отгороженная	1	1
1297	предлога чтобы встать	1	1
1298	весь род его	1	1
1299	эпизодов не оставляет	1	1
1300	появлением дорогих гостей	1	1
1301	событие о котором	1	1
1302	эпизоды представляют собой	1	1
1303	рациональной намеренности этого	1	1
1304	девятого эпизода мы	1	1
1305	забвения о нем	1	1
1306	внутренне отрешенный от	1	1
1307	то в его	1	1
1308	было как и	1	1
1309	другом свет солнце	1	1
1310	легкой руки женетта	1	1
1311	петр и когда	1	1
1312	уехала то ударили	1	1
1313	и не сливаются	1	1
1314	перед смертью архиерея	1	1
1315	может квалифицироваться как	1	1
1316	так или иначе	2	1
1317	повествователем о неадекватности	1	1
1318	физически мучительной для	1	1
1319	повседневных фактов жизни	1	1
1320	символ бессмертия матери	1	1
1321	архиерей забыт и	1	1
1322	поэтически свидетельствует о	1	1
1323	брата никанора где	1	1
1324	действиями в данном	1	1
1325	перед нами одно	1	1
1326	с гуровым в	1	1
1327	каждый год а	2	1
1328	и детских больших	1	1
1329	приходится искать в	1	1
1330	ошибкой отождествить восприятие	1	1
1331	чуда сверхсобытия и	1	1
1332	точно во сне	1	1
1333	залитый светом панкратиевский	1	1
1334	в казусности его	1	1
1335	сам по себе	1	1
1336	постели в эпизоде	1	1
1337	времени составляющая фон	1	1
1338	служба кончилась было	2	1
1339	что один из	1	1
1340	лиминальной фазой но	1	1
1341	сих пор ракурсы	1	1
1342	волновало что на	1	1
1343	событии текста так	1	1
1344	бы поговорить отвести	1	1
1345	владыкой но мать	1	1
1346	и забыт всеми	1	1
1347	то что хотела	1	1
1348	так и в	1	1
1349	наиболее влиятельной в	1	1
1350	в тексте отсутствует	1	1
1351	ряд вставных квазиэпизодов	1	1
1352	или луна пение	1	1
1353	не дожил такое	1	1
1354	эпизод в полном	1	1
1355	сверхсобытия и поэтически	1	1
1356	внутреннего зрения наступает	1	1
1357	архиерея упорядочено возвратным	1	1
1358	ряда мотивов в	1	1
1359	персонажа немало анекдотического	1	1
1360	во втором мать	1	1
1361	женетта фрагмент статусом	1	1
1362	вторая на другой	1	1
1363	данным текстом преимущественно	1	1
1364	же в качестве	1	1
1365	в ней не	1	1
1366	поставлены в ряд	1	1
1367	героя она не	1	1
1368	он слушая про	1	1
1369	архиерея то в	1	1
1370	для такого переосмысления	1	1
1371	ни одного слова	1	1
1372	символическую значимость оно	1	1
1373	не осознаваемое им	1	1
1374	камень совершенно чуждо	1	1
1375	каменных монастырских стен	1	1
1376	явившись актантной инстанцией	1	1
1377	небе веселый красивый	1	1
1378	неловкость поведения в	1	1
1379	как нежна и	1	1
1380	членения несколько повседневных	1	1
1381	фигуре этот участок	1	1
1382	посредство некоего созерцающего	1	1
1383	будет продолжаться картина	1	1
1384	оппозиция как и	1	1
1385	личность чеховского героя	1	1
1386	эффект семантической параллели	1	1
1387	памяти а также	1	1
1388	частности обращает на	1	1
1389	никогда и не	1	1
1390	друг с другом	1	1
1391	не могла выговорить	1	1
1392	детстве и загранице	1	1
1393	актуальное членение чеховского	1	1
1394	циклами при всей	1	1
1395	детства что похоже	1	1
1396	сюжетную структуру в	1	1
1397	простому человеку павлу	1	1
1398	глаза то увидел	1	1
1399	речь центрального персонажа	1	1
1400	и тех неведомых	1	1
1401	персонажа является цитатными	1	1
1402	движение сюжета от	1	1
1403	и в заключительном	1	1
1404	когда прочли уже	1	1
1405	прослеживать историю приобретенной	1	1
1406	что видит слышит	1	1
1407	их приезда в	1	1
1408	только лейтмотив каменных	1	1
1409	не героический актант	1	1
1410	что именно в	1	1
1411	воскресению христа эта	1	1
1412	циклического времени составляющая	1	1
1413	и только покидая	1	1
1414	игуменья из дальнего	1	1
1415	ним искренне попросту	1	1
1416	глазами и рассуждением	1	1
1417	обратно симметрично поклонению	1	1
1418	в начальной фразе	1	1
1419	героя с толпой	1	1
1420	после восьми лет	1	1
1421	всех его настроений	1	1
1422	но поскольку вслед	1	1
1423	обязанностей в обоих	1	1
1424	абзац несомненно начинается	1	1
1425	называя вновь павлушей	1	1
1426	свете в той	1	1
1427	тонах и когда	1	1
1428	с начальным единением	1	1
1429	пение птиц в	1	1
1430	конфигурациям к схематизму	1	1
1431	правило неугасимо пробужденное	1	1
1432	простой обыкновенный человек	1	1
1433	герой думает о	1	1
1434	физиономиями просительницы которая	1	1
1435	рода ключ к	1	1
1436	мир в совокупном	1	1
1437	и разговоры до	1	1
1438	видеть в этой	1	1
1439	жизни и физически	1	1
1440	с толпой молящихся	1	1
1441	как будет сказано	1	1
1442	связи какой личность	1	1
1443	не только прямыми	1	1
1444	эпизоде последней главы	1	1
1445	его противостояние тому	1	1
1446	собой интрига может	1	1
1447	одна из многочисленных	1	1
1448	перекликаются резкими переломами	1	1
1449	утрачивает способность вставать	1	1
1450	формируется циклическими процессами	1	1
1451	с посмертным воскресным	1	1
1452	вечно живого бога	1	1
1453	в людях несмотря	1	1
1454	преображение опознается его	1	1
1455	в церкви вокруг	1	1
1456	одна за другой	1	1
1457	образом достигает фазы	1	1
1458	и дедов за	1	1
1459	в рассказанном событии	1	1
1460	рассказу явно недостает	1	1
1461	каждому приходится заново	1	1
1462	сюжетного события смерти-воскресения	1	1
1463	день будущее смыкается	1	1
1464	седьмые эпизоды представляют	1	1
1465	отцом сисоем после	1	1
1466	не исчезновению героя	1	1
1467	художественное время архиерея	1	1
1468	интуиции художника но	1	1
1469	восприятие происходящего в	1	1
1470	дальнего монастыря а	1	1
1471	над проснувшимися к	1	1
1472	не смог бы	1	1
1473	рождения иисуса помимо	1	1
1474	увидеть лиминальную ситуацию	1	1
1475	в самостоятельный абзац	1	1
1476	и даже луна	1	1
1477	здесь ценностно несущественны	1	1
1478	эпизодов вновь как	1	1
1479	уже восьмое евангелие	1	1
1480	и поэтически свидетельствует	1	1
1481	не только шире	1	1
1482	оставляет место для	1	1
1483	пределами изображенного времени	1	1
1484	описания текста которая	1	1
1485	думает и в	1	1
1486	наступает не сразу	1	1
1487	разные времена различные	1	1
1488	отличающая прозу чехова	1	1
1489	что у матери	1	1
1490	фигура марии тимофеевны	1	1
1491	художника но именно	1	1
1492	помазание а во	1	1
1493	удовлетворение как хорошо	1	1
1494	громко обращаются в	1	1
1495	и наличие хотя	1	1
1496	времен старуха которая	1	1
1497	от окружающего мира	1	1
1498	давящих героя низких	1	1
1499	причиной тихого плача	1	1
1500	той жизни мы	1	1
1501	поскольку лишена неожиданности	1	1
1502	кумулятивность рассматриваемой фабулы	1	1
1503	следующую фазу сюжетного	1	1
1504	оба вторых эпизода	1	1
1505	повествователя то в	1	1
1506	архиерею например о	1	1
1507	проходила ночь эту	1	1
1508	присутствии преосвященного петра	1	1
1509	петра в павла	1	1
1510	которой освобождается умирающий	1	1
1511	невинному ребенку не	1	1
1512	и пасхально-литургический колорит	1	1
1513	героя без воскресения	1	1
1514	роль в произведении	1	1
1515	мир общая неловкость	1	1
1516	только в качестве	1	1
1517	спальню вошел отец	1	1
1518	чем он стоит	1	1
1519	явления девочки чьи	1	1
1520	какой личность чеховского	1	1
1521	двуголосого повествования доминирует	1	1
1522	проснувшимися деревьями начало	1	1
1523	не происходит завершающий	1	1
1524	в его жизни	1	1
1525	вопроса а как	1	1
1526	после смерти архиерея	1	1
1527	из дольнего мира	1	1
1528	за границу нестерпимо	2	1
1529	речью повествователя и	1	1
1530	потолков и тяжкого	1	1
1531	нею впервые будто	1	1
1532	чеховского героя одаривает	1	1
1533	одна из существенных	1	1
1534	евангельского манифестирована не	1	1
1535	точка зрения впервые	1	1
1536	перерывом во времени	1	1
1537	появление персонажа находится	1	1
1538	слова которое здесь	1	1
1539	отграниченная система смыслов	1	1
1540	способом рассказывания в	1	1
1541	солнце и было	1	1
1542	и деревья и	1	1
1543	состояние не поддается	1	1
1544	временность мерно длящегося	1	1
1545	и моментами обратной	1	1
1546	естественность взгляда на	1	1
1547	как сияние упоминается	1	1
1548	лишены необходимого роста	1	1
1549	хотя не должен	1	1
1550	без четверти двенадцать	2	1
1551	пасхальной радости переживаемой	1	1
1552	сюжета затем следует	1	1
1553	праздничнее и богаче	1	1
1554	отталкивается от наиболее	1	1
1555	полтора молча с	1	1
1556	и событие самого	1	1
1557	лишь уходом из	1	1
1558	о преосвященном петре	1	1
1559	но существенный сдвиг	1	1
1560	кумулятивной организации сюжета	1	1
1561	по родине и	1	1
1562	формах косвенной речи	1	1
1563	в гостиной эпизод	1	1
1564	рядоположными фактами и	1	1
1565	случаях когда рассказчик	1	1
1566	телесной смерти как	1	1
1567	с его собственным	1	1
1568	в далекое прошлое	1	1
1569	тематически неразрывность прошлого	1	1
1570	когда преосвященный входил	1	1
1571	глазами окружающих его	1	1
1572	его циклической конструкцией	1	1
1573	обратная симметрия начала	1	1
1574	всей вероятности и	2	1
1575	равной степени стремится	1	1
1576	в эпизоде то	1	1
1577	будучи непосредственной формой	1	1
1578	за границу а	1	1
1579	рассмотрим следующий характерный	1	1
1580	до воскресенья-то и	1	1
1581	вечером монахи пели	1	1
1582	верха каменных плит	1	1
1583	же усиливает ненавязчивый	1	1
1584	дело теперь? но	1	1
1585	отец сисой эпизод	1	1
1586	чаю напимшись голубчик	1	1
1587	ко второй практически	1	1
1588	этих сегментов нарративного	1	1
1589	словно какой-нибудь юродивый	1	1
1590	составляет три начальные	1	1
1591	оснований видеть в	1	1
1592	представляют собой возвращения	1	1
1593	восьми верстах от	1	1
1594	в присутствии преосвященного	1	1
1595	имя петр означающее	1	1
1596	без воскресения утрачивает	1	1
1597	по двенадцать первая	1	1
1598	нем не только	1	1
1599	архиерея за границей	1	1
1600	дьяконицу и носительницу	1	1
1601	сюжета от эпизода	1	1
1602	но в своем	1	1
1603	лишена неожиданности да	1	1
1604	преодолеваемая даль и	1	1
1605	ней не только	1	1
1606	и братьев и	1	1
1607	единения личности героя	1	1
1608	полунощи и про	1	1
1609	не в заблуждении	1	1
1610	наличие этого символического	1	1
1611	же люди что	2	1
1612	финальных эпизодов не	1	1
1613	первого евангелия ныне	1	1
1614	ходе литургии он	1	1
1615	о жизни на	1	1
1616	жизни однако в	1	1
1617	может быть сведена	1	1
1618	рассмотреть промежуточные микрособытия	1	1
1619	роста напряженности устремленного	1	1
1620	просто несобственно-прямая речь	1	1
1621	архиерей уносился мыслями	1	1
1622	как правило неугасимо	1	1
1623	на две половины	1	1
1624	обремененного должностными обязанностями	1	1
1625	вечности было весело	1	1
1626	детству кати именно	1	1
1627	как глазами окружающих	1	1
1628	же как было	2	1
1629	преосвященный петр и	1	1
1630	его собственным голосом	1	1
1631	анекдотичен ответ матери	1	1
1632	наконец отец сисой	1	1
1633	рода помазание а	1	1
1634	по аналогии с	1	1
1635	связи с кристаллизацией	1	1
1636	человек идет по	1	1
1637	характерно для зрелой	1	1
1638	которыми к нему	1	1
1639	организующий принцип системы	1	1
1640	с внучкой а	1	1
1641	момента более не	1	1
1642	рода ключом к	1	1
1643	завершается медитацией героя	1	1
1644	такие добрые дядечка	1	1
1645	рассогласованности глагольных времен	1	1
1646	лиминальную событийность и	1	1
1647	качестве таковых рассмотреть	1	1
1648	улыбкой стало причиной	1	1
1649	про жениха грядущего	1	1
1650	само по себе	1	1
1651	за сутки пробегает	1	1
1652	не бывает плодотворным	1	1
1653	могло произойти по-другому	2	1
1654	никакого явного преображения	1	1
1655	доставляет герою искренне	1	1
1656	второго ударили к	1	1
1657	еракина после него	1	1
1658	рассказчик цитирует прямую	1	1
1659	фразе их наступившее	1	1
1660	его устремление остро	1	1
1661	один из этих	1	1
1662	вопрос как теперь	1	1
1663	предсмертном видении опять	1	1
1664	многообразно переклички между	1	1
1665	именуют владыкой но	1	1
1666	третьем эпизоде герою	1	1
1667	рассказа оказывается двенадцатым	1	1
1668	она не подвергается	1	1
1669	празднества после смерти	1	1
1670	героя к детскому	1	1
1671	эпизод был моментом	1	1
1672	героя и не	1	1
1673	не только внешняя	1	1
1674	полном его составе	1	1
1675	реакция оба смеются	1	1
1676	этой старухи специально	1	1
1677	пространства делает очевидным	1	1
1678	радостной улыбкой стало	1	1
1679	сам того не	1	1
1680	и ведущего за	1	1
1681	не о том	1	1
1682	утра его детства	1	1
1683	не в рассказе	1	1
1684	религиозным дискурсами что	1	1
1685	отсутствующего героя продолжает	1	1
1686	говоря коммуникативная передача	1	1
1687	обнаруживаемые между первыми	1	1
1688	вверху высокая колокольня	1	1
1689	метками лет дней	1	1
1690	изредка цитатно а	1	1
1691	своею массою с	1	1
1692	начале девятого эпизода	1	1
1693	преобразило бы сюжетную	1	1
1694	с появлением фоновых	1	1
1695	носительницу бессмертного материнского	1	1
1696	а до воскресенья-то	1	1
1697	как же обстоит	1	1
1698	улицы одна за	1	1
1699	сисоем после ухода	1	1
1700	какое угнетает и	1	1
1701	трудно мотивировать отношением	1	1
1702	каким вероятно никогда	1	1
1703	обозначить как произведение	1	1
1704	содержанием самого коммуникативного	1	1
1705	невольного вопроса а	1	1
1706	а во второй	1	1
1707	финале рассказа напротив	1	1
1708	то есть прошлого	1	1
1709	рассказа перемещение персонажа	1	1
1710	на другом свет	1	1
1711	настроению любимого героем	1	1
1712	приезжала игуменья из	1	1
1713	себе момент единения	1	1
1714	причиной болезни архиерея	1	1
1715	немало анекдотического в	1	1
1716	фокализация третьего типа	1	1
1717	заутрене слышно было	1	1
1718	произведения не в	1	1
1719	куда-то очень-очень далеко	1	1
1720	нему входит и	1	1
1721	стороны писателя ведь	1	1
1722	эпизода во вторник	1	1
1723	формальных оснований для	1	1
1724	как только стало	1	1
1725	ностальгии окончательно отменяет	1	1
1726	или даже вовсе	2	1
1727	впервые будто и	1	1
1728	примеров рассмотрим следующий	1	1
1729	эпизоде увидеть своего	1	1
1730	внутренняя точка зрения	1	1
1731	чертог украшенный чувствовал	1	1
1732	в разные времена	1	1
1733	докторов но во	1	1
1734	предыдущих парах эпизодов	1	1
1735	воспоминаний героя в	1	1
1736	то есть весенними	1	1
1737	том что в	1	1
1738	преосвященного тогда как	1	1
1739	манифестаций этого противостояния	1	1
1740	в том или	2	1
1741	квалифицироваться как нулевая	1	1
1742	в залитый светом	1	1
1743	за личностью преосвященного	1	1
1744	в напряжении событийного	1	1
1745	если же в	1	1
1746	о священнике который	1	1
1747	выросла перед глазами	1	1
1748	хорах изредка вскрикивал	1	1
1749	глава четвертая в	1	1
1750	луна пение птиц	1	1
1751	павлушей в церкви	1	1
1752	в судьбе героя	1	1
1753	процесса и является	1	1
1754	временная локализация кладет	1	1
1755	уже забыл об	1	1
1756	обоих эпизодах его	1	1
1757	лишь изредка цитатно	1	1
1758	он существует сам	1	1
1759	быть не только	1	1
1760	главы художественное время	1	1
1761	служит исходное для	1	1
1762	ход естественного процесса	1	1
1763	ребенка называя вновь	1	1
1764	центрального персонажа если	1	1
1765	в тексте как	1	1
1766	все же переносом	1	1
1767	ваша мамаша без	1	1
1768	прошлого и с	1	1
1769	роли предсмертного видения	1	1
1770	то есть последних	1	1
1771	событийность и уподобляется	1	1
1772	мы будем вспоминать	1	1
1773	как и пара	1	1
1774	ногах и только	1	1
1775	учителя жизни мудреца	1	1
1776	где о преосвященном	1	1
1777	нулевой фазой по	1	1
1778	эпизодов имеет место	1	1
1779	в качестве одного	1	1
1780	утра герой окончательно	1	1
1781	интриги? или неким	1	1
1782	голосами повествователя и	1	1
1783	к прошлому то	1	1
1784	преображении петра в	1	1
1785	начинается речью повествователя	1	1
1786	умирающего и воскресающего	1	1
1787	ведущего за собой	1	1
1788	героя отчасти же	1	1
1789	а когда она	1	1
1790	присоединением к главному	1	1
1791	с его циклической	1	1
1792	что просто происходит	1	1
1793	нумерологические изыскания в	1	1
1794	светилось весеннее солнышко	1	1
1795	белые кресты на	1	1
1796	себя в комнате	1	1
1797	явственно приобретает символическую	1	1
1798	ей комплексом мотивов	1	1
1799	о детях о	2	1
1800	такой строй двуголосого	1	1
1801	оценивающий ситуацию пасхального	1	1
1802	в вознесении с	1	1
1803	неожиданности да и	1	1
1804	двоится читатель имеет	1	1
1805	повествовательного рисунка очерчивания	1	1
1806	подлежит сомнению и	1	1
1807	и непонятно ему	1	1
1808	намек на него	1	1
1809	которому ведома не	1	1
1810	длинный и три	1	1
1811	всенощной в подлинное	1	1
1812	окончательно отменяет инстанцию	1	1
1813	трагической иронии со	1	1
1814	их циклами при	1	1
1815	от всего предшествующего	1	1
1816	его настроений в	1	1
1817	принизан временными метками	1	1
1818	ракурсы нарратора и	1	1
1819	звучит один голос	1	1
1820	инстанцией первого эпизода	1	1
1821	увидеть своего рода	1	1
1822	себе самом верю	1	1
1823	присутствие героя в	1	1
1824	в ходе литургии	1	1
1825	мать в обоих	1	1
1826	о нашей здешней	1	1
1827	судьбе героя и	1	1
1828	эпизоды анализируемого нарративного	1	1
1829	прошлом о нашей	1	1
1830	втором мать в	1	1
1831	о приезде своей	1	1
1832	такого переосмысления тональности	1	1
1833	он живет не	1	1
1834	предстали бы двумя	1	1
1835	мотивами покоя благости	1	1
1836	прочитан как сказание	1	1
1837	онемевших ногах седьмые	1	1
1838	весеннее солнышко у	1	1
1839	алтаре архиереем а	1	1
1840	когда-то много-много лет	1	1
1841	не существует просто	1	1
1842	персонажа и перенос	1	1
1843	будет сказано ниже	1	1
1844	матери если во	1	1
1845	зрения наступает в	1	1
1846	в заключительном эпизоде	1	1
1847	как религиозная легенда	1	1
1848	после обеда приезжали	1	1
1849	этой фразе их	1	1
1850	уже была оспорена	1	1
1851	вследствие чего открывается	1	1
1852	смерть центрального персонажа	1	1
1853	семантической границы между	1	1
1854	эпизоде герой думает	1	1
1855	чьи волосы как	1	1
1856	речи имитируя непосредственное	1	1
1857	игуменьи и трех	1	1
1858	умирание наступает не	1	1
1859	фаза в развитии	1	1
1860	людей так и	1	1
1861	в россию после	1	1
1862	он как хорошо	1	1
1863	перекликающихся эпизодов напоминающая	1	1
1864	антитезу начальным словам	1	1
1865	точку зрения одного	1	1
1866	а таким каким	1	1
1867	как возвращение героя	1	1
1868	воскресным пасхальным звоном	1	1
1869	папаша были слабые	1	1
1870	обременительных обязанностей в	1	1
1871	владыко преосвященнейший чтоб	1	1
1872	то у главного	1	1
1873	который не вставал	1	1
1874	эпизод под вербное	1	1
1875	согласия героя со	1	1
1876	мотивирована сознанием петра	1	1
1877	так и томящим	1	1
1878	уже обращается к	1	1
1879	потускнели фитили нагорели	1	1
1880	такой системой координат	1	1
1881	вспоминал это сообщение	1	1
1882	читателя в самую	1	1
1883	стен вдруг выросла	1	1
1884	будьте такие добрые	1	1
1885	со всеми уже	1	1
1886	рамках этой нарративной	1	1
1887	эпизодов и связывания	1	1
1888	параллели между уходом	1	1
1889	тихого плача архиерея	1	1
1890	восьмых эпизода приходы	1	1
1891	его мысленного возвращения	1	1
1892	преосвященного петра когда	1	1
1893	внутреннего зрения и	1	1
1894	бы событийного статуса	1	1
1895	дольней жизни как	1	1
1896	воспоминаний преосвященного о	1	1
1897	глава вторая на	1	1
1898	стороны повествователя? как	1	1
1899	это вообще свойственно	1	1
1900	продолжает определять видение	1	1
1901	обоих этих пространств	1	1
1902	то ни было	3	1
1903	один человек с	1	1
1904	жизнь он идет	1	1
1905	петр неочевидный но	1	1
1906	соборной человеческой мысли	1	1
1907	дней своей жизни	1	1
1908	его голос сравним	1	1
1909	семантической параллели между	1	1
1910	ни единого слова	1	1
1911	искренне удовлетворение как	1	1
1912	происходит завершающий фрагмент	1	1
1913	стройно четкая граница	1	1
1914	с матерью и	1	1
1915	же о том	1	1
1916	редко и не	1	1
1917	не падает дело	1	1
1918	тех немногочисленных случаях	1	1
1919	в комнате катю	1	1
1920	определять видение повествуемого	1	1
1921	архиерея залитого солнцем	1	1
1922	картины мира анарративный	1	1
1923	к нему входит	1	1
1924	входил к себе	1	1
1925	персонажа из сумерек	1	1
1926	вместе со всеми	1	1
1927	может на том	1	1
1928	практически лишено самостоятельной	1	1
1929	сидели часа полтора	1	1
1930	три доктора а	1	1
1931	кого окружающие называют	1	1
1932	отношения окружающих к	1	1
1933	голоса сисоя матери	1	1
1934	в рамках этой	2	1
1935	качестве чуда сверхсобытия	1	1
1936	отрезку времени когда	1	1
1937	одной эпилоговой нулевой	1	1
1938	героя явственно редуцирована	1	1
1939	втором из них	1	1
1940	медитацией героя доносимой	1	1
1941	и самого архиерея	1	1
1942	конфигурирующей операции рассказа	1	1
1943	слова от страха	1	1
1944	нем звучит один	1	1
1945	их совпадениями но	1	1
1946	что освобождает и	1	1
1947	парадоксальное сочетание старческого	1	1
1948	церкви и т.п	1	1
1949	веселый красивый звон	1	1
1950	не может не	2	1
1951	героя продолжает определять	1	1
1952	во второй уксусом	1	1
1953	нарративного построения связаны	1	1
1954	чуждого миру детства	1	1
1955	различные и по	1	1
1956	эпизода достаточно одного	1	1
1957	мелкому и ненужному	1	1
1958	и даже не	1	1
1959	художественного высказывания в	2	1
1960	лег даже богу	2	1
1961	он приходится на	1	1
1962	также следующее место	1	1
1963	будущего несостоятельна предположение	1	1
1964	не отделена от	1	1
1965	слушает пение монахов	1	1
1966	ненавязчивый эффект уподобления	1	1
1967	смыл данного произведения	1	1
1968	воскресенья-то и не	1	1
1969	и связывания их	1	1
1970	иронии со стороны	1	1
1971	противоположно ему владыка	1	1
1972	становящегося павлушей в	1	1
1973	его матери если	1	1
1974	достигает фазы преображения	1	1
1975	утрачивает свою лиминальную	1	1
1976	переход от донарративных	1	1
1977	временными метками лет	1	1
1978	как о некой	1	1
1979	к себе появление	1	1
1980	а с белыми	1	1
1981	его жизни но	1	1
1982	петр означающее как	1	1
1983	побочным ее продуктом	1	1
1984	вас чаю напимшись	1	1
1985	эффект уподобления чуду	1	1
1986	бородой сисоя столь	1	1
1987	в его личностности	1	1
1988	и собирающиеся на	1	1
1989	упорядочено возвратным отношением	1	1
1990	вспомним что чеховский	1	1
1991	ныне прославися сын	1	1
1992	этнографии терминологией а	1	1
1993	чувствовать этого тяжкого	1	1
1994	общая неловкость поведения	1	1
1995	эпилоговым заключительную главу	1	1
1996	тематического нарастания наступает	1	1
1997	со времен принятия	1	1
1998	факт который имел	1	1
1999	руси христианства эта	1	1
2000	сама входит к	1	1
2001	эта очевидная граница	1	1
2002	в едином но	1	1
2003	а именно с	1	1
2004	бывшим мальчиком павлушей	1	1
2005	новое настоящее по	1	1
2006	обратиться к закрепленным	1	1
2007	слушатели-читатели события эти	1	1
2008	со стороны повествователя?	1	1
2009	на протяжении двадцати	1	1
2010	не вглядеться в	1	1
2011	девять душ детей	1	1
2012	коммуникативная передача событий	1	1
2013	было причинно-следственной связи	1	1
2014	несмотря на свой	1	1
2015	эпизода они еще	1	1
2016	она сама входит	1	1
2017	каменных плит и	1	1
2018	от героя в	1	1
2019	своего рода механизмом	1	1
2020	в форме несобственно-прямой	1	1
2021	а он уже	1	1
2022	столько же несомненна	1	1
2023	героя в рамках	1	1
2024	одного слова от	1	1
2025	к неклассической нарративике	1	1
2026	охватившего всю церковь	1	1
2027	поскольку каждому приходится	1	1
2028	для рассказа перемещение	1	1
2029	завершенная и строго	1	1
2030	долго жить даже	1	1
2031	только покидая жизнь	1	1
2032	и в юности	2	1
2033	какой бы то	1	1
2034	а не в	2	1
2035	чего открывается во	1	1
2036	ибо истинное его	1	1
2037	впервые говорит о	1	1
2038	монахи пели стройно	1	1
2039	внешнюю внутренняя точка	1	1
2040	ведома не только	1	1
2041	все и деревья	1	1
2042	только бы домой	1	1
2043	это позиция со-искателя	1	1
2044	границу а далее	1	1
2045	содержательнее она альтернативна	1	1
2046	но в его	1	1
2047	фигуры и наличие	1	1
2048	плача архиерея охватившего	1	1
2049	схематизму действие может	1	1
2050	страдающего тела увиденный	1	1
2051	стабильно дифференцированном и	1	1
2052	перед нами два	1	1
2053	этого противостояния внизу	1	1
2054	начальный фрагмент повествования	1	1
2055	с другой горняя	1	1
2056	вознесении с посмертным	1	1
2057	прочитано как символ	1	1
2058	ситуацию ухода героя	1	1
2059	грядущего в полунощи	1	1
2060	думал он как	1	1
2061	жизни не только	1	1
2062	марии тимофеевны двоящаяся	1	1
2063	первособытию христианской культуры	1	1
2064	значении этого слова	2	1
2065	событий процессов состояний	1	1
2066	нарративного текста в	1	1
2067	и представлялось ему	1	1
2068	еще одна деталь	1	1
2069	дела и разговоры	1	1
2070	с нею впервые	1	1
2071	был его иметь	1	1
2072	отмеченный перерывом во	1	1
2073	и уподобляется кумулятивной	1	1
2074	ключом к чуду	1	1
2075	в конце предыдущего	1	1
2076	а не с	1	1
2077	проснувшимися к жизни	1	1
2078	оказывается атрибутом детства	1	1
2079	высокая колокольня вся	1	1
2080	увидел у себя	1	1
2081	рассказа о ней	1	1
2082	построения связаны между	1	1
2083	смерти как духовного	1	1
2084	и знает преосвященный	1	1
2085	безлюдные вверху высокая	1	1
2086	знания убеждения мнения	1	1
2087	первом случае уединившимся	1	1
2088	задумавшись то в	1	1
2089	миф с его	1	1
2090	слов с которыми	1	1
2091	место своеобразного эпилога	1	1
2092	разумеется усиливает зеркальный	1	1
2093	всю ночь а	1	1
2094	впечатление чуда сверхсобытия	1	1
2095	и истолкована весьма	1	1
2096	специальном сюжетологическом значении	1	1
2097	тексте отсутствует даже	1	1
2098	мамаша без вас	1	1
2099	с архиереем что	1	1
2100	четыре эпизода четко	1	1
2101	весело все благополучно	2	1
2102	он почувствовал что	1	1
2103	тексте случай употребления	1	1
2104	племянница катя в	1	1
2105	мотивом светлой пасхальной	1	1
2106	неутолимое духовное хотение	1	1
2107	чего он сам	1	1
2108	строго пополам переломами	1	1
2109	центральное событие здесь	1	1
2110	изощренную как мы	1	1
2111	смерти преосвященного петра	1	1
2112	места времени и	1	1
2113	первого ни для	1	1
2114	сорока внуков что	1	1
2115	позиция со-искателя коммуникативным	1	1
2116	несобственно-прямой речи но	1	1
2117	свою худобу и	1	1
2118	фоновых персонажей глава	1	1
2119	не желая возбуждал	1	1
2120	дольнего мира в	1	1
2121	отгороженная от героя	1	1
2122	там чего уж	1	1
2123	наличия во внешнем	1	1
2124	образцы несобственно-прямой речи	1	1
2125	есть весенними проснувшимися	1	1
2126	из дольней жизни	1	1
2127	повествуемом мире оформляло	1	1
2128	очевидная граница эпизода	1	1
2129	ушло куда-то очень-очень	1	1
2130	центрального персонажа продолжает	1	1
2131	дрожит от обремененного	1	1
2132	году как будет	2	1
2133	он обедню в	2	1
2134	хорошо теми же	1	1
2135	в чужой повествуемый	1	1
2136	она возила и	1	1
2137	воспоминаниях вполне анекдотичны	1	1
2138	было как в	1	1
2139	они все те	2	1
2140	отсутствует но и	1	1
2141	без помощи зеркала	1	1
2142	маркированность голосов весьма	1	1
2143	в своем составе	1	1
