N	2gram	Vygotskiy_	VeschiIm
1305	этого слова	3	1
1306	ли не	2	1
1307	этой стадии	1	1
1308	к нашей	1	1
1309	на одном	2	1
1310	относится всецело	2	1
1311	словом как	1	1
1312	это понятие	3	1
1313	должно стать	1	1
1314	не могут	7	1
1315	ней нет	1	1
1316	говоря она	1	1
1317	может явиться	1	1
1318	в двух	1	1
1319	предмета но	1	1
1320	даже что	1	1
1321	какое бы	1	1
1322	к мысли	6	1
1323	бы совершенно	1	1
1324	полагает что	1	1
1325	как именно	1	1
1326	решается вопрос	1	1
1327	говорит об	2	1
1328	в других	2	1
1329	не иначе	3	1
1330	говорили выше	2	1
1331	понимания самого	1	1
1332	с какими	1	1
1333	этого учения	1	1
1334	в меру	4	1
1335	следовательно никак	1	1
1336	самой себе	3	1
1337	социальных форм	1	1
1338	и по	5	1
1339	основанной на	1	1
1340	что хотя	1	1
1341	на которую	1	1
1342	которая как	2	1
1343	интересующей нас	5	1
1344	качеств и	1	1
1345	конечно это	1	1
1346	языка в	1	1
1347	могли бы	15	1
1348	обратном направлении	1	1
1349	того или	1	1
1350	реагирует на	1	1
1351	разница между	1	1
1352	речи еще	1	1
1353	нас области	1	1
1354	обычно в	1	1
1355	понимает что	1	1
1356	является вообще	1	1
1357	полной мере	1	1
1358	обе первые	1	1
1359	же из	1	1
1360	первый план	2	1
1361	на нем	2	1
1362	вообще в	2	1
1363	с самого	8	1
1364	в вопросе	4	1
1365	необходимо должна	1	1
1366	оно в	1	1
1367	отличие от	3	1
1368	ему чужда	1	1
1369	мы увидим	3	1
1370	действия в	2	1
1371	в целях	2	1
1372	чистом виде	1	1
1373	на гораздо	1	1
1374	эти последние	1	1
1375	признает одинаково	1	1
1376	выше что	2	1
1377	этого сделать	1	1
1378	существует это	1	1
1379	психологической точки	2	1
1380	чего нет	1	1
1381	опытом но	1	1
1382	в самых	4	1
1383	две стороны	1	1
1384	мере как	2	1
1385	не могу	1	1
1386	от этих	1	1
1387	нужно как	1	1
1388	не дает	2	1
1389	во всей	3	1
1390	связанные между	2	1
1391	и речи	1	1
1392	мы различаем	2	1
1393	силе и	1	1
1394	каждый момент	1	1
1395	абсолютно не	1	1
1396	в теории	4	1
1397	ограничиться только	1	1
1398	развитием языка	1	1
1399	с совершенно	1	1
1400	отношение между	4	1
1401	уже по	5	1
1402	объяснять происхождение	1	1
1403	в случае	2	1
1404	является его	2	1
1405	и самостоятельность	1	1
1406	может понять	1	1
1407	это по	1	1
1408	в одинаковой	2	1
1409	все основные	7	1
1410	один шаг	3	1
1411	связана с	2	1
1412	то обстоятельство	5	1
1413	словами но	1	1
1414	однако эта	1	1
1415	в системе	4	1
1416	от которых	1	1
1417	или иные	1	1
1418	не имеющие	1	1
1419	ничего нового	1	1
1420	всех других	1	1
1421	нее а	1	1
1422	не приходится	1	1
1423	хотя в	2	1
1424	понятия в	11	1
1425	из него	3	1
1426	это или	1	1
1427	и тот	5	1
1428	между обоими	7	1
1429	если все	1	1
1430	конечно в	1	1
1431	является одним	2	1
1432	факт что	1	1
1433	что нам	3	1
1434	учесть и	1	1
1435	такое что	1	1
1436	относится и	1	1
1437	в пределах	6	1
1438	выражается в	1	1
1439	в современной	3	1
1440	мне как	1	1
1441	чтобы их	1	1
1442	но так	1	1
1443	а этот	2	1
1444	природу этого	1	1
1445	более частных	1	1
1446	если взять	1	1
1447	думать что	1	1
1448	самое время	1	1
1449	нам о	1	1
1450	вопрос можно	1	1
1451	идет речь	1	1
1452	всякая наука	1	1
1453	и выше	1	1
1454	еще на	1	1
1455	идет о	1	1
1456	эта отвлеченность	1	1
1457	это знание	1	1
1458	как из	2	1
1459	проблемы в	1	1
1460	могло быть	1	1
1461	и анализ	1	1
1462	по той	1	1
1463	не учитывает	1	1
1464	отвечала на	1	1
1465	что дает	1	1
1466	свете того	2	1
1467	же самое	7	1
1468	скажем что	1	1
1469	фактически существующее	1	1
1470	вопрос в	1	1
1471	заставляет нас	1	1
1472	вообще все	1	1
1473	с большой	1	1
1474	этот предмет	2	1
1475	не нуждается	1	1
1476	оно должно	2	1
1477	новое понимание	1	1
1478	для обозначения	1	1
1479	и свойств	1	1
1480	содержание понятия	1	1
1481	в плане	2	1
1482	оно имеет	4	1
1483	и понятия	1	1
1484	внимание и	3	1
1485	все значение	1	1
1486	слово слово	1	1
1487	этот путь	2	1
1488	части в	1	1
1489	это приводит	1	1
1490	могут быть	7	1
1491	и развитии	2	1
1492	в зависимости	2	1
1493	бы он	1	1
1494	одним из	4	1
1495	применимо к	1	1
1496	результате этого	1	1
1497	которое мы	1	1
1498	вопроса в	1	1
1499	речь и	4	1
1500	данные вещи	1	1
1501	совершенно иначе	2	1
1502	анализа и	1	1
1503	ее из	1	1
1504	подойти к	1	1
1505	на отдельные	2	1
1506	стоит только	2	1
1507	эти признаки	1	1
1508	понять что	2	1
1509	с которым	2	1
1510	операций в	2	1
1511	или иной	1	1
1512	нечто следовательно	1	1
1513	же в	2	1
1514	как наиболее	2	1
1515	нет как	1	1
1516	бы оно	3	1
1517	к новому	1	1
1518	представление об	2	1
1519	понимания однако	1	1
1520	всего на	2	1
1521	чем та	1	1
1522	но сейчас	1	1
1523	один путь	1	1
1524	той которую	1	1
1525	а как	1	1
1526	который был	1	1
1527	и новые	1	1
1528	это в	2	1
1529	самые звуки	1	1
1530	же необходимо	1	1
1531	как совокупность	2	1
1532	я делаю	2	1
1533	в него	1	1
1534	перевести ее	1	1
1535	всех этих	1	1
1536	ли уже	1	1
1537	доказывает что	1	1
1538	таким же	3	1
1539	именно это	2	1
1540	имеет свою	5	1
1541	в один	1	1
1542	ту самую	1	1
1543	понятия и	11	1
1544	одного и	9	1
1545	и наконец	3	1
1546	этим последним	1	1
1547	эту тему	1	1
1548	сейчас мы	2	1
1549	нет никаких	2	1
1550	есть функция	1	1
1551	объяснить это	1	1
1552	проблему как	1	1
1553	и самый	2	1
1554	вне ее	1	1
1555	себе а	1	1
1556	это делаю	2	1
1557	меньше чем	1	1
