N	2gram	Propp_Isto	Literetu
1322	нами и	2	1
1323	уже тогда	2	1
1324	роль что	1	1
1325	частный случай	3	1
1326	в книге	3	1
1327	к ней	2	1
1328	по всей	1	1
1329	на путь	1	1
1330	он появляется	1	1
1331	собой лишь	1	1
1332	у меня	1	1
1333	делает уже	1	1
1334	он знает	1	1
1335	это место	1	1
1336	в царство	6	1
1337	наиболее древней	1	1
1338	тебе мое	1	1
1339	это означает	2	1
1340	же можно	4	1
1341	отождествляется с	1	1
1342	момент в	1	1
1343	исторически и	1	1
1344	уже никто	1	1
1345	идет не	1	1
1346	только после	3	1
1347	себе задачей	1	1
1348	об этой	1	1
1349	там на	1	1
1350	этой силы	1	1
1351	мир он	2	1
1352	на своих	2	1
1353	эти два	2	1
1354	не хватает	2	1
1355	как живой	1	1
1356	остались в	1	1
1357	он с	1	1
1358	дальше в	1	1
1359	само по	1	1
1360	пути к	1	1
1361	жизнью и	1	1
1362	вопроса не	1	1
1363	иное как	1	1
1364	уходила в	1	1
1365	меня и	1	1
