N	2gram	Bakhtin_Fr	Myslijsy
1320	знали что	1	1
1321	такого рода	1	1
1322	к себе	3	1
1323	ней то	1	1
1324	его себе	1	1
1325	что мир	1	1
1326	наоборот их	1	1
1327	от тела	1	1
1328	это их	1	1
1329	ее можно	1	1
1330	силы но	1	1
1331	аналогии с	1	1
1332	данное нами	1	1
1333	человека во	1	1
1334	в качестве	11	1
1335	и через	2	1
1336	с болезнью	1	1
1337	будем говорить	1	1
1338	в тот	1	1
1339	естественная история	2	1
1340	они в	3	1
1341	два раза	1	1
1342	есть с	2	1
1343	в некоторой	2	1
1344	образами не	1	1
1345	весь мир	1	1
1346	эта форма	1	1
1347	я заметил	1	1
1348	во всей	2	1
1349	что вы	1	1
1350	бы думать	1	1
1351	в несколько	1	1
1352	в народных	2	1
1353	весьма распространено	1	1
1354	к миру	1	1
1355	ли оно	1	1
1356	что под	1	1
1357	по аналогии	1	1
1358	дано в	2	1
1359	здесь же	2	1
1360	связанными с	1	1
1361	в ожидании	1	1
1362	его понимании	1	1
1363	он берет	2	1
1364	целиком и	1	1
1365	происходит и	1	1
1366	не остается	1	1
1367	исторического развития	1	1
1368	прошла через	1	1
1369	как все	1	1
1370	различаются между	1	1
1371	на поверхности	1	1
1372	думать о	1	1
1373	эти три	1	1
1374	и иметь	1	1
1375	встречается в	1	1
1376	же при	1	1
1377	на земле	5	1
1378	же точно	2	1
1379	они как	3	1
1380	между собой	2	1
1381	нужно еще	1	1
1382	и влияние	5	1
1383	образом это	2	1
1384	был не	1	1
1385	хотя оно	1	1
1386	как ряд	1	1
1387	по характеру	1	1
1388	а другой	1	1
1389	из простейших	1	1
1390	мира все	1	1
1391	есть своя	1	1
1392	что их	2	1
1393	а для	2	1
1394	не был	2	1
1395	из другого	1	1
1396	той или	1	1
1397	понятий и	1	1
1398	воды и	1	1
1399	и отсюда	1	1
1400	необходимость в	1	1
1401	точкой зрения	1	1
1402	самое название	1	1
1403	в уста	1	1
1404	находит свое	2	1
1405	для его	2	1
1406	того в	1	1
1407	тесно связаны	3	1
1408	проникает в	3	1
1409	мудростью и	1	1
1410	от движения	1	1
1411	это совершается	1	1
1412	случаев в	2	1
1413	орган его	1	1
1414	разных местах	1	1
1415	говорит если	1	1
1416	не повторяет	1	1
1417	именно потому	1	1
1418	тела есть	1	1
1419	думали что	1	1
1420	обращаем внимание	1	1
1421	к образу	1	1
1422	себе то	1	1
1423	близкий к	1	1
1424	от человека	1	1
1425	и различных	1	1
1426	тела но	6	1
1427	к такой	1	1
1428	на нем	1	1
1429	всех других	2	1
1430	для сохранения	1	1
1431	в тех	1	1
1432	др в	1	1
1433	сомнению что	1	1
1434	нем же	1	1
1435	мы приводим	1	1
1436	здесь вместо	1	1
1437	в огонь	1	1
1438	в тоне	2	1
1439	над ним	1	1
1440	из общего	1	1
1441	как один	2	1
1442	мы здесь	3	1
1443	и веселый	1	1
1444	для жизни	1	1
1445	свое развитие	1	1
1446	не совпадает	1	1
1447	его так	2	1
1448	не раз	1	1
1449	неразрывно связано	1	1
1450	к каждому	1	1
1451	и ребенка	1	1
1452	смерть но	1	1
1453	конкретных и	1	1
1454	или меньшей	2	1
1455	на свет	1	1
1456	ту пору	1	1
1457	значение мы	1	1
1458	ту сторону	1	1
1459	с людьми	1	1
1460	чем она	1	1
1461	мира тем	2	1
1462	об них	1	1
1463	но чем	1	1
1464	слова из	1	1
1465	рыцарских романов	1	1
1466	многие и	1	1
1467	и глубокое	2	1
1468	найти в	1	1
1469	и каждый	1	1
1470	есть также	1	1
1471	чтобы читатель	1	1
1472	когда они	1	1
1473	для изображения	1	1
1474	однако от	1	1
1475	выражений и	1	1
1476	связь в	1	1
1477	ключ ко	1	1
1478	как простое	1	1
1479	роль играет	3	1
1480	тесно связан	1	1
1481	и языки	1	1
1482	но вряд	1	1
1483	значении и	1	1
1484	значение как	1	1
1485	ибо в	1	1
1486	доказывая что	1	1
1487	на место	4	1
1488	жажды и	1	1
1489	собственное имя	2	1
1490	и чтобы	1	1
1491	чувств и	1	1
1492	форму и	2	1
1493	отверстия в	4	1
1494	нечто от	1	1
1495	ею в	1	1
1496	радости и	1	1
1497	речи почти	1	1
1498	образами этого	2	1
1499	но они	3	1
1500	меньшей степени	2	1
1501	ее так	1	1
1502	коровы в	1	1
1503	они представляются	1	1
1504	него это	1	1
1505	предположение о	1	1
1506	даже больше	2	1
1507	чем выше	1	1
1508	время самого	1	1
1509	к сожалению	1	1
1510	своего рода	3	1
1511	эта цель	1	1
1512	ее вовсе	1	1
1513	связи и	3	1
1514	повторяется в	1	1
1515	значительное количество	1	1
1516	в последующих	2	1
1517	конкретности и	2	1
1518	а теперь	1	1
1519	произведение и	1	1
1520	в столь	1	1
1521	даны в	1	1
1522	в простейшем	1	1
1523	ряд образов	2	1
1524	царства природы	2	1
1525	они и	4	1
1526	смотреть на	1	1
1527	и связанные	1	1
1528	на небе	3	1
1529	последним словом	1	1
1530	другой только	1	1
1531	что сказать	1	1
1532	человеческого тела	11	1
1533	жизни а	1	1
1534	здесь сам	1	1
1535	самое произведение	1	1
1536	на первом	1	1
1537	оно было	3	1
1538	наблюдать в	1	1
1539	с миром	1	1
1540	потом и	1	1
1541	назначению а	1	1
1542	потрясений и	1	1
1543	и движения	1	1
1544	я еще	3	1
1545	как отрицание	2	1
1546	ли что	1	1
1547	видимой связи	2	1
1548	природе и	1	1
1549	всех слов	1	1
1550	растением и	1	1
1551	здесь для	1	1
1552	он на	1	1
1553	жизни именно	1	1
1554	в область	3	1
1555	от этой	2	1
1556	и народной	1	1
1557	для врача	1	1
1558	речи как	1	1
1559	в германских	1	1
1560	скоро в	1	1
1561	и делает	1	1
1562	одни черты	1	1
1563	это аналогично	1	1
1564	приблизился к	2	1
1565	мере и	1	1
1566	при нем	1	1
1567	нас от	1	1
1568	нее свой	1	1
1569	со всеми	4	1
1570	и самая	3	1
1571	поэтому и	5	1
1572	но весьма	1	1
1573	о природе	1	1
1574	характер но	1	1
1575	с xiii	1	1
1576	тело которое	1	1
1577	он так	1	1
1578	условиях не	1	1
1579	направленное в	1	1
1580	однако что	1	1
1581	о самом	1	1
1582	размеров и	1	1
1583	с целью	1	1
1584	этот оттенок	1	1
1585	эта жизнь	1	1
1586	образ во	1	1
1587	встречаются и	1	1
1588	ведущие к	1	1
1589	формы образ	1	1
1590	времени не	1	1
1591	это общее	1	1
1592	стремятся к	1	1
1593	доходит до	1	1
1594	какое мы	1	1
1595	плане но	1	1
1596	пор еще	3	1
1597	учений о	1	1
1598	его лице	1	1
1599	воздуха и	2	1
1600	это время	1	1
1601	на эту	1	1
1602	природе в	1	1
1603	последующее развитие	1	1
1604	том какое	3	1
1605	существовало до	1	1
1606	правда не	2	1
1607	форме а	1	1
1608	так называемая	1	1
1609	ли он	1	1
1610	ступени развития	1	1
1611	не касается	2	1
1612	вперед и	2	1
1613	духа а	1	1
1614	нераздельное единство	1	1
1615	пока он	2	1
1616	имеют свое	1	1
1617	на вещь	1	1
1618	вследствие этого	1	1
1619	здесь нет	3	1
1620	тот кто	1	1
1621	знакомый нам	1	1
1622	этого движения	1	1
1623	говорится что	1	1
1624	собою они	1	1
1625	мира поэтому	1	1
1626	второго лица	1	1
1627	а язык	1	1
1628	могу сказать	1	1
1629	наук на	1	1
1630	но их	2	1
1631	бросается в	1	1
1632	и сюда	3	1
1633	этого явления	1	1
1634	чем же	2	1
1635	не является	1	1
1636	и цвет	1	1
1637	как говорит	1	1
1638	во всю	1	1
1639	от горя	1	1
1640	человеческого рода	2	1
1641	смерти и	1	1
1642	в круг	1	1
1643	слов мы	1	1
1644	это слияние	2	1
1645	до настоящего	1	1
1646	совпадает с	1	1
1647	но каждый	1	1
1648	но здесь	2	1
1649	и пожирания	1	1
1650	большую роль	1	1
1651	это все	1	1
1652	жизни из	1	1
1653	чем они	1	1
1654	не быть	1	1
1655	связано со	1	1
1656	есть место	1	1
1657	от мира	2	1
1658	и количество	1	1
1659	и вся	3	1
1660	в которую	1	1
1661	в первых	2	1
1662	не лишены	1	1
1663	и духовные	1	1
1664	и новые	2	1
1665	ближе всего	1	1
1666	нет никакой	2	1
1667	в следующей	7	1
1668	примеров в	1	1
1669	числе и	2	1
1670	в мир	1	1
1671	сверху и	1	1
1672	большинство их	1	1
1673	групп из	1	1
1674	в совершенно	2	1
1675	выбора между	1	1
1676	начала и	4	1
1677	стихии и	1	1
1678	никаких оснований	1	1
1679	связанных с	5	1
1680	связанной с	1	1
1681	здесь от	3	1
1682	автора в	1	1
1683	образом не	1	1
1684	дает направление	1	1
1685	человек при	1	1
1686	от которой	1	1
1687	но от	1	1
1688	народного творчества	1	1
1689	нужно заметить	1	1
1690	входом в	2	1
1691	отрывок из	2	1
1692	но именно	3	1
1693	в огороде	1	1
1694	были уже	1	1
1695	только есть	1	1
1696	и появляется	1	1
1697	бы сказать	1	1
1698	его для	1	1
1699	сила его	1	1
1700	в телесном	1	1
1701	всего к	1	1
1702	этот последний	2	1
1703	во рту	8	1
1704	только положительные	1	1
1705	ее содержание	1	1
1706	предшествующих поколений	1	1
1707	у них	3	1
1708	по этой	1	1
1709	в корне	1	1
1710	в настоящее	1	1
1711	притом с	1	1
1712	и бывшие	1	1
1713	другого и	1	1
1714	соприкосновение с	1	1
1715	тела затем	1	1
1716	в самих	1	1
1717	мы слышим	1	1
1718	то которое	1	1
1719	из этой	1	1
1720	направлены на	1	1
1721	всего того	1	1
1722	как к	1	1
1723	от простого	1	1
1724	если считать	1	1
1725	именно к	1	1
1726	лице и	1	1
1727	поэтому уже	1	1
1728	языках но	1	1
1729	я так	1	1
1730	для нашего	2	1
1731	всегда можно	1	1
1732	которым он	4	1
1733	значение в	2	1
1734	понятно и	1	1
1735	видим как	1	1
1736	вот например	1	1
1737	но нигде	1	1
1738	не берется	1	1
1739	принадлежит и	1	1
1740	свидетельствует о	3	1
1741	сам он	3	1
1742	исторической жизни	1	1
1743	второй половине	1	1
1744	образом те	1	1
1745	и вот	3	1
1746	этот и	1	1
1747	том числе	4	1
1748	речи которые	1	1
1749	этой части	1	1
1750	я видел	3	1
1751	видел как	2	1
1752	дает еще	1	1
1753	дали и	1	1
1754	и всем	2	1
1755	части его	1	1
1756	всего человечества	1	1
1757	для всего	1	1
1758	к сердцу	1	1
1759	в нос	1	1
1760	только его	2	1
1761	свойственно и	1	1
1762	наука в	1	1
1763	все только	1	1
1764	день и	1	1
1765	одну общую	1	1
1766	образом все	2	1
1767	же явления	1	1
1768	имеет значения	1	1
1769	выражении в	1	1
1770	здесь в	9	1
1771	говорит и	1	1
1772	богатство и	1	1
1773	уже были	1	1
1774	а здесь	1	1
1775	ним для	1	1
1776	них и	2	1
1777	различия между	1	1
1778	xix века	2	1
1779	и смысл	2	1
1780	он умрет	1	1
1781	которому она	1	1
1782	и понятий	1	1
1783	века и	1	1
1784	времени становится	1	1
1785	с чисто	1	1
1786	иногда и	1	1
1787	и внутренних	1	1
1788	удаленные друг	1	1
1789	наконец в	1	1
1790	тогда еще	1	1
1791	и другую	1	1
1792	остается и	1	1
1793	оживает в	2	1
1794	а также	8	1
1795	их появление	1	1
1796	и бесконечно	1	1
1797	за этим	1	1
1798	который как	1	1
1799	движение в	8	1
1800	места в	2	1
1801	в силах	2	1
1802	уже совершенно	2	1
1803	и новых	2	1
1804	знаем но	1	1
1805	возвращаемся к	1	1
1806	вообще не	1	1
1807	конечно отлично	1	1
1808	в страну	3	1
1809	более что	1	1
1810	в ряде	6	1
1811	остальных частях	1	1
1812	не наоборот	1	1
1813	предмету или	1	1
1814	страха и	1	1
1815	или наконец	1	1
1816	говорят о	1	1
1817	напротив они	1	1
1818	в переводе	1	1
1819	первоначального замысла	1	1
1820	мира и	6	1
1821	а иногда	1	1
1822	и со	2	1
1823	эту борьбу	1	1
1824	чем мы	1	1
1825	вероятно не	1	1
1826	видим что	2	1
1827	через них	1	1
1828	в условиях	1	1
1829	а за	2	1
1830	из первой	1	1
1831	общей природы	1	1
1832	которые с	1	1
1833	целого и	2	1
1834	время он	1	1
1835	вовлекает в	1	1
1836	с какими	1	1
1837	связаны с	7	1
1838	этой системы	3	1
1839	это явление	2	1
1840	людей в	3	1
1841	нас даже	1	1
1842	жизнь и	3	1
1843	человеческая природа	1	1
1844	бы его	2	1
1845	это до	1	1
1846	рождается не	1	1
1847	уже сказали	2	1
1848	но его	1	1
1849	нее нет	1	1
1850	же может	1	1
1851	ко всему	1	1
1852	освобождаются от	1	1
1853	когда по	1	1
1854	друг за	2	1
1855	и воды	1	1
1856	в воду	1	1
1857	за то	4	1
1858	до мозга	1	1
1859	бывает трудно	1	1
1860	возвращается к	1	1
1861	же от	1	1
1862	это мне	1	1
1863	например у	2	1
1864	страх и	3	1
1865	это как	1	1
1866	откуда он	1	1
1867	нужно сказать	4	1
1868	и оценка	1	1
1869	огонь и	1	1
1870	это был	1	1
1871	и образов	2	1
1872	дали ему	1	1
1873	на поле	1	1
1874	которые были	2	1
1875	в раю	1	1
1876	особое значение	2	1
1877	сказали что	1	1
1878	слова было	2	1
1879	загробной жизни	1	1
1880	в частности	2	1
1881	между предметами	1	1
1882	и рождает	1	1
1883	длинный ряд	4	1
1884	то ее	1	1
1885	новой и	2	1
1886	дает им	1	1
1887	это была	4	1
1888	что образ	4	1
1889	оказывается что	3	1
1890	конечно в	2	1
1891	в трех	2	1
1892	раз а	1	1
1893	еще в	4	1
1894	в пределах	1	1
1895	на людей	1	1
1896	в xix	1	1
1897	лишь как	1	1
1898	и важно	1	1
1899	на всю	2	1
1900	так когда	1	1
1901	при всем	1	1
1902	этому поводу	1	1
1903	скорее в	1	1
1904	же процесса	1	1
1905	и т.д	3	1
1906	идет о	1	1
1907	в дело	1	1
1908	развитие этих	1	1
1909	человек как	1	1
1910	животное и	1	1
1911	образом они	1	1
1912	и время	1	1
1913	показывает как	1	1
1914	но человек	1	1
1915	последнее и	1	1
1916	может достигнуть	1	1
1917	образ становится	1	1
1918	есть такое	2	1
1919	со своими	2	1
1920	очень часто	5	1
1921	для такого	1	1
1922	в друга	1	1
1923	тела с	1	1
1924	выражения в	1	1
1925	с самым	1	1
1926	это место	1	1
1927	благодаря этому	3	1
1928	дух в	1	1
1929	в нераздельное	1	1
1930	совершенно иначе	1	1
1931	это очевидно	1	1
1932	проявляются в	1	1
1933	человека это	1	1
1934	никому не	2	1
1935	но о	1	1
1936	свою речь	1	1
1937	и утверждение	1	1
1938	слишком рано	1	1
1939	явлениями и	2	1
1940	переходят друг	1	1
1941	вселенной и	2	1
1942	его природа	1	1
1943	и обратно	3	1
1944	слышать в	1	1
1945	эту идею	1	1
1946	в лице	2	1
1947	времени а	1	1
1948	некоторые черты	1	1
1949	в чисто	1	1
1950	жизнью и	2	1
1951	в руках	4	1
1952	как воздух	1	1
1953	души есть	1	1
1954	в воображении	1	1
1955	более того	3	1
1956	весьма различные	1	1
1957	все действия	1	1
1958	меньше чем	1	1
