N	2gram	Bakhtin_Fr	Komedia
1323	он должен	1	1
1324	одного и	2	1
1325	предположение о	1	1
1326	из глаз	1	1
1327	счет и	1	1
1328	и самый	2	1
1329	для самого	1	1
1330	в особенности	5	1
1331	там они	1	1
1332	эта цель	1	1
1333	себе самом	2	1
1334	с полной	2	1
1335	не исключено	1	1
1336	романа с	1	1
1337	и стало	1	1
1338	в последующих	2	1
1339	не нашел	1	1
1340	несколько десятков	1	1
1341	он уже	2	1
1342	в столь	1	1
1343	всеми ее	1	1
1344	они и	4	1
1345	философы и	1	1
1346	как с	1	1
1347	в традиционный	1	1
1348	в твоей	1	1
1349	в самый	2	1
1350	то есть	36	1
1351	на совершенно	1	1
1352	времени от	1	1
1353	в подарок	1	1
1354	и старой	1	1
1355	жизни а	1	1
1356	представлению о	1	1
1357	интерес в	1	1
1358	и одно	1	1
1359	во-вторых потому	1	1
1360	не находим	1	1
1361	всех других	2	1
1362	сам по	2	1
1363	концов в	1	1
1364	современников и	2	1
1365	здесь он	3	1
1366	не оказать	1	1
1367	находятся в	2	1
1368	дает и	1	1
1369	что сам	1	1
1370	он действует	2	1
1371	утверждает что	1	1
1372	с каждым	1	1
1373	наконец ряд	1	1
1374	и наш	2	1
1375	человека во	1	1
1376	и создает	1	1
1377	целом ряде	1	1
1378	очень много	1	1
1379	обычной колеи	1	1
1380	и вполне	1	1
1381	душа моя	2	1
1382	все границы	2	1
1383	за это	1	1
1384	этот же	2	1
1385	в кругу	1	1
1386	в загробное	2	1
1387	имеет свои	1	1
1388	такого же	1	1
1389	за что	2	1
1390	суд и	1	1
1391	поэтому и	5	1
1392	появление в	1	1
1393	как вы	2	1
1394	в веселом	1	1
1395	и одной	1	1
1396	кто не	1	1
1397	xviii в	1	1
1398	но только	2	1
1399	вместо того	2	1
1400	все то	3	1
1401	системе образов	4	1
1402	речевой стихии	2	1
1403	самим собой	1	1
1404	с таким	2	1
1405	мы остановимся	1	1
1406	о своей	1	1
1407	ты говоришь	1	1
1408	ведущие к	1	1
1409	к будущему	1	1
1410	говорить в	1	1
1411	затем следует	1	1
1412	к которым	1	1
1413	относятся к	1	1
1414	что такое?	1	1
1415	из тех	1	1
1416	пор еще	3	1
1417	самый характер	1	1
1418	и каждому	1	1
1419	и они	1	1
1420	в шесть	1	1
1421	каждым новым	1	1
1422	вы думаете	2	1
1423	образов служит	1	1
1424	прямое отношение	1	1
1425	что видел	1	1
1426	после первого	1	1
1427	в слове	1	1
1428	них он	1	1
1429	правда не	2	1
1430	землю и	4	1
1431	это либо	1	1
1432	сцены и	2	1
1433	так называемая	1	1
1434	данном случае	1	1
1435	эта борьба	1	1
1436	в нее	3	1
1437	при всех	1	1
1438	этот образ	6	1
1439	тем чем	1	1
1440	ничего общего	1	1
1441	свое завершение	1	1
1442	что вам	1	1
1443	выступает как	1	1
1444	распространение в	1	1
1445	жена и	1	1
1446	к той	1	1
1447	к природе	1	1
1448	лишенный всякой	1	1
1449	свое время	2	1
1450	все они	7	1
1451	что теперь	2	1
1452	всех оценок	1	1
1453	образом все	2	1
1454	то он	2	1
1455	типов но	1	1
1456	этот день	1	1
1457	полностью и	1	1
1458	еврипида на	1	1
1459	как целое	1	1
1460	язык и	2	1
1461	от горя	1	1
1462	дошедшие до	1	1
1463	этой традиции	2	1
1464	и главное	1	1
1465	со всех	3	1
1466	оба эти	1	1
1467	поэтому когда	1	1
1468	до настоящего	1	1
1469	совпадает с	1	1
1470	битвы и	1	1
1471	в дело	1	1
1472	близости или	1	1
1473	нет даже	1	1
1474	в значительной	5	1
1475	интересный пример	1	1
1476	здесь дается	2	1
1477	своему характеру	1	1
1478	он является	1	1
1479	это особенно	1	1
1480	бы центром	1	1
1481	и тогда	1	1
1482	ими в	1	1
1483	одном лице	1	1
1484	свою роль	1	1
1485	и произведениях	1	1
1486	в образах	8	1
1487	с большой	1	1
1488	народа и	4	1
1489	интерес и	1	1
1490	эти произведения	2	1
1491	и вся	3	1
1492	в дни	2	1
1493	он хочет	6	1
1494	какую бы	1	1
1495	он захватил	1	1
1496	и об	2	1
1497	вина и	1	1
1498	ее с	1	1
1499	в мир	1	1
1500	если человек	1	1
1501	спускается в	2	1
1502	в совершенно	2	1
1503	и находит	1	1
1504	всякий смысл	1	1
1505	при помощи	1	1
1506	руки и	1	1
1507	никаких оснований	1	1
1508	им в	2	1
1509	но без	2	1
1510	здесь первая	1	1
1511	связанной с	1	1
1512	ко всей	1	1
1513	автора в	1	1
1514	веке нашей	3	1
1515	не знающий	1	1
1516	элемента в	1	1
1517	не забудем	1	1
1518	эти факты	1	1
1519	которые его	1	1
1520	проявляется в	3	1
1521	еще вернемся	2	1
1522	начиная с	3	1
1523	виде и	1	1
1524	и возрождения	1	1
1525	на искусство	1	1
1526	общества в	1	1
1527	нельзя было	1	1
1528	или отрицательных	1	1
1529	создаваемый им	1	1
1530	к миру	1	1
1531	он может	3	1
1532	не имели	1	1
1533	сходства с	1	1
1534	эпохи возрождения	1	1
1535	на службу	2	1
1536	века к	1	1
1537	этого слова	1	1
1538	всего к	1	1
1539	что вместе	1	1
1540	этого же	1	1
1541	если ты	1	1
1542	ее содержание	1	1
1543	нельзя сказать	1	1
1544	на поиски	1	1
1545	с защитой	1	1
1546	из него	1	1
1547	в остальных	1	1
1548	мы еще	3	1
1549	в настоящее	1	1
1550	предназначены для	1	1
1551	особый характер	5	1
1552	мудрость в	2	1
1553	иногда в	3	1
1554	другого и	1	1
1555	обратиться к	1	1
1556	человеческую жизнь	1	1
1557	с мольбой	1	1
1558	и каждый	1	1
1559	направлены на	1	1
1560	вокруг которого	2	1
1561	самое слово	1	1
1562	так с	1	1
1563	события и	1	1
1564	принимая его	1	1
1565	ты можешь	1	1
1566	необходимость в	1	1
1567	для нашего	2	1
1568	вокруг него	1	1
1569	значение в	2	1
1570	выходит за	1	1
1571	о новом	1	1
1572	вот например	1	1
1573	таких же	1	1
1574	знать и	1	1
1575	нет каких-либо	1	1
1576	различие между	1	1
1577	для нового	1	1
1578	ни с	1	1
1579	которые никогда	1	1
1580	здесь есть	2	1
1581	свидетельствует о	3	1
1582	всех сторон	2	1
1583	в последней	6	1
1584	и того	1	1
1585	его были	1	1
1586	до последних	1	1
1587	что одна	1	1
1588	не будем	2	1
1589	без основания	1	1
1590	дали и	1	1
1591	пределах того	1	1
1592	и всем	2	1
1593	хотя у	1	1
1594	значение имеют	1	1
1595	выдержан в	2	1
1596	игра с	3	1
1597	к сердцу	1	1
1598	попал в	1	1
1599	только его	2	1
1600	конце xv	1	1
1601	не оказывать	1	1
1602	этого было	1	1
1603	издевается над	1	1
1604	катастрофы и	1	1
1605	i в	1	1
1606	это ощущение	1	1
1607	так здесь	1	1
1608	как у	3	1
1609	легенде о	1	1
1610	был в	3	1
1611	может показаться	1	1
1612	и всегда	2	1
1613	язык у	1	1
1614	имеет значения	1	1
1615	из своих	1	1
1616	на самом	2	1
1617	богатство и	1	1
1618	присущее всем	1	1
1619	были знакомы	1	1
1620	лицом к	1	1
1621	над человеком	1	1
1622	как имя	1	1
1623	на которой	3	1
1624	смысле этого	1	1
1625	очень важный	1	1
1626	приблизился к	2	1
1627	особое значение	2	1
1628	различия между	1	1
1629	в ином	1	1
1630	это отношение	1	1
1631	что никому	1	1
1632	в знаменитом	4	1
1633	жены или	1	1
1634	родился в	1	1
1635	и брата	1	1
1636	чтобы найти	1	1
1637	деле здесь	1	1
1638	самых важных	1	1
1639	наших дней	2	1
1640	что уже	1	1
1641	сильных мира	1	1
1642	жары и	1	1
1643	дело в	2	1
1644	та же	7	1
1645	здесь также	1	1
1646	к молодому	1	1
1647	себя а	1	1
1648	и новых	2	1
1649	и продолжает	1	1
1650	от рук	1	1
1651	на тему	1	1
1652	в ряде	6	1
1653	словом и	1	1
1654	ведь он	1	1
1655	является по	1	1
1656	или даже	2	1
1657	в весьма	2	1
1658	говорят о	1	1
1659	в окружении	1	1
1660	больше его	1	1
1661	но больше	1	1
1662	стремление к	1	1
1663	почти во	2	1
1664	мира и	6	1
1665	в законном	1	1
1666	на одном	7	1
1667	была очень	1	1
1668	в такой	1	1
1669	остановимся на	3	1
1670	было именно	1	1
1671	широкое распространение	1	1
1672	та или	1	1
1673	не знали	1	1
1674	по самой	1	1
1675	в условиях	1	1
1676	но уже	3	1
1677	они лишь	1	1
1678	бы совершенно	1	1
1679	ты хочешь	1	1
1680	а так	1	1
1681	как все	1	1
1682	загробное царство	2	1
1683	но конечно	2	1
1684	выражение и	1	1
1685	другом случае	1	1
1686	эти же	1	1
1687	наиболее яркое	1	1
1688	еще тем	1	1
1689	и эти	2	1
1690	античных источников	1	1
1691	эпизоде с	8	1
1692	напомнить что	1	1
1693	о смерти	1	1
1694	оно в	1	1
1695	он понимал	1	1
1696	были две	1	1
1697	завершение в	1	1
1698	в предисловии	1	1
1699	его тем	1	1
1700	возникновения и	2	1
1701	построена и	1	1
1702	изображается в	2	1
1703	знакомые нам	1	1
1704	откуда он	1	1
1705	то чего	1	1
1706	мольбой о	1	1
1707	бы ты	1	1
1708	также и	6	1
1709	и образов	2	1
1710	связывали с	1	1
1711	характерен для	2	1
1712	части и	1	1
1713	с совершенно	1	1
1714	широких кругов	2	1
1715	попав в	2	1
1716	вернулся в	1	1
1717	и слова	1	1
1718	которое только	2	1
1719	что там	1	1
1720	отвращение к	1	1
1721	прибыли в	1	1
1722	своему сыну	1	1
1723	написано в	1	1
1724	вперед по	3	1
1725	каждый раз	3	1
1726	центре этой	1	1
1727	ним как	1	1
1728	в трех	2	1
1729	построен в	1	1
1730	в соседний	1	1
1731	с побоями	1	1
1732	этого образа	2	1
1733	повод для	2	1
1734	думать что	1	1
1735	этому поводу	1	1
1736	уже знаем	1	1
1737	и всех	1	1
1738	это первый	1	1
1739	первой группе	1	1
1740	радости в	3	1
1741	этой работы	1	1
1742	сопровождая его	1	1
1743	в отрыве	2	1
1744	двери но	1	1
1745	за этим	1	1
1746	политические события	1	1
1747	в книге	2	1
1748	и нашел	1	1
1749	по всей	2	1
1750	на уровне	1	1
1751	получает прямое	1	1
1752	жил в	1	1
1753	приковать к	1	1
1754	не осталось	2	1
1755	пить и	1	1
1756	мы бы	1	1
1757	о рождении	1	1
1758	здесь во	1	1
1759	в могилу	1	1
1760	по аналогии	1	1
1761	в чисто	1	1
1762	же дело	1	1
1763	или иной	1	1
1764	моралистов и	1	1
1765	путешествие в	2	1
1766	притом очень	1	1
1767	происходит в	1	1
1768	суда и	1	1
1769	и прежде	2	1
1770	но о	1	1
1771	отражение в	1	1
1772	и относительно	1	1
1773	мы слышим	1	1
1774	свою речь	1	1
1775	хотя он	1	1
1776	на празднестве	1	1
1777	же это	1	1
1778	человек не	1	1
1779	своего брата	1	1
1780	принадлежали к	2	1
1781	ничего подобного	1	1
1782	может и	2	1
1783	ведь и	3	1
1784	о проделках	1	1
1785	природой и	1	1
1786	в каком-то	1	1
1787	для эпохи	1	1
1788	именно это	1	1
1789	представляется мне	1	1
1790	себе и	2	1
1791	и наконец	6	1
1792	образов и	4	1
1793	домашнего обихода	2	1
1794	автора и	1	1
1795	иное как	1	1
1796	в память	1	1
1797	все внимание	1	1
