N	2gram	Vygotskiy_	StatiiOP
1308	для поэтического	1	1
1309	известным и	1	1
1310	казалось что	1	1
1311	ней и	1	1
1312	в голове	2	1
1313	вы в	1	1
1314	быть удовлетворены	1	1
1315	он так	1	1
1316	для всей	1	1
1317	наряду с	3	1
1318	в начало	1	1
1319	и оценки	1	1
1320	чрезвычайно важные	1	1
1321	такая же	1	1
1322	в самое	1	1
1323	есть лица	1	1
1324	в нашем	1	1
1325	находится в	1	1
1326	с этими	1	1
1327	домик в	1	1
1328	мне с	1	1
1329	стихотворений можно	1	1
1330	простое и	1	1
1331	основное противоречие	1	1
1332	с искусством	2	1
1333	материал в	1	1
1334	это что	1	1
1335	как результат	2	1
1336	исходит из	5	1
1337	каждое из	2	1
1338	не удивительно	1	1
1339	согласиться с	2	1
1340	для культурного	1	1
1341	к расширению	1	1
1342	к вопросам	1	1
1343	когда в	1	1
1344	и всякого	1	1
1345	стихотворную форму	1	1
1346	самые основные	1	1
1347	он сам	1	1
1348	отнести к	1	1
1349	русский язык	1	1
1350	некоторые частные	1	1
1351	с темой	1	1
1352	и чувства	1	1
1353	нет что	1	1
1354	попытаться взглянуть	1	1
1355	во внешней	1	1
1356	отдельных частных	1	1
1357	школой в	1	1
1358	где все	1	1
1359	себе как	1	1
1360	эти поправки	1	1
1361	же сколько	2	1
1362	является прямым	2	1
1363	шаг в	1	1
1364	о ней	4	1
1365	и рассказать	1	1
1366	эпохи с	2	1
1367	он все	2	1
1368	приведены в	1	1
1369	продолжает оставаться	1	1
1370	иначе говоря	6	1
1371	представить себе	5	1
1372	он имел	1	1
1373	ответ в	1	1
1374	д все	1	1
1375	свою работу	2	1
1376	первого взгляда	1	1
1377	ум и	1	1
1378	чтобы выяснить	1	1
1379	прямым следствием	1	1
1380	оно совершенно	2	1
1381	имеет именно	2	1
1382	не противоречит	1	1
1383	элемент в	1	1
1384	данных для	1	1
1385	она и	1	1
1386	было они	1	1
1387	о двух	1	1
1388	похожи на	1	1
1389	указать на	1	1
1390	время и	1	1
1391	даже к	1	1
1392	что каждая	2	1
1393	чем на	1	1
1394	в произведении	7	1
1395	что разница	2	1
1396	но еще	1	1
1397	в состоянии	4	1
1398	теории в	1	1
1399	у каждого	4	1
1400	еще быть	1	1
1401	личной жизни	1	1
1402	подчеркивается в	1	1
1403	несколько иным	1	1
1404	начала и	2	1
1405	и легко	1	1
1406	объяснение в	1	1
1407	узком смысле	1	1
1408	сравнить с	1	1
1409	а и	1	1
1410	в рифме	1	1
1411	то для	1	1
1412	важны не	1	1
1413	вариантах и	1	1
1414	народной жизни	1	1
1415	в социальной	1	1
1416	которые тем	1	1
1417	о себе	1	1
1418	пора когда	1	1
1419	в творчество	1	1
1420	поскольку речь	1	1
1421	чтобы иметь	1	1
1422	за образец	1	1
1423	имеет только	1	1
1424	на другую	1	1
1425	и кажется	1	1
1426	хотел этим	1	1
1427	одному и	2	1
1428	себе так	1	1
1429	или иную	1	1
1430	теряет свою	1	1
1431	является совершенно	1	1
1432	с другими	2	1
1433	есть с	1	1
1434	же мнения	1	1
1435	сколько бы	1	1
1436	научного и	1	1
1437	так не	1	1
1438	поэзии не	1	1
1439	помощи этой	1	1
1440	подходит к	2	1
1441	которое дает	1	1
1442	не совпадают	1	1
1443	справедливость этого	1	1
1444	этому присоединяется	1	1
1445	в несколько	1	1
1446	же значение	1	1
1447	чем все	1	1
1448	писатель в	1	1
1449	случае всякий	1	1
1450	и говорит	1	1
1451	признается что	1	1
1452	читателей и	1	1
1453	тот кто	2	1
1454	проблем и	1	1
1455	помощи которого	2	1
1456	по аналогии	1	1
1457	которое в	2	1
1458	всем что	1	1
1459	на одну	1	1
1460	утверждает в	1	1
1461	о смерти	1	1
1462	здесь же	1	1
1463	судить о	1	1
1464	создания данного	1	1
1465	в последних	1	1
1466	принципиальной разницы	2	1
1467	же оно	1	1
1468	между ними	2	1
1469	содержанием и	1	1
1470	как вполне	1	1
1471	встречается в	1	1
1472	себе не	4	1
1473	самое и	2	1
1474	и пушкинская	1	1
1475	произведение с	1	1
1476	виде так	1	1
1477	и характер	3	1
1478	а эта	1	1
1479	в доказательствах	1	1
1480	критики этого	1	1
1481	правильно говорит	1	1
1482	возникает целый	1	1
1483	было выдвинуто	1	1
1484	нужно еще	1	1
1485	стороне дела	1	1
1486	благодаря тому	2	1
1487	отношении стоит	1	1
1488	в себя	3	1
1489	и влияние	1	1
1490	скорей наоборот	1	1
1491	точек зрения	3	1
1492	исследователь который	2	1
1493	например как	1	1
1494	полагает что	2	1
1495	в а	1	1
1496	что следовательно	3	1
1497	идет от	1	1
1498	искусство не	2	1
1499	для этих	1	1
1500	для анализа	2	1
1501	а потом	1	1
1502	здесь как	1	1
1503	точкой зрения	2	1
1504	делаются первые	1	1
1505	полная несостоятельность	1	1
1506	науки но	1	1
1507	материалом для	1	1
1508	утверждая что	1	1
1509	если оно	3	1
1510	все наиболее	1	1
1511	увидим ниже	1	1
1512	как они	2	1
1513	границы между	1	1
1514	стихотворение по	1	1
1515	можно сравнить	1	1
1516	рифме в	1	1
1517	основным и	1	1
1518	говоря в	1	1
1519	чувствами в	1	1
1520	столетия а	1	1
1521	не составляет	2	1
1522	вся история	1	1
1523	материалом и	1	1
1524	что настоящее	1	1
1525	при отсутствии	1	1
1526	близко к	1	1
1527	так мы	1	1
1528	на новый	1	1
1529	именно потому	3	1
1530	приводит и	2	1
1531	на другой	3	1
1532	хореи и	1	1
1533	глубокий кризис	1	1
1534	для оценки	1	1
1535	его творчества	1	1
1536	оснований для	1	1
1537	формы на	1	1
1538	человека как	1	1
1539	самому себе	2	1
1540	человека который	1	1
1541	речи и	1	1
1542	на которых	1	1
1543	не стоят	1	1
1544	бы выполнена	1	1
1545	это говорит	1	1
1546	мысль что	5	1
1547	такими же	1	1
1548	содержания и	3	1
1549	одно и	1	1
1550	и та	1	1
1551	сущности говоря	6	1
1552	и является	1	1
1553	один раз	1	1
1554	к темам	1	1
1555	все согласны	1	1
1556	кажется и	1	1
1557	голый перечень	1	1
1558	который создан	1	1
1559	такое что	1	1
1560	и хотя	1	1
1561	ряд очень	1	1
1562	однако что	1	1
1563	преувеличения можно	1	1
1564	времен и	1	1
1565	но так	2	1
1566	образом если	1	1
1567	из нас	2	1
1568	решение вопроса	1	1
1569	ведь на	1	1
1570	это может	2	1
1571	что бы	2	1
1572	в известных	3	1
1573	с нашими	1	1
1574	совершенно независимо	1	1
1575	сравнительно с	1	1
1576	должны были	2	1
1577	одну кучу	1	1
1578	и следа	1	1
1579	формах совершенно	1	1
1580	как капитанская	1	1
1581	прийти в	1	1
1582	не иначе	1	1
1583	могла бы	1	1
1584	поэту и	1	1
1585	того кто	1	1
1586	время к	1	1
1587	сюжет и	1	1
1588	стихотворения и	1	1
1589	она написана	1	1
1590	почему же	1	1
1591	это похоже	1	1
1592	на такой	2	1
1593	он в	2	1
1594	этих взаимных	1	1
1595	однако в	2	1
1596	мы называем	1	1
1597	и никогда	1	1
1598	психология и	1	1
1599	не дай	1	1
1600	xvii в	1	1
1601	подход к	3	1
1602	эпохе в	1	1
1603	и какой	1	1
1604	искусства но	7	1
1605	о его	2	1
1606	материала в	2	1
1607	ее а	1	1
1608	отдельных маленьких	1	1
1609	форм в	1	1
1610	все действующие	1	1
1611	и есть	5	1
1612	мы будем	2	1
1613	и развитием	1	1
1614	итак в	1	1
1615	показывают что	2	1
1616	в силу	4	1
1617	материала который	4	1
1618	его произведением	1	1
1619	которое имеет	1	1
1620	же мы	2	1
1621	в совершенно	5	1
1622	месте о	1	1
1623	пушкина мы	2	1
1624	значение как	1	1
1625	из анализа	3	1
1626	к сюжету	1	1
1627	оно может	1	1
1628	этих вещей	1	1
1629	в данный	1	1
1630	с с	1	1
1631	это совершенно	3	1
1632	для чего	1	1
1633	которого мы	2	1
1634	очевидно в	1	1
1635	громадное большинство	1	1
1636	можно с	2	1
1637	как прежде	2	1
1638	на камне	1	1
1639	выражения с	1	1
1640	наиболее отчетливых	1	1
1641	из знакомства	1	1
1642	которому относится	1	1
1643	понять что	1	1
1644	знаменитое признание	1	1
1645	которая и	1	1
1646	он начал	1	1
1647	и сами	1	1
1648	действительно все	1	1
1649	можно только	1	1
1650	этом очень	1	1
1651	не составляют	1	1
1652	установилась репутация	1	1
1653	с художественными	1	1
1654	основанные на	1	1
1655	против этого	1	1
1656	на деле	11	1
1657	читателей так	1	1
1658	собственном смысле	3	1
1659	совершенно недостаточно	1	1
1660	образом и	4	1
1661	не допускают	1	1
1662	известную долю	2	1
1663	при некотором	1	1
1664	друг к	1	1
1665	и принципиальной	1	1
1666	первой ступени	1	1
1667	они и	2	1
1668	об одной	1	1
1669	но вытекает	1	1
1670	мы приходим	1	1
1671	в прозу	1	1
1672	себе представить	2	1
1673	написана не	1	1
1674	который заключается	1	1
1675	своей поэмы	1	1
1676	исходить из	1	1
1677	и вследствие	1	1
1678	этого понятия	1	1
1679	которые он	1	1
1680	которых мы	4	1
1681	был бы	6	1
1682	и должно	1	1
1683	была им	1	1
1684	произведения пушкин	1	1
1685	или иные	1	1
1686	что цель	1	1
1687	понимал и	1	1
1688	справиться с	2	1
1689	что называют	2	1
1690	с ним	2	1
1691	литературных явлений	1	1
1692	два основных	2	1
1693	здесь он	1	1
1694	он на	1	1
1695	воображения и	1	1
1696	в другой	3	1
1697	нашего времени	1	1
1698	характер и	1	1
1699	времени см	1	1
1700	в науке	2	1
1701	утверждает что	5	1
1702	к выводу	2	1
1703	совершенно серьезно	1	1
1704	творчества с	2	1
1705	и делает	2	1
1706	они в	2	1
1707	но этого	1	1
1708	который ставит	1	1
1709	и дает	1	1
1710	том и	4	1
1711	совершенно иное	1	1
1712	после прочтения	1	1
1713	на минуту	1	1
1714	следующими словами	1	1
1715	совершенно ясного	1	1
1716	нас от	2	1
1717	эти стремления	1	1
1718	себя единственным	1	1
1719	творчества и	3	1
1720	такого же	1	1
1721	вообще с	1	1
1722	этого процесса	1	1
1723	этой точки	7	1
1724	во что	1	1
1725	к искусству	6	1
1726	к уничтожению	1	1
1727	вместо того	1	1
1728	все то	4	1
1729	в соответствии	1	1
1730	почти всегда	3	1
1731	то на	2	1
1732	в основание	1	1
1733	орудием в	1	1
1734	пророк и	1	1
1735	имеет значение	1	1
1736	смысла и	1	1
1737	все старые	1	1
1738	был оставлен	1	1
1739	мы говорим	2	1
1740	вещи но	1	1
1741	совершенно новый	1	1
1742	ясного и	1	1
1743	другие произведения	1	1
1744	эстетики и	3	1
1745	которые у	1	1
1746	поэзии так	1	1
1747	и чувств	1	1
1748	быть даже	1	1
1749	на месте	1	1
1750	поэта является	1	1
1751	и действительно	1	1
1752	этой теорией	2	1
1753	сочетание с	1	1
1754	основное значение	1	1
1755	как отмечал	1	1
1756	как история	2	1
1757	из русских	1	1
1758	виде как	1	1
1759	же поводу	1	1
1760	что могло	1	1
1761	к самым	1	1
1762	является результатом	1	1
1763	мир от	1	1
1764	он попал	1	1
1765	есть нечто	4	1
1766	с такими	1	1
1767	существует между	1	1
1768	у читателя	1	1
1769	для каждого	1	1
1770	похожим на	1	1
1771	боль и	1	1
1772	которые могут	2	1
1773	и просто	1	1
1774	же признание	1	1
1775	теорий в	2	1
1776	что таким	1	1
1777	была и	1	1
1778	тем которые	1	1
1779	приводит к	3	1
1780	форме а	1	1
1781	к какому	1	1
1782	мыслей и	3	1
1783	основании анализа	1	1
1784	роли в	1	1
1785	татьяны в	1	1
1786	сравнению с	3	1
1787	задача состоит	1	1
1788	при всех	1	1
1789	вследствие этого	2	1
1790	эта последняя	1	1
1791	знает что	1	1
1792	чтобы убедиться	2	1
1793	сколько ни	1	1
1794	к другому	1	1
1795	лица в	1	1
1796	и обратно	1	1
1797	который видит	1	1
1798	автор не	1	1
1799	сейчас же	5	1
1800	пропали бы	1	1
1801	той колоссальной	1	1
1802	другими формами	1	1
1803	сцены не	1	1
1804	такая точка	1	1
1805	при всем	3	1
1806	обычное представление	1	1
1807	который он	3	1
1808	нет ничего	1	1
1809	но их	1	1
1810	речь в	1	1
1811	и творчество	2	1
1812	п поэтому	1	1
1813	его и	4	1
1814	можно сделать	1	1
1815	как художественное	1	1
1816	впечатление что	2	1
1817	и нуждается	1	1
1818	своими словами	1	1
1819	должно быть	2	1
1820	одной в	1	1
1821	за нас	1	1
1822	сказано что	1	1
1823	можно установить	1	1
1824	гораздо большей	1	1
1825	по этим	1	1
1826	поэт в	1	1
1827	характер его	1	1
1828	бы с	1	1
1829	чем-то вроде	1	1
1830	такую же	1	1
1831	в роли	1	1
1832	что самое	4	1
1833	с нами	1	1
1834	изображения и	1	1
1835	допускают мысли	1	1
1836	слово которое	1	1
1837	с приемами	1	1
1838	это только	4	1
1839	вопросе о	1	1
1840	на два	2	1
1841	счастливый а	1	1
1842	а может	1	1
1843	тот и	2	1
1844	каждом слове	1	1
1845	он просто	1	1
1846	окажется что	1	1
1847	которой приходится	2	1
1848	наукой и	1	1
1849	в те	1	1
1850	и больше	2	1
1851	не понимает	2	1
1852	только один	2	1
1853	то все	2	1
1854	со всей	1	1
1855	этим трем	1	1
1856	которые должны	2	1
1857	прежде и	1	1
1858	в приложении	1	1
1859	к одному	5	1
1860	его характер	1	1
1861	котором она	1	1
1862	с первой	1	1
1863	о своем	1	1
1864	представление будто	1	1
1865	смысл в	1	1
1866	него с	1	1
1867	имеет никакого	1	1
1868	нет никакой	3	1
1869	на примере	5	1
1870	большей частью	3	1
1871	ряд новых	1	1
1872	при совершенно	1	1
1873	так легко	1	1
1874	что такая	1	1
1875	друг от	1	1
1876	в графе	1	1
1877	как какой-то	1	1
1878	при анализе	3	1
1879	нуждаются в	4	1
1880	в обществе	3	1
1881	но оба	1	1
1882	поводу того	1	1
1883	затем уже	1	1
1884	процесс и	1	1
1885	на более	1	1
1886	есть основное	1	1
1887	и там	2	1
1888	непосредственно из	1	1
1889	на две	1	1
1890	все уже	1	1
1891	это своеобразие	1	1
1892	темы в	1	1
1893	если мы	21	1
1894	слов в	2	1
1895	свой взгляд	1	1
1896	всегда в	1	1
1897	возражали против	1	1
1898	таких сопоставлений	1	1
1899	бы утверждать	2	1
1900	что самый	2	1
1901	бы как	1	1
1902	формы для	1	1
1903	значение которое	1	1
1904	весьма мало	1	1
1905	и проч	1	1
1906	имеет и	1	1
1907	та теория	1	1
1908	сообщены в	1	1
1909	русском языке	3	1
1910	и сознательным	1	1
1911	это сделано	1	1
1912	которой может	1	1
1913	революции а	1	1
1914	показать как	2	1
1915	в самой	2	1
1916	жизни не	1	1
1917	заставляя его	1	1
1918	которые они	1	1
1919	а об	1	1
1920	формы и	11	1
1921	нам только	1	1
1922	обратиться к	3	1
1923	впечатление и	1	1
1924	в коломне	1	1
1925	высшей степени	1	1
1926	прямой связи	1	1
1927	которому он	1	1
1928	и каким	1	1
1929	не ради	1	1
1930	так с	1	1
1931	как нельзя	5	1
1932	будто существует	1	1
1933	всегда была	1	1
1934	из отдельных	2	1
1935	то они	1	1
1936	к самим	1	1
1937	в более	1	1
1938	был всем	1	1
1939	всегда можно	1	1
1940	с но	3	1
1941	ему в	1	1
1942	ничем не	1	1
1943	и было	1	1
1944	на тех	3	1
1945	звуков а	1	1
1946	из евгения	1	1
1947	не избегает	1	1
1948	иметь дело	4	1
1949	составной частью	1	1
1950	формой в	1	1
1951	народа к	1	1
1952	в стихе	9	1
1953	и всем	1	1
1954	он просит	1	1
1955	тому чтобы	3	1
1956	показать свое	1	1
1957	же мере	1	1
1958	приложении к	1	1
1959	например то	1	1
1960	границ отделяющих	1	1
1961	и ясных	1	1
1962	деле не	1	1
1963	ею не	1	1
1964	о нем	2	1
1965	и тут	1	1
1966	и наоборот	2	1
1967	лиц и	3	1
1968	о бахчисарайском	1	1
1969	только все	1	1
1970	проверке его	1	1
1971	то мы	1	1
1972	состоят из	1	1
1973	здесь в	1	1
1974	имел в	1	1
1975	чтобы получить	1	1
1976	для испытания	1	1
1977	какой-то особой	1	1
1978	слова а	1	1
1979	все равно	1	1
1980	сказал бы	1	1
1981	однако не	1	1
1982	всего и	1	1
1983	нечто совершенно	1	1
1984	полнотой и	1	1
1985	традиции мы	1	1
1986	от друга	1	1
1987	от всех	3	1
1988	михайловского по	1	1
1989	а о	1	1
1990	с ними	2	1
1991	наших дней	1	1
1992	и вы	1	1
1993	и которая	1	1
1994	пушкина уже	1	1
1995	в ту	1	1
1996	виду что	1	1
1997	им с	2	1
1998	строку мы	1	1
1999	вот это	2	1
2000	история и	1	1
2001	пушкина из	1	1
2002	поэтому как	1	1
2003	очень много	1	1
2004	до наших	1	1
2005	не открывается	1	1
2006	понимать как	1	1
2007	этих авторов	1	1
2008	эти особенности	1	1
2009	к жизни	2	1
2010	совершенно точно	6	1
2011	приходим к	1	1
2012	возможно и	1	1
2013	мнение что	1	1
2014	фактами не	1	1
2015	его творчестве	1	1
2016	становится все	1	1
2017	своего существования	1	1
2018	перейти к	1	1
2019	к нашей	1	1
2020	он никогда	1	1
2021	и со	1	1
2022	и могут	1	1
2023	собственной жизни	1	1
2024	разницы между	3	1
2025	только и	1	1
2026	приблизительно так	2	1
2027	и художественного	2	1
2028	камня на	1	1
2029	в условиях	1	1
2030	вопреки очевидности	1	1
2031	и смысл	1	1
2032	форма в	3	1
2033	та что	1	1
2034	нем нельзя	1	1
2035	совершенно особое	1	1
2036	трагедию как	1	1
2037	вроде следующих	1	1
2038	быть для	1	1
2039	особое и	1	1
2040	мысли в	3	1
2041	и довольно	1	1
2042	связаны с	1	1
2043	этой системы	1	1
2044	идет к	2	1
2045	бы его	1	1
2046	своего произведения	1	1
2047	психологической и	1	1
2048	непонятным почему	1	1
2049	том случае	3	1
2050	но сами	1	1
2051	указывали на	1	1
2052	оставляет камня	1	1
2053	образом мы	1	1
2054	того материала	3	1
2055	он понимал	1	1
2056	на один	2	1
2057	мы на	2	1
2058	статью о	1	1
2059	совершенно непонятным	4	1
2060	читателей в	1	1
2061	на своих	1	1
2062	выхода за	1	1
2063	с новыми	2	1
2064	но при	1	1
2065	появиться в	1	1
2066	к чему-то	2	1
2067	церкви и	1	1
2068	как уже	1	1
2069	ту или	2	1
2070	усмотреть в	1	1
2071	одну из	1	1
2072	однако если	1	1
2073	так резко	1	1
2074	тому как	10	1
2075	в разной	1	1
2076	другой в	2	1
2077	степени не	1	1
2078	одни и	3	1
2079	для таких	1	1
2080	больше и	2	1
2081	эти утверждения	1	1
2082	своего творчества	1	1
2083	как поэт	1	1
2084	валерий брюсов	1	1
2085	нечего и	1	1
2086	к тем	1	1
2087	образа в	2	1
2088	фактами в	1	1
2089	народного духа	1	1
2090	произведение для	1	1
2091	или другого	1	1
2092	что образ	2	1
2093	оказывается что	5	1
2094	вот для	2	1
2095	облечено в	2	1
2096	не следует	1	1
2097	стороны и	3	1
2098	особый вид	1	1
2099	часто в	2	1
2100	только то	3	1
2101	социологического изучения	1	1
2102	и какие	1	1
2103	и поэтическим	1	1
2104	произведений есть	1	1
2105	или как	2	1
2106	с двумя	2	1
2107	по сравнению	3	1
2108	в большинстве	1	1
2109	и всякая	1	1
2110	с первого	1	1
2111	означает что	2	1
2112	судить об	1	1
2113	идет речь	1	1
2114	и т.д	1	1
2115	его места	1	1
2116	этом вопросе	1	1
2117	сказал что	1	1
2118	есть свои	1	1
2119	зависимость от	2	1
2120	мысли об	1	1
2121	с так	3	1
2122	ряде его	1	1
2123	почему это	1	1
2124	не быть	2	1
2125	элементов в	1	1
2126	что подобные	1	1
2127	когда говорит	5	1
2128	наконец что	1	1
2129	в понимании	1	1
2130	литературное произведение	1	1
2131	кризис который	1	1
2132	для такого	2	1
2133	изучения и	1	1
2134	над его	1	1
2135	художественного произведения	22	1
2136	все содержание	1	1
2137	произведения не	1	1
2138	его отношений	1	1
2139	анализа и	1	1
2140	в высшей	1	1
2141	эту мысль	2	1
2142	что хотел	1	1
2143	с таким	18	1
2144	в узком	2	1
2145	же в	1	1
2146	как увидим	1	1
2147	четырехстопного ямба	1	1
2148	том виде	2	1
2149	в одинаковой	2	1
2150	к новому	1	1
2151	говорить об	1	1
2152	все еще	1	1
2153	идет не	3	1
2154	только после	1	1
2155	графе нулине	1	1
2156	включает в	1	1
2157	зрения была	1	1
2158	пришел к	2	1
2159	поэзии с	3	1
2160	трагедию но	1	1
2161	человек не	1	1
2162	само собой	1	1
2163	свидетельством того	1	1
2164	указано выше	1	1
2165	вдова и	1	1
2166	он к	1	1
2167	к работе	2	1
2168	с фактами	3	1
2169	важную роль	1	1
2170	которых каждая	2	1
2171	если она	2	1
2172	вопросов которые	1	1
2173	его творчество	2	1
2174	само по	8	1
2175	видим и	1	1
2176	не можем	3	1
2177	за счет	1	1
2178	больше того	1	1
2179	есть не	6	1
2180	совершается в	2	1
2181	случаю и	1	1
2182	и избрал	1	1
