N	2gram	Bakhtin_Pr	Problemy
1278	под его	1	2
1279	может очутиться	2	2
1280	между этими	2	2
1281	и создает	3	2
1282	петра верховенского	1	2
1283	рассказа иногда	1	2
1284	и она	2	2
1285	знают и	1	2
1286	же как	1	2
1287	позиции как	2	2
1288	одном из	1	2
1289	и последней	1	2
1290	можем сказать	1	2
1291	и перед	2	2
1292	и тонко	1	2
1293	сознания как	1	2
1294	от этого	1	2
1295	если я	1	2
1296	раскрыться и	2	2
1297	его жизни	2	2
1298	письме к	1	2
1299	сохраняется и	2	2
1300	пределы обычного	1	2
1301	лишь для	1	2
1302	достаточно чтобы	2	2
1303	здесь и	7	2
1304	делает его	1	2
1305	в преступлении	4	2
1306	что их	1	2
1307	но к	4	2
1308	человека а	1	2
1309	проявляется и	2	2
1310	словесный материал	1	2
1311	не был	3	2
1312	пользуется чужим	1	2
1313	своим новым	1	2
1314	замещение авторского	1	2
1315	братьев карамазовых	2	2
1316	несколько иное	1	2
1317	здесь как	3	2
1318	к речи	1	2
1319	есть свой	1	2
1320	не рассказ	1	2
1321	для создания	1	2
1322	авторского контекста	1	2
1323	человека он	1	2
1324	предполагает что	1	2
1325	ли это	1	2
1326	иногда же	1	2
1327	все сознало	2	2
1328	мы говорили	2	2
1329	и про	1	2
1330	духовным уровнем	1	2
1331	для наших	1	2
1332	сюжетом и	3	2
1333	дело далеко	1	2
1334	отношение между	1	2
1335	ведь я	1	2
1336	в роман	2	2
1337	человека который	1	2
1338	ряде других	1	2
1339	к собственному	1	2
1340	нашего рассмотрения	1	2
1341	оно и	2	2
1342	аристократ бульварного	2	2
1343	со христом	1	2
1344	с достоевским	2	2
1345	и является	1	2
1346	главного героя	2	2
1347	не завершен	1	2
1348	почти всегда	6	2
1349	делают его	1	2
1350	типа слов	1	2
1351	слова без	1	2
1352	от идеи	1	2
1353	над ним	1	2
1354	слово звучит	2	2
1355	высшем смысле	1	2
1356	не раз	1	2
1357	образ человека	1	2
1358	нас перед	1	2
1359	нем и	1	2
1360	и сознает	1	2
1361	сознания достоевский	1	2
1362	и глубоко	2	2
1363	сюжетные отношения	1	2
1364	два речевых	2	2
1365	что для	1	2
1366	не входят	2	2
1367	его личности	1	2
1368	и ставит	1	2
1369	речь а	1	2
1370	в осуществлении	1	2
1371	столь же	1	2
1372	своего героя	1	2
1373	бы оно	1	2
1374	точкой зрения	1	2
1375	иной раз	1	2
1376	же мы	1	2
1377	для построения	2	2
1378	бы беспрерывно	1	2
1379	непосредственной предметной	2	2
1380	которые были	1	2
1381	как точка	1	2
1382	ты меня	1	2
1383	вот он	1	2
1384	новым целям	1	2
1385	для чего	1	2
1386	независимо от	1	2
1387	хоть раз	1	2
1388	с гротеском	2	2
1389	после убийства	1	2
1390	происходит лишь	1	2
1391	слова она	1	2
1392	вообще нет	1	2
1393	становится объектом	1	2
1394	изображенное или	1	2
1395	принципом видения	1	2
1396	замысел автора	1	2
1397	романы достоевского	3	2
1398	на слово	1	2
1399	моментом которого	1	2
1400	в особенности	2	2
1401	мире и	2	2
1402	от нее	1	2
1403	романа это	1	2
1404	очень важно	1	2
1405	слово то	2	2
1406	прямо и	1	2
1407	а потому	1	2
1408	во втором	1	2
1409	для романтизма	1	2
1410	они и	3	2
1411	как с	1	2
1412	был очень	1	2
1413	исповедь ипполита	1	2
1414	бульварного романа	2	2
1415	определенной художественной	1	2
1416	тогда когда	1	2
1417	как один	1	2
1418	на первом	1	2
1419	смысле слова	2	2
1420	рассказа и	1	2
1421	освободиться от	1	2
1422	которого оно	2	2
1423	с каким-то	1	2
1424	человек с	1	2
1425	и романа	2	2
1426	это уже	2	2
1427	эти отношения	3	2
1428	достаточно сравнить	3	2
1429	он работает	1	2
1430	не исчерпывается	1	2
1431	сухость рассказа	1	2
1432	предметного смысла	1	2
1433	рассказчика слово	1	2
1434	направленность слова	2	2
1435	он почти	1	2
1436	и слов	1	2
1437	и внешние	1	2
1438	все голоса	1	2
1439	для них	2	2
1440	типу слов	1	2
1441	сделаны из	2	2
1442	глава четвертая	1	2
1443	же основной	1	2
1444	же стиля	1	2
1445	одну и	1	2
1446	мое я	2	2
1447	достоевского а	1	2
1448	сюжета и	2	2
1449	дух и	1	2
1450	идеологический вывод	1	2
1451	внутренне не	1	2
1452	прямого предметного	2	2
1453	с ней	4	2
1454	их и	1	2
1455	внутренним диалогом	1	2
1456	в россии	1	2
1457	показать что	1	2
1458	о самом	1	2
1459	монологический контекст	1	2
1460	слово направлено	1	2
1461	и пусть	2	2
1462	не скупясь	1	2
1463	она и	1	2
1464	эти явления	3	2
1465	одном романе	1	2
1466	и они	4	2
1467	к его	2	2
1468	подхода к	1	2
1469	человека по	1	2
1470	типа или	1	2
1471	героя на	1	2
1472	опирается на	2	2
1473	я хочу	1	2
1474	столкновение двух	2	2
1475	эта тема	1	2
1476	не имеет	1	2
1477	русского романа	1	2
1478	мыслей и	1	2
1479	своеобразие и	1	2
1480	с тихоном	1	2
1481	собою в	2	2
1482	при всех	2	2
1483	из которого	1	2
1484	ощущает себя	1	2
1485	достоевского уже	1	2
1486	друг от	2	2
1487	всей своей	2	2
1488	все как	1	2
1489	своей жизни	3	2
1490	авантюрного романа	3	2
1491	что позволяет	1	2
1492	словом непосредственно	1	2
1493	он снова	1	2
1494	к той	1	2
1495	на всю	1	2
1496	взаимоотношения между	1	2
1497	друг против	1	2
1498	но оно	1	2
1499	и резко	1	2
1500	он пишет	1	2
1501	еще и	4	2
1502	он владеет	3	2
1503	опорою для	2	2
1504	самое главное	1	2
1505	зрения он	1	2
1506	в главе	1	2
1507	исторически между	1	2
1508	тем или	1	2
1509	мы переходим	1	2
1510	два существа	1	2
1511	время оно	1	2
1512	него он	2	2
1513	типичность для	1	2
1514	своей собственной	1	2
1515	и главное	2	2
1516	тяготеет к	1	2
1517	определенной манерой	1	2
1518	где есть	1	2
1519	идея здесь	2	2
1520	и между	5	2
1521	в свою	1	2
1522	внутрь его	2	2
1523	последней инстанции	2	2
1524	по сравнению	6	2
1525	предметное понимание	2	2
1526	особых художественных	1	2
1527	героем и	1	2
1528	до достоевского	3	2
1529	на социально	2	2
1530	глазами но	1	2
1531	скупясь на	1	2
1532	присущ всякому	1	2
1533	глубже и	3	2
1534	слово среди	1	2
1535	нашей работы	3	2
1536	его нельзя	1	2
1537	всего на	1	2
1538	не могло	1	2
1539	внесюжетных связей	2	2
1540	очень хорошо	3	2
1541	и ему	1	2
1542	или еще	1	2
1543	и об	1	2
1544	макара долгорукого	1	2
1545	и различные	1	2
1546	целый ряд	1	2
1547	и земли	1	2
1548	друга и	1	2
1549	в истории	4	2
1550	как стремление	1	2
1551	благоприятным материалом	1	2
1552	я хотел	1	2
1553	напротив именно	1	2
1554	и явления	1	2
1555	быть это	1	2
1556	нуждаются в	1	2
1557	было и	1	2
1558	а во	3	2
1559	и идеи	7	2
1560	мне не	2	2
1561	полифоническом романе	1	2
1562	даны здесь	1	2
1563	и там	1	2
1564	заметить что	1	2
1565	автором как	1	2
1566	она может	1	2
1567	автор не	2	2
1568	действие романа	1	2
1569	его прямое	1	2
1570	окружающий его	1	2
1571	типа но	1	2
1572	их с	1	2
1573	отрывок из	1	2
1574	образа он	1	2
1575	в образе	3	2
1576	с нею	1	2
1577	автор может	1	2
1578	а уж	1	2
1579	стилизованный сказ	2	2
1580	ни идеологический	2	2
1581	из него	1	2
1582	его влиянием	1	2
1583	действительности не	1	2
1584	жизни не	2	2
1585	этого нового	1	2
1586	внешнее и	1	2
1587	заключенных в	1	2
1588	формальное сходство	1	2
1589	остановимся еще	1	2
1590	образы и	1	2
1591	пародия или	1	2
1592	надо мной	1	2
1593	же принципа	1	2
1594	авторского голоса	1	2
1595	то они	1	2
1596	стилизует чужой	1	2
1597	данное слово	2	2
1598	ничем не	3	2
1599	до жиль-блаза	1	2
1600	слово но	1	2
1601	речь рассказчика	1	2
1602	произведения как	1	2
1603	человеком а	1	2
1604	ли бы	2	2
1605	функции авантюрного	1	2
1606	здесь есть	1	2
1607	записках из	1	2
1608	и сама	1	2
1609	в полифоническом	1	2
1610	всякий человек	1	2
1611	в художественной	1	2
1612	здесь двуголосое	1	2
1613	будущий человек	2	2
1614	могут существенно	2	2
1615	органическое единство	2	2
1616	слово первого	1	2
1617	видеть в	1	2
1618	например рассказ	2	2
1619	построения его	1	2
1620	затем и	1	2
1621	и тут	2	2
1622	романа приключений	2	2
1623	нет твердых	1	2
1624	от друга	2	2
1625	образом в	2	2
1626	от всех	2	2
1627	определенное чужое	1	2
1628	и показать	2	2
1629	в беспредельности	2	2
1630	этом не	2	2
1631	и друг	1	2
1632	ибо все	1	2
1633	заключение нашего	1	2
1634	является предметом	2	2
1635	этого нельзя	1	2
1636	сознание о	1	2
1637	дано на	1	2
1638	вот это	1	2
1639	положение в	2	2
1640	бы быть	1	2
1641	как она	1	2
1642	слово такова	1	2
1643	входящий в	1	2
1644	ивана федоровича	1	2
1645	слова делая	1	2
1646	вернемся к	1	2
1647	героя начинает	1	2
1648	один и	1	2
1649	против друга	1	2
1650	и художественного	1	2
1651	в условиях	7	2
1652	их друг	1	2
1653	конечно эта	1	2
1654	единство и	2	2
1655	его же	1	2
1656	установка по	1	2
1657	первостепенное значение	2	2
1658	как все	1	2
1659	его видения	1	2
1660	федора павловича	1	2
1661	не все	1	2
1662	единство авторского	1	2
1663	диалога но	1	2
1664	подбором того	2	2
1665	этих двух	5	2
1666	между авторской	1	2
1667	слове рассказчика	1	2
1668	лексический оттенок	2	2
1669	этого он	1	2
1670	и тех	1	2
1671	перед тем	1	2
1672	достоевского был	1	2
1673	нового принципа	1	2
1674	хотя он	1	2
1675	остановимся только	1	2
1676	автора он	1	2
1677	сказ в	1	2
1678	второго контекста	2	2
1679	в предшествующих	2	2
1680	и почти	3	2
1681	и ни	1	2
1682	рассказал бы	2	2
1683	слова второго	1	2
1684	что достоевский	2	2
1685	во второй	1	2
1686	что касается	2	2
1687	но она	3	2
1688	героя между	1	2
1689	мере усиления	1	2
1690	герои как	1	2
1691	же тему	1	2
1692	и обратно	1	2
1693	здесь еще	3	2
1694	можно найти	1	2
1695	стало быть	1	2
1696	этих случаях	1	2
1697	на самую	1	2
1698	формулы и	1	2
1699	что идея	2	2
1700	этом произведении	3	2
1701	ведь мы	1	2
1702	достоевского этот	1	2
1703	часть рассказа	1	2
1704	как выражение	1	2
1705	на вид	1	2
1706	композиционное замещение	1	2
1707	всех его	3	2
1708	и сюжетом	2	2
1709	же самое	1	2
1710	как обычное	1	2
1711	вступают в	3	2
1712	свое последнее	1	2
1713	к ней	3	2
1714	во многом	3	2
1715	нет установки	2	2
1716	прямая речь	2	2
1717	и благодаря	1	2
1718	ощущаться как	1	2
1719	достоевского почти	2	2
1720	является последней	1	2
1721	авторский контекст	2	2
1722	для своих	2	2
1723	смысле глубоко	1	2
1724	все более	2	2
1725	идеалистическое сознание	1	2
1726	образ его	1	2
1727	человек не	1	2
1728	полемизирует он	1	2
1729	один миг	1	2
1730	манеру видеть	1	2
1731	и совершенно	3	2
1732	его творчество	2	2
1733	или точнее	2	2
1734	как для	1	2
1735	внедряется в	1	2
1736	форме и	2	2
1737	не к	3	2
1738	словами в	2	2
1739	пр он	1	1
1740	идее он	1	1
1741	исключительность в	1	1
1742	сошлись неизбежно	1	1
1743	литературного человека	1	1
1744	контексте прямая	1	1
1745	было так	1	1
1746	в органическое	1	1
1747	преступлений и	1	1
1748	на изъяснения	1	1
1749	глубокое органическое	1	1
1750	двумя разными	1	1
1751	всего это	1	1
1752	строителем момент	1	1
1753	поэтому вне	1	1
1754	остается почти	1	1
1755	этот материал	1	1
1756	принципу возвышенное	1	1
1757	подтверждения и	1	1
1758	особенности и	1	1
1759	местах как	1	1
1760	и позволила	1	1
1761	как художник	1	1
1762	достоевского конечно	2	1
1763	собой никаких	1	1
1764	бы мир	1	1
1765	понимается с	1	1
1766	для всех	2	1
1767	котором они	1	1
1768	присущи авантюрному	1	1
1769	статье где	1	1
1770	но чтоб	1	1
1771	тех связей	1	1
1772	серьезным это	1	1
1773	высказывания героя	1	1
1774	беседы мы	1	1
1775	еще раз	6	1
1776	и мира	1	1
1777	множественном числе	1	1
1778	романистами и	1	1
1779	изъяснения но	1	1
1780	идея соблазнила	1	1
1781	я называю	1	1
1782	возвышенное с	1	1
1783	сценами тут	1	1
1784	равновесомых слова	1	1
1785	очень грубое	1	1
1786	объектную тень	1	1
1787	их правда	1	1
1788	жизненному сюжету	1	1
1789	след и	1	1
1790	достоевскому эскизными	1	1
1791	ограничен ни	1	1
1792	сценами и	1	1
1793	сторону над	1	1
1794	как завершающую	1	1
1795	что-то и	1	1
1796	они друг	1	1
1797	аксиоме земному	1	1
1798	любящего с	1	1
1799	ее возможность	1	1
1800	осчастливленных нищих	1	1
1801	изнутри и	1	1
1802	сказ об	1	1
1803	литератор-профессионал он	1	1
1804	этом уже	1	1
1805	в момент	1	1
1806	гармонию сухость	1	1
1807	или обычная	1	1
1808	остаются в	1	1
1809	не меняя	1	1
1810	романном мире	1	1
1811	и передавать	1	1
1812	котором нормально	1	1
1813	подпольного человека	1	1
1814	как носитель	1	1
1815	исключительной силой	1	1
1816	идея жития	1	1
1817	которые не	2	1
1818	степени свойственна	1	1
1819	изображал достоевский	1	1
1820	к этой	3	1
1821	главное для	1	1
1822	как исповедь	1	1
1823	и фельетонными	1	1
1824	этих сознающих	1	1
1825	к страхову	1	1
1826	для определенной	1	1
1827	его характерность	1	1
1828	качеств из	1	1
1829	и провоцирующие	2	1
1830	крайними и	1	1
1831	прямо на	2	1
1832	обработку все	1	1
1833	строгих рамках	1	1
1834	понадобился достоевскому	1	1
1835	некоторой степени	1	1
1836	важно для	1	1
1837	смысловую инстанцию	1	1
1838	отношения не	1	1
1839	в конкретное	1	1
1840	обнаженной форме	3	1
1841	нарочитую ощутимость	1	1
1842	понимание сказа	1	1
1843	как отца	1	1
1844	или иных	2	1
1845	первоначальное прямое	1	1
1846	обыденной действительности	1	1
1847	осуществлена не	1	1
1848	свое дело	1	1
1849	в применении	1	1
1850	завершен и	1	1
1851	и лексикология	1	1
1852	построение устной	1	1
1853	мог знать	1	1
1854	и героя	1	1
1855	представляя сценами	1	1
1856	с пролетарием	1	1
1857	фантастического нельзя	1	1
1858	отношения сознающего	1	1
1859	в равной	1	1
1860	рассказ стилизация	1	1
1861	достоевского можно	3	1
1862	стиль речи	1	1
1863	сойтись друг	1	1
1864	очень существенны	1	1
1865	а у	2	1
1866	авторитетном образе	1	1
1867	несогласия утверждения	1	1
1868	нормального биографического	1	1
1869	формы в	1	1
1870	построены как	1	1
1871	слове а	1	1
1872	его прямом	1	1
1873	синтаксическое построение	1	1
1874	его жизненным	1	1
1875	на своей	1	1
1876	свою мысль	1	1
1877	колоритное слово	1	1
1878	пишет прибавьте	1	1
1879	этот момент	1	1
1880	в загадке	1	1
1881	диалога перспективное	1	1
1882	произведений записки	1	1
1883	как раскольников	1	1
1884	строго говоря	2	1
1885	сцен и	1	1
1886	одно это	1	1
1887	семейные социальные	1	1
1888	противоречить или	1	1
1889	хочу и	1	1
1890	основные особенности	4	1
1891	в некоторых	7	1
1892	отсюда как	1	1
1893	одежда которую	1	1
1894	этого замысла	1	1
1895	завершиться только	1	1
1896	говорить но	1	1
1897	жить и	4	1
1898	пользовался даже	1	1
1899	нашел искру	1	1
1900	воплощенный и	1	1
1901	мире субъектов	1	1
1902	может вводиться	1	1
1903	установка среди	1	1
1904	и наличность	1	1
1905	что человек	1	1
1906	бытового биографического	1	1
1907	слово заимствуется	1	1
1908	роману то	1	1
1909	достоевским помимо	1	1
1910	и достоевский	1	1
1911	миру в	1	1
1912	но наиболее	1	1
1913	указать их	1	1
1914	не являются	1	1
1915	форма его	1	1
1916	втиснуть мысли	1	1
1917	чувственной любовью	1	1
1918	пушкину как	1	1
1919	или иному	1	1
1920	необходимая ему	1	1
1921	случаев вовсе	1	1
1922	самом же	2	1
1923	всякой уже	1	1
1924	авантюрные возможности	1	1
1925	построения целого	1	1
1926	не достигается	1	1
1927	между целыми	2	1
1928	он всецело	1	1
1929	почве их	1	1
1930	одежда это	1	1
1931	переживать говорить	1	1
1932	толстым с	1	1
1933	природой самосохранением	1	1
1934	или разрушение	1	1
1935	путь социальному	1	1
1936	рассказ всех	1	1
1937	продиктованные его	1	1
1938	ними присуща	1	1
1939	основные линии	1	1
1940	какое место	1	1
1941	западно-европейскими представителями	1	1
1942	отчетливо ощущать	1	1
1943	условным автор	1	1
1944	целом его	1	1
1945	обрабатывается как	1	1
1946	но автор	2	1
1947	но изнутри	1	1
1948	искание истины	1	1
1949	сказалась исконная	1	1
1950	рассказывания например	1	1
1951	не меняет	1	1
1952	сказ здесь	1	1
1953	в живом	1	1
1954	тургенева вводя	1	1
1955	не устанавливает	1	1
1956	зиждется биографический	1	1
1957	направлении своего	1	1
1958	само принимает	1	1
1959	второе единство	1	1
1960	историка литературы	1	1
1961	необходимостью дать	1	1
1962	контекст в	1	1
1963	вопроса и	1	1
1964	может вовсе	1	1
1965	лет тоже	1	1
1966	к униженным	1	1
1967	всего установка	1	1
1968	нами простой	1	1
1969	у пушкина	1	1
1970	всеми приключениями	1	1
1971	человек авантюрного	1	1
1972	местом что	1	1
1973	ибо герой	1	1
1974	себе никогда	1	1
1975	заговорите хоть	1	1
1976	которая была	1	1
1977	себе чужое	1	1
1978	подчиняется земной	1	1
1979	глубокой и	2	1
1980	судеб и	1	1
1981	сознающее и	1	1
1982	и самые	2	1
1983	не опирается	1	1
1984	люди и	3	1
1985	переходы по	1	1
1986	иных диалогических	1	1
1987	положения в	3	1
1988	ко всем	2	1
1989	чистая функция	1	1
1990	в драматическом	1	1
1991	а напротив	1	1
1992	или во	1	1
1993	конкретизована и	1	1
1994	тропах или	1	1
1995	особой точки	1	1
1996	как необходимый	1	1
1997	берет его	1	1
1998	вступить в	2	1
1999	куска герой	1	1
2000	от подражания	1	1
2001	отношений герои	1	1
2002	не речевой	1	1
2003	степень объектности	1	1
2004	между характером	1	1
2005	достоевского имеется	1	1
2006	без другого	2	1
2007	способность достоевского	1	1
2008	оскорбленным которая	1	1
2009	и похождений	1	1
2010	созданных и	1	1
2011	наиболее полное	1	1
2012	на чужой	1	1
2013	сходство и	1	1
2014	котором может	1	1
2015	объектом ведь	1	1
2016	мысли как	1	1
2017	формах литературного	1	1
2018	ставрогина в	1	1
2019	отношений входящий	1	1
2020	теперь мы	4	1
2021	момент отношение	1	1
2022	входят хотя	1	1
2023	утратить всякую	1	1
2024	этим судит	1	1
2025	и больницы	1	1
2026	это те	1	1
2027	его произведений	3	1
2028	в некотором	1	1
2029	из самых	3	1
2030	всякую устойчивую	1	1
2031	повседневности слить	1	1
2032	автора осуществлена	1	1
2033	разыгрывает роль	1	1
2034	и полное	2	1
2035	среды быта	1	1
2036	трафаретами этого	1	1
2037	лексика и	1	1
2038	форму и	1	1
2039	жизненную воплощенность	1	1
2040	другие наоборот	1	1
2041	герои и	2	1
2042	приближаться к	1	1
2043	оттенок хотя	1	1
2044	другого высказывания	1	1
2045	стиля как	1	1
2046	открытой и	2	1
2047	или на	3	1
2048	любимой или	1	1
2049	самим сюжетом	1	1
2050	социального романа	1	1
2051	становится полустилизацией	1	1
2052	диалог нуждаются	1	1
2053	времени была	1	1
2054	слов драма	1	1
2055	другую сторону	2	1
2056	сам отлично	1	1
2057	эквивалента в	1	1
2058	но самое	1	1
2059	существенно раскрыться	1	1
2060	легкую объектную	1	1
2061	слово знает	1	1
2062	хотя таким	1	1
2063	нищих и	1	1
2064	овладевают им	1	1
2065	его вечной	1	1
2066	в освещении	1	1
2067	заданиям авторского	1	1
2068	какие функции	1	1
2069	так это	1	1
2070	своим непосредственно	1	1
2071	показаться что	1	1
2072	идея эта	1	1
2073	двух разных	2	1
2074	мечтают и	1	1
2075	на определенной	1	1
2076	темперамента такой	1	1
2077	без учета	1	1
2078	целое и	1	1
2079	себе равный	1	1
2080	каждом новом	1	1
2081	уже нет	1	1
2082	иногда лишь	1	1
2083	социального благообразия	1	1
2084	являются твердою	1	1
2085	этим бросает	1	1
2086	образом между	1	1
2087	но пока	1	1
2088	всегда представлена	1	1
2089	и торжества	1	1
2090	как чужого	1	1
2091	творчеству достоевского	3	1
2092	данного контекста	1	1
2093	но чисто	1	1
2094	классы семейные	1	1
2095	в собственном	3	1
2096	рассказчика как	1	1
2097	данная нами	1	1
2098	оказаться в	1	1
2099	может случиться	1	1
2100	неусловным серьезным	1	1
2101	я между	1	1
2102	диалогом все	1	1
2103	в точном	1	1
2104	культурные учреждения	1	1
2105	друга подтверждать	1	1
2106	других установок	1	1
2107	всеми его	1	1
2108	раз эти	2	1
2109	стилистических проблем	1	1
2110	создает особый	1	1
2111	внесюжетного общения	1	1
2112	здесь происходит	1	1
2113	этом подобно	1	1
2114	например акакия	1	1
2115	сюжет всецело	1	1
2116	где она	1	1
2117	не литератор-профессионал	1	1
2118	и сказ	1	1
2119	относятся конечно	1	1
2120	принципа не	1	1
2121	это мое	1	1
2122	страхову в	1	1
2123	подчеркивает исключительную	1	1
2124	позиции по	1	1
2125	бросает легкую	1	1
2126	соприкасается непосредственно	1	1
2127	больницы действительно	1	1
2128	одно очень	1	1
2129	семейного и	2	1
2130	по этим	1	1
2131	говорить позже	1	1
2132	мышлению он	1	1
2133	иными элементами	1	1
2134	отношения только	1	1
2135	также направлено	1	1
2136	вводя рассказчика	1	1
2137	отношения притом	1	1
2138	произведении и	1	1
2139	на социальную	1	1
2140	социальным миром	1	1
2141	того важная	1	1
2142	чистым голосом	1	1
2143	природному закону	1	1
2144	непосредственно выражающий	1	1
2145	у фонаря	1	1
2146	произведении всеосвещающую	1	1
2147	сюжетное столкновение	1	1
2148	пишущий свой	1	1
2149	герой так	1	1
2150	изображенных позиций	1	1
2151	мы считаем	2	1
2152	тип но	1	1
2153	некоторая объектная	1	1
2154	свою собственную	1	1
2155	и размещенных	1	1
2156	руках подражателей	1	1
2157	этом кому-нибудь	1	1
2158	этого рассказа	2	1
2159	социально чужой	1	1
2160	не его	1	1
2161	и человеческих	2	1
2162	принцип построения	1	1
2163	предопределен своим	1	1
2164	но мы	1	1
2165	объектным слово	1	1
2166	голос непосредственно	1	1
2167	нем нет	3	1
2168	так например	2	1
2169	является отсюда	1	1
2170	или провинциализм	1	1
2171	ощущалась его	1	1
2172	вывод превращающие	1	1
2173	обладания чувственной	1	1
2174	романа формальное	1	1
2175	могут завязать	1	1
2176	достоевского ибо	1	1
2177	на сюжетные	1	1
2178	смысла слово	1	1
2179	свой смысл	1	1
2180	в костюме	1	1
2181	связано с	1	1
2182	чужому высказыванию	1	1
2183	случайного семейства	1	1
2184	облегающая героя	1	1
2185	сказа впервые	1	1
2186	для опровержения	1	1
2187	нормально функционирует	1	1
2188	романтическому принципу	1	1
2189	второй тип	1	1
2190	всякого рода	3	1
2191	а вместе	1	1
2192	возвышенного с	1	1
2193	в дальнейшем	8	1
2194	и образ	1	1
2195	предметное также	1	1
2196	типа может	1	1
2197	или аналогичное	1	1
2198	и романтический	1	1
2199	диалога может	1	1
2200	алеша карамазов	1	1
2201	распространенный вид	1	1
2202	всегда двуголосое	1	1
2203	романтический принцип	1	1
2204	братание их	1	1
2205	их слово	1	1
2206	до границ	1	1
2207	бы сказали	1	1
2208	граница исторически	1	1
2209	сделать в	1	1
2210	оно при	1	1
2211	приведем еще	1	1
2212	и рассказал	1	1
2213	владычествующую идею	1	1
2214	человек поэтому	1	1
2215	эта чужая	1	1
2216	приключений который	1	1
2217	или стилизация	1	1
2218	которая до	1	1
2219	он изображает	1	1
2220	рассказчика никогда	1	1
2221	а скорее	1	1
2222	очень важной	1	1
2223	рассказчика замещающего	1	1
2224	разновидностей оставил	1	1
2225	ей языковые	1	1
2226	имея никакого	1	1
2227	диалогического взаимоотношения	1	1
2228	понижения их	1	1
2229	связей сюжет	1	1
2230	быть нормального	1	1
2231	был художественной	1	1
2232	на этой	2	1
2233	применения сознающее	1	1
2234	не существует	1	1
2235	он важен	1	1
2236	позднего периода	1	1
2237	превращающие свой	1	1
2238	о друге	1	1
2239	я выше	1	1
2240	всю ту	1	1
2241	сами объектны	1	1
2242	раз послужили	1	1
2243	знаем о	1	1
2244	речь то	1	1
2245	не могли	2	1
2246	конечно далеко	1	1
2247	начинает приближаться	1	1
2248	речью и	1	1
2249	голоса таково	1	1
2250	вещи они	1	1
2251	обработка его	1	1
2252	спешной работы	1	1
2253	этой почве	2	1
2254	стать подражанием	1	1
2255	беда но	1	1
2256	пока эти	1	1
2257	поэтики достоевского	2	1
2258	даже отчасти	1	1
2259	уже наличной	1	1
2260	действия романа	1	1
2261	их проникновенной	1	1
2262	слову в	1	1
2263	целого романа	1	1
2264	высказывание из	1	1
2265	тургеневский сказ	1	1
2266	может использовать	1	1
2267	слить воедино	1	1
2268	изображающим словом	1	1
2269	очень важное	3	1
2270	введенном в	1	1
2271	истории классического	1	1
2272	судящих я	1	1
2273	бы авантюрные	1	1
2274	для идеи	1	1
2275	мужа с	1	1
2276	эти идеи	1	1
2277	не предрешено	1	1
2278	оценки сознания	1	1
2279	вопрошание идеального	1	1
2280	двоякое направление	1	1
2281	не боится	2	1
2282	и судящих	1	1
2283	сказ стилизуя	1	1
2284	зрения всякой	1	1
2285	языка в	1	1
2286	жизни кроме	1	1
2287	у кого-нибудь	1	1
2288	ведь обычный	1	1
2289	функцию но	1	1
2290	истолковывает как	1	1
2291	его характера	3	1
2292	одноголосые слова	1	1
2293	лексикология знает	1	1
2294	инстанция даны	1	1
2295	бы вовсе	1	1
2296	раскрывающие и	1	1
2297	общественными подонками	1	1
2298	его формы	2	1
2299	и полюбил	1	1
2300	закон самосохранения	1	1
2301	возьмите человеческий	1	1
2302	о которых	2	1
2303	этом мы	3	1
2304	введением и	1	1
2305	замкнутость и	1	1
2306	представителями биографического	1	1
2307	семейные жизненно-фабулические	1	1
2308	проблему сказа	1	1
2309	сознаний ибо	1	1
2310	может воплотиться	1	1
2311	романа ничего	1	1
2312	слагался бы	1	1
2313	которого данное	1	1
2314	выходит из	2	1
2315	оно это	1	1
2316	не должен	1	1
2317	лица рассказчика	1	1
2318	слова прямая	1	1
2319	мира на	1	1
2320	должны внутренне	1	1
2321	значение рядом	1	1
2322	но со	1	1
2323	высказывание материал	1	1
2324	идеей и	2	1
2325	уже у	3	1
2326	сделал однако	1	1
2327	целям которые	1	1
2328	где приводятся	1	1
2329	их тело	1	1
2330	сознающих и	1	1
2331	как вывода	1	1
2332	голос чужое	1	1
2333	грубое сходство	1	1
2334	не соприкасается	1	1
2335	между непосредственно	1	1
2336	у самого	1	1
2337	в диалогической	1	1
2338	быть максимально	1	1
2339	одним а	1	1
2340	не воплощен	1	1
2341	и другой	4	1
2342	форму повествования	1	1
2343	оно как	1	1
2344	во многих	2	1
2345	истину и	2	1
2346	идея мысль	1	1
2347	к убеждениям	1	1
2348	стилизация же	1	1
2349	рассказ интеллигентного	1	1
2350	возможности с	1	1
2351	предметом чужой	1	1
2352	условной ибо	1	1
2353	оттенок слова	1	1
2354	обозначить выразить	1	1
2355	перед всем	1	1
2356	он оставил	1	1
2357	см например	2	1
2358	и взаимного	1	1
2359	говорит гроссман	1	1
2360	но вся	2	1
2361	определенный образ	1	1
2362	и т.п	42	1
2363	более условными	1	1
2364	поэтому мы	1	1
2365	перспективном удалении	1	1
2366	подчиненное высшей	1	1
2367	с деклассированным	1	1
2368	особое место	2	1
2369	органическим включением	1	1
2370	гораздо гуще	1	1
2371	во-вторых в	2	1
2372	как серьезность	1	1
2373	и истины	1	1
2374	мы все	2	1
2375	не исключает	2	1
2376	других романах	1	1
2377	вводиться и	1	1
2378	слова героев	1	1
2379	герой ничего	1	1
2380	единою вещью	1	1
