N	2gram	Propp_Isto	Myshleni
1303	при таком	2	3
1304	мира и	1	3
1305	это происходит	3	3
1306	к своему	3	3
1307	ребенка при	1	3
1308	и оно	2	3
1309	он прежде	1	3
1310	всем их	1	3
1311	за то	3	3
1312	заставляют нас	3	3
1313	нас вопрос	1	3
1314	лежащую в	1	3
1315	далеко не	1	3
1316	из своей	1	3
1317	что из	1	3
1318	в большинстве	4	3
1319	это все	1	3
1320	и часто	4	3
1321	всегда на	1	3
1322	скажем что	1	3
1323	на это	3	3
1324	как из	1	3
1325	в отдельности	1	3
1326	он и	3	3
1327	быть не	2	3
1328	в книге	4	3
1329	или слова	1	3
1330	об этой	2	3
1331	тех или	1	3
1332	возникает не	1	3
1333	на ту	1	3
1334	от изучения	1	2
1335	и объяснить	1	2
1336	связь но	1	2
1337	же и	3	2
1338	себя у	1	2
1339	очень хорошо	1	2
1340	о пути	1	2
1341	с уверенностью	1	2
1342	какой бы	1	2
1343	каких условиях	1	2
1344	не хочет	1	2
1345	представлений о	4	2
1346	постепенно по	1	2
1347	относится и	2	2
1348	сам собой	1	2
1349	мы получаем	1	2
1350	и обнаруживает	1	2
1351	момент и	1	2
1352	совершенно новой	1	2
1353	почему это	1	2
1354	тем или	1	2
1355	этом примере	1	2
1356	на точку	1	2
1357	раз когда	1	2
1358	действительности а	1	2
1359	не служит	1	2
1360	на природу	2	2
1361	этим мы	1	2
1362	и сумел	1	2
1363	через него	1	2
1364	человека не	1	2
1365	он был	3	2
1366	у самого	1	2
1367	не всегда	9	2
1368	как отражение	1	2
1369	оно встречается	1	2
1370	же эта	1	2
1371	в толковании	1	2
1372	не делает	2	2
1373	на ней	1	2
1374	о цели	1	2
1375	этих типов	1	2
1376	они должны	3	2
1377	на второй	1	2
1378	что ход	1	2
1379	с вопросом	1	2
1380	в эти	1	2
1381	функцию этих	1	2
1382	для этой	1	2
1383	эту черту	1	2
1384	это настолько	1	2
1385	мы привели	2	2
1386	или иным	1	2
1387	при всем	1	2
1388	для изучения	6	2
1389	к себе	2	2
1390	нам удалось	1	2
1391	ссылается на	1	2
1392	которого еще	1	2
1393	предполагалось что	1	2
1394	попадают в	4	2
1395	а есть	2	2
1396	упирается в	1	2
1397	есть еще	3	2
1398	тем больше	1	2
1399	такое изучение	1	2
1400	этой книге	1	2
1401	словом в	1	2
1402	только она	1	2
1403	слова могут	1	2
1404	том отношении	1	2
1405	на себя	2	2
1406	чтобы определить	1	2
1407	нем но	1	2
1408	дело происходит	2	2
1409	которые еще	1	2
1410	характер и	1	2
1411	брат это	1	2
1412	большинстве случаев	4	2
1413	но когда	1	2
1414	он знал	2	2
1415	по необходимости	1	2
1416	в сторону	1	2
1417	собой являются	1	2
1418	что хотя	1	2
1419	может соответствовать	1	2
1420	сторону в	1	2
1421	он находится	2	2
1422	не будет	1	2
1423	здесь на	2	2
1424	оно и	2	2
1425	которому они	1	2
1426	это или	1	2
1427	иметь в	2	2
1428	проникнуть в	3	2
1429	в историческом	1	2
1430	не раз	1	2
1431	конца и	1	2
1432	какому-нибудь предмету	1	2
1433	также как	1	2
1434	его как	2	2
1435	строится на	1	2
1436	этой действительности	1	2
1437	они были	1	2
1438	происходит так	1	2
1439	выяснения этого	1	2
1440	для чего	1	2
1441	себе как	1	2
1442	где мы	1	2
1443	не мешает	1	2
1444	работа представляет	1	2
1445	ступень от	1	2
1446	переносится в	1	2
1447	которого оно	1	2
1448	от нас	1	2
1449	как легко	1	2
1450	здесь он	2	2
1451	бы привести	2	2
1452	но этого	1	2
1453	что животное	1	2
1454	себе не	2	2
1455	совершенно иное	1	2
1456	двух миров	1	2
1457	особого рода	1	2
1458	которое как	1	2
1459	сказать по	1	2
1460	принципиальное значение	1	2
1461	быть понят	1	2
1462	но никогда	1	2
1463	можно назвать	3	2
1464	эти явления	1	2
1465	и они	5	2
1466	и так	3	2
1467	и т	39	2
1468	к какому	1	2
1469	становится ясным	2	2
1470	вследствие этого	2	2
1471	между ним	1	2
1472	огромную роль	1	2
1473	чтобы изучить	1	2
1474	нет ничего	2	2
1475	сами собой	1	2
1476	это дело	4	2
1477	задачи в	1	2
1478	поскольку это	1	2
1479	в иной	9	2
1480	только мы	1	2
1481	этом пути	1	2
1482	в понятие	2	2
1483	а тем	1	2
1484	другой вопрос	2	2
1485	и уже	1	2
1486	в которую	3	2
1487	которые можно	2	2
1488	да в	1	2
1489	и ему	1	2
1490	более как	1	2
1491	не раньше	3	2
1492	в избе	1	2
1493	это позволяет	1	2
1494	не совсем	5	2
1495	из первых	1	2
1496	мысли не	1	2
1497	сделать еще	1	2
1498	другого и	1	2
1499	указанием на	2	2
1500	уже с	2	2
1501	что вместо	1	2
1502	и многие	1	2
1503	которым он	1	2
1504	тот не	1	2
1505	исходила из	1	2
1506	или с	1	2
1507	где он	1	2
1508	с определенным	1	2
1509	силу и	2	2
1510	а все	1	2
1511	более позднего	1	2
1512	слова а	1	2
1513	в таких	4	2
1514	что ни	1	2
1515	этого рода	1	2
1516	это называется	1	2
1517	за этим	1	2
1518	затем к	1	2
1519	из сопоставления	1	2
1520	бы нам	1	2
1521	однако это	3	2
1522	зрения не	1	2
1523	и глубже	1	2
1524	ему не	1	2
1525	на них	2	2
1526	стоит и	1	2
1527	от первого	1	2
1528	ему нужно	1	2
1529	а просто	1	2
1530	мы рассмотрели	1	2
1531	все развитие	1	2
1532	но она	2	2
1533	или другого	1	2
1534	как то	1	2
1535	развитие идет	1	2
1536	могло быть	1	2
1537	разве не	2	2
1538	и вне	1	2
1539	на путь	1	2
1540	становится средством	1	2
1541	это можно	1	2
1542	и точно	1	2
1543	но я	1	2
1544	все еще	3	2
1545	целого на	1	2
1546	остановимся в	1	2
1547	пришел к	1	2
1548	исследования для	1	2
1549	могут совпадать	1	2
1550	вплоть до	2	2
1551	и конец	2	2
1552	происходит а	1	2
1553	себе а	2	2
1554	оно все	1	2
1555	можно говорить	2	2
1556	и очень	1	2
1557	известно и	1	2
1558	три типа	1	2
1559	его за	1	2
1560	к числу	1	2
1561	одинаково и	1	2
1562	говорят что	5	2
1563	самом же	1	2
1564	к верному	1	2
1565	этом направлении	1	2
1566	ее основе	1	2
1567	мыслится как	1	2
1568	их не	3	2
1569	причины этого	1	2
1570	мысль о	2	2
1571	и требует	1	2
1572	в детских	1	2
1573	в точном	1	2
1574	исследования по	1	2
1575	них в	1	2
1576	связанного с	1	2
1577	относиться к	1	2
1578	начнем с	1	2
1579	так если	2	2
1580	себе представить	1	2
1581	сделать в	1	2
1582	жизни а	1	2
1583	вытекающий из	1	2
1584	двух явлений	1	2
1585	не должен	8	2
1586	с нашим	1	2
1587	уже о	1	2
1588	представлением о	1	2
1589	правда и	2	2
1590	вяжется с	3	2
1591	в чистом	2	2
1592	очень многих	3	2
1593	настолько что	1	2
1594	так то	2	2
1595	ней с	1	2
1596	функция этого	1	2
1597	подтверждают это	1	2
1598	делает никаких	1	2
1599	за него	2	2
1600	в самое	1	2
1601	состояла в	1	2
1602	они сами	2	2
1603	и внутренняя	1	2
1604	бы так	2	2
1605	объясняет и	1	2
1606	чтобы это	1	2
1607	но этим	2	2
1608	вопрос не	1	2
1609	это будет	1	2
1610	еще до	2	2
1611	впадает в	1	2
1612	но еще	1	2
1613	такая же	1	2
1614	сама же	1	2
1615	с конкретными	1	2
1616	он указывает	1	2
1617	на этих	1	2
1618	эти задачи	1	2
1619	не обладает	3	2
1620	там и	3	2
1621	делает это	1	2
1622	надо иметь	2	2
1623	когда их	1	2
1624	самое последнее	1	2
1625	бы сделать	1	2
1626	здесь же	2	2
1627	для исследователя	2	2
1628	так много	1	2
1629	происходит и	1	2
1630	вопрос почему	2	2
1631	и она	4	2
1632	все виды	1	2
1633	должно было	4	2
1634	получили бы	1	2
1635	поэтому у	1	2
1636	именно как	1	2
1637	который является	1	2
1638	играет роль	1	2
1639	что происходит	2	2
1640	и нам	1	2
1641	что исследователи	2	2
1642	по данному	1	2
1643	в руки	4	2
1644	приводит и	1	2
1645	аналогия между	1	2
1646	можно сделать	1	2
1647	мы ограничимся	1	2
1648	даже не	2	2
1649	это может	2	2
1650	воздействовать на	2	2
1651	их и	1	2
1652	что дает	1	2
1653	чрезвычайно важный	1	2
1654	силу своей	1	2
1655	такой форме	1	2
1656	что обычно	1	2
1657	делает и	1	2
1658	из анализа	1	2
1659	почему нельзя	1	2
1660	можно только	1	2
1661	нам важно	3	2
1662	над ними	2	2
1663	одном случае	1	2
1664	они и	1	2
1665	что сказать	1	2
1666	черты общие	1	2
1667	и должно	3	2
1668	этому мы	1	2
1669	вопроса почему	1	2
1670	не исчерпывается	1	2
1671	пути в	4	2
1672	он действует	1	2
1673	когда его	1	2
1674	подходит к	1	2
1675	действий и	1	2
1676	от другого	1	2
1677	и редко	1	2
1678	связывается с	1	2
1679	и вызывает	3	2
1680	не более	2	2
1681	только у	2	2
1682	же о	1	2
1683	оно всегда	1	2
1684	как явление	2	2
1685	непосредственно а	1	2
1686	к самым	1	2
1687	состоит из	1	2
1688	делает он	2	2
1689	имеет свои	1	2
1690	ни к	3	2
1691	а если	2	2
1692	более ранних	5	2
1693	и социальной	3	2
1694	но здесь	1	2
1695	установить только	1	2
1696	соответствие между	1	2
1697	не должны	1	2
1698	ими в	1	2
1699	и наша	1	2
1700	только тем	1	2
1701	имеет здесь	1	2
1702	говоря что	2	2
1703	себя от	1	2
1704	он дает	2	2
1705	это показывает	1	2
1706	а путем	1	2
1707	но дальше	1	2
1708	в точности	3	2
1709	его отношения	1	2
1710	для уяснения	1	2
1711	легко может	2	2
1712	теперь обратимся	1	2
1713	этого сложного	1	2
1714	при каких	1	2
1715	имеем все	1	2
1716	дает нам	3	2
1717	делать в	1	2
1718	о человеке	1	2
1719	который может	1	2
1720	однако как	1	2
1721	это особенно	1	2
1722	ребенок этого	1	2
1723	легко заметить	1	2
1724	рассматриваются в	1	2
1725	связаны со	1	2
1726	что самые	1	2
1727	ради чего	1	2
1728	мы сейчас	2	2
1729	если сравнить	1	2
1730	животных но	2	2
1731	пришел бы	1	2
1732	этих предметов	1	2
1733	здесь нет	2	2
1734	же именно	1	2
1735	на стадии	2	2
1736	все исследование	1	2
1737	себе труда	1	2
1738	другой вид	1	2
1739	этого не	6	2
1740	входить в	1	2
1741	другу не	1	2
1742	а то	2	2
1743	при которой	2	2
1744	этой цели	1	2
1745	не хватает	1	2
1746	не дают	1	2
1747	исследования но	1	2
1748	войти в	2	2
1749	бы дать	3	2
1750	то можно	1	2
1751	которые дает	1	2
1752	слова оказывается	1	2
1753	особенно часто	3	2
1754	летнего возраста	1	2
1755	на свете	1	2
1756	же деле	1	2
1757	том случае	1	2
1758	часто бывает	2	2
1759	что от	2	2
1760	они стали	1	2
1761	там мы	1	2
1762	этом он	2	2
1763	том какие	1	2
1764	не решает	1	2
1765	значение но	1	2
1766	обстоит дело	4	2
1767	и образуют	1	2
1768	стороны его	2	2
1769	уже видели	4	2
1770	всеми признаками	1	2
1771	по окончании	1	2
1772	мотивов и	1	2
1773	этот способ	1	2
1774	вступают в	1	2
1775	зрения есть	1	2
1776	брат и	1	2
1777	также еще	1	2
1778	можем ограничиться	1	2
1779	при изучении	1	2
1780	переход в	1	2
1781	быть сформулирован	1	2
1782	котором он	1	2
1783	еще несколько	1	1
1784	что возможно	1	1
1785	указывал на	1	1
1786	знают что	1	1
1787	говоря уже	1	1
1788	от необходимости	1	1
1789	если его	1	1
1790	сама собой	1	1
1791	когда ему	2	1
1792	самым определить	1	1
1793	которые здесь	1	1
1794	знать и	1	1
1795	дать только	1	1
1796	мы рассматривали	2	1
1797	истории его	1	1
1798	различны и	1	1
1799	работ по	1	1
1800	для детей	1	1
1801	мы исходим	2	1
1802	же относится	2	1
1803	которой приходит	1	1
1804	они у	1	1
1805	и говорить	1	1
1806	приступает к	1	1
1807	внутри которой	1	1
1808	лежащего в	1	1
1809	остается при	1	1
1810	живут в	1	1
1811	встречается не	2	1
1812	к рассмотрению	2	1
1813	или один	1	1
1814	в схематическом	1	1
1815	значение это	1	1
1816	мы начнем	1	1
1817	в некотором	2	1
1818	когда эта	1	1
1819	что представления	1	1
1820	связь действительно	1	1
1821	пор мы	4	1
1822	солнце в	1	1
1823	так это	1	1
1824	только через	3	1
1825	задачи нет	1	1
1826	прошлого в	1	1
1827	это достаточно	1	1
1828	а ты	1	1
1829	в американских	2	1
1830	собой между	1	1
1831	направлению к	1	1
1832	большей или	2	1
1833	правило в	2	1
1834	начала не	1	1
1835	но связь	2	1
1836	можно возразить	1	1
1837	формам но	1	1
1838	полагают что	1	1
1839	может удовлетворить	2	1
1840	происхождение этой	1	1
1841	соответствует действительности	1	1
1842	в морфологии	1	1
1843	данном этапе	1	1
1844	разных языках	1	1
1845	говорится о	1	1
1846	за порог	1	1
1847	заботу о	1	1
1848	той последовательности	1	1
1849	не непосредственно	3	1
1850	следовало бы	3	1
1851	вывод не	1	1
1852	от целого	1	1
1853	в действиях	1	1
1854	было мы	1	1
1855	случаи когда	3	1
1856	этом а	1	1
1857	что фактически	1	1
1858	не простое	1	1
1859	рассмотрение этого	1	1
1860	по возможности	1	1
1861	даже те	1	1
1862	и дают	1	1
1863	же способом	1	1
1864	итак анализ	1	1
1865	здесь нам	1	1
1866	может вызвать	1	1
1867	нечто целое	2	1
1868	к своей	1	1
1869	из своего	2	1
1870	пока они	1	1
1871	быть названо	1	1
1872	же говорит	4	1
1873	как составные	1	1
1874	есть продукт	1	1
1875	не обязательно	1	1
1876	есть знак	1	1
1877	для своей	1	1
1878	отметить что	1	1
1879	природы но	1	1
1880	точке зрения	1	1
1881	уже ясно	1	1
1882	но все-таки	2	1
1883	во-первых ни	1	1
1884	ii в	1	1
1885	другие виды	1	1
1886	я с	1	1
1887	еще нет	1	1
1888	отдельности и	1	1
1889	в реальной	1	1
1890	почему-то не	1	1
1891	когда человек	1	1
1892	эти действия	2	1
1893	чрезвычайно важные	1	1
1894	необходимо внести	1	1
1895	которая называется	1	1
1896	основой и	1	1
1897	которого рождается	1	1
1898	большинством исследователей	1	1
1899	это сделать	1	1
1900	можем сказать	1	1
1901	его сейчас	1	1
1902	знание и	1	1
1903	к следующему	1	1
1904	не будут	1	1
1905	и живет	1	1
1906	стоящих на	1	1
1907	ними в	1	1
1908	на обычную	1	1
1909	есть один	1	1
1910	говорит как	1	1
1911	действия мы	1	1
1912	представления которые	1	1
1913	их мысли	1	1
1914	путь не	1	1
1915	других более	1	1
1916	но едва	1	1
1917	лишь тогда	1	1
1918	в животных	3	1
1919	нему в	1	1
1920	целое все	1	1
1921	действительно использовать	1	1
1922	а наоборот	1	1
1923	как нам	2	1
1924	в какую-нибудь	1	1
1925	но из	1	1
1926	стоят эти	1	1
1927	вообще а	1	1
1928	быть источником	1	1
1929	схема которая	1	1
1930	предполагают что	1	1
1931	который превращается	1	1
1932	сам неоднократно	1	1
1933	отметить еще	1	1
1934	и чрезвычайно	1	1
1935	и нарушения	1	1
1936	целиком во	1	1
1937	случаи в	1	1
1938	лучше чем	1	1
1939	другом материале	1	1
1940	из названных	1	1
1941	словом это	1	1
1942	есть с	1	1
1943	тех представлений	1	1
1944	очень ранние	1	1
1945	исследование говорит	1	1
1946	от предпосылок	1	1
1947	мальчик в	1	1
1948	можно признать	1	1
1949	же значение	1	1
1950	к миру	1	1
1951	тесно связаны	4	1
1952	области как	1	1
1953	явление чем	1	1
1954	и хорошо	1	1
1955	пример из	1	1
1956	знал ли	1	1
1957	под его	1	1
1958	мере того	4	1
1959	этого можно	1	1
1960	с одним	4	1
1961	на глаза	1	1
1962	представлений но	1	1
1963	самым и	1	1
1964	их от	1	1
1965	генетическое исследование	2	1
1966	внешним формам	1	1
1967	во главе	1	1
1968	ниже при	2	1
1969	данного типа	1	1
1970	из записей	1	1
1971	иногда не	4	1
1972	воздействия на	1	1
1973	достаточно чтобы	1	1
1974	изучаемого нами	1	1
1975	за этими	1	1
1976	под рукой	1	1
1977	человека а	1	1
1978	же слов	1	1
1979	в пруду	1	1
1980	но можно	2	1
1981	спросим себя	1	1
1982	они отражены	1	1
1983	факт не	1	1
1984	более позднем	1	1
1985	в исторической	7	1
1986	же говорят	1	1
1987	или это	1	1
1988	материал на	1	1
1989	в наше	1	1
1990	это чрезвычайно	1	1
1991	отказываемся от	1	1
1992	и дети	1	1
1993	в работе	3	1
1994	всю работу	1	1
1995	с какой	1	1
1996	что вопрос	2	1
1997	мы берем	1	1
1998	явствует что	1	1
1999	на всяком	1	1
2000	и эту	1	1
2001	которое выходит	1	1
2002	рассказывается как	1	1
2003	что нельзя	2	1
2004	быть правильно	1	1
2005	страх и	1	1
2006	в количестве	1	1
2007	отвечают что	1	1
2008	где же	1	1
2009	организации в	1	1
2010	видели также	1	1
2011	у вас	2	1
2012	но об	1	1
2013	еще два	1	1
2014	и знает	2	1
2015	не сами	2	1
2016	над всеми	1	1
2017	эмпиризма и	1	1
2018	в иных	1	1
2019	центр тяжести	1	1
2020	согласуется с	1	1
2021	другая форма	1	1
2022	известных нам	1	1
2023	не подтверждается	1	1
2024	отношении что	1	1
2025	форм социальной	1	1
2026	мы рассмотрим	3	1
2027	след в	1	1
2028	рода который	2	1
2029	эту схему	1	1
2030	материала в	1	1
2031	них не	2	1
2032	что характер	1	1
2033	все остальное	1	1
2034	и прочно	1	1
2035	до наших	2	1
2036	которое на	1	1
2037	такое представление	1	1
2038	это проблема	1	1
2039	повседневной жизни	1	1
2040	вытекающим из	1	1
2041	с живыми	1	1
2042	случаи такого	1	1
2043	она оказывается	1	1
2044	не доказывает	1	1
2045	в глубину	1	1
2046	к каким	1	1
2047	еще одно	1	1
2048	покажет что	2	1
2049	прямом смысле	1	1
2050	доказывает что	2	1
2051	в особенности	3	1
2052	пути по	1	1
2053	оно именно	1	1
2054	утверждать что	3	1
2055	по общим	1	1
2056	нам почему	1	1
2057	социальной жизни	4	1
2058	не скажет	1	1
2059	основе представления	1	1
2060	явно не	1	1
2061	такое утверждение	1	1
2062	как существование	1	1
2063	и связанные	1	1
2064	например что	1	1
2065	объяснить происхождение	1	1
2066	что этим	1	1
2067	тесно связана	1	1
2068	и материал	1	1
2069	от такой	1	1
2070	детей и	5	1
2071	становиться на	1	1
2072	большую роль	3	1
2073	ребенок при	1	1
2074	но могут	1	1
2075	как те	1	1
2076	чтобы стать	1	1
2077	выходит а	1	1
2078	тяжести всей	1	1
2079	действует в	1	1
2080	распространенности и	1	1
2081	правда в	1	1
2082	оттого что	1	1
2083	там в	1	1
2084	что всегда	1	1
2085	тот способ	1	1
2086	в возрасте	1	1
2087	так или	1	1
2088	можно дать	1	1
2089	не ясно	1	1
2090	к нашей	1	1
2091	обеспечивает ему	1	1
2092	и ночь	1	1
2093	на данном	1	1
2094	на другом	1	1
2095	подвергается и	1	1
2096	не живет	1	1
2097	автор говорит	1	1
2098	представляют для	1	1
2099	действия при	1	1
2100	лежащему в	1	1
2101	исследование может	1	1
2102	быть даже	1	1
2103	делать не	2	1
2104	нам понять	2	1
2105	такое явление	1	1
2106	мыслятся как	1	1
2107	в царстве	1	1
2108	который сам	1	1
2109	чаще эта	1	1
2110	себе совершенно	1	1
2111	каким-то образом	1	1
2112	лишь позже	1	1
2113	свидетельствует об	1	1
2114	авторы не	1	1
2115	но очень	1	1
2116	стоят на	1	1
2117	если спросить	1	1
2118	говорит за	1	1
2119	этот образ	1	1
2120	ни с	1	1
2121	ничего нет	1	1
2122	этого сопоставления	1	1
2123	нет в	2	1
2124	сперва на	1	1
2125	есть какая-то	1	1
2126	в рассмотрение	1	1
2127	остается неизменной	1	1
2128	но оно	4	1
2129	против их	1	1
2130	как один	2	1
2131	богата и	1	1
2132	но их	2	1
2133	можно в	1	1
2134	для сравнения	1	1
2135	впечатление что	2	1
2136	где нет	2	1
2137	или этот	1	1
2138	ясно и	2	1
2139	с каким-нибудь	1	1
2140	постепенно и	1	1
2141	действительности это	4	1
2142	требует чтобы	2	1
2143	или наконец	1	1
2144	он часто	1	1
2145	у меня	4	1
2146	них как	1	1
2147	тех пор	1	1
2148	исследование и	1	1
2149	это ее	1	1
2150	окажется что	1	1
2151	перейдем к	1	1
2152	этот случай	4	1
2153	те случаи	1	1
2154	она дает	4	1
2155	до самых	1	1
2156	оно слишком	1	1
2157	специальных исследований	1	1
2158	в понимание	1	1
2159	в свет	1	1
2160	она начинает	1	1
2161	увидел что	1	1
2162	собой одно	1	1
2163	другие что	1	1
2164	одна сторона	2	1
2165	этого как	1	1
2166	рассмотрения этой	1	1
2167	он пришел	2	1
2168	а при	1	1
2169	в мир	2	1
2170	так иногда	1	1
2171	злого духа	1	1
2172	середине а	1	1
2173	третья и	1	1
2174	при их	1	1
2175	не обусловлена	1	1
2176	неотделима от	1	1
2177	исследованию мы	1	1
2178	без его	1	1
2179	с обычным	1	1
2180	представлениями о	3	1
2181	и раньше	1	1
2182	это делалось	1	1
2183	но значение	2	1
2184	каждый день	1	1
2185	впервые здесь	1	1
2186	в высокой	2	1
2187	будь то	1	1
2188	достаточно напомнить	1	1
2189	трудные задачи	2	1
2190	другом мы	1	1
2191	черт и	2	1
2192	огромную и	1	1
2193	на руке	1	1
2194	из неправильно	1	1
2195	иногда в	1	1
2196	сколько с	1	1
2197	понять эту	2	1
2198	стадию как	1	1
2199	эти представления	2	1
2200	об их	1	1
2201	как нельзя	1	1
2202	обращена к	1	1
2203	объяснение этого	1	1
2204	это наблюдение	2	1
2205	ними конкретные	1	1
2206	менее важные	1	1
2207	и подчинить	1	1
2208	тоже не	2	1
2209	других исследователей	1	1
2210	нас нет	1	1
2211	их возникновение	1	1
2212	его объеме	1	1
2213	сущность и	1	1
2214	вопроса в	1	1
2215	социальная функция	2	1
2216	для всякого	1	1
2217	что подобно	1	1
2218	и ввести	1	1
2219	к царству	1	1
2220	мало того	1	1
2221	имеется две	1	1
2222	старого и	1	1
2223	которые ее	1	1
2224	если там	1	1
2225	не делались	1	1
2226	другой стороне	1	1
2227	них и	1	1
2228	с процессами	1	1
2229	эта глава	1	1
2230	же явление	2	1
2231	в процесс	1	1
2232	являются продуктом	1	1
2233	себе но	1	1
2234	другого но	1	1
2235	к некоторому	1	1
2236	таковы в	1	1
2237	уже очень	1	1
2238	за словом	1	1
2239	этом не	1	1
2240	значительные трудности	1	1
2241	существу то	1	1
2242	полно и	1	1
2243	некоторых случаях	2	1
2244	и положили	1	1
2245	которые как	1	1
2246	этого нельзя	1	1
2247	за тем	1	1
2248	способности в	1	1
2249	бы объяснить	1	1
2250	или через	1	1
2251	видим с	1	1
2252	далее мы	1	1
2253	сейчас увидим	1	1
2254	продвигает нас	1	1
2255	ситуации которые	1	1
2256	стремление к	1	1
2257	в русском	2	1
2258	форме здесь	1	1
2259	правильнее будет	1	1
2260	она лежит	1	1
2261	один в	1	1
2262	со своей	1	1
2263	соображения и	1	1
2264	приблизительно так	1	1
2265	которые с	1	1
2266	путь изучения	1	1
2267	а он	1	1
2268	закономерности это	1	1
2269	и представляют	1	1
2270	не все	5	1
2271	деле мы	1	1
2272	раньше и	1	1
2273	ad hoc	1	1
2274	друга но	1	1
2275	одно целое	1	1
2276	встречается но	1	1
2277	эти изменения	2	1
2278	в полной	1	1
2279	пр в	1	1
2280	часто встречается	1	1
2281	поскольку они	2	1
2282	оказаться что	2	1
2283	от родного	1	1
2284	с легкостью	1	1
2285	но должны	1	1
2286	они принадлежали	1	1
2287	здесь совершенно	1	1
2288	и строит	1	1
2289	чтобы объяснить	1	1
2290	по мотивам	1	1
2291	поймет что	1	1
2292	второй момент	1	1
2293	чтобы этого	1	1
2294	их себе	1	1
2295	у героя	1	1
2296	бы заключить	1	1
2297	предмет особого	1	1
2298	особый вид	1	1
2299	знаем не	1	1
2300	несколько подробнее	1	1
2301	уходит в	1	1
2302	поставлены в	1	1
2303	он исходит	1	1
2304	бы возразить	1	1
2305	которые всегда	1	1
2306	в каких	3	1
2307	это знание	1	1
2308	но дело	2	1
2309	или еще	1	1
2310	же на	1	1
2311	он их	1	1
2312	здесь целиком	1	1
2313	эту функцию	1	1
2314	широко распространенного	1	1
2315	а самый	1	1
2316	явление в	1	1
2317	в тексте	1	1
2318	нас прежде	1	1
2319	не случайное	1	1
2320	мы бы	1	1
2321	бы начать	1	1
2322	всегда есть	2	1
2323	интересы и	1	1
2324	откроется перед	1	1
2325	до ее	1	1
2326	и предметы	1	1
2327	из другой	1	1
2328	как единства	1	1
2329	мы ищем	1	1
2330	мог возникнуть	2	1
2331	определить эти	1	1
2332	производное от	2	1
2333	роль этого	1	1
2334	хотя они	1	1
2335	нигде это	1	1
2336	и важными	1	1
2337	последовательности в	1	1
2338	дело здесь	1	1
2339	с соответствующими	1	1
2340	в описаниях	1	1
2341	жизнью и	1	1
2342	чтобы узнать	2	1
2343	на большую	1	1
2344	данной области	1	1
2345	собой всю	1	1
2346	получает свое	1	1
2347	не связан	1	1
2348	вращается вокруг	1	1
2349	но вопрос	1	1
2350	более высокой	1	1
2351	своего рода	2	1
2352	которая была	2	1
2353	с человеческим	1	1
2354	в постановке	1	1
2355	это первое	1	1
2356	язык а	1	1
2357	не повторяется	1	1
2358	как здесь	1	1
2359	объясняется то	1	1
2360	друга на	1	1
2361	здесь то	1	1
2362	учителя и	2	1
2363	когда с	1	1
2364	только этот	1	1
2365	на вопросе	1	1
2366	они уже	1	1
2367	есть средство	1	1
2368	играет с	1	1
2369	перед ней	1	1
2370	заключаются в	1	1
2371	др но	1	1
2372	социальной и	2	1
2373	нам известны	1	1
2374	по-видимому не	1	1
2375	форма его	1	1
2376	с наступлением	3	1
2377	это легко	1	1
2378	не годится	1	1
2379	ясным если	1	1
2380	этими представлениями	1	1
2381	то не	3	1
2382	с появлением	1	1
2383	начать с	1	1
2384	в глубь	1	1
2385	уже широко	1	1
2386	мы сделаем	1	1
2387	а она	1	1
2388	животного в	1	1
2389	а во-вторых	1	1
2390	которому приводят	1	1
2391	имеет характер	1	1
2392	равно как	1	1
2393	теперь мы	1	1
2394	этих существ	1	1
2395	весь этот	1	1
2396	вместе в	1	1
2397	почему во	1	1
2398	голосом и	1	1
2399	и исследовать	1	1
2400	общее название	1	1
2401	и превращает	2	1
2402	тот навсегда	1	1
2403	необходимо для	1	1
2404	там же	3	1
2405	уже указано	2	1
2406	коровы или	1	1
2407	выйти из	1	1
2408	себя к	1	1
2409	представляли собой	1	1
2410	что явление	2	1
2411	них мы	1	1
2412	материала это	1	1
2413	если этот	1	1
2414	иначе мы	1	1
2415	одна форма	1	1
2416	здесь имеет	2	1
2417	также что	2	1
2418	а должны	1	1
2419	у которых	1	1
2420	при всей	1	1
2421	он об	1	1
2422	нам нет	1	1
2423	оно показывает	1	1
2424	которая представляет	1	1
2425	пытается объяснить	1	1
2426	как полагают	1	1
2427	он играет	1	1
2428	показано в	1	1
2429	не боится	2	1
2430	от живых	2	1
2431	различны для	1	1
2432	душа и	1	1
2433	указания на	1	1
2434	мой сказал	1	1
2435	палки и	1	1
2436	но кто	1	1
2437	была еще	1	1
2438	замечено что	1	1
2439	одной общей	1	1
2440	этих случаев	1	1
2441	же у	1	1
2442	это делали	1	1
2443	не сама	1	1
2444	и стали	3	1
2445	ранней ступени	1	1
2446	самый факт	2	1
2447	пришли в	2	1
2448	уже как	1	1
2449	удалось показать	1	1
2450	они с	1	1
2451	не вполне	3	1
2452	ранние формы	1	1
2453	в учение	1	1
2454	которое его	1	1
2455	непонятными и	2	1
2456	утверждалось что	1	1
2457	всего что	1	1
2458	она вполне	1	1
2459	убежден что	1	1
2460	позволит нам	1	1
2461	ней и	2	1
2462	например когда	1	1
2463	никаких новых	1	1
2464	или нет?	1	1
2465	результате этих	1	1
2466	осветить и	1	1
2467	уже знаем	3	1
2468	на наш	1	1
2469	еще одна	3	1
2470	материал в	3	1
