N	2gram	Vygotskiy_	Vladivir
1312	ближе к	2	1
1313	представить себе	5	1
1314	формы между	1	1
1315	и которое	3	1
1316	прямо пишет	1	1
1317	даже по	1	1
1318	не происходит	1	1
1319	исключает всякую	1	1
1320	его собственного	1	1
1321	то вопрос	1	1
1322	этой проблемой	1	1
1323	открытие в	1	1
1324	и всецело	1	1
1325	видели что	6	1
1326	мы видим	7	1
1327	которая должна	1	1
1328	то очевидно	1	1
1329	все его	1	1
1330	к индивидуальной	1	1
1331	о наличии	1	1
1332	мы предпочитаем	1	1
1333	на протяжении	3	1
1334	мышления и	50	1
1335	что вовсе	1	1
1336	от его	5	1
1337	основании анализа	1	1
1338	как единство	3	1
1339	к человеку	1	1
1340	во взаимном	1	1
1341	учении об	2	1
1342	с известным	1	1
1343	не видел	1	1
1344	одной лишь	1	1
1345	впадает в	1	1
1346	бы указать	1	1
1347	мы спросим	1	1
1348	смысле в	1	1
1349	этот метод	2	1
1350	принципиально нового	1	1
1351	можно сблизить	1	1
1352	сравнить с	1	1
1353	его учением	1	1
1354	процесса на	1	1
1355	же самому	1	1
1356	что при	3	1
1357	не соответствует	1	1
1358	каждом шагу	2	1
1359	указал на	1	1
1360	и одного	1	1
1361	для объяснения	2	1
1362	раннего детства	1	1
1363	и будет	1	1
1364	одно из	3	1
1365	на стадии	1	1
1366	коренным образом	1	1
1367	этими двумя	2	1
1368	бы что	4	1
1369	на решение	1	1
1370	что между	4	1
1371	внешнего мира	2	1
1372	другого как	2	1
1373	видит в	2	1
1374	отношения между	3	1
1375	этой книге	2	1
1376	исследования что	1	1
1377	нового и	2	1
1378	они понимают	1	1
1379	свою индивидуальную	2	1
1380	он убежден	1	1
1381	при обсуждении	1	1
1382	начало в	1	1
1383	право и	1	1
1384	главный интерес	1	1
1385	с двумя	2	1
1386	характер с	2	1
1387	зрения но	1	1
1388	мышления что	4	1
1389	проблем и	1	1
1390	и критически	2	1
1391	преимущественно на	1	1
1392	как таковое	1	1
1393	лишь постольку	2	1
1394	как его	2	1
1395	с представлением	1	1
1396	почерпнуть из	1	1
1397	и хорошо	1	1
1398	возможны только	1	1
1399	очевидно что	4	1
1400	но чтобы	1	1
1401	точно определять	1	1
1402	существо которое	1	1
1403	между этими	7	1
1404	или раньше	1	1
1405	человек и	1	1
1406	этом последнем	1	1
1407	от философии	1	1
1408	мыслящего человека	1	1
1409	организма и	1	1
1410	исследование по	1	1
1411	также в	1	1
1412	себя как	1	1
1413	и годами	3	1
1414	и источник	1	1
1415	а эта	1	1
1416	понимание и	2	1
1417	где уже	1	1
1418	под этим	2	1
1419	в свете	5	1
1420	благодаря тому	3	1
1421	и следовательно	3	1
1422	выходящее за	1	1
1423	свое проявление	1	1
1424	что слово	1	1
1425	к детям	1	1
1426	что как	4	1
1427	в других	2	1
1428	кроме человека	1	1
1429	действительности и	4	1
1430	вопрос что	1	1
1431	а для	2	1
1432	вопроса о	3	1
1433	ее далеко	1	1
1434	с к	1	1
1435	своих работах	2	1
1436	и мир	1	1
1437	на которую	1	1
1438	остается в	2	1
1439	только от	2	1
1440	в знак	1	1
1441	находит свое	1	1
1442	спросим себя	1	1
1443	своей книги	3	1
1444	уже сказано	8	1
1445	наше исследование	1	1
1446	что перевод	1	1
1447	этом их	1	1
1448	перехода от	1	1
1449	в целях	1	1
1450	изолированном виде	1	1
1451	мысль и	5	1
1452	и криком	1	1
1453	или это	1	1
1454	мы говорили	4	1
1455	он ничего	1	1
1456	в раннем	2	1
1457	могут привести	1	1
1458	является только	1	1
1459	нашего сознания	3	1
1460	когда я	1	1
1461	зрения в	1	1
1462	он нашел	1	1
1463	этой точки	2	1
1464	и научно	1	1
1465	не дает	1	1
1466	на другой	1	1
1467	ту же	3	1
1468	эту схему	1	1
1469	самому себе	2	1
1470	на множество	2	1
1471	о речи	3	1
1472	человека который	1	1
1473	точно в	2	1
1474	отдельной вещи	1	1
1475	сторону но	1	1
1476	многочисленных и	1	1
1477	надо сказать	1	1
1478	возвращаясь к	2	1
1479	вопросу об	1	1
1480	все те	2	1
1481	такого что	1	1
1482	и критика	1	1
1483	этих фактов	4	1
1484	в истинном	2	1
1485	такое что	1	1
1486	как автор	1	1
1487	но об	1	1
1488	желания и	2	1
1489	последнего десятилетия	1	1
1490	времен и	1	1
1491	этот вопрос	6	1
1492	к кому	1	1
1493	систему в	1	1
1494	этой первой	1	1
1495	к биологическому	2	1
1496	рисует а	1	1
1497	эмпиризма и	1	1
1498	он представляет	2	1
1499	ребенка по	4	1
1500	характера его	1	1
1501	часть этой	1	1
1502	того кто	2	1
1503	сущности ничего	2	1
1504	как эта	1	1
1505	в направлении	1	1
1506	своих работ	1	1
1507	период в	1	1
1508	но без	1	1
1509	целом и	6	1
1510	чем она	2	1
1511	основанное на	1	1
1512	которую в	1	1
1513	жизнь как	1	1
1514	зрения она	1	1
1515	известном смысле	3	1
1516	ни даже	1	1
1517	друг другу	4	1
1518	нечто такое	1	1
1519	условия для	1	1
1520	рассматривается как	5	1
1521	когда они	1	1
1522	приводят к	1	1
1523	второй том	1	1
1524	с теоретической	1	1
1525	обратимся к	1	1
1526	в общих	1	1
1527	которых стоит	1	1
1528	значительно позже	1	1
1529	что может	5	1
1530	никакого смысла	1	1
1531	способности к	1	1
1532	значение этих	1	1
1533	столь же	8	1
1534	которая на	1	1
1535	ней в	2	1
1536	до наших	1	1
1537	языка у	1	1
1538	для построения	1	1
1539	говорит на	1	1
1540	когда эта	1	1
1541	из анализа	1	1
1542	в немецких	1	1
1543	что кроме	2	1
1544	что наша	1	1
1545	ради этого	1	1
1546	себе как	1	1
1547	физические и	1	1
1548	новое в	2	1
1549	можно с	1	1
1550	обратиться к	4	1
1551	три первые	1	1
1552	очень рано	2	1
1553	в один	4	1
1554	нее не	1	1
1555	раньше чем	3	1
1556	дальше что	1	1
1557	что до	1	1
1558	от самого	1	1
1559	сказать так	2	1
1560	о детской	3	1
1561	вопросом о	3	1
1562	по мысли	1	1
1563	и этой	1	1
1564	не составляют	1	1
1565	которые только	1	1
1566	вещи к	1	1
1567	него по	1	1
1568	собственном смысле	8	1
1569	и возможно	1	1
1570	не позволяет	1	1
1571	с еще	1	1
1572	еще раньше	1	1
1573	этой проблемы	10	1
1574	и должны	2	1
1575	которую можно	3	1
1576	влечение к	1	1
1577	на совершенно	1	1
1578	нечто внешнее	2	1
1579	прямо говорит	4	1
1580	чисто словесный	1	1
1581	итак мы	1	1
1582	свою систему	1	1
1583	на ее	2	1
1584	ним и	1	1
1585	во власти	3	1
1586	гораздо менее	3	1
1587	у другого	1	1
1588	большую роль	1	1
1589	факта но	1	1
1590	он несомненно	1	1
1591	представляют собой	2	1
1592	действие которое	1	1
1593	человек с	3	1
1594	различных форм	1	1
1595	дела в	1	1
1596	природе и	3	1
1597	как нет	1	1
1598	чтобы начать	1	1
1599	мне и	1	1
1600	и та	1	1
1601	его внутреннего	1	1
1602	самых существенных	1	1
1603	от этой	1	1
1604	зависит не	1	1
1605	к выводу	10	1
1606	гораздо раньше	2	1
1607	невозможно и	1	1
1608	науки и	1	1
1609	до всякого	2	1
1610	реальности а	1	1
1611	поэтому что	5	1
1612	когда его	1	1
1613	оттого что	1	1
1614	и теоретического	1	1
1615	не ставит	1	1
1616	к области	1	1
1617	на отдельных	1	1
1618	нами с	1	1
1619	проблема и	2	1
1620	же самые	2	1
1621	в плоскости	1	1
1622	намерения и	1	1
1623	привели только	1	1
1624	она становится	2	1
1625	стремится не	2	1
1626	есть простое	1	1
1627	основной идеи	1	1
1628	что нет	1	1
1629	оставалось и	1	1
1630	до этого	1	1
1631	оказывается в	2	1
1632	гораздо легче	1	1
1633	именно оно	1	1
1634	строгом смысле	1	1
1635	скажем только	3	1
1636	мы могли	11	1
1637	подводя итог	1	1
1638	конечно является	1	1
1639	следовательно в	1	1
1640	заключается не	1	1
1641	его теории	2	1
1642	мы говорим	2	1
1643	реализм и	1	1
1644	месте и	2	1
1645	если говорить	2	1
1646	достаточно ясно	1	1
1647	только несколько	1	1
1648	мышления о	2	1
1649	основной концепции	3	1
1650	самое ее	1	1
1651	приведенных выше	2	1
1652	в процессе	19	1
1653	мышления у	1	1
1654	ничем не	3	1
1655	содержится уже	1	1
1656	значении этого	1	1
1657	к которым	3	1
1658	из тех	3	1
1659	к нам	1	1
1660	настоящей книги	1	1
1661	просто сказать	1	1
1662	в современной	3	1
1663	постановке и	1	1
1664	между и	4	1
1665	свидетельствует об	1	1
1666	явлений и	1	1
1667	не видно	1	1
1668	мы имели	1	1
1669	который не	2	1
1670	как процесс	3	1
1671	работу а	1	1
1672	является продуктом	1	1
1673	важно отметить	2	1
1674	работах по	1	1
1675	зависимости от	8	1
1676	законченной и	1	1
1677	в итоге	1	1
1678	эта внутренняя	1	1
1679	от всей	1	1
1680	со слов	1	1
1681	которая не	1	1
1682	на каждом	2	1
1683	из ничего	1	1
1684	пытается стать	1	1
1685	сознательно и	2	1
1686	к годам	4	1
1687	время является	1	1
1688	огромную роль	1	1
1689	стороны с	1	1
1690	мы только	2	1
1691	с удивлением	1	1
1692	показать как	1	1
1693	основания и	1	1
1694	самое время	1	1
1695	который он	1	1
1696	поводу его	1	1
1697	но их	1	1
1698	должны были	6	1
1699	его учениками	1	1
1700	им из	1	1
1701	чем же	2	1
1702	мог не	1	1
1703	поэтому не	1	1
1704	и многое	1	1
1705	быть уверенным	1	1
1706	это дело	2	1
1707	итак в	1	1
1708	это понятие	2	1
1709	какой мере	2	1
1710	его мышления	4	1
1711	и главное	1	1
1712	так называемая	1	1
1713	относящихся к	2	1
1714	является единственной	1	1
1715	внутренние отношения	1	1
1716	как мне	1	1
1717	связана с	4	1
1718	автора и	1	1
1719	скажем несколько	1	1
1720	не хочу	1	1
1721	земли и	1	1
1722	мышление не	2	1
1723	не быть	1	1
1724	и второй	2	1
1725	на два	1	1
1726	вызывает в	1	1
1727	оно является	1	1
1728	и тогда	1	1
1729	но изучение	1	1
1730	дальнейшем и	1	1
1731	результате такого	2	1
1732	сознании и	1	1
1733	первую часть	1	1
1734	и лишь	1	1
1735	силой с	1	1
1736	ряд с	1	1
1737	данной и	1	1
1738	теории в	1	1
1739	отдельных изолированных	1	1
1740	результате чего	1	1
1741	он хочет	2	1
1742	действительностью и	4	1
1743	которого не	1	1
1744	впрочем и	1	1
1745	в известном	4	1
1746	вопроса и	3	1
1747	единстве и	1	1
1748	вслед за	3	1
1749	на примере	3	1
1750	это стремление	1	1
1751	большей частью	1	1
1752	целый ряд	6	1
1753	она по	2	1
1754	идеи в	1	1
1755	всеми своими	1	1
1756	существует ли	1	1
1757	как невозможно	2	1
1758	свой отказ	1	1
1759	цели и	1	1
1760	в нерасчлененном	1	1
1761	только это	1	1
1762	сразу в	2	1
1763	является то	4	1
1764	делает невозможным	1	1
1765	вот этот	1	1
1766	состоит в	4	1
1767	образом вопрос	1	1
1768	мысли это	2	1
1769	и идеи	2	1
1770	логической мысли	3	1
1771	проблемы и	4	1
1772	эти факты	1	1
1773	не предшествует	1	1
1774	же чисто	1	1
1775	в споре	2	1
1776	то несмотря	1	1
1777	но который	1	1
1778	не касаясь	1	1
1779	на две	3	1
1780	в данной	1	1
1781	основное содержание	2	1
1782	ко всей	2	1
1783	который хочет	1	1
1784	возможно было	1	1
1785	ответа на	3	1
1786	принадлежит к	2	1
1787	в самую	1	1
1788	далеко в	1	1
1789	которым мы	3	1
1790	и психические	1	1
1791	прямого ответа	1	1
1792	в недостаточной	1	1
1793	речи на	1	1
1794	в сознании	2	1
1795	развития эта	1	1
1796	мысли но	3	1
1797	содержатся в	2	1
1798	вопрос в	2	1
1799	с действительно	3	1
1800	это одно	1	1
1801	является уже	2	1
1802	которыми пользовался	1	1
1803	из него	1	1
1804	входящих в	1	1
1805	если только	1	1
1806	но которые	1	1
1807	более высоким	1	1
1808	не будучи	1	1
1809	точку зрения	8	1
1810	указанием на	1	1
1811	или другой	2	1
1812	его можно	1	1
1813	высшей степени	7	1
1814	это новое	1	1
1815	его ум	1	1
1816	ли эти	1	1
1817	если считать	1	1
1818	нам известно	3	1
1819	о прямом	1	1
1820	их к	1	1
1821	постольку поскольку	2	1
1822	и многие	1	1
1823	ничего другого	2	1
1824	с но	9	1
1825	уже сейчас	1	1
1826	от внешнего	1	1
1827	слово но	1	1
1828	стороны мы	2	1
1829	считает что	1	1
1830	их полноте	1	1
1831	сущность и	1	1
1832	он делает	1	1
1833	сколько в	1	1
1834	что значит	1	1
1835	одной плоскости	1	1
1836	обращается с	1	1
1837	развития которую	1	1
1838	укажем только	1	1
1839	о развитии	10	1
1840	основания для	1	1
1841	же мере	3	1
1842	легко заметить	1	1
1843	целом но	1	1
1844	что одно	1	1
1845	в постоянном	1	1
1846	с логическим	1	1
1847	этом он	1	1
1848	что так	1	1
1849	мало того	1	1
1850	нам еще	1	1
1851	указание на	4	1
1852	внутреннего или	1	1
1853	не способен	2	1
1854	мы сталкиваемся	1	1
1855	на которой	4	1
1856	из своих	1	1
1857	с определенным	1	1
1858	чем он	3	1
1859	а все	1	1
1860	возможно только	1	1
1861	смысле этого	6	1
1862	он распространяет	2	1
1863	который определяется	1	1
1864	раз в	3	1
1865	психологии как	1	1
1866	содержат в	1	1
1867	на каком	1	1
1868	в таких	1	1
1869	борьбу с	1	1
1870	что действительно	1	1
1871	ребенком и	2	1
1872	ее содержания	1	1
1873	бы для	1	1
1874	себе что	1	1
1875	и слова	1	1
1876	просто как	1	1
1877	или в	2	1
1878	то новое	1	1
1879	как таковая	2	1
1880	лежащим на	1	1
1881	на нее	2	1
1882	том виде	1	1
1883	которые как	1	1
1884	он видел	1	1
1885	и другое	1	1
1886	он один	1	1
1887	чтобы быть	2	1
1888	способен к	2	1
1889	к чистому	1	1
1890	в сферу	1	1
1891	сама по	3	1
1892	живет только	1	1
1893	слова на	2	1
1894	словом и	3	1
1895	случае не	2	1
1896	из которого	2	1
1897	все отдельные	2	1
1898	что перед	3	1
1899	прийти к	2	1
1900	является такой	1	1
1901	как она	1	1
1902	поведения и	1	1
1903	или даже	2	1
1904	в переводе	1	1
1905	просто если	1	1
1906	стремление к	1	1
1907	ли не	1	1
1908	этого вопроса	1	1
1909	не относится	1	1
1910	этой идеей	2	1
1911	полагать что	1	1
1912	и оно	1	1
1913	том их	1	1
1914	по самой	2	1
1915	войти в	1	1
1916	в отдельные	1	1
1917	мысли всегда	1	1
1918	одного предмета	1	1
1919	для которого	3	1
1920	для нашей	1	1
1921	этих элементов	1	1
1922	что тот	2	1
1923	и таким	2	1
1924	в одной	3	1
1925	связаны с	2	1
1926	мировоззрения и	1	1
1927	другими свойствами	1	1
1928	никакого предмета	1	1
1929	еще одной	1	1
1930	и человек	1	1
1931	эти же	1	1
1932	на них	1	1
1933	на место	2	1
1934	человека к	4	1
1935	вопрос не	2	1
1936	в ранние	1	1
1937	на учении	1	1
1938	же идеи	1	1
1939	и внешних	1	1
1940	может иметь	1	1
1941	о примате	1	1
1942	целое в	1	1
1943	и человека	2	1
1944	как ни	1	1
1945	и мира	1	1
1946	на нечто	1	1
1947	обобщения и	1	1
1948	он посвятил	1	1
1949	глубиной и	1	1
1950	которую мы	6	1
1951	нашего я	1	1
1952	гласит что	2	1
1953	думать не	1	1
1954	автора он	1	1
1955	фактов в	2	1
1956	в руки	1	1
1957	он принадлежит	1	1
1958	идеализма но	1	1
1959	основной вывод	2	1
1960	здесь говорит	1	1
1961	который мы	3	1
1962	восприятие и	1	1
1963	вещь имеет	1	1
1964	доказать что	1	1
1965	для чего	1	1
1966	с совершенно	1	1
1967	явлений а	2	1
1968	начала нашей	1	1
1969	в значительной	2	1
1970	то эта	1	1
1971	от всех	3	1
1972	только их	1	1
1973	каком они	1	1
1974	на полпути	1	1
1975	с я	1	1
1976	от тех	1	1
1977	эта сторона	1	1
1978	фактами в	1	1
1979	это переживание	1	1
1980	всего его	3	1
1981	развития из	1	1
1982	к анализу	3	1
1983	прибегать к	2	1
1984	на новом	1	1
1985	факт что	3	1
1986	учесть и	1	1
1987	имеет свое	1	1
1988	не следует	1	1
1989	против того	1	1
1990	чем существенно	1	1
1991	нуждам и	1	1
1992	таких случаях	1	1
1993	фантазии и	1	1
1994	развития не	2	1
1995	в целостности	1	1
1996	признать что	3	1
1997	детском возрасте	9	1
1998	к понятию	1	1
1999	по окончании	1	1
2000	сказано выше	1	1
2001	как из	1	1
2002	последнее слово	1	1
2003	частности к	1	1
2004	в отрыве	1	1
2005	с так	1	1
2006	всех его	1	1
2007	допустить что	2	1
2008	всего от	1	1
2009	с научной	1	1
2010	для обозначения	1	1
2011	в плане	1	1
2012	все больше	1	1
2013	самый термин	1	1
2014	и значения	1	1
2015	от времени	1	1
2016	пишет что	1	1
2017	тем чтобы	1	1
2018	иначе он	1	1
2019	или иной	3	1
2020	своей философской	1	1
2021	формы с	2	1
2022	в германии	1	1
2023	перейти от	2	1
2024	и дальше	1	1
2025	этой чисто	1	1
2026	логической системы	1	1
2027	включает в	2	1
2028	взрослого и	1	1
2029	воспоминаний из	1	1
2030	бы сам	1	1
2031	слова и	5	1
2032	все более	4	1
2033	нуждается в	2	1
2034	труда но	1	1
2035	в изложении	2	1
2036	одно обстоятельство	1	1
2037	ли может	1	1
2038	некоторых отношениях	1	1
2039	эти два	1	1
2040	для этого	7	1
2041	таким же	4	1
2042	он с	1	1
2043	неверной и	1	1
2044	не надо	2	1
2045	внедряется в	1	1
2046	в известной	2	1
2047	ничего принципиально	1	1
2048	этого конечно	1	1
2049	противоположный ему	1	1
2050	это чисто	1	1
2051	а эти	2	1
2052	и идея	1	1
