N	2gram	Bakhtin_Pr	Tvorches
1286	вводит в	3	1
1287	в противоречии	1	1
1288	человека а	1	1
1289	чтобы его	1	1
1290	вопроса о	1	1
1291	той или	1	1
1292	достоевского то	1	1
1293	остается в	2	1
1294	же направлении	1	1
1295	всей их	1	1
1296	от чужого	1	1
1297	меня но	1	1
1298	так я	2	1
1299	я его	1	1
1300	об идиоте	1	1
1301	рождается в	1	1
1302	но можно	1	1
1303	видения и	11	1
1304	апеллирует к	1	1
1305	вошел в	1	1
1306	мы можем	1	1
1307	единственный раз	1	1
1308	весь мир	1	1
1309	от себя	1	1
1310	мысль с	1	1
1311	энгельгардт это	1	1
1312	находит свое	2	1
1313	того в	1	1
1314	сознания а	1	1
1315	от героев	1	1
1316	для создания	2	1
1317	в вечность	2	1
1318	приводит его	2	1
1319	догадки о	1	1
1320	ибо быстрота	1	1
1321	к слову	2	1
1322	человека он	2	1
1323	говорилось о	1	1
1324	ведь в	2	1
1325	и рассказчика	1	1
1326	не одного	1	1
1327	его индивидуальность	1	1
1328	собой это	1	1
1329	достоевского оно	1	1
1330	внешний мир	1	1
1331	случаев в	2	1
1332	в высшем	1	1
1333	взаимоотношения в	1	1
1334	в структуре	3	1
1335	достоевского до	1	1
1336	именно потому	2	1
1337	был так	1	1
1338	героя то	2	1
1339	идеологические построения	1	1
1340	исключительное значение	1	1
1341	в работе	1	1
1342	то ни	3	1
1343	как одновременные	1	1
1344	его творчества	5	1
1345	осталась не	1	1
1346	или же	2	1
1347	речи и	4	1
1348	в случае	1	1
1349	в ответ	1	1
1350	и приносит	1	1
1351	подполья это	1	1
1352	форме романа	1	1
1353	несколько часов	2	1
1354	все глубины	1	1
1355	мире на	1	1
1356	своего времени	2	1
1357	таким-то образом	1	1
1358	извне как	1	1
1359	мир дан	1	1
1360	нужно сказать	1	1
1361	укладывается ни	1	1
1362	присущий ему	1	1
1363	можно было	3	1
1364	в форме	8	1
1365	почти всегда	2	1
1366	в героях	1	1
1367	которые сами	1	1
1368	в нас	1	1
1369	черта не	1	1
1370	и угадать	1	1
1371	его ибо	1	1
1372	бы уже	2	1
1373	стиля и	5	1
1374	мы но	1	1
1375	важно лишь	1	1
1376	сознания героя	1	1
1377	от своего	2	1
1378	человек так	1	1
1379	то во	1	1
1380	также и	3	1
1381	и смердяков	1	1
1382	что бы	1	1
1383	быстрота действия	1	1
1384	над ним	1	1
1385	как один	2	1
1386	литературы и	1	1
1387	совершенно справедливо	1	1
1388	из прошлого	1	1
1389	должны были	1	1
1390	она была	1	1
1391	меняется и	1	1
1392	их и	2	1
1393	высшем смысле	1	1
1394	не раз	2	1
1395	неразрывно связано	1	1
1396	оттенок в	1	1
1397	занимает в	1	1
1398	сказать по	1	1
1399	не учитывает	1	1
1400	героев с	1	1
1401	и стремление	1	1
1402	почему же	2	1
1403	с людьми	1	1
1404	это вовсе	2	1
1405	и никогда	1	1
1406	построения романа	6	1
1407	вера в	1	1
1408	образы и	1	1
1409	бы его	1	1
1410	найти в	1	1
1411	условия для	1	1
1412	характеров у	1	1
1413	и ставит	1	1
1414	шинели он	1	1
1415	что может	4	1
1416	достоевского следовать	1	1
1417	романе драматическому	1	1
1418	делает эти	1	1
1419	ней в	1	1
1420	видение мира	1	1
1421	особое внимание	1	1
1422	деле это	1	1
1423	если они	1	1
1424	человека или	1	1
1425	я лишь	1	1
1426	автора как	5	1
1427	сказать о	2	1
1428	широте и	1	1
1429	это совершенно	1	1
1430	это имеет	1	1
1431	является его	1	1
1432	установка достоевского	1	1
1433	или иного	1	1
1434	его смерти	1	1
1435	случае это	1	1
1436	дух в	1	1
1437	чтобы не	1	1
1438	гроссмана достоевский	1	1
1439	художественными средствами	1	1
1440	смысле или	1	1
1441	до его	1	1
1442	одного и	1	1
1443	сливаются в	1	1
1444	становится объектом	2	1
1445	предметный мир	1	1
1446	нет эта	1	1
1447	героя он	1	1
1448	что до	1	1
1449	изменения в	1	1
1450	словах в	1	1
1451	к автору	1	1
1452	достоевский во	1	1
1453	и ту	1	1
1454	в особенности	1	1
1455	к сожалению	2	1
1456	не делает	1	1
1457	например пушкинский	1	1
1458	однако и	1	1
1459	то время	2	1
1460	не разрушая	3	1
1461	такой человек	2	1
1462	из возможных	2	1
1463	как одна	1	1
1464	идея у	1	1
1465	его собственное	1	1
1466	деле нет	1	1
1467	нет герой	1	1
1468	забывать о	1	1
1469	что герой	2	1
1470	мыслил свой	1	1
1471	он только	2	1
1472	девушкина но	1	1
1473	кризис и	1	1
1474	элементы повествования	1	1
1475	оно было	1	1
1476	рассказа и	1	1
1477	слияние с	1	1
1478	теперь в	1	1
1479	явление но	1	1
1480	впервые отчетливо	1	1
1481	можно назвать	1	1
1482	действия вихревое	1	1
1483	как непрерывная	1	1
1484	вечность ибо	1	1
1485	весь с	1	1
1486	не находим	1	1
1487	форме в	2	1
1488	художественного творчества	5	1
1489	этих миров	1	1
1490	скажу что	1	1
1491	лермонтова и	1	1
1492	дан в	2	1
1493	романа в	4	1
1494	же катастрофическая	1	1
1495	она дана	1	1
1496	и наглядно	1	1
1497	никак не	4	1
1498	мы замечаем	2	1
1499	самой жизни	1	1
1500	преступление в	1	1
1501	поэтому в	3	1
1502	он действует	1	1
1503	его но	1	1
1504	сюжет у	1	1
1505	к сознанию	2	1
1506	лишь из	1	1
1507	единства времени	1	1
1508	подходит к	2	1
1509	разобраться в	2	1
1510	это есть	1	1
1511	и вполне	2	1
1512	том и	2	1
1513	функции в	2	1
1514	не на	7	1
1515	в единстве	9	1
1516	только кажущийся	1	1
1517	его формы	1	1
1518	слова у	1	1
1519	как идея	1	1
1520	оно не	3	1
1521	в двойнике	2	1
1522	одну и	2	1
1523	него помыслить	1	1
1524	творчеству достоевского	1	1
1525	сходно с	1	1
1526	к уже	1	1
1527	ряде других	2	1
1528	важно не	2	1
1529	и делают	1	1
1530	и внутренне	4	1
1531	есть лишь	1	1
1532	от идеи	2	1
1533	человека достоевский	1	1
1534	с ней	1	1
1535	его собственная	1	1
1536	это положение	1	1
1537	позиция героя	1	1
1538	художественное изображение	1	1
1539	нам буквально	1	1
1540	о своей	1	1
1541	и мучительно	1	1
1542	идея может	4	1
1543	динамика и	1	1
1544	бедного чиновника	3	1
1545	в различные	1	1
1546	столкновения с	1	1
1547	его сознания	2	1
1548	еще хуже	1	1
1549	вихревое движение	2	1
1550	с женой	1	1
1551	события но	1	1
1552	в идеологической	1	1
1553	роман о	1	1
1554	и действительно	1	1
1555	ничего я	1	1
1556	идей но	1	1
1557	и внутренние	2	1
1558	из тех	2	1
1559	работы достоевский	1	1
1560	это та	1	1
1561	все одновременно	1	1
1562	и они	2	1
1563	как не	9	1
1564	уже совсем	1	1
1565	жизнь идеи	2	1
1566	как личность	1	1
1567	возникает лишь	1	1
1568	и так	2	1
1569	и лишена	1	1
1570	великого инквизитора	2	1
1571	лишь реалист	1	1
1572	них он	1	1
1573	в словах	4	1
1574	себя и	5	1
1575	русского романа	1	1
1576	установкой на	1	1
1577	который не	2	1
1578	и дополнения	1	1
1579	героя такова	1	1
1580	при всех	2	1
1581	быть перенесено	1	1
1582	этот образ	1	1
1583	вследствие этого	2	1
1584	литературе о	3	1
1585	эта последняя	1	1
1586	этом его	1	1
1587	с начала	2	1
1588	достоевского уже	1	1
1589	жития великого	1	1
1590	нет в	1	1
1591	все как	1	1
1592	ничего общего	1	1
1593	и обратно	1	1
1594	достоевского прежде	1	1
1595	которую она	1	1
1596	чужой идеи	1	1
1597	который и	1	1
1598	все они	2	1
1599	оно никогда	1	1
1600	можно в	1	1
1601	не давая	2	1
1602	образа героя	2	1
1603	художественный образ	2	1
1604	сознанием но	1	1
1605	еще и	1	1
1606	этом пункте	1	1
1607	и довольно	1	1
1608	возможно в	1	1
1609	бы и	6	1
1610	и должны	1	1
1611	в главе	1	1
1612	хуже для	1	1
1613	конце своей	1	1
1614	весь человек	1	1
1615	бы с	2	1
1616	если б	2	1
1617	что обычные	1	1
1618	из элементов	1	1
1619	со всех	1	1
1620	где есть	2	1
1621	ибо не	3	1
1622	знал бы	1	1
1623	его содержания	1	1
1624	то и	3	1
1625	и между	1	1
1626	да еще	1	1
1627	изображения и	6	1
1628	записной книжке	2	1
1629	и предосудительного	1	1
1630	на друга	2	1
1631	сравнение с	1	1
1632	характер не	1	1
1633	до достоевского	2	1
1634	и независимо	1	1
1635	героя который	1	1
1636	но лишь	1	1
1637	из его	3	1
1638	герое записок	1	1
1639	человека от	1	1
1640	замысла к	1	1
1641	суда в	1	1
1642	он просто	1	1
1643	его изображение	1	1
1644	слова и	8	1
1645	всего на	2	1
1646	не чувствуем	1	1
1647	мире значило	1	1
1648	идея не	1	1
1649	очень хорошо	1	1
1650	вступает в	1	1
1651	новый оттенок	1	1
1652	грех преступление	1	1
1653	какую бы	2	1
1654	замысел достоевского	1	1
1655	человека до	1	1
1656	говорят что	1	1
1657	на столе	1	1
1658	эти связи	1	1
1659	ее с	2	1
1660	целый ряд	2	1
1661	и этических	1	1
1662	времени отсюда	2	1
1663	миру а	1	1
1664	следовать в	1	1
1665	еще один	1	1
1666	а лишь	3	1
1667	вне его	4	1
1668	внешней средой	1	1
1669	потому и	1	1
1670	лишь одна	1	1
1671	вячеслав иванов	3	1
1672	старец зосима	1	1
1673	имеем в	1	1
1674	записок сумасшедшего	1	1
1675	мир толстого	1	1
1676	глубокое и	3	1
1677	заметить что	2	1
1678	типичное для	1	1
1679	важно было	1	1
1680	как человека	1	1
1681	если мы	3	1
1682	и многих	1	1
1683	определение романа	2	1
1684	то достоевский	1	1
1685	мысль героя	1	1
1686	принадлежит к	1	1
1687	разрезе одного	2	1
1688	ничего кроме	1	1
1689	глубины души	3	1
1690	на первый	1	1
1691	единый мир	1	1
1692	в сознании	3	1
1693	внешних условий	1	1
1694	этого слова	3	1
1695	этот диалог	1	1
1696	принципом одновременности	1	1
1697	нет генетических	1	1
1698	к предмету	1	1
1699	является только	1	1
1700	и изображал	1	1
1701	котором оно	1	1
1702	и для	7	1
1703	господин голядкин	1	1
1704	мир и	5	1
1705	в самой	9	1
1706	в настоящее	3	1
1707	но какие	1	1
1708	в трагедии	1	1
1709	свободой и	1	1
1710	борьбы двух	1	1
1711	поэтому он	2	1
1712	достоевский был	3	1
1713	автора а	2	1
1714	что автор	1	1
1715	мире так	1	1
1716	этом случае	1	1
1717	даже как	1	1
1718	и оценку	1	1
1719	в более	1	1
1720	менее чем	1	1
1721	ничем не	1	1
1722	и резкое	1	1
1723	конечно этот	1	1
1724	хоть и	4	1
1725	они не	5	1
1726	произведения как	2	1
1727	на трех	1	1
1728	человеком а	1	1
1729	достоевского однако	1	1
1730	авторскую речь	1	1
1731	на тех	1	1
1732	на вопрос	2	1
1733	не способен	2	1
1734	реализме найти	1	1
1735	в поэзии	2	1
1736	того как	3	1
1737	в первый	1	1
1738	сочетается с	5	1
1739	человек он	1	1
1740	столкновение с	2	1
1741	быть самим	1	1
1742	сколько в	2	1
1743	ты человек	1	1
1744	русском романе	1	1
1745	в полифоническом	2	1
1746	в художественной	2	1
1747	принимает форму	1	1
1748	романа но	3	1
1749	мы имеем	1	1
1750	он бросает	1	1
1751	выделяются в	1	1
1752	него была	1	1
1753	не успел	1	1
1754	которых он	1	1
1755	и сознание	1	1
1756	или два	1	1
1757	своих романов	1	1
1758	романа то	1	1
1759	мире в	3	1
1760	к истории	1	1
1761	преимуществу в	1	1
1762	только его	2	1
1763	себя самого	3	1
1764	человека установка	1	1
1765	этого нового	2	1
1766	влиянием и	1	1
1767	к очень	1	1
1768	что так	2	1
1769	которого я	1	1
1770	бы христос	1	1
1771	совершенно не	5	1
1772	ну что	5	1
1773	рассказе и	1	1
1774	и оправдывает	1	1
1775	для нас	2	1
1776	придать им	1	1
1777	видеть в	2	1
1778	то мы	1	1
1779	на которой	1	1
1780	нет это	1	1
1781	о герое	5	1
1782	чем он	1	1
1783	что каждый	1	1
1784	в движение	1	1
1785	сознании героя	1	1
1786	в сюжет	1	1
1787	все равно	2	1
1788	два примера	1	1
1789	действительности или	1	1
1790	изображает как	1	1
1791	только он	2	1
1792	однако не	3	1
1793	а на	1	1
1794	значило для	1	1
1795	искал в	1	1
1796	затем и	1	1
1797	достоевского совершенно	3	1
1798	в пристрастии	1	1
1799	соня мармеладова	1	1
1800	соответственно этому	1	1
1801	с поэтическим	1	1
1802	себе что	2	1
1803	герой как	3	1
1804	само авторское	1	1
1805	более глубокая	1	1
1806	совсем иным	1	1
1807	автора от	1	1
1808	у ивана	1	1
1809	и берет	1	1
1810	и философские	1	1
1811	слились в	1	1
1812	установки достоевского	1	1
1813	то к	1	1
1814	этом не	2	1
1815	к которым	1	1
1816	места в	1	1
1817	менее всего	7	1
1818	и эта	2	1
1819	достоевского более	1	1
1820	мы переходим	2	1
1821	их взаимоотношения	2	1
1822	виду что	1	1
1823	он видел	1	1
1824	и другое	1	1
1825	идеологический роман	2	1
1826	здесь даже	1	1
1827	вот это	2	1
1828	вообще не	2	1
1829	ним она	1	1
1830	одновременно к	1	1
1831	положение в	2	1
1832	ведь он	2	1
1833	в какой	2	1
1834	за преобладание	1	1
1835	лежит на	1	1
1836	есть в	2	1
1837	для героев	3	1
1838	не она	2	1
1839	человеком в	1	1
1840	была для	3	1
1841	является не	2	1
1842	на фоне	5	1
1843	к концу	1	1
1844	по своему	1	1
1845	одновременные и	1	1
1846	со своей	1	1
1847	своего пути	1	1
1848	изображаю все	1	1
1849	это было	1	1
1850	лежит в	2	1
1851	стороны достоевский	1	1
1852	единство и	1	1
1853	акакий акакиевич	1	1
1854	ему как	1	1
1855	а преодоление	1	1
1856	а так	1	1
1857	неправда я	1	1
1858	бы это	1	1
1859	каузальных категорий	1	1
1860	но конечно	1	1
1861	другом случае	2	1
1862	ему не	2	1
1863	достоевского динамика	1	1
1864	как формы	1	1
1865	свобода и	1	1
1866	не была	4	1
1867	принципу единства	1	1
1868	угадать их	1	1
1869	и ивана	1	1
1870	бы сразу	1	1
1871	своего индивидуального	1	1
1872	в г	1	1
1873	того или	1	1
1874	друг за	2	1
1875	такого изображения	1	1
1876	и эти	1	1
1877	не мир	2	1
1878	только к	1	1
1879	одного момента	1	1
1880	автора не	1	1
1881	в полной	1	1
1882	как ни	1	1
1883	силы и	1	1
1884	не укладывается	4	1
1885	здесь достоевский	1	1
1886	психологом неправда	1	1
1887	а его	2	1
1888	карамазова в	1	1
1889	каждом из	1	1
1890	он развивает	1	1
1891	одну мысль	1	1
1892	это слияние	1	1
1893	должно быть	8	1
1894	так называемой	1	1
1895	голос самого	2	1
1896	дома на	1	1
1897	видит и	1	1
1898	движение динамика	1	1
1899	его не	1	1
1900	в творческий	3	1
1901	одну из	1	1
1902	в новый	1	1
1903	достоевского со	1	1
1904	характерный для	1	1
1905	и каузальных	1	1
1906	мы должны	3	1
1907	как сознание	1	1
1908	другом месте	1	1
1909	своей книге	1	1
1910	к воплощению	1	1
1911	активности в	1	1
1912	принцип изображения	2	1
1913	сюжета который	1	1
1914	не находит	1	1
1915	не о	3	1
1916	не существовало	1	1
1917	всеми этими	1	1
1918	тема в	1	1
1919	же может	1	1
1920	а о	1	1
1921	всего его	1	1
1922	есть и	5	1
1923	с любимой	1	1
1924	плана в	1	1
1925	же что	5	1
1926	от земли	1	1
1927	не видим	1	1
1928	пути и	3	1
1929	единство романа	4	1
1930	смотрит на	1	1
1931	конечно в	2	1
1932	только у	3	1
1933	резко отличается	2	1
1934	достоевского особая	1	1
1935	но дело	1	1
1936	к чему	1	1
1937	в пределах	24	1
1938	стороны и	4	1
1939	людях и	1	1
1940	этого образа	1	1
1941	с установкой	1	1
1942	драматическому принципу	1	1
1943	из своей	1	1
1944	стало быть	1	1
1945	личность как	1	1
1946	к которой	1	1
1947	лишена завершающего	1	1
1948	в большинстве	11	1
1949	и всякая	1	1
1950	с человеком	1	1
1951	художественного мира	5	1
1952	признать что	1	1
1953	достоевскому не	1	1
1954	и распространенный	1	1
1955	наказание это	1	1
1956	определяющие ее	1	1
1957	все усиливается	1	1
1958	на это	1	1
1959	и мыслей	1	1
1960	в рамках	2	1
1961	нам кажется	7	1
1962	же самое	1	1
1963	свое последнее	1	1
1964	явление в	1	1
1965	его романе	2	1
1966	него и	1	1
1967	элементов в	2	1
1968	человека из	4	1
1969	раза в	1	1
1970	же порядка	1	1
1971	и самого	4	1
1972	способ преодолеть	1	1
1973	не надо	1	1
1974	или другом	2	1
1975	них нет	1	1
1976	которые в	1	1
1977	роман а	1	1
1978	или другому	1	1
1979	приключений не	1	1
1980	сказать в	1	1
1981	романа ему	1	1
1982	завершающего слова	1	1
1983	из условий	1	1
1984	связи между	3	1
1985	обращаться к	1	1
1986	в характере	1	1
1987	отождествляется с	1	1
1988	черта творчества	1	1
1989	это из	1	1
1990	или иной	1	1
1991	значит есть	1	1
1992	образов и	1	1
1993	бытия и	1	1
1994	личный опыт	1	1
1995	для своих	2	1
1996	подполья нам	1	1
1997	миг не	1	1
1998	и дальше	1	1
1999	на ту	1	1
2000	на то	5	1
2001	и диалога	1	1
2002	об этой	1	1
2003	себе он	2	1
2004	знал чем	1	1
2005	центра и	1	1
2006	мы видели	1	1
2007	и сердце	1	1
2008	в эти	1	1
2009	этого стиля	3	1
2010	генетических и	1	1
2011	человек не	1	1
2012	зеркалом и	1	1
2013	и самый	1	1
2014	толстого в	1	1
2015	отношений к	1	1
2016	ни был	2	1
2017	сюжета у	1	1
2018	для этого	3	1
2019	здесь они	1	1
2020	противоречии с	1	1
2021	устной речи	3	1
2022	идею и	1	1
2023	эпохи и	1	1
2024	помыслить все	1	1
2025	героя достоевский	1	1
2026	к идее	2	1
2027	за их	2	1
2028	героя но	4	1
2029	перенесено и	1	1
2030	себе а	3	1
2031	из своих	1	1
2032	изображает не	1	1
