N	2gram	Propp_Isto	Freidism
1302	мотивы которые	1	1
1303	одного из	1	1
1304	в высшую	1	1
1305	в понимании	1	1
1306	что во	1	1
1307	этом пути	1	1
1308	и социальные	1	1
1309	названные работы	1	1
1310	и глубокое	1	1
1311	друг другу	1	1
1312	этот путь	1	1
1313	которые в	3	1
1314	этим же	3	1
1315	будем их	1	1
1316	это делает	2	1
1317	только по	2	1
1318	материала в	1	1
1319	мы иногда	1	1
1320	бы ему	1	1
1321	развития на	2	1
1322	более позднее	1	1
1323	же явление	2	1
1324	еще одно	1	1
1325	слова в	2	1
1326	человеку в	1	1
1327	это означает	2	1
1328	по этому	2	1
1329	мы будем	5	1
1330	память о	1	1
1331	относящиеся сюда	1	1
1332	говорит ему	1	1
1333	к пониманию	1	1
1334	чтобы это	1	1
1335	мы теперь	1	1
1336	мы останавливаться	1	1
1337	путь и	1	1
1338	имеем один	2	1
1339	как будто	7	1
1340	этой же	1	1
1341	на то	6	1
1342	человека или	1	1
1343	после наступления	1	1
1344	мать но	1	1
1345	нам как	1	1
1346	на мир	1	1
1347	и им	1	1
1348	здесь мы	9	1
1349	или при	1	1
1350	они так	1	1
1351	или иного	1	1
1352	себе как	1	1
1353	как ему	1	1
1354	это более	1	1
1355	верно только	1	1
1356	есть ли	1	1
1357	таким же	1	1
1358	означает что	4	1
1359	животных и	1	1
1360	смерти по	1	1
1361	в один	1	1
1362	дает ему	2	1
1363	отражает в	1	1
1364	область проявления	1	1
1365	происходит в	3	1
1366	дело здесь	1	1
1367	с соответствующими	1	1
1368	что на	1	1
1369	есть не	2	1
1370	где мы	1	1
1371	взять на	2	1
1372	поэтому мы	1	1
1373	иное как	3	1
1374	себе а	2	1
1375	котором он	1	1
