N	2gram	Losev_Prob	Mirosoze
1308	за ним	1	1
1309	но любовь	1	1
1310	обнаруживает что	1	1
1311	только те	1	1
1312	для познания	1	1
1313	как с	2	1
1314	себе представить	1	1
1315	также что	1	1
1316	красоты в	1	1
1317	о как	1	1
1318	своего собственного	1	1
1319	свободного и	1	1
1320	говорит и	1	1
1321	эти и	2	1
1322	от нас	1	1
1323	уже нельзя	1	1
1324	и из	1	1
1325	нужно сказать	1	1
1326	никак не	10	1
1327	из тех	3	1
1328	и этого	2	1
1329	в другой	1	1
1330	поэтому в	1	1
1331	самом темном	1	1
1332	все свое	1	1
1333	и наказании	1	1
1334	к разложению	1	1
1335	люди все	1	1
1336	и делает	2	1
1337	в огне	1	1
1338	порождает из	1	1
1339	борьбы с	2	1
1340	брак в	1	1
1341	не признает	1	1
1342	за это	6	1
1343	не на	1	1
1344	движение и	2	1
1345	один человек	1	1
1346	она становится	1	1
1347	в я	1	1
1348	творчества и	1	1
1349	такого же	3	1
1350	свободы общественно-политической	1	1
1351	и хотел	1	1
1352	и неизбежной	1	1
1353	у меня	2	1
1354	то на	1	1
1355	виде он	1	1
1356	имеет значение	1	1
1357	заключается в	1	1
1358	духа от	1	1
1359	бога как	1	1
1360	в романе	2	1
1361	обращается к	1	1
1362	и чувств	2	1
1363	элемент в	1	1
1364	на месте	2	1
1365	трудом и	1	1
1366	русской и	1	1
1367	можно назвать	2	1
1368	к которым	1	1
1369	и самой	2	1
1370	преступлении и	1	1
1371	свой собственный	2	1
1372	хотелось бы	5	1
1373	с ними	1	1
1374	до полной	1	1
1375	что такой	2	1
1376	достоевского хотя	1	1
1377	и т	2	1
1378	из недр	1	1
1379	и подлинное	1	1
1380	мир для	1	1
1381	есть на	1	1
1382	который я	1	1
1383	который не	1	1
1384	которого не	2	1
1385	знает что	3	1
1386	всей своей	2	1
1387	человек со	1	1
1388	ничего общего	6	1
1389	в эволюции	1	1
1390	и злому	2	1
1391	достоевский пишет	1	1
1392	но оно	1	1
1393	о любви	1	1
1394	ни на	2	1
1395	и ясно	2	1
1396	не является	2	1
1397	в главе	1	1
1398	судьбы это	1	1
1399	небо а	1	1
1400	с гордостью	1	1
1401	нет ему	1	1
1402	и состоит	1	1
1403	атмосфере в	1	1
1404	один к	1	1
1405	сознание что	1	1
1406	свои фантастические	1	1
1407	то и	7	1
1408	не хочу	1	1
1409	уже мало	1	1
1410	в чистилище	1	1
1411	грех и	1	1
1412	а может	3	1
1413	но под	1	1
1414	они кончаются	1	1
1415	тех пор	1	1
1416	в новой	3	1
1417	свою борьбу	1	1
1418	остается только	1	1
1419	и никак	2	1
1420	и счастье	1	1
1421	только тогда	3	1
1422	и мрак	1	1
1423	место у	1	1
1424	и вся	1	1
1425	страстей и	3	1
1426	именно у	1	1
1427	в которую	1	1
1428	вступает в	1	1
1429	вся дальнейшая	1	1
1430	нельзя понимать	1	1
1431	и наиболее	3	1
1432	нет никакой	6	1
1433	вслед за	2	1
1434	борьбу и	1	1
1435	мировой литературе	1	1
1436	весь смысл	1	1
1437	может сделать	1	1
1438	в совершенно	1	1
1439	же время	1	1
1440	он есть	1	1
1441	цели и	1	1
1442	в обоих	2	1
1443	бесконечные дали	3	1
1444	его муки	1	1
1445	еще большей	1	1
1446	личной и	1	1
1447	другому и	2	1
1448	в обществе	1	1
1449	и освобождение	1	1
1450	но без	1	1
1451	несмотря на	7	1
1452	имеем в	1	1
1453	на которые	1	1
1454	известного рода	1	1
1455	и начал	1	1
1456	сердце в	1	1
1457	на тысячу	1	1
1458	ее не	1	1
1459	тем же	4	1
1460	на мгновение	1	1
1461	от которой	1	1
1462	только одна	1	1
1463	человек был	1	1
1464	необходимо и	1	1
1465	конца и	1	1
1466	одной из	5	1
1467	мыслитель и	1	1
1468	тот самый	1	1
1469	созерцания и	1	1
1470	в глазах	1	1
1471	я я	1	1
1472	правды и	1	1
1473	судьбы и	2	1
1474	образу и	1	1
1475	в сознании	3	1
1476	сосредоточенной в	1	1
1477	сознавая этого	1	1
1478	искать разрешения	1	1
1479	не жили	1	1
1480	для достижения	1	1
1481	а вовсе	1	1
1482	не жизнь	1	1
1483	по образу	1	1
1484	которое потом	1	1
1485	в мировой	3	1
1486	на этих	1	1
1487	ему это	1	1
1488	преподносится в	1	1
1489	все с	1	1
1490	революции а	2	1
1491	если только	2	1
1492	только о	3	1
1493	огне и	1	1
1494	не поймут	1	1
1495	и смерти	3	1
1496	в период	4	1
1497	а что	1	1
1498	не выдерживает	1	1
1499	уже с	1	1
1500	наказание в	1	1
1501	всего того	2	1
1502	жизни но	1	1
1503	как сын	2	1
1504	может найти	1	1
1505	не указывает	1	1
1506	всякой власти	1	1
1507	этот свой	1	1
1508	что ему	1	1
1509	людей от	1	1
1510	значение в	1	1
1511	смысле что	1	1
1512	трактуется в	3	1
1513	мог быть	2	1
1514	для нового	1	1
1515	пришли к	1	1
1516	с начала	2	1
1517	ее уже	1	1
1518	без разбора	1	1
1519	эпоху когда	1	1
1520	человек это	1	1
1521	для всякого	1	1
1522	только своей	1	1
1523	может породить	1	1
1524	мы имеем	3	1
1525	не без	1	1
1526	как сама	1	1
1527	и борьбы	1	1
1528	к величайшему	1	1
1529	личности как	1	1
1530	бы на	3	1
1531	для всего	2	1
1532	своей миссии	1	1
1533	будет ли	1	1
1534	трагедии и	4	1
1535	человека без	1	1
1536	такое же	1	1
1537	нас трагедия	1	1
1538	что только	3	1
1539	ушли в	1	1
1540	то мы	1	1
1541	в первую	1	1
1542	готов на	1	1
1543	другой же	1	1
1544	старого мира	1	1
1545	чем он	1	1
1546	кто бы	1	1
1547	а все	1	1
1548	сама жизнь	1	1
1549	участие в	2	1
1550	по словам	2	1
1551	страсть к	1	1
1552	мы находим	9	1
1553	и смысл	1	1
1554	в виде	25	1
1555	раз в	2	1
1556	а на	1	1
1557	собой он	1	1
1558	он конечно	1	1
1559	что ни	1	1
1560	бы для	1	1
1561	что является	1	1
1562	с места	1	1
1563	можно установить	1	1
1564	а о	1	1
1565	было слишком	1	1
1566	как этот	1	1
1567	остается и	1	1
1568	а также	8	1
1569	за этим	1	1
1570	у толстого	1	1
1571	униженных и	1	1
1572	на нее	1	1
1573	без этой	1	1
1574	по существу	2	1
1575	в ту	1	1
1576	гармонии в	1	1
1577	заходящее солнце	1	1
1578	указывает на	4	1
1579	между собою	2	1
1580	духа свободы	1	1
1581	чтобы быть	1	1
1582	сама по	2	1
1583	борьбы и	1	1
1584	в стороне	1	1
1585	с той	1	1
1586	нас к	1	1
1587	нет не	1	1
1588	есть это	1	1
1589	которого нет	1	1
1590	и исчез	1	1
1591	но по	3	1
1592	у этого	1	1
1593	иной раз	4	1
1594	ум но	1	1
1595	свой подвиг	1	1
1596	стремление к	1	1
1597	силу этого	1	1
1598	и поле	1	1
1599	на одном	2	1
1600	в еще	1	1
1601	он глубоко	1	1
1602	в новом	1	1
1603	сего в	1	1
1604	и оно	1	1
1605	для которого	1	1
1606	страданий не	1	1
1607	говорит об	1	1
1608	вовсе не	18	1
1609	он а	1	1
1610	духовно и	1	1
1611	в одной	2	1
1612	мысли в	2	1
1613	тем более	2	1
1614	в буржуазной	2	1
1615	с одного	1	1
1616	мере в	4	1
1617	только он	1	1
1618	под тем	1	1
1619	на свете	1	1
1620	стоит и	1	1
1621	могу не	1	1
1622	какая-то особенная	1	1
1623	перед тем	1	1
1624	на них	1	1
1625	за то	4	1
1626	стремиться к	1	1
1627	а еще	2	1
1628	он говорит	2	1
1629	которые могли	1	1
1630	встречаемся с	1	1
1631	из периода	1	1
1632	у тех	1	1
1633	будущее и	1	1
1634	он верит	1	1
1635	чистом виде	1	1
1636	значение но	1	1
1637	на небо	8	1
1638	жизни нет	1	1
1639	маркса в	1	1
1640	произведения искусства	1	1
1641	и почти	1	1
1642	церкви и	1	1
1643	яркой форме	1	1
1644	духовное и	1	1
1645	степени есть	1	1
1646	степени не	1	1
1647	только я	1	1
1648	самой жизни	1	1
1649	себе что	1	1
1650	во вселенной	1	1
1651	в искусстве	2	1
1652	в частности	5	1
1653	я вас	2	1
1654	и настоящее	1	1
1655	русский и	1	1
1656	свою жизнь	1	1
1657	тех же	1	1
1658	который тоже	2	1
1659	но такое	1	1
1660	что образ	1	1
1661	каждый раз	2	1
1662	ним как	1	1
1663	существа в	2	1
1664	в трех	2	1
1665	только у	1	1
1666	в нашей	3	1
1667	факт что	2	1
1668	люди его	1	1
1669	учения о	1	1
1670	на друга	1	1
1671	имеющая в	1	1
1672	против того	1	1
1673	дать ему	1	1
1674	с земли	1	1
1675	в xix	1	1
1676	дело доходит	1	1
1677	вопросами о	1	1
1678	эта двойственность	1	1
1679	берется не	1	1
1680	или как	1	1
1681	мир к	1	1
1682	и всех	2	1
1683	которых они	1	1
1684	на это	2	1
1685	он часто	1	1
1686	и хозяйства	1	1
1687	одного из	1	1
1688	бы еще	1	1
1689	это можно	2	1
1690	разных ее	1	1
1691	но дух	1	1
1692	в голову	1	1
1693	на тебя	2	1
1694	же в	4	1
1695	и прежде	2	1
1696	говорить об	1	1
1697	бывает лишь	1	1
1698	право на	1	1
1699	его глубине	1	1
1700	об этой	2	1
1701	не символы	1	1
1702	человеческого но	1	1
1703	жизни их	1	1
1704	в области	3	1
1705	людей как	1	1
1706	нуждается в	2	1
1707	в эти	1	1
1708	же это	1	1
1709	которая и	1	1
1710	это в	2	1
1711	ли в	2	1
1712	бы от	1	1
1713	что вся	1	1
1714	бытия в	1	1
1715	ни был	1	1
1716	лишь с	1	1
1717	как ему	1	1
1718	его менее	1	1
1719	становится в	1	1
1720	он с	2	1
1721	и наконец	4	1
1722	что на	1	1
1723	достигает у	1	1
1724	вплоть до	2	1
1725	говорит не	2	1
1726	в бесконечную	2	1
1727	и укрепить	1	1
1728	человек или	1	1
1729	можно только	1	1
