N	2gram	Bakhtin_Pr	Psycholo
1315	что было	2	2
1316	находим в	3	2
1317	новое и	1	2
1318	она еще	1	2
1319	которая была	1	2
1320	это тот	1	2
1321	тему о	1	2
1322	между собою	2	2
1323	форму но	1	2
1324	рассказ о	2	2
1325	которая в	1	2
1326	и изучает	1	2
1327	все люди	1	2
1328	из авторов	1	2
1329	любовь к	4	2
1330	свою мысль	1	2
1331	или нет	1	2
1332	можно определить	1	2
1333	что нас	1	2
1334	не являются	1	2
1335	или иному	1	2
1336	он совершенно	1	2
1337	он опять	1	2
1338	определяется и	1	2
1339	природа человека	1	2
1340	остановились на	1	2
1341	к более	1	2
1342	ведет к	3	2
1343	они и	3	2
1344	как с	1	2
1345	но у	1	2
1346	к своим	1	2
1347	а иногда	1	2
1348	тенденция к	1	2
1349	для автора	1	2
1350	на этой	2	2
1351	дают нам	1	2
1352	всю ту	1	2
1353	и мысли	4	2
1354	даже и	3	2
1355	не между	1	2
1356	сводятся к	1	2
1357	представления о	3	2
1358	мере не	1	2
1359	выходит из	2	2
1360	тело и	2	2
1361	во многих	2	2
1362	бы дать	1	2
1363	мы остановились	1	2
1364	не об	1	2
1365	не вполне	1	2
1366	до того	1	2
1367	всегда и	3	2
1368	отношений и	1	2
1369	или если	1	2
1370	которых может	1	2
1371	жизни как	4	2
1372	в самое	3	2
1373	для разработки	1	2
1374	человеку и	1	2
1375	тут же	1	2
1376	а следовательно	2	2
1377	поведение и	2	2
1378	основное и	1	2
1379	совершенно новую	1	2
1380	характер ее	1	2
1381	свои собственные	1	2
1382	и возможности	1	2
1383	которую они	2	2
1384	ту роль	1	2
1385	на свете	2	2
1386	элемент в	1	2
1387	на протяжении	5	2
1388	героев в	1	2
1389	они все	2	2
1390	узком смысле	1	2
1391	творчества так	1	2
1392	с каждым	1	2
1393	они в	1	2
1394	два раза	1	2
1395	в европейской	2	2
1396	преимущественно в	1	2
1397	показать в	2	2
1398	связи со	1	2
1399	комическое и	1	2
1400	характер героя	1	2
1401	про себя	1	2
1402	как изображение	1	2
1403	или хотя	1	2
1404	между этими	2	2
1405	смысле и	3	2
1406	учение о	1	2
1407	из той	1	2
1408	следовательно и	2	2
1409	в психологическом	1	2
1410	две вещи	1	2
1411	не был	3	2
1412	для правильного	3	2
1413	они действительно	1	2
1414	это последнее	2	2
1415	вошел в	1	2
1416	пор в	1	2
1417	вытекают из	1	2
1418	так или	1	2
1419	человека который	1	2
1420	для этой	2	2
1421	ее художественного	1	2
1422	дальше мы	1	2
1423	не учитывает	1	2
1424	его изучения	1	2
1425	время на	1	2
1426	друг другу	1	2
1427	убедимся что	1	2
1428	над ней	1	2
1429	действительно в	1	2
1430	бы оно	1	2
1431	есть от	2	2
1432	очень важным	1	2
1433	дает ему	1	2
1434	я только	1	2
1435	лицо и	1	2
1436	можно только	1	2
1437	и ту	2	2
1438	сюжета который	1	2
1439	характеров и	1	2
1440	во втором	1	2
1441	в окончательном	1	2
1442	роль которую	1	2
1443	живет в	3	2
1444	с каким-то	1	2
1445	очень верно	1	2
1446	относятся к	1	2
1447	в науке	1	2
1448	их как	1	2
1449	в обычном	1	2
1450	это была	2	2
1451	поэтому и	4	2
1452	широкое и	2	2
1453	до этого	1	2
1454	своим особым	1	2
1455	лица все	1	2
1456	так называемый	1	2
1457	в россии	1	2
1458	всем остальным	1	2
1459	он будет	1	2
1460	самый характер	1	2
1461	что могло	2	2
1462	к самым	1	2
1463	как момент	1	2
1464	от его	1	2
1465	построено на	2	2
1466	чтобы убедиться	1	2
1467	на каждом	1	2
1468	множественном числе	1	2
1469	своей жизни	3	2
1470	по крайней	2	2
1471	самое это	1	2
1472	на самую	1	2
1473	на всю	1	2
1474	чем же	1	2
1475	почти никогда	1	2
1476	мы переходим	1	2
1477	замечательно что	1	2
1478	ни у	3	2
1479	их друг	1	2
1480	смерти и	4	2
1481	а может	1	2
1482	при всех	2	2
1483	всего на	1	2
1484	или иных	2	2
1485	он именно	1	2
1486	говоря что	1	2
1487	автора в	2	2
1488	не за	3	2
1489	но именно	4	2
1490	ошибемся если	1	2
1491	как всякий	1	2
1492	друг друга	7	2
1493	свое мнение	1	2
1494	на время	2	2
1495	истории литературы	1	2
1496	во внешних	1	2
1497	или к	2	2
1498	для нашего	1	2
1499	данной эпохи	1	2
1500	выходит за	1	2
1501	с трагическим	1	2
1502	сна и	1	2
1503	с нашей	1	2
1504	лучше и	1	2
1505	указание на	1	2
1506	из своих	3	2
1507	на которой	2	2
1508	есть уже	1	2
1509	в повести	3	2
1510	часть и	1	2
1511	на грани	2	2
1512	а о	1	2
1513	есть с	2	2
1514	о характере	1	2
1515	является предметом	2	2
1516	там и	2	2
1517	своему существу	1	2
1518	всей художественной	1	2
1519	и трагедия	1	2
1520	как ее	1	2
1521	первой части	1	2
1522	и художественного	1	2
1523	бы сразу	1	2
1524	ко всему	1	2
1525	когда по	1	2
1526	обычно в	3	2
1527	только к	1	2
1528	как уже	1	2
1529	вся жизнь	4	2
1530	отдельного слова	1	2
1531	социальную и	1	2
1532	нужно было	1	2
1533	лежат в	1	2
1534	старались показать	1	2
1535	и всех	1	2
1536	им не	1	2
1537	самой своей	2	2
1538	в литературном	1	2
1539	бы он	1	2
1540	речь и	1	2
1541	а много	1	2
1542	и неожиданно	1	2
1543	тех или	2	2
1544	только эти	1	2
1545	таким же	1	2
1546	его творчество	2	2
1547	как для	1	2
1548	существенную роль	1	1
1549	было так	1	1
1550	вне жизни	2	1
1551	котором они	1	1
1552	и фантастического	1	1
1553	никаких сомнений	1	1
1554	основной цели	1	1
1555	путем анализа	1	1
1556	некоторой степени	1	1
1557	существенно отличаются	1	1
1558	и над	1	1
1559	реальной жизни	1	1
1560	говорили в	2	1
1561	его два	1	1
1562	и был	1	1
1563	сцен и	1	1
1564	б я	2	1
1565	воплощенной в	1	1
1566	осел и	1	1
1567	внешнее сходство	1	1
1568	представлений о	2	1
1569	есть одновременно	1	1
1570	раскрывается в	1	1
1571	до последнего	1	1
1572	часто даже	1	1
1573	и само	1	1
1574	но чтоб	1	1
1575	значение что	1	1
1576	в драматическом	1	1
1577	встречается в	1	1
1578	как образ	1	1
1579	в духе	10	1
1580	с соответствующим	1	1
1581	относится и	1	1
1582	некоторые другие	1	1
1583	с прямым	1	1
1584	который один	1	1
1585	этот элемент	1	1
1586	литературной традицией	1	1
1587	и полное	2	1
1588	уж я	1	1
1589	дурака и	1	1
1590	художественной деятельности	1	1
1591	от некоторых	1	1
1592	выражено в	1	1
1593	развития но	2	1
1594	и оценить	2	1
1595	них таким	1	1
1596	двух разных	2	1
1597	пор недостаточно	1	1
1598	целое и	1	1
1599	в соответствии	3	1
1600	литературных жанров	1	1
1601	страсти к	2	1
1602	ставит нас	1	1
1603	от сна	1	1
1604	но неужели	1	1
1605	собой не	1	1
1606	область истории	1	1
1607	по этим	1	1
1608	из героев	1	1
1609	не его	1	1
1610	широком смысле	3	1
1611	а вместе	1	1
1612	большие и	1	1
1613	и образ	1	1
1614	только благодаря	1	1
1615	ними и	1	1
1616	ситуации в	1	1
1617	законам и	1	1
1618	имея никакого	1	1
1619	и отчасти	2	1
1620	всегда во	1	1
1621	его ученики	1	1
1622	и яркое	1	1
1623	вещи они	1	1
1624	не сделал	2	1
1625	письме к	1	1
1626	то этот	1	1
1627	именно такое	1	1
1628	этому содействует	1	1
1629	и позволяют	1	1
1630	всем этим	2	1
1631	но эти	3	1
1632	истину и	2	1
1633	потому и	1	1
1634	найдем те	1	1
1635	положений и	3	1
1636	на подмостках	1	1
1637	быть иной	1	1
1638	событие которое	1	1
1639	и нужна	1	1
1640	литературе нет	1	1
1641	его по	2	1
1642	художественного замысла	1	1
1643	от своей	2	1
1644	всегда будет	1	1
1645	свой материал	1	1
1646	мы ни	1	1
1647	у стерна	1	1
1648	вместо короля	1	1
1649	в комнате	1	1
1650	решения его	1	1
1651	вместо людей	1	1
1652	поэтому все	2	1
1653	на могиле	1	1
1654	для всей	1	1
1655	это позволяет	2	1
1656	его слова	4	1
1657	подошли к	1	1
1658	в споре	1	1
1659	с крайним	1	1
1660	царства и	1	1
1661	будем говорить	2	1
1662	рассказывает он	1	1
1663	это особая	1	1
1664	нет искусства	1	1
1665	обычных жизненных	1	1
1666	сон и	1	1
1667	день в	1	1
1668	достоевского но	4	1
1669	его роль	1	1
1670	в отдельных	1	1
1671	они объединены	1	1
1672	достоевского которые	2	1
1673	обобщения в	1	1
1674	бы определить	1	1
1675	необходимо еще	3	1
1676	которую можно	4	1
1677	в моменте	1	1
1678	этих моментов	1	1
1679	в могиле	2	1
1680	даже по	1	1
1681	ярче всего	1	1
1682	за одним	1	1
1683	влияние на	14	1
1684	именно об	1	1
1685	и мир	1	1
1686	к их	1	1
1687	состоянии души	1	1
1688	сюжет в	1	1
1689	с мертвым	1	1
1690	конца в	1	1
1691	это я	1	1
1692	второго плана	1	1
1693	к творчеству	2	1
1694	проявляется в	4	1
1695	понимает ее	2	1
1696	вариантах и	2	1
1697	сюжет не	3	1
1698	или иными	1	1
1699	например с	1	1
1700	прежде но	1	1
1701	не ставим	1	1
1702	важное место	1	1
1703	к речи	1	1
1704	известные нам	1	1
1705	бытия и	5	1
1706	которого здесь	1	1
1707	взаимодействие людей	1	1
1708	судьбы и	1	1
1709	все переживания	1	1
1710	под звуки	1	1
1711	концепции времени	1	1
1712	свой метод	1	1
1713	в аристотелевском	1	1
1714	а за	2	1
1715	мере усиления	1	1
1716	существует вне	1	1
1717	на себя	3	1
1718	xviii века	3	1
1719	времени как	1	1
1720	развитие в	2	1
1721	но такая	1	1
1722	романе и	1	1
1723	у тургенева	1	1
1724	а здесь	1	1
1725	прозаической речи	1	1
1726	между человеком	1	1
1727	для решения	1	1
1728	сцены к	1	1
1729	связь со	1	1
1730	он знал	2	1
1731	сущности а	1	1
1732	в первые	1	1
1733	он обладал	1	1
1734	хотя оно	1	1
1735	который создает	1	1
1736	людей в	2	1
1737	к некоторым	1	1
1738	самое мы	1	1
1739	действительности и	2	1
1740	человека а	1	1
1741	жизнь не	2	1
1742	внешняя и	1	1
1743	несколько иное	1	1
1744	человек как	1	1
1745	это вполне	1	1
1746	сюжетом его	1	1
1747	его творчестве	4	1
1748	другим людям	1	1
1749	от самих	1	1
1750	и понимает	3	1
1751	о предмете	1	1
1752	иногда же	1	1
1753	свое место	1	1
1754	средние века	12	1
1755	положения в	3	1
1756	зрения этой	1	1
1757	к роману	1	1
1758	к любой	1	1
1759	выразить так	2	1
1760	отличен от	2	1
1761	не тот	1	1
1762	комедии и	1	1
1763	xvii века	3	1
1764	оснований для	1	1
1765	нами уже	2	1
1766	романы достоевского	3	1
1767	нашего рассмотрения	1	1
1768	как объект	1	1
1769	существенное для	1	1
1770	только одним	1	1
1771	нужно сказать	2	1
1772	через нее	1	1
1773	его художественной	1	1
1774	все может	1	1
1775	своей страсти	1	1
1776	др в	3	1
1777	делают его	1	1
1778	катарсиса в	1	1
1779	сделал бы	1	1
1780	которые сами	1	1
1781	в особом	2	1
1782	и порядок	1	1
1783	от страха	1	1
1784	говорили что	2	1
1785	другим законам	1	1
1786	становится как	1	1
1787	вольтер и	1	1
1788	в направлении	2	1
1789	истории и	2	1
1790	явлением и	1	1
1791	ее элементами	1	1
1792	его поведение	1	1
1793	развивающиеся в	1	1
1794	человеческих отношений	2	1
1795	мы их	1	1
1796	то между	2	1
1797	и характеры	1	1
1798	внимание и	1	1
1799	строится на	1	1
1800	катарсис который	1	1
1801	но прежде	1	1
1802	бы конечно	1	1
1803	важное в	1	1
1804	человека мы	1	1
1805	миром в	1	1
1806	абсолютное отрицание	1	1
1807	отдельные моменты	1	1
1808	и обычного	1	1
1809	условность и	1	1
1810	творчества во	1	1
1811	в разной	1	1
1812	в определенные	1	1
1813	здесь два	1	1
1814	слова она	1	1
1815	вообще нет	1	1
1816	что проблема	1	1
1817	главным предметом	1	1
1818	своего рода	7	1
1819	мире и	2	1
1820	не мешает	1	1
1821	преступления и	3	1
1822	роль играют	1	1
1823	прямо и	1	1
1824	один голос	1	1
1825	оставил не	1	1
1826	к лицу	1	1
1827	он уже	1	1
1828	и современник	1	1
1829	и социальных	1	1
1830	всей литературы	1	1
1831	отношению ко	1	1
1832	в последнем	1	1
1833	его из	1	1
1834	уже ничего	2	1
1835	от такой	1	1
1836	мы чувствуем	1	1
1837	и романа	2	1
1838	мне и	1	1
1839	действует в	1	1
1840	эти законы	1	1
1841	поэтому в	1	1
1842	речи как	2	1
1843	это их	1	1
1844	формах в	1	1
1845	дальше идет	2	1
1846	и создает	3	1
1847	мере и	1	1
1848	быть сведено	1	1
1849	но пока	1	1
1850	и прямо	2	1
1851	всех сил	1	1
1852	конечно и	7	1
1853	потому может	1	1
1854	себя на	1	1
1855	вымысла и	1	1
1856	и неожиданных	2	1
1857	идет именно	1	1
1858	например знаменитая	1	1
1859	быть даже	2	1
1860	и пусть	2	1
1861	и они	4	1
1862	тон всему	1	1
1863	в обычной	2	1
1864	тем резче	1	1
1865	ощущение жизни	1	1
1866	ними не	1	1
1867	есть на	1	1
1868	к героям	1	1
1869	сцены и	1	1
1870	своего предмета	1	1
1871	произведении что	1	1
1872	этот образ	2	1
1873	языка так	1	1
1874	адекватным выражением	1	1
1875	как следствие	1	1
1876	свое завершение	1	1
1877	сколько-нибудь существенных	1	1
1878	той художественной	1	1
1879	каждая новая	1	1
1880	что позволяет	1	1
1881	не входит	1	1
1882	широко и	1	1
1883	правды на	1	1
1884	отличную от	1	1
1885	бы о	1	1
1886	но оно	1	1
1887	во множественном	1	1
1888	легли в	1	1
1889	порок и	1	1
1890	и довольно	1	1
1891	здесь чисто	1	1
1892	и пр	1	1
1893	языка и	1	1
1894	писателя на	1	1
1895	своей собственной	1	1
1896	император и	1	1
1897	в роли	2	1
1898	совсем другой	1	1
1899	как сон	1	1
1900	место он	1	1
1901	как реальные	1	1
1902	и какое	2	1
1903	героем и	1	1
1904	отношение автора	1	1
1905	прямой и	1	1
1906	не чувствую	1	1
1907	обойтись без	1	1
1908	может войти	1	1
1909	связь но	1	1
1910	я называю	1	1
1911	впереди и	1	1
1912	с первой	2	1
1913	художественной литературы	2	1
1914	весьма вероятно	1	1
1915	без другого	2	1
1916	и различные	1	1
1917	в мир	1	1
1918	характером героя	1	1
1919	она берет	1	1
1920	и земли	1	1
1921	минуты когда	1	1
1922	и дидро	4	1
1923	пласты и	1	1
1924	над собой	2	1
1925	жизни на	2	1
1926	жизни которое	1	1
1927	связанных с	2	1
1928	связанной с	1	1
1929	всех возможных	1	1
1930	такие например	1	1
1931	с собою	1	1
1932	бы очень	2	1
1933	начиная с	4	1
1934	знаком с	2	1
1935	таков и	1	1
1936	почти вовсе	7	1
1937	они еще	1	1
1938	теперь уж	1	1
1939	это сделать	1	1
1940	мы этим	1	1
1941	самих же	1	1
1942	в мировой	1	1
1943	форму этого	1	1
1944	многочисленных и	1	1
1945	конечно с	1	1
1946	всеми и	1	1
1947	слово то	2	1
1948	слова так	1	1
1949	соображение что	1	1
1950	выражены в	1	1
1951	смерть и	2	1
1952	я понимаю	1	1
1953	и развивается	1	1
1954	на какой-то	1	1
1955	с известными	2	1
1956	предметного значения	1	1
1957	разума и	1	1
1958	ли бы	2	1
1959	сделать и	1	1
1960	за собою	1	1
1961	романа но	3	1
1962	была существенно	1	1
1963	существа и	1	1
1964	которой конечно	1	1
1965	значение имеют	2	1
1966	обнаружим и	1	1
1967	они входят	1	1
1968	и правды	1	1
1969	ее а	1	1
1970	в определенном	1	1
1971	а это	2	1
1972	нашей точки	1	1
1973	внезапно и	1	1
1974	в жизнь	2	1
1975	романах достоевского	7	1
1976	ему приходится	1	1
1977	важных проблем	1	1
1978	чем перейти	1	1
1979	в широком	2	1
1980	нет это	1	1
1981	для испытания	1	1
1982	вне этого	1	1
1983	и правильнее	2	1
1984	оказался человек	1	1
1985	с их	3	1
1986	деле эти	1	1
1987	совершенно аналогичный	1	1
1988	зрения того	1	1
1989	от своих	2	1
1990	деятельности это	1	1
1991	же цели	1	1
1992	иногда и	3	1
1993	слова которые	1	1
1994	три основных	1	1
1995	в другую	1	1
1996	и тому	2	1
1997	всегда лежит	1	1
1998	менее всего	4	1
1999	о жизни	1	1
2000	он один	1	1
2001	история и	1	1
2002	шекспира у	1	1
2003	истины и	3	1
2004	если и	1	1
2005	или даже	1	1
2006	него но	1	1
2007	почти до	3	1
2008	все особенности	1	1
2009	характера не	1	1
2010	себе я	1	1
2011	почти во	3	1
2012	линия и	1	1
2013	заставить их	1	1
2014	это первоначальное	1	1
2015	наших дальнейших	1	1
2016	предмета но	1	1
2017	людям и	2	1
2018	в гостиной	1	1
2019	а он	1	1
2020	свою противоположность	1	1
2021	самой границе	3	1
2022	особенно в	7	1
2023	времени так	1	1
2024	раз как	1	1
2025	природы с	1	1
2026	когда образы	1	1
2027	словом или	1	1
2028	уже сказали	2	1
2029	везде все	1	1
2030	которая как	1	1
2031	игру на	1	1
2032	и внешних	1	1
2033	та жизнь	1	1
2034	и отдельных	2	1
2035	которого и	1	1
2036	начинается в	1	1
2037	но сами	1	1
2038	и зрителей	1	1
2039	моменты и	1	1
2040	план в	1	1
2041	же от	1	1
2042	прозаической и	2	1
2043	свое выражение	1	1
2044	полнее и	1	1
2045	к материалу	1	1
2046	всей своей	2	1
2047	здесь можно	1	1
2048	но всегда	1	1
2049	и направления	1	1
2050	способ изложения	1	1
2051	юмора и	1	1
2052	и помимо	1	1
2053	один шаг	1	1
2054	а по	1	1
2055	второй момент	1	1
2056	мы обнаружим	1	1
2057	есть и	4	1
2058	с любимой	1	1
2059	ним как	1	1
2060	других писателей	1	1
2061	здесь это	1	1
2062	но дело	1	1
2063	например и	1	1
2064	проходила через	1	1
2065	как мир	1	1
2066	человека с	3	1
2067	сократ был	1	1
2068	карамазова и	1	1
2069	ведь мы	1	1
2070	числе и	13	1
2071	сбудется и	1	1
2072	особенно ярко	3	1
2073	а скорее	1	1
2074	человека из	2	1
2075	во многом	3	1
2076	оно должно	2	1
2077	всем по	1	1
2078	могло возникнуть	1	1
2079	своим художественным	1	1
2080	мы бы	1	1
2081	он о	1	1
2082	и важен	1	1
2083	этим как	1	1
2084	общества и	1	1
2085	то стало	1	1
2086	включает в	1	1
2087	же может	1	1
2088	образ его	1	1
2089	в эпоху	12	1
2090	сильное и	1	1
2091	и обратно	1	1
2092	на слово	1	1
2093	хотя они	2	1
2094	и себе	1	1
2095	и всякую	1	1
2096	в фокусе	1	1
2097	поэтому мы	1	1
2098	туман и	1	1
2099	строя и	1	1
2100	совершается преимущественно	1	1
2101	оказывается невозможным	1	1
2102	и существенную	1	1
2103	свое начало	1	1
2104	разных направлениях	1	1
2105	так оба	1	1
2106	человеческой жизни	3	1
2107	уж не	1	1
2108	к словесному	1	1
2109	их из	1	1
2110	вещи в	1	1
2111	они друг	1	1
2112	отдельных произведениях	1	1
2113	совершенно нового	1	1
2114	зрения своего	2	1
2115	в момент	1	1
2116	приравнивается к	3	1
2117	символов в	1	1
2118	конце рассказа	1	1
2119	ровно ничего	2	1
2120	есть прежде	1	1
2121	обнаженной форме	3	1
2122	или по	3	1
2123	очень важно	1	1
2124	и героя	1	1
2125	плоскости с	1	1
2126	чужую речь	3	1
2127	этот момент	1	1
2128	литературу которая	1	1
2129	одно это	1	1
2130	жить и	4	1
2131	которые по	1	1
2132	и свой	2	1
2133	и достоевский	1	1
2134	пушкину как	1	1
2135	стать не	1	1
2136	как своего	2	1
2137	касается до	1	1
2138	одной плоскости	2	1
2139	человека через	1	1
2140	не учитывая	1	1
2141	по мере	3	1
2142	исторического развития	1	1
2143	литературы для	1	1
2144	границы между	1	1
2145	катастрофа и	1	1
2146	это должно	1	1
2147	на свой	2	1
2148	элементы в	2	1
2149	только можно	2	1
2150	наглядностью и	1	1
2151	жанре как	1	1
2152	риторике и	1	1
2153	герои и	2	1
2154	но самое	1	1
2155	остальных и	1	1
2156	не сказано	1	1
2157	показаться что	1	1
2158	но далеко	1	1
2159	это глубоко	1	1
2160	правда в	5	1
2161	смерть как	1	1
2162	ограниченность и	1	1
2163	и внутренне	1	1
2164	предмет и	2	1
2165	оказываются в	1	1
2166	нам уже	3	1
2167	о судьбе	1	1
2168	в одно	1	1
2169	и однозначной	1	1
2170	их отношение	2	1
2171	по-разному и	1	1
2172	у достоевского	30	1
2173	серьезности и	1	1
2174	смысла слово	1	1
2175	могут оказаться	2	1
2176	на материале	1	1
2177	какое-нибудь произведение	1	1
2178	моменты в	1	1
2179	всякого рода	3	1
2180	в дальнейшем	8	1
2181	не выполняет	1	1
2182	реальности и	2	1
2183	художественного образа	3	1
2184	восходит к	1	1
2185	может использовать	1	1
2186	духовной жизни	1	1
2187	начиная от	1	1
2188	этом мы	3	1
2189	значение то	1	1
2190	его конкретной	1	1
2191	входит в	1	1
2192	и идеологической	1	1
2193	не должен	1	1
2194	бы из	1	1
2195	для определенного	2	1
2196	в преддверии	1	1
2197	и стиль	1	1
2198	и т.п	42	1
2199	сохраняет в	1	1
2200	о достоевском	1	1
2201	еще мы	1	1
2202	к проблеме	1	1
2203	что люди	1	1
2204	в различных	1	1
2205	самый факт	1	1
2206	природу человека	1	1
2207	лежит вне	1	1
2208	повестей белкина	1	1
2209	даже с	1	1
2210	здесь имеет	1	1
2211	откровенное признание	1	1
2212	суждениями но	1	1
2213	нем есть	1	1
2214	в настоящей	1	1
2215	именно такие	1	1
2216	скупой рыцарь	2	1
2217	когда-то было	1	1
2218	в средние	11	1
2219	не становится	1	1
2220	героиня романа	1	1
2221	чтобы они	1	1
2222	по которой	1	1
2223	духа и	1	1
2224	имеет по	1	1
2225	одном слове	1	1
2226	на другого	1	1
2227	все формы	1	1
2228	и относятся	1	1
2229	раньше не	1	1
2230	это а	1	1
2231	по контрасту	1	1
2232	острой и	2	1
2233	отсюда возникает	1	1
2234	из самой	1	1
2235	если эта	1	1
2236	здесь эта	2	1
2237	выступает и	1	1
2238	в системе	1	1
2239	с введением	1	1
2240	характер противоречащий	1	1
2241	но сама	1	1
2242	их предметом	1	1
2243	чтобы между	2	1
2244	своего развития	3	1
2245	предназначенный для	1	1
2246	того о	1	1
2247	свой художественный	1	1
2248	следует отметить	2	1
2249	него как	4	1
2250	от автора	2	1
2251	существу и	1	1
2252	мы как	1	1
2253	идейного содержания	1	1
2254	и творческий	1	1
2255	к человеку	2	1
2256	и смех	1	1
2257	эта особенность	1	1
2258	имеют в	1	1
2259	такой который	1	1
2260	очень далеко	1	1
2261	с любовью	1	1
2262	мертвецы в	1	1
2263	какой-то другой	1	1
2264	есть у	1	1
2265	сам начинает	1	1
2266	напротив в	1	1
2267	есть его	1	1
2268	творчество достоевского	5	1
2269	конечно во	1	1
2270	раза но	1	1
2271	на этих	1	1
2272	не соответствует	1	1
2273	и художественно	1	1
2274	мудреца и	1	1
2275	и нужно	2	1
2276	и сама	1	1
2277	и через	5	1
2278	и этим	3	1
2279	был сам	2	1
2280	сознает его	1	1
2281	этого человека	1	1
2282	всеми другими	2	1
2283	и притом	2	1
2284	правильного понимания	3	1
2285	что вы	1	1
2286	положение и	1	1
2287	каких-либо иных	1	1
2288	на разных	1	1
2289	говорит в	1	1
2290	вопросов в	1	1
2291	этом есть	1	1
2292	установки и	1	1
2293	есть из	2	1
2294	и последняя	1	1
2295	как его	2	1
2296	отношений к	1	1
2297	в глубокую	1	1
2298	слов с	1	1
2299	братья карамазовы	1	1
2300	в ожидании	1	1
2301	в последние	1	1
2302	только сошлись	1	1
2303	же при	1	1
2304	эта идеальная	1	1
2305	из главных	2	1
2306	приводной ремень	1	1
2307	мы пытались	1	1
2308	века в	4	1
2309	существу мы	1	1
2310	ивана и	1	1
2311	что ведь	1	1
2312	в другие	4	1
2313	например как	2	1
2314	была связана	1	1
2315	собою и	2	1
2316	мы проследим	1	1
2317	ему удается	1	1
2318	они отказываются	1	1
2319	которая есть	1	1
2320	литературу в	1	1
2321	является сам	1	1
2322	выражение в	1	1
2323	единственный раз	1	1
2324	они занимают	1	1
2325	для создания	1	1
2326	был представлен	1	1
2327	образов которые	1	1
2328	с какой-то	1	1
2329	предполагает что	1	1
2330	например все	1	1
2331	которое они	1	1
2332	сцену в	1	1
2333	самый процесс	1	1
2334	с индивидуальной	1	1
2335	не исчерпывается	1	1
2336	близко к	1	1
2337	время мы	1	1
2338	для наших	1	1
2339	сюжетом и	3	1
2340	как человек	2	1
2341	его творчества	12	1
2342	дело далеко	1	1
2343	ушел от	1	1
2344	отношение между	1	1
2345	но вовсе	1	1
2346	не верить	1	1
2347	и душа	2	1
2348	были связаны	2	1
2349	и существенно	1	1
2350	но самого	1	1
2351	сюжет он	1	1
2352	его смысла	1	1
2353	и определяет	1	1
2354	и близко	1	1
2355	содержание но	1	1
2356	бы уже	1	1
2357	произведение это	3	1
2358	стиль и	1	1
2359	при первом	1	1
2360	корабля в	1	1
2361	в землю	1	1
2362	нас перед	1	1
2363	но без	1	1
2364	жизнь как	1	1
2365	многие и	1	1
2366	условия для	1	1
2367	рождающееся в	1	1
2368	своих произведениях	1	1
2369	мысль в	1	1
2370	мы уж	1	1
2371	действительно по	1	1
2372	раз после	1	1
2373	мы теперь	1	1
2374	если они	1	1
2375	писателя в	1	1
2376	в немецком	1	1
2377	которые были	1	1
2378	идеи или	1	1
2379	вот он	1	1
2380	но вот	1	1
2381	развитие и	1	1
2382	нет не	1	1
2383	мир к	1	1
2384	как некие	1	1
2385	и особенно	3	1
2386	ней все	1	1
2387	проявляются в	1	1
2388	романа не	1	1
2389	с исключительной	1	1
2390	хорошо и	1	1
2391	внешней форме	2	1
2392	вопрос имеет	1	1
2393	продолжают существовать	1	1
2394	как возможность	1	1
2395	самым существенным	1	1
2396	конечно всех	1	1
2397	он стремится	1	1
2398	но за	1	1
2399	к одной	1	1
2400	лицо на	1	1
2401	во вторую	1	1
2402	вот его	1	1
2403	этому мы	1	1
2404	героями и	1	1
2405	но тон	1	1
2406	ведет себя	1	1
2407	почему для	1	1
2408	до некоторой	1	1
2409	события на	1	1
2410	по принципу	1	1
2411	самому к	1	1
2412	особенности этого	5	1
2413	дан в	3	1
2414	это уже	2	1
2415	эпического и	1	1
2416	что сделал	1	1
2417	имеет с	1	1
2418	в большом	1	1
2419	нашего времени	1	1
2420	их характером	1	1
2421	его она	1	1
2422	первых двух	1	1
2423	даны и	1	1
2424	разного рода	1	1
2425	форму которая	1	1
2426	себе представление	1	1
2427	нельзя дать	1	1
2428	сущность его	1	1
2429	и автор	1	1
2430	первой любви	1	1
2431	если эти	1	1
2432	него нет	1	1
2433	оказываются здесь	2	1
2434	скупого рыцаря	1	1
2435	связанная с	2	1
2436	она становится	1	1
2437	они требуют	1	1
2438	и форм	1	1
2439	могут стать	1	1
2440	сказать с	1	1
2441	литературы но	1	1
2442	и делают	1	1
2443	направление и	2	1
2444	от идеи	1	1
2445	и единство	1	1
2446	с социальной	1	1
2447	она даже	1	1
2448	в чем-либо	1	1
2449	разнообразных и	1	1
2450	что когда-то	1	1
2451	не делает	1	1
2452	содержание а	1	1
2453	какое место	1	1
2454	в шесть	1	1
2455	игры с	1	1
2456	внешних проявлений	1	1
2457	отсюда ясно	1	1
2458	можно даже	1	1
2459	сделал на	1	1
2460	других искусств	1	1
2461	от образа	1	1
2462	не знать	1	1
2463	тем которые	1	1
2464	собою в	2	1
2465	представлен в	2	1
2466	классового общества	1	1
2467	важное значение	2	1
2468	роль как	1	1
2469	с большей	1	1
2470	в следующей	1	1
2471	отрывок из	1	1
2472	свое время	4	1
2473	автора но	1	1
2474	как отца	1	1
2475	новым и	1	1
2476	в большинстве	9	1
2477	самое главное	1	1
2478	что эту	1	1
2479	и уничтожение	1	1
2480	за всеми	4	1
2481	традиции в	1	1
2482	числе в	1	1
